epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667892887426,2022-11-08T09:34:47.426,318.709,-0.135,0.315,-0.946
1667892887467,2022-11-08T09:34:47.467,318.750,-0.134,0.312,-0.946
1667892887507,2022-11-08T09:34:47.507,318.790,-0.136,0.314,-0.946
1667892887548,2022-11-08T09:34:47.548,318.831,-0.135,0.313,-0.945
1667892887589,2022-11-08T09:34:47.589,318.872,-0.133,0.314,-0.946
1667892887630,2022-11-08T09:34:47.630,318.913,-0.136,0.315,-0.945
1667892887670,2022-11-08T09:34:47.670,318.953,-0.134,0.313,-0.946
1667892887711,2022-11-08T09:34:47.711,318.994,-0.134,0.312,-0.946
1667892887752,2022-11-08T09:34:47.752,319.035,-0.136,0.310,-0.947
1667892887793,2022-11-08T09:34:47.793,319.076,-0.135,0.311,-0.945
1667892887832,2022-11-08T09:34:47.832,319.115,-0.134,0.312,-0.946
1667892887873,2022-11-08T09:34:47.873,319.156,-0.135,0.312,-0.946
1667892887914,2022-11-08T09:34:47.914,319.197,-0.136,0.311,-0.947
1667892887955,2022-11-08T09:34:47.955,319.238,-0.136,0.309,-0.947
1667892887995,2022-11-08T09:34:47.995,319.278,-0.135,0.311,-0.945
1667892888036,2022-11-08T09:34:48.036,319.319,-0.135,0.310,-0.947
1667892888077,2022-11-08T09:34:48.077,319.360,-0.136,0.311,-0.948
1667892888116,2022-11-08T09:34:48.116,319.399,-0.135,0.308,-0.948
1667892888157,2022-11-08T09:34:48.157,319.440,-0.136,0.309,-0.948
1667892888198,2022-11-08T09:34:48.198,319.481,-0.135,0.310,-0.947
1667892888239,2022-11-08T09:34:48.239,319.522,-0.135,0.309,-0.947
1667892888279,2022-11-08T09:34:48.279,319.562,-0.136,0.310,-0.947
1667892888320,2022-11-08T09:34:48.320,319.603,-0.136,0.309,-0.948
1667892888361,2022-11-08T09:34:48.361,319.644,-0.136,0.310,-0.947
1667892888402,2022-11-08T09:34:48.402,319.685,-0.136,0.309,-0.947
1667892888442,2022-11-08T09:34:48.442,319.725,-0.137,0.309,-0.948
1667892888483,2022-11-08T09:34:48.483,319.766,-0.136,0.310,-0.947
1667892888524,2022-11-08T09:34:48.524,319.807,-0.136,0.309,-0.948
1667892888563,2022-11-08T09:34:48.563,319.846,-0.137,0.308,-0.947
1667892888604,2022-11-08T09:34:48.604,319.887,-0.136,0.308,-0.946
1667892888645,2022-11-08T09:34:48.645,319.928,-0.135,0.310,-0.948
1667892888686,2022-11-08T09:34:48.686,319.969,-0.135,0.310,-0.947
1667892888726,2022-11-08T09:34:48.726,320.009,-0.137,0.308,-0.946
1667892888767,2022-11-08T09:34:48.767,320.050,-0.136,0.309,-0.947
1667892888808,2022-11-08T09:34:48.808,320.091,-0.135,0.310,-0.947
1667892888849,2022-11-08T09:34:48.849,320.132,-0.136,0.308,-0.947
1667892888888,2022-11-08T09:34:48.888,320.171,-0.137,0.307,-0.947
1667892888929,2022-11-08T09:34:48.929,320.212,-0.135,0.311,-0.947
1667892888970,2022-11-08T09:34:48.970,320.253,-0.135,0.308,-0.948
1667892889010,2022-11-08T09:34:49.010,320.293,-0.137,0.308,-0.947
1667892889051,2022-11-08T09:34:49.051,320.334,-0.137,0.309,-0.947
1667892889092,2022-11-08T09:34:49.092,320.375,-0.135,0.310,-0.949
1667892889133,2022-11-08T09:34:49.133,320.416,-0.135,0.310,-0.948
1667892889173,2022-11-08T09:34:49.173,320.456,-0.138,0.308,-0.947
1667892889214,2022-11-08T09:34:49.214,320.497,-0.137,0.306,-0.948
1667892889255,2022-11-08T09:34:49.255,320.538,-0.136,0.307,-0.948
1667892889296,2022-11-08T09:34:49.296,320.579,-0.137,0.307,-0.947
1667892889335,2022-11-08T09:34:49.335,320.618,-0.137,0.307,-0.948
1667892889376,2022-11-08T09:34:49.376,320.659,-0.137,0.307,-0.948
1667892889417,2022-11-08T09:34:49.417,320.700,-0.136,0.308,-0.950
1667892889458,2022-11-08T09:34:49.458,320.741,-0.138,0.306,-0.948
1667892889498,2022-11-08T09:34:49.498,320.781,-0.138,0.306,-0.948
1667892889539,2022-11-08T09:34:49.539,320.822,-0.137,0.305,-0.948
1667892889580,2022-11-08T09:34:49.580,320.863,-0.137,0.307,-0.948
1667892889619,2022-11-08T09:34:49.619,320.902,-0.138,0.306,-0.949
1667892889660,2022-11-08T09:34:49.660,320.943,-0.138,0.305,-0.948
1667892889701,2022-11-08T09:34:49.701,320.984,-0.136,0.307,-0.948
1667892889742,2022-11-08T09:34:49.742,321.025,-0.137,0.304,-0.949
1667892889782,2022-11-08T09:34:49.782,321.065,-0.137,0.304,-0.949
1667892889823,2022-11-08T09:34:49.823,321.106,-0.139,0.304,-0.948
1667892889864,2022-11-08T09:34:49.864,321.147,-0.137,0.307,-0.947
1667892889905,2022-11-08T09:34:49.905,321.188,-0.134,0.311,-0.948
1667892889945,2022-11-08T09:34:49.945,321.228,-0.135,0.307,-0.949
1667892889986,2022-11-08T09:34:49.986,321.269,-0.138,0.304,-0.947
1667892890027,2022-11-08T09:34:50.027,321.310,-0.138,0.306,-0.946
1667892890066,2022-11-08T09:34:50.066,321.349,-0.135,0.309,-0.948
1667892890107,2022-11-08T09:34:50.107,321.390,-0.135,0.310,-0.948
1667892890148,2022-11-08T09:34:50.148,321.431,-0.138,0.308,-0.947
1667892890189,2022-11-08T09:34:50.189,321.472,-0.138,0.306,-0.947
1667892890229,2022-11-08T09:34:50.229,321.512,-0.136,0.314,-0.946
1667892890270,2022-11-08T09:34:50.270,321.553,-0.135,0.313,-0.947
1667892890311,2022-11-08T09:34:50.311,321.594,-0.138,0.311,-0.947
1667892890352,2022-11-08T09:34:50.352,321.635,-0.138,0.309,-0.947
1667892890391,2022-11-08T09:34:50.391,321.674,-0.136,0.311,-0.946
1667892890432,2022-11-08T09:34:50.432,321.715,-0.135,0.314,-0.946
1667892890473,2022-11-08T09:34:50.473,321.756,-0.135,0.311,-0.946
1667892890513,2022-11-08T09:34:50.513,321.796,-0.137,0.311,-0.946
1667892890554,2022-11-08T09:34:50.554,321.837,-0.136,0.312,-0.947
1667892890595,2022-11-08T09:34:50.595,321.878,-0.134,0.314,-0.946
1667892890636,2022-11-08T09:34:50.636,321.919,-0.137,0.312,-0.947
1667892890675,2022-11-08T09:34:50.675,321.958,-0.137,0.311,-0.946
1667892890717,2022-11-08T09:34:50.717,322.000,-0.135,0.312,-0.947
1667892890758,2022-11-08T09:34:50.758,322.041,-0.135,0.313,-0.948
1667892890799,2022-11-08T09:34:50.799,322.082,-0.137,0.313,-0.946
1667892890838,2022-11-08T09:34:50.838,322.121,-0.136,0.311,-0.946
1667892890879,2022-11-08T09:34:50.879,322.162,-0.137,0.311,-0.946
1667892890920,2022-11-08T09:34:50.920,322.203,-0.136,0.312,-0.946
1667892890961,2022-11-08T09:34:50.961,322.244,-0.136,0.313,-0.947
1667892891001,2022-11-08T09:34:51.001,322.284,-0.136,0.312,-0.946
1667892891042,2022-11-08T09:34:51.042,322.325,-0.136,0.313,-0.946
1667892891083,2022-11-08T09:34:51.083,322.366,-0.136,0.314,-0.946
1667892891122,2022-11-08T09:34:51.122,322.405,-0.135,0.311,-0.948
1667892891163,2022-11-08T09:34:51.163,322.446,-0.135,0.312,-0.946
1667892891204,2022-11-08T09:34:51.204,322.487,-0.135,0.314,-0.946
1667892891245,2022-11-08T09:34:51.245,322.528,-0.136,0.314,-0.946
1667892891285,2022-11-08T09:34:51.285,322.568,-0.137,0.312,-0.946
1667892891326,2022-11-08T09:34:51.326,322.609,-0.136,0.311,-0.947
1667892891367,2022-11-08T09:34:51.367,322.650,-0.135,0.314,-0.945
1667892891408,2022-11-08T09:34:51.408,322.691,-0.135,0.314,-0.947
1667892891447,2022-11-08T09:34:51.447,322.730,-0.136,0.312,-0.945
1667892891488,2022-11-08T09:34:51.488,322.771,-0.136,0.313,-0.945
1667892891529,2022-11-08T09:34:51.529,322.812,-0.136,0.313,-0.945
1667892891569,2022-11-08T09:34:51.569,322.852,-0.136,0.312,-0.946
1667892891610,2022-11-08T09:34:51.610,322.893,-0.137,0.310,-0.947
1667892891651,2022-11-08T09:34:51.651,322.934,-0.135,0.313,-0.946
1667892891692,2022-11-08T09:34:51.692,322.975,-0.135,0.314,-0.946
1667892891732,2022-11-08T09:34:51.732,323.015,-0.136,0.313,-0.945
1667892891773,2022-11-08T09:34:51.773,323.056,-0.136,0.313,-0.945
1667892891814,2022-11-08T09:34:51.814,323.097,-0.136,0.313,-0.946
1667892891855,2022-11-08T09:34:51.855,323.138,-0.136,0.314,-0.947
1667892891894,2022-11-08T09:34:51.894,323.177,-0.137,0.312,-0.945
1667892891935,2022-11-08T09:34:51.935,323.218,-0.137,0.313,-0.945
1667892891976,2022-11-08T09:34:51.976,323.259,-0.136,0.315,-0.946
1667892892016,2022-11-08T09:34:52.016,323.299,-0.135,0.313,-0.946
1667892892057,2022-11-08T09:34:52.057,323.340,-0.138,0.311,-0.947
1667892892098,2022-11-08T09:34:52.098,323.381,-0.138,0.312,-0.946
1667892892139,2022-11-08T09:34:52.139,323.422,-0.136,0.314,-0.945
1667892892178,2022-11-08T09:34:52.178,323.461,-0.137,0.313,-0.947
1667892892219,2022-11-08T09:34:52.219,323.502,-0.137,0.312,-0.945
1667892892260,2022-11-08T09:34:52.260,323.543,-0.137,0.312,-0.946
1667892892301,2022-11-08T09:34:52.301,323.584,-0.137,0.314,-0.947
1667892892341,2022-11-08T09:34:52.341,323.624,-0.138,0.313,-0.946
1667892892382,2022-11-08T09:34:52.382,323.665,-0.137,0.312,-0.947
1667892892423,2022-11-08T09:34:52.423,323.706,-0.135,0.312,-0.947
1667892892464,2022-11-08T09:34:52.464,323.747,-0.136,0.312,-0.946
1667892892504,2022-11-08T09:34:52.504,323.787,-0.136,0.312,-0.946
1667892892545,2022-11-08T09:34:52.545,323.828,-0.136,0.313,-0.946
1667892892586,2022-11-08T09:34:52.586,323.869,-0.136,0.315,-0.946
1667892892625,2022-11-08T09:34:52.625,323.908,-0.134,0.314,-0.945
1667892892666,2022-11-08T09:34:52.666,323.949,-0.136,0.312,-0.945
1667892892707,2022-11-08T09:34:52.707,323.990,-0.137,0.313,-0.946
1667892892748,2022-11-08T09:34:52.748,324.031,-0.136,0.313,-0.945
1667892892788,2022-11-08T09:34:52.788,324.071,-0.136,0.313,-0.947
1667892892829,2022-11-08T09:34:52.829,324.112,-0.135,0.314,-0.947
1667892892870,2022-11-08T09:34:52.870,324.153,-0.135,0.315,-0.946
1667892892911,2022-11-08T09:34:52.911,324.194,-0.134,0.314,-0.947
1667892892950,2022-11-08T09:34:52.950,324.233,-0.135,0.314,-0.946
1667892892991,2022-11-08T09:34:52.991,324.274,-0.135,0.314,-0.947
1667892893032,2022-11-08T09:34:53.032,324.315,-0.135,0.314,-0.946
1667892893072,2022-11-08T09:34:53.072,324.355,-0.134,0.314,-0.945
1667892893113,2022-11-08T09:34:53.113,324.396,-0.135,0.314,-0.945
1667892893154,2022-11-08T09:34:53.154,324.437,-0.135,0.314,-0.945
1667892893195,2022-11-08T09:34:53.195,324.478,-0.134,0.314,-0.944
1667892893235,2022-11-08T09:34:53.235,324.518,-0.135,0.314,-0.945
1667892893276,2022-11-08T09:34:53.276,324.559,-0.135,0.314,-0.945
1667892893317,2022-11-08T09:34:53.317,324.600,-0.134,0.315,-0.946
1667892893358,2022-11-08T09:34:53.358,324.641,-0.135,0.313,-0.945
1667892893397,2022-11-08T09:34:53.397,324.680,-0.135,0.315,-0.945
1667892893438,2022-11-08T09:34:53.438,324.721,-0.135,0.313,-0.946
1667892893479,2022-11-08T09:34:53.479,324.762,-0.135,0.315,-0.946
1667892893520,2022-11-08T09:34:53.520,324.803,-0.136,0.315,-0.946
1667892893560,2022-11-08T09:34:53.560,324.843,-0.135,0.314,-0.945
1667892893601,2022-11-08T09:34:53.601,324.884,-0.134,0.315,-0.945
1667892893642,2022-11-08T09:34:53.642,324.925,-0.134,0.315,-0.946
1667892893681,2022-11-08T09:34:53.681,324.964,-0.135,0.315,-0.946
1667892893722,2022-11-08T09:34:53.722,325.005,-0.134,0.314,-0.945
1667892893763,2022-11-08T09:34:53.763,325.046,-0.134,0.314,-0.946
1667892893804,2022-11-08T09:34:53.804,325.087,-0.134,0.314,-0.945
1667892893844,2022-11-08T09:34:53.844,325.127,-0.135,0.314,-0.946
1667892893885,2022-11-08T09:34:53.885,325.168,-0.135,0.313,-0.945
1667892893926,2022-11-08T09:34:53.926,325.209,-0.134,0.314,-0.945
1667892893967,2022-11-08T09:34:53.967,325.250,-0.134,0.314,-0.944
1667892894007,2022-11-08T09:34:54.007,325.290,-0.135,0.314,-0.945
1667892894048,2022-11-08T09:34:54.048,325.331,-0.134,0.314,-0.945
1667892894089,2022-11-08T09:34:54.089,325.372,-0.133,0.314,-0.946
1667892894128,2022-11-08T09:34:54.128,325.411,-0.134,0.315,-0.945
1667892894169,2022-11-08T09:34:54.169,325.452,-0.135,0.314,-0.946
1667892894210,2022-11-08T09:34:54.210,325.493,-0.134,0.316,-0.946
1667892894251,2022-11-08T09:34:54.251,325.534,-0.133,0.315,-0.946
1667892894291,2022-11-08T09:34:54.291,325.574,-0.133,0.315,-0.945
1667892894332,2022-11-08T09:34:54.332,325.615,-0.134,0.315,-0.945
1667892894373,2022-11-08T09:34:54.373,325.656,-0.133,0.314,-0.946
1667892894414,2022-11-08T09:34:54.414,325.697,-0.134,0.316,-0.945
1667892894453,2022-11-08T09:34:54.453,325.736,-0.134,0.314,-0.946
1667892894494,2022-11-08T09:34:54.494,325.777,-0.134,0.314,-0.945
1667892894535,2022-11-08T09:34:54.535,325.818,-0.135,0.315,-0.946
1667892894575,2022-11-08T09:34:54.575,325.858,-0.134,0.314,-0.946
1667892894616,2022-11-08T09:34:54.616,325.899,-0.134,0.314,-0.944
1667892894657,2022-11-08T09:34:54.657,325.940,-0.134,0.315,-0.946
1667892894698,2022-11-08T09:34:54.698,325.981,-0.134,0.315,-0.946
1667892894738,2022-11-08T09:34:54.738,326.021,-0.133,0.315,-0.945
1667892894779,2022-11-08T09:34:54.779,326.062,-0.134,0.315,-0.946
1667892894820,2022-11-08T09:34:54.820,326.103,-0.133,0.317,-0.945
1667892894861,2022-11-08T09:34:54.861,326.144,-0.134,0.314,-0.947
1667892894900,2022-11-08T09:34:54.900,326.183,-0.135,0.317,-0.944
1667892894941,2022-11-08T09:34:54.941,326.224,-0.135,0.314,-0.947
1667892894982,2022-11-08T09:34:54.982,326.265,-0.134,0.316,-0.945
1667892895023,2022-11-08T09:34:55.023,326.306,-0.133,0.316,-0.945
1667892895063,2022-11-08T09:34:55.063,326.346,-0.134,0.315,-0.945
1667892895104,2022-11-08T09:34:55.104,326.387,-0.135,0.316,-0.944
1667892895145,2022-11-08T09:34:55.145,326.428,-0.134,0.315,-0.945
1667892895184,2022-11-08T09:34:55.184,326.467,-0.134,0.317,-0.946
1667892895225,2022-11-08T09:34:55.225,326.508,-0.135,0.315,-0.945
1667892895266,2022-11-08T09:34:55.266,326.549,-0.135,0.316,-0.946
1667892895307,2022-11-08T09:34:55.307,326.590,-0.134,0.315,-0.946
1667892895347,2022-11-08T09:34:55.347,326.630,-0.133,0.315,-0.946
1667892895388,2022-11-08T09:34:55.388,326.671,-0.134,0.316,-0.946
1667892895429,2022-11-08T09:34:55.429,326.712,-0.134,0.316,-0.945
1667892895470,2022-11-08T09:34:55.470,326.753,-0.135,0.315,-0.946
1667892895509,2022-11-08T09:34:55.509,326.792,-0.134,0.316,-0.946
1667892895550,2022-11-08T09:34:55.550,326.833,-0.134,0.314,-0.946
1667892895592,2022-11-08T09:34:55.592,326.875,-0.134,0.313,-0.946
1667892895631,2022-11-08T09:34:55.631,326.914,-0.133,0.316,-0.946
1667892895672,2022-11-08T09:34:55.672,326.955,-0.135,0.312,-0.946
1667892895713,2022-11-08T09:34:55.713,326.996,-0.135,0.313,-0.946
1667892895754,2022-11-08T09:34:55.754,327.037,-0.133,0.315,-0.946
1667892895794,2022-11-08T09:34:55.794,327.077,-0.134,0.314,-0.946
1667892895835,2022-11-08T09:34:55.835,327.118,-0.134,0.314,-0.945
1667892895876,2022-11-08T09:34:55.876,327.159,-0.133,0.316,-0.945
1667892895917,2022-11-08T09:34:55.917,327.200,-0.134,0.316,-0.947
1667892895956,2022-11-08T09:34:55.956,327.239,-0.133,0.314,-0.945
1667892895997,2022-11-08T09:34:55.997,327.280,-0.134,0.314,-0.946
1667892896038,2022-11-08T09:34:56.038,327.321,-0.134,0.315,-0.945
1667892896078,2022-11-08T09:34:56.078,327.361,-0.133,0.314,-0.945
1667892896119,2022-11-08T09:34:56.119,327.402,-0.135,0.312,-0.946
1667892896160,2022-11-08T09:34:56.160,327.443,-0.136,0.314,-0.946
1667892896201,2022-11-08T09:34:56.201,327.484,-0.133,0.315,-0.945
1667892896240,2022-11-08T09:34:56.240,327.523,-0.134,0.314,-0.945
1667892896281,2022-11-08T09:34:56.281,327.564,-0.136,0.313,-0.945
1667892896322,2022-11-08T09:34:56.322,327.605,-0.135,0.314,-0.946
1667892896363,2022-11-08T09:34:56.363,327.646,-0.133,0.316,-0.946
1667892896403,2022-11-08T09:34:56.403,327.686,-0.134,0.315,-0.944
1667892896444,2022-11-08T09:34:56.444,327.727,-0.135,0.312,-0.945
1667892896485,2022-11-08T09:34:56.485,327.768,-0.135,0.314,-0.946
1667892896526,2022-11-08T09:34:56.526,327.809,-0.133,0.313,-0.946
1667892896566,2022-11-08T09:34:56.566,327.849,-0.135,0.314,-0.945
1667892896607,2022-11-08T09:34:56.607,327.890,-0.135,0.313,-0.946
1667892896648,2022-11-08T09:34:56.648,327.931,-0.134,0.314,-0.945
1667892896687,2022-11-08T09:34:56.687,327.970,-0.134,0.315,-0.945
1667892896728,2022-11-08T09:34:56.728,328.011,-0.135,0.315,-0.944
1667892896769,2022-11-08T09:34:56.769,328.052,-0.135,0.315,-0.946
1667892896810,2022-11-08T09:34:56.810,328.093,-0.134,0.317,-0.946
1667892896850,2022-11-08T09:34:56.850,328.133,-0.134,0.315,-0.946
1667892896891,2022-11-08T09:34:56.891,328.174,-0.135,0.315,-0.945
1667892896932,2022-11-08T09:34:56.932,328.215,-0.135,0.315,-0.945
1667892896973,2022-11-08T09:34:56.973,328.256,-0.134,0.316,-0.945
1667892897012,2022-11-08T09:34:57.012,328.295,-0.133,0.316,-0.947
1667892897053,2022-11-08T09:34:57.053,328.336,-0.135,0.313,-0.946
1667892897094,2022-11-08T09:34:57.094,328.377,-0.135,0.314,-0.945
1667892897134,2022-11-08T09:34:57.134,328.417,-0.133,0.317,-0.945
1667892897175,2022-11-08T09:34:57.175,328.458,-0.134,0.316,-0.945
1667892897216,2022-11-08T09:34:57.216,328.499,-0.135,0.313,-0.944
1667892897257,2022-11-08T09:34:57.257,328.540,-0.135,0.313,-0.945
1667892897297,2022-11-08T09:34:57.297,328.580,-0.134,0.316,-0.947
1667892897338,2022-11-08T09:34:57.338,328.621,-0.134,0.315,-0.945
1667892897379,2022-11-08T09:34:57.379,328.662,-0.136,0.314,-0.945
1667892897420,2022-11-08T09:34:57.420,328.703,-0.134,0.316,-0.945
1667892897459,2022-11-08T09:34:57.459,328.742,-0.133,0.317,-0.946
1667892897500,2022-11-08T09:34:57.500,328.783,-0.134,0.316,-0.944
1667892897541,2022-11-08T09:34:57.541,328.824,-0.134,0.314,-0.944
1667892897581,2022-11-08T09:34:57.581,328.864,-0.134,0.316,-0.946
1667892897622,2022-11-08T09:34:57.622,328.905,-0.134,0.317,-0.945
1667892897663,2022-11-08T09:34:57.663,328.946,-0.134,0.315,-0.945
1667892897704,2022-11-08T09:34:57.704,328.987,-0.135,0.315,-0.944
1667892897743,2022-11-08T09:34:57.743,329.026,-0.133,0.316,-0.945
1667892897784,2022-11-08T09:34:57.784,329.067,-0.134,0.318,-0.945
1667892897825,2022-11-08T09:34:57.825,329.108,-0.134,0.315,-0.945
1667892897866,2022-11-08T09:34:57.866,329.149,-0.133,0.315,-0.946
1667892897906,2022-11-08T09:34:57.906,329.189,-0.134,0.318,-0.946
1667892897947,2022-11-08T09:34:57.947,329.230,-0.134,0.317,-0.945
1667892897988,2022-11-08T09:34:57.988,329.271,-0.134,0.315,-0.946
1667892898029,2022-11-08T09:34:58.029,329.312,-0.133,0.316,-0.946
1667892898069,2022-11-08T09:34:58.069,329.352,-0.133,0.316,-0.945
1667892898110,2022-11-08T09:34:58.110,329.393,-0.133,0.315,-0.946
1667892898151,2022-11-08T09:34:58.151,329.434,-0.134,0.315,-0.946
1667892898190,2022-11-08T09:34:58.190,329.473,-0.133,0.317,-0.945
1667892898231,2022-11-08T09:34:58.231,329.514,-0.132,0.317,-0.945
1667892898272,2022-11-08T09:34:58.272,329.555,-0.134,0.315,-0.944
1667892898313,2022-11-08T09:34:58.313,329.596,-0.134,0.317,-0.946
1667892898353,2022-11-08T09:34:58.353,329.636,-0.134,0.316,-0.946
1667892898394,2022-11-08T09:34:58.394,329.677,-0.133,0.317,-0.945
1667892898435,2022-11-08T09:34:58.435,329.718,-0.134,0.316,-0.945
1667892898476,2022-11-08T09:34:58.476,329.759,-0.134,0.316,-0.945
1667892898515,2022-11-08T09:34:58.515,329.798,-0.133,0.316,-0.945
1667892898556,2022-11-08T09:34:58.556,329.839,-0.134,0.316,-0.944
1667892898597,2022-11-08T09:34:58.597,329.880,-0.133,0.317,-0.945
1667892898637,2022-11-08T09:34:58.637,329.920,-0.132,0.318,-0.944
1667892898678,2022-11-08T09:34:58.678,329.961,-0.134,0.316,-0.944
1667892898719,2022-11-08T09:34:58.719,330.002,-0.135,0.316,-0.944
1667892898760,2022-11-08T09:34:58.760,330.043,-0.132,0.317,-0.945
1667892898800,2022-11-08T09:34:58.800,330.083,-0.132,0.318,-0.945
1667892898841,2022-11-08T09:34:58.841,330.124,-0.134,0.316,-0.944
1667892898882,2022-11-08T09:34:58.882,330.165,-0.134,0.318,-0.944
1667892898923,2022-11-08T09:34:58.923,330.206,-0.132,0.317,-0.945
1667892898962,2022-11-08T09:34:58.962,330.245,-0.132,0.316,-0.946
1667892899003,2022-11-08T09:34:59.003,330.286,-0.133,0.316,-0.944
1667892899044,2022-11-08T09:34:59.044,330.327,-0.133,0.316,-0.945
1667892899084,2022-11-08T09:34:59.084,330.367,-0.131,0.319,-0.945
1667892899125,2022-11-08T09:34:59.125,330.408,-0.134,0.316,-0.945
1667892899166,2022-11-08T09:34:59.166,330.449,-0.133,0.317,-0.944
1667892899207,2022-11-08T09:34:59.207,330.490,-0.133,0.318,-0.945
1667892899246,2022-11-08T09:34:59.246,330.529,-0.133,0.319,-0.945
1667892899287,2022-11-08T09:34:59.287,330.570,-0.133,0.317,-0.945
1667892899328,2022-11-08T09:34:59.328,330.611,-0.134,0.317,-0.945
1667892899369,2022-11-08T09:34:59.369,330.652,-0.132,0.318,-0.945
1667892899409,2022-11-08T09:34:59.409,330.692,-0.132,0.319,-0.943
1667892899450,2022-11-08T09:34:59.450,330.733,-0.132,0.317,-0.944
1667892899491,2022-11-08T09:34:59.491,330.774,-0.132,0.317,-0.944
1667892899532,2022-11-08T09:34:59.532,330.815,-0.132,0.318,-0.946
1667892899571,2022-11-08T09:34:59.571,330.854,-0.134,0.319,-0.945
1667892899613,2022-11-08T09:34:59.613,330.896,-0.132,0.318,-0.945
1667892899654,2022-11-08T09:34:59.654,330.937,-0.132,0.317,-0.944
1667892899693,2022-11-08T09:34:59.693,330.976,-0.133,0.317,-0.943
1667892899734,2022-11-08T09:34:59.734,331.017,-0.132,0.317,-0.945
1667892899775,2022-11-08T09:34:59.775,331.058,-0.133,0.317,-0.945
1667892899816,2022-11-08T09:34:59.816,331.099,-0.133,0.317,-0.944
1667892899856,2022-11-08T09:34:59.856,331.139,-0.132,0.317,-0.944
1667892899897,2022-11-08T09:34:59.897,331.180,-0.132,0.318,-0.945
1667892899938,2022-11-08T09:34:59.938,331.221,-0.133,0.316,-0.945
1667892899979,2022-11-08T09:34:59.979,331.262,-0.133,0.316,-0.943
1667892900018,2022-11-08T09:35:00.018,331.301,-0.133,0.320,-0.944
1667892900059,2022-11-08T09:35:00.059,331.342,-0.133,0.317,-0.946
1667892900100,2022-11-08T09:35:00.100,331.383,-0.134,0.314,-0.944
1667892900140,2022-11-08T09:35:00.140,331.423,-0.132,0.317,-0.944
1667892900181,2022-11-08T09:35:00.181,331.464,-0.130,0.322,-0.945
1667892900222,2022-11-08T09:35:00.222,331.505,-0.132,0.317,-0.944
1667892900263,2022-11-08T09:35:00.263,331.546,-0.136,0.316,-0.943
1667892900302,2022-11-08T09:35:00.302,331.585,-0.131,0.319,-0.946
1667892900343,2022-11-08T09:35:00.343,331.626,-0.131,0.320,-0.944
1667892900384,2022-11-08T09:35:00.384,331.667,-0.134,0.318,-0.944
1667892900425,2022-11-08T09:35:00.425,331.708,-0.134,0.314,-0.943
1667892900465,2022-11-08T09:35:00.465,331.748,-0.132,0.323,-0.943
1667892900506,2022-11-08T09:35:00.506,331.789,-0.130,0.321,-0.944
1667892900547,2022-11-08T09:35:00.547,331.830,-0.130,0.322,-0.942
1667892900587,2022-11-08T09:35:00.587,331.870,-0.131,0.317,-0.945
1667892900628,2022-11-08T09:35:00.628,331.911,-0.131,0.323,-0.944
1667892900669,2022-11-08T09:35:00.669,331.952,-0.131,0.319,-0.943
1667892900710,2022-11-08T09:35:00.710,331.993,-0.134,0.316,-0.943
1667892900749,2022-11-08T09:35:00.749,332.032,-0.133,0.317,-0.944
1667892900790,2022-11-08T09:35:00.790,332.073,-0.131,0.319,-0.947
1667892900831,2022-11-08T09:35:00.831,332.114,-0.131,0.318,-0.946
1667892900872,2022-11-08T09:35:00.872,332.155,-0.134,0.314,-0.946
1667892900912,2022-11-08T09:35:00.912,332.195,-0.134,0.317,-0.944
1667892900953,2022-11-08T09:35:00.953,332.236,-0.131,0.319,-0.945
1667892900994,2022-11-08T09:35:00.994,332.277,-0.131,0.318,-0.946
1667892901035,2022-11-08T09:35:01.035,332.318,-0.133,0.311,-0.946
1667892901074,2022-11-08T09:35:01.074,332.357,-0.133,0.318,-0.942
1667892901115,2022-11-08T09:35:01.115,332.398,-0.131,0.322,-0.943
1667892901156,2022-11-08T09:35:01.156,332.439,-0.131,0.318,-0.945
1667892901196,2022-11-08T09:35:01.196,332.479,-0.134,0.314,-0.944
1667892901237,2022-11-08T09:35:01.237,332.520,-0.133,0.317,-0.944
1667892901278,2022-11-08T09:35:01.278,332.561,-0.130,0.322,-0.945
1667892901319,2022-11-08T09:35:01.319,332.602,-0.133,0.318,-0.943
1667892901359,2022-11-08T09:35:01.359,332.642,-0.135,0.316,-0.943
1667892901400,2022-11-08T09:35:01.400,332.683,-0.132,0.316,-0.945
1667892901441,2022-11-08T09:35:01.441,332.724,-0.131,0.319,-0.945
1667892901482,2022-11-08T09:35:01.482,332.765,-0.134,0.318,-0.943
1667892901521,2022-11-08T09:35:01.521,332.804,-0.134,0.316,-0.945
1667892901562,2022-11-08T09:35:01.562,332.845,-0.132,0.318,-0.945
1667892901603,2022-11-08T09:35:01.603,332.886,-0.131,0.317,-0.946
1667892901643,2022-11-08T09:35:01.643,332.926,-0.133,0.316,-0.945
1667892901684,2022-11-08T09:35:01.684,332.967,-0.134,0.317,-0.945
1667892901725,2022-11-08T09:35:01.725,333.008,-0.131,0.317,-0.946
1667892901766,2022-11-08T09:35:01.766,333.049,-0.132,0.314,-0.945
1667892901805,2022-11-08T09:35:01.805,333.088,-0.133,0.313,-0.947
1667892901846,2022-11-08T09:35:01.846,333.129,-0.133,0.314,-0.945
1667892901887,2022-11-08T09:35:01.887,333.170,-0.131,0.313,-0.948
