epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668366080528,2022-11-13T21:01:20.528,102.892,-0.033,-0.332,-0.976
1668366080569,2022-11-13T21:01:20.569,102.933,-0.032,-0.328,-0.977
1668366080610,2022-11-13T21:01:20.610,102.974,-0.032,-0.325,-0.977
1668366080651,2022-11-13T21:01:20.651,103.015,-0.033,-0.328,-0.976
1668366080690,2022-11-13T21:01:20.690,103.054,-0.031,-0.329,-0.977
1668366080732,2022-11-13T21:01:20.732,103.096,-0.033,-0.324,-0.977
1668366080773,2022-11-13T21:01:20.773,103.137,-0.035,-0.327,-0.977
1668366080814,2022-11-13T21:01:20.814,103.178,-0.034,-0.327,-0.977
1668366080853,2022-11-13T21:01:20.853,103.217,-0.034,-0.328,-0.977
1668366080894,2022-11-13T21:01:20.894,103.258,-0.034,-0.323,-0.978
1668366080935,2022-11-13T21:01:20.935,103.299,-0.033,-0.326,-0.978
1668366080975,2022-11-13T21:01:20.975,103.339,-0.033,-0.328,-0.977
1668366081016,2022-11-13T21:01:21.016,103.380,-0.032,-0.328,-0.977
1668366081057,2022-11-13T21:01:21.057,103.421,-0.032,-0.328,-0.977
1668366081098,2022-11-13T21:01:21.098,103.462,-0.033,-0.326,-0.977
1668366081137,2022-11-13T21:01:21.137,103.501,-0.030,-0.329,-0.978
1668366081178,2022-11-13T21:01:21.178,103.542,-0.032,-0.328,-0.978
1668366081219,2022-11-13T21:01:21.219,103.583,-0.033,-0.329,-0.976
1668366081260,2022-11-13T21:01:21.260,103.624,-0.030,-0.332,-0.976
1668366081300,2022-11-13T21:01:21.300,103.664,-0.030,-0.328,-0.978
1668366081341,2022-11-13T21:01:21.341,103.705,-0.030,-0.323,-0.978
1668366081382,2022-11-13T21:01:21.382,103.746,-0.033,-0.334,-0.975
1668366081423,2022-11-13T21:01:21.423,103.787,-0.030,-0.330,-0.976
1668366081462,2022-11-13T21:01:21.462,103.826,-0.030,-0.321,-0.979
1668366081503,2022-11-13T21:01:21.503,103.867,-0.033,-0.334,-0.974
1668366081545,2022-11-13T21:01:21.545,103.909,-0.028,-0.325,-0.977
1668366081584,2022-11-13T21:01:21.584,103.948,-0.027,-0.324,-0.979
1668366081625,2022-11-13T21:01:21.625,103.989,-0.032,-0.334,-0.975
1668366081666,2022-11-13T21:01:21.666,104.030,-0.032,-0.326,-0.977
1668366081707,2022-11-13T21:01:21.707,104.071,-0.028,-0.325,-0.977
1668366081747,2022-11-13T21:01:21.747,104.111,-0.030,-0.331,-0.976
1668366081788,2022-11-13T21:01:21.788,104.152,-0.030,-0.327,-0.977
1668366081829,2022-11-13T21:01:21.829,104.193,-0.029,-0.331,-0.976
1668366081870,2022-11-13T21:01:21.870,104.234,-0.030,-0.331,-0.976
1668366081909,2022-11-13T21:01:21.909,104.273,-0.032,-0.324,-0.977
1668366081950,2022-11-13T21:01:21.950,104.314,-0.027,-0.330,-0.978
1668366081991,2022-11-13T21:01:21.991,104.355,-0.031,-0.332,-0.976
1668366082031,2022-11-13T21:01:22.031,104.395,-0.031,-0.328,-0.977
1668366082072,2022-11-13T21:01:22.072,104.436,-0.028,-0.330,-0.978
1668366082113,2022-11-13T21:01:22.113,104.477,-0.032,-0.333,-0.975
1668366082154,2022-11-13T21:01:22.154,104.518,-0.027,-0.327,-0.979
1668366082193,2022-11-13T21:01:22.193,104.557,-0.027,-0.322,-0.981
1668366082234,2022-11-13T21:01:22.234,104.598,-0.030,-0.326,-0.977
1668366082275,2022-11-13T21:01:22.275,104.639,-0.031,-0.329,-0.976
1668366082316,2022-11-13T21:01:22.316,104.680,-0.029,-0.327,-0.978
1668366082356,2022-11-13T21:01:22.356,104.720,-0.028,-0.332,-0.977
1668366082397,2022-11-13T21:01:22.397,104.761,-0.029,-0.330,-0.977
1668366082438,2022-11-13T21:01:22.438,104.802,-0.028,-0.326,-0.978
1668366082479,2022-11-13T21:01:22.479,104.843,-0.028,-0.329,-0.977
1668366082519,2022-11-13T21:01:22.519,104.883,-0.030,-0.323,-0.978
1668366082560,2022-11-13T21:01:22.560,104.924,-0.031,-0.333,-0.976
1668366082601,2022-11-13T21:01:22.601,104.965,-0.029,-0.332,-0.977
1668366082640,2022-11-13T21:01:22.640,105.004,-0.030,-0.327,-0.976
1668366082681,2022-11-13T21:01:22.681,105.045,-0.029,-0.330,-0.976
1668366082722,2022-11-13T21:01:22.722,105.086,-0.030,-0.327,-0.977
1668366082763,2022-11-13T21:01:22.763,105.127,-0.029,-0.323,-0.978
1668366082803,2022-11-13T21:01:22.803,105.167,-0.029,-0.326,-0.978
1668366082844,2022-11-13T21:01:22.844,105.208,-0.031,-0.332,-0.975
1668366082885,2022-11-13T21:01:22.885,105.249,-0.029,-0.328,-0.977
1668366082926,2022-11-13T21:01:22.926,105.290,-0.028,-0.325,-0.978
1668366082965,2022-11-13T21:01:22.965,105.329,-0.028,-0.326,-0.978
1668366083006,2022-11-13T21:01:23.006,105.370,-0.029,-0.328,-0.978
1668366083047,2022-11-13T21:01:23.047,105.411,-0.030,-0.328,-0.976
1668366083087,2022-11-13T21:01:23.087,105.451,-0.030,-0.332,-0.976
1668366083128,2022-11-13T21:01:23.128,105.492,-0.031,-0.326,-0.977
1668366083169,2022-11-13T21:01:23.169,105.533,-0.031,-0.325,-0.977
1668366083210,2022-11-13T21:01:23.210,105.574,-0.028,-0.329,-0.977
1668366083250,2022-11-13T21:01:23.250,105.614,-0.031,-0.327,-0.977
1668366083291,2022-11-13T21:01:23.291,105.655,-0.032,-0.327,-0.977
1668366083332,2022-11-13T21:01:23.332,105.696,-0.031,-0.331,-0.977
1668366083373,2022-11-13T21:01:23.373,105.737,-0.030,-0.323,-0.978
1668366083412,2022-11-13T21:01:23.412,105.776,-0.032,-0.327,-0.977
1668366083453,2022-11-13T21:01:23.453,105.817,-0.030,-0.328,-0.978
1668366083494,2022-11-13T21:01:23.494,105.858,-0.030,-0.324,-0.979
1668366083535,2022-11-13T21:01:23.535,105.899,-0.033,-0.331,-0.975
1668366083575,2022-11-13T21:01:23.575,105.939,-0.030,-0.328,-0.978
1668366083616,2022-11-13T21:01:23.616,105.980,-0.029,-0.325,-0.978
1668366083657,2022-11-13T21:01:23.657,106.021,-0.033,-0.321,-0.978
1668366083696,2022-11-13T21:01:23.696,106.060,-0.031,-0.334,-0.976
1668366083737,2022-11-13T21:01:23.737,106.101,-0.030,-0.328,-0.979
1668366083778,2022-11-13T21:01:23.778,106.142,-0.030,-0.325,-0.978
1668366083819,2022-11-13T21:01:23.819,106.183,-0.029,-0.323,-0.980
1668366083859,2022-11-13T21:01:23.859,106.223,-0.033,-0.329,-0.976
1668366083900,2022-11-13T21:01:23.900,106.264,-0.033,-0.329,-0.977
1668366083941,2022-11-13T21:01:23.941,106.305,-0.031,-0.326,-0.978
1668366083982,2022-11-13T21:01:23.982,106.346,-0.031,-0.324,-0.978
1668366084022,2022-11-13T21:01:24.022,106.386,-0.030,-0.328,-0.978
1668366084063,2022-11-13T21:01:24.063,106.427,-0.030,-0.324,-0.978
1668366084104,2022-11-13T21:01:24.104,106.468,-0.033,-0.326,-0.977
1668366084145,2022-11-13T21:01:24.145,106.509,-0.031,-0.326,-0.976
1668366084184,2022-11-13T21:01:24.184,106.548,-0.029,-0.330,-0.977
1668366084225,2022-11-13T21:01:24.225,106.589,-0.033,-0.326,-0.978
1668366084266,2022-11-13T21:01:24.266,106.630,-0.034,-0.328,-0.977
1668366084306,2022-11-13T21:01:24.306,106.670,-0.029,-0.326,-0.979
1668366084347,2022-11-13T21:01:24.347,106.711,-0.030,-0.322,-0.978
1668366084388,2022-11-13T21:01:24.388,106.752,-0.030,-0.328,-0.978
1668366084429,2022-11-13T21:01:24.429,106.793,-0.030,-0.333,-0.978
1668366084468,2022-11-13T21:01:24.468,106.832,-0.031,-0.329,-0.977
1668366084509,2022-11-13T21:01:24.509,106.873,-0.029,-0.327,-0.978
1668366084550,2022-11-13T21:01:24.550,106.914,-0.029,-0.328,-0.979
1668366084591,2022-11-13T21:01:24.591,106.955,-0.032,-0.329,-0.977
1668366084631,2022-11-13T21:01:24.631,106.995,-0.031,-0.331,-0.977
1668366084672,2022-11-13T21:01:24.672,107.036,-0.032,-0.328,-0.976
1668366084713,2022-11-13T21:01:24.713,107.077,-0.030,-0.326,-0.979
1668366084753,2022-11-13T21:01:24.753,107.117,-0.031,-0.326,-0.979
1668366084794,2022-11-13T21:01:24.794,107.158,-0.034,-0.327,-0.976
1668366084835,2022-11-13T21:01:24.835,107.199,-0.031,-0.331,-0.976
1668366084876,2022-11-13T21:01:24.876,107.240,-0.031,-0.326,-0.978
1668366084915,2022-11-13T21:01:24.915,107.279,-0.032,-0.324,-0.978
1668366084956,2022-11-13T21:01:24.956,107.320,-0.032,-0.328,-0.977
1668366084997,2022-11-13T21:01:24.997,107.361,-0.031,-0.328,-0.977
1668366085038,2022-11-13T21:01:25.038,107.402,-0.033,-0.325,-0.978
1668366085078,2022-11-13T21:01:25.078,107.442,-0.032,-0.327,-0.977
1668366085119,2022-11-13T21:01:25.119,107.483,-0.031,-0.326,-0.979
1668366085160,2022-11-13T21:01:25.160,107.524,-0.031,-0.327,-0.978
1668366085201,2022-11-13T21:01:25.201,107.565,-0.032,-0.327,-0.977
1668366085240,2022-11-13T21:01:25.240,107.604,-0.031,-0.329,-0.979
1668366085281,2022-11-13T21:01:25.281,107.645,-0.032,-0.325,-0.978
1668366085322,2022-11-13T21:01:25.322,107.686,-0.032,-0.325,-0.977
1668366085362,2022-11-13T21:01:25.362,107.726,-0.031,-0.325,-0.977
1668366085403,2022-11-13T21:01:25.403,107.767,-0.031,-0.327,-0.978
1668366085444,2022-11-13T21:01:25.444,107.808,-0.030,-0.327,-0.979
1668366085485,2022-11-13T21:01:25.485,107.849,-0.032,-0.321,-0.978
1668366085524,2022-11-13T21:01:25.524,107.888,-0.032,-0.327,-0.978
1668366085565,2022-11-13T21:01:25.565,107.929,-0.031,-0.326,-0.978
1668366085607,2022-11-13T21:01:25.607,107.971,-0.033,-0.324,-0.978
1668366085648,2022-11-13T21:01:25.648,108.012,-0.033,-0.323,-0.979
1668366085687,2022-11-13T21:01:25.687,108.051,-0.030,-0.322,-0.979
1668366085728,2022-11-13T21:01:25.728,108.092,-0.032,-0.324,-0.977
1668366085769,2022-11-13T21:01:25.769,108.133,-0.033,-0.324,-0.978
1668366085809,2022-11-13T21:01:25.809,108.173,-0.030,-0.324,-0.979
1668366085850,2022-11-13T21:01:25.850,108.214,-0.031,-0.324,-0.979
1668366085891,2022-11-13T21:01:25.891,108.255,-0.031,-0.321,-0.979
1668366085932,2022-11-13T21:01:25.932,108.296,-0.030,-0.323,-0.979
1668366085971,2022-11-13T21:01:25.971,108.335,-0.033,-0.328,-0.976
1668366086012,2022-11-13T21:01:26.012,108.376,-0.028,-0.319,-0.980
1668366086053,2022-11-13T21:01:26.053,108.417,-0.028,-0.327,-0.979
1668366086094,2022-11-13T21:01:26.094,108.458,-0.032,-0.321,-0.977
1668366086134,2022-11-13T21:01:26.134,108.498,-0.028,-0.324,-0.980
1668366086175,2022-11-13T21:01:26.175,108.539,-0.031,-0.324,-0.978
1668366086216,2022-11-13T21:01:26.216,108.580,-0.031,-0.328,-0.977
1668366086257,2022-11-13T21:01:26.257,108.621,-0.026,-0.325,-0.980
1668366086296,2022-11-13T21:01:26.296,108.660,-0.030,-0.317,-0.979
1668366086337,2022-11-13T21:01:26.337,108.701,-0.030,-0.326,-0.979
1668366086378,2022-11-13T21:01:26.378,108.742,-0.028,-0.324,-0.979
1668366086418,2022-11-13T21:01:26.418,108.782,-0.031,-0.325,-0.976
1668366086459,2022-11-13T21:01:26.459,108.823,-0.029,-0.321,-0.979
1668366086500,2022-11-13T21:01:26.500,108.864,-0.029,-0.327,-0.977
1668366086541,2022-11-13T21:01:26.541,108.905,-0.030,-0.320,-0.979
1668366086581,2022-11-13T21:01:26.581,108.945,-0.029,-0.327,-0.978
1668366086622,2022-11-13T21:01:26.622,108.986,-0.030,-0.327,-0.977
1668366086663,2022-11-13T21:01:26.663,109.027,-0.028,-0.322,-0.979
1668366086704,2022-11-13T21:01:26.704,109.068,-0.030,-0.324,-0.978
1668366086743,2022-11-13T21:01:26.743,109.107,-0.029,-0.325,-0.978
1668366086784,2022-11-13T21:01:26.784,109.148,-0.029,-0.325,-0.978
1668366086825,2022-11-13T21:01:26.825,109.189,-0.030,-0.328,-0.977
1668366086865,2022-11-13T21:01:26.865,109.229,-0.027,-0.325,-0.979
1668366086906,2022-11-13T21:01:26.906,109.270,-0.029,-0.323,-0.978
1668366086947,2022-11-13T21:01:26.947,109.311,-0.031,-0.327,-0.977
1668366086988,2022-11-13T21:01:26.988,109.352,-0.028,-0.328,-0.978
1668366087027,2022-11-13T21:01:27.027,109.391,-0.029,-0.324,-0.977
1668366087068,2022-11-13T21:01:27.068,109.432,-0.030,-0.323,-0.978
1668366087109,2022-11-13T21:01:27.109,109.473,-0.028,-0.333,-0.977
1668366087150,2022-11-13T21:01:27.150,109.514,-0.030,-0.324,-0.979
1668366087190,2022-11-13T21:01:27.190,109.554,-0.031,-0.326,-0.978
1668366087231,2022-11-13T21:01:27.231,109.595,-0.031,-0.324,-0.979
1668366087272,2022-11-13T21:01:27.272,109.636,-0.032,-0.327,-0.977
1668366087313,2022-11-13T21:01:27.313,109.677,-0.033,-0.328,-0.977
1668366087353,2022-11-13T21:01:27.353,109.717,-0.031,-0.328,-0.977
1668366087394,2022-11-13T21:01:27.394,109.758,-0.034,-0.324,-0.978
1668366087435,2022-11-13T21:01:27.435,109.799,-0.031,-0.323,-0.977
1668366087474,2022-11-13T21:01:27.474,109.838,-0.030,-0.324,-0.978
1668366087515,2022-11-13T21:01:27.515,109.879,-0.034,-0.327,-0.977
1668366087556,2022-11-13T21:01:27.556,109.920,-0.033,-0.330,-0.978
1668366087597,2022-11-13T21:01:27.597,109.961,-0.033,-0.324,-0.978
1668366087637,2022-11-13T21:01:27.637,110.001,-0.034,-0.323,-0.977
1668366087678,2022-11-13T21:01:27.678,110.042,-0.032,-0.323,-0.980
1668366087719,2022-11-13T21:01:27.719,110.083,-0.034,-0.323,-0.978
1668366087760,2022-11-13T21:01:27.760,110.124,-0.033,-0.321,-0.978
1668366087799,2022-11-13T21:01:27.799,110.163,-0.032,-0.328,-0.977
1668366087840,2022-11-13T21:01:27.840,110.204,-0.035,-0.322,-0.978
1668366087881,2022-11-13T21:01:27.881,110.245,-0.033,-0.328,-0.977
1668366087921,2022-11-13T21:01:27.921,110.285,-0.032,-0.323,-0.978
1668366087962,2022-11-13T21:01:27.962,110.326,-0.033,-0.325,-0.978
1668366088003,2022-11-13T21:01:28.003,110.367,-0.031,-0.327,-0.978
1668366088044,2022-11-13T21:01:28.044,110.408,-0.031,-0.321,-0.980
1668366088084,2022-11-13T21:01:28.084,110.448,-0.035,-0.328,-0.977
1668366088125,2022-11-13T21:01:28.125,110.489,-0.031,-0.329,-0.978
1668366088166,2022-11-13T21:01:28.166,110.530,-0.030,-0.323,-0.979
1668366088207,2022-11-13T21:01:28.207,110.571,-0.031,-0.324,-0.978
1668366088246,2022-11-13T21:01:28.246,110.610,-0.029,-0.325,-0.979
1668366088287,2022-11-13T21:01:28.287,110.651,-0.031,-0.322,-0.979
1668366088328,2022-11-13T21:01:28.328,110.692,-0.033,-0.326,-0.977
1668366088369,2022-11-13T21:01:28.369,110.733,-0.031,-0.324,-0.979
1668366088409,2022-11-13T21:01:28.409,110.773,-0.031,-0.321,-0.978
1668366088450,2022-11-13T21:01:28.450,110.814,-0.033,-0.324,-0.979
1668366088491,2022-11-13T21:01:28.491,110.855,-0.031,-0.325,-0.978
1668366088530,2022-11-13T21:01:28.530,110.894,-0.032,-0.321,-0.979
1668366088571,2022-11-13T21:01:28.571,110.935,-0.032,-0.324,-0.978
1668366088612,2022-11-13T21:01:28.612,110.976,-0.029,-0.322,-0.979
1668366088653,2022-11-13T21:01:28.653,111.017,-0.031,-0.326,-0.978
1668366088693,2022-11-13T21:01:28.693,111.057,-0.030,-0.321,-0.979
1668366088734,2022-11-13T21:01:28.734,111.098,-0.027,-0.329,-0.978
1668366088775,2022-11-13T21:01:28.775,111.139,-0.028,-0.324,-0.979
1668366088816,2022-11-13T21:01:28.816,111.180,-0.030,-0.325,-0.978
1668366088856,2022-11-13T21:01:28.856,111.220,-0.032,-0.328,-0.977
1668366088897,2022-11-13T21:01:28.897,111.261,-0.030,-0.318,-0.979
1668366088938,2022-11-13T21:01:28.938,111.302,-0.027,-0.324,-0.979
1668366088977,2022-11-13T21:01:28.977,111.341,-0.033,-0.323,-0.978
1668366089018,2022-11-13T21:01:29.018,111.382,-0.034,-0.329,-0.977
1668366089059,2022-11-13T21:01:29.059,111.423,-0.027,-0.329,-0.979
1668366089100,2022-11-13T21:01:29.100,111.464,-0.029,-0.317,-0.979
1668366089140,2022-11-13T21:01:29.140,111.504,-0.032,-0.321,-0.978
1668366089181,2022-11-13T21:01:29.181,111.545,-0.029,-0.328,-0.978
1668366089222,2022-11-13T21:01:29.222,111.586,-0.031,-0.327,-0.977
1668366089263,2022-11-13T21:01:29.263,111.627,-0.031,-0.326,-0.978
1668366089302,2022-11-13T21:01:29.302,111.666,-0.029,-0.329,-0.977
1668366089343,2022-11-13T21:01:29.343,111.707,-0.028,-0.324,-0.979
1668366089384,2022-11-13T21:01:29.384,111.748,-0.030,-0.326,-0.977
1668366089425,2022-11-13T21:01:29.425,111.789,-0.029,-0.326,-0.978
1668366089465,2022-11-13T21:01:29.465,111.829,-0.027,-0.328,-0.977
1668366089506,2022-11-13T21:01:29.506,111.870,-0.029,-0.332,-0.976
1668366089547,2022-11-13T21:01:29.547,111.911,-0.031,-0.321,-0.978
1668366089586,2022-11-13T21:01:29.586,111.950,-0.029,-0.329,-0.977
1668366089628,2022-11-13T21:01:29.628,111.992,-0.028,-0.328,-0.979
1668366089669,2022-11-13T21:01:29.669,112.033,-0.031,-0.321,-0.979
1668366089710,2022-11-13T21:01:29.710,112.074,-0.032,-0.332,-0.976
1668366089749,2022-11-13T21:01:29.749,112.113,-0.029,-0.331,-0.977
1668366089790,2022-11-13T21:01:29.790,112.154,-0.030,-0.324,-0.978
1668366089831,2022-11-13T21:01:29.831,112.195,-0.032,-0.326,-0.976
1668366089872,2022-11-13T21:01:29.872,112.236,-0.030,-0.332,-0.976
1668366089912,2022-11-13T21:01:29.912,112.276,-0.030,-0.328,-0.978
1668366089953,2022-11-13T21:01:29.953,112.317,-0.031,-0.326,-0.978
1668366089994,2022-11-13T21:01:29.994,112.358,-0.031,-0.330,-0.977
1668366090033,2022-11-13T21:01:30.033,112.397,-0.030,-0.330,-0.977
1668366090074,2022-11-13T21:01:30.074,112.438,-0.030,-0.327,-0.978
1668366090115,2022-11-13T21:01:30.115,112.479,-0.031,-0.328,-0.978
1668366090156,2022-11-13T21:01:30.156,112.520,-0.031,-0.330,-0.976
1668366090196,2022-11-13T21:01:30.196,112.560,-0.029,-0.326,-0.978
1668366090237,2022-11-13T21:01:30.237,112.601,-0.031,-0.326,-0.979
1668366090278,2022-11-13T21:01:30.278,112.642,-0.033,-0.329,-0.977
1668366090319,2022-11-13T21:01:30.319,112.683,-0.030,-0.331,-0.978
1668366090358,2022-11-13T21:01:30.358,112.722,-0.031,-0.326,-0.978
1668366090399,2022-11-13T21:01:30.399,112.763,-0.032,-0.328,-0.977
1668366090440,2022-11-13T21:01:30.440,112.804,-0.030,-0.330,-0.977
1668366090480,2022-11-13T21:01:30.480,112.844,-0.031,-0.328,-0.978
1668366090521,2022-11-13T21:01:30.521,112.885,-0.032,-0.326,-0.977
1668366090562,2022-11-13T21:01:30.562,112.926,-0.031,-0.328,-0.978
1668366090603,2022-11-13T21:01:30.603,112.967,-0.031,-0.327,-0.979
1668366090643,2022-11-13T21:01:30.643,113.007,-0.032,-0.327,-0.977
1668366090684,2022-11-13T21:01:30.684,113.048,-0.031,-0.328,-0.978
1668366090725,2022-11-13T21:01:30.725,113.089,-0.032,-0.326,-0.979
1668366090766,2022-11-13T21:01:30.766,113.130,-0.034,-0.328,-0.977
1668366090805,2022-11-13T21:01:30.805,113.169,-0.032,-0.328,-0.977
1668366090846,2022-11-13T21:01:30.846,113.210,-0.031,-0.328,-0.978
1668366090887,2022-11-13T21:01:30.887,113.251,-0.032,-0.327,-0.978
1668366090928,2022-11-13T21:01:30.928,113.292,-0.033,-0.326,-0.978
1668366090968,2022-11-13T21:01:30.968,113.332,-0.032,-0.329,-0.977
1668366091009,2022-11-13T21:01:31.009,113.373,-0.031,-0.327,-0.978
1668366091050,2022-11-13T21:01:31.050,113.414,-0.032,-0.324,-0.978
1668366091089,2022-11-13T21:01:31.089,113.453,-0.032,-0.329,-0.977
1668366091130,2022-11-13T21:01:31.130,113.494,-0.030,-0.326,-0.979
1668366091171,2022-11-13T21:01:31.171,113.535,-0.032,-0.325,-0.978
1668366091212,2022-11-13T21:01:31.212,113.576,-0.034,-0.329,-0.976
1668366091252,2022-11-13T21:01:31.252,113.616,-0.030,-0.330,-0.977
1668366091293,2022-11-13T21:01:31.293,113.657,-0.032,-0.324,-0.978
1668366091334,2022-11-13T21:01:31.334,113.698,-0.033,-0.327,-0.977
1668366091375,2022-11-13T21:01:31.375,113.739,-0.031,-0.328,-0.978
1668366091415,2022-11-13T21:01:31.415,113.779,-0.032,-0.327,-0.978
1668366091456,2022-11-13T21:01:31.456,113.820,-0.032,-0.328,-0.978
1668366091497,2022-11-13T21:01:31.497,113.861,-0.031,-0.327,-0.978
1668366091538,2022-11-13T21:01:31.538,113.902,-0.033,-0.328,-0.978
1668366091577,2022-11-13T21:01:31.577,113.941,-0.031,-0.326,-0.979
1668366091618,2022-11-13T21:01:31.618,113.982,-0.031,-0.327,-0.978
1668366091659,2022-11-13T21:01:31.659,114.023,-0.032,-0.329,-0.977
1668366091699,2022-11-13T21:01:31.699,114.063,-0.030,-0.325,-0.978
1668366091740,2022-11-13T21:01:31.740,114.104,-0.032,-0.324,-0.977
1668366091781,2022-11-13T21:01:31.781,114.145,-0.032,-0.328,-0.977
1668366091822,2022-11-13T21:01:31.822,114.186,-0.030,-0.325,-0.978
1668366091861,2022-11-13T21:01:31.861,114.225,-0.031,-0.326,-0.977
1668366091902,2022-11-13T21:01:31.902,114.266,-0.032,-0.325,-0.978
1668366091943,2022-11-13T21:01:31.943,114.307,-0.030,-0.327,-0.977
1668366091984,2022-11-13T21:01:31.984,114.348,-0.031,-0.325,-0.978
1668366092024,2022-11-13T21:01:32.024,114.388,-0.032,-0.327,-0.978
1668366092065,2022-11-13T21:01:32.065,114.429,-0.030,-0.325,-0.978
1668366092106,2022-11-13T21:01:32.106,114.470,-0.031,-0.325,-0.978
1668366092146,2022-11-13T21:01:32.146,114.510,-0.032,-0.327,-0.978
1668366092187,2022-11-13T21:01:32.187,114.551,-0.032,-0.328,-0.978
1668366092228,2022-11-13T21:01:32.228,114.592,-0.032,-0.323,-0.978
1668366092269,2022-11-13T21:01:32.269,114.633,-0.031,-0.326,-0.978
1668366092308,2022-11-13T21:01:32.308,114.672,-0.032,-0.325,-0.978
1668366092349,2022-11-13T21:01:32.349,114.713,-0.031,-0.324,-0.977
1668366092390,2022-11-13T21:01:32.390,114.754,-0.030,-0.329,-0.977
1668366092431,2022-11-13T21:01:32.431,114.795,-0.032,-0.323,-0.979
1668366092471,2022-11-13T21:01:32.471,114.835,-0.032,-0.326,-0.976
1668366092512,2022-11-13T21:01:32.512,114.876,-0.030,-0.328,-0.978
1668366092553,2022-11-13T21:01:32.553,114.917,-0.031,-0.324,-0.978
1668366092592,2022-11-13T21:01:32.592,114.956,-0.032,-0.323,-0.978
1668366092633,2022-11-13T21:01:32.633,114.997,-0.031,-0.326,-0.977
1668366092674,2022-11-13T21:01:32.674,115.038,-0.031,-0.324,-0.978
1668366092715,2022-11-13T21:01:32.715,115.079,-0.031,-0.325,-0.978
1668366092755,2022-11-13T21:01:32.755,115.119,-0.031,-0.327,-0.977
1668366092796,2022-11-13T21:01:32.796,115.160,-0.031,-0.324,-0.977
1668366092837,2022-11-13T21:01:32.837,115.201,-0.031,-0.324,-0.978
1668366092878,2022-11-13T21:01:32.878,115.242,-0.031,-0.326,-0.978
1668366092918,2022-11-13T21:01:32.918,115.282,-0.030,-0.327,-0.978
1668366092959,2022-11-13T21:01:32.959,115.323,-0.031,-0.324,-0.979
1668366093000,2022-11-13T21:01:33.000,115.364,-0.031,-0.326,-0.978
1668366093041,2022-11-13T21:01:33.041,115.405,-0.031,-0.325,-0.978
1668366093080,2022-11-13T21:01:33.080,115.444,-0.032,-0.324,-0.977
1668366093121,2022-11-13T21:01:33.121,115.485,-0.030,-0.328,-0.979
1668366093162,2022-11-13T21:01:33.162,115.526,-0.031,-0.321,-0.979
1668366093202,2022-11-13T21:01:33.202,115.566,-0.033,-0.323,-0.977
1668366093243,2022-11-13T21:01:33.243,115.607,-0.030,-0.327,-0.978
1668366093284,2022-11-13T21:01:33.284,115.648,-0.030,-0.324,-0.978
1668366093325,2022-11-13T21:01:33.325,115.689,-0.033,-0.324,-0.978
1668366093364,2022-11-13T21:01:33.364,115.728,-0.031,-0.328,-0.977
1668366093405,2022-11-13T21:01:33.405,115.769,-0.030,-0.325,-0.978
1668366093446,2022-11-13T21:01:33.446,115.810,-0.031,-0.325,-0.979
1668366093487,2022-11-13T21:01:33.487,115.851,-0.031,-0.325,-0.979
1668366093527,2022-11-13T21:01:33.527,115.891,-0.030,-0.325,-0.978
1668366093568,2022-11-13T21:01:33.568,115.932,-0.030,-0.324,-0.979
1668366093609,2022-11-13T21:01:33.609,115.973,-0.030,-0.325,-0.978
1668366093649,2022-11-13T21:01:33.649,116.013,-0.031,-0.326,-0.978
1668366093690,2022-11-13T21:01:33.690,116.054,-0.031,-0.324,-0.978
1668366093731,2022-11-13T21:01:33.731,116.095,-0.030,-0.327,-0.978
1668366093772,2022-11-13T21:01:33.772,116.136,-0.031,-0.325,-0.978
1668366093811,2022-11-13T21:01:33.811,116.175,-0.031,-0.326,-0.978
1668366093852,2022-11-13T21:01:33.852,116.216,-0.030,-0.327,-0.978
1668366093893,2022-11-13T21:01:33.893,116.257,-0.031,-0.322,-0.979
1668366093934,2022-11-13T21:01:33.934,116.298,-0.032,-0.325,-0.977
1668366093974,2022-11-13T21:01:33.974,116.338,-0.030,-0.326,-0.978
1668366094015,2022-11-13T21:01:34.015,116.379,-0.030,-0.323,-0.979
1668366094056,2022-11-13T21:01:34.056,116.420,-0.032,-0.323,-0.978
1668366094097,2022-11-13T21:01:34.097,116.461,-0.030,-0.327,-0.978
1668366094136,2022-11-13T21:01:34.136,116.500,-0.031,-0.325,-0.979
1668366094177,2022-11-13T21:01:34.177,116.541,-0.032,-0.325,-0.977
1668366094218,2022-11-13T21:01:34.218,116.582,-0.031,-0.326,-0.978
1668366094258,2022-11-13T21:01:34.258,116.622,-0.031,-0.324,-0.978
1668366094299,2022-11-13T21:01:34.299,116.663,-0.031,-0.324,-0.979
1668366094340,2022-11-13T21:01:34.340,116.704,-0.032,-0.325,-0.978
1668366094381,2022-11-13T21:01:34.381,116.745,-0.033,-0.327,-0.977
1668366094420,2022-11-13T21:01:34.420,116.784,-0.034,-0.323,-0.978
1668366094461,2022-11-13T21:01:34.461,116.825,-0.031,-0.326,-0.978
1668366094503,2022-11-13T21:01:34.503,116.867,-0.032,-0.325,-0.978
1668366094544,2022-11-13T21:01:34.544,116.908,-0.033,-0.325,-0.978
1668366094583,2022-11-13T21:01:34.583,116.947,-0.033,-0.328,-0.978
1668366094624,2022-11-13T21:01:34.624,116.988,-0.031,-0.326,-0.979
