epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667737592338,2022-11-06T14.26.32.338,473.487,0.093,-0.192,-1.006
1667737592379,2022-11-06T14.26.32.379,473.528,0.094,-0.190,-1.005
1667737592418,2022-11-06T14.26.32.418,473.567,0.096,-0.196,-1.005
1667737592459,2022-11-06T14.26.32.459,473.608,0.093,-0.187,-1.006
1667737592500,2022-11-06T14.26.32.500,473.649,0.095,-0.193,-1.004
1667737592541,2022-11-06T14.26.32.541,473.690,0.096,-0.192,-1.005
1667737592581,2022-11-06T14.26.32.581,473.730,0.094,-0.191,-1.005
1667737592622,2022-11-06T14.26.32.622,473.771,0.094,-0.192,-1.004
1667737592663,2022-11-06T14.26.32.663,473.812,0.094,-0.191,-1.005
1667737592704,2022-11-06T14.26.32.704,473.853,0.096,-0.191,-1.004
1667737592743,2022-11-06T14.26.32.743,473.892,0.094,-0.192,-1.005
1667737592784,2022-11-06T14.26.32.784,473.933,0.094,-0.190,-1.006
1667737592825,2022-11-06T14.26.32.825,473.974,0.096,-0.192,-1.005
1667737592865,2022-11-06T14.26.32.865,474.014,0.094,-0.191,-1.006
1667737592906,2022-11-06T14.26.32.906,474.055,0.096,-0.190,-1.005
1667737592947,2022-11-06T14.26.32.947,474.096,0.095,-0.194,-1.006
1667737592988,2022-11-06T14.26.32.988,474.137,0.093,-0.186,-1.006
1667737593028,2022-11-06T14.26.33.028,474.177,0.095,-0.195,-1.004
1667737593069,2022-11-06T14.26.33.069,474.218,0.095,-0.189,-1.004
1667737593110,2022-11-06T14.26.33.110,474.259,0.095,-0.194,-1.005
1667737593151,2022-11-06T14.26.33.151,474.300,0.095,-0.189,-1.006
1667737593190,2022-11-06T14.26.33.190,474.339,0.094,-0.190,-1.005
1667737593231,2022-11-06T14.26.33.231,474.380,0.096,-0.192,-1.004
1667737593272,2022-11-06T14.26.33.272,474.421,0.094,-0.191,-1.004
1667737593313,2022-11-06T14.26.33.313,474.462,0.094,-0.191,-1.005
1667737593353,2022-11-06T14.26.33.353,474.502,0.095,-0.193,-1.006
1667737593394,2022-11-06T14.26.33.394,474.543,0.094,-0.192,-1.005
1667737593435,2022-11-06T14.26.33.435,474.584,0.096,-0.187,-1.005
1667737593474,2022-11-06T14.26.33.474,474.623,0.094,-0.197,-1.005
1667737593515,2022-11-06T14.26.33.515,474.664,0.096,-0.187,-1.006
1667737593556,2022-11-06T14.26.33.556,474.705,0.093,-0.196,-1.004
1667737593597,2022-11-06T14.26.33.597,474.746,0.095,-0.188,-1.005
1667737593637,2022-11-06T14.26.33.637,474.786,0.094,-0.192,-1.006
1667737593678,2022-11-06T14.26.33.678,474.827,0.098,-0.193,-1.005
1667737593719,2022-11-06T14.26.33.719,474.868,0.095,-0.189,-1.004
1667737593760,2022-11-06T14.26.33.760,474.909,0.094,-0.189,-1.005
1667737593800,2022-11-06T14.26.33.800,474.949,0.094,-0.191,-1.005
1667737593841,2022-11-06T14.26.33.841,474.990,0.094,-0.192,-1.005
1667737593882,2022-11-06T14.26.33.882,475.031,0.096,-0.190,-1.006
1667737593923,2022-11-06T14.26.33.923,475.072,0.094,-0.191,-1.005
1667737593962,2022-11-06T14.26.33.962,475.111,0.094,-0.192,-1.005
1667737594003,2022-11-06T14.26.34.003,475.152,0.094,-0.191,-1.004
1667737594044,2022-11-06T14.26.34.044,475.193,0.093,-0.190,-1.005
1667737594084,2022-11-06T14.26.34.084,475.233,0.095,-0.192,-1.005
1667737594125,2022-11-06T14.26.34.125,475.274,0.093,-0.188,-1.004
1667737594166,2022-11-06T14.26.34.166,475.315,0.095,-0.192,-1.004
1667737594207,2022-11-06T14.26.34.207,475.356,0.094,-0.191,-1.006
1667737594246,2022-11-06T14.26.34.246,475.395,0.093,-0.189,-1.005
1667737594287,2022-11-06T14.26.34.287,475.436,0.095,-0.191,-1.005
1667737594328,2022-11-06T14.26.34.328,475.477,0.093,-0.190,-1.006
1667737594369,2022-11-06T14.26.34.369,475.518,0.094,-0.189,-1.005
1667737594409,2022-11-06T14.26.34.409,475.558,0.094,-0.190,-1.006
1667737594450,2022-11-06T14.26.34.450,475.599,0.094,-0.190,-1.005
1667737594491,2022-11-06T14.26.34.491,475.640,0.094,-0.188,-1.005
1667737594532,2022-11-06T14.26.34.532,475.681,0.094,-0.190,-1.005
1667737594572,2022-11-06T14.26.34.572,475.721,0.094,-0.189,-1.006
1667737594613,2022-11-06T14.26.34.613,475.762,0.092,-0.188,-1.005
1667737594654,2022-11-06T14.26.34.654,475.803,0.094,-0.190,-1.005
1667737594693,2022-11-06T14.26.34.693,475.842,0.092,-0.189,-1.005
1667737594734,2022-11-06T14.26.34.734,475.883,0.095,-0.190,-1.005
1667737594775,2022-11-06T14.26.34.775,475.924,0.095,-0.192,-1.005
1667737594816,2022-11-06T14.26.34.816,475.965,0.092,-0.186,-1.005
1667737594856,2022-11-06T14.26.34.856,476.005,0.095,-0.191,-1.005
1667737594897,2022-11-06T14.26.34.897,476.046,0.095,-0.190,-1.005
1667737594938,2022-11-06T14.26.34.938,476.087,0.094,-0.189,-1.005
1667737594979,2022-11-06T14.26.34.979,476.128,0.094,-0.190,-1.005
1667737595018,2022-11-06T14.26.35.018,476.167,0.094,-0.191,-1.005
1667737595059,2022-11-06T14.26.35.059,476.208,0.095,-0.191,-1.005
1667737595100,2022-11-06T14.26.35.100,476.249,0.094,-0.189,-1.004
1667737595140,2022-11-06T14.26.35.140,476.289,0.094,-0.191,-1.006
1667737595181,2022-11-06T14.26.35.181,476.330,0.094,-0.192,-1.006
1667737595222,2022-11-06T14.26.35.222,476.371,0.095,-0.191,-1.007
1667737595263,2022-11-06T14.26.35.263,476.412,0.093,-0.188,-1.005
1667737595303,2022-11-06T14.26.35.303,476.452,0.095,-0.193,-1.005
1667737595344,2022-11-06T14.26.35.344,476.493,0.095,-0.190,-1.005
1667737595385,2022-11-06T14.26.35.385,476.534,0.094,-0.191,-1.005
1667737595426,2022-11-06T14.26.35.426,476.575,0.094,-0.190,-1.006
1667737595465,2022-11-06T14.26.35.465,476.614,0.095,-0.191,-1.005
1667737595506,2022-11-06T14.26.35.506,476.655,0.094,-0.190,-1.005
1667737595547,2022-11-06T14.26.35.547,476.696,0.094,-0.192,-1.004
1667737595588,2022-11-06T14.26.35.588,476.737,0.094,-0.191,-1.005
1667737595628,2022-11-06T14.26.35.628,476.777,0.094,-0.189,-1.006
1667737595669,2022-11-06T14.26.35.669,476.818,0.093,-0.192,-1.006
1667737595710,2022-11-06T14.26.35.710,476.859,0.095,-0.189,-1.005
1667737595749,2022-11-06T14.26.35.749,476.898,0.094,-0.188,-1.005
1667737595790,2022-11-06T14.26.35.790,476.939,0.094,-0.189,-1.006
1667737595831,2022-11-06T14.26.35.831,476.980,0.095,-0.192,-1.004
1667737595872,2022-11-06T14.26.35.872,477.021,0.094,-0.193,-1.005
1667737595912,2022-11-06T14.26.35.912,477.061,0.095,-0.196,-1.004
1667737595953,2022-11-06T14.26.35.953,477.102,0.094,-0.191,-1.006
1667737595994,2022-11-06T14.26.35.994,477.143,0.094,-0.192,-1.006
1667737596035,2022-11-06T14.26.36.035,477.184,0.097,-0.195,-1.004
1667737596075,2022-11-06T14.26.36.075,477.224,0.093,-0.188,-1.004
1667737596116,2022-11-06T14.26.36.116,477.265,0.095,-0.192,-1.004
1667737596157,2022-11-06T14.26.36.157,477.306,0.095,-0.192,-1.005
1667737596198,2022-11-06T14.26.36.198,477.347,0.094,-0.192,-1.005
1667737596237,2022-11-06T14.26.36.237,477.386,0.094,-0.193,-1.004
1667737596278,2022-11-06T14.26.36.278,477.427,0.094,-0.190,-1.006
1667737596319,2022-11-06T14.26.36.319,477.468,0.095,-0.190,-1.007
1667737596359,2022-11-06T14.26.36.359,477.508,0.095,-0.191,-1.005
1667737596400,2022-11-06T14.26.36.400,477.549,0.093,-0.190,-1.005
1667737596441,2022-11-06T14.26.36.441,477.590,0.094,-0.194,-1.004
1667737596482,2022-11-06T14.26.36.482,477.631,0.094,-0.190,-1.005
1667737596521,2022-11-06T14.26.36.521,477.670,0.094,-0.193,-1.005
1667737596562,2022-11-06T14.26.36.562,477.711,0.100,-0.199,-1.004
1667737596603,2022-11-06T14.26.36.603,477.752,0.101,-0.203,-1.003
1667737596644,2022-11-06T14.26.36.644,477.793,0.109,-0.213,-1.005
1667737596684,2022-11-06T14.26.36.684,477.833,0.113,-0.236,-1.005
1667737596725,2022-11-06T14.26.36.725,477.874,0.103,-0.214,-1.000
1667737596766,2022-11-06T14.26.36.766,477.915,0.111,-0.156,-1.003
1667737596807,2022-11-06T14.26.36.807,477.956,0.073,-0.179,-1.011
1667737596846,2022-11-06T14.26.36.846,477.995,0.091,-0.213,-0.969
1667737596887,2022-11-06T14.26.36.887,478.036,0.080,-0.266,-0.995
1667737596929,2022-11-06T14.26.36.929,478.078,0.048,-0.108,-1.030
1667737596968,2022-11-06T14.26.36.968,478.117,0.037,-0.277,-0.980
1667737597009,2022-11-06T14.26.37.009,478.158,0.026,-0.135,-1.031
1667737597050,2022-11-06T14.26.37.050,478.199,0.013,-0.108,-1.025
1667737597091,2022-11-06T14.26.37.091,478.240,-0.018,-0.114,-1.023
1667737597131,2022-11-06T14.26.37.131,478.280,-0.017,-0.131,-1.018
1667737597172,2022-11-06T14.26.37.172,478.321,0.011,-0.215,-0.997
1667737597213,2022-11-06T14.26.37.213,478.362,-0.001,-0.180,-1.008
1667737597254,2022-11-06T14.26.37.254,478.403,-0.008,-0.205,-1.013
1667737597293,2022-11-06T14.26.37.293,478.442,0.025,-0.269,-1.000
1667737597334,2022-11-06T14.26.37.334,478.483,0.009,-0.205,-1.003
1667737597375,2022-11-06T14.26.37.375,478.524,0.072,-0.224,-0.999
1667737597416,2022-11-06T14.26.37.416,478.565,-0.056,-0.297,-0.999
1667737597456,2022-11-06T14.26.37.456,478.605,-0.048,-0.210,-1.010
1667737597497,2022-11-06T14.26.37.497,478.646,-0.006,-0.268,-0.999
1667737597538,2022-11-06T14.26.37.538,478.687,0.015,-0.269,-0.996
1667737597577,2022-11-06T14.26.37.577,478.726,-0.037,-0.184,-1.006
1667737597618,2022-11-06T14.26.37.618,478.767,-0.074,-0.200,-1.005
1667737597659,2022-11-06T14.26.37.659,478.808,-0.035,-0.196,-1.002
1667737597700,2022-11-06T14.26.37.700,478.849,-0.022,-0.200,-1.005
1667737597740,2022-11-06T14.26.37.740,478.889,0.007,-0.281,-0.998
1667737597781,2022-11-06T14.26.37.781,478.930,-0.005,-0.252,-0.997
1667737597822,2022-11-06T14.26.37.822,478.971,-0.014,-0.204,-1.006
1667737597863,2022-11-06T14.26.37.863,479.012,0.011,-0.265,-0.999
1667737597903,2022-11-06T14.26.37.903,479.052,-0.006,-0.236,-0.998
1667737597944,2022-11-06T14.26.37.944,479.093,-0.002,-0.223,-1.006
1667737597985,2022-11-06T14.26.37.985,479.134,0.011,-0.251,-1.001
1667737598026,2022-11-06T14.26.38.026,479.175,-0.007,-0.226,-0.999
1667737598065,2022-11-06T14.26.38.065,479.214,-0.003,-0.219,-1.003
1667737598106,2022-11-06T14.26.38.106,479.255,0.005,-0.244,-1.001
1667737598147,2022-11-06T14.26.38.147,479.296,-0.003,-0.220,-1.002
1667737598188,2022-11-06T14.26.38.188,479.337,0.005,-0.228,-1.004
1667737598228,2022-11-06T14.26.38.228,479.377,0.011,-0.245,-1.001
1667737598269,2022-11-06T14.26.38.269,479.418,-0.003,-0.228,-1.002
1667737598310,2022-11-06T14.26.38.310,479.459,-0.005,-0.218,-1.002
1667737598349,2022-11-06T14.26.38.349,479.498,-0.000,-0.236,-1.002
1667737598390,2022-11-06T14.26.38.390,479.539,0.007,-0.229,-1.004
1667737598431,2022-11-06T14.26.38.431,479.580,-0.009,-0.200,-1.010
1667737598472,2022-11-06T14.26.38.472,479.621,0.001,-0.224,-1.010
1667737598512,2022-11-06T14.26.38.512,479.661,0.023,-0.245,-1.010
1667737598553,2022-11-06T14.26.38.553,479.702,0.033,-0.317,-0.977
1667737598594,2022-11-06T14.26.38.594,479.743,0.019,-0.310,-0.975
1667737598635,2022-11-06T14.26.38.635,479.784,0.011,-0.268,-0.996
1667737598675,2022-11-06T14.26.38.675,479.824,0.032,-0.238,-0.996
1667737598716,2022-11-06T14.26.38.716,479.865,0.023,-0.278,-0.995
1667737598757,2022-11-06T14.26.38.757,479.906,0.029,-0.247,-0.994
1667737598798,2022-11-06T14.26.38.798,479.947,0.023,-0.262,-0.993
1667737598837,2022-11-06T14.26.38.837,479.986,0.018,-0.255,-0.996
1667737598878,2022-11-06T14.26.38.878,480.027,0.013,-0.236,-1.002
1667737598919,2022-11-06T14.26.38.919,480.068,0.018,-0.244,-0.998
1667737598959,2022-11-06T14.26.38.959,480.108,0.022,-0.241,-1.000
1667737599000,2022-11-06T14.26.39.000,480.149,0.020,-0.239,-1.000
1667737599041,2022-11-06T14.26.39.041,480.190,0.015,-0.235,-1.001
1667737599082,2022-11-06T14.26.39.082,480.231,0.018,-0.238,-1.001
1667737599121,2022-11-06T14.26.39.121,480.270,0.019,-0.238,-1.000
1667737599162,2022-11-06T14.26.39.162,480.311,0.020,-0.239,-0.998
1667737599203,2022-11-06T14.26.39.203,480.352,0.019,-0.233,-1.000
1667737599244,2022-11-06T14.26.39.244,480.393,0.021,-0.229,-1.002
1667737599284,2022-11-06T14.26.39.284,480.433,0.020,-0.239,-1.000
1667737599325,2022-11-06T14.26.39.325,480.474,0.022,-0.231,-1.002
1667737599366,2022-11-06T14.26.39.366,480.515,0.023,-0.233,-1.002
1667737599407,2022-11-06T14.26.39.407,480.556,0.022,-0.236,-1.002
1667737599447,2022-11-06T14.26.39.447,480.596,0.025,-0.228,-1.002
1667737599488,2022-11-06T14.26.39.488,480.637,0.025,-0.232,-1.001
1667737599529,2022-11-06T14.26.39.529,480.678,0.025,-0.236,-1.000
1667737599568,2022-11-06T14.26.39.568,480.717,0.025,-0.232,-1.002
1667737599609,2022-11-06T14.26.39.609,480.758,0.026,-0.235,-1.001
1667737599650,2022-11-06T14.26.39.650,480.799,0.028,-0.231,-1.001
1667737599691,2022-11-06T14.26.39.691,480.840,0.025,-0.230,-1.002
1667737599731,2022-11-06T14.26.39.731,480.880,0.029,-0.231,-1.001
1667737599772,2022-11-06T14.26.39.772,480.921,0.027,-0.234,-1.001
1667737599813,2022-11-06T14.26.39.813,480.962,0.025,-0.225,-1.002
1667737599854,2022-11-06T14.26.39.854,481.003,0.025,-0.228,-1.001
1667737599893,2022-11-06T14.26.39.893,481.042,0.026,-0.227,-1.002
1667737599934,2022-11-06T14.26.39.934,481.083,0.030,-0.233,-1.000
1667737599975,2022-11-06T14.26.39.975,481.124,0.029,-0.235,-1.000
1667737600016,2022-11-06T14.26.40.016,481.165,0.025,-0.226,-1.002
1667737600056,2022-11-06T14.26.40.056,481.205,0.025,-0.226,-1.002
1667737600097,2022-11-06T14.26.40.097,481.246,0.026,-0.231,-1.002
1667737600138,2022-11-06T14.26.40.138,481.287,0.028,-0.234,-1.001
1667737600178,2022-11-06T14.26.40.178,481.327,0.027,-0.235,-1.001
1667737600219,2022-11-06T14.26.40.219,481.368,0.026,-0.228,-1.002
1667737600260,2022-11-06T14.26.40.260,481.409,0.027,-0.234,-1.000
1667737600301,2022-11-06T14.26.40.301,481.450,0.027,-0.229,-1.001
1667737600340,2022-11-06T14.26.40.340,481.489,0.028,-0.234,-1.001
1667737600381,2022-11-06T14.26.40.381,481.530,0.029,-0.234,-1.002
1667737600422,2022-11-06T14.26.40.422,481.571,0.027,-0.227,-1.002
1667737600463,2022-11-06T14.26.40.463,481.612,0.027,-0.231,-1.000
1667737600503,2022-11-06T14.26.40.503,481.652,0.027,-0.231,-1.001
1667737600544,2022-11-06T14.26.40.544,481.693,0.028,-0.231,-1.003
1667737600585,2022-11-06T14.26.40.585,481.734,0.028,-0.230,-1.002
1667737600626,2022-11-06T14.26.40.626,481.775,0.027,-0.229,-1.002
1667737600665,2022-11-06T14.26.40.665,481.814,0.027,-0.230,-1.003
1667737600706,2022-11-06T14.26.40.706,481.855,0.027,-0.230,-1.002
1667737600747,2022-11-06T14.26.40.747,481.896,0.029,-0.230,-1.003
1667737600787,2022-11-06T14.26.40.787,481.936,0.029,-0.232,-1.002
1667737600828,2022-11-06T14.26.40.828,481.977,0.028,-0.233,-1.001
1667737600869,2022-11-06T14.26.40.869,482.018,0.027,-0.224,-1.002
1667737600910,2022-11-06T14.26.40.910,482.059,0.027,-0.226,-1.004
1667737600950,2022-11-06T14.26.40.950,482.099,0.033,-0.237,-1.002
1667737600991,2022-11-06T14.26.40.991,482.140,0.032,-0.235,-1.006
1667737601032,2022-11-06T14.26.41.032,482.181,0.030,-0.225,-1.011
1667737601073,2022-11-06T14.26.41.073,482.222,0.023,-0.194,-1.011
1667737601112,2022-11-06T14.26.41.112,482.261,0.019,-0.173,-1.010
1667737601153,2022-11-06T14.26.41.153,482.302,0.017,-0.172,-1.017
1667737601194,2022-11-06T14.26.41.194,482.343,0.009,-0.156,-1.014
1667737601235,2022-11-06T14.26.41.235,482.384,0.000,-0.132,-1.031
1667737601275,2022-11-06T14.26.41.275,482.424,-0.021,-0.078,-1.011
1667737601316,2022-11-06T14.26.41.316,482.465,-0.049,-0.025,-0.995
1667737601357,2022-11-06T14.26.41.357,482.506,-0.035,-0.044,-1.007
1667737601396,2022-11-06T14.26.41.396,482.545,-0.029,-0.064,-1.019
1667737601437,2022-11-06T14.26.41.437,482.586,-0.018,-0.085,-1.028
1667737601478,2022-11-06T14.26.41.478,482.627,-0.018,-0.084,-1.019
1667737601519,2022-11-06T14.26.41.519,482.668,-0.026,-0.067,-1.015
1667737601559,2022-11-06T14.26.41.559,482.708,-0.021,-0.080,-1.024
1667737601600,2022-11-06T14.26.41.600,482.749,-0.020,-0.083,-1.020
1667737601641,2022-11-06T14.26.41.641,482.790,-0.025,-0.071,-1.016
1667737601682,2022-11-06T14.26.41.682,482.831,-0.020,-0.077,-1.019
1667737601721,2022-11-06T14.26.41.721,482.870,-0.019,-0.080,-1.019
1667737601762,2022-11-06T14.26.41.762,482.911,-0.018,-0.081,-1.018
1667737601804,2022-11-06T14.26.41.804,482.953,-0.018,-0.079,-1.017
1667737601845,2022-11-06T14.26.41.845,482.994,-0.016,-0.087,-1.020
1667737601884,2022-11-06T14.26.41.884,483.033,-0.016,-0.089,-1.021
1667737601925,2022-11-06T14.26.41.925,483.074,-0.019,-0.082,-1.019
1667737601966,2022-11-06T14.26.41.966,483.115,-0.011,-0.093,-1.020
1667737602006,2022-11-06T14.26.42.006,483.155,-0.014,-0.090,-1.018
1667737602047,2022-11-06T14.26.42.047,483.196,-0.018,-0.085,-1.017
1667737602088,2022-11-06T14.26.42.088,483.237,-0.011,-0.094,-1.020
1667737602129,2022-11-06T14.26.42.129,483.278,-0.014,-0.094,-1.020
1667737602168,2022-11-06T14.26.42.168,483.317,-0.014,-0.091,-1.019
1667737602209,2022-11-06T14.26.42.209,483.358,-0.012,-0.095,-1.018
1667737602250,2022-11-06T14.26.42.250,483.399,-0.012,-0.099,-1.020
1667737602291,2022-11-06T14.26.42.291,483.440,-0.011,-0.101,-1.018
1667737602331,2022-11-06T14.26.42.331,483.480,-0.013,-0.096,-1.018
1667737602372,2022-11-06T14.26.42.372,483.521,-0.012,-0.096,-1.018
1667737602413,2022-11-06T14.26.42.413,483.562,-0.011,-0.100,-1.018
1667737602454,2022-11-06T14.26.42.454,483.603,-0.012,-0.097,-1.019
1667737602493,2022-11-06T14.26.42.493,483.642,-0.010,-0.101,-1.018
1667737602534,2022-11-06T14.26.42.534,483.683,-0.014,-0.097,-1.019
1667737602575,2022-11-06T14.26.42.575,483.724,-0.013,-0.097,-1.019
1667737602615,2022-11-06T14.26.42.615,483.764,-0.011,-0.101,-1.019
1667737602656,2022-11-06T14.26.42.656,483.805,-0.012,-0.097,-1.018
1667737602697,2022-11-06T14.26.42.697,483.846,-0.011,-0.102,-1.017
1667737602738,2022-11-06T14.26.42.738,483.887,-0.011,-0.102,-1.018
1667737602778,2022-11-06T14.26.42.778,483.927,-0.012,-0.097,-1.017
1667737602819,2022-11-06T14.26.42.819,483.968,-0.011,-0.102,-1.018
1667737602860,2022-11-06T14.26.42.860,484.009,-0.011,-0.100,-1.019
1667737602901,2022-11-06T14.26.42.901,484.050,-0.012,-0.101,-1.017
1667737602940,2022-11-06T14.26.42.940,484.089,-0.012,-0.103,-1.018
1667737602981,2022-11-06T14.26.42.981,484.130,-0.013,-0.101,-1.019
1667737603022,2022-11-06T14.26.43.022,484.171,-0.012,-0.097,-1.018
1667737603063,2022-11-06T14.26.43.063,484.212,-0.015,-0.103,-1.017
1667737603103,2022-11-06T14.26.43.103,484.252,-0.011,-0.101,-1.018
1667737603144,2022-11-06T14.26.43.144,484.293,-0.013,-0.101,-1.019
1667737603185,2022-11-06T14.26.43.185,484.334,-0.012,-0.099,-1.018
1667737603224,2022-11-06T14.26.43.224,484.373,-0.013,-0.101,-1.019
1667737603265,2022-11-06T14.26.43.265,484.414,-0.011,-0.100,-1.018
1667737603306,2022-11-06T14.26.43.306,484.455,-0.015,-0.100,-1.018
1667737603347,2022-11-06T14.26.43.347,484.496,-0.013,-0.101,-1.020
1667737603387,2022-11-06T14.26.43.387,484.536,-0.013,-0.098,-1.018
1667737603428,2022-11-06T14.26.43.428,484.577,-0.012,-0.101,-1.017
1667737603469,2022-11-06T14.26.43.469,484.618,-0.011,-0.099,-1.018
1667737603510,2022-11-06T14.26.43.510,484.659,-0.012,-0.097,-1.018
1667737603550,2022-11-06T14.26.43.550,484.699,-0.012,-0.099,-1.018
1667737603591,2022-11-06T14.26.43.591,484.740,-0.013,-0.097,-1.018
1667737603632,2022-11-06T14.26.43.632,484.781,-0.013,-0.098,-1.018
1667737603673,2022-11-06T14.26.43.673,484.822,-0.014,-0.095,-1.018
1667737603712,2022-11-06T14.26.43.712,484.861,-0.011,-0.102,-1.019
1667737603753,2022-11-06T14.26.43.753,484.902,-0.014,-0.097,-1.018
1667737603794,2022-11-06T14.26.43.794,484.943,-0.012,-0.096,-1.017
1667737603834,2022-11-06T14.26.43.834,484.983,-0.011,-0.099,-1.019
1667737603875,2022-11-06T14.26.43.875,485.024,-0.010,-0.101,-1.020
1667737603916,2022-11-06T14.26.43.916,485.065,-0.013,-0.099,-1.017
1667737603957,2022-11-06T14.26.43.957,485.106,-0.011,-0.100,-1.019
1667737603996,2022-11-06T14.26.43.996,485.145,-0.011,-0.099,-1.018
1667737604037,2022-11-06T14.26.44.037,485.186,-0.011,-0.097,-1.018
1667737604078,2022-11-06T14.26.44.078,485.227,-0.010,-0.100,-1.018
1667737604119,2022-11-06T14.26.44.119,485.268,-0.009,-0.100,-1.018
1667737604159,2022-11-06T14.26.44.159,485.308,-0.010,-0.101,-1.019
1667737604200,2022-11-06T14.26.44.200,485.349,-0.010,-0.101,-1.019
1667737604241,2022-11-06T14.26.44.241,485.390,-0.010,-0.101,-1.019
1667737604282,2022-11-06T14.26.44.282,485.431,-0.010,-0.098,-1.018
1667737604322,2022-11-06T14.26.44.322,485.471,-0.011,-0.097,-1.017
1667737604363,2022-11-06T14.26.44.363,485.512,-0.011,-0.099,-1.019
1667737604404,2022-11-06T14.26.44.404,485.553,-0.009,-0.102,-1.019
1667737604443,2022-11-06T14.26.44.443,485.592,-0.011,-0.097,-1.018
1667737604484,2022-11-06T14.26.44.484,485.633,-0.011,-0.097,-1.019
1667737604525,2022-11-06T14.26.44.525,485.674,-0.008,-0.101,-1.018
1667737604566,2022-11-06T14.26.44.566,485.715,-0.011,-0.099,-1.018
1667737604606,2022-11-06T14.26.44.606,485.755,-0.009,-0.097,-1.019
1667737604647,2022-11-06T14.26.44.647,485.796,-0.009,-0.102,-1.019
1667737604688,2022-11-06T14.26.44.688,485.837,-0.010,-0.099,-1.018
1667737604729,2022-11-06T14.26.44.729,485.878,-0.010,-0.099,-1.018
1667737604768,2022-11-06T14.26.44.768,485.917,-0.011,-0.096,-1.018
1667737604809,2022-11-06T14.26.44.809,485.958,-0.009,-0.100,-1.018
1667737604850,2022-11-06T14.26.44.850,485.999,-0.009,-0.102,-1.020
1667737604891,2022-11-06T14.26.44.891,486.040,-0.010,-0.095,-1.020
1667737604931,2022-11-06T14.26.44.931,486.080,-0.009,-0.102,-1.019
1667737604972,2022-11-06T14.26.44.972,486.121,-0.005,-0.105,-1.020
1667737605013,2022-11-06T14.26.45.013,486.162,0.001,-0.106,-1.021
1667737605053,2022-11-06T14.26.45.053,486.202,0.006,-0.109,-1.026
1667737605094,2022-11-06T14.26.45.094,486.243,0.022,-0.092,-1.036
1667737605135,2022-11-06T14.26.45.135,486.284,0.022,-0.107,-1.015
1667737605176,2022-11-06T14.26.45.176,486.325,-0.024,-0.100,-1.017
1667737605215,2022-11-06T14.26.45.215,486.364,0.011,-0.054,-1.004
1667737605256,2022-11-06T14.26.45.256,486.405,0.041,-0.091,-1.004
1667737605297,2022-11-06T14.26.45.297,486.446,-0.003,-0.147,-1.040
1667737605338,2022-11-06T14.26.45.338,486.487,-0.085,-0.176,-1.020
1667737605378,2022-11-06T14.26.45.378,486.527,-0.068,-0.110,-1.000
1667737605419,2022-11-06T14.26.45.419,486.568,-0.054,-0.142,-1.023
1667737605460,2022-11-06T14.26.45.460,486.609,-0.040,-0.137,-1.007
1667737605501,2022-11-06T14.26.45.501,486.650,-0.083,-0.128,-1.012
1667737605540,2022-11-06T14.26.45.540,486.689,-0.102,-0.155,-1.009
1667737605581,2022-11-06T14.26.45.581,486.730,-0.117,-0.128,-1.002
1667737605622,2022-11-06T14.26.45.622,486.771,-0.113,-0.138,-1.006
1667737605662,2022-11-06T14.26.45.662,486.811,-0.108,-0.128,-1.001
1667737605703,2022-11-06T14.26.45.703,486.852,-0.080,-0.133,-1.005
1667737605744,2022-11-06T14.26.45.744,486.893,-0.062,-0.150,-1.013
1667737605785,2022-11-06T14.26.45.785,486.934,-0.066,-0.144,-1.010
1667737605825,2022-11-06T14.26.45.825,486.974,-0.059,-0.159,-1.023
1667737605866,2022-11-06T14.26.45.866,487.015,-0.058,-0.137,-1.012
1667737605907,2022-11-06T14.26.45.907,487.056,-0.066,-0.146,-1.008
1667737605948,2022-11-06T14.26.45.948,487.097,-0.046,-0.196,-1.013
1667737605987,2022-11-06T14.26.45.987,487.136,-0.037,-0.190,-1.020
1667737606028,2022-11-06T14.26.46.028,487.177,-0.066,-0.128,-1.010
1667737606069,2022-11-06T14.26.46.069,487.218,-0.073,-0.140,-0.996
1667737606110,2022-11-06T14.26.46.110,487.259,-0.064,-0.143,-1.011
1667737606150,2022-11-06T14.26.46.150,487.299,-0.056,-0.117,-1.027
1667737606191,2022-11-06T14.26.46.191,487.340,-0.051,-0.088,-1.020
1667737606232,2022-11-06T14.26.46.232,487.381,-0.056,-0.153,-1.018
1667737606271,2022-11-06T14.26.46.271,487.420,-0.054,-0.108,-1.026
1667737606312,2022-11-06T14.26.46.312,487.461,-0.075,-0.098,-1.012
1667737606353,2022-11-06T14.26.46.353,487.502,-0.073,-0.138,-1.018
1667737606394,2022-11-06T14.26.46.394,487.543,-0.078,-0.137,-1.010
1667737606434,2022-11-06T14.26.46.434,487.583,-0.080,-0.176,-1.002
1667737606475,2022-11-06T14.26.46.475,487.624,-0.075,-0.184,-1.010
1667737606516,2022-11-06T14.26.46.516,487.665,-0.077,-0.179,-1.007
1667737606557,2022-11-06T14.26.46.557,487.706,-0.080,-0.155,-1.002
1667737606596,2022-11-06T14.26.46.596,487.745,-0.079,-0.163,-1.007
1667737606637,2022-11-06T14.26.46.637,487.786,-0.079,-0.157,-1.006
