epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668341437874,2022-11-13T14:10:37.874,5.241,-0.610,0.457,0.000
1668341437915,2022-11-13T14:10:37.915,5.282,-0.457,0.579,-0.091
1668341437956,2022-11-13T14:10:37.956,5.323,-0.122,0.579,-0.274
1668341437996,2022-11-13T14:10:37.996,5.363,0.213,0.610,-0.122
1668341438037,2022-11-13T14:10:38.037,5.404,0.000,0.671,-0.183
1668341438078,2022-11-13T14:10:38.078,5.445,0.122,0.701,0.213
1668341438119,2022-11-13T14:10:38.119,5.486,-0.488,0.732,0.244
1668341438158,2022-11-13T14:10:38.158,5.525,-0.640,0.610,0.091
1668341438199,2022-11-13T14:10:38.199,5.566,0.091,0.549,0.213
1668341438240,2022-11-13T14:10:38.240,5.607,-0.640,0.457,0.091
1668341438281,2022-11-13T14:10:38.281,5.648,-1.037,0.396,0.213
1668341438321,2022-11-13T14:10:38.321,5.688,-0.335,0.427,0.091
1668341438362,2022-11-13T14:10:38.362,5.729,0.274,0.488,-0.061
1668341438403,2022-11-13T14:10:38.403,5.770,-0.213,0.366,0.000
1668341438444,2022-11-13T14:10:38.444,5.811,-1.524,0.396,0.030
1668341438483,2022-11-13T14:10:38.483,5.850,-1.463,0.427,-0.091
1668341438524,2022-11-13T14:10:38.524,5.891,-1.006,0.549,-0.183
1668341438565,2022-11-13T14:10:38.565,5.932,-0.183,0.793,-0.061
1668341438605,2022-11-13T14:10:38.605,5.972,-0.305,0.823,-0.305
1668341438646,2022-11-13T14:10:38.646,6.013,-0.305,0.823,0.152
1668341438687,2022-11-13T14:10:38.687,6.054,-0.305,0.610,0.244
1668341438728,2022-11-13T14:10:38.728,6.095,-0.244,0.244,0.061
1668341438768,2022-11-13T14:10:38.768,6.135,-1.037,0.213,0.427
1668341438809,2022-11-13T14:10:38.809,6.176,-1.707,0.427,0.701
1668341438850,2022-11-13T14:10:38.850,6.217,-0.976,0.732,-0.274
1668341438891,2022-11-13T14:10:38.891,6.258,0.549,0.701,-0.671
1668341438930,2022-11-13T14:10:38.930,6.297,-0.396,0.671,-0.396
1668341438971,2022-11-13T14:10:38.971,6.338,-0.854,0.457,0.000
1668341439012,2022-11-13T14:10:39.012,6.379,-1.280,0.244,0.122
1668341439053,2022-11-13T14:10:39.053,6.420,-1.006,0.366,0.274
1668341439093,2022-11-13T14:10:39.093,6.460,0.061,0.549,0.274
1668341439134,2022-11-13T14:10:39.134,6.501,-1.463,0.396,-0.488
1668341439175,2022-11-13T14:10:39.175,6.542,-1.159,0.366,-0.030
1668341439214,2022-11-13T14:10:39.214,6.581,-1.738,0.427,0.335
1668341439255,2022-11-13T14:10:39.255,6.622,-0.183,0.579,0.152
1668341439296,2022-11-13T14:10:39.296,6.663,1.128,0.976,0.061
1668341439337,2022-11-13T14:10:39.337,6.704,-1.799,0.488,-0.671
1668341439377,2022-11-13T14:10:39.377,6.744,-3.598,-0.732,0.244
1668341439418,2022-11-13T14:10:39.418,6.785,-4.909,-1.006,2.378
1668341439459,2022-11-13T14:10:39.459,6.826,-7.652,-0.152,1.646
1668341439500,2022-11-13T14:10:39.500,6.867,-4.878,0.579,0.915
1668341439540,2022-11-13T14:10:39.540,6.907,3.323,1.220,1.067
1668341439581,2022-11-13T14:10:39.581,6.948,10.976,1.220,0.244
1668341439622,2022-11-13T14:10:39.622,6.989,6.860,0.335,0.579
1668341439663,2022-11-13T14:10:39.663,7.030,-1.006,-0.396,0.152
1668341439702,2022-11-13T14:10:39.702,7.069,1.433,0.000,0.152
1668341439743,2022-11-13T14:10:39.743,7.110,0.762,0.366,-1.341
1668341439784,2022-11-13T14:10:39.784,7.151,0.610,0.335,-2.866
1668341439825,2022-11-13T14:10:39.825,7.192,1.799,-0.122,-2.317
1668341439865,2022-11-13T14:10:39.865,7.232,-1.890,-0.213,-0.732
1668341439906,2022-11-13T14:10:39.906,7.273,-4.604,0.335,0.732
1668341439947,2022-11-13T14:10:39.947,7.314,-0.396,1.037,1.890
1668341439986,2022-11-13T14:10:39.986,7.353,3.018,1.555,0.061
1668341440027,2022-11-13T14:10:40.027,7.394,6.982,1.982,-1.189
1668341440068,2022-11-13T14:10:40.068,7.435,6.738,2.287,-3.140
1668341440109,2022-11-13T14:10:40.109,7.476,5.457,2.134,-4.177
1668341440149,2022-11-13T14:10:40.149,7.516,3.537,1.280,-3.079
1668341440190,2022-11-13T14:10:40.190,7.557,-1.982,0.762,-2.866
1668341440231,2022-11-13T14:10:40.231,7.598,-2.104,0.122,-0.640
1668341440272,2022-11-13T14:10:40.272,7.639,-4.207,-0.061,0.091
1668341440312,2022-11-13T14:10:40.312,7.679,-3.018,0.030,0.701
1668341440353,2022-11-13T14:10:40.353,7.720,-2.195,0.152,0.640
1668341440394,2022-11-13T14:10:40.394,7.761,-2.256,0.213,0.366
1668341440435,2022-11-13T14:10:40.435,7.802,-1.860,0.244,0.274
1668341440474,2022-11-13T14:10:40.474,7.841,-2.470,0.122,0.122
1668341440515,2022-11-13T14:10:40.515,7.882,-2.957,0.061,0.244
1668341440556,2022-11-13T14:10:40.556,7.923,-2.439,0.122,0.488
1668341440596,2022-11-13T14:10:40.596,7.963,-1.768,0.305,0.457
1668341440637,2022-11-13T14:10:40.637,8.004,-1.037,0.427,0.244
1668341440678,2022-11-13T14:10:40.678,8.045,-0.671,0.518,-0.030
1668341440719,2022-11-13T14:10:40.719,8.086,-0.793,0.549,0.000
1668341440758,2022-11-13T14:10:40.758,8.125,-1.250,0.610,0.061
1668341440799,2022-11-13T14:10:40.799,8.166,-0.945,0.518,0.091
1668341440840,2022-11-13T14:10:40.840,8.207,-0.823,0.488,0.122
1668341440881,2022-11-13T14:10:40.881,8.248,-1.159,0.457,-0.030
1668341440921,2022-11-13T14:10:40.921,8.288,-0.915,0.427,0.091
1668341440962,2022-11-13T14:10:40.962,8.329,-1.189,0.488,0.091
1668341441003,2022-11-13T14:10:41.003,8.370,-1.433,0.488,0.091
1668341441044,2022-11-13T14:10:41.044,8.411,-1.585,0.549,0.152
1668341441084,2022-11-13T14:10:41.084,8.451,-1.494,0.579,0.152
1668341441125,2022-11-13T14:10:41.125,8.492,-1.250,0.579,0.122
1668341441166,2022-11-13T14:10:41.166,8.533,-1.220,0.579,0.061
1668341441205,2022-11-13T14:10:41.205,8.572,-1.585,0.549,0.091
1668341441246,2022-11-13T14:10:41.246,8.613,-1.280,0.579,0.183
1668341441287,2022-11-13T14:10:41.287,8.654,-1.189,0.549,0.213
1668341441328,2022-11-13T14:10:41.328,8.695,-0.854,0.579,0.244
1668341441368,2022-11-13T14:10:41.368,8.735,-0.396,0.549,0.244
1668341441409,2022-11-13T14:10:41.409,8.776,-0.335,0.549,0.091
1668341441450,2022-11-13T14:10:41.450,8.817,-0.701,0.549,-0.030
1668341441491,2022-11-13T14:10:41.491,8.858,-0.884,0.579,0.030
1668341441530,2022-11-13T14:10:41.530,8.897,-0.732,0.610,-0.061
1668341441571,2022-11-13T14:10:41.571,8.938,-0.396,0.579,0.091
1668341441612,2022-11-13T14:10:41.612,8.979,-0.762,0.488,0.152
1668341441653,2022-11-13T14:10:41.653,9.020,-1.128,0.488,0.152
1668341441693,2022-11-13T14:10:41.693,9.060,-1.006,0.518,0.091
1668341441734,2022-11-13T14:10:41.734,9.101,-0.823,0.518,0.061
1668341441775,2022-11-13T14:10:41.775,9.142,-0.823,0.610,0.122
1668341441815,2022-11-13T14:10:41.815,9.182,-0.305,0.701,-0.030
1668341441856,2022-11-13T14:10:41.856,9.223,-0.122,0.640,-0.091
1668341441897,2022-11-13T14:10:41.897,9.264,0.000,0.671,-0.030
1668341441938,2022-11-13T14:10:41.938,9.305,-0.183,0.640,-0.122
1668341441977,2022-11-13T14:10:41.977,9.344,-0.579,0.518,0.000
1668341442018,2022-11-13T14:10:42.018,9.385,-0.579,0.549,0.061
1668341442059,2022-11-13T14:10:42.059,9.426,-0.274,0.549,0.122
1668341442100,2022-11-13T14:10:42.100,9.467,-0.305,0.549,0.152
1668341442140,2022-11-13T14:10:42.140,9.507,-0.061,0.518,0.091
1668341442181,2022-11-13T14:10:42.181,9.548,-0.823,0.549,0.061
1668341442222,2022-11-13T14:10:42.222,9.589,-0.671,0.518,0.061
1668341442263,2022-11-13T14:10:42.263,9.630,0.122,0.610,0.061
1668341442302,2022-11-13T14:10:42.302,9.669,0.396,0.640,-0.213
1668341442343,2022-11-13T14:10:42.343,9.710,1.341,0.579,-0.549
1668341442384,2022-11-13T14:10:42.384,9.751,1.707,0.518,-0.640
1668341442424,2022-11-13T14:10:42.424,9.791,1.037,0.518,-0.549
1668341442465,2022-11-13T14:10:42.465,9.832,0.854,0.579,-0.396
1668341442506,2022-11-13T14:10:42.506,9.873,0.427,0.671,-0.305
1668341442547,2022-11-13T14:10:42.547,9.914,-0.122,0.732,-0.213
1668341442586,2022-11-13T14:10:42.586,9.953,-0.091,0.671,-0.122
1668341442628,2022-11-13T14:10:42.628,9.995,-0.610,0.549,-0.152
1668341442669,2022-11-13T14:10:42.669,10.036,-1.159,0.427,0.091
1668341442710,2022-11-13T14:10:42.710,10.077,-1.616,0.488,0.000
1668341442749,2022-11-13T14:10:42.749,10.116,-1.006,0.518,0.061
1668341442790,2022-11-13T14:10:42.790,10.157,-0.976,0.549,0.030
1668341442831,2022-11-13T14:10:42.831,10.198,-0.732,0.457,0.122
1668341442872,2022-11-13T14:10:42.872,10.239,-0.915,0.396,-0.152
1668341442912,2022-11-13T14:10:42.912,10.279,-0.793,0.274,-0.335
1668341442953,2022-11-13T14:10:42.953,10.320,0.213,0.274,-0.183
1668341442994,2022-11-13T14:10:42.994,10.361,-0.366,0.244,0.000
1668341443033,2022-11-13T14:10:43.033,10.400,-1.707,0.152,0.152
1668341443074,2022-11-13T14:10:43.074,10.441,-1.646,0.335,0.152
1668341443115,2022-11-13T14:10:43.115,10.482,-1.220,0.579,0.061
1668341443156,2022-11-13T14:10:43.156,10.523,-0.976,0.762,-0.030
1668341443196,2022-11-13T14:10:43.196,10.563,-0.213,0.762,0.030
1668341443237,2022-11-13T14:10:43.237,10.604,-0.915,0.915,0.030
1668341443278,2022-11-13T14:10:43.278,10.645,0.030,1.006,-0.640
1668341443319,2022-11-13T14:10:43.319,10.686,3.750,0.640,-1.341
1668341443358,2022-11-13T14:10:43.358,10.725,3.476,-0.061,-0.579
1668341443399,2022-11-13T14:10:43.399,10.766,-3.323,-0.274,0.518
1668341443440,2022-11-13T14:10:43.440,10.807,-4.909,0.183,0.640
1668341443480,2022-11-13T14:10:43.480,10.847,-1.951,0.854,0.122
1668341443521,2022-11-13T14:10:43.521,10.888,-1.555,1.189,-0.335
1668341443562,2022-11-13T14:10:43.562,10.929,-1.646,1.189,-0.122
1668341443603,2022-11-13T14:10:43.603,10.970,-0.732,0.793,-0.122
1668341443643,2022-11-13T14:10:43.643,11.010,0.579,0.244,0.183
1668341443684,2022-11-13T14:10:43.684,11.051,-0.488,-0.030,0.427
1668341443725,2022-11-13T14:10:43.725,11.092,-1.677,-0.091,0.945
1668341443766,2022-11-13T14:10:43.766,11.133,-3.506,0.396,0.732
1668341443805,2022-11-13T14:10:43.805,11.172,-2.500,1.067,-0.335
1668341443846,2022-11-13T14:10:43.846,11.213,1.189,1.250,-0.854
1668341443887,2022-11-13T14:10:43.887,11.254,1.098,0.823,-0.518
1668341443928,2022-11-13T14:10:43.928,11.295,-1.341,0.427,0.305
1668341443968,2022-11-13T14:10:43.968,11.335,-2.470,0.183,0.549
1668341444009,2022-11-13T14:10:44.009,11.376,-1.677,0.427,0.427
1668341444050,2022-11-13T14:10:44.050,11.417,-0.823,0.671,0.030
1668341444089,2022-11-13T14:10:44.089,11.456,-0.671,0.610,-0.061
1668341444130,2022-11-13T14:10:44.130,11.497,-1.707,0.518,0.091
1668341444171,2022-11-13T14:10:44.171,11.538,-1.707,0.488,0.335
1668341444212,2022-11-13T14:10:44.212,11.579,-1.067,0.457,0.122
1668341444252,2022-11-13T14:10:44.252,11.619,-0.610,0.579,0.122
1668341444293,2022-11-13T14:10:44.293,11.660,-0.610,0.640,0.000
1668341444334,2022-11-13T14:10:44.334,11.701,-0.183,0.671,-0.061
1668341444375,2022-11-13T14:10:44.375,11.742,0.122,0.610,-0.030
1668341444415,2022-11-13T14:10:44.415,11.782,0.366,0.549,0.030
1668341444456,2022-11-13T14:10:44.456,11.823,-0.122,0.488,0.122
1668341444497,2022-11-13T14:10:44.497,11.864,-0.610,0.457,-0.061
1668341444538,2022-11-13T14:10:44.538,11.905,-0.335,0.549,0.061
1668341444577,2022-11-13T14:10:44.577,11.944,-1.067,0.640,0.030
1668341444618,2022-11-13T14:10:44.618,11.985,-0.854,0.518,0.213
1668341444659,2022-11-13T14:10:44.659,12.026,-1.341,0.427,0.213
1668341444699,2022-11-13T14:10:44.699,12.066,-1.524,0.335,0.213
1668341444740,2022-11-13T14:10:44.740,12.107,-1.616,0.427,0.427
1668341444781,2022-11-13T14:10:44.781,12.148,-1.829,0.457,0.396
1668341444822,2022-11-13T14:10:44.822,12.189,-1.402,0.427,0.549
1668341444861,2022-11-13T14:10:44.861,12.228,-1.189,0.518,0.549
1668341444902,2022-11-13T14:10:44.902,12.269,-0.823,0.610,0.366
1668341444943,2022-11-13T14:10:44.943,12.310,-0.457,0.549,0.335
1668341444984,2022-11-13T14:10:44.984,12.351,-0.427,0.427,0.213
1668341445024,2022-11-13T14:10:45.024,12.391,-0.549,0.488,0.244
1668341445065,2022-11-13T14:10:45.065,12.432,-0.061,0.427,0.213
1668341445106,2022-11-13T14:10:45.106,12.473,-0.091,0.396,0.091
1668341445147,2022-11-13T14:10:45.147,12.514,0.091,0.457,0.305
1668341445187,2022-11-13T14:10:45.187,12.554,0.122,0.579,0.305
1668341445228,2022-11-13T14:10:45.228,12.595,-0.457,0.518,-0.183
1668341445269,2022-11-13T14:10:45.269,12.636,-0.915,0.518,-0.427
1668341445308,2022-11-13T14:10:45.308,12.675,-0.915,0.610,-0.213
1668341445349,2022-11-13T14:10:45.349,12.716,-0.488,0.518,-0.244
1668341445390,2022-11-13T14:10:45.390,12.757,-1.128,0.457,0.213
1668341445431,2022-11-13T14:10:45.431,12.798,-1.738,0.579,0.305
1668341445471,2022-11-13T14:10:45.471,12.838,-0.396,0.579,0.030
1668341445512,2022-11-13T14:10:45.512,12.879,-0.457,0.518,-0.244
1668341445553,2022-11-13T14:10:45.553,12.920,-1.037,0.488,-0.274
1668341445594,2022-11-13T14:10:45.594,12.961,-1.159,0.549,-0.152
1668341445633,2022-11-13T14:10:45.633,13.000,-0.884,0.610,-0.183
1668341445674,2022-11-13T14:10:45.674,13.041,-0.030,0.549,-0.030
1668341445715,2022-11-13T14:10:45.715,13.082,0.000,0.549,0.244
1668341445756,2022-11-13T14:10:45.756,13.123,-0.518,0.518,0.427
1668341445796,2022-11-13T14:10:45.796,13.163,-1.463,0.488,0.427
1668341445837,2022-11-13T14:10:45.837,13.204,-1.768,0.518,0.396
1668341445878,2022-11-13T14:10:45.878,13.245,-1.768,0.518,0.152
1668341445918,2022-11-13T14:10:45.918,13.285,-1.616,0.549,0.061
1668341445959,2022-11-13T14:10:45.959,13.326,-0.549,0.640,0.305
1668341446000,2022-11-13T14:10:46.000,13.367,0.945,0.518,0.335
1668341446041,2022-11-13T14:10:46.041,13.408,0.366,0.457,0.488
1668341446080,2022-11-13T14:10:46.080,13.447,-1.524,0.549,0.366
1668341446121,2022-11-13T14:10:46.121,13.488,-1.098,0.488,0.549
1668341446162,2022-11-13T14:10:46.162,13.529,-1.159,0.488,0.213
1668341446203,2022-11-13T14:10:46.203,13.570,-0.396,0.274,0.274
1668341446243,2022-11-13T14:10:46.243,13.610,-1.220,0.396,0.823
1668341446284,2022-11-13T14:10:46.284,13.651,-1.707,0.671,0.488
1668341446325,2022-11-13T14:10:46.325,13.692,1.067,0.610,0.030
1668341446366,2022-11-13T14:10:46.366,13.733,0.762,0.396,0.000
1668341446405,2022-11-13T14:10:46.405,13.772,-1.768,0.244,0.305
1668341446446,2022-11-13T14:10:46.446,13.813,-1.189,0.274,0.579
1668341446487,2022-11-13T14:10:46.487,13.854,-0.366,0.457,0.396
1668341446527,2022-11-13T14:10:46.527,13.894,-0.122,0.671,-0.183
1668341446568,2022-11-13T14:10:46.568,13.935,0.701,0.671,-0.579
1668341446609,2022-11-13T14:10:46.609,13.976,-0.396,0.518,-0.518
1668341446650,2022-11-13T14:10:46.650,14.017,-1.768,0.457,-0.122
1668341446690,2022-11-13T14:10:46.690,14.057,-1.220,0.427,0.427
1668341446731,2022-11-13T14:10:46.731,14.098,-0.884,0.427,0.427
1668341446772,2022-11-13T14:10:46.772,14.139,-0.427,0.396,0.122
1668341446813,2022-11-13T14:10:46.813,14.180,-0.152,0.549,0.152
1668341446852,2022-11-13T14:10:46.852,14.219,-0.854,0.671,-0.183
1668341446893,2022-11-13T14:10:46.893,14.260,0.000,0.701,-0.274
1668341446934,2022-11-13T14:10:46.934,14.301,0.488,0.518,-0.213
1668341446975,2022-11-13T14:10:46.975,14.342,-0.488,0.457,0.000
1668341447015,2022-11-13T14:10:47.015,14.382,-0.152,0.396,0.030
1668341447056,2022-11-13T14:10:47.056,14.423,0.152,0.427,0.061
1668341447097,2022-11-13T14:10:47.097,14.464,-0.579,0.579,0.000
1668341447136,2022-11-13T14:10:47.136,14.503,-0.640,0.549,-0.183
1668341447177,2022-11-13T14:10:47.177,14.544,-0.366,0.396,-0.122
1668341447218,2022-11-13T14:10:47.218,14.585,-1.098,0.366,-0.122
1668341447259,2022-11-13T14:10:47.259,14.626,-1.311,0.427,0.183
1668341447299,2022-11-13T14:10:47.299,14.666,-1.494,0.549,0.122
1668341447340,2022-11-13T14:10:47.340,14.707,-1.067,0.671,0.030
