epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668366302566,2022-11-13T21:05:02.566,325.011,-0.701,0.518,0.030
1668366302607,2022-11-13T21:05:02.607,325.052,-0.671,0.427,0.030
1668366302647,2022-11-13T21:05:02.647,325.092,-0.549,0.732,0.000
1668366302688,2022-11-13T21:05:02.688,325.133,-0.579,0.701,-0.061
1668366302729,2022-11-13T21:05:02.729,325.174,-0.488,0.305,-0.152
1668366302768,2022-11-13T21:05:02.768,325.213,-0.457,0.518,-0.091
1668366302809,2022-11-13T21:05:02.809,325.254,-0.518,0.762,-0.091
1668366302850,2022-11-13T21:05:02.850,325.295,-0.549,0.549,-0.030
1668366302891,2022-11-13T21:05:02.891,325.336,-0.518,0.549,-0.030
1668366302931,2022-11-13T21:05:02.931,325.376,-0.457,0.549,-0.091
1668366302972,2022-11-13T21:05:02.972,325.417,-0.244,0.518,-0.213
1668366303013,2022-11-13T21:05:03.013,325.458,-0.366,0.457,-0.122
1668366303054,2022-11-13T21:05:03.054,325.499,-0.488,0.518,0.000
1668366303093,2022-11-13T21:05:03.093,325.538,-0.305,0.396,-0.061
1668366303134,2022-11-13T21:05:03.134,325.579,-0.183,0.640,-0.122
1668366303175,2022-11-13T21:05:03.175,325.620,-0.396,0.244,-0.030
1668366303216,2022-11-13T21:05:03.216,325.661,-0.427,0.061,-0.091
1668366303256,2022-11-13T21:05:03.256,325.701,-0.396,0.305,-0.213
1668366303297,2022-11-13T21:05:03.297,325.742,-0.457,0.244,-0.152
1668366303338,2022-11-13T21:05:03.338,325.783,-0.213,0.122,-0.183
1668366303378,2022-11-13T21:05:03.378,325.823,-0.305,0.213,-0.152
1668366303419,2022-11-13T21:05:03.419,325.864,-0.274,0.579,-0.091
1668366303460,2022-11-13T21:05:03.460,325.905,-0.457,0.396,-0.030
1668366303501,2022-11-13T21:05:03.501,325.946,-0.366,0.335,0.000
1668366303540,2022-11-13T21:05:03.540,325.985,-0.396,0.427,-0.030
1668366303581,2022-11-13T21:05:03.581,326.026,-0.305,0.305,-0.030
1668366303622,2022-11-13T21:05:03.622,326.067,-0.427,0.274,0.122
1668366303663,2022-11-13T21:05:03.663,326.108,-0.549,0.274,0.122
1668366303703,2022-11-13T21:05:03.703,326.148,-0.305,0.244,-0.030
1668366303744,2022-11-13T21:05:03.744,326.189,-0.366,0.244,-0.061
1668366303785,2022-11-13T21:05:03.785,326.230,-0.488,0.274,-0.030
1668366303826,2022-11-13T21:05:03.826,326.271,-0.366,0.671,-0.061
1668366303865,2022-11-13T21:05:03.865,326.310,-0.488,0.884,-0.030
1668366303906,2022-11-13T21:05:03.906,326.351,-0.640,0.427,0.030
1668366303947,2022-11-13T21:05:03.947,326.392,-0.335,0.671,-0.091
1668366303987,2022-11-13T21:05:03.987,326.432,-0.640,0.945,-0.152
1668366304028,2022-11-13T21:05:04.028,326.473,-0.305,0.701,-0.122
1668366304069,2022-11-13T21:05:04.069,326.514,-0.427,0.396,-0.183
1668366304110,2022-11-13T21:05:04.110,326.555,-0.457,0.762,-0.152
1668366304149,2022-11-13T21:05:04.149,326.594,-0.793,0.976,0.061
1668366304190,2022-11-13T21:05:04.190,326.635,-0.488,0.762,0.030
1668366304232,2022-11-13T21:05:04.232,326.677,-0.457,0.884,0.061
1668366304273,2022-11-13T21:05:04.273,326.718,-0.335,0.793,-0.122
1668366304312,2022-11-13T21:05:04.312,326.757,-0.488,0.488,-0.183
1668366304353,2022-11-13T21:05:04.353,326.798,-0.640,0.549,-0.030
1668366304394,2022-11-13T21:05:04.394,326.839,-0.488,0.640,-0.122
1668366304434,2022-11-13T21:05:04.434,326.879,-0.183,0.762,-0.244
1668366304475,2022-11-13T21:05:04.475,326.920,-0.305,0.976,-0.274
1668366304516,2022-11-13T21:05:04.516,326.961,-0.335,0.854,-0.274
1668366304557,2022-11-13T21:05:04.557,327.002,-0.457,0.762,-0.335
1668366304596,2022-11-13T21:05:04.596,327.041,-0.549,0.823,-0.152
1668366304637,2022-11-13T21:05:04.637,327.082,-0.671,0.640,-0.061
1668366304678,2022-11-13T21:05:04.678,327.123,-0.427,0.366,-0.122
1668366304719,2022-11-13T21:05:04.719,327.164,-0.701,0.671,0.030
1668366304759,2022-11-13T21:05:04.759,327.204,-0.396,0.793,0.122
1668366304800,2022-11-13T21:05:04.800,327.245,-0.518,0.518,0.030
1668366304841,2022-11-13T21:05:04.841,327.286,-0.518,0.213,-0.030
1668366304882,2022-11-13T21:05:04.882,327.327,-0.518,0.213,-0.061
1668366304921,2022-11-13T21:05:04.921,327.366,-0.701,0.122,-0.030
1668366304962,2022-11-13T21:05:04.962,327.407,-0.732,0.213,0.122
1668366305003,2022-11-13T21:05:05.003,327.448,-0.854,0.579,0.305
1668366305043,2022-11-13T21:05:05.043,327.488,-0.518,1.037,0.305
1668366305084,2022-11-13T21:05:05.084,327.529,-0.610,0.366,0.183
1668366305125,2022-11-13T21:05:05.125,327.570,-0.884,0.091,0.091
1668366305166,2022-11-13T21:05:05.166,327.611,-0.732,0.488,0.061
1668366305206,2022-11-13T21:05:05.206,327.651,-0.671,0.305,0.091
1668366305247,2022-11-13T21:05:05.247,327.692,-1.402,0.122,0.152
1668366305288,2022-11-13T21:05:05.288,327.733,-0.701,0.213,-0.122
1668366305329,2022-11-13T21:05:05.329,327.774,-0.366,0.518,-0.183
1668366305368,2022-11-13T21:05:05.368,327.813,-0.183,0.823,-0.091
1668366305409,2022-11-13T21:05:05.409,327.854,-1.006,0.610,0.213
1668366305450,2022-11-13T21:05:05.450,327.895,-1.098,0.152,0.274
1668366305491,2022-11-13T21:05:05.491,327.936,-0.793,0.366,-0.122
1668366305531,2022-11-13T21:05:05.531,327.976,-0.579,0.518,-0.274
1668366305572,2022-11-13T21:05:05.572,328.017,-0.762,0.488,-0.122
1668366305613,2022-11-13T21:05:05.613,328.058,-0.640,0.335,-0.122
1668366305652,2022-11-13T21:05:05.652,328.097,-0.762,0.671,0.000
1668366305693,2022-11-13T21:05:05.693,328.138,-0.640,0.671,0.122
1668366305734,2022-11-13T21:05:05.734,328.179,-0.579,0.610,-0.030
1668366305775,2022-11-13T21:05:05.775,328.220,-0.640,0.579,-0.091
1668366305815,2022-11-13T21:05:05.815,328.260,-0.671,0.457,-0.091
1668366305856,2022-11-13T21:05:05.856,328.301,-0.640,0.427,-0.091
1668366305897,2022-11-13T21:05:05.897,328.342,-0.671,0.732,-0.091
1668366305938,2022-11-13T21:05:05.938,328.383,-0.610,0.793,-0.091
1668366305978,2022-11-13T21:05:05.978,328.423,-0.366,0.976,-0.152
1668366306019,2022-11-13T21:05:06.019,328.464,1.433,1.280,-0.213
1668366306060,2022-11-13T21:05:06.060,328.505,-0.152,1.220,-0.152
1668366306101,2022-11-13T21:05:06.101,328.546,-0.335,0.549,-0.366
1668366306140,2022-11-13T21:05:06.140,328.585,-0.244,0.823,-0.213
1668366306181,2022-11-13T21:05:06.181,328.626,-0.640,1.067,-0.305
1668366306222,2022-11-13T21:05:06.222,328.667,-0.122,0.884,-0.427
1668366306262,2022-11-13T21:05:06.262,328.707,-0.976,0.366,-0.305
1668366306303,2022-11-13T21:05:06.303,328.748,-1.006,-0.244,-0.305
1668366306344,2022-11-13T21:05:06.344,328.789,-0.671,0.274,-0.030
1668366306385,2022-11-13T21:05:06.385,328.830,-0.671,1.372,0.396
1668366306424,2022-11-13T21:05:06.424,328.869,0.884,0.915,0.549
1668366306465,2022-11-13T21:05:06.465,328.910,1.646,0.396,0.518
1668366306506,2022-11-13T21:05:06.506,328.951,2.165,0.640,0.305
1668366306547,2022-11-13T21:05:06.547,328.992,1.006,0.030,0.030
1668366306587,2022-11-13T21:05:06.587,329.032,0.152,-0.030,-0.427
1668366306628,2022-11-13T21:05:06.628,329.073,0.152,0.884,-0.366
1668366306669,2022-11-13T21:05:06.669,329.114,-0.732,0.823,-0.305
1668366306709,2022-11-13T21:05:06.709,329.154,-0.854,0.274,-0.427
1668366306750,2022-11-13T21:05:06.750,329.195,-0.976,0.122,-0.366
1668366306791,2022-11-13T21:05:06.791,329.236,-0.671,0.762,-0.366
1668366306832,2022-11-13T21:05:06.832,329.277,-0.762,1.250,-0.030
1668366306871,2022-11-13T21:05:06.871,329.316,-0.518,0.457,0.183
1668366306912,2022-11-13T21:05:06.912,329.357,-0.945,0.061,0.183
1668366306953,2022-11-13T21:05:06.953,329.398,-0.915,0.030,0.000
1668366306994,2022-11-13T21:05:06.994,329.439,-1.067,-0.091,-0.061
1668366307034,2022-11-13T21:05:07.034,329.479,-1.220,-0.244,-0.152
1668366307075,2022-11-13T21:05:07.075,329.520,-1.128,-0.518,-0.122
1668366307116,2022-11-13T21:05:07.116,329.561,-0.976,-0.122,-0.183
1668366307157,2022-11-13T21:05:07.157,329.602,-0.945,0.152,-0.183
1668366307196,2022-11-13T21:05:07.196,329.641,-0.030,0.335,-0.030
1668366307237,2022-11-13T21:05:07.237,329.682,-0.427,0.671,0.213
1668366307278,2022-11-13T21:05:07.278,329.723,-0.549,0.518,0.305
1668366307318,2022-11-13T21:05:07.318,329.763,-0.488,0.213,0.244
1668366307359,2022-11-13T21:05:07.359,329.804,-0.579,0.213,0.061
1668366307400,2022-11-13T21:05:07.400,329.845,-0.610,0.366,-0.030
1668366307441,2022-11-13T21:05:07.441,329.886,-0.640,0.488,-0.030
1668366307481,2022-11-13T21:05:07.481,329.926,-1.311,0.152,0.030
1668366307522,2022-11-13T21:05:07.522,329.967,-1.067,0.366,-0.213
1668366307563,2022-11-13T21:05:07.563,330.008,-0.366,0.945,-0.549
1668366307604,2022-11-13T21:05:07.604,330.049,-0.091,1.738,-0.335
1668366307643,2022-11-13T21:05:07.643,330.088,-0.305,2.134,-0.030
1668366307684,2022-11-13T21:05:07.684,330.129,-0.335,1.585,-0.061
1668366307725,2022-11-13T21:05:07.725,330.170,-0.335,1.463,-0.183
1668366307766,2022-11-13T21:05:07.766,330.211,-0.762,1.311,-0.274
1668366307806,2022-11-13T21:05:07.806,330.251,-0.671,0.244,-0.274
1668366307847,2022-11-13T21:05:07.847,330.292,-0.762,0.305,-0.396
1668366307888,2022-11-13T21:05:07.888,330.333,-0.671,0.732,-0.366
1668366307927,2022-11-13T21:05:07.927,330.372,-0.701,0.915,-0.030
1668366307968,2022-11-13T21:05:07.968,330.413,-0.915,0.884,0.122
1668366308009,2022-11-13T21:05:08.009,330.454,-0.701,0.732,0.030
1668366308050,2022-11-13T21:05:08.050,330.495,-0.488,0.671,0.000
1668366308090,2022-11-13T21:05:08.090,330.535,-0.427,0.671,-0.061
1668366308131,2022-11-13T21:05:08.131,330.576,-0.518,0.915,-0.122
1668366308172,2022-11-13T21:05:08.172,330.617,-0.671,0.793,-0.152
1668366308213,2022-11-13T21:05:08.213,330.658,-0.793,0.671,-0.061
1668366308253,2022-11-13T21:05:08.253,330.698,-0.396,0.610,-0.091
1668366308294,2022-11-13T21:05:08.294,330.739,-0.457,0.701,-0.244
1668366308335,2022-11-13T21:05:08.335,330.780,-0.732,0.671,-0.213
1668366308376,2022-11-13T21:05:08.376,330.821,-0.518,0.610,-0.213
1668366308415,2022-11-13T21:05:08.415,330.860,-0.701,0.701,-0.122
1668366308456,2022-11-13T21:05:08.456,330.901,-0.762,0.823,-0.061
1668366308497,2022-11-13T21:05:08.497,330.942,-0.549,1.159,-0.122
1668366308537,2022-11-13T21:05:08.537,330.982,-0.274,0.823,0.061
1668366308578,2022-11-13T21:05:08.578,331.023,-0.457,0.884,-0.030
1668366308619,2022-11-13T21:05:08.619,331.064,-0.366,0.732,-0.183
1668366308660,2022-11-13T21:05:08.660,331.105,-0.915,0.305,-0.061
1668366308699,2022-11-13T21:05:08.699,331.144,-0.640,0.305,-0.152
1668366308740,2022-11-13T21:05:08.740,331.185,-0.549,0.518,-0.213
1668366308781,2022-11-13T21:05:08.781,331.226,-0.610,0.640,-0.122
1668366308822,2022-11-13T21:05:08.822,331.267,-0.671,0.671,-0.061
1668366308862,2022-11-13T21:05:08.862,331.307,-0.549,0.884,-0.061
1668366308903,2022-11-13T21:05:08.903,331.348,-0.610,0.854,0.030
1668366308944,2022-11-13T21:05:08.944,331.389,-0.488,0.701,-0.061
1668366308985,2022-11-13T21:05:08.985,331.430,-0.091,0.457,-0.244
1668366309024,2022-11-13T21:05:09.024,331.469,-0.518,0.579,-0.152
1668366309065,2022-11-13T21:05:09.065,331.510,-0.488,0.457,-0.183
1668366309107,2022-11-13T21:05:09.107,331.552,-0.396,0.427,-0.244
1668366309146,2022-11-13T21:05:09.146,331.591,-0.366,0.701,-0.091
1668366309187,2022-11-13T21:05:09.187,331.632,-0.244,0.915,-0.122
1668366309228,2022-11-13T21:05:09.228,331.673,-0.274,1.006,-0.061
1668366309269,2022-11-13T21:05:09.269,331.714,-0.335,0.671,0.091
1668366309309,2022-11-13T21:05:09.309,331.754,-0.640,0.518,-0.030
1668366309350,2022-11-13T21:05:09.350,331.795,-0.671,0.305,-0.183
1668366309391,2022-11-13T21:05:09.391,331.836,-1.006,0.457,-0.152
1668366309432,2022-11-13T21:05:09.432,331.877,-0.915,0.335,-0.152
1668366309471,2022-11-13T21:05:09.471,331.916,-1.128,-0.091,-0.122
1668366309512,2022-11-13T21:05:09.512,331.957,-0.762,-0.274,-0.030
1668366309553,2022-11-13T21:05:09.553,331.998,-0.274,0.244,0.274
1668366309594,2022-11-13T21:05:09.594,332.039,-0.640,0.915,0.549
1668366309634,2022-11-13T21:05:09.634,332.079,-0.305,0.122,0.549
1668366309675,2022-11-13T21:05:09.675,332.120,0.244,-0.823,0.427
1668366309716,2022-11-13T21:05:09.716,332.161,0.183,-0.579,0.305
1668366309755,2022-11-13T21:05:09.755,332.200,0.000,-0.488,0.457
1668366309796,2022-11-13T21:05:09.796,332.241,0.274,-0.762,0.610
1668366309837,2022-11-13T21:05:09.837,332.282,0.030,-0.762,0.793
1668366309878,2022-11-13T21:05:09.878,332.323,-0.396,-0.884,0.762
1668366309918,2022-11-13T21:05:09.918,332.363,0.183,-0.610,0.244
1668366309959,2022-11-13T21:05:09.959,332.404,0.000,0.122,-0.213
1668366310000,2022-11-13T21:05:10.000,332.445,0.396,0.579,-0.244
1668366310041,2022-11-13T21:05:10.041,332.486,0.396,1.098,-0.183
1668366310081,2022-11-13T21:05:10.081,332.526,-0.427,1.037,-0.122
1668366310122,2022-11-13T21:05:10.122,332.567,-0.762,0.823,-0.122
1668366310163,2022-11-13T21:05:10.163,332.608,-0.305,1.037,-0.274
1668366310202,2022-11-13T21:05:10.202,332.647,-0.274,1.037,-0.427
1668366310243,2022-11-13T21:05:10.243,332.688,-0.122,1.037,-0.488
1668366310284,2022-11-13T21:05:10.284,332.729,-0.335,0.976,-0.396
1668366310325,2022-11-13T21:05:10.325,332.770,-1.006,1.037,-0.213
1668366310365,2022-11-13T21:05:10.365,332.810,-1.067,0.488,-0.213
1668366310406,2022-11-13T21:05:10.406,332.851,-1.341,-0.152,-0.152
1668366310447,2022-11-13T21:05:10.447,332.892,-1.494,-0.152,-0.122
1668366310488,2022-11-13T21:05:10.488,332.933,-1.555,0.030,0.000
1668366310527,2022-11-13T21:05:10.527,332.972,-1.707,-0.061,-0.061
1668366310568,2022-11-13T21:05:10.568,333.013,-1.189,0.152,-0.091
1668366310609,2022-11-13T21:05:10.609,333.054,-0.366,1.037,0.061
1668366310650,2022-11-13T21:05:10.650,333.095,0.213,1.372,0.183
1668366310690,2022-11-13T21:05:10.690,333.135,-0.152,0.915,0.274
1668366310731,2022-11-13T21:05:10.731,333.176,-0.976,-0.366,0.213
1668366310772,2022-11-13T21:05:10.772,333.217,-1.067,-1.006,-0.305
1668366310812,2022-11-13T21:05:10.812,333.257,-0.854,0.152,-0.518
1668366310853,2022-11-13T21:05:10.853,333.298,-0.793,0.396,-0.366
1668366310894,2022-11-13T21:05:10.894,333.339,-0.488,0.671,-0.122
1668366310935,2022-11-13T21:05:10.935,333.380,-0.701,1.067,0.061
1668366310974,2022-11-13T21:05:10.974,333.419,-1.037,0.915,0.152
1668366311015,2022-11-13T21:05:11.015,333.460,-1.006,0.701,-0.152
1668366311056,2022-11-13T21:05:11.056,333.501,0.396,0.976,-0.396
1668366311097,2022-11-13T21:05:11.097,333.542,-0.396,1.372,-0.274
1668366311137,2022-11-13T21:05:11.137,333.582,-0.823,0.457,-0.366
1668366311178,2022-11-13T21:05:11.178,333.623,-0.488,0.274,-0.335
1668366311219,2022-11-13T21:05:11.219,333.664,-0.976,1.311,-0.274
1668366311260,2022-11-13T21:05:11.260,333.705,-0.884,1.311,-0.152
1668366311299,2022-11-13T21:05:11.299,333.744,0.030,1.433,-0.061
1668366311340,2022-11-13T21:05:11.340,333.785,-0.640,1.463,-0.061
1668366311381,2022-11-13T21:05:11.381,333.826,-0.579,1.098,-0.061
1668366311421,2022-11-13T21:05:11.421,333.866,-0.732,0.579,-0.091
1668366311462,2022-11-13T21:05:11.462,333.907,-0.671,0.701,-0.305
1668366311503,2022-11-13T21:05:11.503,333.948,-0.762,1.037,-0.152
1668366311544,2022-11-13T21:05:11.544,333.989,-0.396,0.854,-0.122
1668366311584,2022-11-13T21:05:11.584,334.029,-0.366,1.006,-0.030
1668366311625,2022-11-13T21:05:11.625,334.070,-0.488,1.250,-0.061
1668366311666,2022-11-13T21:05:11.666,334.111,-0.640,0.762,0.000
1668366311707,2022-11-13T21:05:11.707,334.152,-0.030,0.457,-0.244
1668366311746,2022-11-13T21:05:11.746,334.191,-0.549,0.854,-0.335
1668366311787,2022-11-13T21:05:11.787,334.232,-0.945,0.762,-0.213
1668366311828,2022-11-13T21:05:11.828,334.273,-1.128,0.366,-0.122
1668366311868,2022-11-13T21:05:11.868,334.313,-0.457,0.701,-0.213
1668366311909,2022-11-13T21:05:11.909,334.354,-0.091,1.341,0.030
1668366311950,2022-11-13T21:05:11.950,334.395,-0.183,1.159,0.396
1668366311991,2022-11-13T21:05:11.991,334.436,-0.122,0.549,0.366
1668366312030,2022-11-13T21:05:12.030,334.475,0.000,0.030,0.183
1668366312071,2022-11-13T21:05:12.071,334.516,-0.396,-0.335,0.061
1668366312112,2022-11-13T21:05:12.112,334.557,0.305,-0.884,0.061
1668366312153,2022-11-13T21:05:12.153,334.598,-0.244,-0.793,0.396
1668366312193,2022-11-13T21:05:12.193,334.638,0.579,-0.030,0.457
1668366312234,2022-11-13T21:05:12.234,334.679,0.366,0.640,0.823
1668366312275,2022-11-13T21:05:12.275,334.720,0.244,-0.152,0.640
1668366312316,2022-11-13T21:05:12.316,334.761,0.549,-0.213,-0.061
1668366312356,2022-11-13T21:05:12.356,334.801,0.518,0.183,-0.274
1668366312397,2022-11-13T21:05:12.397,334.842,0.427,0.915,-0.274
1668366312438,2022-11-13T21:05:12.438,334.883,0.061,1.250,-0.305
1668366312477,2022-11-13T21:05:12.477,334.922,-0.396,0.732,-0.305
1668366312518,2022-11-13T21:05:12.518,334.963,-0.488,0.549,-0.213
1668366312559,2022-11-13T21:05:12.559,335.004,-0.457,0.701,-0.244
1668366312600,2022-11-13T21:05:12.600,335.045,-0.488,0.945,-0.305
1668366312640,2022-11-13T21:05:12.640,335.085,-1.006,0.762,-0.244
1668366312681,2022-11-13T21:05:12.681,335.126,-1.402,0.274,-0.183
1668366312722,2022-11-13T21:05:12.722,335.167,-1.860,0.457,-0.152
1668366312763,2022-11-13T21:05:12.763,335.208,-1.921,0.488,-0.122
1668366312802,2022-11-13T21:05:12.802,335.247,-1.951,0.457,-0.061
1668366312843,2022-11-13T21:05:12.843,335.288,0.122,1.189,-0.030
1668366312884,2022-11-13T21:05:12.884,335.329,-0.701,1.860,0.274
1668366312924,2022-11-13T21:05:12.924,335.369,-0.945,-0.152,0.122
1668366312965,2022-11-13T21:05:12.965,335.410,-1.098,-0.976,-0.122
1668366313006,2022-11-13T21:05:13.006,335.451,-1.250,0.427,-0.305
1668366313047,2022-11-13T21:05:13.047,335.492,-0.732,0.732,-0.152
1668366313086,2022-11-13T21:05:13.086,335.531,-0.549,0.061,-0.030
1668366313128,2022-11-13T21:05:13.128,335.573,-0.701,0.640,0.061
1668366313169,2022-11-13T21:05:13.169,335.614,-0.671,1.341,0.183
1668366313210,2022-11-13T21:05:13.210,335.655,-0.823,0.732,0.152
1668366313249,2022-11-13T21:05:13.249,335.694,-0.762,0.305,0.091
1668366313290,2022-11-13T21:05:13.290,335.735,-0.823,0.549,0.000
1668366313331,2022-11-13T21:05:13.331,335.776,-0.793,0.579,-0.152
1668366313371,2022-11-13T21:05:13.371,335.816,-1.067,-0.335,-0.122
1668366313412,2022-11-13T21:05:13.412,335.857,-0.854,-0.884,-0.305
1668366313453,2022-11-13T21:05:13.453,335.898,-0.518,0.274,-0.213
1668366313494,2022-11-13T21:05:13.494,335.939,-0.335,1.341,-0.122
1668366313533,2022-11-13T21:05:13.533,335.978,-0.091,1.494,-0.061
1668366313574,2022-11-13T21:05:13.574,336.019,0.274,1.311,-0.274
1668366313615,2022-11-13T21:05:13.615,336.060,-0.305,1.128,-0.213
1668366313656,2022-11-13T21:05:13.656,336.101,-0.396,0.671,-0.274
1668366313696,2022-11-13T21:05:13.696,336.141,-0.396,0.335,-0.457
1668366313737,2022-11-13T21:05:13.737,336.182,-0.640,0.488,-0.305
1668366313778,2022-11-13T21:05:13.778,336.223,-0.671,0.335,-0.152
1668366313819,2022-11-13T21:05:13.819,336.264,-0.427,0.823,-0.152
1668366313858,2022-11-13T21:05:13.858,336.303,-0.305,1.250,-0.061
1668366313899,2022-11-13T21:05:13.899,336.344,-0.396,0.976,-0.030
1668366313940,2022-11-13T21:05:13.940,336.385,-0.213,0.762,-0.213
1668366313980,2022-11-13T21:05:13.980,336.425,-0.579,0.579,-0.183
1668366314021,2022-11-13T21:05:14.021,336.466,-0.427,0.488,-0.274
1668366314062,2022-11-13T21:05:14.062,336.507,-0.396,0.396,-0.244
1668366314103,2022-11-13T21:05:14.103,336.548,-0.366,0.549,-0.213
1668366314143,2022-11-13T21:05:14.143,336.588,-0.427,0.457,-0.122
1668366314184,2022-11-13T21:05:14.184,336.629,-0.274,0.518,-0.183
1668366314225,2022-11-13T21:05:14.225,336.670,-0.305,0.579,-0.091
1668366314266,2022-11-13T21:05:14.266,336.711,-0.579,0.091,-0.091
1668366314305,2022-11-13T21:05:14.305,336.750,-0.518,-0.061,-0.213
1668366314346,2022-11-13T21:05:14.346,336.791,-0.610,0.152,-0.183
1668366314387,2022-11-13T21:05:14.387,336.832,-0.671,0.152,0.000
1668366314427,2022-11-13T21:05:14.427,336.872,-0.549,0.030,0.152
1668366314468,2022-11-13T21:05:14.468,336.913,-0.335,0.305,-0.030
1668366314509,2022-11-13T21:05:14.509,336.954,-0.457,0.244,-0.030
1668366314550,2022-11-13T21:05:14.550,336.995,-0.183,0.213,-0.274
1668366314589,2022-11-13T21:05:14.589,337.034,-0.091,0.671,-0.274
1668366314630,2022-11-13T21:05:14.630,337.075,-0.244,0.915,0.091
1668366314671,2022-11-13T21:05:14.671,337.116,-0.183,0.976,0.274
1668366314712,2022-11-13T21:05:14.712,337.157,-0.518,0.762,0.183
1668366314752,2022-11-13T21:05:14.752,337.197,-0.610,0.366,-0.091
1668366314793,2022-11-13T21:05:14.793,337.238,-0.671,0.000,-0.213
1668366314834,2022-11-13T21:05:14.834,337.279,-0.610,0.274,-0.274
1668366314875,2022-11-13T21:05:14.875,337.320,-0.732,0.610,-0.061
1668366314915,2022-11-13T21:05:14.915,337.360,-0.335,1.098,0.213
1668366314956,2022-11-13T21:05:14.956,337.401,-0.122,0.701,0.244
1668366314997,2022-11-13T21:05:14.997,337.442,-0.244,0.274,0.030
1668366315036,2022-11-13T21:05:15.036,337.481,-0.549,0.427,-0.091
1668366315077,2022-11-13T21:05:15.077,337.522,-0.305,0.549,-0.091
1668366315118,2022-11-13T21:05:15.118,337.563,-0.610,0.335,-0.061
1668366315159,2022-11-13T21:05:15.159,337.604,-0.671,0.488,0.000
1668366315199,2022-11-13T21:05:15.199,337.644,-0.579,0.671,0.030
1668366315240,2022-11-13T21:05:15.240,337.685,-0.701,0.549,0.091
1668366315281,2022-11-13T21:05:15.281,337.726,-0.640,0.549,0.122
1668366315322,2022-11-13T21:05:15.322,337.767,-0.701,0.488,0.183
1668366315361,2022-11-13T21:05:15.361,337.806,-0.549,0.335,0.122
1668366315402,2022-11-13T21:05:15.402,337.847,-0.152,0.274,0.091
1668366315443,2022-11-13T21:05:15.443,337.888,-0.427,0.518,0.152
1668366315483,2022-11-13T21:05:15.483,337.928,-0.274,0.701,0.091
1668366315524,2022-11-13T21:05:15.524,337.969,-0.183,0.579,0.061
1668366315565,2022-11-13T21:05:15.565,338.010,-0.488,0.549,-0.030
1668366315606,2022-11-13T21:05:15.606,338.051,-0.488,0.610,-0.091
1668366315646,2022-11-13T21:05:15.646,338.091,-0.579,0.518,0.030
1668366315687,2022-11-13T21:05:15.687,338.132,-0.610,0.671,-0.091
1668366315728,2022-11-13T21:05:15.728,338.173,-0.793,0.823,-0.152
1668366315769,2022-11-13T21:05:15.769,338.214,-0.305,1.037,-0.091
1668366315808,2022-11-13T21:05:15.808,338.253,-0.061,1.524,0.000
1668366315849,2022-11-13T21:05:15.849,338.294,-0.335,0.945,-0.091
1668366315890,2022-11-13T21:05:15.890,338.335,-0.610,0.183,-0.122
1668366315931,2022-11-13T21:05:15.931,338.376,-0.457,0.610,-0.213
1668366315971,2022-11-13T21:05:15.971,338.416,-0.335,0.915,-0.457
1668366316012,2022-11-13T21:05:16.012,338.457,-0.732,0.488,-0.244
1668366316053,2022-11-13T21:05:16.053,338.498,-0.671,0.640,-0.122
1668366316092,2022-11-13T21:05:16.092,338.537,-0.640,0.976,-0.061
1668366316133,2022-11-13T21:05:16.133,338.578,-0.518,0.915,-0.091
1668366316174,2022-11-13T21:05:16.174,338.619,-0.213,1.220,-0.030
1668366316215,2022-11-13T21:05:16.215,338.660,-0.640,0.732,0.030
1668366316255,2022-11-13T21:05:16.255,338.700,-0.518,0.427,0.000
1668366316296,2022-11-13T21:05:16.296,338.741,-0.518,1.189,-0.091
1668366316337,2022-11-13T21:05:16.337,338.782,-0.701,0.549,-0.183
1668366316378,2022-11-13T21:05:16.378,338.823,-0.671,-0.366,-0.183
1668366316418,2022-11-13T21:05:16.418,338.863,-0.274,0.335,-0.152
1668366316459,2022-11-13T21:05:16.459,338.904,-0.762,1.311,0.030
1668366316500,2022-11-13T21:05:16.500,338.945,-1.067,1.250,0.213
1668366316539,2022-11-13T21:05:16.539,338.984,-0.335,0.976,0.000
1668366316580,2022-11-13T21:05:16.580,339.025,-0.213,0.335,-0.213
1668366316621,2022-11-13T21:05:16.621,339.066,-0.457,0.061,-0.305
1668366316662,2022-11-13T21:05:16.662,339.107,-0.518,0.823,-0.213
1668366316702,2022-11-13T21:05:16.702,339.147,-0.732,0.671,-0.030
1668366316743,2022-11-13T21:05:16.743,339.188,0.061,0.488,0.000
1668366316784,2022-11-13T21:05:16.784,339.229,-0.549,0.640,0.061
1668366316825,2022-11-13T21:05:16.825,339.270,-0.762,0.488,0.061
1668366316864,2022-11-13T21:05:16.864,339.309,-0.762,0.122,0.030
1668366316905,2022-11-13T21:05:16.905,339.350,-0.549,-0.122,0.000
1668366316946,2022-11-13T21:05:16.946,339.391,0.000,0.732,-0.091
1668366316987,2022-11-13T21:05:16.987,339.432,-0.366,1.524,-0.152
1668366317027,2022-11-13T21:05:17.027,339.472,-1.189,0.579,-0.030
1668366317068,2022-11-13T21:05:17.068,339.513,-0.488,-0.335,-0.183
1668366317109,2022-11-13T21:05:17.109,339.554,-0.274,0.335,-0.244
1668366317149,2022-11-13T21:05:17.149,339.594,-0.701,1.037,-0.030
