epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668028538361,2022-11-09T23.15.38.361,255.092,0.194,0.215,-0.961
1668028538401,2022-11-09T23.15.38.401,255.132,0.195,0.215,-0.960
1668028538440,2022-11-09T23.15.38.440,255.171,0.196,0.216,-0.962
1668028538480,2022-11-09T23.15.38.480,255.211,0.195,0.213,-0.962
1668028538521,2022-11-09T23.15.38.521,255.252,0.197,0.212,-0.964
1668028538560,2022-11-09T23.15.38.560,255.291,0.195,0.214,-0.962
1668028538600,2022-11-09T23.15.38.600,255.331,0.197,0.212,-0.961
1668028538639,2022-11-09T23.15.38.639,255.370,0.197,0.216,-0.961
1668028538679,2022-11-09T23.15.38.679,255.410,0.195,0.216,-0.962
1668028538718,2022-11-09T23.15.38.718,255.449,0.195,0.213,-0.963
1668028538758,2022-11-09T23.15.38.758,255.489,0.196,0.213,-0.962
1668028538797,2022-11-09T23.15.38.797,255.528,0.195,0.214,-0.962
1668028538837,2022-11-09T23.15.38.837,255.568,0.196,0.213,-0.962
1668028538877,2022-11-09T23.15.38.877,255.608,0.196,0.214,-0.961
1668028538916,2022-11-09T23.15.38.916,255.647,0.196,0.214,-0.961
1668028538956,2022-11-09T23.15.38.956,255.687,0.196,0.214,-0.963
1668028538995,2022-11-09T23.15.38.995,255.726,0.196,0.212,-0.964
1668028539035,2022-11-09T23.15.39.035,255.766,0.197,0.213,-0.962
1668028539074,2022-11-09T23.15.39.074,255.805,0.196,0.213,-0.963
1668028539114,2022-11-09T23.15.39.114,255.845,0.195,0.217,-0.961
1668028539153,2022-11-09T23.15.39.153,255.884,0.196,0.213,-0.963
1668028539193,2022-11-09T23.15.39.193,255.924,0.197,0.216,-0.960
1668028539233,2022-11-09T23.15.39.233,255.964,0.199,0.213,-0.961
1668028539272,2022-11-09T23.15.39.272,256.003,0.196,0.217,-0.962
1668028539312,2022-11-09T23.15.39.312,256.043,0.195,0.219,-0.960
1668028539351,2022-11-09T23.15.39.351,256.082,0.197,0.219,-0.961
1668028539392,2022-11-09T23.15.39.392,256.123,0.197,0.219,-0.961
1668028539432,2022-11-09T23.15.39.432,256.163,0.198,0.216,-0.962
1668028539471,2022-11-09T23.15.39.471,256.202,0.196,0.218,-0.963
1668028539511,2022-11-09T23.15.39.511,256.242,0.197,0.219,-0.960
1668028539550,2022-11-09T23.15.39.550,256.281,0.198,0.223,-0.958
1668028539590,2022-11-09T23.15.39.590,256.321,0.196,0.224,-0.957
1668028539630,2022-11-09T23.15.39.630,256.361,0.197,0.221,-0.960
1668028539669,2022-11-09T23.15.39.669,256.400,0.197,0.222,-0.962
1668028539709,2022-11-09T23.15.39.709,256.440,0.196,0.222,-0.959
1668028539748,2022-11-09T23.15.39.748,256.479,0.197,0.223,-0.958
1668028539788,2022-11-09T23.15.39.788,256.519,0.198,0.223,-0.959
1668028539827,2022-11-09T23.15.39.827,256.558,0.197,0.224,-0.959
1668028539867,2022-11-09T23.15.39.867,256.598,0.198,0.225,-0.958
1668028539906,2022-11-09T23.15.39.906,256.637,0.199,0.226,-0.959
1668028539946,2022-11-09T23.15.39.946,256.677,0.198,0.226,-0.957
1668028539985,2022-11-09T23.15.39.985,256.716,0.200,0.223,-0.955
1668028540025,2022-11-09T23.15.40.025,256.756,0.197,0.228,-0.956
1668028540065,2022-11-09T23.15.40.065,256.796,0.198,0.225,-0.960
1668028540104,2022-11-09T23.15.40.104,256.835,0.201,0.226,-0.956
1668028540144,2022-11-09T23.15.40.144,256.875,0.202,0.221,-0.957
1668028540183,2022-11-09T23.15.40.183,256.914,0.199,0.224,-0.959
1668028540223,2022-11-09T23.15.40.223,256.954,0.199,0.226,-0.956
1668028540264,2022-11-09T23.15.40.264,256.995,0.199,0.224,-0.959
1668028540303,2022-11-09T23.15.40.303,257.034,0.198,0.224,-0.960
1668028540343,2022-11-09T23.15.40.343,257.074,0.200,0.219,-0.960
1668028540382,2022-11-09T23.15.40.382,257.113,0.199,0.220,-0.962
1668028540422,2022-11-09T23.15.40.422,257.153,0.199,0.221,-0.958
1668028540462,2022-11-09T23.15.40.462,257.193,0.199,0.221,-0.957
1668028540501,2022-11-09T23.15.40.501,257.232,0.197,0.223,-0.958
1668028540541,2022-11-09T23.15.40.541,257.272,0.198,0.221,-0.958
1668028540580,2022-11-09T23.15.40.580,257.311,0.198,0.218,-0.961
1668028540620,2022-11-09T23.15.40.620,257.351,0.197,0.219,-0.961
1668028540659,2022-11-09T23.15.40.659,257.390,0.198,0.218,-0.959
1668028540699,2022-11-09T23.15.40.699,257.430,0.199,0.218,-0.961
1668028540738,2022-11-09T23.15.40.738,257.469,0.198,0.217,-0.960
1668028540778,2022-11-09T23.15.40.778,257.509,0.198,0.218,-0.960
1668028540818,2022-11-09T23.15.40.818,257.549,0.199,0.218,-0.960
1668028540857,2022-11-09T23.15.40.857,257.588,0.199,0.215,-0.961
1668028540897,2022-11-09T23.15.40.897,257.628,0.197,0.218,-0.961
1668028540936,2022-11-09T23.15.40.936,257.667,0.196,0.218,-0.961
1668028540976,2022-11-09T23.15.40.976,257.707,0.198,0.216,-0.961
1668028541015,2022-11-09T23.15.41.015,257.746,0.199,0.214,-0.960
1668028541055,2022-11-09T23.15.41.055,257.786,0.200,0.213,-0.963
1668028541094,2022-11-09T23.15.41.094,257.825,0.196,0.217,-0.962
1668028541135,2022-11-09T23.15.41.135,257.866,0.196,0.216,-0.961
1668028541175,2022-11-09T23.15.41.175,257.906,0.198,0.216,-0.962
1668028541214,2022-11-09T23.15.41.214,257.945,0.197,0.213,-0.962
1668028541254,2022-11-09T23.15.41.254,257.985,0.197,0.211,-0.964
1668028541294,2022-11-09T23.15.41.294,258.025,0.196,0.215,-0.962
1668028541333,2022-11-09T23.15.41.333,258.064,0.198,0.214,-0.960
1668028541373,2022-11-09T23.15.41.373,258.104,0.197,0.216,-0.960
1668028541412,2022-11-09T23.15.41.412,258.143,0.195,0.217,-0.961
1668028541452,2022-11-09T23.15.41.452,258.183,0.196,0.215,-0.962
1668028541491,2022-11-09T23.15.41.491,258.222,0.195,0.215,-0.961
1668028541531,2022-11-09T23.15.41.531,258.262,0.195,0.214,-0.962
1668028541570,2022-11-09T23.15.41.570,258.301,0.196,0.215,-0.962
1668028541610,2022-11-09T23.15.41.610,258.341,0.197,0.215,-0.961
1668028541650,2022-11-09T23.15.41.650,258.381,0.197,0.214,-0.961
1668028541689,2022-11-09T23.15.41.689,258.420,0.196,0.214,-0.962
1668028541729,2022-11-09T23.15.41.729,258.460,0.197,0.214,-0.963
1668028541768,2022-11-09T23.15.41.768,258.499,0.195,0.214,-0.960
1668028541808,2022-11-09T23.15.41.808,258.539,0.197,0.211,-0.962
1668028541847,2022-11-09T23.15.41.847,258.578,0.195,0.217,-0.960
1668028541887,2022-11-09T23.15.41.887,258.618,0.196,0.214,-0.963
1668028541926,2022-11-09T23.15.41.926,258.657,0.199,0.215,-0.961
1668028541967,2022-11-09T23.15.41.967,258.698,0.200,0.212,-0.961
1668028542007,2022-11-09T23.15.42.007,258.738,0.198,0.213,-0.963
1668028542047,2022-11-09T23.15.42.047,258.778,0.194,0.217,-0.961
1668028542086,2022-11-09T23.15.42.086,258.817,0.196,0.217,-0.962
1668028542126,2022-11-09T23.15.42.126,258.857,0.196,0.219,-0.963
1668028542165,2022-11-09T23.15.42.165,258.896,0.198,0.214,-0.961
1668028542205,2022-11-09T23.15.42.205,258.936,0.197,0.217,-0.963
1668028542244,2022-11-09T23.15.42.244,258.975,0.196,0.219,-0.960
1668028542284,2022-11-09T23.15.42.284,259.015,0.198,0.218,-0.960
1668028542323,2022-11-09T23.15.42.323,259.054,0.196,0.223,-0.959
1668028542363,2022-11-09T23.15.42.363,259.094,0.196,0.222,-0.958
1668028542402,2022-11-09T23.15.42.402,259.133,0.197,0.221,-0.960
1668028542442,2022-11-09T23.15.42.442,259.173,0.196,0.221,-0.961
1668028542482,2022-11-09T23.15.42.482,259.213,0.196,0.222,-0.960
1668028542521,2022-11-09T23.15.42.521,259.252,0.197,0.222,-0.959
1668028542561,2022-11-09T23.15.42.561,259.292,0.199,0.224,-0.959
1668028542600,2022-11-09T23.15.42.600,259.331,0.199,0.224,-0.959
1668028542640,2022-11-09T23.15.42.640,259.371,0.198,0.225,-0.959
1668028542679,2022-11-09T23.15.42.679,259.410,0.199,0.224,-0.960
1668028542719,2022-11-09T23.15.42.719,259.450,0.198,0.224,-0.958
1668028542758,2022-11-09T23.15.42.758,259.489,0.200,0.223,-0.956
1668028542799,2022-11-09T23.15.42.799,259.530,0.198,0.227,-0.957
1668028542839,2022-11-09T23.15.42.839,259.570,0.197,0.226,-0.962
1668028542879,2022-11-09T23.15.42.879,259.610,0.200,0.228,-0.956
1668028542918,2022-11-09T23.15.42.918,259.649,0.203,0.224,-0.956
1668028542958,2022-11-09T23.15.42.958,259.689,0.200,0.225,-0.958
1668028542997,2022-11-09T23.15.42.997,259.728,0.199,0.229,-0.954
1668028543037,2022-11-09T23.15.43.037,259.768,0.200,0.227,-0.956
1668028543076,2022-11-09T23.15.43.076,259.807,0.200,0.227,-0.956
1668028543116,2022-11-09T23.15.43.116,259.847,0.199,0.225,-0.957
1668028543155,2022-11-09T23.15.43.155,259.886,0.200,0.224,-0.958
1668028543195,2022-11-09T23.15.43.195,259.926,0.201,0.225,-0.957
1668028543235,2022-11-09T23.15.43.235,259.966,0.202,0.225,-0.955
1668028543274,2022-11-09T23.15.43.274,260.005,0.199,0.227,-0.956
1668028543314,2022-11-09T23.15.43.314,260.045,0.200,0.225,-0.957
1668028543353,2022-11-09T23.15.43.353,260.084,0.200,0.224,-0.960
1668028543393,2022-11-09T23.15.43.393,260.124,0.199,0.224,-0.959
1668028543432,2022-11-09T23.15.43.432,260.163,0.199,0.222,-0.959
1668028543472,2022-11-09T23.15.43.472,260.203,0.199,0.221,-0.959
1668028543511,2022-11-09T23.15.43.511,260.242,0.200,0.222,-0.959
1668028543551,2022-11-09T23.15.43.551,260.282,0.200,0.221,-0.960
1668028543590,2022-11-09T23.15.43.590,260.321,0.199,0.219,-0.960
1668028543630,2022-11-09T23.15.43.630,260.361,0.200,0.217,-0.958
1668028543671,2022-11-09T23.15.43.671,260.402,0.197,0.221,-0.958
1668028543711,2022-11-09T23.15.43.711,260.442,0.197,0.219,-0.961
1668028543750,2022-11-09T23.15.43.750,260.481,0.200,0.218,-0.960
1668028543790,2022-11-09T23.15.43.790,260.521,0.200,0.214,-0.960
1668028543829,2022-11-09T23.15.43.829,260.560,0.200,0.214,-0.962
1668028543869,2022-11-09T23.15.43.869,260.600,0.197,0.218,-0.961
1668028543908,2022-11-09T23.15.43.908,260.639,0.197,0.216,-0.960
1668028543948,2022-11-09T23.15.43.948,260.679,0.198,0.216,-0.963
1668028543987,2022-11-09T23.15.43.987,260.718,0.200,0.214,-0.964
1668028544027,2022-11-09T23.15.44.027,260.758,0.195,0.214,-0.972
1668028544067,2022-11-09T23.15.44.067,260.798,0.189,0.216,-0.965
1668028544106,2022-11-09T23.15.44.106,260.837,0.196,0.225,-0.948
1668028544146,2022-11-09T23.15.44.146,260.877,0.192,0.224,-0.952
1668028544185,2022-11-09T23.15.44.185,260.916,0.198,0.205,-0.958
1668028544225,2022-11-09T23.15.44.225,260.956,0.202,0.231,-0.963
1668028544264,2022-11-09T23.15.44.264,260.995,0.190,0.232,-0.964
1668028544304,2022-11-09T23.15.44.304,261.035,0.190,0.211,-0.958
1668028544343,2022-11-09T23.15.44.343,261.074,0.183,0.221,-0.967
1668028544383,2022-11-09T23.15.44.383,261.114,0.193,0.204,-0.967
1668028544422,2022-11-09T23.15.44.422,261.153,0.205,0.203,-0.964
1668028544462,2022-11-09T23.15.44.462,261.193,0.195,0.215,-0.964
1668028544503,2022-11-09T23.15.44.503,261.234,0.189,0.217,-0.959
1668028544543,2022-11-09T23.15.44.543,261.274,0.190,0.207,-0.959
1668028544582,2022-11-09T23.15.44.582,261.313,0.184,0.222,-0.953
1668028544622,2022-11-09T23.15.44.622,261.353,0.181,0.233,-0.964
1668028544661,2022-11-09T23.15.44.661,261.392,0.180,0.236,-0.973
1668028544701,2022-11-09T23.15.44.701,261.432,0.183,0.229,-0.959
1668028544740,2022-11-09T23.15.44.740,261.471,0.193,0.209,-0.968
1668028544780,2022-11-09T23.15.44.780,261.511,0.188,0.214,-0.962
1668028544819,2022-11-09T23.15.44.819,261.550,0.187,0.205,-0.963
1668028544859,2022-11-09T23.15.44.859,261.590,0.194,0.202,-0.970
1668028544899,2022-11-09T23.15.44.899,261.630,0.194,0.217,-0.962
1668028544938,2022-11-09T23.15.44.938,261.669,0.187,0.221,-0.959
1668028544978,2022-11-09T23.15.44.978,261.709,0.187,0.223,-0.962
1668028545017,2022-11-09T23.15.45.017,261.748,0.191,0.219,-0.961
1668028545057,2022-11-09T23.15.45.057,261.788,0.188,0.218,-0.958
1668028545096,2022-11-09T23.15.45.096,261.827,0.189,0.212,-0.966
1668028545136,2022-11-09T23.15.45.136,261.867,0.190,0.217,-0.965
1668028545175,2022-11-09T23.15.45.175,261.906,0.187,0.218,-0.963
1668028545215,2022-11-09T23.15.45.215,261.946,0.188,0.216,-0.963
1668028545255,2022-11-09T23.15.45.255,261.986,0.189,0.217,-0.963
1668028545294,2022-11-09T23.15.45.294,262.025,0.190,0.216,-0.965
1668028545334,2022-11-09T23.15.45.334,262.065,0.188,0.219,-0.961
1668028545375,2022-11-09T23.15.45.375,262.106,0.197,0.209,-0.964
1668028545414,2022-11-09T23.15.45.414,262.145,0.197,0.211,-0.968
1668028545454,2022-11-09T23.15.45.454,262.185,0.178,0.230,-0.962
1668028545493,2022-11-09T23.15.45.493,262.224,0.179,0.219,-0.960
1668028545533,2022-11-09T23.15.45.533,262.264,0.187,0.231,-0.952
1668028545572,2022-11-09T23.15.45.572,262.303,0.201,0.235,-0.941
1668028545612,2022-11-09T23.15.45.612,262.343,0.191,0.214,-0.969
1668028545651,2022-11-09T23.15.45.651,262.382,0.183,0.208,-0.969
1668028545691,2022-11-09T23.15.45.691,262.422,0.177,0.229,-0.959
1668028545731,2022-11-09T23.15.45.731,262.462,0.176,0.236,-0.959
1668028545770,2022-11-09T23.15.45.770,262.501,0.199,0.204,-0.969
1668028545810,2022-11-09T23.15.45.810,262.541,0.188,0.219,-0.973
1668028545849,2022-11-09T23.15.45.849,262.580,0.179,0.238,-0.959
1668028545889,2022-11-09T23.15.45.889,262.620,0.186,0.232,-0.949
1668028545928,2022-11-09T23.15.45.928,262.659,0.194,0.205,-0.957
1668028545968,2022-11-09T23.15.45.968,262.699,0.194,0.193,-0.969
1668028546007,2022-11-09T23.15.46.007,262.738,0.186,0.222,-0.971
1668028546047,2022-11-09T23.15.46.047,262.778,0.183,0.214,-0.973
1668028546087,2022-11-09T23.15.46.087,262.818,0.186,0.210,-0.959
1668028546126,2022-11-09T23.15.46.126,262.857,0.185,0.221,-0.961
1668028546166,2022-11-09T23.15.46.166,262.897,0.180,0.224,-0.964
1668028546205,2022-11-09T23.15.46.205,262.936,0.187,0.212,-0.961
1668028546246,2022-11-09T23.15.46.246,262.977,0.189,0.214,-0.959
1668028546286,2022-11-09T23.15.46.286,263.017,0.190,0.210,-0.966
1668028546325,2022-11-09T23.15.46.325,263.056,0.189,0.214,-0.971
1668028546365,2022-11-09T23.15.46.365,263.096,0.189,0.215,-0.970
1668028546404,2022-11-09T23.15.46.404,263.135,0.186,0.214,-0.970
1668028546444,2022-11-09T23.15.46.444,263.175,0.185,0.214,-0.963
1668028546484,2022-11-09T23.15.46.484,263.215,0.186,0.222,-0.954
1668028546523,2022-11-09T23.15.46.523,263.254,0.190,0.215,-0.959
1668028546563,2022-11-09T23.15.46.563,263.294,0.195,0.214,-0.960
1668028546602,2022-11-09T23.15.46.602,263.333,0.195,0.217,-0.962
1668028546642,2022-11-09T23.15.46.642,263.373,0.188,0.223,-0.958
1668028546681,2022-11-09T23.15.46.681,263.412,0.195,0.225,-0.959
1668028546721,2022-11-09T23.15.46.721,263.452,0.192,0.227,-0.960
1668028546760,2022-11-09T23.15.46.760,263.491,0.189,0.218,-0.958
1668028546800,2022-11-09T23.15.46.800,263.531,0.195,0.215,-0.960
1668028546839,2022-11-09T23.15.46.839,263.570,0.194,0.215,-0.964
1668028546879,2022-11-09T23.15.46.879,263.610,0.190,0.217,-0.966
1668028546919,2022-11-09T23.15.46.919,263.650,0.192,0.218,-0.962
1668028546958,2022-11-09T23.15.46.958,263.689,0.196,0.221,-0.962
1668028546998,2022-11-09T23.15.46.998,263.729,0.195,0.220,-0.962
1668028547037,2022-11-09T23.15.47.037,263.768,0.196,0.215,-0.958
1668028547077,2022-11-09T23.15.47.077,263.808,0.198,0.211,-0.963
1668028547116,2022-11-09T23.15.47.116,263.847,0.191,0.227,-0.959
1668028547157,2022-11-09T23.15.47.157,263.888,0.189,0.225,-0.963
1668028547197,2022-11-09T23.15.47.197,263.928,0.192,0.220,-0.960
1668028547236,2022-11-09T23.15.47.236,263.967,0.195,0.221,-0.960
1668028547276,2022-11-09T23.15.47.276,264.007,0.190,0.224,-0.962
1668028547316,2022-11-09T23.15.47.316,264.047,0.190,0.225,-0.956
1668028547355,2022-11-09T23.15.47.355,264.086,0.198,0.224,-0.958
1668028547395,2022-11-09T23.15.47.395,264.126,0.193,0.229,-0.962
1668028547434,2022-11-09T23.15.47.434,264.165,0.192,0.225,-0.958
1668028547474,2022-11-09T23.15.47.474,264.205,0.196,0.225,-0.960
1668028547513,2022-11-09T23.15.47.513,264.244,0.194,0.228,-0.959
1668028547553,2022-11-09T23.15.47.553,264.284,0.192,0.230,-0.958
1668028547592,2022-11-09T23.15.47.592,264.323,0.191,0.231,-0.958
1668028547632,2022-11-09T23.15.47.632,264.363,0.193,0.230,-0.958
1668028547672,2022-11-09T23.15.47.672,264.403,0.194,0.230,-0.960
1668028547711,2022-11-09T23.15.47.711,264.442,0.194,0.231,-0.958
1668028547751,2022-11-09T23.15.47.751,264.482,0.194,0.231,-0.957
1668028547790,2022-11-09T23.15.47.790,264.521,0.195,0.231,-0.957
1668028547830,2022-11-09T23.15.47.830,264.561,0.195,0.233,-0.957
1668028547869,2022-11-09T23.15.47.869,264.600,0.195,0.233,-0.956
1668028547909,2022-11-09T23.15.47.909,264.640,0.197,0.232,-0.958
1668028547948,2022-11-09T23.15.47.948,264.679,0.195,0.234,-0.956
1668028547988,2022-11-09T23.15.47.988,264.719,0.197,0.232,-0.954
1668028548029,2022-11-09T23.15.48.029,264.760,0.194,0.235,-0.956
1668028548068,2022-11-09T23.15.48.068,264.799,0.194,0.233,-0.959
1668028548108,2022-11-09T23.15.48.108,264.839,0.199,0.235,-0.953
1668028548148,2022-11-09T23.15.48.148,264.879,0.200,0.232,-0.956
1668028548187,2022-11-09T23.15.48.187,264.918,0.196,0.234,-0.956
1668028548227,2022-11-09T23.15.48.227,264.958,0.196,0.236,-0.954
1668028548266,2022-11-09T23.15.48.266,264.997,0.196,0.234,-0.955
1668028548306,2022-11-09T23.15.48.306,265.037,0.197,0.234,-0.957
1668028548345,2022-11-09T23.15.48.345,265.076,0.198,0.230,-0.959
1668028548385,2022-11-09T23.15.48.385,265.116,0.195,0.229,-0.959
1668028548424,2022-11-09T23.15.48.424,265.155,0.196,0.230,-0.957
1668028548464,2022-11-09T23.15.48.464,265.195,0.198,0.231,-0.954
1668028548504,2022-11-09T23.15.48.504,265.235,0.196,0.233,-0.955
1668028548543,2022-11-09T23.15.48.543,265.274,0.196,0.231,-0.957
1668028548583,2022-11-09T23.15.48.583,265.314,0.196,0.229,-0.959
1668028548622,2022-11-09T23.15.48.622,265.353,0.195,0.229,-0.959
1668028548662,2022-11-09T23.15.48.662,265.393,0.196,0.227,-0.960
1668028548701,2022-11-09T23.15.48.701,265.432,0.197,0.227,-0.958
1668028548741,2022-11-09T23.15.48.741,265.472,0.198,0.227,-0.958
1668028548780,2022-11-09T23.15.48.780,265.511,0.197,0.225,-0.959
1668028548820,2022-11-09T23.15.48.820,265.551,0.196,0.226,-0.958
1668028548861,2022-11-09T23.15.48.861,265.592,0.198,0.223,-0.958
1668028548901,2022-11-09T23.15.48.901,265.632,0.196,0.226,-0.958
1668028548940,2022-11-09T23.15.48.940,265.671,0.195,0.225,-0.960
1668028548980,2022-11-09T23.15.48.980,265.711,0.198,0.224,-0.959
1668028549019,2022-11-09T23.15.49.019,265.750,0.198,0.222,-0.958
1668028549059,2022-11-09T23.15.49.059,265.790,0.196,0.223,-0.960
1668028549098,2022-11-09T23.15.49.098,265.829,0.195,0.225,-0.959
1668028549138,2022-11-09T23.15.49.138,265.869,0.195,0.224,-0.960
1668028549177,2022-11-09T23.15.49.177,265.908,0.195,0.223,-0.959
1668028549217,2022-11-09T23.15.49.217,265.948,0.196,0.219,-0.961
1668028549256,2022-11-09T23.15.49.256,265.987,0.195,0.221,-0.962
1668028549296,2022-11-09T23.15.49.296,266.027,0.194,0.222,-0.958
1668028549336,2022-11-09T23.15.49.336,266.067,0.196,0.223,-0.958
1668028549375,2022-11-09T23.15.49.375,266.106,0.195,0.225,-0.959
1668028549415,2022-11-09T23.15.49.415,266.146,0.195,0.224,-0.961
1668028549454,2022-11-09T23.15.49.454,266.185,0.195,0.222,-0.961
1668028549494,2022-11-09T23.15.49.494,266.225,0.195,0.222,-0.961
1668028549533,2022-11-09T23.15.49.533,266.264,0.195,0.220,-0.960
1668028549573,2022-11-09T23.15.49.573,266.304,0.195,0.222,-0.960
1668028549612,2022-11-09T23.15.49.612,266.343,0.195,0.223,-0.960
1668028549652,2022-11-09T23.15.49.652,266.383,0.195,0.223,-0.959
1668028549692,2022-11-09T23.15.49.692,266.423,0.195,0.223,-0.960
1668028549731,2022-11-09T23.15.49.731,266.462,0.195,0.221,-0.962
1668028549772,2022-11-09T23.15.49.772,266.503,0.194,0.220,-0.959
1668028549812,2022-11-09T23.15.49.812,266.543,0.196,0.220,-0.961
1668028549851,2022-11-09T23.15.49.851,266.582,0.194,0.225,-0.958
1668028549891,2022-11-09T23.15.49.891,266.622,0.193,0.222,-0.961
1668028549930,2022-11-09T23.15.49.930,266.661,0.195,0.222,-0.958
1668028549970,2022-11-09T23.15.49.970,266.701,0.198,0.219,-0.959
1668028550009,2022-11-09T23.15.50.009,266.740,0.194,0.221,-0.962
1668028550049,2022-11-09T23.15.50.049,266.780,0.193,0.223,-0.959
1668028550089,2022-11-09T23.15.50.089,266.820,0.194,0.220,-0.961
1668028550128,2022-11-09T23.15.50.128,266.859,0.194,0.222,-0.959
1668028550168,2022-11-09T23.15.50.168,266.899,0.196,0.220,-0.961
1668028550207,2022-11-09T23.15.50.207,266.938,0.194,0.221,-0.962
1668028550247,2022-11-09T23.15.50.247,266.978,0.194,0.222,-0.961
1668028550286,2022-11-09T23.15.50.286,267.017,0.195,0.224,-0.959
1668028550326,2022-11-09T23.15.50.326,267.057,0.194,0.226,-0.958
1668028550365,2022-11-09T23.15.50.365,267.096,0.194,0.226,-0.959
1668028550405,2022-11-09T23.15.50.405,267.136,0.194,0.223,-0.960
1668028550444,2022-11-09T23.15.50.444,267.175,0.193,0.224,-0.960
1668028550484,2022-11-09T23.15.50.484,267.215,0.194,0.225,-0.959
1668028550524,2022-11-09T23.15.50.524,267.255,0.195,0.225,-0.959
1668028550563,2022-11-09T23.15.50.563,267.294,0.196,0.227,-0.958
1668028550603,2022-11-09T23.15.50.603,267.334,0.195,0.227,-0.958
1668028550644,2022-11-09T23.15.50.644,267.375,0.195,0.227,-0.958
1668028550683,2022-11-09T23.15.50.683,267.414,0.196,0.227,-0.960
1668028550723,2022-11-09T23.15.50.723,267.454,0.196,0.229,-0.958
1668028550762,2022-11-09T23.15.50.762,267.493,0.197,0.226,-0.956
1668028550802,2022-11-09T23.15.50.802,267.533,0.194,0.230,-0.956
1668028550841,2022-11-09T23.15.50.841,267.572,0.193,0.229,-0.963
1668028550881,2022-11-09T23.15.50.881,267.612,0.197,0.230,-0.955
1668028550921,2022-11-09T23.15.50.921,267.652,0.200,0.227,-0.956
1668028550960,2022-11-09T23.15.50.960,267.691,0.197,0.228,-0.958
1668028551000,2022-11-09T23.15.51.000,267.731,0.195,0.233,-0.956
1668028551039,2022-11-09T23.15.51.039,267.770,0.197,0.232,-0.956
1668028551079,2022-11-09T23.15.51.079,267.810,0.197,0.232,-0.958
1668028551118,2022-11-09T23.15.51.118,267.849,0.197,0.229,-0.957
1668028551158,2022-11-09T23.15.51.158,267.889,0.195,0.229,-0.958
1668028551197,2022-11-09T23.15.51.197,267.928,0.197,0.229,-0.957
1668028551237,2022-11-09T23.15.51.237,267.968,0.198,0.229,-0.956
1668028551276,2022-11-09T23.15.51.276,268.007,0.197,0.232,-0.955
1668028551316,2022-11-09T23.15.51.316,268.047,0.196,0.231,-0.956
1668028551356,2022-11-09T23.15.51.356,268.087,0.196,0.229,-0.958
1668028551395,2022-11-09T23.15.51.395,268.126,0.195,0.229,-0.959
1668028551435,2022-11-09T23.15.51.435,268.166,0.195,0.228,-0.959
1668028551476,2022-11-09T23.15.51.476,268.207,0.197,0.227,-0.957
1668028551515,2022-11-09T23.15.51.515,268.246,0.197,0.226,-0.958
1668028551555,2022-11-09T23.15.51.555,268.286,0.197,0.226,-0.958
1668028551594,2022-11-09T23.15.51.594,268.325,0.197,0.225,-0.960
1668028551634,2022-11-09T23.15.51.634,268.365,0.196,0.224,-0.958
1668028551673,2022-11-09T23.15.51.673,268.404,0.197,0.225,-0.959
1668028551713,2022-11-09T23.15.51.713,268.444,0.195,0.225,-0.960
1668028551753,2022-11-09T23.15.51.753,268.484,0.195,0.224,-0.960
1668028551792,2022-11-09T23.15.51.792,268.523,0.198,0.223,-0.957
1668028551832,2022-11-09T23.15.51.832,268.563,0.198,0.221,-0.958
1668028551871,2022-11-09T23.15.51.871,268.602,0.196,0.225,-0.961
1668028551911,2022-11-09T23.15.51.911,268.642,0.194,0.225,-0.958
1668028551950,2022-11-09T23.15.51.950,268.681,0.195,0.223,-0.961
1668028551990,2022-11-09T23.15.51.990,268.721,0.195,0.223,-0.960
1668028552029,2022-11-09T23.15.52.029,268.760,0.195,0.221,-0.962
1668028552069,2022-11-09T23.15.52.069,268.800,0.194,0.222,-0.961
1668028552109,2022-11-09T23.15.52.109,268.840,0.195,0.220,-0.959
1668028552148,2022-11-09T23.15.52.148,268.879,0.196,0.224,-0.958
1668028552188,2022-11-09T23.15.52.188,268.919,0.194,0.225,-0.959
1668028552227,2022-11-09T23.15.52.227,268.958,0.194,0.222,-0.961
1668028552267,2022-11-09T23.15.52.267,268.998,0.193,0.222,-0.960
1668028552306,2022-11-09T23.15.52.306,269.037,0.193,0.221,-0.961
1668028552347,2022-11-09T23.15.52.347,269.078,0.195,0.220,-0.960
1668028552387,2022-11-09T23.15.52.387,269.118,0.195,0.221,-0.959
1668028552426,2022-11-09T23.15.52.426,269.157,0.195,0.222,-0.960
1668028552466,2022-11-09T23.15.52.466,269.197,0.195,0.222,-0.960
1668028552505,2022-11-09T23.15.52.505,269.236,0.194,0.221,-0.962
1668028552545,2022-11-09T23.15.52.545,269.276,0.193,0.220,-0.960
1668028552585,2022-11-09T23.15.52.585,269.316,0.196,0.218,-0.961
1668028552624,2022-11-09T23.15.52.624,269.355,0.193,0.224,-0.959
1668028552664,2022-11-09T23.15.52.664,269.395,0.193,0.220,-0.963
1668028552703,2022-11-09T23.15.52.703,269.434,0.194,0.220,-0.959
1668028552743,2022-11-09T23.15.52.743,269.474,0.196,0.218,-0.959
1668028552782,2022-11-09T23.15.52.782,269.513,0.196,0.219,-0.961
1668028552822,2022-11-09T23.15.52.822,269.553,0.193,0.222,-0.960
1668028552861,2022-11-09T23.15.52.861,269.592,0.193,0.221,-0.960
