epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1669051523527,2022-11-21T19:25:23.527,1.400,-0.030,-0.152,0.305
1669051523567,2022-11-21T19:25:23.567,1.440,0.000,-0.274,0.244
1669051523607,2022-11-21T19:25:23.607,1.480,0.030,-0.213,0.000
1669051523647,2022-11-21T19:25:23.647,1.520,-0.335,-0.122,-0.030
1669051523687,2022-11-21T19:25:23.687,1.560,-0.244,0.000,0.061
1669051523727,2022-11-21T19:25:23.727,1.600,-0.274,0.091,0.244
1669051523767,2022-11-21T19:25:23.767,1.640,-0.366,0.091,0.396
1669051523807,2022-11-21T19:25:23.807,1.680,-0.122,0.061,0.518
1669051523847,2022-11-21T19:25:23.847,1.720,-0.061,-0.030,0.610
1669051523887,2022-11-21T19:25:23.887,1.760,0.457,-0.244,0.244
1669051523927,2022-11-21T19:25:23.927,1.800,0.152,-0.122,0.061
1669051523967,2022-11-21T19:25:23.967,1.840,-0.091,0.000,0.213
1669051524007,2022-11-21T19:25:24.007,1.880,0.305,-0.274,0.091
1669051524047,2022-11-21T19:25:24.047,1.920,0.183,-0.183,-0.061
1669051524087,2022-11-21T19:25:24.087,1.960,0.244,-0.122,0.000
1669051524127,2022-11-21T19:25:24.127,2.000,0.396,-0.274,-0.122
1669051524167,2022-11-21T19:25:24.167,2.040,0.457,-0.274,-0.122
1669051524207,2022-11-21T19:25:24.207,2.080,0.274,-0.183,0.061
1669051524247,2022-11-21T19:25:24.247,2.120,0.000,-0.030,0.122
1669051524287,2022-11-21T19:25:24.287,2.160,0.000,-0.091,0.000
1669051524327,2022-11-21T19:25:24.327,2.200,-0.488,0.061,-0.122
1669051524367,2022-11-21T19:25:24.367,2.240,-0.122,-0.030,0.030
1669051524407,2022-11-21T19:25:24.407,2.280,-0.091,-0.030,0.518
1669051524447,2022-11-21T19:25:24.447,2.320,-0.030,0.000,0.305
1669051524487,2022-11-21T19:25:24.487,2.360,0.213,-0.091,0.061
1669051524527,2022-11-21T19:25:24.527,2.400,0.000,-0.152,0.244
1669051524567,2022-11-21T19:25:24.567,2.440,-0.061,-0.183,0.396
1669051524607,2022-11-21T19:25:24.607,2.480,0.091,-0.122,0.183
1669051524647,2022-11-21T19:25:24.647,2.520,0.549,-0.244,-0.061
1669051524687,2022-11-21T19:25:24.687,2.560,0.061,-0.183,-0.030
1669051524727,2022-11-21T19:25:24.727,2.600,0.183,-0.274,-0.030
1669051524767,2022-11-21T19:25:24.767,2.640,0.152,-0.244,-0.061
1669051524807,2022-11-21T19:25:24.807,2.680,0.152,-0.152,-0.091
1669051524847,2022-11-21T19:25:24.847,2.720,0.335,-0.335,-0.152
1669051524887,2022-11-21T19:25:24.887,2.760,0.213,-0.213,-0.091
1669051524927,2022-11-21T19:25:24.927,2.800,0.213,-0.244,-0.091
1669051524967,2022-11-21T19:25:24.967,2.840,0.183,-0.244,-0.122
1669051525007,2022-11-21T19:25:25.007,2.880,0.061,-0.152,-0.030
1669051525047,2022-11-21T19:25:25.047,2.920,0.335,-0.183,0.030
1669051525087,2022-11-21T19:25:25.087,2.960,0.183,-0.152,0.030
1669051525127,2022-11-21T19:25:25.127,3.000,0.122,-0.122,0.030
1669051525167,2022-11-21T19:25:25.167,3.040,0.183,-0.152,0.000
1669051525207,2022-11-21T19:25:25.207,3.080,0.213,-0.183,-0.152
1669051525247,2022-11-21T19:25:25.247,3.120,-0.030,-0.122,0.061
1669051525287,2022-11-21T19:25:25.287,3.160,0.091,-0.152,0.335
1669051525327,2022-11-21T19:25:25.327,3.200,0.183,-0.122,0.183
1669051525367,2022-11-21T19:25:25.367,3.240,0.152,-0.122,-0.030
1669051525407,2022-11-21T19:25:25.407,3.280,0.000,-0.122,0.091
1669051525447,2022-11-21T19:25:25.447,3.320,0.000,-0.030,0.213
1669051525487,2022-11-21T19:25:25.487,3.360,0.030,-0.061,0.122
1669051525527,2022-11-21T19:25:25.527,3.400,0.122,-0.152,0.061
1669051525567,2022-11-21T19:25:25.567,3.440,0.152,-0.213,0.122
1669051525607,2022-11-21T19:25:25.607,3.480,-0.152,-0.152,0.091
1669051525647,2022-11-21T19:25:25.647,3.520,0.000,-0.152,0.152
1669051525687,2022-11-21T19:25:25.687,3.560,0.061,-0.061,0.213
1669051525727,2022-11-21T19:25:25.727,3.600,0.640,-0.213,0.122
1669051525767,2022-11-21T19:25:25.767,3.640,0.305,-0.152,0.030
1669051525807,2022-11-21T19:25:25.807,3.680,-0.305,0.152,0.030
1669051525847,2022-11-21T19:25:25.847,3.720,-0.030,0.091,0.122
1669051525887,2022-11-21T19:25:25.887,3.760,-0.366,0.183,0.183
1669051525927,2022-11-21T19:25:25.927,3.800,-0.366,0.183,0.183
1669051525967,2022-11-21T19:25:25.967,3.840,0.427,-0.030,-0.061
1669051526007,2022-11-21T19:25:26.007,3.880,0.762,-0.335,-0.061
1669051526047,2022-11-21T19:25:26.047,3.920,0.366,-0.061,-0.061
1669051526087,2022-11-21T19:25:26.087,3.960,-0.183,0.244,-0.152
1669051526127,2022-11-21T19:25:26.127,4.000,-0.579,0.366,-0.457
1669051526167,2022-11-21T19:25:26.167,4.040,-0.305,0.244,-0.122
1669051526207,2022-11-21T19:25:26.207,4.080,-0.366,0.030,-0.274
1669051526247,2022-11-21T19:25:26.247,4.120,1.280,-0.366,-0.640
1669051526287,2022-11-21T19:25:26.287,4.160,1.098,-0.274,0.030
1669051526327,2022-11-21T19:25:26.327,4.200,-1.128,-0.061,0.091
1669051526367,2022-11-21T19:25:26.367,4.240,-0.640,0.305,-0.793
1669051526407,2022-11-21T19:25:26.407,4.280,-0.579,0.305,-0.610
1669051526447,2022-11-21T19:25:26.447,4.320,-1.738,0.793,-0.457
1669051526487,2022-11-21T19:25:26.487,4.360,-0.457,0.396,-0.823
1669051526527,2022-11-21T19:25:26.527,4.400,0.305,-0.122,-0.793
1669051526567,2022-11-21T19:25:26.567,4.440,0.640,-0.396,-0.427
1669051526607,2022-11-21T19:25:26.607,4.480,1.250,-2.104,0.518
1669051526647,2022-11-21T19:25:26.647,4.520,0.122,-1.037,1.555
1669051526687,2022-11-21T19:25:26.687,4.560,-0.335,1.098,1.006
1669051526727,2022-11-21T19:25:26.727,4.600,1.311,0.610,-0.488
1669051526767,2022-11-21T19:25:26.767,4.640,1.463,0.274,-0.610
1669051526807,2022-11-21T19:25:26.807,4.680,1.402,-0.244,-0.030
1669051526847,2022-11-21T19:25:26.847,4.720,1.341,-0.518,-0.549
1669051526887,2022-11-21T19:25:26.887,4.760,1.189,-0.244,-0.061
1669051526927,2022-11-21T19:25:26.927,4.800,3.384,-0.610,0.823
1669051526967,2022-11-21T19:25:26.967,4.840,2.561,-0.610,0.152
1669051527007,2022-11-21T19:25:27.007,4.880,-0.061,0.152,-0.793
1669051527047,2022-11-21T19:25:27.047,4.920,0.122,0.274,0.213
1669051527087,2022-11-21T19:25:27.087,4.960,-0.854,0.640,-0.122
1669051527127,2022-11-21T19:25:27.127,5.000,-0.549,0.457,-0.274
1669051527167,2022-11-21T19:25:27.167,5.040,0.671,-0.122,0.366
1669051527207,2022-11-21T19:25:27.207,5.080,1.037,0.030,0.244
1669051527247,2022-11-21T19:25:27.247,5.120,1.860,0.061,0.579
1669051527287,2022-11-21T19:25:27.287,5.160,2.805,-0.213,0.915
1669051527327,2022-11-21T19:25:27.327,5.200,0.305,0.122,1.372
1669051527367,2022-11-21T19:25:27.367,5.240,-1.768,1.037,0.183
1669051527407,2022-11-21T19:25:27.407,5.280,-0.030,-0.183,-1.250
1669051527447,2022-11-21T19:25:27.447,5.320,-0.366,-0.183,-0.915
1669051527487,2022-11-21T19:25:27.487,5.360,-1.006,-0.061,0.549
1669051527527,2022-11-21T19:25:27.527,5.400,0.518,-0.335,1.372
1669051527567,2022-11-21T19:25:27.567,5.440,0.549,0.183,1.616
1669051527607,2022-11-21T19:25:27.607,5.480,0.030,0.305,1.311
1669051527647,2022-11-21T19:25:27.647,5.520,1.037,-0.091,0.427
1669051527687,2022-11-21T19:25:27.687,5.560,-0.061,0.030,-0.793
1669051527727,2022-11-21T19:25:27.727,5.600,0.488,-0.305,-0.732
1669051527767,2022-11-21T19:25:27.767,5.640,1.799,-0.518,0.244
1669051527807,2022-11-21T19:25:27.807,5.680,1.220,0.030,0.549
1669051527847,2022-11-21T19:25:27.847,5.720,1.890,0.305,0.305
1669051527887,2022-11-21T19:25:27.887,5.760,2.652,-1.311,0.762
1669051527927,2022-11-21T19:25:27.927,5.800,0.793,-2.530,1.524
1669051527967,2022-11-21T19:25:27.967,5.840,-0.518,-0.671,0.488
1669051528007,2022-11-21T19:25:28.007,5.880,0.183,-0.366,-0.884
1669051528047,2022-11-21T19:25:28.047,5.920,-0.335,-0.122,-1.616
1669051528087,2022-11-21T19:25:28.087,5.960,-0.274,-0.152,-1.921
1669051528127,2022-11-21T19:25:28.127,6.000,-0.183,-0.274,-1.311
1669051528167,2022-11-21T19:25:28.167,6.040,0.732,0.061,-0.305
1669051528207,2022-11-21T19:25:28.207,6.080,1.829,-0.579,-0.030
1669051528247,2022-11-21T19:25:28.247,6.120,1.128,-0.366,-0.610
1669051528287,2022-11-21T19:25:28.287,6.160,1.098,-0.030,0.701
1669051528327,2022-11-21T19:25:28.327,6.200,0.640,-0.183,1.159
1669051528367,2022-11-21T19:25:28.367,6.240,0.610,-0.671,0.335
1669051528407,2022-11-21T19:25:28.407,6.280,0.427,-0.549,0.152
1669051528447,2022-11-21T19:25:28.447,6.320,0.213,-0.061,-0.244
1669051528487,2022-11-21T19:25:28.487,6.360,0.854,-0.152,-0.335
1669051528527,2022-11-21T19:25:28.527,6.400,0.305,-0.183,-0.274
1669051528567,2022-11-21T19:25:28.567,6.440,-0.732,-0.030,-0.732
1669051528607,2022-11-21T19:25:28.607,6.480,-0.305,-0.274,-0.701
1669051528647,2022-11-21T19:25:28.647,6.520,-0.244,-0.366,-0.579
1669051528687,2022-11-21T19:25:28.687,6.560,-0.213,-0.457,-0.610
1669051528727,2022-11-21T19:25:28.727,6.600,-0.213,-0.305,-0.335
1669051528767,2022-11-21T19:25:28.767,6.640,-0.030,-0.152,-0.091
1669051528807,2022-11-21T19:25:28.807,6.680,0.396,0.000,0.457
1669051528847,2022-11-21T19:25:28.847,6.720,1.067,-0.183,1.067
1669051528887,2022-11-21T19:25:28.887,6.760,1.220,-0.274,0.823
1669051528927,2022-11-21T19:25:28.927,6.800,0.945,-0.335,0.244
1669051528967,2022-11-21T19:25:28.967,6.840,0.335,-0.244,0.061
1669051529007,2022-11-21T19:25:29.007,6.880,-0.152,-0.152,-0.061
1669051529047,2022-11-21T19:25:29.047,6.920,-0.030,-0.030,-0.061
1669051529087,2022-11-21T19:25:29.087,6.960,0.152,-0.183,0.000
1669051529127,2022-11-21T19:25:29.127,7.000,0.427,-0.427,-0.244
1669051529167,2022-11-21T19:25:29.167,7.040,0.122,-0.305,-0.579
1669051529207,2022-11-21T19:25:29.207,7.080,0.122,-0.152,-0.335
1669051529247,2022-11-21T19:25:29.247,7.120,0.244,-0.030,0.091
1669051529287,2022-11-21T19:25:29.287,7.160,0.274,-0.213,-0.122
1669051529327,2022-11-21T19:25:29.327,7.200,-0.091,-0.305,-0.335
1669051529367,2022-11-21T19:25:29.367,7.240,-0.396,-0.061,-0.061
1669051529407,2022-11-21T19:25:29.407,7.280,0.152,-0.061,0.213
1669051529447,2022-11-21T19:25:29.447,7.320,0.152,-0.183,0.305
1669051529487,2022-11-21T19:25:29.487,7.360,0.183,-0.091,0.488
1669051529527,2022-11-21T19:25:29.527,7.400,0.244,0.030,0.518
1669051529567,2022-11-21T19:25:29.567,7.440,0.183,-0.091,0.274
1669051529607,2022-11-21T19:25:29.607,7.480,0.244,-0.183,0.091
1669051529647,2022-11-21T19:25:29.647,7.520,-0.335,-0.030,0.213
1669051529687,2022-11-21T19:25:29.687,7.560,0.091,-0.213,0.091
1669051529727,2022-11-21T19:25:29.727,7.600,-0.152,-0.152,-0.030
1669051529767,2022-11-21T19:25:29.767,7.640,-0.152,-0.061,0.091
1669051529807,2022-11-21T19:25:29.807,7.680,0.061,-0.244,0.030
1669051529847,2022-11-21T19:25:29.847,7.720,0.030,-0.183,-0.091
1669051529887,2022-11-21T19:25:29.887,7.760,0.000,-0.091,-0.061
1669051529927,2022-11-21T19:25:29.927,7.800,0.244,-0.061,0.091
1669051529967,2022-11-21T19:25:29.967,7.840,0.366,-0.122,0.030
1669051530007,2022-11-21T19:25:30.007,7.880,0.305,-0.152,-0.030
1669051530047,2022-11-21T19:25:30.047,7.920,0.274,-0.152,0.061
1669051530087,2022-11-21T19:25:30.087,7.960,0.274,-0.183,0.091
1669051530127,2022-11-21T19:25:30.127,8.000,-0.061,-0.030,0.000
1669051530167,2022-11-21T19:25:30.167,8.040,0.091,-0.122,0.091
1669051530207,2022-11-21T19:25:30.207,8.080,0.091,-0.091,0.091
1669051530247,2022-11-21T19:25:30.247,8.120,-0.061,0.030,0.213
1669051530287,2022-11-21T19:25:30.287,8.160,-0.030,-0.030,0.366
1669051530327,2022-11-21T19:25:30.327,8.200,0.122,0.030,0.335
1669051530367,2022-11-21T19:25:30.367,8.240,0.091,-0.152,0.091
1669051530407,2022-11-21T19:25:30.407,8.280,0.061,-0.274,0.030
1669051530447,2022-11-21T19:25:30.447,8.320,-0.152,-0.091,0.152
1669051530487,2022-11-21T19:25:30.487,8.360,0.061,-0.183,0.061
1669051530527,2022-11-21T19:25:30.527,8.400,0.152,-0.274,0.030
1669051530567,2022-11-21T19:25:30.567,8.440,0.091,-0.213,-0.030
1669051530607,2022-11-21T19:25:30.607,8.480,0.244,-0.274,-0.061
1669051530647,2022-11-21T19:25:30.647,8.520,0.061,-0.244,0.000
1669051530687,2022-11-21T19:25:30.687,8.560,0.152,-0.213,0.000
1669051530727,2022-11-21T19:25:30.727,8.600,0.030,-0.152,0.061
1669051530767,2022-11-21T19:25:30.767,8.640,-0.213,-0.091,0.061
1669051530807,2022-11-21T19:25:30.807,8.680,-0.091,-0.122,0.122
1669051530847,2022-11-21T19:25:30.847,8.720,-0.122,0.000,0.213
1669051530887,2022-11-21T19:25:30.887,8.760,-0.091,-0.030,0.213
1669051530927,2022-11-21T19:25:30.927,8.800,-0.030,-0.091,0.213
1669051530967,2022-11-21T19:25:30.967,8.840,0.061,-0.091,0.244
1669051531007,2022-11-21T19:25:31.007,8.880,0.213,-0.091,0.122
1669051531047,2022-11-21T19:25:31.047,8.920,0.457,-0.213,0.000
1669051531087,2022-11-21T19:25:31.087,8.960,0.061,-0.122,0.183
1669051531127,2022-11-21T19:25:31.127,9.000,0.183,-0.183,0.152
1669051531167,2022-11-21T19:25:31.167,9.040,0.366,-0.213,-0.152
1669051531207,2022-11-21T19:25:31.207,9.080,0.183,-0.183,-0.030
1669051531247,2022-11-21T19:25:31.247,9.120,0.213,-0.305,0.335
1669051531287,2022-11-21T19:25:31.287,9.160,0.274,-0.213,0.213
1669051531327,2022-11-21T19:25:31.327,9.200,0.457,-0.213,-0.122
1669051531367,2022-11-21T19:25:31.367,9.240,0.122,-0.122,-0.152
1669051531407,2022-11-21T19:25:31.407,9.280,0.244,-0.213,-0.091
1669051531447,2022-11-21T19:25:31.447,9.320,0.640,-0.152,0.030
1669051531487,2022-11-21T19:25:31.487,9.360,0.579,-0.122,0.244
1669051531527,2022-11-21T19:25:31.527,9.400,0.610,-0.183,0.183
1669051531567,2022-11-21T19:25:31.567,9.440,0.335,-0.152,0.091
1669051531607,2022-11-21T19:25:31.607,9.480,0.061,-0.183,0.000
1669051531647,2022-11-21T19:25:31.647,9.520,0.122,-0.091,0.000
1669051531687,2022-11-21T19:25:31.687,9.560,0.091,-0.091,0.030
1669051531727,2022-11-21T19:25:31.727,9.600,0.183,-0.183,0.061
1669051531767,2022-11-21T19:25:31.767,9.640,0.366,-0.152,0.152
1669051531807,2022-11-21T19:25:31.807,9.680,0.335,-0.213,0.152
1669051531847,2022-11-21T19:25:31.847,9.720,0.396,-0.244,0.000
1669051531887,2022-11-21T19:25:31.887,9.760,0.610,-0.244,0.030
1669051531927,2022-11-21T19:25:31.927,9.800,0.152,-0.152,0.122
1669051531967,2022-11-21T19:25:31.967,9.840,-0.030,-0.213,0.030
1669051532007,2022-11-21T19:25:32.007,9.880,0.549,-0.335,0.000
1669051532047,2022-11-21T19:25:32.047,9.920,0.427,-0.183,-0.030
1669051532087,2022-11-21T19:25:32.087,9.960,0.152,-0.122,-0.030
1669051532127,2022-11-21T19:25:32.127,10.000,0.091,-0.213,-0.030
1669051532167,2022-11-21T19:25:32.167,10.040,0.122,-0.274,-0.122
1669051532207,2022-11-21T19:25:32.207,10.080,0.396,-0.152,-0.091
1669051532247,2022-11-21T19:25:32.247,10.120,0.152,-0.030,0.152
1669051532287,2022-11-21T19:25:32.287,10.160,0.427,-0.061,0.244
1669051532327,2022-11-21T19:25:32.327,10.200,0.396,-0.091,0.335
1669051532367,2022-11-21T19:25:32.367,10.240,-0.152,-0.030,0.244
1669051532407,2022-11-21T19:25:32.407,10.280,0.122,-0.213,0.030
1669051532447,2022-11-21T19:25:32.447,10.320,0.152,-0.244,-0.061
1669051532487,2022-11-21T19:25:32.487,10.360,0.030,-0.030,0.183
1669051532527,2022-11-21T19:25:32.527,10.400,-0.122,-0.030,0.152
1669051532567,2022-11-21T19:25:32.567,10.440,0.244,-0.244,-0.061
1669051532607,2022-11-21T19:25:32.607,10.480,0.030,0.152,0.091
1669051532647,2022-11-21T19:25:32.647,10.520,-0.549,0.274,0.579
1669051532687,2022-11-21T19:25:32.687,10.560,-0.152,-0.061,0.366
1669051532727,2022-11-21T19:25:32.727,10.600,0.213,-0.335,-0.152
1669051532767,2022-11-21T19:25:32.767,10.640,-0.274,-0.091,-0.244
1669051532807,2022-11-21T19:25:32.807,10.680,-0.518,0.030,0.152
1669051532847,2022-11-21T19:25:32.847,10.720,-0.305,-0.061,0.122
1669051532887,2022-11-21T19:25:32.887,10.760,0.213,0.030,-0.183
1669051532927,2022-11-21T19:25:32.927,10.800,0.396,0.000,-0.152
1669051532967,2022-11-21T19:25:32.967,10.840,0.244,-0.305,0.183
1669051533007,2022-11-21T19:25:33.007,10.880,0.884,-1.159,0.732
1669051533047,2022-11-21T19:25:33.047,10.920,0.701,-0.823,0.488
1669051533087,2022-11-21T19:25:33.087,10.960,0.274,-0.213,0.335
1669051533127,2022-11-21T19:25:33.127,11.000,0.030,0.000,0.396
1669051533167,2022-11-21T19:25:33.167,11.040,0.366,-0.183,-0.061
1669051533207,2022-11-21T19:25:33.207,11.080,0.305,-0.061,-0.274
1669051533247,2022-11-21T19:25:33.247,11.120,0.396,-0.183,-0.061
1669051533287,2022-11-21T19:25:33.287,11.160,0.152,-0.305,-0.183
1669051533327,2022-11-21T19:25:33.327,11.200,0.518,-0.549,-0.488
1669051533367,2022-11-21T19:25:33.367,11.240,1.372,-0.793,-0.335
1669051533407,2022-11-21T19:25:33.407,11.280,0.396,-0.274,-0.152
1669051533447,2022-11-21T19:25:33.447,11.320,0.244,-0.152,-0.152
1669051533487,2022-11-21T19:25:33.487,11.360,0.488,-0.183,-0.030
1669051533527,2022-11-21T19:25:33.527,11.400,0.122,-0.091,0.183
1669051533567,2022-11-21T19:25:33.567,11.440,0.274,-0.091,0.366
1669051533607,2022-11-21T19:25:33.607,11.480,0.274,-0.061,0.457
1669051533647,2022-11-21T19:25:33.647,11.520,0.244,0.000,0.427
1669051533687,2022-11-21T19:25:33.687,11.560,-0.061,0.030,0.213
1669051533727,2022-11-21T19:25:33.727,11.600,-0.122,-0.061,0.274
1669051533767,2022-11-21T19:25:33.767,11.640,-0.213,0.091,0.213
1669051533807,2022-11-21T19:25:33.807,11.680,-0.244,0.091,0.000
1669051533847,2022-11-21T19:25:33.847,11.720,-0.030,-0.030,0.061
1669051533887,2022-11-21T19:25:33.887,11.760,-0.122,-0.152,0.152
1669051533927,2022-11-21T19:25:33.927,11.800,0.091,-0.213,0.000
1669051533967,2022-11-21T19:25:33.967,11.840,0.122,0.091,0.213
1669051534007,2022-11-21T19:25:34.007,11.880,0.122,0.091,0.549
1669051534047,2022-11-21T19:25:34.047,11.920,0.274,-0.183,0.122
1669051534087,2022-11-21T19:25:34.087,11.960,0.061,-0.183,-0.183
1669051534127,2022-11-21T19:25:34.127,12.000,-0.274,-0.030,0.000
1669051534167,2022-11-21T19:25:34.167,12.040,-0.183,-0.061,0.030
1669051534207,2022-11-21T19:25:34.207,12.080,-0.061,-0.091,-0.061
1669051534247,2022-11-21T19:25:34.247,12.120,0.061,0.000,0.152
1669051534287,2022-11-21T19:25:34.287,12.160,0.183,-0.030,0.335
1669051534327,2022-11-21T19:25:34.327,12.200,0.305,-0.122,0.183
1669051534367,2022-11-21T19:25:34.367,12.240,0.366,-0.122,0.030
1669051534407,2022-11-21T19:25:34.407,12.280,0.152,-0.091,0.213
1669051534447,2022-11-21T19:25:34.447,12.320,0.183,-0.213,0.244
1669051534487,2022-11-21T19:25:34.487,12.360,0.122,-0.122,0.122
1669051534527,2022-11-21T19:25:34.527,12.400,-0.152,0.000,0.213
1669051534567,2022-11-21T19:25:34.567,12.440,-0.091,-0.030,0.305
1669051534607,2022-11-21T19:25:34.607,12.480,-0.152,-0.091,0.305
1669051534647,2022-11-21T19:25:34.647,12.520,0.335,-0.305,0.274
1669051534687,2022-11-21T19:25:34.687,12.560,0.579,-0.244,0.152
1669051534727,2022-11-21T19:25:34.727,12.600,0.274,-0.183,0.000
1669051534767,2022-11-21T19:25:34.767,12.640,0.640,-0.244,-0.427
1669051534807,2022-11-21T19:25:34.807,12.680,0.549,-0.335,-0.335
1669051534847,2022-11-21T19:25:34.847,12.720,0.274,-0.213,0.000
1669051534887,2022-11-21T19:25:34.887,12.760,0.488,-0.152,0.152
1669051534927,2022-11-21T19:25:34.927,12.800,0.152,-0.091,0.274
1669051534967,2022-11-21T19:25:34.967,12.840,-0.030,-0.061,0.366
1669051535007,2022-11-21T19:25:35.007,12.880,0.061,-0.030,0.549
1669051535047,2022-11-21T19:25:35.047,12.920,-0.061,0.030,0.579
1669051535087,2022-11-21T19:25:35.087,12.960,0.061,-0.030,0.366
1669051535127,2022-11-21T19:25:35.127,13.000,0.274,-0.183,0.274
1669051535167,2022-11-21T19:25:35.167,13.040,0.061,-0.061,0.030
1669051535207,2022-11-21T19:25:35.207,13.080,0.274,-0.183,-0.030
1669051535247,2022-11-21T19:25:35.247,13.120,0.366,-0.274,-0.091
1669051535287,2022-11-21T19:25:35.287,13.160,0.274,-0.213,-0.122
1669051535327,2022-11-21T19:25:35.327,13.200,0.152,-0.244,-0.183
1669051535367,2022-11-21T19:25:35.367,13.240,0.152,-0.274,-0.091
1669051535407,2022-11-21T19:25:35.407,13.280,0.213,-0.305,-0.061
1669051535447,2022-11-21T19:25:35.447,13.320,0.183,-0.335,-0.152
1669051535487,2022-11-21T19:25:35.487,13.360,0.244,-0.244,-0.091
1669051535527,2022-11-21T19:25:35.527,13.400,0.030,-0.305,-0.091
1669051535567,2022-11-21T19:25:35.567,13.440,0.366,-0.457,-0.152
1669051535607,2022-11-21T19:25:35.607,13.480,0.884,-0.366,-0.244
1669051535647,2022-11-21T19:25:35.647,13.520,0.518,-0.122,-0.213
1669051535687,2022-11-21T19:25:35.687,13.560,0.305,-0.244,-0.213
1669051535727,2022-11-21T19:25:35.727,13.600,-0.061,-0.274,-0.274
1669051535767,2022-11-21T19:25:35.767,13.640,-0.274,-0.122,0.000
1669051535807,2022-11-21T19:25:35.807,13.680,-0.183,0.030,0.274
1669051535847,2022-11-21T19:25:35.847,13.720,-0.427,0.061,0.335
1669051535887,2022-11-21T19:25:35.887,13.760,-0.183,-0.061,0.213
1669051535927,2022-11-21T19:25:35.927,13.800,-0.152,-0.030,0.213
1669051535967,2022-11-21T19:25:35.967,13.840,-0.335,-0.152,0.152
1669051536007,2022-11-21T19:25:36.007,13.880,-0.366,-0.122,0.061
1669051536047,2022-11-21T19:25:36.047,13.920,-0.183,0.030,0.213
1669051536087,2022-11-21T19:25:36.087,13.960,-0.061,-0.030,0.244
1669051536127,2022-11-21T19:25:36.127,14.000,-0.030,-0.122,0.061
1669051536167,2022-11-21T19:25:36.167,14.040,-0.091,-0.061,0.091
1669051536207,2022-11-21T19:25:36.207,14.080,0.091,-0.183,0.122
1669051536247,2022-11-21T19:25:36.247,14.120,0.213,-0.244,0.000
1669051536287,2022-11-21T19:25:36.287,14.160,0.091,-0.183,-0.122
1669051536327,2022-11-21T19:25:36.327,14.200,-0.061,0.000,-0.030
1669051536367,2022-11-21T19:25:36.367,14.240,0.274,-0.091,0.091
1669051536407,2022-11-21T19:25:36.407,14.280,0.488,-0.091,0.183
1669051536447,2022-11-21T19:25:36.447,14.320,0.305,-0.152,0.366
1669051536487,2022-11-21T19:25:36.487,14.360,0.366,-0.183,0.213
