epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668323640920,2022-11-13T09.14.00.920,4.907,-0.128,-0.249,0.986
1668323640961,2022-11-13T09.14.00.961,4.948,-0.126,-0.249,0.987
1668323641001,2022-11-13T09.14.01.001,4.988,-0.127,-0.250,0.987
1668323641042,2022-11-13T09.14.01.042,5.029,-0.128,-0.251,0.987
1668323641081,2022-11-13T09.14.01.081,5.068,-0.127,-0.253,0.987
1668323641122,2022-11-13T09.14.01.122,5.109,-0.126,-0.252,0.986
1668323641162,2022-11-13T09.14.01.162,5.149,-0.126,-0.250,0.985
1668323641203,2022-11-13T09.14.01.203,5.190,-0.127,-0.250,0.986
1668323641242,2022-11-13T09.14.01.242,5.229,-0.126,-0.251,0.986
1668323641283,2022-11-13T09.14.01.283,5.270,-0.124,-0.253,0.988
1668323641323,2022-11-13T09.14.01.323,5.310,-0.122,-0.253,0.987
1668323641364,2022-11-13T09.14.01.364,5.351,-0.133,-0.253,0.984
1668323641403,2022-11-13T09.14.01.403,5.390,-0.140,-0.253,0.982
1668323641443,2022-11-13T09.14.01.443,5.430,-0.125,-0.256,0.987
1668323641484,2022-11-13T09.14.01.484,5.471,-0.122,-0.243,0.990
1668323641524,2022-11-13T09.14.01.524,5.511,-0.128,-0.248,0.987
1668323641565,2022-11-13T09.14.01.565,5.552,-0.129,-0.249,0.984
1668323641604,2022-11-13T09.14.01.604,5.591,-0.129,-0.245,0.987
1668323641645,2022-11-13T09.14.01.645,5.632,-0.128,-0.253,0.987
1668323641685,2022-11-13T09.14.01.685,5.672,-0.128,-0.250,0.987
1668323641726,2022-11-13T09.14.01.726,5.713,-0.129,-0.249,0.986
1668323641765,2022-11-13T09.14.01.765,5.752,-0.129,-0.250,0.985
1668323641806,2022-11-13T09.14.01.806,5.793,-0.126,-0.250,0.986
1668323641846,2022-11-13T09.14.01.846,5.833,-0.127,-0.249,0.987
1668323641887,2022-11-13T09.14.01.887,5.874,-0.129,-0.251,0.984
1668323641926,2022-11-13T09.14.01.926,5.913,-0.131,-0.252,0.985
1668323641966,2022-11-13T09.14.01.966,5.953,-0.128,-0.253,0.986
1668323642007,2022-11-13T09.14.02.007,5.994,-0.128,-0.252,0.986
1668323642046,2022-11-13T09.14.02.046,6.033,-0.129,-0.252,0.987
1668323642087,2022-11-13T09.14.02.087,6.074,-0.128,-0.250,0.987
1668323642127,2022-11-13T09.14.02.127,6.114,-0.127,-0.251,0.986
1668323642168,2022-11-13T09.14.02.168,6.155,-0.126,-0.251,0.987
1668323642208,2022-11-13T09.14.02.208,6.195,-0.129,-0.253,0.986
1668323642249,2022-11-13T09.14.02.249,6.236,-0.128,-0.252,0.986
1668323642288,2022-11-13T09.14.02.288,6.275,-0.129,-0.250,0.986
1668323642329,2022-11-13T09.14.02.329,6.316,-0.128,-0.252,0.985
1668323642369,2022-11-13T09.14.02.369,6.356,-0.127,-0.248,0.986
1668323642410,2022-11-13T09.14.02.410,6.397,-0.127,-0.250,0.987
1668323642449,2022-11-13T09.14.02.449,6.436,-0.127,-0.251,0.986
1668323642489,2022-11-13T09.14.02.489,6.476,-0.128,-0.248,0.985
1668323642530,2022-11-13T09.14.02.530,6.517,-0.128,-0.251,0.986
1668323642569,2022-11-13T09.14.02.569,6.556,-0.129,-0.251,0.985
1668323642610,2022-11-13T09.14.02.610,6.597,-0.129,-0.248,0.987
1668323642650,2022-11-13T09.14.02.650,6.637,-0.127,-0.250,0.986
1668323642691,2022-11-13T09.14.02.691,6.678,-0.127,-0.250,0.987
1668323642731,2022-11-13T09.14.02.731,6.718,-0.129,-0.250,0.987
1668323642772,2022-11-13T09.14.02.772,6.759,-0.127,-0.249,0.986
1668323642811,2022-11-13T09.14.02.811,6.798,-0.127,-0.250,0.987
1668323642852,2022-11-13T09.14.02.852,6.839,-0.127,-0.250,0.987
1668323642892,2022-11-13T09.14.02.892,6.879,-0.127,-0.251,0.986
1668323642933,2022-11-13T09.14.02.933,6.920,-0.128,-0.250,0.987
1668323642972,2022-11-13T09.14.02.972,6.959,-0.130,-0.251,0.987
1668323643012,2022-11-13T09.14.03.012,6.999,-0.127,-0.249,0.986
1668323643053,2022-11-13T09.14.03.053,7.040,-0.129,-0.252,0.985
1668323643092,2022-11-13T09.14.03.092,7.079,-0.129,-0.249,0.986
1668323643133,2022-11-13T09.14.03.133,7.120,-0.129,-0.251,0.987
1668323643173,2022-11-13T09.14.03.173,7.160,-0.127,-0.250,0.986
1668323643214,2022-11-13T09.14.03.214,7.201,-0.128,-0.251,0.985
1668323643254,2022-11-13T09.14.03.254,7.241,-0.127,-0.246,0.987
1668323643295,2022-11-13T09.14.03.295,7.282,-0.128,-0.245,0.986
1668323643334,2022-11-13T09.14.03.334,7.321,-0.125,-0.242,0.987
1668323643375,2022-11-13T09.14.03.375,7.362,-0.126,-0.249,0.987
1668323643415,2022-11-13T09.14.03.415,7.402,-0.130,-0.250,0.986
1668323643456,2022-11-13T09.14.03.456,7.443,-0.131,-0.250,0.988
1668323643495,2022-11-13T09.14.03.495,7.482,-0.127,-0.251,0.987
1668323643536,2022-11-13T09.14.03.536,7.523,-0.126,-0.252,0.985
1668323643576,2022-11-13T09.14.03.576,7.563,-0.129,-0.250,0.984
1668323643615,2022-11-13T09.14.03.615,7.602,-0.129,-0.249,0.986
1668323643656,2022-11-13T09.14.03.656,7.643,-0.128,-0.250,0.986
1668323643696,2022-11-13T09.14.03.696,7.683,-0.130,-0.255,0.985
1668323643737,2022-11-13T09.14.03.737,7.724,-0.129,-0.252,0.984
1668323643776,2022-11-13T09.14.03.776,7.763,-0.126,-0.247,0.987
1668323643817,2022-11-13T09.14.03.817,7.804,-0.127,-0.252,0.986
1668323643857,2022-11-13T09.14.03.857,7.844,-0.129,-0.253,0.986
1668323643898,2022-11-13T09.14.03.898,7.885,-0.130,-0.253,0.986
1668323643938,2022-11-13T09.14.03.938,7.925,-0.132,-0.252,0.984
1668323643979,2022-11-13T09.14.03.979,7.966,-0.130,-0.246,0.986
1668323644018,2022-11-13T09.14.04.018,8.005,-0.127,-0.244,0.988
1668323644059,2022-11-13T09.14.04.059,8.046,-0.122,-0.251,0.990
1668323644099,2022-11-13T09.14.04.099,8.086,-0.129,-0.258,0.985
1668323644138,2022-11-13T09.14.04.138,8.125,-0.131,-0.248,0.985
1668323644179,2022-11-13T09.14.04.179,8.166,-0.127,-0.256,0.987
1668323644219,2022-11-13T09.14.04.219,8.206,-0.124,-0.254,0.988
1668323644260,2022-11-13T09.14.04.260,8.247,-0.128,-0.250,0.985
1668323644299,2022-11-13T09.14.04.299,8.286,-0.128,-0.248,0.986
1668323644340,2022-11-13T09.14.04.340,8.327,-0.127,-0.249,0.987
1668323644380,2022-11-13T09.14.04.380,8.367,-0.128,-0.255,0.986
1668323644421,2022-11-13T09.14.04.421,8.408,-0.132,-0.254,0.984
1668323644461,2022-11-13T09.14.04.461,8.448,-0.130,-0.252,0.983
1668323644502,2022-11-13T09.14.04.502,8.489,-0.125,-0.244,0.987
1668323644541,2022-11-13T09.14.04.541,8.528,-0.116,-0.246,0.990
1668323644582,2022-11-13T09.14.04.582,8.569,-0.127,-0.276,0.982
1668323644622,2022-11-13T09.14.04.622,8.609,-0.132,-0.261,0.982
1668323644661,2022-11-13T09.14.04.661,8.648,-0.125,-0.251,0.986
1668323644702,2022-11-13T09.14.04.702,8.689,-0.126,-0.262,0.983
1668323644742,2022-11-13T09.14.04.742,8.729,-0.125,-0.263,0.985
1668323644783,2022-11-13T09.14.04.783,8.770,-0.129,-0.264,0.984
1668323644822,2022-11-13T09.14.04.822,8.809,-0.126,-0.260,0.984
1668323644863,2022-11-13T09.14.04.863,8.850,-0.126,-0.261,0.985
1668323644903,2022-11-13T09.14.04.903,8.890,-0.128,-0.258,0.984
1668323644944,2022-11-13T09.14.04.944,8.931,-0.127,-0.256,0.985
1668323644983,2022-11-13T09.14.04.983,8.970,-0.125,-0.260,0.985
1668323645025,2022-11-13T09.14.05.025,9.012,-0.126,-0.262,0.983
1668323645064,2022-11-13T09.14.05.064,9.051,-0.128,-0.258,0.984
1668323645105,2022-11-13T09.14.05.105,9.092,-0.127,-0.258,0.985
1668323645145,2022-11-13T09.14.05.145,9.132,-0.125,-0.258,0.984
1668323645184,2022-11-13T09.14.05.184,9.171,-0.125,-0.259,0.984
1668323645225,2022-11-13T09.14.05.225,9.212,-0.127,-0.259,0.984
1668323645265,2022-11-13T09.14.05.265,9.252,-0.128,-0.255,0.985
1668323645306,2022-11-13T09.14.05.306,9.293,-0.126,-0.260,0.986
1668323645345,2022-11-13T09.14.05.345,9.332,-0.127,-0.259,0.984
1668323645386,2022-11-13T09.14.05.386,9.373,-0.126,-0.261,0.985
1668323645426,2022-11-13T09.14.05.426,9.413,-0.128,-0.257,0.985
1668323645467,2022-11-13T09.14.05.467,9.454,-0.129,-0.257,0.984
1668323645506,2022-11-13T09.14.05.506,9.493,-0.126,-0.257,0.984
1668323645547,2022-11-13T09.14.05.547,9.534,-0.127,-0.257,0.987
1668323645587,2022-11-13T09.14.05.587,9.574,-0.125,-0.259,0.985
1668323645628,2022-11-13T09.14.05.628,9.615,-0.125,-0.261,0.987
1668323645668,2022-11-13T09.14.05.668,9.655,-0.129,-0.258,0.984
1668323645707,2022-11-13T09.14.05.707,9.694,-0.128,-0.257,0.984
1668323645748,2022-11-13T09.14.05.748,9.735,-0.128,-0.252,0.985
1668323645788,2022-11-13T09.14.05.788,9.775,-0.127,-0.251,0.985
1668323645829,2022-11-13T09.14.05.829,9.816,-0.128,-0.257,0.983
1668323645868,2022-11-13T09.14.05.868,9.855,-0.124,-0.259,0.985
1668323645909,2022-11-13T09.14.05.909,9.896,-0.124,-0.260,0.986
1668323645949,2022-11-13T09.14.05.949,9.936,-0.127,-0.257,0.984
1668323645990,2022-11-13T09.14.05.990,9.977,-0.128,-0.260,0.984
1668323646029,2022-11-13T09.14.06.029,10.016,-0.127,-0.253,0.985
1668323646070,2022-11-13T09.14.06.070,10.057,-0.126,-0.255,0.985
1668323646110,2022-11-13T09.14.06.110,10.097,-0.127,-0.257,0.984
1668323646151,2022-11-13T09.14.06.151,10.138,-0.122,-0.251,0.987
1668323646191,2022-11-13T09.14.06.191,10.178,-0.126,-0.262,0.983
1668323646230,2022-11-13T09.14.06.230,10.217,-0.126,-0.256,0.984
1668323646271,2022-11-13T09.14.06.271,10.258,-0.128,-0.259,0.984
1668323646311,2022-11-13T09.14.06.311,10.298,-0.132,-0.265,0.983
1668323646352,2022-11-13T09.14.06.352,10.339,-0.123,-0.248,0.988
1668323646391,2022-11-13T09.14.06.391,10.378,-0.128,-0.264,0.982
1668323646432,2022-11-13T09.14.06.432,10.419,-0.125,-0.251,0.987
1668323646472,2022-11-13T09.14.06.472,10.459,-0.127,-0.257,0.985
1668323646513,2022-11-13T09.14.06.513,10.500,-0.127,-0.260,0.984
1668323646552,2022-11-13T09.14.06.552,10.539,-0.126,-0.255,0.985
1668323646593,2022-11-13T09.14.06.593,10.580,-0.127,-0.265,0.984
1668323646633,2022-11-13T09.14.06.633,10.620,-0.121,-0.250,0.989
1668323646674,2022-11-13T09.14.06.674,10.661,-0.125,-0.259,0.985
1668323646713,2022-11-13T09.14.06.713,10.700,-0.129,-0.257,0.984
1668323646753,2022-11-13T09.14.06.753,10.740,-0.126,-0.256,0.985
1668323646794,2022-11-13T09.14.06.794,10.781,-0.125,-0.261,0.985
1668323646834,2022-11-13T09.14.06.834,10.821,-0.123,-0.257,0.986
1668323646875,2022-11-13T09.14.06.875,10.862,-0.134,-0.261,0.984
1668323646914,2022-11-13T09.14.06.914,10.901,-0.134,-0.261,0.981
1668323646955,2022-11-13T09.14.06.955,10.942,-0.126,-0.246,0.986
1668323646995,2022-11-13T09.14.06.995,10.982,-0.117,-0.245,0.990
1668323647036,2022-11-13T09.14.07.036,11.023,-0.123,-0.258,0.986
1668323647075,2022-11-13T09.14.07.075,11.062,-0.125,-0.251,0.986
1668323647116,2022-11-13T09.14.07.116,11.103,-0.129,-0.245,0.987
1668323647156,2022-11-13T09.14.07.156,11.143,-0.126,-0.253,0.985
1668323647197,2022-11-13T09.14.07.197,11.184,-0.125,-0.252,0.987
1668323647236,2022-11-13T09.14.07.236,11.223,-0.126,-0.248,0.987
1668323647276,2022-11-13T09.14.07.276,11.263,-0.124,-0.253,0.986
1668323647317,2022-11-13T09.14.07.317,11.304,-0.127,-0.253,0.986
1668323647357,2022-11-13T09.14.07.357,11.344,-0.125,-0.243,0.988
1668323647398,2022-11-13T09.14.07.398,11.385,-0.126,-0.252,0.985
1668323647437,2022-11-13T09.14.07.437,11.424,-0.124,-0.255,0.986
1668323647478,2022-11-13T09.14.07.478,11.465,-0.127,-0.245,0.988
1668323647518,2022-11-13T09.14.07.518,11.505,-0.128,-0.250,0.987
1668323647559,2022-11-13T09.14.07.559,11.546,-0.125,-0.252,0.988
1668323647598,2022-11-13T09.14.07.598,11.585,-0.122,-0.253,0.988
1668323647639,2022-11-13T09.14.07.639,11.626,-0.123,-0.254,0.987
1668323647679,2022-11-13T09.14.07.679,11.666,-0.127,-0.250,0.986
1668323647720,2022-11-13T09.14.07.720,11.707,-0.127,-0.252,0.987
1668323647759,2022-11-13T09.14.07.759,11.746,-0.125,-0.246,0.988
1668323647799,2022-11-13T09.14.07.799,11.786,-0.123,-0.258,0.985
1668323647840,2022-11-13T09.14.07.840,11.827,-0.128,-0.263,0.982
1668323647879,2022-11-13T09.14.07.879,11.866,-0.126,-0.249,0.986
1668323647921,2022-11-13T09.14.07.921,11.908,-0.125,-0.253,0.987
1668323647960,2022-11-13T09.14.07.960,11.947,-0.127,-0.255,0.985
1668323648001,2022-11-13T09.14.08.001,11.988,-0.126,-0.256,0.985
1668323648041,2022-11-13T09.14.08.041,12.028,-0.124,-0.253,0.985
1668323648082,2022-11-13T09.14.08.082,12.069,-0.125,-0.257,0.985
1668323648121,2022-11-13T09.14.08.121,12.108,-0.127,-0.258,0.985
1668323648162,2022-11-13T09.14.08.162,12.149,-0.126,-0.258,0.985
1668323648202,2022-11-13T09.14.08.202,12.189,-0.126,-0.258,0.985
1668323648243,2022-11-13T09.14.08.243,12.230,-0.126,-0.257,0.985
1668323648282,2022-11-13T09.14.08.282,12.269,-0.126,-0.257,0.985
1668323648322,2022-11-13T09.14.08.322,12.309,-0.124,-0.255,0.986
1668323648363,2022-11-13T09.14.08.363,12.350,-0.127,-0.258,0.985
1668323648402,2022-11-13T09.14.08.402,12.389,-0.127,-0.257,0.984
1668323648443,2022-11-13T09.14.08.443,12.430,-0.124,-0.257,0.986
1668323648483,2022-11-13T09.14.08.483,12.470,-0.125,-0.260,0.984
1668323648524,2022-11-13T09.14.08.524,12.511,-0.125,-0.255,0.985
1668323648564,2022-11-13T09.14.08.564,12.551,-0.124,-0.260,0.984
1668323648605,2022-11-13T09.14.08.605,12.592,-0.125,-0.260,0.985
1668323648644,2022-11-13T09.14.08.644,12.631,-0.126,-0.261,0.985
1668323648685,2022-11-13T09.14.08.685,12.672,-0.127,-0.262,0.984
1668323648725,2022-11-13T09.14.08.725,12.712,-0.125,-0.258,0.985
1668323648766,2022-11-13T09.14.08.766,12.753,-0.125,-0.258,0.986
1668323648805,2022-11-13T09.14.08.805,12.792,-0.125,-0.258,0.985
1668323648845,2022-11-13T09.14.08.845,12.832,-0.126,-0.259,0.984
1668323648886,2022-11-13T09.14.08.886,12.873,-0.125,-0.256,0.985
1668323648925,2022-11-13T09.14.08.925,12.912,-0.125,-0.257,0.985
1668323648966,2022-11-13T09.14.08.966,12.953,-0.127,-0.258,0.985
1668323649006,2022-11-13T09.14.09.006,12.993,-0.125,-0.256,0.984
1668323649047,2022-11-13T09.14.09.047,13.034,-0.124,-0.258,0.984
1668323649087,2022-11-13T09.14.09.087,13.074,-0.125,-0.258,0.987
1668323649128,2022-11-13T09.14.09.128,13.115,-0.126,-0.260,0.985
1668323649167,2022-11-13T09.14.09.167,13.154,-0.127,-0.260,0.984
1668323649208,2022-11-13T09.14.09.208,13.195,-0.126,-0.259,0.984
1668323649248,2022-11-13T09.14.09.248,13.235,-0.125,-0.256,0.984
1668323649287,2022-11-13T09.14.09.287,13.274,-0.127,-0.258,0.984
1668323649328,2022-11-13T09.14.09.328,13.315,-0.126,-0.261,0.985
1668323649368,2022-11-13T09.14.09.368,13.355,-0.125,-0.263,0.985
1668323649409,2022-11-13T09.14.09.409,13.396,-0.124,-0.260,0.986
1668323649448,2022-11-13T09.14.09.448,13.435,-0.127,-0.259,0.985
1668323649489,2022-11-13T09.14.09.489,13.476,-0.124,-0.256,0.986
1668323649529,2022-11-13T09.14.09.529,13.516,-0.125,-0.255,0.987
1668323649570,2022-11-13T09.14.09.570,13.557,-0.126,-0.258,0.985
1668323649609,2022-11-13T09.14.09.609,13.596,-0.126,-0.256,0.984
1668323649650,2022-11-13T09.14.09.650,13.637,-0.125,-0.256,0.986
1668323649690,2022-11-13T09.14.09.690,13.677,-0.126,-0.255,0.987
1668323649731,2022-11-13T09.14.09.731,13.718,-0.126,-0.257,0.985
1668323649771,2022-11-13T09.14.09.771,13.758,-0.125,-0.254,0.987
1668323649810,2022-11-13T09.14.09.810,13.797,-0.127,-0.254,0.985
1668323649851,2022-11-13T09.14.09.851,13.838,-0.126,-0.257,0.984
1668323649891,2022-11-13T09.14.09.891,13.878,-0.127,-0.256,0.984
1668323649932,2022-11-13T09.14.09.932,13.919,-0.127,-0.256,0.985
1668323649971,2022-11-13T09.14.09.971,13.958,-0.126,-0.255,0.986
1668323650012,2022-11-13T09.14.10.012,13.999,-0.126,-0.256,0.985
1668323650052,2022-11-13T09.14.10.052,14.039,-0.125,-0.255,0.986
1668323650093,2022-11-13T09.14.10.093,14.080,-0.125,-0.256,0.984
1668323650132,2022-11-13T09.14.10.132,14.119,-0.127,-0.255,0.986
1668323650173,2022-11-13T09.14.10.173,14.160,-0.126,-0.254,0.986
1668323650213,2022-11-13T09.14.10.213,14.200,-0.126,-0.257,0.986
1668323650254,2022-11-13T09.14.10.254,14.241,-0.127,-0.256,0.986
1668323650294,2022-11-13T09.14.10.294,14.281,-0.126,-0.255,0.986
