epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668458706776,2022-11-14T22.45.06.776,2.140,0.915,8.841,-4.634
1668458706815,2022-11-14T22.45.06.815,2.179,-3.841,13.323,-4.482
1668458706855,2022-11-14T22.45.06.855,2.219,-4.207,21.555,-4.085
1668458706894,2022-11-14T22.45.06.894,2.258,-22.256,7.012,-2.439
1668458706934,2022-11-14T22.45.06.934,2.298,-36.646,6.768,-1.890
1668458706973,2022-11-14T22.45.06.973,2.337,-21.280,16.524,-7.591
1668458707013,2022-11-14T22.45.07.013,2.377,-17.683,12.470,-2.866
1668458707053,2022-11-14T22.45.07.053,2.417,-15.610,17.317,5.427
1668458707092,2022-11-14T22.45.07.092,2.456,-3.902,23.598,1.341
1668458707132,2022-11-14T22.45.07.132,2.496,2.530,18.171,-4.177
1668458707171,2022-11-14T22.45.07.171,2.535,1.098,10.366,-8.963
1668458707211,2022-11-14T22.45.07.211,2.575,10.610,-1.402,-10.671
1668458707250,2022-11-14T22.45.07.250,2.614,11.524,-12.805,-6.860
1668458707290,2022-11-14T22.45.07.290,2.654,4.939,-13.262,-1.006
1668458707329,2022-11-14T22.45.07.329,2.693,5.793,-9.146,2.104
1668458707369,2022-11-14T22.45.07.369,2.733,5.945,-11.494,5.152
1668458707408,2022-11-14T22.45.07.408,2.772,2.500,-14.268,4.512
1668458707448,2022-11-14T22.45.07.448,2.812,-2.683,-17.409,2.957
1668458707488,2022-11-14T22.45.07.488,2.852,-9.299,-18.872,2.287
1668458707527,2022-11-14T22.45.07.527,2.891,-2.835,-17.256,3.079
1668458707568,2022-11-14T22.45.07.568,2.932,4.878,-14.939,3.079
1668458707608,2022-11-14T22.45.07.608,2.972,5.000,-9.207,2.957
1668458707647,2022-11-14T22.45.07.647,3.011,5.518,-0.976,3.445
1668458707687,2022-11-14T22.45.07.687,3.051,5.823,1.433,2.348
1668458707726,2022-11-14T22.45.07.726,3.090,2.683,-1.402,1.982
1668458707766,2022-11-14T22.45.07.766,3.130,-1.189,-5.122,2.073
1668458707805,2022-11-14T22.45.07.805,3.169,-2.530,-5.335,0.579
1668458707845,2022-11-14T22.45.07.845,3.209,1.646,1.037,-2.012
1668458707885,2022-11-14T22.45.07.885,3.249,3.415,5.366,-1.646
1668458707924,2022-11-14T22.45.07.924,3.288,1.433,3.262,-0.152
1668458707964,2022-11-14T22.45.07.964,3.328,1.128,0.518,1.098
1668458708003,2022-11-14T22.45.08.003,3.367,0.183,0.366,2.134
1668458708043,2022-11-14T22.45.08.043,3.407,1.189,-0.549,0.152
1668458708082,2022-11-14T22.45.08.082,3.446,1.951,0.305,-0.640
1668458708122,2022-11-14T22.45.08.122,3.486,0.549,-0.396,0.732
1668458708161,2022-11-14T22.45.08.161,3.525,-1.341,0.793,-0.335
1668458708201,2022-11-14T22.45.08.201,3.565,-0.335,0.518,-2.012
1668458708240,2022-11-14T22.45.08.240,3.604,-0.854,-1.067,-2.073
1668458708280,2022-11-14T22.45.08.280,3.644,-2.866,-0.762,-0.701
1668458708320,2022-11-14T22.45.08.320,3.684,0.030,-1.220,1.128
1668458708359,2022-11-14T22.45.08.359,3.723,0.701,-3.079,2.104
1668458708400,2022-11-14T22.45.08.400,3.764,-0.274,-6.220,2.530
1668458708440,2022-11-14T22.45.08.440,3.804,-1.220,-8.445,1.768
1668458708479,2022-11-14T22.45.08.479,3.843,-1.494,-5.030,0.793
1668458708519,2022-11-14T22.45.08.519,3.883,1.128,-1.220,-1.646
1668458708558,2022-11-14T22.45.08.558,3.922,-1.433,-2.988,-3.079
1668458708598,2022-11-14T22.45.08.598,3.962,-3.780,-6.555,-1.616
1668458708637,2022-11-14T22.45.08.637,4.001,5.091,5.457,3.323
1668458708677,2022-11-14T22.45.08.677,4.041,41.738,41.433,6.555
1668458708717,2022-11-14T22.45.08.717,4.081,73.232,60.305,9.299
1668458708756,2022-11-14T22.45.08.756,4.120,77.073,66.555,8.872
1668458708796,2022-11-14T22.45.08.796,4.160,54.848,66.585,15.183
1668458708835,2022-11-14T22.45.08.835,4.199,22.409,75.732,21.372
1668458708875,2022-11-14T22.45.08.875,4.239,1.524,110.427,17.652
1668458708914,2022-11-14T22.45.08.914,4.278,0.640,126.921,21.189
1668458708954,2022-11-14T22.45.08.954,4.318,-4.726,116.159,14.146
1668458708993,2022-11-14T22.45.08.993,4.357,-1.098,116.098,11.555
1668458709033,2022-11-14T22.45.09.033,4.397,30.366,119.939,18.841
1668458709073,2022-11-14T22.45.09.073,4.437,40.030,87.043,-7.500
1668458709112,2022-11-14T22.45.09.112,4.476,-26.890,51.159,-42.043
1668458709152,2022-11-14T22.45.09.152,4.516,-121.524,32.439,-108.933
1668458709193,2022-11-14T22.45.09.193,4.557,-104.421,-23.506,-156.250
1668458709232,2022-11-14T22.45.09.232,4.596,-23.201,-61.037,-79.573
1668458709272,2022-11-14T22.45.09.272,4.636,42.530,-80.762,-34.756
1668458709311,2022-11-14T22.45.09.311,4.675,33.018,-121.982,-90.488
1668458709351,2022-11-14T22.45.09.351,4.715,-51.860,-152.591,-131.494
1668458709390,2022-11-14T22.45.09.390,4.754,-97.652,-96.098,-98.110
1668458709430,2022-11-14T22.45.09.430,4.794,-92.683,8.323,-52.866
1668458709470,2022-11-14T22.45.09.470,4.834,-37.652,29.390,-56.768
1668458709509,2022-11-14T22.45.09.509,4.873,34.329,-47.835,-78.720
1668458709549,2022-11-14T22.45.09.549,4.913,49.268,-93.720,-65.152
1668458709588,2022-11-14T22.45.09.588,4.952,84.878,-82.652,-66.311
1668458709628,2022-11-14T22.45.09.628,4.992,156.707,7.652,-39.329
1668458709667,2022-11-14T22.45.09.667,5.031,60.244,67.195,-22.988
1668458709707,2022-11-14T22.45.09.707,5.071,43.628,-6.006,-31.585
1668458709746,2022-11-14T22.45.09.746,5.110,53.994,-27.073,-25.793
1668458709786,2022-11-14T22.45.09.786,5.150,18.689,8.933,-10.183
1668458709825,2022-11-14T22.45.09.825,5.189,21.555,-14.421,-17.652
1668458709865,2022-11-14T22.45.09.865,5.229,6.799,-76.951,-20.244
1668458709905,2022-11-14T22.45.09.905,5.269,24.177,-74.695,-57.073
1668458709944,2022-11-14T22.45.09.944,5.308,62.774,-78.415,-76.555
1668458709984,2022-11-14T22.45.09.984,5.348,73.902,-86.951,-76.585
1668458710025,2022-11-14T22.45.10.025,5.389,75.488,-119.634,-79.878
1668458710064,2022-11-14T22.45.10.064,5.428,64.238,-128.994,-63.720
1668458710104,2022-11-14T22.45.10.104,5.468,42.256,-102.195,-53.049
1668458710143,2022-11-14T22.45.10.143,5.507,48.140,-68.598,-57.713
1668458710183,2022-11-14T22.45.10.183,5.547,54.512,-36.890,-42.561
1668458710222,2022-11-14T22.45.10.222,5.586,64.421,-7.683,-23.841
1668458710262,2022-11-14T22.45.10.262,5.626,78.445,12.073,-21.128
1668458710302,2022-11-14T22.45.10.302,5.666,65.549,26.311,-13.262
1668458710341,2022-11-14T22.45.10.341,5.705,18.445,12.805,1.250
1668458710381,2022-11-14T22.45.10.381,5.745,-18.537,-16.433,-6.555
1668458710420,2022-11-14T22.45.10.420,5.784,-5.244,-48.323,-22.591
1668458710460,2022-11-14T22.45.10.460,5.824,21.037,-57.530,-30.183
1668458710499,2022-11-14T22.45.10.499,5.863,35.183,-37.957,-36.860
1668458710539,2022-11-14T22.45.10.539,5.903,30.854,-8.689,-31.890
1668458710578,2022-11-14T22.45.10.578,5.942,32.774,13.841,-27.774
1668458710618,2022-11-14T22.45.10.618,5.982,56.494,28.476,-36.951
1668458710657,2022-11-14T22.45.10.657,6.021,60.488,19.665,-28.476
1668458710697,2022-11-14T22.45.10.697,6.061,28.689,4.238,-6.098
1668458710737,2022-11-14T22.45.10.737,6.101,7.774,-1.921,10.701
1668458710776,2022-11-14T22.45.10.776,6.140,11.890,22.012,10.610
1668458710816,2022-11-14T22.45.10.816,6.180,24.878,52.927,9.634
1668458710857,2022-11-14T22.45.10.857,6.221,34.116,58.933,15.488
1668458710896,2022-11-14T22.45.10.896,6.260,19.512,49.939,25.457
1668458710936,2022-11-14T22.45.10.936,6.300,6.951,33.262,23.506
1668458710975,2022-11-14T22.45.10.975,6.339,12.287,23.201,18.902
1668458711015,2022-11-14T22.45.11.015,6.379,21.982,20.762,13.628
1668458711054,2022-11-14T22.45.11.054,6.418,17.317,17.043,10.213
1668458711094,2022-11-14T22.45.11.094,6.458,8.140,14.177,5.976
1668458711134,2022-11-14T22.45.11.134,6.498,9.970,13.140,3.262
1668458711173,2022-11-14T22.45.11.173,6.537,9.939,10.427,1.098
1668458711213,2022-11-14T22.45.11.213,6.577,4.939,5.762,0.579
1668458711252,2022-11-14T22.45.11.252,6.616,-1.402,5.427,0.854
1668458711292,2022-11-14T22.45.11.292,6.656,-2.988,9.543,2.043
1668458711331,2022-11-14T22.45.11.331,6.695,0.488,15.000,-0.518
1668458711371,2022-11-14T22.45.11.371,6.735,5.427,13.567,-2.104
1668458711410,2022-11-14T22.45.11.410,6.774,4.939,9.482,0.274
1668458711450,2022-11-14T22.45.11.450,6.814,-1.341,6.006,3.445
1668458711490,2022-11-14T22.45.11.490,6.854,-5.427,2.348,4.878
1668458711529,2022-11-14T22.45.11.529,6.893,-6.098,4.146,4.299
1668458711569,2022-11-14T22.45.11.569,6.933,-9.421,4.604,3.110
1668458711608,2022-11-14T22.45.11.608,6.972,-9.695,1.982,2.713
1668458711648,2022-11-14T22.45.11.648,7.012,-8.720,0.579,1.402
1668458711689,2022-11-14T22.45.11.689,7.053,-12.256,-2.744,-0.335
1668458711728,2022-11-14T22.45.11.728,7.092,-14.817,-6.067,-2.652
1668458711768,2022-11-14T22.45.11.768,7.132,-12.957,-6.982,-4.146
1668458711807,2022-11-14T22.45.11.807,7.171,-6.860,-4.970,-4.238
1668458711847,2022-11-14T22.45.11.847,7.211,0.000,0.732,-4.970
1668458711886,2022-11-14T22.45.11.886,7.250,3.902,4.299,-6.128
1668458711926,2022-11-14T22.45.11.926,7.290,10.640,6.646,-6.463
1668458711966,2022-11-14T22.45.11.966,7.330,13.171,4.299,-5.213
1668458712005,2022-11-14T22.45.12.005,7.369,6.098,-1.677,-2.226
1668458712045,2022-11-14T22.45.12.045,7.409,-3.110,-5.793,1.585
1668458712084,2022-11-14T22.45.12.084,7.448,-5.488,-6.646,2.561
1668458712124,2022-11-14T22.45.12.124,7.488,-0.579,-1.524,1.220
1668458712163,2022-11-14T22.45.12.163,7.527,3.384,2.622,0.518
1668458712203,2022-11-14T22.45.12.203,7.567,3.445,2.043,0.457
1668458712242,2022-11-14T22.45.12.242,7.606,2.988,0.000,0.488
1668458712282,2022-11-14T22.45.12.282,7.646,2.957,-1.128,0.762
1668458712322,2022-11-14T22.45.12.322,7.686,2.561,-0.762,1.128
1668458712361,2022-11-14T22.45.12.361,7.725,0.732,-1.006,1.220
1668458712401,2022-11-14T22.45.12.401,7.765,-0.427,0.671,1.463
1668458712440,2022-11-14T22.45.12.440,7.804,0.396,3.262,0.793
1668458712480,2022-11-14T22.45.12.480,7.844,2.073,2.256,-0.305
1668458712521,2022-11-14T22.45.12.521,7.885,-0.213,-0.091,-0.152
1668458712560,2022-11-14T22.45.12.560,7.924,-1.707,-0.854,0.366
1668458712600,2022-11-14T22.45.12.600,7.964,-0.305,-0.640,0.030
1668458712639,2022-11-14T22.45.12.639,8.003,0.305,0.884,-0.488
1668458712679,2022-11-14T22.45.12.679,8.043,0.183,0.549,-0.549
1668458712719,2022-11-14T22.45.12.719,8.083,1.159,0.579,-0.274
1668458712758,2022-11-14T22.45.12.758,8.122,2.043,0.823,0.091
1668458712798,2022-11-14T22.45.12.798,8.162,1.524,-1.098,0.274
1668458712837,2022-11-14T22.45.12.837,8.201,-1.555,-7.927,0.305
1668458712877,2022-11-14T22.45.12.877,8.241,-4.970,-15.793,-2.896
1668458712916,2022-11-14T22.45.12.916,8.280,-1.646,-26.707,-7.317
1668458712956,2022-11-14T22.45.12.956,8.320,8.598,-49.756,-6.433
1668458712995,2022-11-14T22.45.12.995,8.359,4.848,-58.354,1.098
1668458713035,2022-11-14T22.45.13.035,8.399,-9.787,-48.720,11.402
1668458713074,2022-11-14T22.45.13.074,8.438,-11.860,-34.451,17.134
1668458713114,2022-11-14T22.45.13.114,8.478,-15.640,-25.213,20.610
1668458713154,2022-11-14T22.45.13.154,8.518,-17.012,-17.012,16.098
1668458713193,2022-11-14T22.45.13.193,8.557,-16.768,-7.744,12.591
1668458713233,2022-11-14T22.45.13.233,8.597,-13.689,0.183,9.512
1668458713272,2022-11-14T22.45.13.272,8.636,-6.707,2.835,4.177
1668458713312,2022-11-14T22.45.13.312,8.676,-4.817,-1.037,3.201
1668458713351,2022-11-14T22.45.13.351,8.715,-5.671,-2.683,5.030
1668458713392,2022-11-14T22.45.13.392,8.756,-6.372,0.701,5.671
1668458713432,2022-11-14T22.45.13.432,8.796,-11.646,3.110,3.598
1668458713471,2022-11-14T22.45.13.471,8.835,-7.348,4.482,0.427
1668458713511,2022-11-14T22.45.13.511,8.875,-6.220,5.457,-2.256
1668458713551,2022-11-14T22.45.13.551,8.915,-10.610,5.518,-1.037
1668458713590,2022-11-14T22.45.13.590,8.954,-9.299,7.500,1.982
1668458713630,2022-11-14T22.45.13.630,8.994,-5.915,16.646,8.140
1668458713669,2022-11-14T22.45.13.669,9.033,-6.098,26.220,11.585
1668458713709,2022-11-14T22.45.13.709,9.073,-4.543,40.671,14.268
1668458713748,2022-11-14T22.45.13.748,9.112,-14.482,52.073,17.043
1668458713788,2022-11-14T22.45.13.788,9.152,-44.970,51.098,24.207
1668458713827,2022-11-14T22.45.13.827,9.191,-83.323,48.628,30.335
1668458713867,2022-11-14T22.45.13.867,9.231,-123.720,47.866,40.091
1668458713907,2022-11-14T22.45.13.907,9.271,-141.707,51.189,31.433
1668458713946,2022-11-14T22.45.13.946,9.310,-149.817,57.652,23.293
1668458713986,2022-11-14T22.45.13.986,9.350,-154.085,53.201,16.433
1668458714025,2022-11-14T22.45.14.025,9.389,-144.451,34.573,8.476
1668458714065,2022-11-14T22.45.14.065,9.429,-132.134,21.159,7.470
1668458714104,2022-11-14T22.45.14.104,9.468,-112.805,11.707,-1.189
1668458714144,2022-11-14T22.45.14.144,9.508,-89.726,6.890,-6.463
1668458714183,2022-11-14T22.45.14.183,9.547,-56.890,1.433,-11.128
1668458714224,2022-11-14T22.45.14.224,9.588,-31.067,0.396,-12.652
1668458714264,2022-11-14T22.45.14.264,9.628,-13.018,2.530,-7.561
1668458714303,2022-11-14T22.45.14.303,9.667,-3.628,4.817,-4.726
1668458714343,2022-11-14T22.45.14.343,9.707,-2.378,13.811,1.646
1668458714383,2022-11-14T22.45.14.383,9.747,-12.744,26.067,15.457
1668458714422,2022-11-14T22.45.14.422,9.786,-21.433,31.128,22.622
1668458714462,2022-11-14T22.45.14.462,9.826,-26.494,36.829,30.335
1668458714501,2022-11-14T22.45.14.501,9.865,-40.427,35.488,35.366
1668458714541,2022-11-14T22.45.14.541,9.905,-54.512,28.841,36.433
1668458714580,2022-11-14T22.45.14.580,9.944,-55.854,21.189,37.622
1668458714620,2022-11-14T22.45.14.620,9.984,-50.976,22.805,40.518
1668458714659,2022-11-14T22.45.14.659,10.023,-33.628,11.311,32.226
1668458714699,2022-11-14T22.45.14.699,10.063,-1.006,-11.677,5.762
1668458714739,2022-11-14T22.45.14.739,10.103,13.598,-24.756,-7.622
1668458714778,2022-11-14T22.45.14.778,10.142,-3.445,-21.098,-1.250
1668458714818,2022-11-14T22.45.14.818,10.182,-11.341,-12.226,0.884
1668458714857,2022-11-14T22.45.14.857,10.221,2.530,4.939,0.427
1668458714897,2022-11-14T22.45.14.897,10.261,10.732,4.787,-0.213
1668458714936,2022-11-14T22.45.14.936,10.300,8.384,-12.500,-1.220
1668458714976,2022-11-14T22.45.14.976,10.340,-1.006,-13.598,10.396
1668458715015,2022-11-14T22.45.15.015,10.379,-16.555,-22.957,8.872
1668458715055,2022-11-14T22.45.15.055,10.419,-1.159,-29.970,-6.829
1668458715096,2022-11-14T22.45.15.096,10.460,17.226,-29.146,-5.000
1668458715136,2022-11-14T22.45.15.136,10.500,0.030,-23.811,10.030
1668458715175,2022-11-14T22.45.15.175,10.539,-37.896,-3.994,32.256
1668458715215,2022-11-14T22.45.15.215,10.579,-40.366,25.884,34.360
1668458715254,2022-11-14T22.45.15.254,10.618,-23.720,45.518,16.555
1668458715294,2022-11-14T22.45.15.294,10.658,-31.738,34.360,-7.287
1668458715333,2022-11-14T22.45.15.333,10.697,-59.604,3.902,-22.073
1668458715373,2022-11-14T22.45.15.373,10.737,-87.835,-16.921,-14.665
1668458715412,2022-11-14T22.45.15.412,10.776,-97.835,-31.189,8.049
1668458715452,2022-11-14T22.45.15.452,10.816,-65.427,-32.073,26.128
1668458715491,2022-11-14T22.45.15.491,10.855,0.915,-10.457,24.726
1668458715531,2022-11-14T22.45.15.531,10.895,35.610,34.116,18.841
1668458715571,2022-11-14T22.45.15.571,10.935,4.177,44.726,15.518
1668458715610,2022-11-14T22.45.15.610,10.974,-12.378,21.738,-3.079
1668458715650,2022-11-14T22.45.15.650,11.014,-3.506,35.213,-35.640
1668458715689,2022-11-14T22.45.15.689,11.053,-17.104,20.762,-30.091
1668458715729,2022-11-14T22.45.15.729,11.093,8.659,9.604,-10.610
1668458715768,2022-11-14T22.45.15.768,11.132,57.530,13.232,-12.591
1668458715808,2022-11-14T22.45.15.808,11.172,80.579,13.994,-4.970
1668458715847,2022-11-14T22.45.15.847,11.211,85.122,15.427,2.134
1668458715887,2022-11-14T22.45.15.887,11.251,90.640,13.171,-0.427
1668458715928,2022-11-14T22.45.15.928,11.292,74.970,17.012,4.817
1668458715968,2022-11-14T22.45.15.968,11.332,50.305,21.494,9.848
1668458716007,2022-11-14T22.45.16.007,11.371,35.518,15.366,7.073
1668458716047,2022-11-14T22.45.16.047,11.411,24.116,13.780,4.817
1668458716086,2022-11-14T22.45.16.086,11.450,5.274,27.012,5.884
1668458716126,2022-11-14T22.45.16.126,11.490,-1.189,27.348,-3.872
1668458716165,2022-11-14T22.45.16.165,11.529,-0.457,19.512,-14.116
1668458716205,2022-11-14T22.45.16.205,11.569,-6.860,11.006,-20.701
1668458716244,2022-11-14T22.45.16.244,11.608,-15.427,-2.713,-26.951
1668458716284,2022-11-14T22.45.16.284,11.648,-25.152,-13.018,-25.183
1668458716324,2022-11-14T22.45.16.324,11.688,-36.159,-13.537,-16.677
1668458716363,2022-11-14T22.45.16.363,11.727,-38.872,-13.323,-8.171
1668458716403,2022-11-14T22.45.16.403,11.767,-28.415,-9.756,1.067
1668458716442,2022-11-14T22.45.16.442,11.806,-10.244,5.183,11.890
1668458716482,2022-11-14T22.45.16.482,11.846,0.030,9.573,17.591
1668458716521,2022-11-14T22.45.16.521,11.885,-1.463,-1.677,7.591
1668458716561,2022-11-14T22.45.16.561,11.925,-12.957,-2.713,-2.500
1668458716600,2022-11-14T22.45.16.600,11.964,-29.848,3.598,-2.317
1668458716640,2022-11-14T22.45.16.640,12.004,-27.683,-2.104,-1.890
1668458716679,2022-11-14T22.45.16.679,12.043,-13.079,-2.988,-0.457
1668458716719,2022-11-14T22.45.16.719,12.083,-9.939,-1.067,-0.457
1668458716760,2022-11-14T22.45.16.760,12.124,-11.799,-3.750,-0.976
1668458716800,2022-11-14T22.45.16.800,12.164,-11.402,-2.439,2.927
1668458716839,2022-11-14T22.45.16.839,12.203,-9.238,-0.244,6.982
1668458716879,2022-11-14T22.45.16.879,12.243,-5.274,0.183,9.543
1668458716918,2022-11-14T22.45.16.918,12.282,-1.524,0.427,10.854
1668458716958,2022-11-14T22.45.16.958,12.322,1.280,-2.683,9.817
1668458716997,2022-11-14T22.45.16.997,12.361,2.561,-4.726,7.927
1668458717037,2022-11-14T22.45.17.037,12.401,4.207,-3.201,5.091
1668458717076,2022-11-14T22.45.17.076,12.440,3.720,-0.915,1.128
1668458717116,2022-11-14T22.45.17.116,12.480,1.646,1.494,-2.348
1668458717156,2022-11-14T22.45.17.156,12.520,0.945,4.329,-4.848
1668458717195,2022-11-14T22.45.17.195,12.559,2.012,5.793,-6.159
1668458717235,2022-11-14T22.45.17.235,12.599,1.372,5.762,-7.104
1668458717274,2022-11-14T22.45.17.274,12.638,-0.091,6.646,-7.744
1668458717314,2022-11-14T22.45.17.314,12.678,3.872,4.329,-7.835
1668458717353,2022-11-14T22.45.17.353,12.717,7.287,1.646,-5.091
1668458717393,2022-11-14T22.45.17.393,12.757,9.543,-0.061,-1.494
1668458717432,2022-11-14T22.45.17.432,12.796,9.848,-2.134,0.305
1668458717472,2022-11-14T22.45.17.472,12.836,6.707,-2.012,1.250
1668458717511,2022-11-14T22.45.17.511,12.875,6.006,-0.640,2.043
1668458717551,2022-11-14T22.45.17.551,12.915,3.506,1.585,0.884
1668458717591,2022-11-14T22.45.17.591,12.955,1.860,3.933,-2.073
1668458717632,2022-11-14T22.45.17.632,12.996,1.768,4.085,-4.695
1668458717671,2022-11-14T22.45.17.671,13.035,-0.091,3.232,-5.457
1668458717711,2022-11-14T22.45.17.711,13.075,-0.457,3.567,-5.427
1668458717750,2022-11-14T22.45.17.750,13.114,0.305,4.207,-5.213
1668458717790,2022-11-14T22.45.17.790,13.154,0.183,2.744,-3.963
1668458717829,2022-11-14T22.45.17.829,13.193,-0.701,0.884,-3.262
1668458717869,2022-11-14T22.45.17.869,13.233,-0.122,0.518,-1.829
1668458717908,2022-11-14T22.45.17.908,13.272,-2.652,-0.396,-1.402
1668458717948,2022-11-14T22.45.17.948,13.312,-3.384,-2.012,-2.896
1668458717988,2022-11-14T22.45.17.988,13.352,-1.006,-0.945,-3.963
1668458718027,2022-11-14T22.45.18.027,13.391,-0.884,1.494,-3.963
1668458718067,2022-11-14T22.45.18.067,13.431,-1.372,2.043,-3.689
1668458718106,2022-11-14T22.45.18.106,13.470,-2.683,1.433,-3.933
1668458718146,2022-11-14T22.45.18.146,13.510,-4.451,1.707,-3.994
1668458718185,2022-11-14T22.45.18.185,13.549,-3.354,0.457,-3.476
1668458718225,2022-11-14T22.45.18.225,13.589,-2.287,-0.457,-2.774
1668458718264,2022-11-14T22.45.18.264,13.628,-0.976,-0.335,-1.677
1668458718304,2022-11-14T22.45.18.304,13.668,0.488,-1.677,-0.152
1668458718344,2022-11-14T22.45.18.344,13.708,1.768,-2.165,0.488
1668458718383,2022-11-14T22.45.18.383,13.747,1.951,-1.280,-0.213
1668458718423,2022-11-14T22.45.18.423,13.787,1.280,-0.579,-2.043
1668458718464,2022-11-14T22.45.18.464,13.828,1.311,0.549,-3.262
1668458718503,2022-11-14T22.45.18.503,13.867,1.677,0.579,-2.530
1668458718543,2022-11-14T22.45.18.543,13.907,1.707,-0.610,-1.616
1668458718582,2022-11-14T22.45.18.582,13.946,0.152,-0.823,-1.585
1668458718622,2022-11-14T22.45.18.622,13.986,-0.518,-0.793,-1.220
1668458718661,2022-11-14T22.45.18.661,14.025,-1.616,0.244,-0.457
1668458718701,2022-11-14T22.45.18.701,14.065,-2.713,1.280,0.549
1668458718740,2022-11-14T22.45.18.740,14.104,-2.165,0.305,1.494
1668458718780,2022-11-14T22.45.18.780,14.144,-3.598,-0.305,1.280
1668458718820,2022-11-14T22.45.18.820,14.184,-4.665,-0.640,0.579
1668458718859,2022-11-14T22.45.18.859,14.223,-4.726,-0.183,0.396
