epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667722435366,2022-11-06T10.13.55.366,5.200,-6.707,-28.445,63.780
1667722435407,2022-11-06T10.13.55.407,5.241,-22.378,-64.512,97.927
1667722435448,2022-11-06T10.13.55.448,5.282,-10.579,-83.628,110.274
1667722435488,2022-11-06T10.13.55.488,5.322,-45.732,-82.835,102.134
1667722435529,2022-11-06T10.13.55.529,5.363,-48.262,-88.201,85.183
1667722435570,2022-11-06T10.13.55.570,5.404,13.720,-69.878,80.640
1667722435611,2022-11-06T10.13.55.611,5.445,-42.012,-83.049,78.293
1667722435650,2022-11-06T10.13.55.650,5.484,-9.238,-95.701,59.024
1667722435691,2022-11-06T10.13.55.691,5.525,-6.037,-81.829,49.085
1667722435732,2022-11-06T10.13.55.732,5.566,-53.598,-74.146,38.354
1667722435772,2022-11-06T10.13.55.772,5.606,6.616,-70.671,20.976
1667722435813,2022-11-06T10.13.55.813,5.647,9.360,-42.896,26.250
1667722435854,2022-11-06T10.13.55.854,5.688,-9.970,-16.006,10.854
1667722435895,2022-11-06T10.13.55.895,5.729,5.915,-18.689,3.262
1667722435934,2022-11-06T10.13.55.934,5.768,5.579,-14.787,5.335
1667722435975,2022-11-06T10.13.55.975,5.809,2.256,-15.000,-1.189
1667722436016,2022-11-06T10.13.56.016,5.850,3.323,-19.878,-10.366
1667722436057,2022-11-06T10.13.56.057,5.891,7.744,-9.207,-10.396
1667722436097,2022-11-06T10.13.56.097,5.931,15.884,7.409,-27.591
1667722436138,2022-11-06T10.13.56.138,5.972,26.951,3.689,-22.896
1667722436179,2022-11-06T10.13.56.179,6.013,12.896,-5.701,-9.207
1667722436220,2022-11-06T10.13.56.220,6.054,2.043,-15.488,-2.591
1667722436260,2022-11-06T10.13.56.260,6.094,-1.463,-22.439,3.689
1667722436301,2022-11-06T10.13.56.301,6.135,3.537,-10.854,1.341
1667722436342,2022-11-06T10.13.56.342,6.176,5.427,25.366,-5.610
1667722436381,2022-11-06T10.13.56.381,6.215,6.159,49.360,-2.195
1667722436422,2022-11-06T10.13.56.422,6.256,-3.506,7.927,2.561
1667722436463,2022-11-06T10.13.56.463,6.297,-7.409,6.159,0.152
1667722436504,2022-11-06T10.13.56.504,6.338,-6.768,43.506,-4.024
1667722436544,2022-11-06T10.13.56.544,6.378,-3.628,32.073,-0.945
1667722436585,2022-11-06T10.13.56.585,6.419,1.951,10.030,-2.591
1667722436626,2022-11-06T10.13.56.626,6.460,-7.195,20.000,-2.561
1667722436667,2022-11-06T10.13.56.667,6.501,-0.640,36.799,-3.140
1667722436706,2022-11-06T10.13.56.706,6.540,9.634,23.110,-4.421
1667722436747,2022-11-06T10.13.56.747,6.581,6.463,16.280,-3.628
1667722436788,2022-11-06T10.13.56.788,6.622,8.659,9.299,-0.854
1667722436829,2022-11-06T10.13.56.829,6.663,0.000,5.152,-0.549
1667722436869,2022-11-06T10.13.56.869,6.703,3.598,4.665,-1.494
1667722436910,2022-11-06T10.13.56.910,6.744,2.866,3.079,-1.585
1667722436951,2022-11-06T10.13.56.951,6.785,3.537,1.280,-0.915
1667722436991,2022-11-06T10.13.56.991,6.825,2.134,1.585,-0.762
1667722437032,2022-11-06T10.13.57.032,6.866,-1.128,1.311,-0.305
1667722437073,2022-11-06T10.13.57.073,6.907,-1.677,0.213,0.518
1667722437114,2022-11-06T10.13.57.114,6.948,-0.488,0.518,0.366
1667722437153,2022-11-06T10.13.57.153,6.987,-0.640,-0.976,0.701
1667722437194,2022-11-06T10.13.57.194,7.028,-2.652,-0.335,0.884
1667722437235,2022-11-06T10.13.57.235,7.069,0.976,-0.427,-0.335
1667722437276,2022-11-06T10.13.57.276,7.110,-0.335,-1.829,-0.152
1667722437316,2022-11-06T10.13.57.316,7.150,-1.707,-3.476,0.823
1667722437357,2022-11-06T10.13.57.357,7.191,2.073,-0.945,1.341
1667722437398,2022-11-06T10.13.57.398,7.232,-1.280,1.707,1.646
1667722437437,2022-11-06T10.13.57.437,7.271,-1.921,2.622,0.976
1667722437478,2022-11-06T10.13.57.478,7.312,-0.793,1.189,-0.457
1667722437519,2022-11-06T10.13.57.519,7.353,-2.317,0.793,-0.915
1667722437560,2022-11-06T10.13.57.560,7.394,-1.982,0.945,-2.104
1667722437600,2022-11-06T10.13.57.600,7.434,-1.585,1.098,-3.018
1667722437641,2022-11-06T10.13.57.641,7.475,-0.030,1.402,-1.738
1667722437682,2022-11-06T10.13.57.682,7.516,0.427,1.311,-1.037
1667722437723,2022-11-06T10.13.57.723,7.557,-0.091,1.433,-0.396
1667722437763,2022-11-06T10.13.57.763,7.597,0.884,2.744,-0.335
1667722437804,2022-11-06T10.13.57.804,7.638,1.768,0.915,-0.335
1667722437845,2022-11-06T10.13.57.845,7.679,2.287,0.213,-0.335
1667722437886,2022-11-06T10.13.57.886,7.720,-0.579,0.884,0.030
1667722437925,2022-11-06T10.13.57.925,7.759,-2.439,0.610,-0.427
1667722437966,2022-11-06T10.13.57.966,7.800,1.616,-0.610,-0.396
1667722438007,2022-11-06T10.13.58.007,7.841,-0.335,-1.616,-0.610
1667722438047,2022-11-06T10.13.58.047,7.881,1.494,-1.159,-1.829
1667722438088,2022-11-06T10.13.58.088,7.922,3.049,1.159,-3.445
1667722438129,2022-11-06T10.13.58.129,7.963,0.701,2.287,-2.409
1667722438170,2022-11-06T10.13.58.170,8.004,1.341,-1.189,1.220
1667722438209,2022-11-06T10.13.58.209,8.043,1.280,-2.591,2.317
1667722438250,2022-11-06T10.13.58.250,8.084,-0.061,-0.122,0.579
1667722438291,2022-11-06T10.13.58.291,8.125,-1.341,0.823,-0.732
1667722438332,2022-11-06T10.13.58.332,8.166,-4.085,0.671,-2.043
1667722438372,2022-11-06T10.13.58.372,8.206,-2.957,0.610,-1.890
1667722438413,2022-11-06T10.13.58.413,8.247,-3.049,-0.427,-1.128
1667722438454,2022-11-06T10.13.58.454,8.288,-3.201,0.701,-0.244
1667722438495,2022-11-06T10.13.58.495,8.329,-0.915,1.555,1.128
1667722438535,2022-11-06T10.13.58.535,8.369,0.457,0.823,1.768
1667722438576,2022-11-06T10.13.58.576,8.410,0.244,0.610,1.189
1667722438617,2022-11-06T10.13.58.617,8.451,-0.183,0.579,0.274
1667722438656,2022-11-06T10.13.58.656,8.490,-0.305,0.549,-0.488
1667722438697,2022-11-06T10.13.58.697,8.531,-0.976,0.701,-0.854
1667722438738,2022-11-06T10.13.58.738,8.572,-0.823,-0.183,-1.677
1667722438779,2022-11-06T10.13.58.779,8.613,-1.738,0.122,-1.341
1667722438819,2022-11-06T10.13.58.819,8.653,-0.396,0.061,-0.823
1667722438860,2022-11-06T10.13.58.860,8.694,-0.061,-0.061,-0.427
1667722438901,2022-11-06T10.13.58.901,8.735,0.091,0.335,-0.030
1667722438942,2022-11-06T10.13.58.942,8.776,-0.183,0.213,-0.427
1667722438981,2022-11-06T10.13.58.981,8.815,-0.762,0.152,-0.640
1667722439022,2022-11-06T10.13.59.022,8.856,-0.671,0.152,-1.067
1667722439063,2022-11-06T10.13.59.063,8.897,-2.012,0.122,-1.128
1667722439104,2022-11-06T10.13.59.104,8.938,-1.250,0.274,-0.793
1667722439144,2022-11-06T10.13.59.144,8.978,-1.189,0.854,-0.671
1667722439185,2022-11-06T10.13.59.185,9.019,-0.915,0.976,-0.335
1667722439226,2022-11-06T10.13.59.226,9.060,-0.610,0.579,-0.213
1667722439265,2022-11-06T10.13.59.265,9.099,-1.067,1.220,-0.335
1667722439307,2022-11-06T10.13.59.307,9.141,-0.854,0.701,-0.579
1667722439348,2022-11-06T10.13.59.348,9.182,-1.768,1.006,-1.311
1667722439389,2022-11-06T10.13.59.389,9.223,-2.866,2.256,-1.799
1667722439428,2022-11-06T10.13.59.428,9.262,-0.884,1.341,-1.098
1667722439469,2022-11-06T10.13.59.469,9.303,-2.591,2.195,-0.976
1667722439510,2022-11-06T10.13.59.510,9.344,-1.982,2.927,-1.280
1667722439551,2022-11-06T10.13.59.551,9.385,-0.610,3.201,-1.555
1667722439591,2022-11-06T10.13.59.591,9.425,-0.671,5.793,-1.738
1667722439632,2022-11-06T10.13.59.632,9.466,0.427,6.524,-2.043
1667722439673,2022-11-06T10.13.59.673,9.507,1.220,5.335,-1.799
1667722439712,2022-11-06T10.13.59.712,9.546,0.152,3.841,-1.341
1667722439753,2022-11-06T10.13.59.753,9.587,1.311,2.500,-0.793
1667722439794,2022-11-06T10.13.59.794,9.628,0.671,2.988,-0.274
1667722439835,2022-11-06T10.13.59.835,9.669,0.793,1.646,0.091
1667722439875,2022-11-06T10.13.59.875,9.709,0.549,2.073,-0.122
1667722439916,2022-11-06T10.13.59.916,9.750,-0.274,2.957,-0.244
1667722439957,2022-11-06T10.13.59.957,9.791,1.738,2.805,0.549
1667722439998,2022-11-06T10.13.59.998,9.832,1.098,2.622,0.244
1667722440037,2022-11-06T10.14.00.037,9.871,0.091,0.671,-0.213
1667722440078,2022-11-06T10.14.00.078,9.912,-0.579,0.610,-0.152
1667722440119,2022-11-06T10.14.00.119,9.953,0.701,1.921,-0.396
1667722440159,2022-11-06T10.14.00.159,9.993,-0.183,1.311,-0.427
1667722440200,2022-11-06T10.14.00.200,10.034,-0.732,1.250,-0.183
1667722440241,2022-11-06T10.14.00.241,10.075,0.183,1.585,-0.274
1667722440282,2022-11-06T10.14.00.282,10.116,-0.183,1.006,-0.122
1667722440322,2022-11-06T10.14.00.322,10.156,-0.244,1.250,-0.030
1667722440363,2022-11-06T10.14.00.363,10.197,0.366,0.945,-0.488
1667722440404,2022-11-06T10.14.00.404,10.238,-0.427,0.305,-0.427
1667722440445,2022-11-06T10.14.00.445,10.279,-0.732,0.488,-0.488
1667722440484,2022-11-06T10.14.00.484,10.318,-0.427,0.366,-0.732
1667722440525,2022-11-06T10.14.00.525,10.359,-0.488,0.061,-0.213
1667722440566,2022-11-06T10.14.00.566,10.400,-0.366,0.305,0.305
1667722440607,2022-11-06T10.14.00.607,10.441,-0.183,0.366,0.549
1667722440647,2022-11-06T10.14.00.647,10.481,-1.006,0.427,0.671
1667722440688,2022-11-06T10.14.00.688,10.522,0.061,0.427,0.335
1667722440729,2022-11-06T10.14.00.729,10.563,0.549,0.640,0.122
1667722440768,2022-11-06T10.14.00.768,10.602,0.579,0.122,0.793
1667722440809,2022-11-06T10.14.00.809,10.643,-1.037,0.366,1.159
1667722440850,2022-11-06T10.14.00.850,10.684,-0.488,0.793,1.220
1667722440891,2022-11-06T10.14.00.891,10.725,-1.067,0.854,0.762
1667722440931,2022-11-06T10.14.00.931,10.765,-0.366,0.549,0.030
1667722440972,2022-11-06T10.14.00.972,10.806,-0.518,0.610,-0.335
1667722441013,2022-11-06T10.14.01.013,10.847,-0.213,0.000,0.000
1667722441054,2022-11-06T10.14.01.054,10.888,-1.463,0.061,0.122
1667722441094,2022-11-06T10.14.01.094,10.928,-1.372,0.396,-0.061
1667722441135,2022-11-06T10.14.01.135,10.969,-1.250,0.701,-0.274
1667722441176,2022-11-06T10.14.01.176,11.010,-0.091,1.280,-0.274
1667722441215,2022-11-06T10.14.01.215,11.049,0.152,1.159,0.244
1667722441256,2022-11-06T10.14.01.256,11.090,-0.945,1.189,0.732
1667722441297,2022-11-06T10.14.01.297,11.131,-0.884,1.128,0.244
1667722441338,2022-11-06T10.14.01.338,11.172,0.244,-0.213,-0.305
1667722441378,2022-11-06T10.14.01.378,11.212,-0.274,-0.671,-0.549
1667722441419,2022-11-06T10.14.01.419,11.253,-0.061,-0.030,0.030
1667722441460,2022-11-06T10.14.01.460,11.294,0.152,0.274,0.579
1667722441501,2022-11-06T10.14.01.501,11.335,-0.030,0.884,1.067
1667722441540,2022-11-06T10.14.01.540,11.374,0.061,0.854,1.098
1667722441581,2022-11-06T10.14.01.581,11.415,0.427,0.488,0.488
1667722441622,2022-11-06T10.14.01.622,11.456,-0.457,0.915,0.396
1667722441662,2022-11-06T10.14.01.662,11.496,-1.280,0.915,0.396
1667722441703,2022-11-06T10.14.01.703,11.537,-1.311,1.128,0.610
1667722441744,2022-11-06T10.14.01.744,11.578,-0.457,1.006,0.579
1667722441785,2022-11-06T10.14.01.785,11.619,-1.341,0.976,0.457
1667722441825,2022-11-06T10.14.01.825,11.659,-0.579,0.488,0.335
1667722441866,2022-11-06T10.14.01.866,11.700,0.183,0.061,0.488
1667722441907,2022-11-06T10.14.01.907,11.741,-0.030,0.640,0.671
1667722441948,2022-11-06T10.14.01.948,11.782,0.335,0.976,0.396
1667722441987,2022-11-06T10.14.01.987,11.821,-0.183,0.305,-0.061
1667722442028,2022-11-06T10.14.02.028,11.862,-0.884,0.305,-0.640
1667722442069,2022-11-06T10.14.02.069,11.903,-1.006,0.579,-1.098
1667722442110,2022-11-06T10.14.02.110,11.944,-0.884,0.640,-0.640
1667722442150,2022-11-06T10.14.02.150,11.984,-0.427,0.732,-0.122
1667722442191,2022-11-06T10.14.02.191,12.025,-0.915,0.244,0.549
1667722442232,2022-11-06T10.14.02.232,12.066,-13.720,-12.683,5.122
1667722442271,2022-11-06T10.14.02.271,12.105,-9.451,-10.335,-0.396
1667722442312,2022-11-06T10.14.02.312,12.146,1.768,-4.329,-2.043
1667722442353,2022-11-06T10.14.02.353,12.187,11.037,-5.396,-1.768
1667722442394,2022-11-06T10.14.02.394,12.228,13.262,-2.287,2.378
1667722442434,2022-11-06T10.14.02.434,12.268,10.793,0.945,2.988
1667722442475,2022-11-06T10.14.02.475,12.309,10.366,0.884,1.860
1667722442516,2022-11-06T10.14.02.516,12.350,3.262,-0.518,2.591
1667722442557,2022-11-06T10.14.02.557,12.391,-4.024,-0.427,3.110
1667722442597,2022-11-06T10.14.02.597,12.431,-0.061,0.335,1.890
1667722442638,2022-11-06T10.14.02.638,12.472,12.256,-1.280,1.159
1667722442679,2022-11-06T10.14.02.679,12.513,11.037,-1.951,0.488
1667722442718,2022-11-06T10.14.02.718,12.552,-6.494,-2.927,-4.116
1667722442759,2022-11-06T10.14.02.759,12.593,-12.805,-4.146,-2.988
1667722442800,2022-11-06T10.14.02.800,12.634,-5.823,-1.585,2.470
1667722442841,2022-11-06T10.14.02.841,12.675,-2.744,-1.463,0.366
1667722442881,2022-11-06T10.14.02.881,12.715,4.848,-0.305,2.744
1667722442922,2022-11-06T10.14.02.922,12.756,0.122,1.524,1.037
1667722442963,2022-11-06T10.14.02.963,12.797,-9.665,2.835,0.884
1667722443004,2022-11-06T10.14.03.004,12.838,-13.232,2.012,2.652
1667722443043,2022-11-06T10.14.03.043,12.877,-16.372,0.884,3.262
1667722443084,2022-11-06T10.14.03.084,12.918,-14.177,0.030,3.140
1667722443125,2022-11-06T10.14.03.125,12.959,-7.256,-0.457,2.561
1667722443165,2022-11-06T10.14.03.165,12.999,-1.585,0.366,0.518
1667722443206,2022-11-06T10.14.03.206,13.040,2.774,0.793,-2.287
1667722443247,2022-11-06T10.14.03.247,13.081,2.195,2.134,-0.335
1667722443288,2022-11-06T10.14.03.288,13.122,2.378,3.201,0.762
1667722443327,2022-11-06T10.14.03.327,13.161,11.707,3.659,4.177
1667722443369,2022-11-06T10.14.03.369,13.203,-8.598,4.573,2.652
1667722443410,2022-11-06T10.14.03.410,13.244,-26.951,5.000,-1.555
1667722443451,2022-11-06T10.14.03.451,13.285,-36.860,0.061,-8.841
1667722443490,2022-11-06T10.14.03.490,13.324,-32.470,-2.073,-3.933
1667722443531,2022-11-06T10.14.03.531,13.365,56.311,19.055,-3.201
1667722443572,2022-11-06T10.14.03.572,13.406,11.311,5.518,-1.494
1667722443613,2022-11-06T10.14.03.613,13.447,-1.067,0.183,-0.976
1667722443653,2022-11-06T10.14.03.653,13.487,4.146,2.896,-1.555
1667722443694,2022-11-06T10.14.03.694,13.528,3.201,2.317,-1.311
1667722443735,2022-11-06T10.14.03.735,13.569,2.409,1.067,-0.701
1667722443774,2022-11-06T10.14.03.774,13.608,1.829,1.128,-0.366
1667722443815,2022-11-06T10.14.03.815,13.649,1.098,1.402,-0.366
1667722443856,2022-11-06T10.14.03.856,13.690,1.829,1.159,-0.457
1667722443897,2022-11-06T10.14.03.897,13.731,1.220,0.793,-0.549
1667722443937,2022-11-06T10.14.03.937,13.771,0.793,1.037,-1.098
1667722443978,2022-11-06T10.14.03.978,13.812,0.915,0.732,-1.067
1667722444019,2022-11-06T10.14.04.019,13.853,0.915,0.701,-0.518
1667722444060,2022-11-06T10.14.04.060,13.894,0.122,1.463,-0.518
1667722444099,2022-11-06T10.14.04.099,13.933,0.732,0.976,-0.183
1667722444140,2022-11-06T10.14.04.140,13.974,0.915,0.335,-0.396
1667722444182,2022-11-06T10.14.04.182,14.016,-0.183,0.610,-0.762
1667722444223,2022-11-06T10.14.04.223,14.057,-0.335,1.006,-0.732
1667722444262,2022-11-06T10.14.04.262,14.096,0.213,0.183,-0.640
1667722444303,2022-11-06T10.14.04.303,14.137,0.183,0.213,-0.366
1667722444344,2022-11-06T10.14.04.344,14.178,0.030,0.793,0.152
1667722444385,2022-11-06T10.14.04.385,14.219,0.244,1.067,0.518
1667722444425,2022-11-06T10.14.04.425,14.259,-0.671,0.732,0.091
1667722444466,2022-11-06T10.14.04.466,14.300,-1.189,0.091,0.396
1667722444507,2022-11-06T10.14.04.507,14.341,-2.195,-1.220,0.884
1667722444546,2022-11-06T10.14.04.546,14.380,-1.616,0.305,1.067
1667722444587,2022-11-06T10.14.04.587,14.421,-0.549,0.976,1.463
1667722444628,2022-11-06T10.14.04.628,14.462,-0.091,0.274,2.012
1667722444669,2022-11-06T10.14.04.669,14.503,-1.616,-0.183,1.006
1667722444709,2022-11-06T10.14.04.709,14.543,-1.341,-0.183,1.067
1667722444750,2022-11-06T10.14.04.750,14.584,-0.518,-2.378,3.018
1667722444791,2022-11-06T10.14.04.791,14.625,-1.037,-5.671,4.665
