epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667651406385,2022-11-05T14.30.06.385,0.000,-0.278,-0.271,0.949
1667651406425,2022-11-05T14.30.06.425,0.040,-0.281,-0.276,0.954
1667651406466,2022-11-05T14.30.06.466,0.081,-0.279,-0.269,0.954
1667651406505,2022-11-05T14.30.06.505,0.120,-0.281,-0.277,0.954
1667651406547,2022-11-05T14.30.06.547,0.162,-0.280,-0.274,0.953
1667651406586,2022-11-05T14.30.06.586,0.201,-0.281,-0.276,0.953
1667651406627,2022-11-05T14.30.06.627,0.242,-0.280,-0.275,0.954
1667651406667,2022-11-05T14.30.06.667,0.282,-0.279,-0.273,0.953
1667651406706,2022-11-05T14.30.06.706,0.321,-0.281,-0.273,0.953
1667651406747,2022-11-05T14.30.06.747,0.362,-0.280,-0.273,0.953
1667651406787,2022-11-05T14.30.06.787,0.402,-0.279,-0.274,0.954
1667651406828,2022-11-05T14.30.06.828,0.443,-0.279,-0.274,0.953
1667651406867,2022-11-05T14.30.06.867,0.482,-0.281,-0.271,0.954
1667651406908,2022-11-05T14.30.06.908,0.523,-0.280,-0.272,0.955
1667651406948,2022-11-05T14.30.06.948,0.563,-0.281,-0.277,0.953
1667651406989,2022-11-05T14.30.06.989,0.604,-0.278,-0.284,0.945
1667651407028,2022-11-05T14.30.07.028,0.643,-0.278,-0.266,0.957
1667651407069,2022-11-05T14.30.07.069,0.684,-0.285,-0.259,0.960
1667651407109,2022-11-05T14.30.07.109,0.724,-0.276,-0.273,0.953
1667651407150,2022-11-05T14.30.07.150,0.765,-0.264,-0.275,0.958
1667651407190,2022-11-05T14.30.07.190,0.805,-0.276,-0.286,0.957
1667651407231,2022-11-05T14.30.07.231,0.846,-0.277,-0.277,0.952
1667651407270,2022-11-05T14.30.07.270,0.885,-0.279,-0.266,0.954
1667651407310,2022-11-05T14.30.07.310,0.925,-0.287,-0.280,0.952
1667651407351,2022-11-05T14.30.07.351,0.966,-0.278,-0.276,0.954
1667651407390,2022-11-05T14.30.07.390,1.005,-0.277,-0.277,0.955
1667651407431,2022-11-05T14.30.07.431,1.046,-0.278,-0.281,0.956
1667651407471,2022-11-05T14.30.07.471,1.086,-0.278,-0.277,0.954
1667651407512,2022-11-05T14.30.07.512,1.127,-0.281,-0.279,0.952
1667651407551,2022-11-05T14.30.07.551,1.166,-0.279,-0.275,0.957
1667651407592,2022-11-05T14.30.07.592,1.207,-0.276,-0.279,0.956
1667651407632,2022-11-05T14.30.07.632,1.247,-0.278,-0.282,0.953
1667651407673,2022-11-05T14.30.07.673,1.288,-0.279,-0.276,0.954
1667651407713,2022-11-05T14.30.07.713,1.328,-0.280,-0.280,0.954
1667651407754,2022-11-05T14.30.07.754,1.369,-0.278,-0.280,0.953
1667651407793,2022-11-05T14.30.07.793,1.408,-0.279,-0.280,0.953
1667651407834,2022-11-05T14.30.07.834,1.449,-0.277,-0.280,0.955
1667651407874,2022-11-05T14.30.07.874,1.489,-0.280,-0.281,0.953
1667651407915,2022-11-05T14.30.07.915,1.530,-0.282,-0.275,0.953
1667651407954,2022-11-05T14.30.07.954,1.569,-0.279,-0.281,0.952
1667651407994,2022-11-05T14.30.07.994,1.609,-0.279,-0.285,0.951
1667651408035,2022-11-05T14.30.08.035,1.650,-0.275,-0.277,0.953
1667651408074,2022-11-05T14.30.08.074,1.689,-0.278,-0.279,0.955
1667651408115,2022-11-05T14.30.08.115,1.730,-0.278,-0.282,0.954
1667651408155,2022-11-05T14.30.08.155,1.770,-0.277,-0.283,0.956
1667651408196,2022-11-05T14.30.08.196,1.811,-0.279,-0.282,0.955
1667651408235,2022-11-05T14.30.08.235,1.850,-0.277,-0.269,0.954
1667651408276,2022-11-05T14.30.08.276,1.891,-0.282,-0.279,0.954
1667651408316,2022-11-05T14.30.08.316,1.931,-0.283,-0.283,0.952
1667651408357,2022-11-05T14.30.08.357,1.972,-0.278,-0.273,0.954
1667651408397,2022-11-05T14.30.08.397,2.012,-0.282,-0.281,0.952
1667651408438,2022-11-05T14.30.08.438,2.053,-0.279,-0.277,0.953
1667651408477,2022-11-05T14.30.08.477,2.092,-0.282,-0.278,0.953
1667651408518,2022-11-05T14.30.08.518,2.133,-0.282,-0.277,0.954
1667651408558,2022-11-05T14.30.08.558,2.173,-0.279,-0.279,0.955
1667651408597,2022-11-05T14.30.08.597,2.212,-0.279,-0.280,0.954
1667651408638,2022-11-05T14.30.08.638,2.253,-0.280,-0.277,0.955
1667651408678,2022-11-05T14.30.08.678,2.293,-0.280,-0.276,0.953
1667651408719,2022-11-05T14.30.08.719,2.334,-0.279,-0.279,0.953
1667651408758,2022-11-05T14.30.08.758,2.373,-0.280,-0.281,0.954
1667651408799,2022-11-05T14.30.08.799,2.414,-0.280,-0.277,0.955
1667651408839,2022-11-05T14.30.08.839,2.454,-0.281,-0.281,0.954
1667651408880,2022-11-05T14.30.08.880,2.495,-0.278,-0.280,0.955
1667651408920,2022-11-05T14.30.08.920,2.535,-0.279,-0.280,0.954
1667651408961,2022-11-05T14.30.08.961,2.576,-0.281,-0.281,0.953
1667651409000,2022-11-05T14.30.09.000,2.615,-0.282,-0.279,0.954
1667651409041,2022-11-05T14.30.09.041,2.656,-0.278,-0.278,0.954
1667651409081,2022-11-05T14.30.09.081,2.696,-0.280,-0.280,0.954
1667651409122,2022-11-05T14.30.09.122,2.737,-0.281,-0.277,0.954
1667651409161,2022-11-05T14.30.09.161,2.776,-0.279,-0.275,0.954
1667651409201,2022-11-05T14.30.09.201,2.816,-0.280,-0.280,0.953
1667651409242,2022-11-05T14.30.09.242,2.857,-0.280,-0.276,0.954
1667651409281,2022-11-05T14.30.09.281,2.896,-0.281,-0.277,0.953
1667651409322,2022-11-05T14.30.09.322,2.937,-0.280,-0.276,0.956
1667651409362,2022-11-05T14.30.09.362,2.977,-0.279,-0.281,0.955
1667651409403,2022-11-05T14.30.09.403,3.018,-0.278,-0.281,0.954
1667651409443,2022-11-05T14.30.09.443,3.058,-0.281,-0.268,0.952
1667651409484,2022-11-05T14.30.09.484,3.099,-0.281,-0.273,0.956
1667651409523,2022-11-05T14.30.09.523,3.138,-0.279,-0.281,0.956
1667651409564,2022-11-05T14.30.09.564,3.179,-0.275,-0.278,0.956
1667651409604,2022-11-05T14.30.09.604,3.219,-0.276,-0.279,0.955
1667651409645,2022-11-05T14.30.09.645,3.260,-0.279,-0.281,0.953
1667651409684,2022-11-05T14.30.09.684,3.299,-0.277,-0.271,0.956
1667651409725,2022-11-05T14.30.09.725,3.340,-0.284,-0.269,0.953
1667651409765,2022-11-05T14.30.09.765,3.380,-0.293,-0.271,0.951
1667651409806,2022-11-05T14.30.09.806,3.421,-0.284,-0.269,0.954
1667651409845,2022-11-05T14.30.09.845,3.460,-0.283,-0.279,0.953
1667651409885,2022-11-05T14.30.09.885,3.500,-0.282,-0.283,0.953
1667651409926,2022-11-05T14.30.09.926,3.541,-0.282,-0.278,0.953
1667651409965,2022-11-05T14.30.09.965,3.580,-0.282,-0.278,0.955
1667651410006,2022-11-05T14.30.10.006,3.621,-0.283,-0.278,0.953
1667651410046,2022-11-05T14.30.10.046,3.661,-0.282,-0.282,0.953
1667651410087,2022-11-05T14.30.10.087,3.702,-0.280,-0.285,0.954
1667651410127,2022-11-05T14.30.10.127,3.742,-0.281,-0.287,0.954
1667651410168,2022-11-05T14.30.10.168,3.783,-0.283,-0.276,0.953
1667651410207,2022-11-05T14.30.10.207,3.822,-0.283,-0.277,0.952
1667651410248,2022-11-05T14.30.10.248,3.863,-0.283,-0.277,0.953
1667651410288,2022-11-05T14.30.10.288,3.903,-0.281,-0.277,0.955
1667651410329,2022-11-05T14.30.10.329,3.944,-0.280,-0.272,0.955
1667651410368,2022-11-05T14.30.10.368,3.983,-0.281,-0.272,0.955
1667651410409,2022-11-05T14.30.10.409,4.024,-0.285,-0.279,0.952
1667651410449,2022-11-05T14.30.10.449,4.064,-0.284,-0.276,0.952
1667651410488,2022-11-05T14.30.10.488,4.103,-0.281,-0.273,0.953
1667651410529,2022-11-05T14.30.10.529,4.144,-0.282,-0.275,0.953
1667651410569,2022-11-05T14.30.10.569,4.184,-0.282,-0.275,0.954
1667651410610,2022-11-05T14.30.10.610,4.225,-0.282,-0.275,0.955
1667651410650,2022-11-05T14.30.10.650,4.265,-0.281,-0.279,0.954
1667651410691,2022-11-05T14.30.10.691,4.306,-0.284,-0.277,0.954
1667651410730,2022-11-05T14.30.10.730,4.345,-0.281,-0.273,0.954
1667651410771,2022-11-05T14.30.10.771,4.386,-0.282,-0.280,0.953
1667651410811,2022-11-05T14.30.10.811,4.426,-0.282,-0.279,0.955
1667651410852,2022-11-05T14.30.10.852,4.467,-0.280,-0.277,0.953
1667651410891,2022-11-05T14.30.10.891,4.506,-0.286,-0.278,0.953
1667651410932,2022-11-05T14.30.10.932,4.547,-0.284,-0.273,0.952
1667651410972,2022-11-05T14.30.10.972,4.587,-0.283,-0.275,0.951
1667651411013,2022-11-05T14.30.11.013,4.628,-0.280,-0.282,0.953
1667651411052,2022-11-05T14.30.11.052,4.667,-0.281,-0.279,0.953
1667651411092,2022-11-05T14.30.11.092,4.707,-0.284,-0.281,0.952
1667651411133,2022-11-05T14.30.11.133,4.748,-0.283,-0.276,0.952
1667651411172,2022-11-05T14.30.11.172,4.787,-0.282,-0.278,0.954
1667651411214,2022-11-05T14.30.11.214,4.829,-0.282,-0.280,0.953
1667651411253,2022-11-05T14.30.11.253,4.868,-0.282,-0.282,0.953
1667651411294,2022-11-05T14.30.11.294,4.909,-0.282,-0.279,0.953
1667651411334,2022-11-05T14.30.11.334,4.949,-0.281,-0.278,0.953
1667651411375,2022-11-05T14.30.11.375,4.990,-0.284,-0.279,0.953
1667651411414,2022-11-05T14.30.11.414,5.029,-0.283,-0.278,0.953
1667651411455,2022-11-05T14.30.11.455,5.070,-0.281,-0.279,0.954
1667651411495,2022-11-05T14.30.11.495,5.110,-0.282,-0.280,0.953
1667651411536,2022-11-05T14.30.11.536,5.151,-0.283,-0.278,0.952
1667651411575,2022-11-05T14.30.11.575,5.190,-0.281,-0.274,0.953
1667651411616,2022-11-05T14.30.11.616,5.231,-0.284,-0.279,0.953
1667651411656,2022-11-05T14.30.11.656,5.271,-0.283,-0.276,0.954
1667651411697,2022-11-05T14.30.11.697,5.312,-0.281,-0.279,0.954
1667651411736,2022-11-05T14.30.11.736,5.351,-0.285,-0.279,0.953
1667651411776,2022-11-05T14.30.11.776,5.391,-0.284,-0.272,0.953
1667651411817,2022-11-05T14.30.11.817,5.432,-0.282,-0.277,0.953
1667651411857,2022-11-05T14.30.11.857,5.472,-0.282,-0.281,0.954
1667651411898,2022-11-05T14.30.11.898,5.513,-0.283,-0.279,0.955
1667651411937,2022-11-05T14.30.11.937,5.552,-0.281,-0.277,0.953
1667651411978,2022-11-05T14.30.11.978,5.593,-0.283,-0.281,0.951
1667651412018,2022-11-05T14.30.12.018,5.633,-0.282,-0.275,0.954
1667651412059,2022-11-05T14.30.12.059,5.674,-0.284,-0.274,0.954
1667651412098,2022-11-05T14.30.12.098,5.713,-0.284,-0.275,0.953
1667651412139,2022-11-05T14.30.12.139,5.754,-0.283,-0.279,0.953
1667651412179,2022-11-05T14.30.12.179,5.794,-0.283,-0.280,0.955
1667651412220,2022-11-05T14.30.12.220,5.835,-0.283,-0.276,0.953
1667651412259,2022-11-05T14.30.12.259,5.874,-0.283,-0.275,0.954
1667651412300,2022-11-05T14.30.12.300,5.915,-0.284,-0.278,0.954
1667651412340,2022-11-05T14.30.12.340,5.955,-0.280,-0.273,0.954
1667651412380,2022-11-05T14.30.12.380,5.995,-0.284,-0.277,0.953
1667651412421,2022-11-05T14.30.12.421,6.036,-0.283,-0.275,0.955
1667651412460,2022-11-05T14.30.12.460,6.075,-0.283,-0.274,0.955
1667651412501,2022-11-05T14.30.12.501,6.116,-0.283,-0.278,0.953
1667651412541,2022-11-05T14.30.12.541,6.156,-0.281,-0.277,0.954
1667651412582,2022-11-05T14.30.12.582,6.197,-0.282,-0.275,0.955
1667651412621,2022-11-05T14.30.12.621,6.236,-0.283,-0.278,0.952
1667651412662,2022-11-05T14.30.12.662,6.277,-0.283,-0.276,0.953
1667651412702,2022-11-05T14.30.12.702,6.317,-0.282,-0.278,0.953
1667651412743,2022-11-05T14.30.12.743,6.358,-0.283,-0.279,0.953
1667651412782,2022-11-05T14.30.12.782,6.397,-0.282,-0.278,0.954
1667651412823,2022-11-05T14.30.12.823,6.438,-0.283,-0.281,0.954
1667651412863,2022-11-05T14.30.12.863,6.478,-0.282,-0.281,0.954
1667651412904,2022-11-05T14.30.12.904,6.519,-0.284,-0.276,0.953
1667651412943,2022-11-05T14.30.12.943,6.558,-0.285,-0.278,0.951
1667651412983,2022-11-05T14.30.12.983,6.598,-0.282,-0.276,0.955
1667651413024,2022-11-05T14.30.13.024,6.639,-0.286,-0.276,0.953
1667651413064,2022-11-05T14.30.13.064,6.679,-0.284,-0.274,0.952
1667651413105,2022-11-05T14.30.13.105,6.720,-0.284,-0.278,0.954
1667651413144,2022-11-05T14.30.13.144,6.759,-0.285,-0.273,0.954
1667651413185,2022-11-05T14.30.13.185,6.800,-0.282,-0.271,0.953
1667651413225,2022-11-05T14.30.13.225,6.840,-0.282,-0.278,0.954
1667651413266,2022-11-05T14.30.13.266,6.881,-0.283,-0.276,0.955
1667651413305,2022-11-05T14.30.13.305,6.920,-0.284,-0.279,0.953
1667651413346,2022-11-05T14.30.13.346,6.961,-0.284,-0.269,0.956
1667651413386,2022-11-05T14.30.13.386,7.001,-0.289,-0.270,0.953
1667651413427,2022-11-05T14.30.13.427,7.042,-0.288,-0.263,0.953
1667651413466,2022-11-05T14.30.13.466,7.081,-0.271,-0.281,0.955
1667651413507,2022-11-05T14.30.13.507,7.122,-0.278,-0.276,0.958
1667651413547,2022-11-05T14.30.13.547,7.162,-0.281,-0.260,0.955
1667651413588,2022-11-05T14.30.13.588,7.203,-0.286,-0.272,0.953
1667651413628,2022-11-05T14.30.13.628,7.243,-0.279,-0.268,0.957
1667651413667,2022-11-05T14.30.13.667,7.282,-0.286,-0.272,0.952
1667651413708,2022-11-05T14.30.13.708,7.323,-0.276,-0.259,0.958
1667651413748,2022-11-05T14.30.13.748,7.363,-0.285,-0.287,0.960
1667651413789,2022-11-05T14.30.13.789,7.404,-0.283,-0.270,0.957
1667651413828,2022-11-05T14.30.13.828,7.443,-0.295,-0.251,0.945
1667651413869,2022-11-05T14.30.13.869,7.484,-0.294,-0.251,0.950
1667651413909,2022-11-05T14.30.13.909,7.524,-0.285,-0.267,0.958
1667651413950,2022-11-05T14.30.13.950,7.565,-0.260,-0.280,0.960
1667651413989,2022-11-05T14.30.13.989,7.604,-0.250,-0.250,0.965
1667651414030,2022-11-05T14.30.14.030,7.645,-0.283,-0.276,0.959
1667651414070,2022-11-05T14.30.14.070,7.685,-0.279,-0.266,0.957
1667651414111,2022-11-05T14.30.14.111,7.726,-0.281,-0.260,0.958
1667651414151,2022-11-05T14.30.14.151,7.766,-0.280,-0.266,0.958
1667651414192,2022-11-05T14.30.14.192,7.807,-0.280,-0.261,0.959
1667651414231,2022-11-05T14.30.14.231,7.846,-0.291,-0.264,0.957
1667651414271,2022-11-05T14.30.14.271,7.886,-0.293,-0.264,0.951
1667651414312,2022-11-05T14.30.14.312,7.927,-0.280,-0.262,0.957
1667651414351,2022-11-05T14.30.14.351,7.966,-0.286,-0.269,0.953
1667651414392,2022-11-05T14.30.14.392,8.007,-0.282,-0.260,0.957
1667651414432,2022-11-05T14.30.14.432,8.047,-0.291,-0.270,0.954
1667651414473,2022-11-05T14.30.14.473,8.088,-0.291,-0.267,0.951
1667651414512,2022-11-05T14.30.14.512,8.127,-0.286,-0.257,0.955
1667651414553,2022-11-05T14.30.14.553,8.168,-0.287,-0.266,0.954
1667651414593,2022-11-05T14.30.14.593,8.208,-0.292,-0.272,0.953
1667651414634,2022-11-05T14.30.14.634,8.249,-0.287,-0.260,0.952
1667651414673,2022-11-05T14.30.14.673,8.288,-0.283,-0.275,0.957
1667651414714,2022-11-05T14.30.14.714,8.329,-0.283,-0.271,0.953
1667651414754,2022-11-05T14.30.14.754,8.369,-0.284,-0.279,0.957
1667651414795,2022-11-05T14.30.14.795,8.410,-0.286,-0.277,0.952
1667651414835,2022-11-05T14.30.14.835,8.450,-0.286,-0.266,0.955
1667651414874,2022-11-05T14.30.14.874,8.489,-0.287,-0.272,0.955
1667651414915,2022-11-05T14.30.14.915,8.530,-0.284,-0.276,0.956
1667651414955,2022-11-05T14.30.14.955,8.570,-0.297,-0.279,0.950
1667651414996,2022-11-05T14.30.14.996,8.611,-0.284,-0.288,0.964
1667651415035,2022-11-05T14.30.15.035,8.650,-0.295,-0.268,0.969
1667651415076,2022-11-05T14.30.15.076,8.691,-0.280,-0.149,0.958
1667651415116,2022-11-05T14.30.15.116,8.731,-0.275,-0.190,0.948
1667651415157,2022-11-05T14.30.15.157,8.772,-0.293,-0.238,0.963
1667651415196,2022-11-05T14.30.15.196,8.811,-0.301,-0.269,0.960
1667651415237,2022-11-05T14.30.15.237,8.852,-0.292,-0.251,0.956
1667651415277,2022-11-05T14.30.15.277,8.892,-0.288,-0.230,0.958
1667651415318,2022-11-05T14.30.15.318,8.933,-0.293,-0.255,0.958
1667651415358,2022-11-05T14.30.15.358,8.973,-0.289,-0.249,0.957
1667651415399,2022-11-05T14.30.15.399,9.014,-0.293,-0.244,0.957
1667651415438,2022-11-05T14.30.15.438,9.053,-0.294,-0.248,0.957
1667651415479,2022-11-05T14.30.15.479,9.094,-0.289,-0.248,0.957
1667651415519,2022-11-05T14.30.15.519,9.134,-0.288,-0.256,0.960
1667651415558,2022-11-05T14.30.15.558,9.173,-0.292,-0.253,0.957
1667651415599,2022-11-05T14.30.15.599,9.214,-0.295,-0.249,0.955
1667651415639,2022-11-05T14.30.15.639,9.254,-0.291,-0.252,0.958
1667651415680,2022-11-05T14.30.15.680,9.295,-0.289,-0.252,0.957
1667651415719,2022-11-05T14.30.15.719,9.334,-0.291,-0.254,0.957
1667651415760,2022-11-05T14.30.15.760,9.375,-0.297,-0.258,0.955
1667651415800,2022-11-05T14.30.15.800,9.415,-0.299,-0.255,0.953
1667651415841,2022-11-05T14.30.15.841,9.456,-0.294,-0.255,0.956
1667651415880,2022-11-05T14.30.15.880,9.495,-0.292,-0.249,0.955
1667651415922,2022-11-05T14.30.15.922,9.537,-0.296,-0.253,0.956
1667651415961,2022-11-05T14.30.15.961,9.576,-0.291,-0.253,0.956
1667651416002,2022-11-05T14.30.16.002,9.617,-0.297,-0.253,0.955
1667651416042,2022-11-05T14.30.16.042,9.657,-0.290,-0.256,0.956
1667651416083,2022-11-05T14.30.16.083,9.698,-0.292,-0.266,0.956
1667651416122,2022-11-05T14.30.16.122,9.737,-0.294,-0.259,0.955
1667651416162,2022-11-05T14.30.16.162,9.777,-0.292,-0.249,0.955
1667651416203,2022-11-05T14.30.16.203,9.818,-0.297,-0.258,0.953
1667651416242,2022-11-05T14.30.16.242,9.857,-0.293,-0.258,0.956
1667651416283,2022-11-05T14.30.16.283,9.898,-0.291,-0.254,0.954
1667651416323,2022-11-05T14.30.16.323,9.938,-0.294,-0.262,0.954
1667651416364,2022-11-05T14.30.16.364,9.979,-0.293,-0.255,0.956
1667651416403,2022-11-05T14.30.16.403,10.018,-0.294,-0.259,0.953
1667651416444,2022-11-05T14.30.16.444,10.059,-0.292,-0.261,0.955
1667651416484,2022-11-05T14.30.16.484,10.099,-0.293,-0.263,0.956
1667651416525,2022-11-05T14.30.16.525,10.140,-0.293,-0.257,0.955
1667651416565,2022-11-05T14.30.16.565,10.180,-0.294,-0.255,0.954
1667651416606,2022-11-05T14.30.16.606,10.221,-0.293,-0.260,0.954
1667651416645,2022-11-05T14.30.16.645,10.260,-0.295,-0.253,0.955
1667651416686,2022-11-05T14.30.16.686,10.301,-0.295,-0.256,0.953
1667651416726,2022-11-05T14.30.16.726,10.341,-0.293,-0.258,0.956
1667651416767,2022-11-05T14.30.16.767,10.382,-0.292,-0.259,0.956
1667651416806,2022-11-05T14.30.16.806,10.421,-0.290,-0.257,0.957
1667651416846,2022-11-05T14.30.16.846,10.461,-0.295,-0.259,0.954
1667651416887,2022-11-05T14.30.16.887,10.502,-0.293,-0.256,0.955
1667651416926,2022-11-05T14.30.16.926,10.541,-0.293,-0.258,0.955
1667651416967,2022-11-05T14.30.16.967,10.582,-0.294,-0.259,0.954
1667651417007,2022-11-05T14.30.17.007,10.622,-0.295,-0.255,0.953
1667651417048,2022-11-05T14.30.17.048,10.663,-0.291,-0.257,0.957
1667651417088,2022-11-05T14.30.17.088,10.703,-0.293,-0.260,0.954
1667651417129,2022-11-05T14.30.17.129,10.744,-0.288,-0.248,0.955
1667651417168,2022-11-05T14.30.17.168,10.783,-0.298,-0.263,0.953
1667651417209,2022-11-05T14.30.17.209,10.824,-0.292,-0.256,0.956
1667651417249,2022-11-05T14.30.17.249,10.864,-0.291,-0.255,0.956
1667651417290,2022-11-05T14.30.17.290,10.905,-0.293,-0.261,0.955
1667651417329,2022-11-05T14.30.17.329,10.944,-0.293,-0.256,0.954
1667651417370,2022-11-05T14.30.17.370,10.985,-0.295,-0.258,0.954
1667651417410,2022-11-05T14.30.17.410,11.025,-0.293,-0.256,0.953
1667651417449,2022-11-05T14.30.17.449,11.064,-0.291,-0.259,0.955
1667651417490,2022-11-05T14.30.17.490,11.105,-0.293,-0.257,0.956
1667651417530,2022-11-05T14.30.17.530,11.145,-0.293,-0.255,0.955
1667651417571,2022-11-05T14.30.17.571,11.186,-0.290,-0.253,0.956
1667651417610,2022-11-05T14.30.17.610,11.225,-0.292,-0.262,0.954
1667651417651,2022-11-05T14.30.17.651,11.266,-0.293,-0.268,0.955
1667651417691,2022-11-05T14.30.17.691,11.306,-0.296,-0.261,0.954
1667651417732,2022-11-05T14.30.17.732,11.347,-0.296,-0.255,0.955
1667651417772,2022-11-05T14.30.17.772,11.387,-0.295,-0.259,0.954
1667651417813,2022-11-05T14.30.17.813,11.428,-0.295,-0.262,0.954
1667651417852,2022-11-05T14.30.17.852,11.467,-0.289,-0.258,0.955
1667651417893,2022-11-05T14.30.17.893,11.508,-0.291,-0.264,0.955
1667651417933,2022-11-05T14.30.17.933,11.548,-0.289,-0.259,0.957
1667651417974,2022-11-05T14.30.17.974,11.589,-0.296,-0.261,0.957
1667651418013,2022-11-05T14.30.18.013,11.628,-0.293,-0.252,0.955
1667651418054,2022-11-05T14.30.18.054,11.669,-0.294,-0.251,0.952
1667651418094,2022-11-05T14.30.18.094,11.709,-0.295,-0.266,0.955
1667651418133,2022-11-05T14.30.18.133,11.748,-0.292,-0.255,0.955
1667651418174,2022-11-05T14.30.18.174,11.789,-0.292,-0.264,0.954
1667651418214,2022-11-05T14.30.18.214,11.829,-0.295,-0.260,0.955
1667651418255,2022-11-05T14.30.18.255,11.870,-0.293,-0.255,0.955
1667651418295,2022-11-05T14.30.18.295,11.910,-0.296,-0.265,0.952
1667651418336,2022-11-05T14.30.18.336,11.951,-0.292,-0.258,0.955
1667651418375,2022-11-05T14.30.18.375,11.990,-0.292,-0.263,0.954
1667651418416,2022-11-05T14.30.18.416,12.031,-0.295,-0.265,0.955
1667651418456,2022-11-05T14.30.18.456,12.071,-0.295,-0.261,0.956
1667651418497,2022-11-05T14.30.18.497,12.112,-0.294,-0.262,0.955
1667651418536,2022-11-05T14.30.18.536,12.151,-0.294,-0.261,0.955
1667651418577,2022-11-05T14.30.18.577,12.192,-0.291,-0.259,0.954
1667651418617,2022-11-05T14.30.18.617,12.232,-0.293,-0.267,0.956
1667651418658,2022-11-05T14.30.18.658,12.273,-0.297,-0.260,0.953
1667651418697,2022-11-05T14.30.18.697,12.312,-0.293,-0.255,0.953
1667651418737,2022-11-05T14.30.18.737,12.352,-0.296,-0.263,0.953
1667651418778,2022-11-05T14.30.18.778,12.393,-0.293,-0.259,0.955
1667651418818,2022-11-05T14.30.18.818,12.433,-0.294,-0.256,0.955
1667651418859,2022-11-05T14.30.18.859,12.474,-0.292,-0.261,0.956
1667651418898,2022-11-05T14.30.18.898,12.513,-0.293,-0.263,0.954
1667651418939,2022-11-05T14.30.18.939,12.554,-0.294,-0.255,0.955
1667651418979,2022-11-05T14.30.18.979,12.594,-0.292,-0.257,0.956
1667651419020,2022-11-05T14.30.19.020,12.635,-0.293,-0.261,0.954
1667651419059,2022-11-05T14.30.19.059,12.674,-0.292,-0.261,0.956
1667651419100,2022-11-05T14.30.19.100,12.715,-0.295,-0.260,0.954
1667651419140,2022-11-05T14.30.19.140,12.755,-0.293,-0.265,0.954
1667651419181,2022-11-05T14.30.19.181,12.796,-0.294,-0.258,0.955
1667651419220,2022-11-05T14.30.19.220,12.835,-0.292,-0.262,0.953
1667651419261,2022-11-05T14.30.19.261,12.876,-0.292,-0.263,0.954
1667651419301,2022-11-05T14.30.19.301,12.916,-0.294,-0.260,0.954
1667651419340,2022-11-05T14.30.19.340,12.955,-0.293,-0.258,0.954
1667651419381,2022-11-05T14.30.19.381,12.996,-0.294,-0.261,0.955
1667651419421,2022-11-05T14.30.19.421,13.036,-0.292,-0.259,0.955
1667651419462,2022-11-05T14.30.19.462,13.077,-0.293,-0.258,0.954
1667651419502,2022-11-05T14.30.19.502,13.117,-0.292,-0.257,0.957
1667651419543,2022-11-05T14.30.19.543,13.158,-0.294,-0.261,0.954
1667651419582,2022-11-05T14.30.19.582,13.197,-0.290,-0.257,0.955
1667651419623,2022-11-05T14.30.19.623,13.238,-0.293,-0.261,0.954
1667651419663,2022-11-05T14.30.19.663,13.278,-0.292,-0.254,0.956
1667651419704,2022-11-05T14.30.19.704,13.319,-0.293,-0.260,0.955
1667651419743,2022-11-05T14.30.19.743,13.358,-0.293,-0.257,0.955
1667651419784,2022-11-05T14.30.19.784,13.399,-0.292,-0.257,0.955
1667651419824,2022-11-05T14.30.19.824,13.439,-0.295,-0.260,0.955
1667651419865,2022-11-05T14.30.19.865,13.480,-0.293,-0.255,0.955
1667651419904,2022-11-05T14.30.19.904,13.519,-0.293,-0.260,0.955
1667651419945,2022-11-05T14.30.19.945,13.560,-0.292,-0.257,0.956
1667651419985,2022-11-05T14.30.19.985,13.600,-0.292,-0.256,0.954
1667651420025,2022-11-05T14.30.20.025,13.640,-0.292,-0.262,0.956
1667651420066,2022-11-05T14.30.20.066,13.681,-0.294,-0.257,0.955
1667651420105,2022-11-05T14.30.20.105,13.720,-0.293,-0.257,0.955
1667651420146,2022-11-05T14.30.20.146,13.761,-0.293,-0.257,0.954
1667651420186,2022-11-05T14.30.20.186,13.801,-0.291,-0.261,0.956
1667651420227,2022-11-05T14.30.20.227,13.842,-0.292,-0.257,0.954
1667651420266,2022-11-05T14.30.20.266,13.881,-0.292,-0.259,0.955
1667651420307,2022-11-05T14.30.20.307,13.922,-0.293,-0.258,0.955
1667651420347,2022-11-05T14.30.20.347,13.962,-0.292,-0.258,0.956
1667651420388,2022-11-05T14.30.20.388,14.003,-0.293,-0.259,0.954
1667651420427,2022-11-05T14.30.20.427,14.042,-0.292,-0.258,0.956
1667651420468,2022-11-05T14.30.20.468,14.083,-0.295,-0.258,0.954
1667651420508,2022-11-05T14.30.20.508,14.123,-0.292,-0.255,0.956
1667651420549,2022-11-05T14.30.20.549,14.164,-0.292,-0.264,0.955
1667651420589,2022-11-05T14.30.20.589,14.204,-0.292,-0.260,0.955
1667651420628,2022-11-05T14.30.20.628,14.243,-0.292,-0.258,0.955
1667651420669,2022-11-05T14.30.20.669,14.284,-0.295,-0.262,0.953
1667651420709,2022-11-05T14.30.20.709,14.324,-0.292,-0.257,0.954
