epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667722431263,2022-11-06T10.13.51.263,1.015,0.544,-0.137,-0.860
1667722431304,2022-11-06T10.13.51.304,1.056,0.544,-0.144,-0.854
1667722431344,2022-11-06T10.13.51.344,1.096,0.542,-0.142,-0.856
1667722431385,2022-11-06T10.13.51.385,1.137,0.540,-0.131,-0.859
1667722431426,2022-11-06T10.13.51.426,1.178,0.542,-0.145,-0.859
1667722431467,2022-11-06T10.13.51.467,1.219,0.543,-0.136,-0.856
1667722431506,2022-11-06T10.13.51.506,1.258,0.543,-0.139,-0.858
1667722431547,2022-11-06T10.13.51.547,1.299,0.543,-0.154,-0.852
1667722431588,2022-11-06T10.13.51.588,1.340,0.541,-0.157,-0.855
1667722431629,2022-11-06T10.13.51.629,1.381,0.546,-0.158,-0.850
1667722431669,2022-11-06T10.13.51.669,1.421,0.541,-0.150,-0.857
1667722431710,2022-11-06T10.13.51.710,1.462,0.540,-0.146,-0.857
1667722431751,2022-11-06T10.13.51.751,1.503,0.546,-0.146,-0.853
1667722431792,2022-11-06T10.13.51.792,1.544,0.542,-0.146,-0.860
1667722431831,2022-11-06T10.13.51.831,1.583,0.549,-0.148,-0.847
1667722431872,2022-11-06T10.13.51.872,1.624,0.549,-0.135,-0.850
1667722431913,2022-11-06T10.13.51.913,1.665,0.545,-0.134,-0.856
1667722431953,2022-11-06T10.13.51.953,1.705,0.545,-0.146,-0.852
1667722431994,2022-11-06T10.13.51.994,1.746,0.548,-0.143,-0.851
1667722432035,2022-11-06T10.13.52.035,1.787,0.542,-0.136,-0.859
1667722432076,2022-11-06T10.13.52.076,1.828,0.541,-0.147,-0.854
1667722432116,2022-11-06T10.13.52.116,1.868,0.544,-0.144,-0.853
1667722432157,2022-11-06T10.13.52.157,1.909,0.546,-0.134,-0.855
1667722432198,2022-11-06T10.13.52.198,1.950,0.545,-0.140,-0.855
1667722432239,2022-11-06T10.13.52.239,1.991,0.544,-0.142,-0.854
1667722432278,2022-11-06T10.13.52.278,2.030,0.547,-0.136,-0.856
1667722432319,2022-11-06T10.13.52.319,2.071,0.546,-0.133,-0.854
1667722432360,2022-11-06T10.13.52.360,2.112,0.546,-0.139,-0.853
1667722432401,2022-11-06T10.13.52.401,2.153,0.543,-0.141,-0.856
1667722432441,2022-11-06T10.13.52.441,2.193,0.542,-0.135,-0.855
1667722432482,2022-11-06T10.13.52.482,2.234,0.544,-0.134,-0.856
1667722432523,2022-11-06T10.13.52.523,2.275,0.542,-0.140,-0.856
1667722432564,2022-11-06T10.13.52.564,2.316,0.543,-0.132,-0.856
1667722432603,2022-11-06T10.13.52.603,2.355,0.544,-0.128,-0.855
1667722432644,2022-11-06T10.13.52.644,2.396,0.542,-0.134,-0.857
1667722432685,2022-11-06T10.13.52.685,2.437,0.544,-0.127,-0.856
1667722432725,2022-11-06T10.13.52.725,2.477,0.542,-0.133,-0.857
1667722432766,2022-11-06T10.13.52.766,2.518,0.542,-0.129,-0.856
1667722432807,2022-11-06T10.13.52.807,2.559,0.542,-0.130,-0.857
1667722432848,2022-11-06T10.13.52.848,2.600,0.542,-0.132,-0.856
1667722432888,2022-11-06T10.13.52.888,2.640,0.541,-0.129,-0.858
1667722432929,2022-11-06T10.13.52.929,2.681,0.543,-0.129,-0.859
1667722432970,2022-11-06T10.13.52.970,2.722,0.543,-0.129,-0.856
1667722433011,2022-11-06T10.13.53.011,2.763,0.541,-0.133,-0.859
1667722433050,2022-11-06T10.13.53.050,2.802,0.543,-0.133,-0.855
1667722433091,2022-11-06T10.13.53.091,2.843,0.542,-0.123,-0.859
1667722433132,2022-11-06T10.13.53.132,2.884,0.541,-0.129,-0.856
1667722433173,2022-11-06T10.13.53.173,2.925,0.542,-0.133,-0.856
1667722433213,2022-11-06T10.13.53.213,2.965,0.540,-0.132,-0.860
1667722433254,2022-11-06T10.13.53.254,3.006,0.541,-0.126,-0.860
1667722433295,2022-11-06T10.13.53.295,3.047,0.540,-0.127,-0.856
1667722433334,2022-11-06T10.13.53.334,3.086,0.542,-0.127,-0.858
1667722433375,2022-11-06T10.13.53.375,3.127,0.542,-0.124,-0.859
1667722433416,2022-11-06T10.13.53.416,3.168,0.541,-0.125,-0.858
1667722433457,2022-11-06T10.13.53.457,3.209,0.540,-0.130,-0.860
1667722433497,2022-11-06T10.13.53.497,3.249,0.540,-0.125,-0.857
1667722433538,2022-11-06T10.13.53.538,3.290,0.539,-0.134,-0.859
1667722433579,2022-11-06T10.13.53.579,3.331,0.542,-0.125,-0.858
1667722433620,2022-11-06T10.13.53.620,3.372,0.540,-0.125,-0.859
1667722433660,2022-11-06T10.13.53.660,3.412,0.541,-0.123,-0.858
1667722433701,2022-11-06T10.13.53.701,3.453,0.540,-0.129,-0.858
1667722433742,2022-11-06T10.13.53.742,3.494,0.540,-0.132,-0.859
1667722433783,2022-11-06T10.13.53.783,3.535,0.540,-0.129,-0.859
1667722433822,2022-11-06T10.13.53.822,3.574,0.539,-0.120,-0.858
1667722433863,2022-11-06T10.13.53.863,3.615,0.539,-0.127,-0.861
1667722433904,2022-11-06T10.13.53.904,3.656,0.540,-0.120,-0.858
1667722433944,2022-11-06T10.13.53.944,3.696,0.541,-0.118,-0.859
1667722433985,2022-11-06T10.13.53.985,3.737,0.538,-0.123,-0.862
1667722434026,2022-11-06T10.13.54.026,3.778,0.536,-0.113,-0.861
1667722434067,2022-11-06T10.13.54.067,3.819,0.535,-0.108,-0.863
1667722434106,2022-11-06T10.13.54.106,3.858,0.534,-0.117,-0.861
1667722434147,2022-11-06T10.13.54.147,3.899,0.536,-0.114,-0.862
1667722434188,2022-11-06T10.13.54.188,3.940,0.536,-0.116,-0.864
1667722434229,2022-11-06T10.13.54.229,3.981,0.532,-0.114,-0.862
1667722434269,2022-11-06T10.13.54.269,4.021,0.535,-0.120,-0.863
1667722434310,2022-11-06T10.13.54.310,4.062,0.536,-0.115,-0.862
1667722434351,2022-11-06T10.13.54.351,4.103,0.534,-0.117,-0.864
1667722434392,2022-11-06T10.13.54.392,4.144,0.535,-0.115,-0.860
1667722434432,2022-11-06T10.13.54.432,4.184,0.534,-0.115,-0.864
1667722434473,2022-11-06T10.13.54.473,4.225,0.536,-0.116,-0.861
1667722434514,2022-11-06T10.13.54.514,4.266,0.539,-0.118,-0.865
1667722434553,2022-11-06T10.13.54.553,4.305,0.547,-0.129,-0.876
1667722434594,2022-11-06T10.13.54.594,4.346,0.530,-0.137,-0.877
1667722434635,2022-11-06T10.13.54.635,4.387,0.569,-0.110,-0.899
1667722434676,2022-11-06T10.13.54.676,4.428,0.538,-0.096,-0.866
1667722434716,2022-11-06T10.13.54.716,4.468,0.523,-0.047,-0.866
1667722434757,2022-11-06T10.13.54.757,4.509,0.444,-0.113,-0.840
1667722434798,2022-11-06T10.13.54.798,4.550,0.427,-0.083,-0.859
1667722434839,2022-11-06T10.13.54.839,4.591,0.491,-0.041,-0.876
1667722434878,2022-11-06T10.13.54.878,4.630,0.536,-0.114,-0.920
1667722434919,2022-11-06T10.13.54.919,4.671,0.652,-0.104,-0.910
1667722434960,2022-11-06T10.13.54.960,4.712,0.626,-0.086,-0.708
1667722435001,2022-11-06T10.13.55.001,4.753,0.617,-0.110,-0.770
1667722435041,2022-11-06T10.13.55.041,4.793,0.564,-0.120,-0.885
1667722435082,2022-11-06T10.13.55.082,4.834,0.583,-0.061,-0.852
1667722435123,2022-11-06T10.13.55.123,4.875,0.595,-0.047,-0.782
1667722435162,2022-11-06T10.13.55.162,4.914,0.572,-0.063,-0.848
1667722435203,2022-11-06T10.13.55.203,4.955,0.548,-0.047,-0.893
1667722435244,2022-11-06T10.13.55.244,4.996,0.541,-0.075,-0.906
1667722435286,2022-11-06T10.13.55.286,5.038,0.523,-0.117,-0.894
1667722435325,2022-11-06T10.13.55.325,5.077,0.517,-0.126,-0.874
1667722435366,2022-11-06T10.13.55.366,5.118,0.475,-0.163,-0.851
1667722435407,2022-11-06T10.13.55.407,5.159,0.375,-0.130,-0.831
1667722435448,2022-11-06T10.13.55.448,5.200,0.374,-0.227,-0.933
1667722435488,2022-11-06T10.13.55.488,5.240,0.345,-0.223,-0.888
1667722435529,2022-11-06T10.13.55.529,5.281,0.343,-0.128,-0.966
1667722435570,2022-11-06T10.13.55.570,5.322,0.291,-0.326,-0.929
1667722435611,2022-11-06T10.13.55.611,5.363,0.254,-0.205,-0.942
1667722435650,2022-11-06T10.13.55.650,5.402,0.116,-0.223,-1.023
1667722435691,2022-11-06T10.13.55.691,5.443,0.014,-0.295,-0.988
1667722435732,2022-11-06T10.13.55.732,5.484,-0.001,-0.097,-1.021
1667722435772,2022-11-06T10.13.55.772,5.524,-0.097,-0.150,-1.062
1667722435813,2022-11-06T10.13.55.813,5.565,-0.145,-0.201,-1.059
1667722435854,2022-11-06T10.13.55.854,5.606,-0.114,-0.138,-1.000
1667722435895,2022-11-06T10.13.55.895,5.647,-0.129,-0.161,-1.008
1667722435934,2022-11-06T10.13.55.934,5.686,-0.139,-0.178,-1.002
1667722435975,2022-11-06T10.13.55.975,5.727,-0.164,-0.166,-0.993
1667722436016,2022-11-06T10.13.56.016,5.768,-0.224,-0.190,-0.977
1667722436057,2022-11-06T10.13.56.057,5.809,-0.214,-0.158,-0.975
1667722436097,2022-11-06T10.13.56.097,5.849,-0.179,-0.135,-1.011
1667722436138,2022-11-06T10.13.56.138,5.890,-0.153,-0.239,-1.018
1667722436179,2022-11-06T10.13.56.179,5.931,-0.169,-0.258,-0.998
1667722436220,2022-11-06T10.13.56.220,5.972,-0.240,-0.260,-0.968
1667722436260,2022-11-06T10.13.56.260,6.012,-0.254,-0.214,-0.943
1667722436301,2022-11-06T10.13.56.301,6.053,-0.179,-0.205,-0.949
1667722436342,2022-11-06T10.13.56.342,6.094,-0.116,-0.200,-1.036
1667722436381,2022-11-06T10.13.56.381,6.133,-0.012,-0.267,-1.041
1667722436422,2022-11-06T10.13.56.422,6.174,-0.115,-0.252,-0.998
1667722436463,2022-11-06T10.13.56.463,6.215,-0.231,-0.219,-0.962
1667722436504,2022-11-06T10.13.56.504,6.256,-0.155,-0.204,-0.992
1667722436544,2022-11-06T10.13.56.544,6.296,-0.038,-0.214,-1.022
1667722436585,2022-11-06T10.13.56.585,6.337,-0.073,-0.253,-0.994
1667722436626,2022-11-06T10.13.56.626,6.378,-0.116,-0.204,-0.984
1667722436667,2022-11-06T10.13.56.667,6.419,-0.050,-0.195,-1.014
1667722436706,2022-11-06T10.13.56.706,6.458,-0.017,-0.229,-0.991
1667722436747,2022-11-06T10.13.56.747,6.499,-0.009,-0.233,-0.994
1667722436788,2022-11-06T10.13.56.788,6.540,-0.012,-0.254,-0.993
1667722436829,2022-11-06T10.13.56.829,6.581,-0.010,-0.228,-1.007
1667722436869,2022-11-06T10.13.56.869,6.621,-0.014,-0.244,-1.001
1667722436910,2022-11-06T10.13.56.910,6.662,-0.008,-0.247,-1.001
1667722436951,2022-11-06T10.13.56.951,6.703,-0.009,-0.243,-1.000
1667722436991,2022-11-06T10.13.56.991,6.743,-0.010,-0.255,-0.997
1667722437032,2022-11-06T10.13.57.032,6.784,-0.001,-0.255,-0.997
1667722437073,2022-11-06T10.13.57.073,6.825,-0.019,-0.241,-0.997
1667722437114,2022-11-06T10.13.57.114,6.866,0.007,-0.257,-0.998
1667722437153,2022-11-06T10.13.57.153,6.905,-0.015,-0.247,-0.996
1667722437194,2022-11-06T10.13.57.194,6.946,-0.022,-0.213,-1.002
1667722437235,2022-11-06T10.13.57.235,6.987,-0.006,-0.249,-0.999
1667722437276,2022-11-06T10.13.57.276,7.028,-0.013,-0.253,-0.994
1667722437316,2022-11-06T10.13.57.316,7.068,-0.011,-0.243,-1.002
1667722437357,2022-11-06T10.13.57.357,7.109,-0.019,-0.260,-0.993
1667722437398,2022-11-06T10.13.57.398,7.150,-0.019,-0.245,-0.997
1667722437437,2022-11-06T10.13.57.437,7.189,-0.006,-0.248,-0.999
1667722437478,2022-11-06T10.13.57.478,7.230,-0.014,-0.249,-0.998
1667722437519,2022-11-06T10.13.57.519,7.271,-0.016,-0.236,-0.999
1667722437560,2022-11-06T10.13.57.560,7.312,-0.016,-0.245,-0.999
1667722437600,2022-11-06T10.13.57.600,7.352,-0.013,-0.241,-0.999
1667722437641,2022-11-06T10.13.57.641,7.393,-0.007,-0.243,-1.000
1667722437682,2022-11-06T10.13.57.682,7.434,-0.012,-0.246,-0.997
1667722437723,2022-11-06T10.13.57.723,7.475,-0.011,-0.240,-0.999
1667722437763,2022-11-06T10.13.57.763,7.515,-0.005,-0.245,-0.999
1667722437804,2022-11-06T10.13.57.804,7.556,-0.007,-0.241,-0.997
1667722437845,2022-11-06T10.13.57.845,7.597,-0.004,-0.255,-0.996
1667722437886,2022-11-06T10.13.57.886,7.638,-0.013,-0.256,-0.995
1667722437925,2022-11-06T10.13.57.925,7.677,-0.008,-0.234,-1.001
1667722437966,2022-11-06T10.13.57.966,7.718,-0.008,-0.256,-0.995
1667722438007,2022-11-06T10.13.58.007,7.759,-0.010,-0.245,-0.997
1667722438047,2022-11-06T10.13.58.047,7.799,-0.016,-0.241,-0.998
1667722438088,2022-11-06T10.13.58.088,7.840,-0.011,-0.260,-0.994
1667722438129,2022-11-06T10.13.58.129,7.881,0.011,-0.270,-0.998
1667722438170,2022-11-06T10.13.58.170,7.922,-0.008,-0.255,-0.998
1667722438209,2022-11-06T10.13.58.209,7.961,-0.017,-0.246,-0.995
1667722438250,2022-11-06T10.13.58.250,8.002,-0.012,-0.251,-0.996
1667722438291,2022-11-06T10.13.58.291,8.043,-0.013,-0.258,-0.995
1667722438332,2022-11-06T10.13.58.332,8.084,-0.012,-0.249,-0.996
1667722438372,2022-11-06T10.13.58.372,8.124,-0.007,-0.258,-0.997
1667722438413,2022-11-06T10.13.58.413,8.165,-0.012,-0.253,-0.996
1667722438454,2022-11-06T10.13.58.454,8.206,-0.012,-0.248,-0.997
1667722438495,2022-11-06T10.13.58.495,8.247,-0.012,-0.247,-0.999
1667722438535,2022-11-06T10.13.58.535,8.287,-0.011,-0.246,-0.997
1667722438576,2022-11-06T10.13.58.576,8.328,-0.012,-0.242,-0.998
1667722438617,2022-11-06T10.13.58.617,8.369,-0.010,-0.249,-0.997
1667722438656,2022-11-06T10.13.58.656,8.408,-0.010,-0.248,-0.996
1667722438697,2022-11-06T10.13.58.697,8.449,-0.010,-0.248,-0.999
1667722438738,2022-11-06T10.13.58.738,8.490,-0.012,-0.254,-0.995
1667722438779,2022-11-06T10.13.58.779,8.531,-0.004,-0.247,-0.999
1667722438819,2022-11-06T10.13.58.819,8.571,-0.015,-0.251,-0.996
1667722438860,2022-11-06T10.13.58.860,8.612,-0.014,-0.245,-0.998
1667722438901,2022-11-06T10.13.58.901,8.653,-0.010,-0.247,-0.998
1667722438942,2022-11-06T10.13.58.942,8.694,-0.013,-0.249,-0.997
1667722438981,2022-11-06T10.13.58.981,8.733,-0.013,-0.245,-0.997
1667722439022,2022-11-06T10.13.59.022,8.774,-0.011,-0.253,-0.997
1667722439063,2022-11-06T10.13.59.063,8.815,-0.010,-0.249,-0.998
1667722439103,2022-11-06T10.13.59.103,8.855,-0.014,-0.246,-0.998
1667722439144,2022-11-06T10.13.59.144,8.896,-0.012,-0.246,-0.998
1667722439185,2022-11-06T10.13.59.185,8.937,-0.010,-0.247,-0.999
1667722439226,2022-11-06T10.13.59.226,8.978,-0.013,-0.245,-0.997
1667722439265,2022-11-06T10.13.59.265,9.017,-0.010,-0.246,-0.999
1667722439307,2022-11-06T10.13.59.307,9.059,-0.011,-0.247,-0.998
1667722439348,2022-11-06T10.13.59.348,9.100,-0.014,-0.244,-0.997
1667722439389,2022-11-06T10.13.59.389,9.141,-0.009,-0.240,-1.000
1667722439428,2022-11-06T10.13.59.428,9.180,-0.009,-0.247,-0.997
1667722439469,2022-11-06T10.13.59.469,9.221,-0.009,-0.243,-0.998
1667722439510,2022-11-06T10.13.59.510,9.262,-0.008,-0.242,-1.000
1667722439551,2022-11-06T10.13.59.551,9.303,-0.003,-0.240,-1.001
1667722439591,2022-11-06T10.13.59.591,9.343,-0.004,-0.238,-1.000
1667722439632,2022-11-06T10.13.59.632,9.384,0.004,-0.237,-1.000
1667722439673,2022-11-06T10.13.59.673,9.425,0.008,-0.245,-0.999
1667722439712,2022-11-06T10.13.59.712,9.464,0.014,-0.240,-1.000
1667722439753,2022-11-06T10.13.59.753,9.505,0.011,-0.246,-0.998
1667722439794,2022-11-06T10.13.59.794,9.546,0.020,-0.243,-0.999
1667722439835,2022-11-06T10.13.59.835,9.587,0.013,-0.244,-0.998
1667722439875,2022-11-06T10.13.59.875,9.627,0.015,-0.247,-0.999
1667722439916,2022-11-06T10.13.59.916,9.668,0.019,-0.242,-1.000
1667722439957,2022-11-06T10.13.59.957,9.709,0.019,-0.247,-0.998
1667722439998,2022-11-06T10.13.59.998,9.750,0.021,-0.250,-0.996
1667722440037,2022-11-06T10.14.00.037,9.789,0.024,-0.253,-0.996
1667722440078,2022-11-06T10.14.00.078,9.830,0.021,-0.248,-1.000
1667722440119,2022-11-06T10.14.00.119,9.871,0.022,-0.250,-0.996
1667722440159,2022-11-06T10.14.00.159,9.911,0.024,-0.252,-0.996
1667722440200,2022-11-06T10.14.00.200,9.952,0.023,-0.249,-0.998
1667722440241,2022-11-06T10.14.00.241,9.993,0.025,-0.251,-0.997
1667722440282,2022-11-06T10.14.00.282,10.034,0.024,-0.252,-0.996
1667722440322,2022-11-06T10.14.00.322,10.074,0.025,-0.250,-0.998
1667722440363,2022-11-06T10.14.00.363,10.115,0.027,-0.251,-0.997
1667722440404,2022-11-06T10.14.00.404,10.156,0.022,-0.252,-0.996
1667722440445,2022-11-06T10.14.00.445,10.197,0.025,-0.252,-0.997
1667722440484,2022-11-06T10.14.00.484,10.236,0.027,-0.251,-0.996
1667722440525,2022-11-06T10.14.00.525,10.277,0.026,-0.254,-0.995
1667722440566,2022-11-06T10.14.00.566,10.318,0.024,-0.252,-0.996
1667722440606,2022-11-06T10.14.00.606,10.358,0.026,-0.255,-0.995
1667722440647,2022-11-06T10.14.00.647,10.399,0.025,-0.248,-0.998
1667722440688,2022-11-06T10.14.00.688,10.440,0.022,-0.251,-0.998
1667722440729,2022-11-06T10.14.00.729,10.481,0.027,-0.255,-0.996
1667722440768,2022-11-06T10.14.00.768,10.520,0.026,-0.255,-0.995
1667722440809,2022-11-06T10.14.00.809,10.561,0.020,-0.251,-0.996
1667722440850,2022-11-06T10.14.00.850,10.602,0.022,-0.255,-0.996
1667722440891,2022-11-06T10.14.00.891,10.643,0.023,-0.249,-0.998
1667722440931,2022-11-06T10.14.00.931,10.683,0.023,-0.252,-0.997
1667722440972,2022-11-06T10.14.00.972,10.724,0.025,-0.255,-0.997
1667722441013,2022-11-06T10.14.01.013,10.765,0.026,-0.260,-0.994
1667722441054,2022-11-06T10.14.01.054,10.806,0.023,-0.253,-0.997
1667722441094,2022-11-06T10.14.01.094,10.846,0.019,-0.249,-0.997
1667722441135,2022-11-06T10.14.01.135,10.887,0.020,-0.249,-0.996
1667722441176,2022-11-06T10.14.01.176,10.928,0.024,-0.253,-0.998
1667722441215,2022-11-06T10.14.01.215,10.967,0.025,-0.254,-0.997
1667722441256,2022-11-06T10.14.01.256,11.008,0.022,-0.251,-0.996
1667722441297,2022-11-06T10.14.01.297,11.049,0.029,-0.250,-0.999
1667722441338,2022-11-06T10.14.01.338,11.090,0.025,-0.252,-0.998
1667722441378,2022-11-06T10.14.01.378,11.130,0.023,-0.250,-0.997
1667722441419,2022-11-06T10.14.01.419,11.171,0.023,-0.252,-0.995
1667722441460,2022-11-06T10.14.01.460,11.212,0.022,-0.253,-0.996
1667722441501,2022-11-06T10.14.01.501,11.253,0.021,-0.254,-0.996
1667722441540,2022-11-06T10.14.01.540,11.292,0.025,-0.253,-0.996
1667722441581,2022-11-06T10.14.01.581,11.333,0.024,-0.256,-0.994
1667722441622,2022-11-06T10.14.01.622,11.374,0.023,-0.257,-0.995
1667722441662,2022-11-06T10.14.01.662,11.414,0.022,-0.254,-0.995
1667722441703,2022-11-06T10.14.01.703,11.455,0.023,-0.251,-0.997
1667722441744,2022-11-06T10.14.01.744,11.496,0.024,-0.255,-0.996
1667722441785,2022-11-06T10.14.01.785,11.537,0.026,-0.251,-0.996
1667722441825,2022-11-06T10.14.01.825,11.577,0.025,-0.250,-0.998
1667722441866,2022-11-06T10.14.01.866,11.618,0.021,-0.251,-0.997
1667722441907,2022-11-06T10.14.01.907,11.659,0.022,-0.248,-0.998
1667722441948,2022-11-06T10.14.01.948,11.700,0.026,-0.257,-0.996
1667722441987,2022-11-06T10.14.01.987,11.739,0.025,-0.256,-0.996
1667722442028,2022-11-06T10.14.02.028,11.780,0.023,-0.253,-0.996
1667722442069,2022-11-06T10.14.02.069,11.821,0.026,-0.256,-0.995
1667722442110,2022-11-06T10.14.02.110,11.862,0.024,-0.256,-0.995
1667722442150,2022-11-06T10.14.02.150,11.902,0.022,-0.251,-0.996
1667722442191,2022-11-06T10.14.02.191,11.943,0.053,-0.231,-0.996
1667722442232,2022-11-06T10.14.02.232,11.984,0.013,-0.259,-0.991
1667722442271,2022-11-06T10.14.02.271,12.023,-0.012,-0.242,-0.997
1667722442312,2022-11-06T10.14.02.312,12.064,0.006,-0.234,-0.993
1667722442353,2022-11-06T10.14.02.353,12.105,-0.001,-0.241,-0.998
1667722442394,2022-11-06T10.14.02.394,12.146,0.002,-0.254,-0.997
1667722442434,2022-11-06T10.14.02.434,12.186,-0.005,-0.260,-0.989
1667722442475,2022-11-06T10.14.02.475,12.227,-0.008,-0.293,-0.992
1667722442516,2022-11-06T10.14.02.516,12.268,-0.011,-0.292,-0.995
1667722442557,2022-11-06T10.14.02.557,12.309,0.006,-0.249,-0.996
1667722442597,2022-11-06T10.14.02.597,12.349,0.010,-0.239,-0.990
1667722442638,2022-11-06T10.14.02.638,12.390,-0.009,-0.293,-0.990
1667722442679,2022-11-06T10.14.02.679,12.431,-0.000,-0.304,-0.988
1667722442718,2022-11-06T10.14.02.718,12.470,-0.013,-0.305,-0.984
1667722442759,2022-11-06T10.14.02.759,12.511,-0.034,-0.258,-0.994
1667722442800,2022-11-06T10.14.02.800,12.552,0.003,-0.262,-0.991
1667722442841,2022-11-06T10.14.02.841,12.593,-0.021,-0.254,-0.992
1667722442881,2022-11-06T10.14.02.881,12.633,-0.033,-0.286,-0.989
1667722442922,2022-11-06T10.14.02.922,12.674,-0.018,-0.290,-0.988
1667722442963,2022-11-06T10.14.02.963,12.715,-0.011,-0.276,-0.988
1667722443004,2022-11-06T10.14.03.004,12.756,-0.007,-0.261,-0.991
1667722443043,2022-11-06T10.14.03.043,12.795,-0.010,-0.246,-0.996
1667722443084,2022-11-06T10.14.03.084,12.836,-0.019,-0.229,-0.999
1667722443125,2022-11-06T10.14.03.125,12.877,-0.021,-0.225,-0.999
1667722443165,2022-11-06T10.14.03.165,12.917,-0.013,-0.231,-1.001
1667722443206,2022-11-06T10.14.03.206,12.958,-0.027,-0.236,-1.000
1667722443247,2022-11-06T10.14.03.247,12.999,-0.013,-0.242,-0.999
1667722443288,2022-11-06T10.14.03.288,13.040,-0.020,-0.227,-1.009
1667722443327,2022-11-06T10.14.03.327,13.079,-0.024,-0.294,-1.002
1667722443369,2022-11-06T10.14.03.369,13.121,-0.013,-0.257,-1.008
1667722443410,2022-11-06T10.14.03.410,13.162,0.057,-0.164,-1.015
1667722443451,2022-11-06T10.14.03.451,13.203,-0.046,-0.246,-0.996
1667722443490,2022-11-06T10.14.03.490,13.242,-0.054,-0.058,-0.975
1667722443531,2022-11-06T10.14.03.531,13.283,0.031,-0.281,-0.998
1667722443572,2022-11-06T10.14.03.572,13.324,0.017,-0.240,-1.006
1667722443613,2022-11-06T10.14.03.613,13.365,0.005,-0.214,-1.002
1667722443653,2022-11-06T10.14.03.653,13.405,0.009,-0.225,-1.002
1667722443694,2022-11-06T10.14.03.694,13.446,0.016,-0.237,-1.001
1667722443735,2022-11-06T10.14.03.735,13.487,0.016,-0.237,-0.999
1667722443774,2022-11-06T10.14.03.774,13.526,0.010,-0.232,-1.000
1667722443815,2022-11-06T10.14.03.815,13.567,0.014,-0.231,-1.002
1667722443856,2022-11-06T10.14.03.856,13.608,0.016,-0.234,-1.001
1667722443897,2022-11-06T10.14.03.897,13.649,0.014,-0.236,-0.999
1667722443937,2022-11-06T10.14.03.937,13.689,0.018,-0.238,-1.000
1667722443978,2022-11-06T10.14.03.978,13.730,0.017,-0.241,-0.999
1667722444019,2022-11-06T10.14.04.019,13.771,0.016,-0.242,-0.998
1667722444060,2022-11-06T10.14.04.060,13.812,0.017,-0.242,-0.999
1667722444099,2022-11-06T10.14.04.099,13.851,0.017,-0.239,-1.000
1667722444140,2022-11-06T10.14.04.140,13.892,0.018,-0.243,-0.998
1667722444182,2022-11-06T10.14.04.182,13.934,0.017,-0.244,-0.998
1667722444223,2022-11-06T10.14.04.223,13.975,0.020,-0.243,-1.000
1667722444262,2022-11-06T10.14.04.262,14.014,0.019,-0.245,-0.998
1667722444303,2022-11-06T10.14.04.303,14.055,0.017,-0.244,-0.999
1667722444344,2022-11-06T10.14.04.344,14.096,0.016,-0.244,-0.997
1667722444384,2022-11-06T10.14.04.384,14.136,0.016,-0.245,-0.998
1667722444425,2022-11-06T10.14.04.425,14.177,0.021,-0.247,-0.999
1667722444466,2022-11-06T10.14.04.466,14.218,0.024,-0.255,-0.997
1667722444507,2022-11-06T10.14.04.507,14.259,0.010,-0.233,-0.999
1667722444546,2022-11-06T10.14.04.546,14.298,0.015,-0.242,-0.999
