epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668423464972,2022-11-14T12.57.44.972,2.857,-0.199,-0.294,0.969
1668423465013,2022-11-14T12.57.45.013,2.898,-0.198,-0.295,0.967
1668423465052,2022-11-14T12.57.45.052,2.937,-0.199,-0.293,0.966
1668423465093,2022-11-14T12.57.45.093,2.978,-0.199,-0.293,0.968
1668423465133,2022-11-14T12.57.45.133,3.018,-0.200,-0.294,0.967
1668423465174,2022-11-14T12.57.45.174,3.059,-0.199,-0.294,0.967
1668423465213,2022-11-14T12.57.45.213,3.098,-0.198,-0.293,0.968
1668423465254,2022-11-14T12.57.45.254,3.139,-0.199,-0.294,0.969
1668423465294,2022-11-14T12.57.45.294,3.179,-0.199,-0.294,0.967
1668423465335,2022-11-14T12.57.45.335,3.220,-0.199,-0.293,0.968
1668423465375,2022-11-14T12.57.45.375,3.260,-0.199,-0.294,0.966
1668423465414,2022-11-14T12.57.45.414,3.299,-0.200,-0.292,0.968
1668423465455,2022-11-14T12.57.45.455,3.340,-0.199,-0.295,0.967
1668423465495,2022-11-14T12.57.45.495,3.380,-0.200,-0.293,0.967
1668423465536,2022-11-14T12.57.45.536,3.421,-0.199,-0.295,0.967
1668423465575,2022-11-14T12.57.45.575,3.460,-0.199,-0.293,0.969
1668423465616,2022-11-14T12.57.45.616,3.501,-0.199,-0.293,0.968
1668423465656,2022-11-14T12.57.45.656,3.541,-0.199,-0.295,0.967
1668423465697,2022-11-14T12.57.45.697,3.582,-0.199,-0.294,0.968
1668423465736,2022-11-14T12.57.45.736,3.621,-0.199,-0.293,0.968
1668423465777,2022-11-14T12.57.45.777,3.662,-0.199,-0.294,0.967
1668423465817,2022-11-14T12.57.45.817,3.702,-0.199,-0.292,0.968
1668423465858,2022-11-14T12.57.45.858,3.743,-0.200,-0.295,0.967
1668423465898,2022-11-14T12.57.45.898,3.783,-0.199,-0.293,0.967
1668423465939,2022-11-14T12.57.45.939,3.824,-0.200,-0.295,0.966
1668423465978,2022-11-14T12.57.45.978,3.863,-0.200,-0.293,0.966
1668423466018,2022-11-14T12.57.46.018,3.903,-0.198,-0.292,0.966
1668423466059,2022-11-14T12.57.46.059,3.944,-0.200,-0.297,0.967
1668423466098,2022-11-14T12.57.46.098,3.983,-0.198,-0.296,0.966
1668423466139,2022-11-14T12.57.46.139,4.024,-0.199,-0.295,0.967
1668423466179,2022-11-14T12.57.46.179,4.064,-0.200,-0.294,0.968
1668423466220,2022-11-14T12.57.46.220,4.105,-0.201,-0.294,0.966
1668423466259,2022-11-14T12.57.46.259,4.144,-0.202,-0.296,0.965
1668423466300,2022-11-14T12.57.46.300,4.185,-0.200,-0.293,0.968
1668423466340,2022-11-14T12.57.46.340,4.225,-0.199,-0.295,0.968
1668423466381,2022-11-14T12.57.46.381,4.266,-0.199,-0.296,0.967
1668423466420,2022-11-14T12.57.46.420,4.305,-0.200,-0.297,0.966
1668423466461,2022-11-14T12.57.46.461,4.346,-0.201,-0.296,0.966
1668423466501,2022-11-14T12.57.46.501,4.386,-0.199,-0.296,0.968
1668423466542,2022-11-14T12.57.46.542,4.427,-0.199,-0.294,0.967
1668423466582,2022-11-14T12.57.46.582,4.467,-0.200,-0.296,0.966
1668423466621,2022-11-14T12.57.46.621,4.506,-0.200,-0.295,0.966
1668423466662,2022-11-14T12.57.46.662,4.547,-0.199,-0.295,0.966
1668423466702,2022-11-14T12.57.46.702,4.587,-0.200,-0.296,0.967
1668423466743,2022-11-14T12.57.46.743,4.628,-0.200,-0.294,0.967
1668423466782,2022-11-14T12.57.46.782,4.667,-0.198,-0.296,0.966
1668423466823,2022-11-14T12.57.46.823,4.708,-0.198,-0.293,0.968
1668423466863,2022-11-14T12.57.46.863,4.748,-0.200,-0.295,0.966
1668423466904,2022-11-14T12.57.46.904,4.789,-0.199,-0.294,0.968
1668423466943,2022-11-14T12.57.46.943,4.828,-0.199,-0.297,0.966
1668423466984,2022-11-14T12.57.46.984,4.869,-0.199,-0.294,0.968
1668423467024,2022-11-14T12.57.47.024,4.909,-0.200,-0.294,0.967
1668423467065,2022-11-14T12.57.47.065,4.950,-0.200,-0.294,0.967
1668423467105,2022-11-14T12.57.47.105,4.990,-0.201,-0.297,0.966
1668423467146,2022-11-14T12.57.47.146,5.031,-0.200,-0.294,0.968
1668423467185,2022-11-14T12.57.47.185,5.070,-0.200,-0.296,0.967
1668423467225,2022-11-14T12.57.47.225,5.110,-0.199,-0.297,0.966
1668423467266,2022-11-14T12.57.47.266,5.151,-0.199,-0.297,0.967
1668423467305,2022-11-14T12.57.47.305,5.190,-0.201,-0.298,0.967
1668423467346,2022-11-14T12.57.47.346,5.231,-0.201,-0.292,0.966
1668423467386,2022-11-14T12.57.47.386,5.271,-0.200,-0.298,0.966
1668423467427,2022-11-14T12.57.47.427,5.312,-0.198,-0.300,0.965
1668423467466,2022-11-14T12.57.47.466,5.351,-0.202,-0.295,0.966
1668423467507,2022-11-14T12.57.47.507,5.392,-0.200,-0.297,0.966
1668423467547,2022-11-14T12.57.47.547,5.432,-0.199,-0.298,0.968
1668423467588,2022-11-14T12.57.47.588,5.473,-0.199,-0.295,0.968
1668423467628,2022-11-14T12.57.47.628,5.513,-0.199,-0.297,0.969
1668423467669,2022-11-14T12.57.47.669,5.554,-0.200,-0.294,0.968
1668423467708,2022-11-14T12.57.47.708,5.593,-0.199,-0.297,0.968
1668423467749,2022-11-14T12.57.47.749,5.634,-0.199,-0.296,0.967
1668423467789,2022-11-14T12.57.47.789,5.674,-0.199,-0.297,0.966
1668423467828,2022-11-14T12.57.47.828,5.713,-0.199,-0.295,0.966
1668423467869,2022-11-14T12.57.47.869,5.754,-0.199,-0.294,0.967
1668423467909,2022-11-14T12.57.47.909,5.794,-0.200,-0.297,0.967
1668423467950,2022-11-14T12.57.47.950,5.835,-0.199,-0.295,0.967
1668423467989,2022-11-14T12.57.47.989,5.874,-0.201,-0.298,0.966
1668423468030,2022-11-14T12.57.48.030,5.915,-0.199,-0.297,0.966
1668423468070,2022-11-14T12.57.48.070,5.955,-0.199,-0.295,0.966
1668423468111,2022-11-14T12.57.48.111,5.996,-0.199,-0.297,0.967
1668423468150,2022-11-14T12.57.48.150,6.035,-0.200,-0.295,0.967
1668423468191,2022-11-14T12.57.48.191,6.076,-0.199,-0.294,0.967
1668423468231,2022-11-14T12.57.48.231,6.116,-0.201,-0.295,0.966
1668423468272,2022-11-14T12.57.48.272,6.157,-0.200,-0.293,0.968
1668423468312,2022-11-14T12.57.48.312,6.197,-0.199,-0.299,0.967
1668423468353,2022-11-14T12.57.48.353,6.238,-0.200,-0.295,0.966
1668423468392,2022-11-14T12.57.48.392,6.277,-0.200,-0.296,0.966
1668423468432,2022-11-14T12.57.48.432,6.317,-0.200,-0.297,0.967
1668423468473,2022-11-14T12.57.48.473,6.358,-0.198,-0.297,0.967
1668423468512,2022-11-14T12.57.48.512,6.397,-0.200,-0.294,0.968
1668423468553,2022-11-14T12.57.48.553,6.438,-0.200,-0.297,0.966
1668423468593,2022-11-14T12.57.48.593,6.478,-0.199,-0.297,0.966
1668423468634,2022-11-14T12.57.48.634,6.519,-0.199,-0.296,0.966
1668423468673,2022-11-14T12.57.48.673,6.558,-0.200,-0.294,0.969
1668423468714,2022-11-14T12.57.48.714,6.599,-0.201,-0.296,0.968
1668423468754,2022-11-14T12.57.48.754,6.639,-0.199,-0.296,0.967
1668423468795,2022-11-14T12.57.48.795,6.680,-0.199,-0.297,0.966
1668423468835,2022-11-14T12.57.48.835,6.720,-0.200,-0.296,0.967
1668423468876,2022-11-14T12.57.48.876,6.761,-0.200,-0.297,0.967
1668423468915,2022-11-14T12.57.48.915,6.800,-0.199,-0.297,0.965
1668423468955,2022-11-14T12.57.48.955,6.840,-0.200,-0.296,0.965
1668423468996,2022-11-14T12.57.48.996,6.881,-0.201,-0.294,0.966
1668423469035,2022-11-14T12.57.49.035,6.920,-0.200,-0.297,0.966
1668423469076,2022-11-14T12.57.49.076,6.961,-0.199,-0.293,0.966
1668423469116,2022-11-14T12.57.49.116,7.001,-0.201,-0.298,0.966
1668423469157,2022-11-14T12.57.49.157,7.042,-0.198,-0.299,0.966
1668423469196,2022-11-14T12.57.49.196,7.081,-0.200,-0.295,0.967
1668423469237,2022-11-14T12.57.49.237,7.122,-0.199,-0.295,0.967
1668423469277,2022-11-14T12.57.49.277,7.162,-0.201,-0.295,0.966
1668423469318,2022-11-14T12.57.49.318,7.203,-0.200,-0.295,0.966
1668423469357,2022-11-14T12.57.49.357,7.242,-0.199,-0.296,0.967
1668423469398,2022-11-14T12.57.49.398,7.283,-0.201,-0.297,0.967
1668423469438,2022-11-14T12.57.49.438,7.323,-0.201,-0.295,0.967
1668423469478,2022-11-14T12.57.49.478,7.363,-0.201,-0.295,0.967
1668423469519,2022-11-14T12.57.49.519,7.404,-0.201,-0.295,0.967
1668423469558,2022-11-14T12.57.49.558,7.443,-0.200,-0.298,0.966
1668423469599,2022-11-14T12.57.49.599,7.484,-0.202,-0.296,0.966
1668423469639,2022-11-14T12.57.49.639,7.524,-0.201,-0.293,0.967
1668423469680,2022-11-14T12.57.49.680,7.565,-0.200,-0.299,0.965
1668423469719,2022-11-14T12.57.49.719,7.604,-0.199,-0.296,0.966
1668423469760,2022-11-14T12.57.49.760,7.645,-0.199,-0.298,0.967
1668423469800,2022-11-14T12.57.49.800,7.685,-0.198,-0.295,0.968
1668423469841,2022-11-14T12.57.49.841,7.726,-0.199,-0.298,0.966
1668423469880,2022-11-14T12.57.49.880,7.765,-0.199,-0.300,0.966
1668423469921,2022-11-14T12.57.49.921,7.806,-0.197,-0.299,0.966
1668423469961,2022-11-14T12.57.49.961,7.846,-0.199,-0.295,0.966
1668423470001,2022-11-14T12.57.50.001,7.886,-0.198,-0.298,0.968
1668423470042,2022-11-14T12.57.50.042,7.927,-0.195,-0.304,0.968
1668423470081,2022-11-14T12.57.50.081,7.966,-0.197,-0.297,0.966
1668423470122,2022-11-14T12.57.50.122,8.007,-0.197,-0.296,0.966
1668423470162,2022-11-14T12.57.50.162,8.047,-0.196,-0.300,0.967
1668423470203,2022-11-14T12.57.50.203,8.088,-0.197,-0.301,0.966
1668423470242,2022-11-14T12.57.50.242,8.127,-0.196,-0.298,0.967
1668423470283,2022-11-14T12.57.50.283,8.168,-0.195,-0.301,0.967
1668423470323,2022-11-14T12.57.50.323,8.208,-0.197,-0.298,0.967
1668423470364,2022-11-14T12.57.50.364,8.249,-0.196,-0.298,0.966
1668423470403,2022-11-14T12.57.50.403,8.288,-0.195,-0.306,0.964
1668423470444,2022-11-14T12.57.50.444,8.329,-0.197,-0.296,0.968
1668423470484,2022-11-14T12.57.50.484,8.369,-0.196,-0.302,0.969
1668423470525,2022-11-14T12.57.50.525,8.410,-0.196,-0.300,0.967
1668423470565,2022-11-14T12.57.50.565,8.450,-0.196,-0.301,0.965
1668423470604,2022-11-14T12.57.50.604,8.489,-0.196,-0.301,0.966
1668423470645,2022-11-14T12.57.50.645,8.530,-0.197,-0.300,0.968
1668423470685,2022-11-14T12.57.50.685,8.570,-0.197,-0.300,0.967
1668423470726,2022-11-14T12.57.50.726,8.611,-0.196,-0.298,0.967
1668423470765,2022-11-14T12.57.50.765,8.650,-0.195,-0.302,0.966
1668423470806,2022-11-14T12.57.50.806,8.691,-0.196,-0.298,0.967
1668423470846,2022-11-14T12.57.50.846,8.731,-0.197,-0.299,0.967
1668423470887,2022-11-14T12.57.50.887,8.772,-0.197,-0.300,0.966
1668423470926,2022-11-14T12.57.50.926,8.811,-0.196,-0.299,0.966
1668423470967,2022-11-14T12.57.50.967,8.852,-0.196,-0.300,0.966
1668423471007,2022-11-14T12.57.51.007,8.892,-0.197,-0.300,0.966
1668423471048,2022-11-14T12.57.51.048,8.933,-0.197,-0.297,0.967
1668423471087,2022-11-14T12.57.51.087,8.972,-0.196,-0.301,0.966
1668423471127,2022-11-14T12.57.51.127,9.012,-0.198,-0.297,0.966
1668423471168,2022-11-14T12.57.51.168,9.053,-0.197,-0.296,0.969
1668423471208,2022-11-14T12.57.51.208,9.093,-0.196,-0.299,0.967
1668423471249,2022-11-14T12.57.51.249,9.134,-0.197,-0.298,0.966
1668423471288,2022-11-14T12.57.51.288,9.173,-0.196,-0.298,0.968
1668423471329,2022-11-14T12.57.51.329,9.214,-0.197,-0.294,0.970
1668423471369,2022-11-14T12.57.51.369,9.254,-0.199,-0.302,0.966
1668423471410,2022-11-14T12.57.51.410,9.295,-0.198,-0.301,0.965
1668423471449,2022-11-14T12.57.51.449,9.334,-0.197,-0.302,0.967
1668423471490,2022-11-14T12.57.51.490,9.375,-0.199,-0.302,0.966
1668423471530,2022-11-14T12.57.51.530,9.415,-0.200,-0.298,0.965
1668423471571,2022-11-14T12.57.51.571,9.456,-0.199,-0.305,0.965
1668423471610,2022-11-14T12.57.51.610,9.495,-0.199,-0.298,0.968
1668423471650,2022-11-14T12.57.51.650,9.535,-0.199,-0.300,0.968
1668423471691,2022-11-14T12.57.51.691,9.576,-0.201,-0.303,0.965
1668423471731,2022-11-14T12.57.51.731,9.616,-0.199,-0.299,0.965
1668423471772,2022-11-14T12.57.51.772,9.657,-0.200,-0.300,0.965
1668423471811,2022-11-14T12.57.51.811,9.696,-0.201,-0.301,0.964
1668423471852,2022-11-14T12.57.51.852,9.737,-0.200,-0.303,0.965
1668423471892,2022-11-14T12.57.51.892,9.777,-0.200,-0.301,0.965
1668423471933,2022-11-14T12.57.51.933,9.818,-0.201,-0.302,0.965
1668423471972,2022-11-14T12.57.51.972,9.857,-0.201,-0.300,0.965
1668423472013,2022-11-14T12.57.52.013,9.898,-0.200,-0.301,0.966
1668423472053,2022-11-14T12.57.52.053,9.938,-0.200,-0.300,0.964
1668423472094,2022-11-14T12.57.52.094,9.979,-0.200,-0.299,0.965
1668423472133,2022-11-14T12.57.52.133,10.018,-0.200,-0.302,0.964
1668423472173,2022-11-14T12.57.52.173,10.058,-0.200,-0.302,0.967
1668423472214,2022-11-14T12.57.52.214,10.099,-0.199,-0.300,0.967
1668423472253,2022-11-14T12.57.52.253,10.138,-0.199,-0.298,0.966
1668423472294,2022-11-14T12.57.52.294,10.179,-0.200,-0.298,0.966
1668423472334,2022-11-14T12.57.52.334,10.219,-0.198,-0.301,0.965
1668423472375,2022-11-14T12.57.52.375,10.260,-0.200,-0.297,0.967
1668423472415,2022-11-14T12.57.52.415,10.300,-0.199,-0.298,0.966
1668423472456,2022-11-14T12.57.52.456,10.341,-0.199,-0.302,0.965
1668423472495,2022-11-14T12.57.52.495,10.380,-0.198,-0.300,0.966
1668423472536,2022-11-14T12.57.52.536,10.421,-0.199,-0.298,0.967
1668423472576,2022-11-14T12.57.52.576,10.461,-0.200,-0.297,0.969
1668423472617,2022-11-14T12.57.52.617,10.502,-0.199,-0.300,0.965
1668423472656,2022-11-14T12.57.52.656,10.541,-0.198,-0.301,0.964
1668423472696,2022-11-14T12.57.52.696,10.581,-0.200,-0.299,0.966
1668423472737,2022-11-14T12.57.52.737,10.622,-0.199,-0.299,0.967
1668423472776,2022-11-14T12.57.52.776,10.661,-0.200,-0.298,0.966
1668423472817,2022-11-14T12.57.52.817,10.702,-0.198,-0.299,0.964
1668423472857,2022-11-14T12.57.52.857,10.742,-0.198,-0.301,0.965
1668423472898,2022-11-14T12.57.52.898,10.783,-0.199,-0.296,0.967
1668423472938,2022-11-14T12.57.52.938,10.823,-0.199,-0.303,0.966
1668423472979,2022-11-14T12.57.52.979,10.864,-0.200,-0.296,0.967
1668423473018,2022-11-14T12.57.53.018,10.903,-0.198,-0.301,0.967
1668423473059,2022-11-14T12.57.53.059,10.944,-0.200,-0.299,0.965
1668423473099,2022-11-14T12.57.53.099,10.984,-0.199,-0.299,0.967
1668423473140,2022-11-14T12.57.53.140,11.025,-0.200,-0.300,0.966
1668423473179,2022-11-14T12.57.53.179,11.064,-0.200,-0.297,0.966
1668423473219,2022-11-14T12.57.53.219,11.104,-0.199,-0.298,0.968
1668423473260,2022-11-14T12.57.53.260,11.145,-0.199,-0.298,0.966
1668423473299,2022-11-14T12.57.53.299,11.184,-0.198,-0.298,0.966
1668423473340,2022-11-14T12.57.53.340,11.225,-0.198,-0.301,0.965
1668423473380,2022-11-14T12.57.53.380,11.265,-0.200,-0.299,0.965
1668423473421,2022-11-14T12.57.53.421,11.306,-0.201,-0.300,0.966
1668423473461,2022-11-14T12.57.53.461,11.346,-0.201,-0.297,0.966
1668423473502,2022-11-14T12.57.53.502,11.387,-0.201,-0.299,0.966
1668423473541,2022-11-14T12.57.53.541,11.426,-0.198,-0.300,0.965
1668423473582,2022-11-14T12.57.53.582,11.467,-0.199,-0.298,0.967
1668423473622,2022-11-14T12.57.53.622,11.507,-0.200,-0.300,0.967
1668423473663,2022-11-14T12.57.53.663,11.548,-0.200,-0.298,0.966
1668423473702,2022-11-14T12.57.53.702,11.587,-0.199,-0.297,0.967
1668423473742,2022-11-14T12.57.53.742,11.627,-0.200,-0.298,0.966
1668423473783,2022-11-14T12.57.53.783,11.668,-0.200,-0.298,0.966
1668423473822,2022-11-14T12.57.53.822,11.707,-0.200,-0.298,0.968
1668423473863,2022-11-14T12.57.53.863,11.748,-0.199,-0.297,0.967
1668423473903,2022-11-14T12.57.53.903,11.788,-0.198,-0.297,0.965
1668423473944,2022-11-14T12.57.53.944,11.829,-0.200,-0.301,0.967
1668423473983,2022-11-14T12.57.53.983,11.868,-0.199,-0.298,0.966
1668423474024,2022-11-14T12.57.54.024,11.909,-0.199,-0.295,0.967
1668423474064,2022-11-14T12.57.54.064,11.949,-0.199,-0.302,0.967
1668423474105,2022-11-14T12.57.54.105,11.990,-0.198,-0.300,0.966
1668423474145,2022-11-14T12.57.54.145,12.030,-0.199,-0.298,0.965
1668423474186,2022-11-14T12.57.54.186,12.071,-0.201,-0.298,0.966
1668423474225,2022-11-14T12.57.54.225,12.110,-0.200,-0.299,0.968
1668423474265,2022-11-14T12.57.54.265,12.150,-0.200,-0.298,0.967
1668423474306,2022-11-14T12.57.54.306,12.191,-0.198,-0.302,0.966
1668423474345,2022-11-14T12.57.54.345,12.230,-0.200,-0.297,0.966
1668423474386,2022-11-14T12.57.54.386,12.271,-0.199,-0.299,0.966
1668423474426,2022-11-14T12.57.54.426,12.311,-0.200,-0.300,0.967
1668423474467,2022-11-14T12.57.54.467,12.352,-0.199,-0.298,0.965
1668423474506,2022-11-14T12.57.54.506,12.391,-0.200,-0.296,0.965
1668423474547,2022-11-14T12.57.54.547,12.432,-0.198,-0.302,0.965
1668423474587,2022-11-14T12.57.54.587,12.472,-0.198,-0.300,0.967
1668423474628,2022-11-14T12.57.54.628,12.513,-0.199,-0.298,0.967
1668423474668,2022-11-14T12.57.54.668,12.553,-0.200,-0.298,0.966
1668423474709,2022-11-14T12.57.54.709,12.594,-0.199,-0.301,0.966
1668423474748,2022-11-14T12.57.54.748,12.633,-0.200,-0.300,0.965
1668423474788,2022-11-14T12.57.54.788,12.673,-0.199,-0.299,0.965
1668423474829,2022-11-14T12.57.54.829,12.714,-0.199,-0.298,0.966
1668423474868,2022-11-14T12.57.54.868,12.753,-0.200,-0.299,0.965
1668423474909,2022-11-14T12.57.54.909,12.794,-0.199,-0.299,0.967
1668423474949,2022-11-14T12.57.54.949,12.834,-0.199,-0.299,0.969
1668423474990,2022-11-14T12.57.54.990,12.875,-0.200,-0.298,0.968
1668423475029,2022-11-14T12.57.55.029,12.914,-0.199,-0.300,0.966
1668423475070,2022-11-14T12.57.55.070,12.955,-0.198,-0.301,0.966
1668423475110,2022-11-14T12.57.55.110,12.995,-0.200,-0.297,0.967
1668423475151,2022-11-14T12.57.55.151,13.036,-0.200,-0.300,0.967
1668423475190,2022-11-14T12.57.55.190,13.075,-0.200,-0.300,0.966
1668423475232,2022-11-14T12.57.55.232,13.117,-0.199,-0.298,0.966
1668423475271,2022-11-14T12.57.55.271,13.156,-0.198,-0.301,0.966
1668423475311,2022-11-14T12.57.55.311,13.196,-0.200,-0.300,0.966
1668423475352,2022-11-14T12.57.55.352,13.237,-0.200,-0.298,0.966
1668423475391,2022-11-14T12.57.55.391,13.276,-0.199,-0.298,0.967
1668423475432,2022-11-14T12.57.55.432,13.317,-0.198,-0.298,0.967
1668423475472,2022-11-14T12.57.55.472,13.357,-0.200,-0.298,0.966
1668423475513,2022-11-14T12.57.55.513,13.398,-0.199,-0.299,0.966
1668423475552,2022-11-14T12.57.55.552,13.437,-0.199,-0.300,0.967
1668423475593,2022-11-14T12.57.55.593,13.478,-0.200,-0.297,0.967
1668423475633,2022-11-14T12.57.55.633,13.518,-0.200,-0.297,0.966
1668423475674,2022-11-14T12.57.55.674,13.559,-0.199,-0.298,0.966
1668423475713,2022-11-14T12.57.55.713,13.598,-0.199,-0.299,0.965
1668423475754,2022-11-14T12.57.55.754,13.639,-0.199,-0.300,0.967
1668423475794,2022-11-14T12.57.55.794,13.679,-0.200,-0.298,0.967
1668423475834,2022-11-14T12.57.55.834,13.719,-0.199,-0.298,0.967
1668423475875,2022-11-14T12.57.55.875,13.760,-0.199,-0.300,0.966
1668423475914,2022-11-14T12.57.55.914,13.799,-0.199,-0.298,0.966
1668423475955,2022-11-14T12.57.55.955,13.840,-0.199,-0.300,0.966
1668423475995,2022-11-14T12.57.55.995,13.880,-0.198,-0.299,0.967
1668423476036,2022-11-14T12.57.56.036,13.921,-0.198,-0.299,0.966
1668423476075,2022-11-14T12.57.56.075,13.960,-0.199,-0.299,0.966
1668423476116,2022-11-14T12.57.56.116,14.001,-0.199,-0.300,0.967
1668423476156,2022-11-14T12.57.56.156,14.041,-0.199,-0.297,0.966
1668423476197,2022-11-14T12.57.56.197,14.082,-0.198,-0.302,0.966
1668423476236,2022-11-14T12.57.56.236,14.121,-0.199,-0.301,0.966
1668423476277,2022-11-14T12.57.56.277,14.162,-0.199,-0.299,0.968
1668423476317,2022-11-14T12.57.56.317,14.202,-0.199,-0.298,0.967
1668423476357,2022-11-14T12.57.56.357,14.242,-0.198,-0.298,0.967
1668423476398,2022-11-14T12.57.56.398,14.283,-0.199,-0.300,0.966
