epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667718909236,2022-11-06T09.15.09.236,8.569,0.030,0.244,0.213
1667718909276,2022-11-06T09.15.09.276,8.609,-0.061,0.183,0.122
1667718909317,2022-11-06T09.15.09.317,8.650,-0.122,0.244,-0.061
1667718909356,2022-11-06T09.15.09.356,8.689,-0.274,0.274,-0.030
1667718909397,2022-11-06T09.15.09.397,8.730,0.701,0.213,0.061
1667718909437,2022-11-06T09.15.09.437,8.770,0.701,0.213,-0.152
1667718909478,2022-11-06T09.15.09.478,8.811,0.396,0.030,-0.274
1667718909517,2022-11-06T09.15.09.517,8.850,0.457,0.030,-0.122
1667718909558,2022-11-06T09.15.09.558,8.891,-0.061,0.488,0.061
1667718909598,2022-11-06T09.15.09.598,8.931,-0.518,0.274,-0.427
1667718909639,2022-11-06T09.15.09.639,8.972,-0.762,0.122,-0.518
1667718909678,2022-11-06T09.15.09.678,9.011,-0.884,0.122,-0.091
1667718909718,2022-11-06T09.15.09.718,9.051,-0.732,0.152,-0.183
1667718909759,2022-11-06T09.15.09.759,9.092,-0.427,0.427,-0.183
1667718909799,2022-11-06T09.15.09.799,9.132,1.982,0.579,-0.061
1667718909840,2022-11-06T09.15.09.840,9.173,0.884,1.006,-0.732
1667718909879,2022-11-06T09.15.09.879,9.212,0.213,0.762,-1.037
1667718909920,2022-11-06T09.15.09.920,9.253,0.061,0.000,0.244
1667718909960,2022-11-06T09.15.09.960,9.293,0.183,-0.183,1.006
1667718910001,2022-11-06T09.15.10.001,9.334,-1.159,-0.030,0.732
1667718910040,2022-11-06T09.15.10.040,9.373,-0.915,0.244,0.518
1667718910081,2022-11-06T09.15.10.081,9.414,-1.189,0.518,0.366
1667718910121,2022-11-06T09.15.10.121,9.454,-1.067,0.244,0.396
1667718910162,2022-11-06T09.15.10.162,9.495,-0.427,0.061,0.274
1667718910201,2022-11-06T09.15.10.201,9.534,-1.098,0.244,0.030
1667718910242,2022-11-06T09.15.10.242,9.575,-0.701,0.457,0.091
1667718910282,2022-11-06T09.15.10.282,9.615,-0.762,0.152,0.000
1667718910322,2022-11-06T09.15.10.322,9.655,-0.610,0.030,0.061
1667718910363,2022-11-06T09.15.10.363,9.696,0.061,0.030,-0.091
1667718910402,2022-11-06T09.15.10.402,9.735,-0.152,0.030,-0.335
1667718910443,2022-11-06T09.15.10.443,9.776,0.244,0.030,-0.274
1667718910483,2022-11-06T09.15.10.483,9.816,0.549,0.152,-0.274
1667718910524,2022-11-06T09.15.10.524,9.857,0.396,0.122,-0.335
1667718910563,2022-11-06T09.15.10.563,9.896,0.244,0.061,-0.366
1667718910604,2022-11-06T09.15.10.604,9.937,0.213,0.091,-0.183
1667718910644,2022-11-06T09.15.10.644,9.977,0.183,0.183,0.000
1667718910685,2022-11-06T09.15.10.685,10.018,-0.366,0.183,-0.091
1667718910724,2022-11-06T09.15.10.724,10.057,-0.305,0.122,-0.091
1667718910765,2022-11-06T09.15.10.765,10.098,0.122,0.122,0.152
1667718910805,2022-11-06T09.15.10.805,10.138,0.335,0.183,0.305
1667718910846,2022-11-06T09.15.10.846,10.179,-0.122,0.244,0.213
1667718910885,2022-11-06T09.15.10.885,10.218,-0.457,0.244,0.183
1667718910925,2022-11-06T09.15.10.925,10.258,-0.305,0.213,0.030
1667718910966,2022-11-06T09.15.10.966,10.299,-0.549,0.183,-0.091
1667718911006,2022-11-06T09.15.11.006,10.339,-0.244,0.274,-0.091
1667718911047,2022-11-06T09.15.11.047,10.380,-0.305,0.274,-0.122
1667718911086,2022-11-06T09.15.11.086,10.419,-0.305,0.152,-0.244
1667718911127,2022-11-06T09.15.11.127,10.460,-0.396,0.091,-0.274
1667718911167,2022-11-06T09.15.11.167,10.500,-0.366,0.030,-0.061
1667718911208,2022-11-06T09.15.11.208,10.541,0.213,0.000,0.030
1667718911247,2022-11-06T09.15.11.247,10.580,-0.061,0.122,-0.030
1667718911288,2022-11-06T09.15.11.288,10.621,-0.427,0.244,-0.030
1667718911328,2022-11-06T09.15.11.328,10.661,-0.427,0.183,0.152
1667718911369,2022-11-06T09.15.11.369,10.702,-0.366,0.061,0.244
1667718911408,2022-11-06T09.15.11.408,10.741,-0.244,0.030,0.183
1667718911448,2022-11-06T09.15.11.448,10.781,-0.244,0.183,0.152
1667718911489,2022-11-06T09.15.11.489,10.822,-0.152,0.183,0.091
1667718911529,2022-11-06T09.15.11.529,10.862,-0.122,0.061,-0.030
1667718911570,2022-11-06T09.15.11.570,10.903,-0.030,0.152,-0.091
1667718911609,2022-11-06T09.15.11.609,10.942,-0.091,0.183,-0.122
1667718911650,2022-11-06T09.15.11.650,10.983,0.183,0.061,-0.030
1667718911690,2022-11-06T09.15.11.690,11.023,0.061,0.061,0.000
1667718911731,2022-11-06T09.15.11.731,11.064,0.244,0.061,0.030
1667718911770,2022-11-06T09.15.11.770,11.103,0.183,0.091,-0.030
1667718911811,2022-11-06T09.15.11.811,11.144,-0.030,0.122,-0.061
1667718911851,2022-11-06T09.15.11.851,11.184,-0.061,0.122,0.091
1667718911892,2022-11-06T09.15.11.892,11.225,0.000,0.091,0.000
1667718911931,2022-11-06T09.15.11.931,11.264,-0.427,0.030,0.030
1667718911972,2022-11-06T09.15.11.972,11.305,-0.091,0.000,0.213
1667718912012,2022-11-06T09.15.12.012,11.345,-0.213,0.030,0.183
1667718912051,2022-11-06T09.15.12.051,11.384,-0.213,0.091,0.122
1667718912093,2022-11-06T09.15.12.093,11.426,-0.579,0.183,-0.091
1667718912132,2022-11-06T09.15.12.132,11.465,-0.823,0.213,-0.061
1667718912173,2022-11-06T09.15.12.173,11.506,0.335,0.091,0.091
1667718912213,2022-11-06T09.15.12.213,11.546,-0.244,0.152,-0.122
1667718912254,2022-11-06T09.15.12.254,11.587,-0.183,0.122,-0.183
1667718912293,2022-11-06T09.15.12.293,11.626,0.122,0.061,-0.122
1667718912334,2022-11-06T09.15.12.334,11.667,0.000,0.122,-0.183
1667718912374,2022-11-06T09.15.12.374,11.707,-0.091,0.183,-0.244
1667718912415,2022-11-06T09.15.12.415,11.748,-0.366,0.122,-0.213
1667718912454,2022-11-06T09.15.12.454,11.787,0.122,0.152,0.122
1667718912495,2022-11-06T09.15.12.495,11.828,0.152,0.213,0.152
1667718912535,2022-11-06T09.15.12.535,11.868,-0.061,0.122,0.091
1667718912576,2022-11-06T09.15.12.576,11.909,0.000,0.183,0.183
1667718912615,2022-11-06T09.15.12.615,11.948,0.000,0.183,0.213
1667718912655,2022-11-06T09.15.12.655,11.988,-0.091,0.152,0.183
1667718912696,2022-11-06T09.15.12.696,12.029,0.061,0.091,0.122
1667718912736,2022-11-06T09.15.12.736,12.069,-0.518,-0.091,0.061
1667718912777,2022-11-06T09.15.12.777,12.110,-0.610,-0.457,0.396
1667718912816,2022-11-06T09.15.12.816,12.149,-0.793,-0.488,0.244
1667718912857,2022-11-06T09.15.12.857,12.190,-0.640,0.030,-0.244
1667718912897,2022-11-06T09.15.12.897,12.230,-0.396,0.427,-0.274
1667718912938,2022-11-06T09.15.12.938,12.271,-0.122,0.427,-0.122
1667718912977,2022-11-06T09.15.12.977,12.310,-0.396,0.274,-0.152
1667718913018,2022-11-06T09.15.13.018,12.351,0.335,0.335,-0.091
1667718913058,2022-11-06T09.15.13.058,12.391,0.579,0.274,0.061
1667718913099,2022-11-06T09.15.13.099,12.432,0.091,0.122,0.091
1667718913138,2022-11-06T09.15.13.138,12.471,-1.098,-0.244,0.000
1667718913179,2022-11-06T09.15.13.179,12.512,-0.945,-0.274,0.244
1667718913219,2022-11-06T09.15.13.219,12.552,0.244,0.000,0.457
1667718913259,2022-11-06T09.15.13.259,12.592,-0.244,0.122,0.213
1667718913300,2022-11-06T09.15.13.300,12.633,-0.701,0.061,0.061
1667718913339,2022-11-06T09.15.13.339,12.672,-0.671,0.152,0.000
1667718913380,2022-11-06T09.15.13.380,12.713,-1.311,0.274,-0.091
1667718913420,2022-11-06T09.15.13.420,12.753,-0.183,0.122,-0.030
1667718913461,2022-11-06T09.15.13.461,12.794,-0.213,0.152,-0.091
1667718913500,2022-11-06T09.15.13.500,12.833,-0.061,0.213,-0.091
1667718913541,2022-11-06T09.15.13.541,12.874,-0.122,0.061,0.000
1667718913581,2022-11-06T09.15.13.581,12.914,-0.396,-0.061,0.274
1667718913622,2022-11-06T09.15.13.622,12.955,-0.091,-0.213,0.701
1667718913661,2022-11-06T09.15.13.661,12.994,-0.366,-0.701,0.793
1667718913702,2022-11-06T09.15.13.702,13.035,-0.244,-0.793,0.610
1667718913742,2022-11-06T09.15.13.742,13.075,-0.335,-0.122,0.701
1667718913781,2022-11-06T09.15.13.781,13.114,-0.488,-0.061,0.335
1667718913822,2022-11-06T09.15.13.822,13.155,0.396,0.000,-0.030
1667718913862,2022-11-06T09.15.13.862,13.195,0.549,0.274,-0.579
1667718913903,2022-11-06T09.15.13.903,13.236,0.671,0.427,-1.128
1667718913943,2022-11-06T09.15.13.943,13.276,0.579,0.579,-1.098
1667718913984,2022-11-06T09.15.13.984,13.317,0.396,0.457,-0.671
1667718914023,2022-11-06T09.15.14.023,13.356,-0.061,0.305,-0.396
1667718914064,2022-11-06T09.15.14.064,13.397,-1.067,0.183,-0.152
1667718914104,2022-11-06T09.15.14.104,13.437,-0.610,0.122,0.183
1667718914145,2022-11-06T09.15.14.145,13.478,-1.250,0.213,0.061
1667718914184,2022-11-06T09.15.14.184,13.517,-1.707,0.244,-0.030
1667718914225,2022-11-06T09.15.14.225,13.558,-1.494,0.366,-0.183
1667718914265,2022-11-06T09.15.14.265,13.598,-0.793,0.244,-0.183
1667718914306,2022-11-06T09.15.14.306,13.639,0.762,0.244,-0.396
1667718914345,2022-11-06T09.15.14.345,13.678,0.396,0.305,-0.579
1667718914385,2022-11-06T09.15.14.385,13.718,0.427,0.274,-0.610
1667718914426,2022-11-06T09.15.14.426,13.759,0.396,0.152,-0.366
1667718914466,2022-11-06T09.15.14.466,13.799,0.549,0.122,0.000
1667718914507,2022-11-06T09.15.14.507,13.840,0.366,0.152,0.274
1667718914546,2022-11-06T09.15.14.546,13.879,-0.671,0.244,0.000
1667718914587,2022-11-06T09.15.14.587,13.920,-0.091,0.183,0.000
1667718914627,2022-11-06T09.15.14.627,13.960,0.396,0.213,0.183
1667718914668,2022-11-06T09.15.14.668,14.001,-0.213,0.274,0.305
1667718914707,2022-11-06T09.15.14.707,14.040,-0.030,0.305,0.366
1667718914748,2022-11-06T09.15.14.748,14.081,-0.793,0.213,0.305
1667718914788,2022-11-06T09.15.14.788,14.121,-0.762,0.030,0.488
1667718914829,2022-11-06T09.15.14.829,14.162,-0.488,-0.061,0.396
1667718914868,2022-11-06T09.15.14.868,14.201,-0.823,0.061,0.030
1667718914909,2022-11-06T09.15.14.909,14.242,0.061,0.152,-0.030
1667718914949,2022-11-06T09.15.14.949,14.282,0.244,0.244,-0.030
1667718914989,2022-11-06T09.15.14.989,14.322,-0.122,0.152,0.030
1667718915030,2022-11-06T09.15.15.030,14.363,-0.274,0.091,0.183
1667718915069,2022-11-06T09.15.15.069,14.402,-0.244,0.213,0.061
1667718915110,2022-11-06T09.15.15.110,14.443,-0.427,0.122,-0.030
1667718915150,2022-11-06T09.15.15.150,14.483,-0.305,0.000,0.061
1667718915191,2022-11-06T09.15.15.191,14.524,-0.579,-0.061,0.122
1667718915230,2022-11-06T09.15.15.230,14.563,-0.335,-0.091,0.030
