epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668423465777,2022-11-14T12.57.45.777,3.742,-0.030,0.122,0.030
1668423465817,2022-11-14T12.57.45.817,3.782,-0.061,0.244,0.030
1668423465858,2022-11-14T12.57.45.858,3.823,-0.274,0.305,0.061
1668423465898,2022-11-14T12.57.45.898,3.863,-0.091,0.213,0.091
1668423465939,2022-11-14T12.57.45.939,3.904,-0.274,0.244,0.061
1668423465978,2022-11-14T12.57.45.978,3.943,-0.335,0.091,0.000
1668423466018,2022-11-14T12.57.46.018,3.983,-0.457,0.000,0.030
1668423466059,2022-11-14T12.57.46.059,4.024,-0.701,0.061,0.030
1668423466098,2022-11-14T12.57.46.098,4.063,-0.305,0.152,-0.152
1668423466139,2022-11-14T12.57.46.139,4.104,-0.030,0.213,-0.213
1668423466179,2022-11-14T12.57.46.179,4.144,0.091,0.305,-0.152
1668423466220,2022-11-14T12.57.46.220,4.185,0.091,0.518,-0.030
1668423466259,2022-11-14T12.57.46.259,4.224,-0.152,0.335,0.030
1668423466300,2022-11-14T12.57.46.300,4.265,-0.122,0.061,0.091
1668423466340,2022-11-14T12.57.46.340,4.305,-0.335,0.183,0.122
1668423466381,2022-11-14T12.57.46.381,4.346,-0.305,0.244,0.091
1668423466420,2022-11-14T12.57.46.420,4.385,-0.213,0.183,0.061
1668423466461,2022-11-14T12.57.46.461,4.426,0.061,-0.030,0.030
1668423466501,2022-11-14T12.57.46.501,4.466,0.335,0.000,0.152
1668423466542,2022-11-14T12.57.46.542,4.507,0.183,0.122,0.091
1668423466582,2022-11-14T12.57.46.582,4.547,-0.122,0.274,0.061
1668423466621,2022-11-14T12.57.46.621,4.586,0.000,0.244,0.061
1668423466662,2022-11-14T12.57.46.662,4.627,0.061,0.061,0.061
1668423466702,2022-11-14T12.57.46.702,4.667,0.000,0.061,0.030
1668423466743,2022-11-14T12.57.46.743,4.708,0.000,0.061,0.030
1668423466782,2022-11-14T12.57.46.782,4.747,-0.183,-0.030,0.091
1668423466823,2022-11-14T12.57.46.823,4.788,-0.030,-0.030,0.213
1668423466863,2022-11-14T12.57.46.863,4.828,-0.274,0.000,0.091
1668423466904,2022-11-14T12.57.46.904,4.869,-0.183,-0.030,0.030
1668423466943,2022-11-14T12.57.46.943,4.908,-0.091,0.000,-0.030
1668423466984,2022-11-14T12.57.46.984,4.949,0.030,0.244,0.000
1668423467024,2022-11-14T12.57.47.024,4.989,-0.183,0.457,-0.152
1668423467065,2022-11-14T12.57.47.065,5.030,-0.335,0.488,-0.396
1668423467105,2022-11-14T12.57.47.105,5.070,-0.427,0.457,-0.518
1668423467146,2022-11-14T12.57.47.146,5.111,-0.183,0.366,-0.427
1668423467185,2022-11-14T12.57.47.185,5.150,-0.518,0.427,-0.396
1668423467225,2022-11-14T12.57.47.225,5.190,-0.701,0.366,-0.427
1668423467266,2022-11-14T12.57.47.266,5.231,-0.579,0.213,-0.335
1668423467305,2022-11-14T12.57.47.305,5.270,0.061,0.274,-0.061
1668423467346,2022-11-14T12.57.47.346,5.311,0.152,0.366,0.061
1668423467386,2022-11-14T12.57.47.386,5.351,-0.640,0.152,0.030
1668423467427,2022-11-14T12.57.47.427,5.392,-0.152,0.030,0.091
1668423467466,2022-11-14T12.57.47.466,5.431,0.305,-0.091,0.122
1668423467507,2022-11-14T12.57.47.507,5.472,0.091,-0.427,-0.061
1668423467547,2022-11-14T12.57.47.547,5.512,0.213,-0.457,-0.030
1668423467588,2022-11-14T12.57.47.588,5.553,0.213,-0.305,0.030
1668423467628,2022-11-14T12.57.47.628,5.593,-0.091,-0.091,0.152
1668423467669,2022-11-14T12.57.47.669,5.634,-0.061,0.335,0.183
1668423467708,2022-11-14T12.57.47.708,5.673,-0.122,0.457,0.122
1668423467749,2022-11-14T12.57.47.749,5.714,-0.091,0.366,0.000
1668423467789,2022-11-14T12.57.47.789,5.754,0.000,0.366,-0.030
1668423467830,2022-11-14T12.57.47.830,5.795,0.122,0.366,0.061
1668423467869,2022-11-14T12.57.47.869,5.834,-0.030,0.183,0.030
1668423467909,2022-11-14T12.57.47.909,5.874,-0.152,0.061,-0.030
1668423467950,2022-11-14T12.57.47.950,5.915,0.030,0.213,0.000
1668423467989,2022-11-14T12.57.47.989,5.954,-0.213,0.305,0.030
1668423468030,2022-11-14T12.57.48.030,5.995,0.000,0.213,0.000
1668423468070,2022-11-14T12.57.48.070,6.035,0.213,0.122,-0.030
1668423468111,2022-11-14T12.57.48.111,6.076,0.152,0.030,0.000
1668423468150,2022-11-14T12.57.48.150,6.115,0.366,0.000,0.091
1668423468191,2022-11-14T12.57.48.191,6.156,0.213,0.091,0.244
1668423468231,2022-11-14T12.57.48.231,6.196,-0.213,0.091,0.213
1668423468272,2022-11-14T12.57.48.272,6.237,-0.396,0.122,0.061
1668423468312,2022-11-14T12.57.48.312,6.277,-0.579,0.244,0.000
1668423468353,2022-11-14T12.57.48.353,6.318,-0.061,0.213,0.030
1668423468392,2022-11-14T12.57.48.392,6.357,-0.244,0.183,0.061
1668423468432,2022-11-14T12.57.48.432,6.397,-0.274,0.061,0.091
1668423468473,2022-11-14T12.57.48.473,6.438,-0.091,0.061,0.122
1668423468512,2022-11-14T12.57.48.512,6.477,-0.091,0.122,0.091
1668423468553,2022-11-14T12.57.48.553,6.518,-0.335,0.335,0.000
1668423468593,2022-11-14T12.57.48.593,6.558,-0.122,0.244,0.000
1668423468634,2022-11-14T12.57.48.634,6.599,0.183,0.030,0.061
1668423468673,2022-11-14T12.57.48.673,6.638,0.061,0.000,0.061
1668423468714,2022-11-14T12.57.48.714,6.679,-0.183,0.213,0.122
1668423468754,2022-11-14T12.57.48.754,6.719,-0.152,0.366,0.091
1668423468795,2022-11-14T12.57.48.795,6.760,-0.091,0.274,0.030
1668423468835,2022-11-14T12.57.48.835,6.800,0.000,0.305,-0.030
1668423468876,2022-11-14T12.57.48.876,6.841,-0.091,0.305,0.000
1668423468915,2022-11-14T12.57.48.915,6.880,0.030,0.183,0.030
1668423468955,2022-11-14T12.57.48.955,6.920,0.152,0.213,0.000
1668423468996,2022-11-14T12.57.48.996,6.961,0.091,0.213,-0.061
1668423469035,2022-11-14T12.57.49.035,7.000,-0.091,0.244,0.030
1668423469076,2022-11-14T12.57.49.076,7.041,-0.152,0.183,0.000
1668423469116,2022-11-14T12.57.49.116,7.081,-0.671,0.091,0.122
1668423469157,2022-11-14T12.57.49.157,7.122,-0.030,-0.091,0.183
1668423469196,2022-11-14T12.57.49.196,7.161,0.427,-0.122,0.061
1668423469237,2022-11-14T12.57.49.237,7.202,0.183,0.091,0.030
1668423469277,2022-11-14T12.57.49.277,7.242,0.061,0.335,0.000
1668423469318,2022-11-14T12.57.49.318,7.283,-0.061,0.366,0.061
1668423469357,2022-11-14T12.57.49.357,7.322,-0.274,0.244,-0.030
1668423469398,2022-11-14T12.57.49.398,7.363,-0.061,0.152,-0.091
1668423469438,2022-11-14T12.57.49.438,7.403,0.213,0.213,-0.122
1668423469479,2022-11-14T12.57.49.479,7.444,0.091,0.335,-0.244
1668423469519,2022-11-14T12.57.49.519,7.484,-0.030,0.335,-0.305
1668423469558,2022-11-14T12.57.49.558,7.523,-0.244,0.335,-0.183
1668423469599,2022-11-14T12.57.49.599,7.564,-0.030,0.335,0.091
1668423469639,2022-11-14T12.57.49.639,7.604,-0.457,0.183,0.152
1668423469680,2022-11-14T12.57.49.680,7.645,-0.854,-0.091,0.244
1668423469719,2022-11-14T12.57.49.719,7.684,-0.427,-0.457,0.244
1668423469760,2022-11-14T12.57.49.760,7.725,-0.610,-0.427,0.152
1668423469800,2022-11-14T12.57.49.800,7.765,-0.366,-0.183,0.091
1668423469841,2022-11-14T12.57.49.841,7.806,-0.671,-0.061,0.030
1668423469880,2022-11-14T12.57.49.880,7.845,-0.518,-0.244,0.152
1668423469921,2022-11-14T12.57.49.921,7.886,0.030,-0.701,0.122
1668423469961,2022-11-14T12.57.49.961,7.926,0.122,-1.037,-0.061
1668423470002,2022-11-14T12.57.50.002,7.967,-0.762,-1.006,-0.305
1668423470042,2022-11-14T12.57.50.042,8.007,-0.640,-0.305,-0.030
1668423470081,2022-11-14T12.57.50.081,8.046,0.030,0.244,0.183
1668423470122,2022-11-14T12.57.50.122,8.087,-0.213,0.000,0.091
1668423470162,2022-11-14T12.57.50.162,8.127,-0.671,-0.274,-0.061
1668423470203,2022-11-14T12.57.50.203,8.168,-0.457,0.000,0.030
1668423470242,2022-11-14T12.57.50.242,8.207,-0.091,0.244,0.030
1668423470283,2022-11-14T12.57.50.283,8.248,-0.274,0.274,-0.030
1668423470323,2022-11-14T12.57.50.323,8.288,-0.152,0.274,-0.061
1668423470364,2022-11-14T12.57.50.364,8.329,-0.671,0.305,-0.122
1668423470403,2022-11-14T12.57.50.403,8.368,-0.793,0.030,-0.183
1668423470444,2022-11-14T12.57.50.444,8.409,0.335,-0.244,-0.152
1668423470484,2022-11-14T12.57.50.484,8.449,-0.152,0.030,-0.030
1668423470525,2022-11-14T12.57.50.525,8.490,0.000,0.396,0.122
1668423470565,2022-11-14T12.57.50.565,8.530,0.000,0.457,0.152
1668423470604,2022-11-14T12.57.50.604,8.569,0.152,0.122,0.122
1668423470645,2022-11-14T12.57.50.645,8.610,0.213,0.091,0.122
1668423470685,2022-11-14T12.57.50.685,8.650,0.091,0.244,0.274
1668423470726,2022-11-14T12.57.50.726,8.691,0.122,0.274,0.305
1668423470765,2022-11-14T12.57.50.765,8.730,-0.122,0.183,0.030
1668423470806,2022-11-14T12.57.50.806,8.771,0.091,0.122,0.030
1668423470846,2022-11-14T12.57.50.846,8.811,-0.152,0.274,-0.061
1668423470887,2022-11-14T12.57.50.887,8.852,-0.091,0.213,-0.091
1668423470926,2022-11-14T12.57.50.926,8.891,0.122,0.122,-0.091
1668423470967,2022-11-14T12.57.50.967,8.932,-0.030,0.244,-0.030
1668423471007,2022-11-14T12.57.51.007,8.972,0.122,0.335,0.061
1668423471048,2022-11-14T12.57.51.048,9.013,0.366,0.183,0.091
1668423471087,2022-11-14T12.57.51.087,9.052,0.579,-0.091,0.061
1668423471127,2022-11-14T12.57.51.127,9.092,0.610,0.030,0.030
1668423471168,2022-11-14T12.57.51.168,9.133,0.274,0.274,0.000
1668423471208,2022-11-14T12.57.51.208,9.173,-0.244,0.366,0.000
1668423471249,2022-11-14T12.57.51.249,9.214,-0.152,0.335,0.091
1668423471288,2022-11-14T12.57.51.288,9.253,-0.213,0.427,0.000
1668423471329,2022-11-14T12.57.51.329,9.294,-0.457,0.488,-0.152
1668423471369,2022-11-14T12.57.51.369,9.334,-1.372,0.610,-0.122
1668423471410,2022-11-14T12.57.51.410,9.375,-0.732,0.427,0.122
1668423471449,2022-11-14T12.57.51.449,9.414,-0.549,0.305,0.030
1668423471490,2022-11-14T12.57.51.490,9.455,-0.274,0.488,-0.061
1668423471530,2022-11-14T12.57.51.530,9.495,-0.213,0.610,-0.183
1668423471571,2022-11-14T12.57.51.571,9.536,-0.274,0.427,-0.274
1668423471610,2022-11-14T12.57.51.610,9.575,0.457,0.335,-0.305
1668423471650,2022-11-14T12.57.51.650,9.615,-0.122,0.518,-0.305
1668423471691,2022-11-14T12.57.51.691,9.656,-0.183,0.701,-0.274
1668423471731,2022-11-14T12.57.51.731,9.696,0.213,0.701,-0.122
1668423471772,2022-11-14T12.57.51.772,9.737,0.030,0.610,0.000
1668423471811,2022-11-14T12.57.51.811,9.776,-0.183,0.335,-0.061
1668423471852,2022-11-14T12.57.51.852,9.817,-0.244,0.366,-0.091
1668423471892,2022-11-14T12.57.51.892,9.857,-0.183,0.305,0.000
1668423471933,2022-11-14T12.57.51.933,9.898,-0.122,0.213,0.030
1668423471972,2022-11-14T12.57.51.972,9.937,0.152,0.122,0.030
1668423472013,2022-11-14T12.57.52.013,9.978,0.091,0.061,0.030
1668423472053,2022-11-14T12.57.52.053,10.018,0.122,0.122,0.061
1668423472094,2022-11-14T12.57.52.094,10.059,0.061,0.183,0.061
1668423472133,2022-11-14T12.57.52.133,10.098,-0.030,0.152,0.122
1668423472173,2022-11-14T12.57.52.173,10.138,0.122,-0.091,0.183
1668423472214,2022-11-14T12.57.52.214,10.179,0.183,-0.213,0.244
1668423472253,2022-11-14T12.57.52.253,10.218,0.244,-0.152,0.213
1668423472294,2022-11-14T12.57.52.294,10.259,-0.030,-0.061,0.183
1668423472334,2022-11-14T12.57.52.334,10.299,-0.030,-0.122,0.274
1668423472375,2022-11-14T12.57.52.375,10.340,0.305,0.000,0.274
1668423472415,2022-11-14T12.57.52.415,10.380,-0.152,0.183,0.091
1668423472456,2022-11-14T12.57.52.456,10.421,-0.274,0.000,0.000
1668423472495,2022-11-14T12.57.52.495,10.460,0.244,-0.183,0.061
1668423472536,2022-11-14T12.57.52.536,10.501,0.183,-0.183,0.061
1668423472576,2022-11-14T12.57.52.576,10.541,0.000,0.000,0.122
1668423472617,2022-11-14T12.57.52.617,10.582,-0.366,0.274,0.122
1668423472656,2022-11-14T12.57.52.656,10.621,-0.274,0.213,0.122
1668423472696,2022-11-14T12.57.52.696,10.661,0.061,-0.061,0.152
1668423472737,2022-11-14T12.57.52.737,10.702,0.213,0.030,0.213
1668423472776,2022-11-14T12.57.52.776,10.741,0.000,0.244,0.091
1668423472817,2022-11-14T12.57.52.817,10.782,-0.183,0.305,-0.030
1668423472857,2022-11-14T12.57.52.857,10.822,-0.122,0.152,-0.152
1668423472898,2022-11-14T12.57.52.898,10.863,0.030,0.122,-0.213
1668423472938,2022-11-14T12.57.52.938,10.903,-0.183,0.183,-0.244
1668423472979,2022-11-14T12.57.52.979,10.944,0.061,0.244,-0.091
1668423473018,2022-11-14T12.57.53.018,10.983,-0.213,0.335,0.183
1668423473059,2022-11-14T12.57.53.059,11.024,0.122,0.183,0.335
1668423473099,2022-11-14T12.57.53.099,11.064,0.244,0.061,0.274
1668423473140,2022-11-14T12.57.53.140,11.105,0.213,0.152,0.122
1668423473179,2022-11-14T12.57.53.179,11.144,0.183,0.244,0.030
1668423473219,2022-11-14T12.57.53.219,11.184,-0.091,0.274,-0.030
1668423473260,2022-11-14T12.57.53.260,11.225,-0.366,0.427,0.000
1668423473299,2022-11-14T12.57.53.299,11.264,-0.488,0.488,-0.122
1668423473340,2022-11-14T12.57.53.340,11.305,-0.305,0.427,-0.274
1668423473380,2022-11-14T12.57.53.380,11.345,-0.030,0.274,-0.274
1668423473421,2022-11-14T12.57.53.421,11.386,-0.030,0.122,-0.183
1668423473461,2022-11-14T12.57.53.461,11.426,0.030,0.091,0.030
1668423473502,2022-11-14T12.57.53.502,11.467,-0.305,0.091,0.183
1668423473541,2022-11-14T12.57.53.541,11.506,-0.061,0.091,0.213
1668423473582,2022-11-14T12.57.53.582,11.547,0.244,0.000,0.274
1668423473622,2022-11-14T12.57.53.622,11.587,0.000,-0.061,0.244
1668423473663,2022-11-14T12.57.53.663,11.628,0.091,-0.091,0.183
1668423473702,2022-11-14T12.57.53.702,11.667,0.091,-0.030,0.183
1668423473742,2022-11-14T12.57.53.742,11.707,0.061,0.061,0.091
1668423473783,2022-11-14T12.57.53.783,11.748,-0.091,0.091,-0.030
1668423473822,2022-11-14T12.57.53.822,11.787,0.030,0.213,0.000
1668423473863,2022-11-14T12.57.53.863,11.828,0.091,0.244,0.030
1668423473903,2022-11-14T12.57.53.903,11.868,0.000,0.122,0.000
1668423473944,2022-11-14T12.57.53.944,11.909,-0.183,0.030,0.122
1668423473983,2022-11-14T12.57.53.983,11.948,0.091,0.122,0.183
1668423474024,2022-11-14T12.57.54.024,11.989,-0.518,0.122,0.000
1668423474064,2022-11-14T12.57.54.064,12.029,-0.579,0.091,-0.091
1668423474105,2022-11-14T12.57.54.105,12.070,-0.213,0.183,-0.122
1668423474145,2022-11-14T12.57.54.145,12.110,-0.030,0.152,-0.122
1668423474186,2022-11-14T12.57.54.186,12.151,-0.030,0.061,-0.091
1668423474225,2022-11-14T12.57.54.225,12.190,0.030,0.122,-0.030
1668423474265,2022-11-14T12.57.54.265,12.230,-0.305,0.244,0.000
1668423474306,2022-11-14T12.57.54.306,12.271,-0.366,0.274,0.091
1668423474345,2022-11-14T12.57.54.345,12.310,0.061,0.122,0.122
1668423474386,2022-11-14T12.57.54.386,12.351,0.000,-0.030,0.183
1668423474426,2022-11-14T12.57.54.426,12.391,0.000,0.061,0.152
1668423474467,2022-11-14T12.57.54.467,12.432,0.030,0.152,0.122
1668423474506,2022-11-14T12.57.54.506,12.471,-0.091,0.122,0.061
1668423474547,2022-11-14T12.57.54.547,12.512,-0.335,0.091,0.030
1668423474587,2022-11-14T12.57.54.587,12.552,0.122,0.061,-0.030
1668423474628,2022-11-14T12.57.54.628,12.593,0.030,0.183,-0.122
1668423474668,2022-11-14T12.57.54.668,12.633,-0.122,0.213,-0.122
1668423474709,2022-11-14T12.57.54.709,12.674,-0.305,0.244,0.061
1668423474748,2022-11-14T12.57.54.748,12.713,-0.030,0.213,0.152
1668423474788,2022-11-14T12.57.54.788,12.753,0.030,0.152,0.183
1668423474829,2022-11-14T12.57.54.829,12.794,-0.030,0.183,0.274
1668423474868,2022-11-14T12.57.54.868,12.833,-0.061,0.091,0.152
1668423474909,2022-11-14T12.57.54.909,12.874,-0.061,-0.091,0.061
1668423474949,2022-11-14T12.57.54.949,12.914,0.091,0.030,0.030
1668423474990,2022-11-14T12.57.54.990,12.955,-0.030,0.305,0.030
1668423475029,2022-11-14T12.57.55.029,12.994,-0.396,0.244,-0.030
1668423475070,2022-11-14T12.57.55.070,13.035,0.000,0.152,-0.091
1668423475110,2022-11-14T12.57.55.110,13.075,0.213,0.122,-0.152
1668423475151,2022-11-14T12.57.55.151,13.116,-0.091,0.091,-0.030
1668423475190,2022-11-14T12.57.55.190,13.155,-0.061,0.183,0.213
1668423475232,2022-11-14T12.57.55.232,13.197,-0.152,0.213,0.213
1668423475271,2022-11-14T12.57.55.271,13.236,-0.244,0.122,0.152
1668423475311,2022-11-14T12.57.55.311,13.276,0.000,0.152,0.091
1668423475352,2022-11-14T12.57.55.352,13.317,0.122,0.061,0.030
1668423475391,2022-11-14T12.57.55.391,13.356,0.061,0.000,0.030
1668423475432,2022-11-14T12.57.55.432,13.397,-0.061,0.091,0.122
1668423475472,2022-11-14T12.57.55.472,13.437,-0.122,0.183,0.122
1668423475513,2022-11-14T12.57.55.513,13.478,-0.061,0.122,0.000
1668423475552,2022-11-14T12.57.55.552,13.517,0.000,0.091,0.030
1668423475593,2022-11-14T12.57.55.593,13.558,0.213,0.061,0.030
1668423475633,2022-11-14T12.57.55.633,13.598,0.030,0.061,0.091
1668423475674,2022-11-14T12.57.55.674,13.639,-0.183,0.091,0.152
1668423475713,2022-11-14T12.57.55.713,13.678,-0.701,0.152,0.122
1668423475754,2022-11-14T12.57.55.754,13.719,-0.335,-0.061,0.091
1668423475794,2022-11-14T12.57.55.794,13.759,-0.030,0.000,0.122
1668423475834,2022-11-14T12.57.55.834,13.799,-0.030,0.122,0.061
1668423475875,2022-11-14T12.57.55.875,13.840,-0.183,0.122,0.030
1668423475914,2022-11-14T12.57.55.914,13.879,0.000,0.061,0.030
1668423475955,2022-11-14T12.57.55.955,13.920,-0.122,0.122,-0.030
1668423475995,2022-11-14T12.57.55.995,13.960,-0.152,0.152,-0.061
1668423476036,2022-11-14T12.57.56.036,14.001,-0.183,0.091,-0.030
1668423476075,2022-11-14T12.57.56.075,14.040,-0.152,0.061,0.000
1668423476116,2022-11-14T12.57.56.116,14.081,-0.061,0.061,0.091
1668423476156,2022-11-14T12.57.56.156,14.121,-0.183,0.152,0.091
1668423476197,2022-11-14T12.57.56.197,14.162,-0.305,0.183,0.000
1668423476236,2022-11-14T12.57.56.236,14.201,0.061,0.122,0.061
1668423476277,2022-11-14T12.57.56.277,14.242,0.152,0.000,0.152
1668423476317,2022-11-14T12.57.56.317,14.282,0.030,-0.030,0.152
1668423476358,2022-11-14T12.57.56.358,14.323,-0.274,0.091,0.061
1668423476398,2022-11-14T12.57.56.398,14.363,-0.183,0.061,0.030
1668423476437,2022-11-14T12.57.56.437,14.402,-0.091,0.000,0.122
1668423476478,2022-11-14T12.57.56.478,14.443,0.091,0.030,0.122
1668423476518,2022-11-14T12.57.56.518,14.483,0.000,0.122,0.091
1668423476559,2022-11-14T12.57.56.559,14.524,-0.213,0.183,0.152
1668423476598,2022-11-14T12.57.56.598,14.563,0.000,0.213,0.122
1668423476639,2022-11-14T12.57.56.639,14.604,0.030,0.152,0.030
