epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667144666222,2022-10-30T17.44.26.222,2.933,0.141,-0.420,-0.908
1667144666261,2022-10-30T17.44.26.261,2.972,0.149,-0.437,-0.908
1667144666301,2022-10-30T17.44.26.301,3.012,0.145,-0.419,-0.912
1667144666340,2022-10-30T17.44.26.340,3.051,0.133,-0.410,-0.917
1667144666380,2022-10-30T17.44.26.380,3.091,0.124,-0.427,-0.919
1667144666420,2022-10-30T17.44.26.420,3.131,0.130,-0.425,-0.915
1667144666459,2022-10-30T17.44.26.459,3.170,0.125,-0.416,-0.918
1667144666499,2022-10-30T17.44.26.499,3.210,0.133,-0.423,-0.917
1667144666538,2022-10-30T17.44.26.538,3.249,0.146,-0.434,-0.899
1667144666578,2022-10-30T17.44.26.578,3.289,0.129,-0.434,-0.913
1667144666617,2022-10-30T17.44.26.617,3.328,0.128,-0.419,-0.918
1667144666657,2022-10-30T17.44.26.657,3.368,0.140,-0.422,-0.911
1667144666696,2022-10-30T17.44.26.696,3.407,0.131,-0.432,-0.912
1667144666736,2022-10-30T17.44.26.736,3.447,0.128,-0.426,-0.915
1667144666776,2022-10-30T17.44.26.776,3.487,0.136,-0.420,-0.912
1667144666815,2022-10-30T17.44.26.815,3.526,0.130,-0.428,-0.911
1667144666855,2022-10-30T17.44.26.855,3.566,0.132,-0.425,-0.913
1667144666896,2022-10-30T17.44.26.896,3.607,0.133,-0.426,-0.912
1667144666935,2022-10-30T17.44.26.935,3.646,0.134,-0.426,-0.914
1667144666975,2022-10-30T17.44.26.975,3.686,0.133,-0.430,-0.911
1667144667014,2022-10-30T17.44.27.014,3.725,0.129,-0.423,-0.915
1667144667054,2022-10-30T17.44.27.054,3.765,0.134,-0.420,-0.914
1667144667093,2022-10-30T17.44.27.093,3.804,0.134,-0.423,-0.913
1667144667133,2022-10-30T17.44.27.133,3.844,0.128,-0.423,-0.915
1667144667173,2022-10-30T17.44.27.173,3.884,0.132,-0.424,-0.912
1667144667212,2022-10-30T17.44.27.212,3.923,0.132,-0.427,-0.914
1667144667252,2022-10-30T17.44.27.252,3.963,0.133,-0.429,-0.912
1667144667291,2022-10-30T17.44.27.291,4.002,0.141,-0.423,-0.908
1667144667331,2022-10-30T17.44.27.331,4.042,0.132,-0.428,-0.911
1667144667370,2022-10-30T17.44.27.370,4.081,0.133,-0.424,-0.915
1667144667410,2022-10-30T17.44.27.410,4.121,0.137,-0.424,-0.908
1667144667449,2022-10-30T17.44.27.449,4.160,0.132,-0.427,-0.916
1667144667489,2022-10-30T17.44.27.489,4.200,0.134,-0.424,-0.913
1667144667528,2022-10-30T17.44.27.528,4.239,0.134,-0.425,-0.911
1667144667568,2022-10-30T17.44.27.568,4.279,0.135,-0.427,-0.913
1667144667608,2022-10-30T17.44.27.608,4.319,0.130,-0.426,-0.910
1667144667647,2022-10-30T17.44.27.647,4.358,0.128,-0.423,-0.916
1667144667687,2022-10-30T17.44.27.687,4.398,0.131,-0.431,-0.913
1667144667726,2022-10-30T17.44.27.726,4.437,0.129,-0.424,-0.913
1667144667767,2022-10-30T17.44.27.767,4.478,0.129,-0.425,-0.915
1667144667807,2022-10-30T17.44.27.807,4.518,0.131,-0.424,-0.913
1667144667846,2022-10-30T17.44.27.846,4.557,0.127,-0.420,-0.915
1667144667886,2022-10-30T17.44.27.886,4.597,0.131,-0.419,-0.915
1667144667925,2022-10-30T17.44.27.925,4.636,0.136,-0.429,-0.913
1667144667965,2022-10-30T17.44.27.965,4.676,0.132,-0.425,-0.909
1667144668005,2022-10-30T17.44.28.005,4.716,0.135,-0.422,-0.917
1667144668044,2022-10-30T17.44.28.044,4.755,0.129,-0.428,-0.910
1667144668084,2022-10-30T17.44.28.084,4.795,0.123,-0.420,-0.918
1667144668123,2022-10-30T17.44.28.123,4.834,0.129,-0.421,-0.913
1667144668163,2022-10-30T17.44.28.163,4.874,0.135,-0.418,-0.920
1667144668202,2022-10-30T17.44.28.202,4.913,0.131,-0.431,-0.917
1667144668242,2022-10-30T17.44.28.242,4.953,0.154,-0.473,-0.894
1667144668281,2022-10-30T17.44.28.281,4.992,0.164,-0.481,-0.869
1667144668321,2022-10-30T17.44.28.321,5.032,0.158,-0.439,-0.896
1667144668360,2022-10-30T17.44.28.360,5.071,0.178,-0.435,-0.906
1667144668400,2022-10-30T17.44.28.400,5.111,0.202,-0.461,-0.890
1667144668440,2022-10-30T17.44.28.440,5.151,0.181,-0.453,-0.884
1667144668479,2022-10-30T17.44.28.479,5.190,0.147,-0.435,-0.897
1667144668519,2022-10-30T17.44.28.519,5.230,0.159,-0.447,-0.895
1667144668558,2022-10-30T17.44.28.558,5.269,0.168,-0.438,-0.906
1667144668598,2022-10-30T17.44.28.598,5.309,0.203,-0.465,-0.885
1667144668639,2022-10-30T17.44.28.639,5.350,0.182,-0.481,-0.848
1667144668678,2022-10-30T17.44.28.678,5.389,0.181,-0.464,-0.899
1667144668718,2022-10-30T17.44.28.718,5.429,0.188,-0.441,-0.896
1667144668757,2022-10-30T17.44.28.757,5.468,0.194,-0.464,-0.881
1667144668797,2022-10-30T17.44.28.797,5.508,0.209,-0.481,-0.878
1667144668837,2022-10-30T17.44.28.837,5.548,0.212,-0.480,-0.880
1667144668876,2022-10-30T17.44.28.876,5.587,0.250,-0.450,-0.879
1667144668916,2022-10-30T17.44.28.916,5.627,0.260,-0.422,-0.856
1667144668955,2022-10-30T17.44.28.955,5.666,0.252,-0.426,-0.882
1667144668995,2022-10-30T17.44.28.995,5.706,0.280,-0.426,-0.878
1667144669034,2022-10-30T17.44.29.034,5.745,0.250,-0.427,-0.847
1667144669074,2022-10-30T17.44.29.074,5.785,0.253,-0.423,-0.893
1667144669113,2022-10-30T17.44.29.113,5.824,0.240,-0.411,-0.892
1667144669153,2022-10-30T17.44.29.153,5.864,0.224,-0.419,-0.901
1667144669193,2022-10-30T17.44.29.193,5.904,0.213,-0.429,-0.905
1667144669232,2022-10-30T17.44.29.232,5.943,0.216,-0.421,-0.891
1667144669272,2022-10-30T17.44.29.272,5.983,0.217,-0.424,-0.901
1667144669311,2022-10-30T17.44.29.311,6.022,0.231,-0.445,-0.894
1667144669351,2022-10-30T17.44.29.351,6.062,0.232,-0.453,-0.897
1667144669390,2022-10-30T17.44.29.390,6.101,0.210,-0.440,-0.883
1667144669430,2022-10-30T17.44.29.430,6.141,0.226,-0.441,-0.877
1667144669469,2022-10-30T17.44.29.469,6.180,0.232,-0.420,-0.870
1667144669510,2022-10-30T17.44.29.510,6.221,0.225,-0.434,-0.880
1667144669550,2022-10-30T17.44.29.550,6.261,0.261,-0.458,-0.890
1667144669589,2022-10-30T17.44.29.589,6.300,0.250,-0.459,-0.860
1667144669629,2022-10-30T17.44.29.629,6.340,0.228,-0.491,-0.873
1667144669669,2022-10-30T17.44.29.669,6.380,0.189,-0.486,-0.876
1667144669708,2022-10-30T17.44.29.708,6.419,0.196,-0.450,-0.877
1667144669748,2022-10-30T17.44.29.748,6.459,0.221,-0.453,-0.870
1667144669787,2022-10-30T17.44.29.787,6.498,0.221,-0.474,-0.875
1667144669827,2022-10-30T17.44.29.827,6.538,0.215,-0.478,-0.861
1667144669866,2022-10-30T17.44.29.866,6.577,0.198,-0.490,-0.866
1667144669906,2022-10-30T17.44.29.906,6.617,0.203,-0.489,-0.865
1667144669945,2022-10-30T17.44.29.945,6.656,0.197,-0.471,-0.863
1667144669985,2022-10-30T17.44.29.985,6.696,0.182,-0.474,-0.901
1667144670025,2022-10-30T17.44.30.025,6.736,0.222,-0.469,-0.866
1667144670064,2022-10-30T17.44.30.064,6.775,0.207,-0.478,-0.856
1667144670104,2022-10-30T17.44.30.104,6.815,0.207,-0.489,-0.885
1667144670143,2022-10-30T17.44.30.143,6.854,0.222,-0.510,-0.851
1667144670183,2022-10-30T17.44.30.183,6.894,0.218,-0.480,-0.881
1667144670222,2022-10-30T17.44.30.222,6.933,0.192,-0.427,-0.893
1667144670262,2022-10-30T17.44.30.262,6.973,0.211,-0.442,-0.865
1667144670301,2022-10-30T17.44.30.301,7.012,0.216,-0.458,-0.887
1667144670341,2022-10-30T17.44.30.341,7.052,0.161,-0.457,-0.921
1667144670382,2022-10-30T17.44.30.382,7.093,0.118,-0.416,-0.872
1667144670422,2022-10-30T17.44.30.422,7.133,0.163,-0.422,-0.872
1667144670461,2022-10-30T17.44.30.461,7.172,0.177,-0.410,-0.947
1667144670501,2022-10-30T17.44.30.501,7.212,0.212,-0.419,-0.917
1667144670540,2022-10-30T17.44.30.540,7.251,0.204,-0.447,-0.851
1667144670580,2022-10-30T17.44.30.580,7.291,0.199,-0.457,-0.882
1667144670619,2022-10-30T17.44.30.619,7.330,0.209,-0.465,-0.898
1667144670659,2022-10-30T17.44.30.659,7.370,0.228,-0.491,-0.882
1667144670698,2022-10-30T17.44.30.698,7.409,0.239,-0.480,-0.855
1667144670738,2022-10-30T17.44.30.738,7.449,0.264,-0.490,-0.857
1667144670777,2022-10-30T17.44.30.777,7.488,0.277,-0.500,-0.854
1667144670817,2022-10-30T17.44.30.817,7.528,0.187,-0.464,-0.859
1667144670857,2022-10-30T17.44.30.857,7.568,0.177,-0.472,-0.861
1667144670896,2022-10-30T17.44.30.896,7.607,0.121,-0.430,-0.907
1667144670936,2022-10-30T17.44.30.936,7.647,0.142,-0.472,-0.929
1667144670975,2022-10-30T17.44.30.975,7.686,0.247,-0.447,-0.893
1667144671015,2022-10-30T17.44.31.015,7.726,0.198,-0.401,-0.857
1667144671054,2022-10-30T17.44.31.054,7.765,0.218,-0.428,-0.877
1667144671094,2022-10-30T17.44.31.094,7.805,0.190,-0.372,-0.908
1667144671133,2022-10-30T17.44.31.133,7.844,0.073,-0.325,-0.971
1667144671173,2022-10-30T17.44.31.173,7.884,0.035,-0.332,-1.009
1667144671214,2022-10-30T17.44.31.214,7.925,0.058,-0.350,-0.963
1667144671254,2022-10-30T17.44.31.254,7.965,0.104,-0.364,-0.936
1667144671293,2022-10-30T17.44.31.293,8.004,0.145,-0.372,-0.933
1667144671333,2022-10-30T17.44.31.333,8.044,0.136,-0.381,-0.927
1667144671372,2022-10-30T17.44.31.372,8.083,0.117,-0.388,-0.940
1667144671412,2022-10-30T17.44.31.412,8.123,0.093,-0.372,-0.943
1667144671451,2022-10-30T17.44.31.451,8.162,0.075,-0.343,-0.952
1667144671491,2022-10-30T17.44.31.491,8.202,0.074,-0.352,-0.959
1667144671530,2022-10-30T17.44.31.530,8.241,0.076,-0.367,-0.941
1667144671570,2022-10-30T17.44.31.570,8.281,0.082,-0.362,-0.937
1667144671610,2022-10-30T17.44.31.610,8.321,0.088,-0.365,-0.947
1667144671649,2022-10-30T17.44.31.649,8.360,0.100,-0.363,-0.953
1667144671689,2022-10-30T17.44.31.689,8.400,0.082,-0.333,-0.945
1667144671728,2022-10-30T17.44.31.728,8.439,0.093,-0.322,-0.966
1667144671768,2022-10-30T17.44.31.768,8.479,0.106,-0.341,-0.959
1667144671807,2022-10-30T17.44.31.807,8.518,0.095,-0.341,-0.957
1667144671847,2022-10-30T17.44.31.847,8.558,0.086,-0.329,-0.962
1667144671886,2022-10-30T17.44.31.886,8.597,0.097,-0.333,-0.949
1667144671926,2022-10-30T17.44.31.926,8.637,0.113,-0.362,-0.948
1667144671965,2022-10-30T17.44.31.965,8.676,0.093,-0.348,-0.962
1667144672005,2022-10-30T17.44.32.005,8.716,0.070,-0.331,-0.946
1667144672046,2022-10-30T17.44.32.046,8.757,0.089,-0.346,-0.962
1667144672086,2022-10-30T17.44.32.086,8.797,0.089,-0.350,-0.952
1667144672125,2022-10-30T17.44.32.125,8.836,0.086,-0.353,-0.976
1667144672165,2022-10-30T17.44.32.165,8.876,0.065,-0.358,-0.961
1667144672204,2022-10-30T17.44.32.204,8.915,0.050,-0.371,-0.912
1667144672244,2022-10-30T17.44.32.244,8.955,0.067,-0.378,-0.910
1667144672283,2022-10-30T17.44.32.283,8.994,0.080,-0.382,-0.938
1667144672323,2022-10-30T17.44.32.323,9.034,0.066,-0.375,-0.945
1667144672362,2022-10-30T17.44.32.362,9.073,0.054,-0.376,-0.944
1667144672402,2022-10-30T17.44.32.402,9.113,0.055,-0.376,-0.951
1667144672442,2022-10-30T17.44.32.442,9.153,0.055,-0.375,-0.925
1667144672481,2022-10-30T17.44.32.481,9.192,0.061,-0.370,-0.950
1667144672521,2022-10-30T17.44.32.521,9.232,0.051,-0.369,-0.962
1667144672560,2022-10-30T17.44.32.560,9.271,0.055,-0.380,-0.933
1667144672600,2022-10-30T17.44.32.600,9.311,0.068,-0.392,-0.949
1667144672639,2022-10-30T17.44.32.639,9.350,0.052,-0.371,-0.952
1667144672679,2022-10-30T17.44.32.679,9.390,0.052,-0.382,-0.934
1667144672718,2022-10-30T17.44.32.718,9.429,0.071,-0.356,-0.952
1667144672758,2022-10-30T17.44.32.758,9.469,0.026,-0.373,-0.928
1667144672798,2022-10-30T17.44.32.798,9.509,0.051,-0.390,-0.935
1667144672837,2022-10-30T17.44.32.837,9.548,0.064,-0.365,-0.955
1667144672877,2022-10-30T17.44.32.877,9.588,0.072,-0.397,-0.962
1667144672918,2022-10-30T17.44.32.918,9.629,0.045,-0.377,-0.938
1667144672957,2022-10-30T17.44.32.957,9.668,0.039,-0.374,-0.936
1667144672997,2022-10-30T17.44.32.997,9.708,0.044,-0.373,-0.953
1667144673036,2022-10-30T17.44.33.036,9.747,0.046,-0.376,-0.940
1667144673076,2022-10-30T17.44.33.076,9.787,0.043,-0.378,-0.933
1667144673115,2022-10-30T17.44.33.115,9.826,0.047,-0.383,-0.956
1667144673155,2022-10-30T17.44.33.155,9.866,0.047,-0.382,-0.942
1667144673194,2022-10-30T17.44.33.194,9.905,0.047,-0.358,-0.946
1667144673234,2022-10-30T17.44.33.234,9.945,0.046,-0.361,-0.948
1667144673274,2022-10-30T17.44.33.274,9.985,0.046,-0.372,-0.945
1667144673313,2022-10-30T17.44.33.313,10.024,0.041,-0.368,-0.943
1667144673353,2022-10-30T17.44.33.353,10.064,0.047,-0.358,-0.955
1667144673392,2022-10-30T17.44.33.392,10.103,0.022,-0.366,-0.965
1667144673432,2022-10-30T17.44.33.432,10.143,0.004,-0.357,-0.954
1667144673471,2022-10-30T17.44.33.471,10.182,0.040,-0.349,-0.952
1667144673511,2022-10-30T17.44.33.511,10.222,0.049,-0.351,-0.953
1667144673550,2022-10-30T17.44.33.550,10.261,0.032,-0.346,-0.946
1667144673590,2022-10-30T17.44.33.590,10.301,0.035,-0.351,-0.954
1667144673630,2022-10-30T17.44.33.630,10.341,0.043,-0.351,-0.957
1667144673669,2022-10-30T17.44.33.669,10.380,0.041,-0.358,-0.956
1667144673709,2022-10-30T17.44.33.709,10.420,0.033,-0.355,-0.957
1667144673750,2022-10-30T17.44.33.750,10.461,0.042,-0.344,-0.957
1667144673789,2022-10-30T17.44.33.789,10.500,0.036,-0.345,-0.954
1667144673829,2022-10-30T17.44.33.829,10.540,0.030,-0.339,-0.955
1667144673868,2022-10-30T17.44.33.868,10.579,0.036,-0.352,-0.959
1667144673908,2022-10-30T17.44.33.908,10.619,0.040,-0.357,-0.959
1667144673947,2022-10-30T17.44.33.947,10.658,0.038,-0.350,-0.956
1667144673987,2022-10-30T17.44.33.987,10.698,0.038,-0.343,-0.960
1667144674027,2022-10-30T17.44.34.027,10.738,0.035,-0.338,-0.954
1667144674066,2022-10-30T17.44.34.066,10.777,0.036,-0.335,-0.956
1667144674106,2022-10-30T17.44.34.106,10.817,0.041,-0.354,-0.955
1667144674145,2022-10-30T17.44.34.145,10.856,0.040,-0.351,-0.958
1667144674185,2022-10-30T17.44.34.185,10.896,0.049,-0.327,-0.953
1667144674224,2022-10-30T17.44.34.224,10.935,0.041,-0.336,-0.961
1667144674264,2022-10-30T17.44.34.264,10.975,0.027,-0.349,-0.961
1667144674303,2022-10-30T17.44.34.303,11.014,0.035,-0.329,-0.958
1667144674343,2022-10-30T17.44.34.343,11.054,0.049,-0.337,-0.963
1667144674382,2022-10-30T17.44.34.382,11.093,0.037,-0.365,-0.958
1667144674422,2022-10-30T17.44.34.422,11.133,0.038,-0.347,-0.956
1667144674462,2022-10-30T17.44.34.462,11.173,0.040,-0.318,-0.960
1667144674501,2022-10-30T17.44.34.501,11.212,0.037,-0.329,-0.964
1667144674541,2022-10-30T17.44.34.541,11.252,0.038,-0.353,-0.957
1667144674582,2022-10-30T17.44.34.582,11.293,0.041,-0.339,-0.956
1667144674621,2022-10-30T17.44.34.621,11.332,0.038,-0.328,-0.965
1667144674661,2022-10-30T17.44.34.661,11.372,0.041,-0.329,-0.959
1667144674700,2022-10-30T17.44.34.700,11.411,0.051,-0.348,-0.951
1667144674740,2022-10-30T17.44.34.740,11.451,0.035,-0.349,-0.972
1667144674779,2022-10-30T17.44.34.779,11.490,0.038,-0.331,-0.954
1667144674819,2022-10-30T17.44.34.819,11.530,0.045,-0.321,-0.962
1667144674859,2022-10-30T17.44.34.859,11.570,0.039,-0.324,-0.965
1667144674898,2022-10-30T17.44.34.898,11.609,0.036,-0.327,-0.966
1667144674938,2022-10-30T17.44.34.938,11.649,0.038,-0.321,-0.963
1667144674977,2022-10-30T17.44.34.977,11.688,0.040,-0.351,-0.958
1667144675017,2022-10-30T17.44.35.017,11.728,0.038,-0.337,-0.957
1667144675056,2022-10-30T17.44.35.056,11.767,0.046,-0.313,-0.964
1667144675096,2022-10-30T17.44.35.096,11.807,0.042,-0.341,-0.959
1667144675135,2022-10-30T17.44.35.135,11.846,0.034,-0.337,-0.962
1667144675175,2022-10-30T17.44.35.175,11.886,0.036,-0.307,-0.974
1667144675214,2022-10-30T17.44.35.214,11.925,0.033,-0.313,-0.970
1667144675254,2022-10-30T17.44.35.254,11.965,0.029,-0.339,-0.957
1667144675294,2022-10-30T17.44.35.294,12.005,0.032,-0.325,-0.963
1667144675333,2022-10-30T17.44.35.333,12.044,0.034,-0.319,-0.961
1667144675373,2022-10-30T17.44.35.373,12.084,0.036,-0.345,-0.959
1667144675412,2022-10-30T17.44.35.412,12.123,0.032,-0.329,-0.968
1667144675453,2022-10-30T17.44.35.453,12.164,0.029,-0.316,-0.965
1667144675493,2022-10-30T17.44.35.493,12.204,0.033,-0.330,-0.961
1667144675532,2022-10-30T17.44.35.532,12.243,0.032,-0.323,-0.964
1667144675572,2022-10-30T17.44.35.572,12.283,0.028,-0.324,-0.964
1667144675611,2022-10-30T17.44.35.611,12.322,0.030,-0.332,-0.964
1667144675651,2022-10-30T17.44.35.651,12.362,0.032,-0.323,-0.962
1667144675691,2022-10-30T17.44.35.691,12.402,0.030,-0.323,-0.966
1667144675730,2022-10-30T17.44.35.730,12.441,0.029,-0.329,-0.963
1667144675770,2022-10-30T17.44.35.770,12.481,0.030,-0.323,-0.965
1667144675809,2022-10-30T17.44.35.809,12.520,0.031,-0.321,-0.963
1667144675849,2022-10-30T17.44.35.849,12.560,0.031,-0.326,-0.964
1667144675888,2022-10-30T17.44.35.888,12.599,0.030,-0.329,-0.961
1667144675928,2022-10-30T17.44.35.928,12.639,0.030,-0.325,-0.966
1667144675967,2022-10-30T17.44.35.967,12.678,0.031,-0.323,-0.963
1667144676007,2022-10-30T17.44.36.007,12.718,0.031,-0.326,-0.963
1667144676047,2022-10-30T17.44.36.047,12.758,0.031,-0.324,-0.965
1667144676086,2022-10-30T17.44.36.086,12.797,0.030,-0.322,-0.963
1667144676126,2022-10-30T17.44.36.126,12.837,0.032,-0.328,-0.964
1667144676165,2022-10-30T17.44.36.165,12.876,0.028,-0.326,-0.966
1667144676205,2022-10-30T17.44.36.205,12.916,0.030,-0.322,-0.964
1667144676244,2022-10-30T17.44.36.244,12.955,0.036,-0.324,-0.964
1667144676285,2022-10-30T17.44.36.285,12.996,0.029,-0.324,-0.965
1667144676325,2022-10-30T17.44.36.325,13.036,0.028,-0.323,-0.963
1667144676364,2022-10-30T17.44.36.364,13.075,0.032,-0.324,-0.965
1667144676404,2022-10-30T17.44.36.404,13.115,0.029,-0.322,-0.965
1667144676443,2022-10-30T17.44.36.443,13.154,0.028,-0.325,-0.963
1667144676483,2022-10-30T17.44.36.483,13.194,0.031,-0.324,-0.965
1667144676523,2022-10-30T17.44.36.523,13.234,0.031,-0.325,-0.963
1667144676562,2022-10-30T17.44.36.562,13.273,0.032,-0.323,-0.967
1667144676602,2022-10-30T17.44.36.602,13.313,0.030,-0.320,-0.964
1667144676641,2022-10-30T17.44.36.641,13.352,0.029,-0.314,-0.965
1667144676681,2022-10-30T17.44.36.681,13.392,0.024,-0.336,-0.960
1667144676720,2022-10-30T17.44.36.720,13.431,0.036,-0.354,-0.958
1667144676760,2022-10-30T17.44.36.760,13.471,0.031,-0.328,-0.966
1667144676799,2022-10-30T17.44.36.799,13.510,0.029,-0.319,-0.965
1667144676839,2022-10-30T17.44.36.839,13.550,0.035,-0.333,-0.962
1667144676879,2022-10-30T17.44.36.879,13.590,0.031,-0.334,-0.963
1667144676918,2022-10-30T17.44.36.918,13.629,0.027,-0.327,-0.963
1667144676958,2022-10-30T17.44.36.958,13.669,0.030,-0.329,-0.964
1667144676997,2022-10-30T17.44.36.997,13.708,0.033,-0.328,-0.963
1667144677037,2022-10-30T17.44.37.037,13.748,0.028,-0.328,-0.964
1667144677076,2022-10-30T17.44.37.076,13.787,0.030,-0.329,-0.963
1667144677117,2022-10-30T17.44.37.117,13.828,0.034,-0.330,-0.962
1667144677157,2022-10-30T17.44.37.157,13.868,0.032,-0.326,-0.964
1667144677196,2022-10-30T17.44.37.196,13.907,0.031,-0.330,-0.963
1667144677236,2022-10-30T17.44.37.236,13.947,0.030,-0.331,-0.959
1667144677276,2022-10-30T17.44.37.276,13.987,0.030,-0.321,-0.966
1667144677315,2022-10-30T17.44.37.315,14.026,0.034,-0.327,-0.964
1667144677355,2022-10-30T17.44.37.355,14.066,0.031,-0.329,-0.965
