epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667832006249,2022-11-07T16.40.06.249,1.246,-0.579,-0.305,0.122
1667832006290,2022-11-07T16.40.06.290,1.287,0.000,-0.030,0.030
1667832006330,2022-11-07T16.40.06.330,1.327,0.274,0.427,0.061
1667832006371,2022-11-07T16.40.06.371,1.368,0.152,0.427,0.152
1667832006411,2022-11-07T16.40.06.411,1.408,-0.274,0.000,0.030
1667832006452,2022-11-07T16.40.06.452,1.449,-0.518,-0.396,-0.061
1667832006491,2022-11-07T16.40.06.491,1.488,-0.610,-0.213,-0.213
1667832006532,2022-11-07T16.40.06.532,1.529,-0.732,-0.122,0.000
1667832006572,2022-11-07T16.40.06.572,1.569,-0.152,0.244,0.396
1667832006611,2022-11-07T16.40.06.611,1.608,-0.244,-0.061,-0.061
1667832006652,2022-11-07T16.40.06.652,1.649,0.152,0.244,-0.305
1667832006692,2022-11-07T16.40.06.692,1.689,-0.213,0.244,-0.274
1667832006733,2022-11-07T16.40.06.733,1.730,0.000,0.152,-0.061
1667832006772,2022-11-07T16.40.06.772,1.769,0.335,0.000,0.335
1667832006813,2022-11-07T16.40.06.813,1.810,0.244,-0.152,0.244
1667832006853,2022-11-07T16.40.06.853,1.850,-0.091,-0.030,0.213
1667832006894,2022-11-07T16.40.06.894,1.891,-0.457,-0.183,0.213
1667832006933,2022-11-07T16.40.06.933,1.930,-0.061,-0.061,0.335
1667832006974,2022-11-07T16.40.06.974,1.971,-0.061,-0.061,0.366
1667832007014,2022-11-07T16.40.07.014,2.011,-0.152,0.427,0.457
1667832007055,2022-11-07T16.40.07.055,2.052,-0.152,0.091,0.335
1667832007095,2022-11-07T16.40.07.095,2.092,0.030,0.030,0.183
1667832007136,2022-11-07T16.40.07.136,2.133,0.000,0.091,0.366
1667832007175,2022-11-07T16.40.07.175,2.172,-0.030,0.091,0.122
1667832007216,2022-11-07T16.40.07.216,2.213,-0.030,0.366,0.091
1667832007256,2022-11-07T16.40.07.256,2.253,0.305,0.274,0.091
1667832007295,2022-11-07T16.40.07.295,2.292,0.335,0.152,-0.030
1667832007336,2022-11-07T16.40.07.336,2.333,-0.274,0.183,0.091
1667832007377,2022-11-07T16.40.07.377,2.374,-0.518,0.091,0.213
1667832007417,2022-11-07T16.40.07.417,2.414,-0.152,-0.122,0.091
1667832007456,2022-11-07T16.40.07.456,2.453,-0.183,0.305,-0.030
1667832007497,2022-11-07T16.40.07.497,2.494,-0.061,0.091,0.030
1667832007537,2022-11-07T16.40.07.537,2.534,-0.244,0.061,0.091
1667832007578,2022-11-07T16.40.07.578,2.575,-0.427,-0.122,0.183
1667832007618,2022-11-07T16.40.07.618,2.615,-0.061,0.030,0.030
1667832007659,2022-11-07T16.40.07.659,2.656,0.061,0.244,0.305
1667832007698,2022-11-07T16.40.07.698,2.695,0.610,0.732,0.549
1667832007739,2022-11-07T16.40.07.739,2.736,0.732,0.640,0.061
1667832007779,2022-11-07T16.40.07.779,2.776,0.457,0.061,-0.518
1667832007820,2022-11-07T16.40.07.820,2.817,-0.152,0.152,-0.244
1667832007859,2022-11-07T16.40.07.859,2.856,-0.152,0.488,0.457
1667832007899,2022-11-07T16.40.07.899,2.896,-0.610,0.030,0.396
1667832007940,2022-11-07T16.40.07.940,2.937,0.030,0.183,-0.091
1667832007979,2022-11-07T16.40.07.979,2.976,0.457,0.549,-0.518
1667832008020,2022-11-07T16.40.08.020,3.017,-0.427,-0.091,-0.610
1667832008060,2022-11-07T16.40.08.060,3.057,-1.220,-0.366,-0.122
1667832008101,2022-11-07T16.40.08.101,3.098,-1.159,-0.366,0.244
1667832008141,2022-11-07T16.40.08.141,3.138,-0.610,-0.091,0.122
1667832008182,2022-11-07T16.40.08.182,3.179,-0.274,0.030,-0.244
1667832008221,2022-11-07T16.40.08.221,3.218,0.030,0.122,-0.122
1667832008262,2022-11-07T16.40.08.262,3.259,0.091,0.549,0.274
1667832008302,2022-11-07T16.40.08.302,3.299,0.152,0.366,0.213
1667832008343,2022-11-07T16.40.08.343,3.340,0.122,0.152,-0.122
1667832008382,2022-11-07T16.40.08.382,3.379,-0.366,0.030,-0.366
1667832008423,2022-11-07T16.40.08.423,3.420,-0.549,0.030,-0.152
1667832008463,2022-11-07T16.40.08.463,3.460,-0.488,0.396,0.396
1667832008504,2022-11-07T16.40.08.504,3.501,-0.244,0.274,0.457
1667832008543,2022-11-07T16.40.08.543,3.540,0.457,0.061,0.274
1667832008583,2022-11-07T16.40.08.583,3.580,0.732,0.701,0.091
1667832008624,2022-11-07T16.40.08.624,3.621,-0.061,0.305,-0.396
1667832008663,2022-11-07T16.40.08.663,3.660,-1.037,-0.244,-0.457
1667832008704,2022-11-07T16.40.08.704,3.701,-0.762,-0.305,-0.244
1667832008744,2022-11-07T16.40.08.744,3.741,-0.549,-0.213,0.152
1667832008785,2022-11-07T16.40.08.785,3.782,-0.854,-0.549,0.183
1667832008825,2022-11-07T16.40.08.825,3.822,-0.457,-0.610,0.030
1667832008866,2022-11-07T16.40.08.866,3.863,0.061,0.945,0.335
1667832008905,2022-11-07T16.40.08.905,3.902,0.549,0.701,0.183
1667832008946,2022-11-07T16.40.08.946,3.943,0.000,-0.183,-0.305
1667832008986,2022-11-07T16.40.08.986,3.983,-0.488,0.122,-0.244
1667832009027,2022-11-07T16.40.09.027,4.024,-0.854,-0.122,0.091
1667832009066,2022-11-07T16.40.09.066,4.063,0.305,-0.122,0.488
1667832009107,2022-11-07T16.40.09.107,4.104,0.122,0.213,-0.152
1667832009147,2022-11-07T16.40.09.147,4.144,0.274,0.579,-1.067
1667832009188,2022-11-07T16.40.09.188,4.185,0.427,0.884,-1.128
1667832009227,2022-11-07T16.40.09.227,4.224,0.244,1.006,-1.067
1667832009267,2022-11-07T16.40.09.267,4.264,0.488,1.280,-0.823
1667832009308,2022-11-07T16.40.09.308,4.305,0.274,0.823,-0.610
1667832009348,2022-11-07T16.40.09.348,4.345,-0.732,0.488,-1.159
1667832009389,2022-11-07T16.40.09.389,4.386,-1.799,-0.091,-1.555
1667832009428,2022-11-07T16.40.09.428,4.425,-1.463,0.793,-0.579
1667832009469,2022-11-07T16.40.09.469,4.466,-1.037,1.250,-0.244
1667832009509,2022-11-07T16.40.09.509,4.506,-0.427,0.457,-0.427
1667832009550,2022-11-07T16.40.09.550,4.547,-0.305,0.396,-0.884
1667832009589,2022-11-07T16.40.09.589,4.586,0.091,0.549,-0.213
1667832009630,2022-11-07T16.40.09.630,4.627,0.488,1.006,0.091
1667832009670,2022-11-07T16.40.09.670,4.667,1.433,1.250,-0.244
1667832009711,2022-11-07T16.40.09.711,4.708,0.915,0.945,-0.152
1667832009750,2022-11-07T16.40.09.750,4.747,-0.701,0.152,0.305
1667832009791,2022-11-07T16.40.09.791,4.788,-1.433,-0.396,0.396
1667832009831,2022-11-07T16.40.09.831,4.828,-0.884,-0.579,0.427
1667832009872,2022-11-07T16.40.09.872,4.869,0.183,-0.030,0.183
1667832009912,2022-11-07T16.40.09.912,4.909,0.732,0.061,0.366
1667832009951,2022-11-07T16.40.09.951,4.948,0.793,0.457,0.671
1667832009992,2022-11-07T16.40.09.992,4.989,0.915,0.640,0.793
1667832010032,2022-11-07T16.40.10.032,5.029,0.732,0.427,0.732
1667832010073,2022-11-07T16.40.10.073,5.070,0.518,0.488,0.518
1667832010112,2022-11-07T16.40.10.112,5.109,0.213,0.518,0.762
1667832010153,2022-11-07T16.40.10.153,5.150,-0.945,0.030,0.518
1667832010193,2022-11-07T16.40.10.193,5.190,-1.799,-0.976,0.945
1667832010234,2022-11-07T16.40.10.234,5.231,-1.463,-0.915,1.982
1667832010273,2022-11-07T16.40.10.273,5.270,-0.854,-0.305,2.256
1667832010314,2022-11-07T16.40.10.314,5.311,-0.427,-0.396,1.372
1667832010354,2022-11-07T16.40.10.354,5.351,0.183,-0.061,1.159
1667832010395,2022-11-07T16.40.10.395,5.392,0.061,0.030,1.189
1667832010434,2022-11-07T16.40.10.434,5.431,0.091,-0.152,0.579
1667832010475,2022-11-07T16.40.10.475,5.472,-0.457,-0.061,0.274
1667832010515,2022-11-07T16.40.10.515,5.512,-1.341,-0.213,0.183
1667832010556,2022-11-07T16.40.10.556,5.553,-1.220,-0.579,0.793
1667832010596,2022-11-07T16.40.10.596,5.593,-1.280,-0.701,0.793
1667832010635,2022-11-07T16.40.10.635,5.632,-0.823,-0.335,0.030
1667832010676,2022-11-07T16.40.10.676,5.673,-0.549,-0.152,0.030
1667832010716,2022-11-07T16.40.10.716,5.713,-0.396,0.061,0.122
1667832010757,2022-11-07T16.40.10.757,5.754,-0.030,0.152,-0.305
1667832010796,2022-11-07T16.40.10.796,5.793,0.427,0.122,-0.061
1667832010837,2022-11-07T16.40.10.837,5.834,0.122,-0.030,0.213
1667832010877,2022-11-07T16.40.10.877,5.874,-0.457,0.030,0.244
1667832010918,2022-11-07T16.40.10.918,5.915,0.030,0.305,0.396
1667832010957,2022-11-07T16.40.10.957,5.954,0.335,0.396,0.152
1667832010998,2022-11-07T16.40.10.998,5.995,0.000,0.518,-0.152
1667832011038,2022-11-07T16.40.11.038,6.035,0.427,0.366,-0.030
1667832011079,2022-11-07T16.40.11.079,6.076,0.549,0.366,0.213
1667832011119,2022-11-07T16.40.11.119,6.116,-0.244,0.549,0.549
1667832011160,2022-11-07T16.40.11.160,6.157,-0.030,0.335,0.701
1667832011199,2022-11-07T16.40.11.199,6.196,0.122,-0.061,-0.091
1667832011239,2022-11-07T16.40.11.239,6.236,0.335,0.061,-0.335
1667832011280,2022-11-07T16.40.11.280,6.277,0.244,0.122,-0.183
1667832011319,2022-11-07T16.40.11.319,6.316,-0.884,0.000,0.244
1667832011360,2022-11-07T16.40.11.360,6.357,-0.915,0.122,0.518
1667832011400,2022-11-07T16.40.11.400,6.397,-0.213,0.244,0.335
1667832011441,2022-11-07T16.40.11.441,6.438,0.671,0.061,-0.244
1667832011480,2022-11-07T16.40.11.480,6.477,0.701,0.335,-0.457
1667832011521,2022-11-07T16.40.11.521,6.518,0.122,0.854,-0.061
1667832011561,2022-11-07T16.40.11.561,6.558,-0.213,0.152,0.427
1667832011602,2022-11-07T16.40.11.602,6.599,-0.701,-0.457,0.091
1667832011641,2022-11-07T16.40.11.641,6.638,-0.183,-0.030,-0.274
1667832011683,2022-11-07T16.40.11.683,6.680,-0.305,-0.305,-0.244
1667832011722,2022-11-07T16.40.11.722,6.719,-0.732,0.030,0.061
1667832011763,2022-11-07T16.40.11.763,6.760,-0.152,0.244,0.366
1667832011803,2022-11-07T16.40.11.803,6.800,0.000,-0.061,0.335
1667832011842,2022-11-07T16.40.11.842,6.839,0.640,0.000,0.122
1667832011883,2022-11-07T16.40.11.883,6.880,0.732,0.244,-0.061
1667832011923,2022-11-07T16.40.11.923,6.920,0.183,0.762,0.183
1667832011964,2022-11-07T16.40.11.964,6.961,-0.305,0.274,0.305
1667832012003,2022-11-07T16.40.12.003,7.000,-0.610,-0.671,-0.183
1667832012044,2022-11-07T16.40.12.044,7.041,-0.457,-0.244,-0.335
1667832012084,2022-11-07T16.40.12.084,7.081,-0.549,0.061,-0.274
1667832012125,2022-11-07T16.40.12.125,7.122,-0.884,-0.213,-0.183
1667832012164,2022-11-07T16.40.12.164,7.161,-0.122,0.305,0.061
1667832012205,2022-11-07T16.40.12.205,7.202,0.091,0.244,-0.305
1667832012245,2022-11-07T16.40.12.245,7.242,0.549,0.061,-0.305
1667832012286,2022-11-07T16.40.12.286,7.283,0.000,0.122,0.030
1667832012326,2022-11-07T16.40.12.326,7.323,-0.671,-0.122,0.061
1667832012365,2022-11-07T16.40.12.365,7.362,-0.396,-0.091,0.183
1667832012406,2022-11-07T16.40.12.406,7.403,-0.183,0.213,0.274
1667832012446,2022-11-07T16.40.12.446,7.443,0.640,0.366,0.366
1667832012487,2022-11-07T16.40.12.487,7.484,1.128,0.518,0.244
1667832012526,2022-11-07T16.40.12.526,7.523,0.915,0.305,-0.030
1667832012567,2022-11-07T16.40.12.567,7.564,1.067,0.701,0.000
1667832012607,2022-11-07T16.40.12.607,7.604,0.335,0.244,0.091
1667832012648,2022-11-07T16.40.12.648,7.645,-0.762,0.061,0.061
1667832012687,2022-11-07T16.40.12.687,7.684,-0.671,-0.061,0.000
1667832012728,2022-11-07T16.40.12.728,7.725,-0.518,-0.091,-0.305
1667832012768,2022-11-07T16.40.12.768,7.765,-0.549,0.305,-0.427
1667832012809,2022-11-07T16.40.12.809,7.806,-0.183,0.274,-0.091
1667832012849,2022-11-07T16.40.12.849,7.846,0.000,0.244,0.061
1667832012890,2022-11-07T16.40.12.890,7.887,-0.030,0.000,-0.152
1667832012929,2022-11-07T16.40.12.929,7.926,0.061,0.274,-0.183
1667832012969,2022-11-07T16.40.12.969,7.966,-0.213,0.427,0.213
1667832013010,2022-11-07T16.40.13.010,8.007,-0.549,0.030,0.549
1667832013049,2022-11-07T16.40.13.049,8.046,0.152,-0.244,0.823
1667832013090,2022-11-07T16.40.13.090,8.087,0.457,0.152,0.244
1667832013130,2022-11-07T16.40.13.130,8.127,0.000,0.793,-0.366
1667832013171,2022-11-07T16.40.13.171,8.168,0.000,0.274,0.122
1667832013210,2022-11-07T16.40.13.210,8.207,0.061,0.305,0.274
1667832013251,2022-11-07T16.40.13.251,8.248,0.366,0.274,0.335
1667832013291,2022-11-07T16.40.13.291,8.288,0.183,0.122,0.366
1667832013332,2022-11-07T16.40.13.332,8.329,-0.305,-0.030,0.274
1667832013371,2022-11-07T16.40.13.371,8.368,-0.762,-0.579,0.061
1667832013412,2022-11-07T16.40.13.412,8.409,-0.579,-0.030,0.000
1667832013452,2022-11-07T16.40.13.452,8.449,-0.366,0.183,-0.091
1667832013492,2022-11-07T16.40.13.492,8.489,0.335,0.091,0.091
1667832013533,2022-11-07T16.40.13.533,8.530,-0.183,-0.030,0.091
1667832013572,2022-11-07T16.40.13.572,8.569,0.061,0.030,0.183
1667832013613,2022-11-07T16.40.13.613,8.610,-0.183,0.122,0.244
1667832013653,2022-11-07T16.40.13.653,8.650,0.030,0.030,0.396
1667832013694,2022-11-07T16.40.13.694,8.691,-0.091,0.274,0.335
1667832013733,2022-11-07T16.40.13.733,8.730,0.335,0.030,0.335
1667832013774,2022-11-07T16.40.13.774,8.771,0.640,-0.030,0.335
1667832013814,2022-11-07T16.40.13.814,8.811,-0.244,-0.183,0.122
1667832013855,2022-11-07T16.40.13.855,8.852,-0.213,-0.030,0.244
1667832013894,2022-11-07T16.40.13.894,8.891,-0.030,0.244,0.244
1667832013935,2022-11-07T16.40.13.935,8.932,-0.213,-0.030,-0.122
1667832013975,2022-11-07T16.40.13.975,8.972,-1.098,-0.213,-0.488
1667832014016,2022-11-07T16.40.14.016,9.013,-1.494,-0.091,-0.518
1667832014056,2022-11-07T16.40.14.056,9.053,-2.165,-0.244,-0.945
1667832014095,2022-11-07T16.40.14.095,9.092,-0.793,-0.030,-0.488
1667832014136,2022-11-07T16.40.14.136,9.133,0.061,0.488,0.122
1667832014176,2022-11-07T16.40.14.176,9.173,0.305,0.274,0.061
1667832014217,2022-11-07T16.40.14.217,9.214,0.396,0.457,0.244
1667832014256,2022-11-07T16.40.14.256,9.253,0.915,0.183,0.152
1667832014297,2022-11-07T16.40.14.297,9.294,0.061,-0.274,-0.061
1667832014337,2022-11-07T16.40.14.337,9.334,0.305,0.396,0.366
1667832014378,2022-11-07T16.40.14.378,9.375,0.549,0.732,0.396
1667832014417,2022-11-07T16.40.14.417,9.414,0.671,0.671,0.518
1667832014458,2022-11-07T16.40.14.458,9.455,0.030,0.427,0.335
1667832014498,2022-11-07T16.40.14.498,9.495,-0.213,0.000,-0.061
1667832014539,2022-11-07T16.40.14.539,9.536,-0.152,0.213,0.061
1667832014578,2022-11-07T16.40.14.578,9.575,-0.518,0.091,0.274
1667832014618,2022-11-07T16.40.14.618,9.615,-0.457,-0.274,0.335
1667832014659,2022-11-07T16.40.14.659,9.656,0.152,0.305,0.213
1667832014699,2022-11-07T16.40.14.699,9.696,0.793,0.610,-0.213
1667832014740,2022-11-07T16.40.14.740,9.737,0.732,0.091,-0.732
1667832014779,2022-11-07T16.40.14.779,9.776,0.213,0.244,-0.579
1667832014820,2022-11-07T16.40.14.820,9.817,-0.396,0.457,0.244
1667832014860,2022-11-07T16.40.14.860,9.857,-0.884,0.030,0.366
1667832014901,2022-11-07T16.40.14.901,9.898,-0.366,-0.305,0.091
1667832014940,2022-11-07T16.40.14.940,9.937,0.152,0.213,-0.213
1667832014981,2022-11-07T16.40.14.981,9.978,-0.274,0.274,-0.335
1667832015021,2022-11-07T16.40.15.021,10.018,-0.518,0.030,-0.030
1667832015062,2022-11-07T16.40.15.062,10.059,-0.610,0.030,0.183
1667832015101,2022-11-07T16.40.15.101,10.098,-0.457,0.061,0.152
1667832015141,2022-11-07T16.40.15.141,10.138,-0.335,0.000,0.061
1667832015182,2022-11-07T16.40.15.182,10.179,-0.183,0.183,0.122
1667832015222,2022-11-07T16.40.15.222,10.219,0.122,0.244,0.061
1667832015263,2022-11-07T16.40.15.263,10.260,0.274,0.183,0.061
1667832015302,2022-11-07T16.40.15.302,10.299,0.213,0.183,0.030
1667832015343,2022-11-07T16.40.15.343,10.340,0.213,0.091,0.335
1667832015383,2022-11-07T16.40.15.383,10.380,0.518,0.457,0.427
1667832015424,2022-11-07T16.40.15.424,10.421,0.305,0.427,-0.061
1667832015463,2022-11-07T16.40.15.463,10.460,0.305,0.305,0.152
1667832015504,2022-11-07T16.40.15.504,10.501,0.091,0.305,0.457
1667832015544,2022-11-07T16.40.15.544,10.541,0.152,0.396,0.213
1667832015585,2022-11-07T16.40.15.585,10.582,-0.030,0.183,0.000
1667832015624,2022-11-07T16.40.15.624,10.621,-0.640,-0.305,-0.152
1667832015665,2022-11-07T16.40.15.665,10.662,-0.579,-0.152,-0.274
1667832015705,2022-11-07T16.40.15.705,10.702,-0.488,-0.152,-0.030
1667832015745,2022-11-07T16.40.15.745,10.742,-0.366,-0.152,0.061
1667832015786,2022-11-07T16.40.15.786,10.783,0.518,-0.183,0.061
1667832015825,2022-11-07T16.40.15.825,10.822,0.579,0.274,-0.030
1667832015866,2022-11-07T16.40.15.866,10.863,0.396,0.518,0.122
1667832015906,2022-11-07T16.40.15.906,10.903,-0.061,0.000,0.183
1667832015947,2022-11-07T16.40.15.947,10.944,0.305,0.274,0.152
1667832015986,2022-11-07T16.40.15.986,10.983,0.152,0.366,-0.030
1667832016027,2022-11-07T16.40.16.027,11.024,-0.183,-0.244,-0.091
1667832016067,2022-11-07T16.40.16.067,11.064,0.030,0.152,0.030
1667832016108,2022-11-07T16.40.16.108,11.105,0.274,0.335,0.244
1667832016147,2022-11-07T16.40.16.147,11.144,-0.335,-0.152,-0.183
1667832016188,2022-11-07T16.40.16.188,11.185,-0.396,-0.152,-0.091
1667832016228,2022-11-07T16.40.16.228,11.225,-0.122,0.091,0.244
1667832016269,2022-11-07T16.40.16.269,11.266,0.213,0.305,0.305
1667832016308,2022-11-07T16.40.16.308,11.305,0.152,0.396,0.152
1667832016348,2022-11-07T16.40.16.348,11.345,0.030,-0.274,0.000
1667832016389,2022-11-07T16.40.16.389,11.386,-0.030,0.152,0.091
1667832016429,2022-11-07T16.40.16.429,11.426,0.244,0.427,0.549
1667832016470,2022-11-07T16.40.16.470,11.467,0.396,0.091,0.488
1667832016509,2022-11-07T16.40.16.509,11.506,0.457,0.457,-0.061
1667832016550,2022-11-07T16.40.16.550,11.547,1.006,1.189,-0.213
1667832016590,2022-11-07T16.40.16.590,11.587,-0.518,0.213,-0.335
1667832016631,2022-11-07T16.40.16.631,11.628,-1.220,-0.457,-0.030
1667832016670,2022-11-07T16.40.16.670,11.667,-1.220,-0.396,0.152
1667832016711,2022-11-07T16.40.16.711,11.708,-1.006,-0.213,0.091
1667832016751,2022-11-07T16.40.16.751,11.748,-0.854,0.030,-0.030
1667832016792,2022-11-07T16.40.16.792,11.789,-0.183,0.213,-0.152
1667832016831,2022-11-07T16.40.16.831,11.828,0.366,0.152,0.061
1667832016871,2022-11-07T16.40.16.871,11.868,0.488,0.976,0.030
1667832016912,2022-11-07T16.40.16.912,11.909,2.226,1.524,0.244
1667832016952,2022-11-07T16.40.16.952,11.949,1.341,-0.518,-0.061
1667832016993,2022-11-07T16.40.16.993,11.990,0.610,-2.927,0.274
1667832017032,2022-11-07T16.40.17.032,12.029,0.000,-1.951,0.671
1667832017073,2022-11-07T16.40.17.073,12.070,-1.098,-0.091,0.030
1667832017113,2022-11-07T16.40.17.113,12.110,0.884,0.793,-0.518
1667832017154,2022-11-07T16.40.17.154,12.151,2.012,1.159,-1.159
1667832017193,2022-11-07T16.40.17.193,12.190,1.494,1.524,-0.976
1667832017234,2022-11-07T16.40.17.234,12.231,0.488,1.585,-0.274
1667832017274,2022-11-07T16.40.17.274,12.271,-0.518,0.915,-0.152
1667832017315,2022-11-07T16.40.17.315,12.312,-1.524,-0.274,0.061
1667832017354,2022-11-07T16.40.17.354,12.351,-1.250,0.000,0.457
1667832017394,2022-11-07T16.40.17.394,12.391,-1.250,0.244,0.244
1667832017435,2022-11-07T16.40.17.435,12.432,-0.549,0.061,0.335
1667832017474,2022-11-07T16.40.17.474,12.471,-0.701,-0.030,0.427
1667832017516,2022-11-07T16.40.17.516,12.513,-0.213,0.061,0.518
1667832017555,2022-11-07T16.40.17.555,12.552,0.762,0.305,0.671
1667832017596,2022-11-07T16.40.17.596,12.593,1.280,0.274,0.610
1667832017636,2022-11-07T16.40.17.636,12.633,0.945,-0.366,0.579
1667832017677,2022-11-07T16.40.17.677,12.674,1.098,0.000,0.823
1667832017716,2022-11-07T16.40.17.716,12.713,-3.018,-1.250,-0.061
1667832017757,2022-11-07T16.40.17.757,12.754,-2.348,-1.768,0.518
1667832017797,2022-11-07T16.40.17.797,12.794,0.274,-0.274,1.829
1667832017838,2022-11-07T16.40.17.838,12.835,-0.610,-0.610,1.098
1667832017877,2022-11-07T16.40.17.877,12.874,0.884,0.061,0.793
1667832017918,2022-11-07T16.40.17.918,12.915,1.890,0.427,0.549
1667832017958,2022-11-07T16.40.17.958,12.955,2.226,0.152,-0.305
1667832017997,2022-11-07T16.40.17.997,12.994,1.433,-0.122,-0.579
1667832018038,2022-11-07T16.40.18.038,13.035,0.335,-0.579,0.152
1667832018078,2022-11-07T16.40.18.078,13.075,-3.476,-1.433,-0.610
1667832018119,2022-11-07T16.40.18.119,13.116,-4.573,-2.134,0.030
1667832018159,2022-11-07T16.40.18.159,13.156,-2.348,-1.799,3.110
1667832018200,2022-11-07T16.40.18.200,13.197,3.476,-0.030,4.939
1667832018239,2022-11-07T16.40.18.239,13.236,2.104,0.610,0.030
1667832018280,2022-11-07T16.40.18.280,13.277,1.433,0.000,-2.073
1667832018320,2022-11-07T16.40.18.320,13.317,0.549,0.335,-0.244
1667832018361,2022-11-07T16.40.18.361,13.358,-0.732,0.122,0.427
1667832018400,2022-11-07T16.40.18.400,13.397,-2.409,-0.610,0.122
1667832018441,2022-11-07T16.40.18.441,13.438,-2.988,-1.037,0.122
1667832018481,2022-11-07T16.40.18.481,13.478,-2.561,-0.823,-0.183
1667832018520,2022-11-07T16.40.18.520,13.517,-1.738,0.335,-0.915
1667832018561,2022-11-07T16.40.18.561,13.558,-1.829,0.640,-0.762
1667832018601,2022-11-07T16.40.18.601,13.598,-0.122,0.396,-0.091
1667832018642,2022-11-07T16.40.18.642,13.639,0.213,0.457,0.305
1667832018682,2022-11-07T16.40.18.682,13.679,1.585,1.128,0.457
1667832018723,2022-11-07T16.40.18.723,13.720,1.006,0.671,0.061
1667832018762,2022-11-07T16.40.18.762,13.759,0.274,0.396,-0.061
1667832018803,2022-11-07T16.40.18.803,13.800,-0.457,0.427,0.030
1667832018843,2022-11-07T16.40.18.843,13.840,-0.976,0.335,0.274
1667832018884,2022-11-07T16.40.18.884,13.881,-1.372,0.640,0.518
1667832018923,2022-11-07T16.40.18.923,13.920,-0.701,-0.030,0.213
1667832018964,2022-11-07T16.40.18.964,13.961,0.396,0.610,0.152
1667832019004,2022-11-07T16.40.19.004,14.001,0.396,0.457,0.305
1667832019043,2022-11-07T16.40.19.043,14.040,0.640,0.549,0.579
1667832019084,2022-11-07T16.40.19.084,14.081,0.549,0.793,0.579
1667832019124,2022-11-07T16.40.19.124,14.121,0.671,0.884,0.671
1667832019165,2022-11-07T16.40.19.165,14.162,-0.122,0.671,0.732
1667832019204,2022-11-07T16.40.19.204,14.201,-0.640,0.335,0.061
1667832019245,2022-11-07T16.40.19.245,14.242,0.244,0.335,0.152
1667832019285,2022-11-07T16.40.19.285,14.282,-0.244,0.030,0.122
1667832019326,2022-11-07T16.40.19.326,14.323,-0.732,0.091,0.183
1667832019366,2022-11-07T16.40.19.366,14.363,-1.220,0.030,0.335
1667832019407,2022-11-07T16.40.19.407,14.404,-0.213,0.244,0.091
1667832019446,2022-11-07T16.40.19.446,14.443,0.549,0.122,-0.427
1667832019487,2022-11-07T16.40.19.487,14.484,0.213,0.427,-0.640
1667832019527,2022-11-07T16.40.19.527,14.524,-0.884,0.366,-0.213
1667832019568,2022-11-07T16.40.19.568,14.565,-1.037,-0.183,0.091
