epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668254825547,2022-11-12T14.07.05.547,1.569,-2.226,0.030,-0.488
1668254825586,2022-11-12T14.07.05.586,1.608,-2.774,-0.427,-0.457
1668254825627,2022-11-12T14.07.05.627,1.649,-1.006,-0.213,0.122
1668254825667,2022-11-12T14.07.05.667,1.689,-0.762,0.122,-0.030
1668254825708,2022-11-12T14.07.05.708,1.730,-0.488,0.579,-0.366
1668254825747,2022-11-12T14.07.05.747,1.769,0.396,0.549,-0.213
1668254825787,2022-11-12T14.07.05.787,1.809,-0.976,0.488,-0.427
1668254825828,2022-11-12T14.07.05.828,1.850,-1.159,0.061,-0.305
1668254825867,2022-11-12T14.07.05.867,1.889,0.427,-0.335,0.091
1668254825909,2022-11-12T14.07.05.909,1.931,0.945,-0.213,0.152
1668254825948,2022-11-12T14.07.05.948,1.970,-0.244,-0.061,0.061
1668254825989,2022-11-12T14.07.05.989,2.011,0.427,0.152,0.305
1668254826029,2022-11-12T14.07.06.029,2.051,0.610,0.183,0.030
1668254826070,2022-11-12T14.07.06.070,2.092,0.396,0.152,-0.213
1668254826109,2022-11-12T14.07.06.109,2.131,0.305,0.244,-0.030
1668254826150,2022-11-12T14.07.06.150,2.172,-0.244,0.183,0.122
1668254826190,2022-11-12T14.07.06.190,2.212,-0.366,0.122,0.091
1668254826231,2022-11-12T14.07.06.231,2.253,-0.274,-0.091,0.030
1668254826270,2022-11-12T14.07.06.270,2.292,-0.762,0.030,0.122
1668254826311,2022-11-12T14.07.06.311,2.333,-0.183,0.366,0.244
1668254826351,2022-11-12T14.07.06.351,2.373,-0.427,0.366,-0.244
1668254826390,2022-11-12T14.07.06.390,2.412,-0.976,0.030,-0.610
1668254826431,2022-11-12T14.07.06.431,2.453,0.457,0.244,-0.061
1668254826471,2022-11-12T14.07.06.471,2.493,1.006,0.213,0.335
1668254826512,2022-11-12T14.07.06.512,2.534,-0.457,0.244,0.122
1668254826552,2022-11-12T14.07.06.552,2.574,-0.427,0.183,0.152
1668254826593,2022-11-12T14.07.06.593,2.615,0.183,0.244,0.000
1668254826632,2022-11-12T14.07.06.632,2.654,0.152,0.335,-0.274
1668254826673,2022-11-12T14.07.06.673,2.695,-0.579,0.213,-0.305
1668254826713,2022-11-12T14.07.06.713,2.735,-0.244,-0.457,0.030
1668254826754,2022-11-12T14.07.06.754,2.776,-0.274,-0.244,0.305
1668254826793,2022-11-12T14.07.06.793,2.815,0.305,0.000,0.427
1668254826834,2022-11-12T14.07.06.834,2.856,-0.610,0.122,-0.152
1668254826874,2022-11-12T14.07.06.874,2.896,-0.854,0.213,-0.457
1668254826913,2022-11-12T14.07.06.913,2.935,0.000,0.305,-0.152
1668254826954,2022-11-12T14.07.06.954,2.976,0.793,0.305,0.152
1668254826994,2022-11-12T14.07.06.994,3.016,-0.030,0.518,-0.061
1668254827035,2022-11-12T14.07.07.035,3.057,0.213,0.518,0.000
1668254827075,2022-11-12T14.07.07.075,3.097,0.335,0.579,0.152
1668254827116,2022-11-12T14.07.07.116,3.138,0.152,0.213,0.244
1668254827155,2022-11-12T14.07.07.155,3.177,-0.030,0.244,0.152
1668254827196,2022-11-12T14.07.07.196,3.218,0.122,0.366,-0.030
1668254827236,2022-11-12T14.07.07.236,3.258,-0.335,0.122,-0.091
1668254827277,2022-11-12T14.07.07.277,3.299,-0.457,-0.335,0.152
1668254827316,2022-11-12T14.07.07.316,3.338,-0.701,-0.366,0.274
1668254827357,2022-11-12T14.07.07.357,3.379,-0.091,-0.122,0.305
1668254827397,2022-11-12T14.07.07.397,3.419,1.067,0.274,0.244
1668254827438,2022-11-12T14.07.07.438,3.460,1.463,0.274,0.274
1668254827477,2022-11-12T14.07.07.477,3.499,-0.091,-0.183,0.183
1668254827517,2022-11-12T14.07.07.517,3.539,0.274,-0.366,0.640
1668254827558,2022-11-12T14.07.07.558,3.580,0.122,0.061,0.610
1668254827597,2022-11-12T14.07.07.597,3.619,0.762,0.549,0.183
1668254827638,2022-11-12T14.07.07.638,3.660,0.427,0.152,-0.061
1668254827678,2022-11-12T14.07.07.678,3.700,-0.823,-0.152,-0.061
1668254827719,2022-11-12T14.07.07.719,3.741,-1.280,0.213,-0.061
1668254827759,2022-11-12T14.07.07.759,3.781,-1.189,0.305,0.061
1668254827800,2022-11-12T14.07.07.800,3.822,-1.037,-0.427,0.518
1668254827839,2022-11-12T14.07.07.839,3.861,-1.280,-0.793,0.732
1668254827880,2022-11-12T14.07.07.880,3.902,-0.213,-0.335,0.793
1668254827920,2022-11-12T14.07.07.920,3.942,0.457,0.671,0.091
1668254827961,2022-11-12T14.07.07.961,3.983,1.494,1.280,-0.396
1668254828000,2022-11-12T14.07.08.000,4.022,1.860,0.122,-0.152
1668254828040,2022-11-12T14.07.08.040,4.062,-0.640,-0.518,0.061
1668254828081,2022-11-12T14.07.08.081,4.103,-1.585,-0.183,0.244
1668254828120,2022-11-12T14.07.08.120,4.142,-0.640,0.061,0.061
1668254828161,2022-11-12T14.07.08.161,4.183,0.213,0.305,-0.427
1668254828201,2022-11-12T14.07.08.201,4.223,1.006,0.549,-0.488
1668254828242,2022-11-12T14.07.08.242,4.264,1.585,0.671,-0.396
1668254828282,2022-11-12T14.07.08.282,4.304,1.494,0.305,-0.457
1668254828323,2022-11-12T14.07.08.323,4.345,1.280,0.030,-0.396
1668254828362,2022-11-12T14.07.08.362,4.384,0.671,0.244,-0.152
1668254828403,2022-11-12T14.07.08.403,4.425,0.610,0.366,0.000
1668254828443,2022-11-12T14.07.08.443,4.465,1.677,0.244,0.183
1668254828484,2022-11-12T14.07.08.484,4.506,-0.366,-0.061,0.000
1668254828523,2022-11-12T14.07.08.523,4.545,0.122,-0.305,0.335
1668254828564,2022-11-12T14.07.08.564,4.586,0.030,0.000,0.549
1668254828604,2022-11-12T14.07.08.604,4.626,-0.579,-0.274,0.671
1668254828643,2022-11-12T14.07.08.643,4.665,-0.823,-0.427,0.518
1668254828684,2022-11-12T14.07.08.684,4.706,0.488,0.183,0.274
1668254828724,2022-11-12T14.07.08.724,4.746,1.189,0.183,0.061
1668254828765,2022-11-12T14.07.08.765,4.787,0.762,0.305,0.244
1668254828805,2022-11-12T14.07.08.805,4.827,1.372,0.091,0.945
1668254828846,2022-11-12T14.07.08.846,4.868,-0.518,-0.976,0.854
1668254828885,2022-11-12T14.07.08.885,4.907,-9.360,-1.220,-0.427
1668254828926,2022-11-12T14.07.08.926,4.948,-1.067,-1.280,0.823
1668254828966,2022-11-12T14.07.08.966,4.988,1.220,-0.427,1.341
1668254829007,2022-11-12T14.07.09.007,5.029,-0.518,-0.091,0.945
1668254829046,2022-11-12T14.07.09.046,5.068,-1.311,-0.091,0.457
1668254829087,2022-11-12T14.07.09.087,5.109,0.427,0.610,-0.335
1668254829127,2022-11-12T14.07.09.127,5.149,0.396,0.549,-0.579
1668254829166,2022-11-12T14.07.09.166,5.188,0.091,0.884,-0.701
1668254829207,2022-11-12T14.07.09.207,5.229,-0.030,0.671,-0.854
1668254829247,2022-11-12T14.07.09.247,5.269,0.030,0.335,-0.701
1668254829288,2022-11-12T14.07.09.288,5.310,0.457,0.427,-0.274
1668254829327,2022-11-12T14.07.09.327,5.349,-0.244,0.518,0.000
1668254829368,2022-11-12T14.07.09.368,5.390,-0.671,0.183,0.244
1668254829408,2022-11-12T14.07.09.408,5.430,-0.793,-0.122,0.427
1668254829449,2022-11-12T14.07.09.449,5.471,-0.701,0.213,0.335
1668254829489,2022-11-12T14.07.09.489,5.511,-0.945,0.427,0.000
1668254829530,2022-11-12T14.07.09.530,5.552,-0.762,-0.122,-0.030
1668254829569,2022-11-12T14.07.09.569,5.591,-0.762,-0.274,-0.122
1668254829610,2022-11-12T14.07.09.610,5.632,-0.518,0.183,-0.152
1668254829650,2022-11-12T14.07.09.650,5.672,-0.396,0.244,0.122
1668254829691,2022-11-12T14.07.09.691,5.713,-0.305,-0.061,0.335
1668254829730,2022-11-12T14.07.09.730,5.752,-0.762,0.000,0.457
1668254829770,2022-11-12T14.07.09.770,5.792,-0.610,-0.091,0.335
1668254829811,2022-11-12T14.07.09.811,5.833,-0.457,-0.152,0.000
1668254829850,2022-11-12T14.07.09.850,5.872,-0.244,0.152,-0.152
1668254829891,2022-11-12T14.07.09.891,5.913,-0.366,0.457,-0.183
1668254829931,2022-11-12T14.07.09.931,5.953,-0.732,0.091,-0.335
1668254829972,2022-11-12T14.07.09.972,5.994,-0.518,-0.122,-0.335
1668254830012,2022-11-12T14.07.10.012,6.034,0.549,-0.030,0.061
1668254830053,2022-11-12T14.07.10.053,6.075,-0.518,0.305,0.122
1668254830092,2022-11-12T14.07.10.092,6.114,-0.274,-0.030,0.244
1668254830133,2022-11-12T14.07.10.133,6.155,-0.061,-0.427,0.091
1668254830173,2022-11-12T14.07.10.173,6.195,-0.671,-0.122,-0.122
1668254830214,2022-11-12T14.07.10.214,6.236,-0.091,0.488,0.091
1668254830253,2022-11-12T14.07.10.253,6.275,0.030,0.640,0.061
1668254830293,2022-11-12T14.07.10.293,6.315,0.213,0.152,-0.122
1668254830334,2022-11-12T14.07.10.334,6.356,-0.030,-0.152,-0.152
1668254830373,2022-11-12T14.07.10.373,6.395,-0.610,0.061,0.091
1668254830414,2022-11-12T14.07.10.414,6.436,-0.579,0.305,0.213
1668254830454,2022-11-12T14.07.10.454,6.476,-0.030,-0.030,0.061
1668254830495,2022-11-12T14.07.10.495,6.517,-0.518,0.061,-0.152
1668254830534,2022-11-12T14.07.10.534,6.556,-0.610,0.335,0.091
1668254830576,2022-11-12T14.07.10.576,6.598,-0.274,0.427,0.183
1668254830615,2022-11-12T14.07.10.615,6.637,-0.183,0.366,-0.335
1668254830656,2022-11-12T14.07.10.656,6.678,-0.335,0.427,-0.610
1668254830696,2022-11-12T14.07.10.696,6.718,1.098,0.640,-0.030
1668254830737,2022-11-12T14.07.10.737,6.759,-0.091,-0.183,-0.030
1668254830776,2022-11-12T14.07.10.776,6.798,-0.915,-0.366,-0.061
1668254830816,2022-11-12T14.07.10.816,6.838,0.610,-0.183,0.457
1668254830857,2022-11-12T14.07.10.857,6.879,-0.091,-0.152,0.183
1668254830896,2022-11-12T14.07.10.896,6.918,0.030,0.122,0.061
1668254830937,2022-11-12T14.07.10.937,6.959,0.335,0.427,0.061
1668254830977,2022-11-12T14.07.10.977,6.999,-0.610,0.213,-0.152
1668254831018,2022-11-12T14.07.11.018,7.040,-0.518,0.000,0.030
1668254831057,2022-11-12T14.07.11.057,7.079,0.366,0.335,0.427
1668254831098,2022-11-12T14.07.11.098,7.120,0.549,0.183,0.396
1668254831138,2022-11-12T14.07.11.138,7.160,0.000,0.213,-0.091
1668254831179,2022-11-12T14.07.11.179,7.201,-0.274,0.244,-0.305
1668254831219,2022-11-12T14.07.11.219,7.241,-0.305,0.274,0.000
1668254831260,2022-11-12T14.07.11.260,7.282,0.183,0.396,0.244
1668254831299,2022-11-12T14.07.11.299,7.321,0.000,0.610,0.061
1668254831339,2022-11-12T14.07.11.339,7.361,0.061,0.732,-0.213
1668254831380,2022-11-12T14.07.11.380,7.402,0.213,0.579,-0.152
1668254831419,2022-11-12T14.07.11.419,7.441,0.244,0.732,-0.091
1668254831460,2022-11-12T14.07.11.460,7.482,-0.213,0.701,-0.091
1668254831500,2022-11-12T14.07.11.500,7.522,-0.274,0.732,-0.030
1668254831541,2022-11-12T14.07.11.541,7.563,0.427,0.213,-0.152
1668254831580,2022-11-12T14.07.11.580,7.602,1.341,0.091,0.000
1668254831621,2022-11-12T14.07.11.621,7.643,-0.335,0.274,-0.244
1668254831661,2022-11-12T14.07.11.661,7.683,-0.335,0.183,0.000
1668254831702,2022-11-12T14.07.11.702,7.724,-0.701,0.061,0.122
1668254831742,2022-11-12T14.07.11.742,7.764,-0.152,0.030,0.152
1668254831783,2022-11-12T14.07.11.783,7.805,0.244,-0.122,0.305
1668254831822,2022-11-12T14.07.11.822,7.844,0.122,-0.183,0.305
1668254831862,2022-11-12T14.07.11.862,7.884,-0.152,-0.091,0.183
1668254831903,2022-11-12T14.07.11.903,7.925,0.579,-0.152,0.305
1668254831942,2022-11-12T14.07.11.942,7.964,0.366,0.030,0.213
1668254831983,2022-11-12T14.07.11.983,8.005,-0.030,0.000,0.152
1668254832023,2022-11-12T14.07.12.023,8.045,0.152,0.061,0.183
1668254832064,2022-11-12T14.07.12.064,8.086,0.457,0.061,0.274
1668254832103,2022-11-12T14.07.12.103,8.125,0.061,0.091,0.274
1668254832144,2022-11-12T14.07.12.144,8.166,0.030,0.122,0.122
1668254832184,2022-11-12T14.07.12.184,8.206,-0.213,0.152,-0.030
1668254832225,2022-11-12T14.07.12.225,8.247,-0.457,0.091,-0.152
1668254832264,2022-11-12T14.07.12.264,8.286,-0.457,-0.061,-0.183
1668254832305,2022-11-12T14.07.12.305,8.327,-0.427,0.152,-0.122
1668254832345,2022-11-12T14.07.12.345,8.367,-0.518,0.091,-0.061
1668254832386,2022-11-12T14.07.12.386,8.408,-0.030,-0.091,0.122
1668254832426,2022-11-12T14.07.12.426,8.448,-0.030,-0.030,0.122
1668254832465,2022-11-12T14.07.12.465,8.487,-0.274,-0.213,0.030
1668254832506,2022-11-12T14.07.12.506,8.528,-0.457,-0.152,0.030
1668254832546,2022-11-12T14.07.12.546,8.568,-0.396,0.152,0.244
1668254832587,2022-11-12T14.07.12.587,8.609,-0.274,0.396,0.122
1668254832626,2022-11-12T14.07.12.626,8.648,-0.610,0.305,-0.305
1668254832667,2022-11-12T14.07.12.667,8.689,-0.335,0.244,-0.305
1668254832707,2022-11-12T14.07.12.707,8.729,-0.823,0.091,-0.396
1668254832748,2022-11-12T14.07.12.748,8.770,-1.067,0.061,-0.305
1668254832787,2022-11-12T14.07.12.787,8.809,-0.793,0.213,-0.030
1668254832828,2022-11-12T14.07.12.828,8.850,-0.335,0.152,0.213
1668254832868,2022-11-12T14.07.12.868,8.890,-0.152,0.000,0.091
1668254832909,2022-11-12T14.07.12.909,8.931,-0.671,-0.091,-0.122
1668254832949,2022-11-12T14.07.12.949,8.971,-0.030,0.335,0.061
1668254832988,2022-11-12T14.07.12.988,9.010,0.274,0.335,0.122
1668254833029,2022-11-12T14.07.13.029,9.051,0.000,0.061,-0.030
1668254833069,2022-11-12T14.07.13.069,9.091,0.000,0.457,-0.030
1668254833110,2022-11-12T14.07.13.110,9.132,0.122,0.091,0.152
1668254833149,2022-11-12T14.07.13.149,9.171,-0.061,-0.396,0.305
1668254833190,2022-11-12T14.07.13.190,9.212,0.335,-0.305,0.427
1668254833230,2022-11-12T14.07.13.230,9.252,0.366,0.427,0.274
1668254833271,2022-11-12T14.07.13.271,9.293,-0.030,0.091,0.061
1668254833310,2022-11-12T14.07.13.310,9.332,-0.396,-0.366,0.152
1668254833351,2022-11-12T14.07.13.351,9.373,-0.091,0.213,0.152
1668254833391,2022-11-12T14.07.13.391,9.413,-0.152,0.732,-0.213
1668254833432,2022-11-12T14.07.13.432,9.454,-0.152,0.457,-0.549
1668254833471,2022-11-12T14.07.13.471,9.493,-0.152,0.549,-0.488
1668254833511,2022-11-12T14.07.13.511,9.533,-0.213,0.640,-0.274
1668254833552,2022-11-12T14.07.13.552,9.574,0.030,0.335,-0.061
1668254833592,2022-11-12T14.07.13.592,9.614,0.488,0.244,0.183
1668254833633,2022-11-12T14.07.13.633,9.655,0.335,0.183,0.244
1668254833672,2022-11-12T14.07.13.672,9.694,0.457,0.488,0.274
1668254833713,2022-11-12T14.07.13.713,9.735,0.579,0.610,0.183
1668254833753,2022-11-12T14.07.13.753,9.775,0.518,0.183,0.152
1668254833794,2022-11-12T14.07.13.794,9.816,0.244,0.213,0.152
1668254833833,2022-11-12T14.07.13.833,9.855,0.274,0.061,0.152
1668254833874,2022-11-12T14.07.13.874,9.896,0.274,0.061,0.122
1668254833914,2022-11-12T14.07.13.914,9.936,0.244,0.305,0.061
1668254833955,2022-11-12T14.07.13.955,9.977,0.213,0.183,0.000
1668254833994,2022-11-12T14.07.13.994,10.016,0.823,-0.030,0.030
1668254834034,2022-11-12T14.07.14.034,10.056,0.915,-0.030,-0.030
1668254834075,2022-11-12T14.07.14.075,10.097,0.427,0.305,-0.122
1668254834115,2022-11-12T14.07.14.115,10.137,0.061,0.305,0.000
1668254834156,2022-11-12T14.07.14.156,10.178,0.030,0.000,0.061
1668254834195,2022-11-12T14.07.14.195,10.217,0.030,0.152,0.122
1668254834236,2022-11-12T14.07.14.236,10.258,0.366,0.274,0.152
1668254834276,2022-11-12T14.07.14.276,10.298,0.366,0.305,0.152
1668254834317,2022-11-12T14.07.14.317,10.339,0.579,0.366,0.183
1668254834356,2022-11-12T14.07.14.356,10.378,0.396,0.335,0.122
1668254834397,2022-11-12T14.07.14.397,10.419,0.091,0.183,0.183
1668254834437,2022-11-12T14.07.14.437,10.459,0.061,0.152,0.213
1668254834478,2022-11-12T14.07.14.478,10.500,0.274,0.335,0.274
1668254834517,2022-11-12T14.07.14.517,10.539,0.793,0.244,0.366
1668254834557,2022-11-12T14.07.14.557,10.579,0.579,0.152,0.244
1668254834598,2022-11-12T14.07.14.598,10.620,1.463,0.335,0.244
1668254834638,2022-11-12T14.07.14.638,10.660,0.823,0.427,0.030
1668254834679,2022-11-12T14.07.14.679,10.701,0.701,0.610,0.122
1668254834718,2022-11-12T14.07.14.718,10.740,0.793,0.640,0.213
1668254834759,2022-11-12T14.07.14.759,10.781,-0.976,0.488,0.061
1668254834799,2022-11-12T14.07.14.799,10.821,-1.372,-0.274,0.244
1668254834840,2022-11-12T14.07.14.840,10.862,0.000,-0.091,0.701
1668254834879,2022-11-12T14.07.14.879,10.901,0.274,0.091,0.762
1668254834920,2022-11-12T14.07.14.920,10.942,0.366,-0.457,0.762
1668254834960,2022-11-12T14.07.14.960,10.982,-0.183,-0.884,0.976
1668254835001,2022-11-12T14.07.15.001,11.023,0.976,-0.183,1.098
1668254835040,2022-11-12T14.07.15.040,11.062,0.518,0.000,0.518
1668254835080,2022-11-12T14.07.15.080,11.102,-1.159,-0.122,0.091
1668254835121,2022-11-12T14.07.15.121,11.143,-1.707,-0.610,0.854
1668254835160,2022-11-12T14.07.15.160,11.182,1.159,-1.250,2.378
1668254835201,2022-11-12T14.07.15.201,11.223,1.463,-1.220,2.591
1668254835241,2022-11-12T14.07.15.241,11.263,-1.128,-0.762,1.555
1668254835282,2022-11-12T14.07.15.282,11.304,-0.396,-0.427,1.677
1668254835322,2022-11-12T14.07.15.322,11.344,1.677,0.366,1.128
1668254835363,2022-11-12T14.07.15.363,11.385,-0.305,0.518,-0.183
1668254835402,2022-11-12T14.07.15.402,11.424,-2.561,0.793,-1.098
1668254835443,2022-11-12T14.07.15.443,11.465,-1.890,0.823,-1.067
1668254835483,2022-11-12T14.07.15.483,11.505,0.640,0.671,-0.274
1668254835524,2022-11-12T14.07.15.524,11.546,1.159,0.396,-0.061
1668254835563,2022-11-12T14.07.15.563,11.585,-0.518,0.000,-0.244
1668254835603,2022-11-12T14.07.15.603,11.625,-0.457,-0.030,-0.213
1668254835644,2022-11-12T14.07.15.644,11.666,0.610,0.000,-0.152
1668254835683,2022-11-12T14.07.15.683,11.705,-0.030,0.122,-0.488
1668254835724,2022-11-12T14.07.15.724,11.746,-1.402,0.274,-0.823
1668254835764,2022-11-12T14.07.15.764,11.786,-0.518,0.305,-0.427
1668254835805,2022-11-12T14.07.15.805,11.827,-0.488,0.457,-0.274
1668254835845,2022-11-12T14.07.15.845,11.867,0.152,0.305,0.000
1668254835886,2022-11-12T14.07.15.886,11.908,-0.366,0.244,0.061
1668254835925,2022-11-12T14.07.15.925,11.947,0.000,0.518,0.061
1668254835966,2022-11-12T14.07.15.966,11.988,0.396,0.427,-0.030
1668254836006,2022-11-12T14.07.16.006,12.028,0.030,0.244,-0.213
1668254836047,2022-11-12T14.07.16.047,12.069,-0.244,0.305,-0.213
1668254836086,2022-11-12T14.07.16.086,12.108,0.366,0.274,0.213
1668254836126,2022-11-12T14.07.16.126,12.148,0.213,0.335,0.457
1668254836167,2022-11-12T14.07.16.167,12.189,0.579,0.152,0.610
1668254836206,2022-11-12T14.07.16.206,12.228,0.091,-0.152,0.457
1668254836247,2022-11-12T14.07.16.247,12.269,0.335,-0.244,0.579
1668254836287,2022-11-12T14.07.16.287,12.309,0.610,-0.183,0.518
1668254836328,2022-11-12T14.07.16.328,12.350,-0.854,0.152,-0.396
1668254836367,2022-11-12T14.07.16.367,12.389,-0.701,0.366,-0.457
1668254836409,2022-11-12T14.07.16.409,12.431,-0.030,-0.030,-0.244
1668254836448,2022-11-12T14.07.16.448,12.470,-0.854,-0.305,-0.183
1668254836489,2022-11-12T14.07.16.489,12.511,-0.396,-0.122,0.061
1668254836529,2022-11-12T14.07.16.529,12.551,-0.732,0.274,-0.213
1668254836570,2022-11-12T14.07.16.570,12.592,-0.061,0.122,-0.244
1668254836609,2022-11-12T14.07.16.609,12.631,0.793,-0.091,-0.061
1668254836649,2022-11-12T14.07.16.649,12.671,0.488,0.061,-0.274
1668254836690,2022-11-12T14.07.16.690,12.712,-0.549,0.000,-0.152
1668254836729,2022-11-12T14.07.16.729,12.751,0.244,0.000,0.274
1668254836770,2022-11-12T14.07.16.770,12.792,0.610,-0.030,0.335
1668254836810,2022-11-12T14.07.16.810,12.832,0.549,-0.183,0.335
1668254836851,2022-11-12T14.07.16.851,12.873,0.305,0.030,0.335
1668254836890,2022-11-12T14.07.16.890,12.912,0.335,0.244,0.305
1668254836931,2022-11-12T14.07.16.931,12.953,-0.213,0.213,-0.030
1668254836971,2022-11-12T14.07.16.971,12.993,-0.152,0.091,-0.152
1668254837012,2022-11-12T14.07.17.012,13.034,-0.335,0.244,-0.152
1668254837052,2022-11-12T14.07.17.052,13.074,-0.457,0.305,-0.213
1668254837093,2022-11-12T14.07.17.093,13.115,-0.671,0.183,-0.244
1668254837132,2022-11-12T14.07.17.132,13.154,-0.732,0.000,-0.274
1668254837172,2022-11-12T14.07.17.172,13.194,-0.366,0.152,-0.122
1668254837213,2022-11-12T14.07.17.213,13.235,-0.183,0.213,-0.122
1668254837252,2022-11-12T14.07.17.252,13.274,-0.396,0.030,-0.152
1668254837293,2022-11-12T14.07.17.293,13.315,-0.061,-0.183,0.030
1668254837333,2022-11-12T14.07.17.333,13.355,0.183,-0.091,0.274
1668254837374,2022-11-12T14.07.17.374,13.396,0.335,0.091,0.335
1668254837413,2022-11-12T14.07.17.413,13.435,0.427,0.122,0.213
1668254837454,2022-11-12T14.07.17.454,13.476,0.610,0.030,0.122
1668254837494,2022-11-12T14.07.17.494,13.516,0.335,0.183,0.030
1668254837535,2022-11-12T14.07.17.535,13.557,0.488,0.366,0.091
1668254837575,2022-11-12T14.07.17.575,13.597,0.396,0.091,0.122
1668254837616,2022-11-12T14.07.17.616,13.638,0.183,-0.030,0.030
1668254837655,2022-11-12T14.07.17.655,13.677,0.152,0.213,-0.030
1668254837695,2022-11-12T14.07.17.695,13.717,-0.274,0.213,-0.122
1668254837736,2022-11-12T14.07.17.736,13.758,-0.213,0.091,-0.122
1668254837775,2022-11-12T14.07.17.775,13.797,0.091,0.244,0.000
1668254837816,2022-11-12T14.07.17.816,13.838,-0.061,0.274,0.061
1668254837856,2022-11-12T14.07.17.856,13.878,-0.091,0.213,0.030
1668254837897,2022-11-12T14.07.17.897,13.919,-0.091,0.213,0.061
1668254837936,2022-11-12T14.07.17.936,13.958,0.000,0.122,0.122
1668254837977,2022-11-12T14.07.17.977,13.999,-0.091,0.122,0.000
1668254838017,2022-11-12T14.07.18.017,14.039,-0.335,0.061,-0.061
1668254838058,2022-11-12T14.07.18.058,14.080,-0.305,0.122,-0.030
1668254838097,2022-11-12T14.07.18.097,14.119,-0.427,-0.122,0.030
1668254838138,2022-11-12T14.07.18.138,14.160,-0.183,-0.152,0.091
1668254838178,2022-11-12T14.07.18.178,14.200,0.030,-0.183,0.091
1668254838219,2022-11-12T14.07.18.219,14.241,-0.152,-0.030,0.061
1668254838259,2022-11-12T14.07.18.259,14.281,-0.396,-0.030,-0.030
1668254838298,2022-11-12T14.07.18.298,14.320,-0.305,-0.274,0.000
1668254838339,2022-11-12T14.07.18.339,14.361,0.152,0.091,0.061
1668254838379,2022-11-12T14.07.18.379,14.401,-0.030,0.274,-0.061
1668254838420,2022-11-12T14.07.18.420,14.442,-0.213,0.305,-0.091
1668254838459,2022-11-12T14.07.18.459,14.481,-0.335,0.213,-0.122
1668254838500,2022-11-12T14.07.18.500,14.522,0.000,0.091,-0.091
1668254838540,2022-11-12T14.07.18.540,14.562,-0.610,-0.152,0.030
