epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668283804504,2022-11-12T22.10.04.504,1.287,-0.265,-0.158,0.981
1668283804545,2022-11-12T22.10.04.545,1.328,-0.262,-0.151,0.983
1668283804585,2022-11-12T22.10.04.585,1.368,-0.262,-0.154,0.982
1668283804626,2022-11-12T22.10.04.626,1.409,-0.259,-0.164,0.980
1668283804666,2022-11-12T22.10.04.666,1.449,-0.263,-0.164,0.980
1668283804707,2022-11-12T22.10.04.707,1.490,-0.266,-0.149,0.982
1668283804746,2022-11-12T22.10.04.746,1.529,-0.265,-0.161,0.980
1668283804787,2022-11-12T22.10.04.787,1.570,-0.263,-0.157,0.981
1668283804827,2022-11-12T22.10.04.827,1.610,-0.269,-0.158,0.978
1668283804866,2022-11-12T22.10.04.866,1.649,-0.264,-0.166,0.978
1668283804907,2022-11-12T22.10.04.907,1.690,-0.268,-0.167,0.978
1668283804947,2022-11-12T22.10.04.947,1.730,-0.265,-0.166,0.979
1668283804988,2022-11-12T22.10.04.988,1.771,-0.266,-0.153,0.981
1668283805027,2022-11-12T22.10.05.027,1.810,-0.268,-0.156,0.980
1668283805068,2022-11-12T22.10.05.068,1.851,-0.267,-0.162,0.979
1668283805108,2022-11-12T22.10.05.108,1.891,-0.267,-0.162,0.979
1668283805149,2022-11-12T22.10.05.149,1.932,-0.269,-0.151,0.978
1668283805189,2022-11-12T22.10.05.189,1.972,-0.267,-0.158,0.979
1668283805230,2022-11-12T22.10.05.230,2.013,-0.267,-0.158,0.979
1668283805269,2022-11-12T22.10.05.269,2.052,-0.270,-0.151,0.979
1668283805310,2022-11-12T22.10.05.310,2.093,-0.271,-0.161,0.976
1668283805350,2022-11-12T22.10.05.350,2.133,-0.268,-0.165,0.981
1668283805389,2022-11-12T22.10.05.389,2.172,-0.269,-0.161,0.979
1668283805430,2022-11-12T22.10.05.430,2.213,-0.268,-0.158,0.978
1668283805470,2022-11-12T22.10.05.470,2.253,-0.268,-0.165,0.978
1668283805511,2022-11-12T22.10.05.511,2.294,-0.268,-0.166,0.980
1668283805550,2022-11-12T22.10.05.550,2.333,-0.269,-0.161,0.978
1668283805591,2022-11-12T22.10.05.591,2.374,-0.269,-0.160,0.978
1668283805631,2022-11-12T22.10.05.631,2.414,-0.268,-0.162,0.980
1668283805672,2022-11-12T22.10.05.672,2.455,-0.268,-0.165,0.980
1668283805711,2022-11-12T22.10.05.711,2.494,-0.269,-0.164,0.979
1668283805753,2022-11-12T22.10.05.753,2.536,-0.269,-0.158,0.978
1668283805792,2022-11-12T22.10.05.792,2.575,-0.266,-0.161,0.979
1668283805833,2022-11-12T22.10.05.833,2.616,-0.266,-0.168,0.980
1668283805873,2022-11-12T22.10.05.873,2.656,-0.268,-0.165,0.979
1668283805914,2022-11-12T22.10.05.914,2.697,-0.267,-0.159,0.978
1668283805953,2022-11-12T22.10.05.953,2.736,-0.266,-0.164,0.980
1668283805993,2022-11-12T22.10.05.993,2.776,-0.265,-0.168,0.979
1668283806034,2022-11-12T22.10.06.034,2.817,-0.269,-0.165,0.979
1668283806073,2022-11-12T22.10.06.073,2.856,-0.269,-0.158,0.980
1668283806114,2022-11-12T22.10.06.114,2.897,-0.266,-0.163,0.979
1668283806154,2022-11-12T22.10.06.154,2.937,-0.263,-0.166,0.980
1668283806195,2022-11-12T22.10.06.195,2.978,-0.266,-0.170,0.980
1668283806234,2022-11-12T22.10.06.234,3.017,-0.267,-0.163,0.980
1668283806275,2022-11-12T22.10.06.275,3.058,-0.266,-0.164,0.979
1668283806315,2022-11-12T22.10.06.315,3.098,-0.265,-0.170,0.977
1668283806356,2022-11-12T22.10.06.356,3.139,-0.266,-0.166,0.979
1668283806396,2022-11-12T22.10.06.396,3.179,-0.268,-0.162,0.979
1668283806437,2022-11-12T22.10.06.437,3.220,-0.267,-0.162,0.980
1668283806476,2022-11-12T22.10.06.476,3.259,-0.262,-0.171,0.979
1668283806516,2022-11-12T22.10.06.516,3.299,-0.265,-0.164,0.979
1668283806557,2022-11-12T22.10.06.557,3.340,-0.268,-0.165,0.977
1668283806596,2022-11-12T22.10.06.596,3.379,-0.266,-0.167,0.979
1668283806637,2022-11-12T22.10.06.637,3.420,-0.264,-0.169,0.979
1668283806677,2022-11-12T22.10.06.677,3.460,-0.265,-0.167,0.979
1668283806718,2022-11-12T22.10.06.718,3.501,-0.266,-0.164,0.979
1668283806757,2022-11-12T22.10.06.757,3.540,-0.265,-0.165,0.980
1668283806798,2022-11-12T22.10.06.798,3.581,-0.266,-0.169,0.979
1668283806838,2022-11-12T22.10.06.838,3.621,-0.265,-0.166,0.980
1668283806879,2022-11-12T22.10.06.879,3.662,-0.264,-0.170,0.979
1668283806919,2022-11-12T22.10.06.919,3.702,-0.264,-0.165,0.979
1668283806960,2022-11-12T22.10.06.960,3.743,-0.265,-0.165,0.980
1668283806999,2022-11-12T22.10.06.999,3.782,-0.265,-0.170,0.980
1668283807040,2022-11-12T22.10.07.040,3.823,-0.264,-0.165,0.980
1668283807080,2022-11-12T22.10.07.080,3.863,-0.265,-0.168,0.980
1668283807119,2022-11-12T22.10.07.119,3.902,-0.265,-0.172,0.979
1668283807160,2022-11-12T22.10.07.160,3.943,-0.267,-0.165,0.979
1668283807200,2022-11-12T22.10.07.200,3.983,-0.266,-0.165,0.981
1668283807241,2022-11-12T22.10.07.241,4.024,-0.267,-0.169,0.979
1668283807280,2022-11-12T22.10.07.280,4.063,-0.265,-0.173,0.978
1668283807321,2022-11-12T22.10.07.321,4.104,-0.263,-0.170,0.980
1668283807361,2022-11-12T22.10.07.361,4.144,-0.265,-0.174,0.977
1668283807402,2022-11-12T22.10.07.402,4.185,-0.265,-0.174,0.978
1668283807441,2022-11-12T22.10.07.441,4.224,-0.265,-0.172,0.980
1668283807482,2022-11-12T22.10.07.482,4.265,-0.265,-0.172,0.979
1668283807522,2022-11-12T22.10.07.522,4.305,-0.264,-0.175,0.977
1668283807563,2022-11-12T22.10.07.563,4.346,-0.262,-0.173,0.979
1668283807603,2022-11-12T22.10.07.603,4.386,-0.263,-0.167,0.981
1668283807642,2022-11-12T22.10.07.642,4.425,-0.263,-0.169,0.982
1668283807683,2022-11-12T22.10.07.683,4.466,-0.262,-0.167,0.980
1668283807723,2022-11-12T22.10.07.723,4.506,-0.260,-0.170,0.979
1668283807764,2022-11-12T22.10.07.764,4.547,-0.264,-0.171,0.980
1668283807803,2022-11-12T22.10.07.803,4.586,-0.265,-0.167,0.979
1668283807844,2022-11-12T22.10.07.844,4.627,-0.263,-0.172,0.979
1668283807884,2022-11-12T22.10.07.884,4.667,-0.264,-0.157,0.981
1668283807925,2022-11-12T22.10.07.925,4.708,-0.263,-0.163,0.980
1668283807964,2022-11-12T22.10.07.964,4.747,-0.263,-0.165,0.980
1668283808005,2022-11-12T22.10.08.005,4.788,-0.261,-0.167,0.981
1668283808045,2022-11-12T22.10.08.045,4.828,-0.258,-0.172,0.980
1668283808086,2022-11-12T22.10.08.086,4.869,-0.261,-0.164,0.981
1668283808126,2022-11-12T22.10.08.126,4.909,-0.260,-0.169,0.981
1668283808165,2022-11-12T22.10.08.165,4.948,-0.259,-0.170,0.980
1668283808206,2022-11-12T22.10.08.206,4.989,-0.257,-0.172,0.979
1668283808246,2022-11-12T22.10.08.246,5.029,-0.258,-0.171,0.980
1668283808287,2022-11-12T22.10.08.287,5.070,-0.259,-0.169,0.980
1668283808326,2022-11-12T22.10.08.326,5.109,-0.259,-0.172,0.980
1668283808367,2022-11-12T22.10.08.367,5.150,-0.259,-0.171,0.980
1668283808407,2022-11-12T22.10.08.407,5.190,-0.257,-0.171,0.981
1668283808448,2022-11-12T22.10.08.448,5.231,-0.256,-0.171,0.981
1668283808487,2022-11-12T22.10.08.487,5.270,-0.258,-0.172,0.981
1668283808528,2022-11-12T22.10.08.528,5.311,-0.257,-0.173,0.981
1668283808568,2022-11-12T22.10.08.568,5.351,-0.257,-0.169,0.981
1668283808609,2022-11-12T22.10.08.609,5.392,-0.258,-0.169,0.981
1668283808649,2022-11-12T22.10.08.649,5.432,-0.257,-0.170,0.982
1668283808690,2022-11-12T22.10.08.690,5.473,-0.258,-0.170,0.981
1668283808729,2022-11-12T22.10.08.729,5.512,-0.257,-0.170,0.981
1668283808769,2022-11-12T22.10.08.769,5.552,-0.257,-0.173,0.982
1668283808810,2022-11-12T22.10.08.810,5.593,-0.257,-0.172,0.980
1668283808849,2022-11-12T22.10.08.849,5.632,-0.256,-0.173,0.979
1668283808890,2022-11-12T22.10.08.890,5.673,-0.256,-0.170,0.982
1668283808930,2022-11-12T22.10.08.930,5.713,-0.256,-0.177,0.981
1668283808971,2022-11-12T22.10.08.971,5.754,-0.256,-0.172,0.980
1668283809010,2022-11-12T22.10.09.010,5.793,-0.256,-0.171,0.981
1668283809051,2022-11-12T22.10.09.051,5.834,-0.256,-0.174,0.982
1668283809091,2022-11-12T22.10.09.091,5.874,-0.256,-0.172,0.981
1668283809132,2022-11-12T22.10.09.132,5.915,-0.255,-0.175,0.981
1668283809171,2022-11-12T22.10.09.171,5.954,-0.255,-0.172,0.982
1668283809212,2022-11-12T22.10.09.212,5.995,-0.255,-0.168,0.981
1668283809252,2022-11-12T22.10.09.252,6.035,-0.256,-0.174,0.980
1668283809293,2022-11-12T22.10.09.293,6.076,-0.255,-0.170,0.982
1668283809333,2022-11-12T22.10.09.333,6.116,-0.255,-0.170,0.982
1668283809372,2022-11-12T22.10.09.372,6.155,-0.255,-0.170,0.981
1668283809413,2022-11-12T22.10.09.413,6.196,-0.255,-0.169,0.981
1668283809453,2022-11-12T22.10.09.453,6.236,-0.255,-0.170,0.982
1668283809494,2022-11-12T22.10.09.494,6.277,-0.256,-0.172,0.981
1668283809533,2022-11-12T22.10.09.533,6.316,-0.256,-0.173,0.980
1668283809574,2022-11-12T22.10.09.574,6.357,-0.257,-0.166,0.982
1668283809614,2022-11-12T22.10.09.614,6.397,-0.255,-0.170,0.982
1668283809655,2022-11-12T22.10.09.655,6.438,-0.255,-0.166,0.982
1668283809694,2022-11-12T22.10.09.694,6.477,-0.258,-0.181,0.979
1668283809735,2022-11-12T22.10.09.735,6.518,-0.257,-0.167,0.980
1668283809775,2022-11-12T22.10.09.775,6.558,-0.254,-0.174,0.980
1668283809816,2022-11-12T22.10.09.816,6.599,-0.255,-0.181,0.980
1668283809856,2022-11-12T22.10.09.856,6.639,-0.257,-0.179,0.980
1668283809895,2022-11-12T22.10.09.895,6.678,-0.255,-0.177,0.981
1668283809936,2022-11-12T22.10.09.936,6.719,-0.259,-0.171,0.980
1668283809976,2022-11-12T22.10.09.976,6.759,-0.256,-0.175,0.982
1668283810017,2022-11-12T22.10.10.017,6.800,-0.256,-0.174,0.982
1668283810056,2022-11-12T22.10.10.056,6.839,-0.260,-0.177,0.979
1668283810097,2022-11-12T22.10.10.097,6.880,-0.259,-0.178,0.980
1668283810137,2022-11-12T22.10.10.137,6.920,-0.260,-0.167,0.980
1668283810178,2022-11-12T22.10.10.178,6.961,-0.258,-0.170,0.980
1668283810217,2022-11-12T22.10.10.217,7.000,-0.258,-0.175,0.980
1668283810258,2022-11-12T22.10.10.258,7.041,-0.256,-0.170,0.981
1668283810298,2022-11-12T22.10.10.298,7.081,-0.258,-0.170,0.982
1668283810339,2022-11-12T22.10.10.339,7.122,-0.257,-0.172,0.980
1668283810378,2022-11-12T22.10.10.378,7.161,-0.257,-0.172,0.980
1668283810418,2022-11-12T22.10.10.418,7.201,-0.258,-0.172,0.980
1668283810459,2022-11-12T22.10.10.459,7.242,-0.257,-0.169,0.981
1668283810499,2022-11-12T22.10.10.499,7.282,-0.257,-0.171,0.982
1668283810540,2022-11-12T22.10.10.540,7.323,-0.255,-0.176,0.981
1668283810579,2022-11-12T22.10.10.579,7.362,-0.258,-0.173,0.981
1668283810620,2022-11-12T22.10.10.620,7.403,-0.258,-0.171,0.981
1668283810660,2022-11-12T22.10.10.660,7.443,-0.256,-0.176,0.982
1668283810701,2022-11-12T22.10.10.701,7.484,-0.255,-0.180,0.980
1668283810740,2022-11-12T22.10.10.740,7.523,-0.255,-0.178,0.981
1668283810781,2022-11-12T22.10.10.781,7.564,-0.257,-0.174,0.981
1668283810821,2022-11-12T22.10.10.821,7.604,-0.258,-0.176,0.980
1668283810862,2022-11-12T22.10.10.862,7.645,-0.255,-0.174,0.981
1668283810901,2022-11-12T22.10.10.901,7.684,-0.255,-0.182,0.980
1668283810942,2022-11-12T22.10.10.942,7.725,-0.257,-0.179,0.982
1668283810982,2022-11-12T22.10.10.982,7.765,-0.257,-0.175,0.980
1668283811022,2022-11-12T22.10.11.022,7.805,-0.256,-0.177,0.980
1668283811063,2022-11-12T22.10.11.063,7.846,-0.254,-0.182,0.979
1668283811102,2022-11-12T22.10.11.102,7.885,-0.257,-0.177,0.980
1668283811143,2022-11-12T22.10.11.143,7.926,-0.259,-0.173,0.980
1668283811183,2022-11-12T22.10.11.183,7.966,-0.256,-0.175,0.981
1668283811224,2022-11-12T22.10.11.224,8.007,-0.255,-0.183,0.979
1668283811263,2022-11-12T22.10.11.263,8.046,-0.254,-0.177,0.981
1668283811304,2022-11-12T22.10.11.304,8.087,-0.259,-0.173,0.981
1668283811344,2022-11-12T22.10.11.344,8.127,-0.257,-0.176,0.981
1668283811385,2022-11-12T22.10.11.385,8.168,-0.254,-0.183,0.980
1668283811424,2022-11-12T22.10.11.424,8.207,-0.255,-0.181,0.982
1668283811465,2022-11-12T22.10.11.465,8.248,-0.257,-0.174,0.981
1668283811505,2022-11-12T22.10.11.505,8.288,-0.257,-0.177,0.981
1668283811544,2022-11-12T22.10.11.544,8.327,-0.257,-0.179,0.981
1668283811586,2022-11-12T22.10.11.586,8.369,-0.256,-0.178,0.981
1668283811625,2022-11-12T22.10.11.625,8.408,-0.255,-0.181,0.980
1668283811666,2022-11-12T22.10.11.666,8.449,-0.255,-0.182,0.980
1668283811706,2022-11-12T22.10.11.706,8.489,-0.257,-0.177,0.981
1668283811747,2022-11-12T22.10.11.747,8.530,-0.257,-0.177,0.981
1668283811786,2022-11-12T22.10.11.786,8.569,-0.255,-0.179,0.980
1668283811827,2022-11-12T22.10.11.827,8.610,-0.254,-0.181,0.980
1668283811867,2022-11-12T22.10.11.867,8.650,-0.256,-0.178,0.982
1668283811908,2022-11-12T22.10.11.908,8.691,-0.257,-0.180,0.979
1668283811947,2022-11-12T22.10.11.947,8.730,-0.256,-0.178,0.979
1668283811988,2022-11-12T22.10.11.988,8.771,-0.254,-0.184,0.980
1668283812028,2022-11-12T22.10.12.028,8.811,-0.255,-0.184,0.979
1668283812069,2022-11-12T22.10.12.069,8.852,-0.256,-0.181,0.979
1668283812108,2022-11-12T22.10.12.108,8.891,-0.256,-0.178,0.981
1668283812148,2022-11-12T22.10.12.148,8.931,-0.256,-0.180,0.980
1668283812189,2022-11-12T22.10.12.189,8.972,-0.255,-0.186,0.979
1668283812229,2022-11-12T22.10.12.229,9.012,-0.256,-0.183,0.981
1668283812270,2022-11-12T22.10.12.270,9.053,-0.256,-0.179,0.979
1668283812309,2022-11-12T22.10.12.309,9.092,-0.255,-0.181,0.981
1668283812350,2022-11-12T22.10.12.350,9.133,-0.256,-0.183,0.980
1668283812390,2022-11-12T22.10.12.390,9.173,-0.257,-0.178,0.979
1668283812431,2022-11-12T22.10.12.431,9.214,-0.254,-0.181,0.980
1668283812470,2022-11-12T22.10.12.470,9.253,-0.256,-0.185,0.979
1668283812511,2022-11-12T22.10.12.511,9.294,-0.258,-0.180,0.981
1668283812551,2022-11-12T22.10.12.551,9.334,-0.256,-0.178,0.979
1668283812592,2022-11-12T22.10.12.592,9.375,-0.253,-0.185,0.979
1668283812631,2022-11-12T22.10.12.631,9.414,-0.254,-0.183,0.981
1668283812671,2022-11-12T22.10.12.671,9.454,-0.259,-0.175,0.980
1668283812712,2022-11-12T22.10.12.712,9.495,-0.255,-0.178,0.980
1668283812752,2022-11-12T22.10.12.752,9.535,-0.253,-0.188,0.979
1668283812793,2022-11-12T22.10.12.793,9.576,-0.254,-0.185,0.979
1668283812832,2022-11-12T22.10.12.832,9.615,-0.257,-0.178,0.981
1668283812873,2022-11-12T22.10.12.873,9.656,-0.255,-0.181,0.980
1668283812913,2022-11-12T22.10.12.913,9.696,-0.253,-0.185,0.980
1668283812954,2022-11-12T22.10.12.954,9.737,-0.254,-0.182,0.979
1668283812993,2022-11-12T22.10.12.993,9.776,-0.256,-0.179,0.980
1668283813034,2022-11-12T22.10.13.034,9.817,-0.257,-0.181,0.980
1668283813074,2022-11-12T22.10.13.074,9.857,-0.254,-0.185,0.981
1668283813115,2022-11-12T22.10.13.115,9.898,-0.254,-0.183,0.981
1668283813154,2022-11-12T22.10.13.154,9.937,-0.258,-0.181,0.979
1668283813194,2022-11-12T22.10.13.194,9.977,-0.258,-0.179,0.981
1668283813235,2022-11-12T22.10.13.235,10.018,-0.254,-0.185,0.981
1668283813274,2022-11-12T22.10.13.274,10.057,-0.254,-0.188,0.979
1668283813315,2022-11-12T22.10.13.315,10.098,-0.257,-0.179,0.981
1668283813355,2022-11-12T22.10.13.355,10.138,-0.256,-0.181,0.980
1668283813396,2022-11-12T22.10.13.396,10.179,-0.255,-0.182,0.979
1668283813436,2022-11-12T22.10.13.436,10.219,-0.255,-0.184,0.979
1668283813477,2022-11-12T22.10.13.477,10.260,-0.256,-0.184,0.979
1668283813516,2022-11-12T22.10.13.516,10.299,-0.256,-0.182,0.979
1668283813557,2022-11-12T22.10.13.557,10.340,-0.256,-0.181,0.980
1668283813597,2022-11-12T22.10.13.597,10.380,-0.254,-0.182,0.979
1668283813638,2022-11-12T22.10.13.638,10.421,-0.255,-0.181,0.980
1668283813677,2022-11-12T22.10.13.677,10.460,-0.257,-0.181,0.980
1668283813717,2022-11-12T22.10.13.717,10.500,-0.256,-0.185,0.979
1668283813758,2022-11-12T22.10.13.758,10.541,-0.254,-0.181,0.981
1668283813797,2022-11-12T22.10.13.797,10.580,-0.257,-0.181,0.982
1668283813838,2022-11-12T22.10.13.838,10.621,-0.256,-0.184,0.981
1668283813878,2022-11-12T22.10.13.878,10.661,-0.257,-0.186,0.978
1668283813919,2022-11-12T22.10.13.919,10.702,-0.253,-0.187,0.980
1668283813959,2022-11-12T22.10.13.959,10.742,-0.254,-0.191,0.979
1668283814000,2022-11-12T22.10.14.000,10.783,-0.256,-0.182,0.980
1668283814039,2022-11-12T22.10.14.039,10.822,-0.258,-0.184,0.980
1668283814080,2022-11-12T22.10.14.080,10.863,-0.254,-0.188,0.979
1668283814120,2022-11-12T22.10.14.120,10.903,-0.254,-0.187,0.980
1668283814161,2022-11-12T22.10.14.161,10.944,-0.257,-0.186,0.981
1668283814200,2022-11-12T22.10.14.200,10.983,-0.257,-0.182,0.980
1668283814240,2022-11-12T22.10.14.240,11.023,-0.255,-0.182,0.979
1668283814281,2022-11-12T22.10.14.281,11.064,-0.253,-0.190,0.979
1668283814320,2022-11-12T22.10.14.320,11.103,-0.257,-0.188,0.979
1668283814361,2022-11-12T22.10.14.361,11.144,-0.258,-0.179,0.980
1668283814401,2022-11-12T22.10.14.401,11.184,-0.256,-0.185,0.980
1668283814442,2022-11-12T22.10.14.442,11.225,-0.252,-0.190,0.979
1668283814482,2022-11-12T22.10.14.482,11.265,-0.256,-0.185,0.979
1668283814523,2022-11-12T22.10.14.523,11.306,-0.257,-0.181,0.979
1668283814562,2022-11-12T22.10.14.562,11.345,-0.255,-0.182,0.980
1668283814603,2022-11-12T22.10.14.603,11.386,-0.252,-0.190,0.981
1668283814643,2022-11-12T22.10.14.643,11.426,-0.257,-0.184,0.980
1668283814684,2022-11-12T22.10.14.684,11.467,-0.259,-0.178,0.979
1668283814723,2022-11-12T22.10.14.723,11.506,-0.254,-0.187,0.980
1668283814763,2022-11-12T22.10.14.763,11.546,-0.255,-0.190,0.979
1668283814804,2022-11-12T22.10.14.804,11.587,-0.255,-0.182,0.979
1668283814843,2022-11-12T22.10.14.843,11.626,-0.256,-0.183,0.980
1668283814884,2022-11-12T22.10.14.884,11.667,-0.255,-0.185,0.979
1668283814924,2022-11-12T22.10.14.924,11.707,-0.254,-0.186,0.979
1668283814965,2022-11-12T22.10.14.965,11.748,-0.255,-0.186,0.978
1668283815004,2022-11-12T22.10.15.004,11.787,-0.256,-0.183,0.980
1668283815045,2022-11-12T22.10.15.045,11.828,-0.258,-0.181,0.982
1668283815085,2022-11-12T22.10.15.085,11.868,-0.255,-0.185,0.979
1668283815126,2022-11-12T22.10.15.126,11.909,-0.255,-0.186,0.980
1668283815166,2022-11-12T22.10.15.166,11.949,-0.256,-0.181,0.981
1668283815207,2022-11-12T22.10.15.207,11.990,-0.258,-0.182,0.980
1668283815246,2022-11-12T22.10.15.246,12.029,-0.255,-0.185,0.978
1668283815286,2022-11-12T22.10.15.286,12.069,-0.255,-0.191,0.979
1668283815327,2022-11-12T22.10.15.327,12.110,-0.256,-0.184,0.980
1668283815366,2022-11-12T22.10.15.366,12.149,-0.259,-0.180,0.980
1668283815407,2022-11-12T22.10.15.407,12.190,-0.255,-0.185,0.981
1668283815447,2022-11-12T22.10.15.447,12.230,-0.255,-0.186,0.980
1668283815488,2022-11-12T22.10.15.488,12.271,-0.256,-0.183,0.980
1668283815527,2022-11-12T22.10.15.527,12.310,-0.256,-0.183,0.981
1668283815568,2022-11-12T22.10.15.568,12.351,-0.255,-0.185,0.981
1668283815608,2022-11-12T22.10.15.608,12.391,-0.255,-0.185,0.979
1668283815649,2022-11-12T22.10.15.649,12.432,-0.256,-0.185,0.979
1668283815689,2022-11-12T22.10.15.689,12.472,-0.256,-0.185,0.979
1668283815730,2022-11-12T22.10.15.730,12.513,-0.255,-0.185,0.980
1668283815769,2022-11-12T22.10.15.769,12.552,-0.255,-0.186,0.980
1668283815810,2022-11-12T22.10.15.810,12.593,-0.256,-0.184,0.980
1668283815850,2022-11-12T22.10.15.850,12.633,-0.256,-0.184,0.979
1668283815889,2022-11-12T22.10.15.889,12.672,-0.256,-0.187,0.977
1668283815930,2022-11-12T22.10.15.930,12.713,-0.255,-0.185,0.979
1668283815970,2022-11-12T22.10.15.970,12.753,-0.257,-0.183,0.981
1668283816011,2022-11-12T22.10.16.011,12.794,-0.257,-0.184,0.980
1668283816050,2022-11-12T22.10.16.050,12.833,-0.256,-0.183,0.979
1668283816091,2022-11-12T22.10.16.091,12.874,-0.254,-0.186,0.979
1668283816131,2022-11-12T22.10.16.131,12.914,-0.256,-0.186,0.980
1668283816172,2022-11-12T22.10.16.172,12.955,-0.257,-0.183,0.979
1668283816211,2022-11-12T22.10.16.211,12.994,-0.256,-0.186,0.979
1668283816253,2022-11-12T22.10.16.253,13.036,-0.255,-0.189,0.979
1668283816292,2022-11-12T22.10.16.292,13.075,-0.256,-0.184,0.980
1668283816333,2022-11-12T22.10.16.333,13.116,-0.256,-0.184,0.978
1668283816373,2022-11-12T22.10.16.373,13.156,-0.256,-0.186,0.978
1668283816412,2022-11-12T22.10.16.412,13.195,-0.255,-0.186,0.979
1668283816453,2022-11-12T22.10.16.453,13.236,-0.256,-0.183,0.979
1668283816493,2022-11-12T22.10.16.493,13.276,-0.256,-0.183,0.980
1668283816534,2022-11-12T22.10.16.534,13.317,-0.256,-0.186,0.979
1668283816573,2022-11-12T22.10.16.573,13.356,-0.256,-0.185,0.980
1668283816614,2022-11-12T22.10.16.614,13.397,-0.256,-0.186,0.979
1668283816654,2022-11-12T22.10.16.654,13.437,-0.256,-0.184,0.979
1668283816695,2022-11-12T22.10.16.695,13.478,-0.255,-0.186,0.979
1668283816734,2022-11-12T22.10.16.734,13.517,-0.256,-0.186,0.978
1668283816775,2022-11-12T22.10.16.775,13.558,-0.255,-0.186,0.977
1668283816815,2022-11-12T22.10.16.815,13.598,-0.256,-0.188,0.978
1668283816856,2022-11-12T22.10.16.856,13.639,-0.253,-0.193,0.981
1668283816896,2022-11-12T22.10.16.896,13.679,-0.255,-0.183,0.982
1668283816935,2022-11-12T22.10.16.935,13.718,-0.256,-0.179,0.981
1668283816976,2022-11-12T22.10.16.976,13.759,-0.255,-0.188,0.979
1668283817016,2022-11-12T22.10.17.016,13.799,-0.252,-0.192,0.979
1668283817057,2022-11-12T22.10.17.057,13.840,-0.253,-0.189,0.979
1668283817096,2022-11-12T22.10.17.096,13.879,-0.256,-0.185,0.980
1668283817137,2022-11-12T22.10.17.137,13.920,-0.255,-0.184,0.980
1668283817177,2022-11-12T22.10.17.177,13.960,-0.251,-0.188,0.979
1668283817218,2022-11-12T22.10.17.218,14.001,-0.254,-0.189,0.980
1668283817257,2022-11-12T22.10.17.257,14.040,-0.256,-0.180,0.980
1668283817298,2022-11-12T22.10.17.298,14.081,-0.255,-0.184,0.980
1668283817338,2022-11-12T22.10.17.338,14.121,-0.253,-0.190,0.979
1668283817379,2022-11-12T22.10.17.379,14.162,-0.255,-0.187,0.979
1668283817419,2022-11-12T22.10.17.419,14.202,-0.257,-0.180,0.981
1668283817458,2022-11-12T22.10.17.458,14.241,-0.254,-0.182,0.979
1668283817499,2022-11-12T22.10.17.499,14.282,-0.251,-0.190,0.980
