epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668070566962,2022-11-10T10.56.06.962,364.377,-1.372,0.122,-0.335
1668070567003,2022-11-10T10.56.07.003,364.418,-1.646,0.274,-0.213
1668070567043,2022-11-10T10.56.07.043,364.458,-0.823,0.122,-0.091
1668070567084,2022-11-10T10.56.07.084,364.499,-0.427,0.183,-0.030
1668070567123,2022-11-10T10.56.07.123,364.538,-0.213,0.183,-0.213
1668070567164,2022-11-10T10.56.07.164,364.579,-0.366,-1.280,0.030
1668070567204,2022-11-10T10.56.07.204,364.619,-1.341,-3.354,1.220
1668070567243,2022-11-10T10.56.07.243,364.658,-2.287,-1.555,1.433
1668070567284,2022-11-10T10.56.07.284,364.699,-1.280,-0.793,0.793
1668070567324,2022-11-10T10.56.07.324,364.739,-0.457,0.366,0.518
1668070567365,2022-11-10T10.56.07.365,364.780,-0.091,0.854,0.152
1668070567405,2022-11-10T10.56.07.405,364.820,0.457,0.671,-0.122
1668070567446,2022-11-10T10.56.07.446,364.861,0.854,1.250,-0.335
1668070567485,2022-11-10T10.56.07.485,364.900,0.823,1.555,-0.427
1668070567526,2022-11-10T10.56.07.526,364.941,0.610,1.433,-0.366
1668070567566,2022-11-10T10.56.07.566,364.981,0.579,1.128,-0.152
1668070567607,2022-11-10T10.56.07.607,365.022,0.305,0.793,-0.244
1668070567646,2022-11-10T10.56.07.646,365.061,0.122,0.640,-0.152
1668070567687,2022-11-10T10.56.07.687,365.102,0.122,0.427,-0.091
1668070567727,2022-11-10T10.56.07.727,365.142,0.335,0.427,0.061
1668070567768,2022-11-10T10.56.07.768,365.183,0.213,0.366,0.152
1668070567807,2022-11-10T10.56.07.807,365.222,-0.030,0.274,0.091
1668070567847,2022-11-10T10.56.07.847,365.262,0.183,0.396,0.274
1668070567888,2022-11-10T10.56.07.888,365.303,-0.030,0.152,0.061
1668070567927,2022-11-10T10.56.07.927,365.342,-0.152,0.244,0.030
1668070567969,2022-11-10T10.56.07.969,365.384,0.030,0.274,0.244
1668070568008,2022-11-10T10.56.08.008,365.423,0.030,0.244,0.213
1668070568049,2022-11-10T10.56.08.049,365.464,-0.274,0.091,-0.030
1668070568089,2022-11-10T10.56.08.089,365.504,-0.061,0.091,-0.030
1668070568130,2022-11-10T10.56.08.130,365.545,-0.152,0.152,-0.030
1668070568169,2022-11-10T10.56.08.169,365.584,-0.335,0.061,0.030
1668070568210,2022-11-10T10.56.08.210,365.625,-0.213,0.061,0.091
1668070568250,2022-11-10T10.56.08.250,365.665,0.061,0.152,0.061
1668070568291,2022-11-10T10.56.08.291,365.706,0.061,0.152,0.122
1668070568330,2022-11-10T10.56.08.330,365.745,-0.091,0.152,0.183
1668070568371,2022-11-10T10.56.08.371,365.786,-0.030,0.244,0.305
1668070568411,2022-11-10T10.56.08.411,365.826,-0.091,0.122,0.244
1668070568450,2022-11-10T10.56.08.450,365.865,-0.244,0.030,0.122
1668070568491,2022-11-10T10.56.08.491,365.906,-0.152,0.122,0.122
1668070568531,2022-11-10T10.56.08.531,365.946,-0.152,0.305,0.122
1668070568572,2022-11-10T10.56.08.572,365.987,-0.274,0.244,-0.030
1668070568612,2022-11-10T10.56.08.612,366.027,-0.244,0.122,-0.030
1668070568653,2022-11-10T10.56.08.653,366.068,-0.030,0.152,0.061
1668070568692,2022-11-10T10.56.08.692,366.107,-0.213,0.122,-0.030
1668070568733,2022-11-10T10.56.08.733,366.148,-0.183,0.183,0.030
1668070568773,2022-11-10T10.56.08.773,366.188,0.061,0.213,0.122
1668070568814,2022-11-10T10.56.08.814,366.229,0.183,0.213,0.183
1668070568853,2022-11-10T10.56.08.853,366.268,0.122,0.152,0.183
1668070568894,2022-11-10T10.56.08.894,366.309,-0.061,0.213,0.091
1668070568934,2022-11-10T10.56.08.934,366.349,-0.274,0.061,0.000
1668070568975,2022-11-10T10.56.08.975,366.390,-0.091,0.030,0.030
1668070569014,2022-11-10T10.56.09.014,366.429,-0.091,0.152,0.091
1668070569054,2022-11-10T10.56.09.054,366.469,-0.152,0.152,0.091
1668070569095,2022-11-10T10.56.09.095,366.510,-0.213,0.122,0.000
1668070569135,2022-11-10T10.56.09.135,366.550,-0.335,0.122,0.030
1668070569176,2022-11-10T10.56.09.176,366.591,-0.335,0.152,0.061
1668070569215,2022-11-10T10.56.09.215,366.630,-0.335,0.122,-0.030
1668070569256,2022-11-10T10.56.09.256,366.671,-0.427,0.183,0.061
1668070569296,2022-11-10T10.56.09.296,366.711,-0.366,0.183,0.030
1668070569337,2022-11-10T10.56.09.337,366.752,-0.427,0.061,-0.183
1668070569376,2022-11-10T10.56.09.376,366.791,-0.549,0.213,-0.274
1668070569417,2022-11-10T10.56.09.417,366.832,-0.274,0.274,-0.091
1668070569457,2022-11-10T10.56.09.457,366.872,-0.244,0.091,-0.030
1668070569498,2022-11-10T10.56.09.498,366.913,-0.122,0.213,0.030
1668070569537,2022-11-10T10.56.09.537,366.952,-0.122,0.091,-0.061
1668070569578,2022-11-10T10.56.09.578,366.993,-0.366,0.000,-0.061
1668070569618,2022-11-10T10.56.09.618,367.033,-0.396,0.274,0.091
1668070569659,2022-11-10T10.56.09.659,367.074,-0.244,0.274,0.000
1668070569698,2022-11-10T10.56.09.698,367.113,-0.183,0.183,-0.244
1668070569738,2022-11-10T10.56.09.738,367.153,-0.152,0.244,-0.366
1668070569779,2022-11-10T10.56.09.779,367.194,-0.030,0.183,-0.183
1668070569819,2022-11-10T10.56.09.819,367.234,0.152,0.152,0.213
1668070569860,2022-11-10T10.56.09.860,367.275,0.000,0.183,0.366
1668070569899,2022-11-10T10.56.09.899,367.314,0.000,0.122,0.335
1668070569940,2022-11-10T10.56.09.940,367.355,0.030,0.183,0.183
1668070569980,2022-11-10T10.56.09.980,367.395,-0.061,0.152,0.000
1668070570021,2022-11-10T10.56.10.021,367.436,-0.091,0.183,0.030
1668070570060,2022-11-10T10.56.10.060,367.475,-0.183,0.152,0.061
1668070570101,2022-11-10T10.56.10.101,367.516,-0.305,0.122,0.030
1668070570141,2022-11-10T10.56.10.141,367.556,-0.457,0.122,0.061
1668070570182,2022-11-10T10.56.10.182,367.597,-0.335,0.244,0.122
1668070570221,2022-11-10T10.56.10.221,367.636,-0.183,-0.030,0.030
1668070570261,2022-11-10T10.56.10.261,367.676,-0.183,0.030,0.091
1668070570302,2022-11-10T10.56.10.302,367.717,-0.244,0.213,0.213
1668070570342,2022-11-10T10.56.10.342,367.757,-0.488,0.122,0.061
1668070570383,2022-11-10T10.56.10.383,367.798,-0.396,0.152,0.091
1668070570422,2022-11-10T10.56.10.422,367.837,-0.152,0.122,0.122
1668070570463,2022-11-10T10.56.10.463,367.878,-0.152,0.122,0.061
1668070570503,2022-11-10T10.56.10.503,367.918,-0.152,0.122,-0.030
1668070570544,2022-11-10T10.56.10.544,367.959,-0.244,0.061,0.030
1668070570583,2022-11-10T10.56.10.583,367.998,-0.274,0.000,0.000
1668070570624,2022-11-10T10.56.10.624,368.039,-0.152,0.122,0.030
1668070570664,2022-11-10T10.56.10.664,368.079,-0.183,0.061,0.091
1668070570705,2022-11-10T10.56.10.705,368.120,-0.213,0.122,0.061
1668070570744,2022-11-10T10.56.10.744,368.159,-0.244,0.244,0.122
1668070570785,2022-11-10T10.56.10.785,368.200,-0.305,0.030,0.000
1668070570825,2022-11-10T10.56.10.825,368.240,-0.518,0.030,-0.091
1668070570866,2022-11-10T10.56.10.866,368.281,-0.549,0.122,-0.091
1668070570906,2022-11-10T10.56.10.906,368.321,-0.518,0.091,-0.183
1668070570945,2022-11-10T10.56.10.945,368.360,-0.396,0.000,-0.244
1668070570986,2022-11-10T10.56.10.986,368.401,-0.518,0.030,-0.030
1668070571026,2022-11-10T10.56.11.026,368.441,-0.610,0.671,0.152
1668070571067,2022-11-10T10.56.11.067,368.482,-0.366,0.854,0.061
1668070571106,2022-11-10T10.56.11.106,368.521,0.091,0.274,-0.091
1668070571147,2022-11-10T10.56.11.147,368.562,0.030,-0.061,-0.030
1668070571187,2022-11-10T10.56.11.187,368.602,0.061,0.122,0.152
1668070571228,2022-11-10T10.56.11.228,368.643,0.000,0.000,0.091
1668070571267,2022-11-10T10.56.11.267,368.682,0.213,-0.030,0.091
1668070571308,2022-11-10T10.56.11.308,368.723,0.061,-0.030,0.061
1668070571348,2022-11-10T10.56.11.348,368.763,-0.152,-0.061,0.061
1668070571389,2022-11-10T10.56.11.389,368.804,-0.030,0.030,0.122
1668070571428,2022-11-10T10.56.11.428,368.843,-0.030,0.061,0.122
1668070571469,2022-11-10T10.56.11.469,368.884,-0.152,0.122,0.183
1668070571509,2022-11-10T10.56.11.509,368.924,-0.030,0.183,0.213
1668070571549,2022-11-10T10.56.11.549,368.964,0.000,0.183,0.183
1668070571590,2022-11-10T10.56.11.590,369.005,-0.030,0.122,0.152
1668070571629,2022-11-10T10.56.11.629,369.044,-0.061,0.091,0.061
1668070571670,2022-11-10T10.56.11.670,369.085,-0.122,0.061,0.061
1668070571710,2022-11-10T10.56.11.710,369.125,-0.122,0.091,0.061
1668070571751,2022-11-10T10.56.11.751,369.166,-0.244,0.183,0.000
1668070571790,2022-11-10T10.56.11.790,369.205,-0.213,0.213,0.061
1668070571831,2022-11-10T10.56.11.831,369.246,-0.183,0.152,0.091
1668070571871,2022-11-10T10.56.11.871,369.286,-0.122,0.152,0.091
1668070571912,2022-11-10T10.56.11.912,369.327,-0.122,0.183,0.122
1668070571951,2022-11-10T10.56.11.951,369.366,-0.152,0.122,0.030
1668070571992,2022-11-10T10.56.11.992,369.407,-0.061,0.183,0.091
1668070572032,2022-11-10T10.56.12.032,369.447,-0.030,0.152,0.091
1668070572073,2022-11-10T10.56.12.073,369.488,-0.152,0.091,0.030
1668070572113,2022-11-10T10.56.12.113,369.528,-0.305,0.030,0.000
1668070572152,2022-11-10T10.56.12.152,369.567,-0.213,0.000,0.030
1668070572193,2022-11-10T10.56.12.193,369.608,-0.213,0.091,0.061
1668070572233,2022-11-10T10.56.12.233,369.648,-0.183,0.183,0.122
1668070572274,2022-11-10T10.56.12.274,369.689,-0.183,0.061,0.183
1668070572313,2022-11-10T10.56.12.313,369.728,-1.128,-0.945,0.488
1668070572354,2022-11-10T10.56.12.354,369.769,-3.476,-1.890,0.915
1668070572394,2022-11-10T10.56.12.394,369.809,-3.262,0.305,0.610
1668070572435,2022-11-10T10.56.12.435,369.850,-0.732,0.671,0.122
1668070572474,2022-11-10T10.56.12.474,369.889,0.884,0.640,-0.244
1668070572515,2022-11-10T10.56.12.515,369.930,1.220,0.732,-0.335
1668070572555,2022-11-10T10.56.12.555,369.970,0.915,0.518,-0.274
1668070572596,2022-11-10T10.56.12.596,370.011,0.915,0.579,-0.152
1668070572636,2022-11-10T10.56.12.636,370.051,0.549,0.427,-0.091
1668070572677,2022-11-10T10.56.12.677,370.092,0.030,0.183,-0.061
1668070572716,2022-11-10T10.56.12.716,370.131,0.000,0.244,0.061
1668070572756,2022-11-10T10.56.12.756,370.171,0.000,0.122,0.213
1668070572797,2022-11-10T10.56.12.797,370.212,-0.579,-0.274,0.244
1668070572836,2022-11-10T10.56.12.836,370.251,-0.366,-0.061,0.152
1668070572877,2022-11-10T10.56.12.877,370.292,-0.183,0.152,-0.030
1668070572917,2022-11-10T10.56.12.917,370.332,-0.091,0.183,-0.091
1668070572958,2022-11-10T10.56.12.958,370.373,-0.030,0.274,0.000
1668070572997,2022-11-10T10.56.12.997,370.412,-0.122,0.244,-0.030
1668070573038,2022-11-10T10.56.13.038,370.453,0.030,0.183,-0.061
1668070573078,2022-11-10T10.56.13.078,370.493,0.091,0.122,0.030
1668070573119,2022-11-10T10.56.13.119,370.534,0.122,0.244,0.152
1668070573158,2022-11-10T10.56.13.158,370.573,-0.061,0.213,0.213
1668070573199,2022-11-10T10.56.13.199,370.614,0.030,0.183,0.152
1668070573239,2022-11-10T10.56.13.239,370.654,-0.061,0.091,0.061
1668070573280,2022-11-10T10.56.13.280,370.695,-0.122,0.061,0.122
1668070573320,2022-11-10T10.56.13.320,370.735,0.000,0.305,0.122
1668070573359,2022-11-10T10.56.13.359,370.774,-0.244,0.122,-0.030
1668070573400,2022-11-10T10.56.13.400,370.815,-0.091,0.061,0.030
1668070573440,2022-11-10T10.56.13.440,370.855,0.030,0.061,0.061
1668070573481,2022-11-10T10.56.13.481,370.896,0.000,0.122,0.091
1668070573520,2022-11-10T10.56.13.520,370.935,-0.061,0.000,0.091
1668070573561,2022-11-10T10.56.13.561,370.976,-0.091,0.061,0.030
1668070573601,2022-11-10T10.56.13.601,371.016,-0.030,0.091,0.000
1668070573642,2022-11-10T10.56.13.642,371.057,-0.030,0.091,-0.030
1668070573681,2022-11-10T10.56.13.681,371.096,-0.122,0.152,0.061
1668070573722,2022-11-10T10.56.13.722,371.137,-0.152,0.183,0.122
1668070573762,2022-11-10T10.56.13.762,371.177,-0.183,0.274,0.061
1668070573803,2022-11-10T10.56.13.803,371.218,-0.244,0.000,-0.030
1668070573843,2022-11-10T10.56.13.843,371.258,-0.213,0.030,0.061
1668070573884,2022-11-10T10.56.13.884,371.299,-0.213,0.030,0.061
1668070573923,2022-11-10T10.56.13.923,371.338,-0.152,0.061,0.122
1668070573963,2022-11-10T10.56.13.963,371.378,-0.061,0.183,0.122
1668070574004,2022-11-10T10.56.14.004,371.419,0.000,0.000,0.061
1668070574043,2022-11-10T10.56.14.043,371.458,-0.061,0.152,0.091
1668070574084,2022-11-10T10.56.14.084,371.499,-0.122,0.061,0.061
1668070574124,2022-11-10T10.56.14.124,371.539,-0.213,0.030,-0.030
1668070574165,2022-11-10T10.56.14.165,371.580,-0.183,0.152,0.000
1668070574204,2022-11-10T10.56.14.204,371.619,-0.183,0.091,-0.061
1668070574245,2022-11-10T10.56.14.245,371.660,-0.152,0.000,0.000
1668070574285,2022-11-10T10.56.14.285,371.700,-0.030,0.091,0.091
1668070574326,2022-11-10T10.56.14.326,371.741,-0.061,0.061,0.122
1668070574365,2022-11-10T10.56.14.365,371.780,-0.152,0.061,0.091
1668070574406,2022-11-10T10.56.14.406,371.821,-0.213,0.122,0.030
1668070574446,2022-11-10T10.56.14.446,371.861,-0.244,0.091,0.030
1668070574486,2022-11-10T10.56.14.486,371.901,-0.183,0.152,0.122
1668070574527,2022-11-10T10.56.14.527,371.942,0.030,0.183,0.213
1668070574566,2022-11-10T10.56.14.566,371.981,-0.122,-0.061,0.274
1668070574607,2022-11-10T10.56.14.607,372.022,-0.213,0.305,0.305
1668070574647,2022-11-10T10.56.14.647,372.062,-0.244,0.122,0.061
1668070574688,2022-11-10T10.56.14.688,372.103,-0.274,-0.030,0.030
1668070574727,2022-11-10T10.56.14.727,372.142,-0.213,0.000,0.061
1668070574768,2022-11-10T10.56.14.768,372.183,-0.061,0.122,0.061
1668070574808,2022-11-10T10.56.14.808,372.223,-0.030,0.152,0.030
1668070574849,2022-11-10T10.56.14.849,372.264,-0.122,0.122,0.000
1668070574888,2022-11-10T10.56.14.888,372.303,-0.030,0.122,0.000
1668070574929,2022-11-10T10.56.14.929,372.344,-0.152,0.091,0.030
1668070574969,2022-11-10T10.56.14.969,372.384,-0.213,0.122,0.061
1668070575010,2022-11-10T10.56.15.010,372.425,-0.183,0.091,0.000
1668070575050,2022-11-10T10.56.15.050,372.465,-0.122,0.183,0.000
1668070575089,2022-11-10T10.56.15.089,372.504,-0.213,0.091,0.061
1668070575130,2022-11-10T10.56.15.130,372.545,-0.183,0.091,0.061
1668070575170,2022-11-10T10.56.15.170,372.585,-0.030,0.213,0.091
1668070575211,2022-11-10T10.56.15.211,372.626,0.427,-0.061,0.427
1668070575250,2022-11-10T10.56.15.250,372.665,4.329,2.866,2.988
1668070575291,2022-11-10T10.56.15.291,372.706,12.744,8.720,5.640
1668070575331,2022-11-10T10.56.15.331,372.746,9.329,5.976,3.140
1668070575372,2022-11-10T10.56.15.372,372.787,-0.122,0.213,-0.518
1668070575411,2022-11-10T10.56.15.411,372.826,-4.604,-2.713,-2.256
1668070575452,2022-11-10T10.56.15.452,372.867,-4.085,-2.165,-1.921
1668070575492,2022-11-10T10.56.15.492,372.907,-2.134,-0.945,-0.976
1668070575533,2022-11-10T10.56.15.533,372.948,-0.244,0.366,-0.762
1668070575573,2022-11-10T10.56.15.573,372.988,0.061,0.610,-0.427
1668070575612,2022-11-10T10.56.15.612,373.027,-0.183,0.091,-0.183
1668070575653,2022-11-10T10.56.15.653,373.068,-0.335,-0.030,-0.091
1668070575693,2022-11-10T10.56.15.693,373.108,-0.427,-0.030,0.030
1668070575734,2022-11-10T10.56.15.734,373.149,-0.579,-0.122,0.000
1668070575773,2022-11-10T10.56.15.773,373.188,-0.488,-0.122,0.000
1668070575814,2022-11-10T10.56.15.814,373.229,-0.335,-0.122,0.000
1668070575854,2022-11-10T10.56.15.854,373.269,-0.396,-0.244,-0.061
1668070575895,2022-11-10T10.56.15.895,373.310,-0.244,-0.061,-0.030
1668070575934,2022-11-10T10.56.15.934,373.349,-0.183,0.030,0.061
1668070575975,2022-11-10T10.56.15.975,373.390,-0.366,0.061,0.152
1668070576015,2022-11-10T10.56.16.015,373.430,-0.427,-0.061,0.152
1668070576056,2022-11-10T10.56.16.056,373.471,-0.457,-0.091,0.122
1668070576095,2022-11-10T10.56.16.095,373.510,-0.427,-0.061,0.152
1668070576136,2022-11-10T10.56.16.136,373.551,-0.335,0.000,0.091
1668070576176,2022-11-10T10.56.16.176,373.591,-0.366,-0.030,-0.091
1668070576216,2022-11-10T10.56.16.216,373.631,-0.549,-0.274,0.061
1668070576257,2022-11-10T10.56.16.257,373.672,-0.793,-0.579,0.122
1668070576296,2022-11-10T10.56.16.296,373.711,-0.274,-0.122,-0.152
1668070576337,2022-11-10T10.56.16.337,373.752,-0.183,0.030,-0.244
1668070576377,2022-11-10T10.56.16.377,373.792,-0.152,-0.091,-0.091
1668070576418,2022-11-10T10.56.16.418,373.833,-0.061,0.061,0.122
1668070576457,2022-11-10T10.56.16.457,373.872,-0.091,0.091,0.152
1668070576498,2022-11-10T10.56.16.498,373.913,-0.152,0.152,0.061
1668070576538,2022-11-10T10.56.16.538,373.953,-0.061,0.122,0.030
1668070576579,2022-11-10T10.56.16.579,373.994,-0.030,0.122,0.030
1668070576618,2022-11-10T10.56.16.618,374.033,-0.091,0.152,0.091
1668070576659,2022-11-10T10.56.16.659,374.074,-0.183,0.030,0.091
1668070576699,2022-11-10T10.56.16.699,374.114,-0.213,0.091,0.030
1668070576740,2022-11-10T10.56.16.740,374.155,-0.274,0.152,0.061
1668070576780,2022-11-10T10.56.16.780,374.195,-0.061,0.152,0.091
1668070576819,2022-11-10T10.56.16.819,374.234,-0.183,0.030,0.030
1668070576860,2022-11-10T10.56.16.860,374.275,-0.305,-0.030,0.030
1668070576900,2022-11-10T10.56.16.900,374.315,-0.091,0.061,0.000
1668070576941,2022-11-10T10.56.16.941,374.356,-0.183,0.000,0.061
1668070576980,2022-11-10T10.56.16.980,374.395,-0.244,0.030,0.061
1668070577021,2022-11-10T10.56.17.021,374.436,-0.152,0.091,0.000
1668070577061,2022-11-10T10.56.17.061,374.476,-0.305,0.061,0.213
1668070577102,2022-11-10T10.56.17.102,374.517,-1.037,-0.152,0.305
1668070577141,2022-11-10T10.56.17.141,374.556,-0.549,0.030,-0.061
1668070577182,2022-11-10T10.56.17.182,374.597,-0.305,0.091,-0.244
1668070577222,2022-11-10T10.56.17.222,374.637,0.152,0.274,-0.122
1668070577263,2022-11-10T10.56.17.263,374.678,0.610,0.213,-0.091
1668070577302,2022-11-10T10.56.17.302,374.717,0.854,0.213,-0.152
1668070577344,2022-11-10T10.56.17.344,374.759,0.427,0.274,0.030
1668070577383,2022-11-10T10.56.17.383,374.798,0.061,0.152,0.152
1668070577423,2022-11-10T10.56.17.423,374.838,0.061,0.152,0.091
1668070577464,2022-11-10T10.56.17.464,374.879,-0.244,0.122,0.152
1668070577503,2022-11-10T10.56.17.503,374.918,-0.213,0.274,0.183
1668070577544,2022-11-10T10.56.17.544,374.959,-0.152,0.183,0.030
1668070577584,2022-11-10T10.56.17.584,374.999,-0.152,0.122,-0.030
1668070577625,2022-11-10T10.56.17.625,375.040,-0.030,0.152,-0.030
1668070577664,2022-11-10T10.56.17.664,375.079,0.000,0.122,0.000
1668070577705,2022-11-10T10.56.17.705,375.120,0.000,0.061,0.000
1668070577745,2022-11-10T10.56.17.745,375.160,0.091,0.122,-0.030
1668070577786,2022-11-10T10.56.17.786,375.201,0.244,0.213,-0.030
1668070577825,2022-11-10T10.56.17.825,375.240,0.122,0.061,-0.061
1668070577866,2022-11-10T10.56.17.866,375.281,0.030,-0.152,-0.152
1668070577906,2022-11-10T10.56.17.906,375.321,0.030,0.122,-0.122
1668070577947,2022-11-10T10.56.17.947,375.362,0.091,0.366,-0.091
1668070577987,2022-11-10T10.56.17.987,375.402,0.091,0.305,-0.061
1668070578026,2022-11-10T10.56.18.026,375.441,-0.183,0.000,0.000
1668070578067,2022-11-10T10.56.18.067,375.482,-0.091,0.091,0.152
1668070578107,2022-11-10T10.56.18.107,375.522,-0.122,0.305,0.152
1668070578148,2022-11-10T10.56.18.148,375.563,-0.335,0.061,0.091
1668070578187,2022-11-10T10.56.18.187,375.602,-0.305,-1.067,0.183
1668070578228,2022-11-10T10.56.18.228,375.643,-0.122,-2.500,0.000
1668070578268,2022-11-10T10.56.18.268,375.683,-0.213,-0.610,-0.091
1668070578309,2022-11-10T10.56.18.309,375.724,-0.335,0.762,-0.061
1668070578348,2022-11-10T10.56.18.348,375.763,-0.274,0.488,-0.152
1668070578389,2022-11-10T10.56.18.389,375.804,-0.183,0.457,-0.030
1668070578429,2022-11-10T10.56.18.429,375.844,-0.305,0.762,0.091
1668070578470,2022-11-10T10.56.18.470,375.885,-0.244,1.098,0.152
1668070578510,2022-11-10T10.56.18.510,375.925,0.000,1.128,0.244
1668070578549,2022-11-10T10.56.18.549,375.964,-0.213,0.762,0.213
1668070578590,2022-11-10T10.56.18.590,376.005,-0.183,0.518,0.183
1668070578630,2022-11-10T10.56.18.630,376.045,-0.427,0.366,0.274
1668070578671,2022-11-10T10.56.18.671,376.086,-0.915,0.274,0.335
1668070578710,2022-11-10T10.56.18.710,376.125,-0.366,0.152,0.061
1668070578751,2022-11-10T10.56.18.751,376.166,-0.366,0.000,0.000
1668070578791,2022-11-10T10.56.18.791,376.206,-0.945,1.250,0.762
1668070578832,2022-11-10T10.56.18.832,376.247,-1.067,3.201,1.921
1668070578871,2022-11-10T10.56.18.871,376.286,-2.622,1.463,1.707
1668070578912,2022-11-10T10.56.18.912,376.327,-1.707,-0.762,0.122
1668070578952,2022-11-10T10.56.18.952,376.367,-0.427,-0.976,-0.457
1668070578993,2022-11-10T10.56.18.993,376.408,0.427,-0.976,-0.610
1668070579032,2022-11-10T10.56.19.032,376.447,1.311,-0.701,-0.701
1668070579073,2022-11-10T10.56.19.073,376.488,1.494,-0.274,-0.579
1668070579113,2022-11-10T10.56.19.113,376.528,0.823,-0.091,-0.579
1668070579153,2022-11-10T10.56.19.153,376.568,0.366,0.061,-0.335
1668070579194,2022-11-10T10.56.19.194,376.609,0.000,0.213,0.122
1668070579233,2022-11-10T10.56.19.233,376.648,-1.707,0.457,0.762
1668070579274,2022-11-10T10.56.19.274,376.689,-1.646,0.122,0.488
1668070579314,2022-11-10T10.56.19.314,376.729,-0.396,0.030,0.152
1668070579355,2022-11-10T10.56.19.355,376.770,0.427,0.030,0.000
1668070579394,2022-11-10T10.56.19.394,376.809,0.884,-0.061,-0.091
1668070579435,2022-11-10T10.56.19.435,376.850,1.159,0.091,-0.152
1668070579475,2022-11-10T10.56.19.475,376.890,0.732,0.152,-0.274
1668070579516,2022-11-10T10.56.19.516,376.931,0.244,0.030,-0.274
1668070579555,2022-11-10T10.56.19.555,376.970,0.274,0.122,-0.091
1668070579596,2022-11-10T10.56.19.596,377.011,0.274,0.061,0.000
1668070579636,2022-11-10T10.56.19.636,377.051,-0.091,0.091,0.000
1668070579677,2022-11-10T10.56.19.677,377.092,-0.274,0.000,0.061
1668070579717,2022-11-10T10.56.19.717,377.132,-0.091,0.030,0.030
1668070579756,2022-11-10T10.56.19.756,377.171,0.061,0.213,0.030
1668070579797,2022-11-10T10.56.19.797,377.212,0.091,0.061,0.000
1668070579837,2022-11-10T10.56.19.837,377.252,0.091,0.152,0.061
1668070579878,2022-11-10T10.56.19.878,377.293,0.030,0.122,0.122
1668070579917,2022-11-10T10.56.19.917,377.332,0.000,0.122,0.091
1668070579958,2022-11-10T10.56.19.958,377.373,-0.061,0.091,0.122
1668070579998,2022-11-10T10.56.19.998,377.413,-0.091,0.122,0.152
1668070580039,2022-11-10T10.56.20.039,377.454,-0.335,0.152,0.000
1668070580078,2022-11-10T10.56.20.078,377.493,-0.274,0.183,0.000
1668070580119,2022-11-10T10.56.20.119,377.534,-0.091,0.122,0.061
1668070580159,2022-11-10T10.56.20.159,377.574,-0.213,0.091,0.061
1668070580200,2022-11-10T10.56.20.200,377.615,-0.152,0.091,0.061
1668070580240,2022-11-10T10.56.20.240,377.655,-0.030,0.244,0.091
1668070580281,2022-11-10T10.56.20.281,377.696,-0.274,0.152,0.091
1668070580320,2022-11-10T10.56.20.320,377.735,-0.335,-0.030,-0.030
1668070580360,2022-11-10T10.56.20.360,377.775,-0.366,0.000,0.000
1668070580401,2022-11-10T10.56.20.401,377.816,-0.366,-0.091,0.061
1668070580440,2022-11-10T10.56.20.440,377.855,-0.671,-0.396,0.213
1668070580481,2022-11-10T10.56.20.481,377.896,-1.951,-0.884,0.671
1668070580521,2022-11-10T10.56.20.521,377.936,-1.402,-0.518,0.396
1668070580562,2022-11-10T10.56.20.562,377.977,0.183,0.274,-0.061
1668070580601,2022-11-10T10.56.20.601,378.016,0.732,0.610,-0.091
1668070580642,2022-11-10T10.56.20.642,378.057,0.488,0.549,-0.122
1668070580682,2022-11-10T10.56.20.682,378.097,0.610,0.488,-0.213
1668070580723,2022-11-10T10.56.20.723,378.138,0.335,0.305,-0.122
1668070580762,2022-11-10T10.56.20.762,378.177,-0.091,0.152,0.000
1668070580803,2022-11-10T10.56.20.803,378.218,-0.122,0.122,0.000
1668070580843,2022-11-10T10.56.20.843,378.258,-0.274,0.152,0.000
1668070580884,2022-11-10T10.56.20.884,378.299,-0.274,0.152,0.030
1668070580924,2022-11-10T10.56.20.924,378.339,-0.061,0.152,0.091
1668070580963,2022-11-10T10.56.20.963,378.378,-0.122,0.152,0.061
1668070581004,2022-11-10T10.56.21.004,378.419,-0.183,0.122,0.091
1668070581044,2022-11-10T10.56.21.044,378.459,-0.183,0.244,0.152
1668070581085,2022-11-10T10.56.21.085,378.500,-0.457,0.213,0.122
1668070581124,2022-11-10T10.56.21.124,378.539,-1.433,0.213,0.396
1668070581165,2022-11-10T10.56.21.165,378.580,-1.006,0.061,0.457
1668070581205,2022-11-10T10.56.21.205,378.620,0.183,0.061,0.274
1668070581246,2022-11-10T10.56.21.246,378.661,0.244,0.030,0.030
1668070581285,2022-11-10T10.56.21.285,378.700,0.366,0.122,0.152
1668070581326,2022-11-10T10.56.21.326,378.741,0.457,0.244,0.274
1668070581366,2022-11-10T10.56.21.366,378.781,0.579,0.183,0.183
1668070581407,2022-11-10T10.56.21.407,378.822,0.610,-0.152,0.000
1668070581447,2022-11-10T10.56.21.447,378.862,-0.122,-0.152,-0.244
1668070581488,2022-11-10T10.56.21.488,378.903,-0.122,-0.061,-0.305
1668070581527,2022-11-10T10.56.21.527,378.942,-0.061,-0.213,-0.061
1668070581567,2022-11-10T10.56.21.567,378.982,-0.152,-1.067,0.244
1668070581608,2022-11-10T10.56.21.608,379.023,-0.244,-1.311,0.213
