epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667720604386,2022-11-06T09.43.24.386,1.705,-0.671,4.207,5.884
1667720604427,2022-11-06T09.43.24.427,1.746,-3.506,2.043,2.165
1667720604468,2022-11-06T09.43.24.468,1.787,-1.768,2.043,0.549
1667720604509,2022-11-06T09.43.24.509,1.828,0.366,1.921,-0.152
1667720604549,2022-11-06T09.43.24.549,1.868,-1.220,-0.945,-0.518
1667720604590,2022-11-06T09.43.24.590,1.909,-0.762,0.823,-0.244
1667720604631,2022-11-06T09.43.24.631,1.950,-1.341,0.122,1.098
1667720604672,2022-11-06T09.43.24.672,1.991,-0.518,-0.366,0.884
1667720604712,2022-11-06T09.43.24.712,2.031,0.030,1.585,1.006
1667720604753,2022-11-06T09.43.24.753,2.072,0.183,-0.091,0.549
1667720604794,2022-11-06T09.43.24.794,2.113,-0.793,-1.067,-0.244
1667720604835,2022-11-06T09.43.24.835,2.154,-0.366,0.884,-0.488
1667720604874,2022-11-06T09.43.24.874,2.193,0.183,0.152,-0.152
1667720604915,2022-11-06T09.43.24.915,2.234,-1.220,-0.457,-0.274
1667720604956,2022-11-06T09.43.24.956,2.275,-0.579,0.976,-0.335
1667720604996,2022-11-06T09.43.24.996,2.315,-0.549,0.701,0.122
1667720605037,2022-11-06T09.43.25.037,2.356,-1.372,1.098,-0.305
1667720605078,2022-11-06T09.43.25.078,2.397,-0.823,1.067,0.396
1667720605119,2022-11-06T09.43.25.119,2.438,-0.823,1.220,0.915
1667720605158,2022-11-06T09.43.25.158,2.477,-2.744,1.311,1.372
1667720605199,2022-11-06T09.43.25.199,2.518,-0.640,0.640,0.213
1667720605240,2022-11-06T09.43.25.240,2.559,-1.585,0.274,-0.518
1667720605281,2022-11-06T09.43.25.281,2.600,0.213,0.213,0.213
1667720605321,2022-11-06T09.43.25.321,2.640,-0.579,1.128,-0.610
1667720605362,2022-11-06T09.43.25.362,2.681,-1.951,1.098,-0.854
1667720605403,2022-11-06T09.43.25.403,2.722,-0.396,-0.091,0.762
1667720605444,2022-11-06T09.43.25.444,2.763,-1.707,2.134,-0.366
1667720605483,2022-11-06T09.43.25.483,2.802,-0.915,1.006,-0.030
1667720605524,2022-11-06T09.43.25.524,2.843,1.280,-1.768,-0.396
1667720605566,2022-11-06T09.43.25.566,2.885,-1.098,1.829,-0.671
1667720605607,2022-11-06T09.43.25.607,2.926,-1.311,1.555,-0.061
1667720605646,2022-11-06T09.43.25.646,2.965,-1.220,1.220,0.244
1667720605687,2022-11-06T09.43.25.687,3.006,-2.287,1.982,-0.488
1667720605728,2022-11-06T09.43.25.728,3.047,-0.335,1.860,0.610
1667720605768,2022-11-06T09.43.25.768,3.087,-1.433,1.037,0.091
1667720605809,2022-11-06T09.43.25.809,3.128,-1.280,0.457,-0.122
1667720605850,2022-11-06T09.43.25.850,3.169,-0.823,0.732,0.427
1667720605891,2022-11-06T09.43.25.891,3.210,-0.640,1.433,0.152
1667720605930,2022-11-06T09.43.25.930,3.249,-0.640,-1.341,-0.610
1667720605971,2022-11-06T09.43.25.971,3.290,-0.579,0.762,0.396
1667720606012,2022-11-06T09.43.26.012,3.331,-0.823,1.159,0.274
1667720606053,2022-11-06T09.43.26.053,3.372,-0.427,0.366,-0.274
1667720606093,2022-11-06T09.43.26.093,3.412,-0.244,1.311,0.518
1667720606134,2022-11-06T09.43.26.134,3.453,0.427,1.951,0.701
1667720606175,2022-11-06T09.43.26.175,3.494,-0.305,0.945,0.152
1667720606214,2022-11-06T09.43.26.214,3.533,-0.640,1.067,0.152
1667720606255,2022-11-06T09.43.26.255,3.574,0.030,1.159,0.122
1667720606296,2022-11-06T09.43.26.296,3.615,-1.098,0.976,-0.244
1667720606337,2022-11-06T09.43.26.337,3.656,-0.305,1.646,0.061
1667720606377,2022-11-06T09.43.26.377,3.696,-0.549,0.305,0.213
1667720606418,2022-11-06T09.43.26.418,3.737,-1.037,0.915,0.091
1667720606459,2022-11-06T09.43.26.459,3.778,-0.305,0.915,0.213
1667720606500,2022-11-06T09.43.26.500,3.819,-0.488,0.915,0.427
1667720606540,2022-11-06T09.43.26.540,3.859,-0.793,0.884,-0.152
1667720606581,2022-11-06T09.43.26.581,3.900,-1.250,-0.183,0.091
1667720606622,2022-11-06T09.43.26.622,3.941,-0.213,1.372,0.244
1667720606663,2022-11-06T09.43.26.663,3.982,-0.305,0.945,0.335
1667720606702,2022-11-06T09.43.26.702,4.021,-1.829,-0.945,0.366
1667720606743,2022-11-06T09.43.26.743,4.062,-0.274,0.976,0.457
1667720606784,2022-11-06T09.43.26.784,4.103,2.104,-4.573,0.091
1667720606825,2022-11-06T09.43.26.825,4.144,11.951,-16.159,-0.427
1667720606865,2022-11-06T09.43.26.865,4.184,0.610,-5.457,-0.579
1667720606906,2022-11-06T09.43.26.906,4.225,4.512,4.390,-2.409
1667720606947,2022-11-06T09.43.26.947,4.266,-2.500,7.683,-5.640
1667720606986,2022-11-06T09.43.26.986,4.305,-9.238,19.207,-1.738
1667720607027,2022-11-06T09.43.27.027,4.346,0.518,7.988,-2.866
1667720607068,2022-11-06T09.43.27.068,4.387,0.671,-0.274,-2.165
1667720607109,2022-11-06T09.43.27.109,4.428,1.829,-0.915,-1.341
1667720607149,2022-11-06T09.43.27.149,4.468,-1.616,1.128,-1.372
1667720607190,2022-11-06T09.43.27.190,4.509,-1.707,1.128,0.518
1667720607231,2022-11-06T09.43.27.231,4.550,0.000,-1.646,0.244
1667720607272,2022-11-06T09.43.27.272,4.591,-0.610,-2.104,0.000
1667720607312,2022-11-06T09.43.27.312,4.631,-0.396,-0.640,-0.457
1667720607353,2022-11-06T09.43.27.353,4.672,-1.311,0.854,-0.915
1667720607394,2022-11-06T09.43.27.394,4.713,-1.220,-0.671,-0.427
1667720607435,2022-11-06T09.43.27.435,4.754,-0.427,0.945,-0.213
1667720607474,2022-11-06T09.43.27.474,4.793,-1.494,2.591,0.122
1667720607515,2022-11-06T09.43.27.515,4.834,-2.500,1.768,1.250
1667720607556,2022-11-06T09.43.27.556,4.875,-10.671,9.055,8.689
1667720607596,2022-11-06T09.43.27.596,4.915,-9.939,19.299,18.872
1667720607637,2022-11-06T09.43.27.637,4.956,-1.098,2.683,26.463
1667720607678,2022-11-06T09.43.27.678,4.997,-35.030,-18.933,44.238
1667720607719,2022-11-06T09.43.27.719,5.038,-45.000,-17.226,71.768
1667720607758,2022-11-06T09.43.27.758,5.077,-11.006,-51.707,98.140
1667720607799,2022-11-06T09.43.27.799,5.118,-15.976,-108.201,109.543
1667720607840,2022-11-06T09.43.27.840,5.159,17.927,-114.573,89.024
1667720607881,2022-11-06T09.43.27.881,5.200,50.244,-96.890,62.561
1667720607921,2022-11-06T09.43.27.921,5.240,54.726,-76.128,44.634
1667720607962,2022-11-06T09.43.27.962,5.281,78.110,-67.470,14.573
1667720608003,2022-11-06T09.43.28.003,5.322,55.457,-28.354,-28.293
1667720608044,2022-11-06T09.43.28.044,5.363,-50.061,-23.780,-25.183
1667720608084,2022-11-06T09.43.28.084,5.403,-4.695,-51.433,-10.213
1667720608125,2022-11-06T09.43.28.125,5.444,23.780,-22.866,-9.268
1667720608166,2022-11-06T09.43.28.166,5.485,-1.159,1.250,-4.817
1667720608207,2022-11-06T09.43.28.207,5.526,3.232,15.793,-2.470
1667720608246,2022-11-06T09.43.28.246,5.565,8.171,32.988,-0.274
1667720608287,2022-11-06T09.43.28.287,5.606,1.768,47.988,2.409
1667720608328,2022-11-06T09.43.28.328,5.647,-1.677,48.506,3.171
1667720608368,2022-11-06T09.43.28.368,5.687,-10.518,21.585,-5.549
1667720608409,2022-11-06T09.43.28.409,5.728,-14.604,-0.427,-14.421
1667720608450,2022-11-06T09.43.28.450,5.769,-8.476,1.860,-17.348
1667720608491,2022-11-06T09.43.28.491,5.810,-3.872,-4.817,-17.317
1667720608530,2022-11-06T09.43.28.530,5.849,1.951,-5.915,-35.793
1667720608571,2022-11-06T09.43.28.571,5.890,4.299,-15.701,-72.713
1667720608612,2022-11-06T09.43.28.612,5.931,-2.256,-37.256,-49.909
1667720608653,2022-11-06T09.43.28.653,5.972,-16.220,-34.878,-56.646
1667720608693,2022-11-06T09.43.28.693,6.012,-16.372,-27.530,-44.543
1667720608734,2022-11-06T09.43.28.734,6.053,-14.909,-4.116,-34.451
1667720608775,2022-11-06T09.43.28.775,6.094,-6.738,16.463,-29.024
1667720608816,2022-11-06T09.43.28.816,6.135,-9.238,30.640,-21.463
1667720608856,2022-11-06T09.43.28.856,6.175,-5.000,37.957,-4.970
1667720608897,2022-11-06T09.43.28.897,6.216,-6.463,37.287,3.963
1667720608938,2022-11-06T09.43.28.938,6.257,-2.470,36.159,9.726
1667720608977,2022-11-06T09.43.28.977,6.296,3.232,38.262,11.341
1667720609018,2022-11-06T09.43.29.018,6.337,7.256,31.799,8.415
1667720609059,2022-11-06T09.43.29.059,6.378,8.628,23.963,7.378
1667720609100,2022-11-06T09.43.29.100,6.419,8.262,28.293,8.018
1667720609140,2022-11-06T09.43.29.140,6.459,7.500,14.970,5.945
1667720609181,2022-11-06T09.43.29.181,6.500,0.701,4.451,4.970
1667720609222,2022-11-06T09.43.29.222,6.541,-2.165,7.713,5.244
1667720609263,2022-11-06T09.43.29.263,6.582,0.549,11.128,3.110
1667720609302,2022-11-06T09.43.29.302,6.621,-2.226,3.201,-0.305
1667720609343,2022-11-06T09.43.29.343,6.662,-3.201,-2.409,-2.134
1667720609384,2022-11-06T09.43.29.384,6.703,-3.018,-6.799,-2.226
1667720609424,2022-11-06T09.43.29.424,6.743,-2.835,-12.317,-2.104
1667720609465,2022-11-06T09.43.29.465,6.784,-2.561,-17.591,-1.067
1667720609506,2022-11-06T09.43.29.506,6.825,-1.799,-19.299,-0.335
1667720609547,2022-11-06T09.43.29.547,6.866,-0.061,-14.543,-0.244
1667720609587,2022-11-06T09.43.29.587,6.906,0.183,-7.256,-0.213
1667720609628,2022-11-06T09.43.29.628,6.947,0.579,-4.024,-0.640
1667720609669,2022-11-06T09.43.29.669,6.988,-1.220,-0.854,-0.122
1667720609710,2022-11-06T09.43.29.710,7.029,-0.549,-0.061,-0.396
1667720609749,2022-11-06T09.43.29.749,7.068,-1.280,-3.140,-0.854
1667720609790,2022-11-06T09.43.29.790,7.109,-0.854,-2.409,-0.091
1667720609831,2022-11-06T09.43.29.831,7.150,-1.280,-1.616,0.274
1667720609871,2022-11-06T09.43.29.871,7.190,-0.762,-1.646,-0.152
1667720609912,2022-11-06T09.43.29.912,7.231,-0.061,-0.213,0.152
1667720609953,2022-11-06T09.43.29.953,7.272,-0.945,-1.585,0.274
1667720609994,2022-11-06T09.43.29.994,7.313,-1.037,-2.988,-0.244
1667720610033,2022-11-06T09.43.30.033,7.352,-1.067,1.402,0.457
1667720610074,2022-11-06T09.43.30.074,7.393,-0.457,1.372,-0.030
1667720610115,2022-11-06T09.43.30.115,7.434,-0.884,-1.738,-0.732
1667720610156,2022-11-06T09.43.30.156,7.475,-1.372,-1.067,-0.427
1667720610196,2022-11-06T09.43.30.196,7.515,-0.945,-0.976,-0.305
1667720610237,2022-11-06T09.43.30.237,7.556,-1.189,-1.128,0.061
1667720610278,2022-11-06T09.43.30.278,7.597,-0.640,1.189,0.701
1667720610317,2022-11-06T09.43.30.317,7.636,-0.152,5.549,0.945
1667720610358,2022-11-06T09.43.30.358,7.677,0.305,6.921,0.305
1667720610399,2022-11-06T09.43.30.399,7.718,0.884,5.122,-0.244
1667720610441,2022-11-06T09.43.30.441,7.760,0.244,5.152,-0.396
1667720610480,2022-11-06T09.43.30.480,7.799,0.213,4.085,-1.098
1667720610521,2022-11-06T09.43.30.521,7.840,0.488,0.976,-1.829
1667720610562,2022-11-06T09.43.30.562,7.881,0.366,1.006,-1.128
1667720610603,2022-11-06T09.43.30.603,7.922,1.494,0.244,-0.396
1667720610643,2022-11-06T09.43.30.643,7.962,0.976,-2.317,-0.305
1667720610684,2022-11-06T09.43.30.684,8.003,0.640,-2.287,-0.457
1667720610725,2022-11-06T09.43.30.725,8.044,1.006,-1.280,-0.701
1667720610766,2022-11-06T09.43.30.766,8.085,0.549,0.244,-0.823
1667720610805,2022-11-06T09.43.30.805,8.124,0.000,0.579,-0.945
1667720610846,2022-11-06T09.43.30.846,8.165,0.030,1.311,-0.579
1667720610887,2022-11-06T09.43.30.887,8.206,-0.701,2.652,-0.244
1667720610927,2022-11-06T09.43.30.927,8.246,-0.030,2.226,-0.518
1667720610968,2022-11-06T09.43.30.968,8.287,-0.244,2.622,-0.244
1667720611009,2022-11-06T09.43.31.009,8.328,-0.152,2.805,-0.061
1667720611050,2022-11-06T09.43.31.050,8.369,0.183,2.409,-0.335
1667720611089,2022-11-06T09.43.31.089,8.408,-0.457,2.287,-0.305
1667720611130,2022-11-06T09.43.31.130,8.449,-0.915,2.927,-0.274
1667720611171,2022-11-06T09.43.31.171,8.490,-0.457,3.994,-0.030
1667720611212,2022-11-06T09.43.31.212,8.531,-0.183,4.024,-0.152
1667720611252,2022-11-06T09.43.31.252,8.571,-1.037,3.476,-0.152
1667720611293,2022-11-06T09.43.31.293,8.612,-0.274,3.720,0.274
1667720611334,2022-11-06T09.43.31.334,8.653,-0.213,2.896,0.122
1667720611374,2022-11-06T09.43.31.374,8.693,-0.945,2.317,0.244
1667720611415,2022-11-06T09.43.31.415,8.734,-0.122,1.921,-0.030
1667720611456,2022-11-06T09.43.31.456,8.775,0.427,1.646,-0.366
1667720611497,2022-11-06T09.43.31.497,8.816,0.183,1.463,-0.122
1667720611536,2022-11-06T09.43.31.536,8.855,0.701,-0.915,-0.610
1667720611577,2022-11-06T09.43.31.577,8.896,-0.884,-1.555,-0.518
1667720611618,2022-11-06T09.43.31.618,8.937,-0.854,0.396,-0.335
1667720611659,2022-11-06T09.43.31.659,8.978,-0.091,1.555,-0.366
1667720611699,2022-11-06T09.43.31.699,9.018,-0.701,1.677,-0.518
1667720611740,2022-11-06T09.43.31.740,9.059,-0.579,2.195,-0.213
1667720611781,2022-11-06T09.43.31.781,9.100,-0.549,1.159,0.183
1667720611820,2022-11-06T09.43.31.820,9.139,-0.579,1.037,0.610
1667720611861,2022-11-06T09.43.31.861,9.180,-0.701,1.067,0.335
1667720611902,2022-11-06T09.43.31.902,9.221,-0.549,1.829,0.152
1667720611943,2022-11-06T09.43.31.943,9.262,-0.427,2.500,0.152
1667720611983,2022-11-06T09.43.31.983,9.302,-0.305,2.043,0.000
1667720612024,2022-11-06T09.43.32.024,9.343,-0.549,2.165,0.335
1667720612065,2022-11-06T09.43.32.065,9.384,0.488,1.341,0.335
1667720612106,2022-11-06T09.43.32.106,9.425,0.427,0.518,0.091
1667720612146,2022-11-06T09.43.32.146,9.465,-0.396,0.823,0.213
1667720612187,2022-11-06T09.43.32.187,9.506,-0.122,1.067,0.274
1667720612228,2022-11-06T09.43.32.228,9.547,-0.732,1.159,0.122
1667720612267,2022-11-06T09.43.32.267,9.586,-1.006,1.433,0.122
1667720612308,2022-11-06T09.43.32.308,9.627,-0.427,0.701,0.152
1667720612349,2022-11-06T09.43.32.349,9.668,-0.061,0.579,0.457
1667720612390,2022-11-06T09.43.32.390,9.709,-0.396,0.335,0.488
1667720612430,2022-11-06T09.43.32.430,9.749,-1.341,0.823,0.823
1667720612471,2022-11-06T09.43.32.471,9.790,-0.915,2.530,1.037
1667720612512,2022-11-06T09.43.32.512,9.831,-1.555,3.628,1.311
1667720612553,2022-11-06T09.43.32.553,9.872,-1.738,3.201,1.372
1667720612592,2022-11-06T09.43.32.592,9.911,-1.768,1.799,1.799
1667720612633,2022-11-06T09.43.32.633,9.952,-1.799,0.976,2.256
1667720612674,2022-11-06T09.43.32.674,9.993,-1.250,1.128,2.652
1667720612715,2022-11-06T09.43.32.715,10.034,-0.793,0.061,2.561
1667720612755,2022-11-06T09.43.32.755,10.074,-0.152,-0.305,2.287
1667720612796,2022-11-06T09.43.32.796,10.115,-0.671,0.854,2.439
1667720612837,2022-11-06T09.43.32.837,10.156,-1.372,5.274,3.049
1667720612877,2022-11-06T09.43.32.877,10.196,0.244,6.402,2.134
1667720612918,2022-11-06T09.43.32.918,10.237,0.000,3.994,0.640
1667720612959,2022-11-06T09.43.32.959,10.278,-0.518,4.238,0.488
1667720613000,2022-11-06T09.43.33.000,10.319,0.122,7.317,0.610
1667720613039,2022-11-06T09.43.33.039,10.358,0.152,4.634,-0.152
1667720613080,2022-11-06T09.43.33.080,10.399,-0.701,2.470,-0.244
1667720613121,2022-11-06T09.43.33.121,10.440,-0.366,3.018,0.274
1667720613162,2022-11-06T09.43.33.162,10.481,-0.183,2.195,0.091
1667720613202,2022-11-06T09.43.33.202,10.521,-0.579,1.463,-0.396
1667720613243,2022-11-06T09.43.33.243,10.562,0.366,1.921,-0.610
1667720613284,2022-11-06T09.43.33.284,10.603,-0.091,1.372,-0.488
1667720613323,2022-11-06T09.43.33.323,10.642,-0.122,0.945,-0.305
1667720613364,2022-11-06T09.43.33.364,10.683,-0.213,0.793,-0.396
1667720613405,2022-11-06T09.43.33.405,10.724,-0.488,0.366,-0.457
1667720613446,2022-11-06T09.43.33.446,10.765,-0.091,0.610,-0.396
1667720613486,2022-11-06T09.43.33.486,10.805,-0.518,0.427,-0.122
1667720613527,2022-11-06T09.43.33.527,10.846,-0.457,0.396,0.213
1667720613568,2022-11-06T09.43.33.568,10.887,-0.274,0.884,0.152
1667720613609,2022-11-06T09.43.33.609,10.928,-0.244,0.640,-0.213
1667720613649,2022-11-06T09.43.33.649,10.968,-0.183,-0.091,-0.335
1667720613690,2022-11-06T09.43.33.690,11.009,-0.213,-0.061,0.000
1667720613731,2022-11-06T09.43.33.731,11.050,-0.854,0.762,0.274
1667720613770,2022-11-06T09.43.33.770,11.089,-1.006,1.890,-0.091
1667720613811,2022-11-06T09.43.33.811,11.130,-0.671,3.018,-0.488
1667720613852,2022-11-06T09.43.33.852,11.171,-0.640,1.524,-0.366
1667720613893,2022-11-06T09.43.33.893,11.212,-0.915,-0.518,0.427
1667720613933,2022-11-06T09.43.33.933,11.252,-1.128,-1.616,1.341
1667720613974,2022-11-06T09.43.33.974,11.293,-1.220,-3.628,1.372
1667720614015,2022-11-06T09.43.34.015,11.334,-1.098,-3.445,1.463
1667720614056,2022-11-06T09.43.34.056,11.375,-0.945,-2.073,1.982
1667720614095,2022-11-06T09.43.34.095,11.414,0.061,0.854,1.555
1667720614136,2022-11-06T09.43.34.136,11.455,0.579,2.012,0.488
1667720614177,2022-11-06T09.43.34.177,11.496,0.579,3.780,0.152
1667720614218,2022-11-06T09.43.34.218,11.537,0.915,3.506,0.030
1667720614258,2022-11-06T09.43.34.258,11.577,0.457,2.591,-0.488
1667720614299,2022-11-06T09.43.34.299,11.618,-0.610,1.890,-1.128
1667720614340,2022-11-06T09.43.34.340,11.659,0.274,0.488,-0.915
1667720614379,2022-11-06T09.43.34.379,11.698,-0.183,-0.457,-0.061
1667720614420,2022-11-06T09.43.34.420,11.739,-0.610,-1.128,0.488
1667720614462,2022-11-06T09.43.34.462,11.781,-0.366,-1.555,0.366
1667720614503,2022-11-06T09.43.34.503,11.822,-0.061,-0.488,0.305
1667720614542,2022-11-06T09.43.34.542,11.861,0.091,0.122,0.183
1667720614583,2022-11-06T09.43.34.583,11.902,-0.244,1.128,0.061
1667720614624,2022-11-06T09.43.34.624,11.943,-0.427,1.524,-0.183
1667720614665,2022-11-06T09.43.34.665,11.984,-0.610,1.494,-0.427
1667720614705,2022-11-06T09.43.34.705,12.024,0.000,0.762,-0.854
1667720614746,2022-11-06T09.43.34.746,12.065,-0.671,0.762,-0.610
1667720614787,2022-11-06T09.43.34.787,12.106,-0.122,0.518,-0.671
1667720614826,2022-11-06T09.43.34.826,12.145,-0.396,-0.671,-0.854
1667720614867,2022-11-06T09.43.34.867,12.186,-0.213,-1.037,-0.701
1667720614908,2022-11-06T09.43.34.908,12.227,0.030,-0.152,-0.671
1667720614949,2022-11-06T09.43.34.949,12.268,0.061,-0.305,-0.854
1667720614989,2022-11-06T09.43.34.989,12.308,0.122,-0.549,-0.854
1667720615030,2022-11-06T09.43.35.030,12.349,0.244,0.000,-0.518
1667720615071,2022-11-06T09.43.35.071,12.390,0.061,0.061,-0.274
1667720615112,2022-11-06T09.43.35.112,12.431,-0.244,0.274,-0.244
1667720615151,2022-11-06T09.43.35.151,12.470,-0.213,0.122,-0.244
1667720615192,2022-11-06T09.43.35.192,12.511,-0.305,0.213,-0.183
1667720615233,2022-11-06T09.43.35.233,12.552,-0.030,1.220,-0.091
1667720615273,2022-11-06T09.43.35.273,12.592,-0.549,1.524,-0.030
1667720615314,2022-11-06T09.43.35.314,12.633,-1.341,0.610,-0.305
1667720615355,2022-11-06T09.43.35.355,12.674,-1.463,0.457,-0.274
1667720615396,2022-11-06T09.43.35.396,12.715,-0.305,0.457,-0.091
1667720615436,2022-11-06T09.43.35.436,12.755,-0.549,1.098,-0.213
1667720615477,2022-11-06T09.43.35.477,12.796,-0.671,0.488,-0.396
1667720615518,2022-11-06T09.43.35.518,12.837,-0.335,0.000,-0.335
1667720615559,2022-11-06T09.43.35.559,12.878,-0.427,0.427,-0.152
1667720615598,2022-11-06T09.43.35.598,12.917,-0.732,0.213,-0.091
1667720615639,2022-11-06T09.43.35.639,12.958,-0.244,0.610,-0.274
1667720615680,2022-11-06T09.43.35.680,12.999,-0.244,-0.091,-0.396
1667720615720,2022-11-06T09.43.35.720,13.039,-0.457,0.396,-0.122
1667720615761,2022-11-06T09.43.35.761,13.080,-0.488,-0.091,-0.305
1667720615802,2022-11-06T09.43.35.802,13.121,-0.457,-0.274,-0.396
1667720615843,2022-11-06T09.43.35.843,13.162,-0.610,0.152,-0.305
1667720615882,2022-11-06T09.43.35.882,13.201,-0.640,0.335,-0.518
1667720615923,2022-11-06T09.43.35.923,13.242,-0.610,0.366,-0.579
1667720615964,2022-11-06T09.43.35.964,13.283,-0.152,0.122,-0.335
1667720616005,2022-11-06T09.43.36.005,13.324,0.244,-0.671,0.000
1667720616045,2022-11-06T09.43.36.045,13.364,-0.488,-0.732,0.396
1667720616086,2022-11-06T09.43.36.086,13.405,-1.189,0.061,0.274
1667720616127,2022-11-06T09.43.36.127,13.446,-0.335,1.067,-0.244
1667720616168,2022-11-06T09.43.36.168,13.487,-0.335,1.098,-0.579
1667720616208,2022-11-06T09.43.36.208,13.527,-0.091,0.732,-0.305
1667720616249,2022-11-06T09.43.36.249,13.568,-0.457,0.183,0.091
1667720616290,2022-11-06T09.43.36.290,13.609,-0.244,0.000,0.122
1667720616329,2022-11-06T09.43.36.329,13.648,-0.366,0.884,0.183
1667720616370,2022-11-06T09.43.36.370,13.689,-0.488,0.610,-0.122
1667720616411,2022-11-06T09.43.36.411,13.730,-0.274,0.549,-0.335
1667720616452,2022-11-06T09.43.36.452,13.771,-0.549,0.213,-0.335
1667720616492,2022-11-06T09.43.36.492,13.811,-0.366,0.030,-0.152
1667720616533,2022-11-06T09.43.36.533,13.852,-0.671,0.122,0.030
1667720616574,2022-11-06T09.43.36.574,13.893,-0.335,0.305,-0.061
1667720616615,2022-11-06T09.43.36.615,13.934,-0.549,0.823,0.091
1667720616654,2022-11-06T09.43.36.654,13.973,-0.640,0.579,0.030
1667720616695,2022-11-06T09.43.36.695,14.014,-0.457,0.427,0.061
1667720616736,2022-11-06T09.43.36.736,14.055,-0.427,0.823,0.091
1667720616776,2022-11-06T09.43.36.776,14.095,-0.518,0.518,-0.030
1667720616817,2022-11-06T09.43.36.817,14.136,-0.366,0.335,-0.152
1667720616858,2022-11-06T09.43.36.858,14.177,-0.274,0.549,-0.122
1667720616899,2022-11-06T09.43.36.899,14.218,-0.335,0.183,-0.274
1667720616939,2022-11-06T09.43.36.939,14.258,-0.274,-0.335,-0.274
1667720616980,2022-11-06T09.43.36.980,14.299,-0.579,-0.091,-0.213
1667720617021,2022-11-06T09.43.37.021,14.340,-0.335,0.122,-0.152
1667720617062,2022-11-06T09.43.37.062,14.381,-0.671,0.030,0.091
1667720617101,2022-11-06T09.43.37.101,14.420,-0.457,-1.006,-0.122
1667720617142,2022-11-06T09.43.37.142,14.461,-0.732,-0.457,-0.061
1667720617183,2022-11-06T09.43.37.183,14.502,-0.610,0.396,-0.183
1667720617223,2022-11-06T09.43.37.223,14.542,-0.305,0.122,-0.762
