epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667907985496,2022-11-08T13:46:25.496,360.179,-0.058,0.145,-1.005
1667907985537,2022-11-08T13:46:25.537,360.220,-0.065,0.139,-1.000
1667907985576,2022-11-08T13:46:25.576,360.259,-0.066,0.124,-1.001
1667907985617,2022-11-08T13:46:25.617,360.300,-0.064,0.136,-1.001
1667907985658,2022-11-08T13:46:25.658,360.341,-0.055,0.139,-1.008
1667907985698,2022-11-08T13:46:25.698,360.381,-0.060,0.147,-1.004
1667907985739,2022-11-08T13:46:25.739,360.422,-0.069,0.131,-0.999
1667907985780,2022-11-08T13:46:25.780,360.463,-0.070,0.119,-1.001
1667907985821,2022-11-08T13:46:25.821,360.504,-0.057,0.150,-1.006
1667907985861,2022-11-08T13:46:25.861,360.544,-0.054,0.133,-1.011
1667907985902,2022-11-08T13:46:25.902,360.585,-0.073,0.139,-0.997
1667907985943,2022-11-08T13:46:25.943,360.626,-0.065,0.123,-1.002
1667907985984,2022-11-08T13:46:25.984,360.667,-0.056,0.144,-1.005
1667907986023,2022-11-08T13:46:26.023,360.706,-0.061,0.136,-1.005
1667907986064,2022-11-08T13:46:26.064,360.747,-0.065,0.129,-1.003
1667907986105,2022-11-08T13:46:26.105,360.788,-0.069,0.131,-0.998
1667907986146,2022-11-08T13:46:26.146,360.829,-0.059,0.136,-1.006
1667907986186,2022-11-08T13:46:26.186,360.869,-0.044,0.156,-1.008
1667907986227,2022-11-08T13:46:26.227,360.910,-0.066,0.137,-0.996
1667907986268,2022-11-08T13:46:26.268,360.951,-0.071,0.116,-1.002
1667907986307,2022-11-08T13:46:26.307,360.990,-0.063,0.137,-1.004
1667907986348,2022-11-08T13:46:26.348,361.031,-0.055,0.132,-1.007
1667907986389,2022-11-08T13:46:26.389,361.072,-0.064,0.137,-1.002
1667907986430,2022-11-08T13:46:26.430,361.113,-0.062,0.126,-1.005
1667907986470,2022-11-08T13:46:26.470,361.153,-0.059,0.134,-1.005
1667907986511,2022-11-08T13:46:26.511,361.194,-0.057,0.147,-1.004
1667907986552,2022-11-08T13:46:26.552,361.235,-0.055,0.132,-1.004
1667907986593,2022-11-08T13:46:26.593,361.276,-0.063,0.150,-0.997
1667907986633,2022-11-08T13:46:26.633,361.316,-0.057,0.129,-1.008
1667907986674,2022-11-08T13:46:26.674,361.357,-0.061,0.139,-1.003
1667907986715,2022-11-08T13:46:26.715,361.398,-0.060,0.122,-1.006
1667907986756,2022-11-08T13:46:26.756,361.439,-0.064,0.130,-1.001
1667907986795,2022-11-08T13:46:26.795,361.478,-0.063,0.132,-1.000
1667907986836,2022-11-08T13:46:26.836,361.519,-0.065,0.117,-1.003
1667907986877,2022-11-08T13:46:26.877,361.560,-0.064,0.141,-1.003
1667907986917,2022-11-08T13:46:26.917,361.600,-0.048,0.141,-1.010
1667907986958,2022-11-08T13:46:26.958,361.641,-0.058,0.137,-1.005
1667907986999,2022-11-08T13:46:26.999,361.682,-0.065,0.126,-0.998
1667907987040,2022-11-08T13:46:27.040,361.723,-0.062,0.129,-1.000
1667907987079,2022-11-08T13:46:27.079,361.762,-0.057,0.127,-1.008
1667907987120,2022-11-08T13:46:27.120,361.803,-0.057,0.132,-1.006
1667907987161,2022-11-08T13:46:27.161,361.844,-0.063,0.128,-1.001
1667907987202,2022-11-08T13:46:27.202,361.885,-0.060,0.125,-1.003
1667907987242,2022-11-08T13:46:27.242,361.925,-0.058,0.134,-1.004
1667907987283,2022-11-08T13:46:27.283,361.966,-0.053,0.129,-1.007
1667907987324,2022-11-08T13:46:27.324,362.007,-0.063,0.132,-1.002
1667907987365,2022-11-08T13:46:27.365,362.048,-0.060,0.123,-1.005
1667907987404,2022-11-08T13:46:27.404,362.087,-0.059,0.126,-1.005
1667907987445,2022-11-08T13:46:27.445,362.128,-0.055,0.134,-1.005
1667907987487,2022-11-08T13:46:27.487,362.170,-0.059,0.131,-1.004
1667907987526,2022-11-08T13:46:27.526,362.209,-0.059,0.136,-1.006
1667907987567,2022-11-08T13:46:27.567,362.250,-0.059,0.116,-1.006
1667907987608,2022-11-08T13:46:27.608,362.291,-0.069,0.133,-1.001
1667907987649,2022-11-08T13:46:27.649,362.332,-0.053,0.123,-1.010
1667907987689,2022-11-08T13:46:27.689,362.372,-0.054,0.141,-1.004
1667907987730,2022-11-08T13:46:27.730,362.413,-0.059,0.135,-1.001
1667907987771,2022-11-08T13:46:27.771,362.454,-0.063,0.123,-1.001
1667907987812,2022-11-08T13:46:27.812,362.495,-0.058,0.141,-1.005
1667907987851,2022-11-08T13:46:27.851,362.534,-0.055,0.130,-1.007
1667907987892,2022-11-08T13:46:27.892,362.575,-0.068,0.132,-0.999
1667907987933,2022-11-08T13:46:27.933,362.616,-0.060,0.122,-1.005
1667907987974,2022-11-08T13:46:27.974,362.657,-0.054,0.140,-1.007
1667907988014,2022-11-08T13:46:28.014,362.697,-0.055,0.139,-1.007
1667907988055,2022-11-08T13:46:28.055,362.738,-0.064,0.125,-1.001
1667907988096,2022-11-08T13:46:28.096,362.779,-0.066,0.125,-1.001
1667907988135,2022-11-08T13:46:28.135,362.818,-0.055,0.133,-1.008
1667907988176,2022-11-08T13:46:28.176,362.859,-0.055,0.138,-1.006
1667907988217,2022-11-08T13:46:28.217,362.900,-0.062,0.132,-1.002
1667907988258,2022-11-08T13:46:28.258,362.941,-0.066,0.126,-1.000
1667907988298,2022-11-08T13:46:28.298,362.981,-0.059,0.130,-1.006
1667907988339,2022-11-08T13:46:28.339,363.022,-0.056,0.140,-1.008
1667907988380,2022-11-08T13:46:28.380,363.063,-0.060,0.132,-1.005
1667907988421,2022-11-08T13:46:28.421,363.104,-0.065,0.125,-1.001
1667907988461,2022-11-08T13:46:28.461,363.144,-0.061,0.132,-1.003
1667907988502,2022-11-08T13:46:28.502,363.185,-0.055,0.135,-1.007
1667907988543,2022-11-08T13:46:28.543,363.226,-0.063,0.133,-1.003
1667907988584,2022-11-08T13:46:28.584,363.267,-0.063,0.125,-1.004
1667907988623,2022-11-08T13:46:28.623,363.306,-0.059,0.134,-1.004
1667907988664,2022-11-08T13:46:28.664,363.347,-0.058,0.133,-1.005
1667907988705,2022-11-08T13:46:28.705,363.388,-0.062,0.127,-1.003
1667907988745,2022-11-08T13:46:28.745,363.428,-0.062,0.132,-1.003
1667907988786,2022-11-08T13:46:28.786,363.469,-0.057,0.132,-1.007
1667907988827,2022-11-08T13:46:28.827,363.510,-0.060,0.132,-1.005
1667907988868,2022-11-08T13:46:28.868,363.551,-0.063,0.129,-1.003
1667907988907,2022-11-08T13:46:28.907,363.590,-0.061,0.130,-1.002
1667907988948,2022-11-08T13:46:28.948,363.631,-0.061,0.132,-1.002
1667907988989,2022-11-08T13:46:28.989,363.672,-0.061,0.134,-1.006
1667907989030,2022-11-08T13:46:29.030,363.713,-0.061,0.131,-1.004
1667907989070,2022-11-08T13:46:29.070,363.753,-0.062,0.131,-1.003
1667907989111,2022-11-08T13:46:29.111,363.794,-0.062,0.133,-1.004
1667907989152,2022-11-08T13:46:29.152,363.835,-0.062,0.134,-1.004
1667907989192,2022-11-08T13:46:29.192,363.875,-0.061,0.132,-1.003
1667907989233,2022-11-08T13:46:29.233,363.916,-0.062,0.133,-1.004
1667907989274,2022-11-08T13:46:29.274,363.957,-0.059,0.132,-1.005
1667907989315,2022-11-08T13:46:29.315,363.998,-0.060,0.133,-1.004
1667907989354,2022-11-08T13:46:29.354,364.037,-0.059,0.131,-1.005
1667907989395,2022-11-08T13:46:29.395,364.078,-0.062,0.132,-1.004
1667907989436,2022-11-08T13:46:29.436,364.119,-0.069,0.122,-1.003
1667907989477,2022-11-08T13:46:29.477,364.160,-0.055,0.119,-1.012
1667907989517,2022-11-08T13:46:29.517,364.200,-0.057,0.166,-1.002
1667907989558,2022-11-08T13:46:29.558,364.241,-0.061,0.116,-1.006
1667907989599,2022-11-08T13:46:29.599,364.282,-0.076,0.120,-0.994
1667907989640,2022-11-08T13:46:29.640,364.323,-0.062,0.132,-1.003
1667907989679,2022-11-08T13:46:29.679,364.362,-0.049,0.140,-1.010
1667907989720,2022-11-08T13:46:29.720,364.403,-0.066,0.139,-1.003
1667907989761,2022-11-08T13:46:29.761,364.444,-0.064,0.120,-1.005
1667907989801,2022-11-08T13:46:29.801,364.484,-0.070,0.135,-0.999
1667907989842,2022-11-08T13:46:29.842,364.525,-0.054,0.130,-1.007
1667907989883,2022-11-08T13:46:29.883,364.566,-0.056,0.135,-1.005
1667907989924,2022-11-08T13:46:29.924,364.607,-0.068,0.133,-1.000
1667907989964,2022-11-08T13:46:29.964,364.647,-0.067,0.115,-1.004
1667907990005,2022-11-08T13:46:30.005,364.688,-0.062,0.136,-1.005
1667907990046,2022-11-08T13:46:30.046,364.729,-0.054,0.134,-1.008
1667907990087,2022-11-08T13:46:30.087,364.770,-0.063,0.131,-1.004
1667907990126,2022-11-08T13:46:30.126,364.809,-0.069,0.121,-1.002
1667907990167,2022-11-08T13:46:30.167,364.850,-0.064,0.125,-1.004
1667907990208,2022-11-08T13:46:30.208,364.891,-0.058,0.135,-1.007
1667907990249,2022-11-08T13:46:30.249,364.932,-0.056,0.128,-1.008
1667907990289,2022-11-08T13:46:30.289,364.972,-0.066,0.126,-1.002
1667907990330,2022-11-08T13:46:30.330,365.013,-0.066,0.121,-1.003
1667907990371,2022-11-08T13:46:30.371,365.054,-0.061,0.127,-1.006
1667907990410,2022-11-08T13:46:30.410,365.093,-0.060,0.131,-1.005
1667907990451,2022-11-08T13:46:30.451,365.134,-0.060,0.124,-1.005
1667907990492,2022-11-08T13:46:30.492,365.175,-0.065,0.134,-1.003
1667907990533,2022-11-08T13:46:30.533,365.216,-0.061,0.122,-1.005
1667907990573,2022-11-08T13:46:30.573,365.256,-0.062,0.132,-1.005
1667907990614,2022-11-08T13:46:30.614,365.297,-0.063,0.129,-1.005
1667907990655,2022-11-08T13:46:30.655,365.338,-0.066,0.126,-1.003
1667907990696,2022-11-08T13:46:30.696,365.379,-0.061,0.128,-1.005
1667907990736,2022-11-08T13:46:30.736,365.419,-0.060,0.131,-1.005
1667907990777,2022-11-08T13:46:30.777,365.460,-0.062,0.128,-1.005
1667907990818,2022-11-08T13:46:30.818,365.501,-0.065,0.128,-1.003
1667907990857,2022-11-08T13:46:30.857,365.540,-0.064,0.127,-1.004
1667907990898,2022-11-08T13:46:30.898,365.581,-0.062,0.131,-1.005
1667907990939,2022-11-08T13:46:30.939,365.622,-0.061,0.130,-1.005
1667907990980,2022-11-08T13:46:30.980,365.663,-0.061,0.133,-1.004
1667907991020,2022-11-08T13:46:31.020,365.703,-0.065,0.130,-1.002
1667907991061,2022-11-08T13:46:31.061,365.744,-0.065,0.130,-1.002
1667907991102,2022-11-08T13:46:31.102,365.785,-0.061,0.130,-1.007
1667907991143,2022-11-08T13:46:31.143,365.826,-0.062,0.130,-1.004
1667907991182,2022-11-08T13:46:31.182,365.865,-0.065,0.125,-1.002
1667907991223,2022-11-08T13:46:31.223,365.906,-0.064,0.130,-1.003
1667907991264,2022-11-08T13:46:31.264,365.947,-0.061,0.133,-1.006
1667907991305,2022-11-08T13:46:31.305,365.988,-0.061,0.126,-1.005
1667907991345,2022-11-08T13:46:31.345,366.028,-0.067,0.127,-1.002
1667907991386,2022-11-08T13:46:31.386,366.069,-0.064,0.127,-1.005
1667907991427,2022-11-08T13:46:31.427,366.110,-0.063,0.130,-1.006
1667907991466,2022-11-08T13:46:31.466,366.149,-0.063,0.129,-1.004
1667907991508,2022-11-08T13:46:31.508,366.191,-0.064,0.128,-1.003
1667907991549,2022-11-08T13:46:31.549,366.232,-0.064,0.130,-1.005
1667907991590,2022-11-08T13:46:31.590,366.273,-0.062,0.132,-1.006
1667907991629,2022-11-08T13:46:31.629,366.312,-0.064,0.132,-1.003
1667907991670,2022-11-08T13:46:31.670,366.353,-0.065,0.127,-1.003
1667907991711,2022-11-08T13:46:31.711,366.394,-0.065,0.130,-1.003
1667907991752,2022-11-08T13:46:31.752,366.435,-0.061,0.132,-1.005
1667907991792,2022-11-08T13:46:31.792,366.475,-0.064,0.130,-1.003
1667907991833,2022-11-08T13:46:31.833,366.516,-0.065,0.131,-1.003
1667907991874,2022-11-08T13:46:31.874,366.557,-0.064,0.129,-1.004
1667907991913,2022-11-08T13:46:31.913,366.596,-0.064,0.134,-1.004
1667907991954,2022-11-08T13:46:31.954,366.637,-0.062,0.127,-1.007
1667907991995,2022-11-08T13:46:31.995,366.678,-0.065,0.132,-1.003
1667907992036,2022-11-08T13:46:32.036,366.719,-0.064,0.125,-1.004
1667907992076,2022-11-08T13:46:32.076,366.759,-0.065,0.128,-1.004
1667907992117,2022-11-08T13:46:32.117,366.800,-0.064,0.131,-1.004
1667907992158,2022-11-08T13:46:32.158,366.841,-0.063,0.128,-1.005
1667907992199,2022-11-08T13:46:32.199,366.882,-0.064,0.129,-1.003
1667907992238,2022-11-08T13:46:32.238,366.921,-0.065,0.129,-1.002
1667907992279,2022-11-08T13:46:32.279,366.962,-0.062,0.129,-1.005
1667907992320,2022-11-08T13:46:32.320,367.003,-0.063,0.130,-1.005
1667907992360,2022-11-08T13:46:32.360,367.043,-0.064,0.128,-1.003
1667907992401,2022-11-08T13:46:32.401,367.084,-0.064,0.125,-1.003
1667907992442,2022-11-08T13:46:32.442,367.125,-0.063,0.134,-1.004
1667907992483,2022-11-08T13:46:32.483,367.166,-0.062,0.129,-1.006
1667907992523,2022-11-08T13:46:32.523,367.206,-0.066,0.130,-1.004
1667907992564,2022-11-08T13:46:32.564,367.247,-0.064,0.128,-1.005
1667907992605,2022-11-08T13:46:32.605,367.288,-0.064,0.131,-1.004
1667907992646,2022-11-08T13:46:32.646,367.329,-0.063,0.128,-1.004
1667907992685,2022-11-08T13:46:32.685,367.368,-0.064,0.128,-1.002
1667907992726,2022-11-08T13:46:32.726,367.409,-0.062,0.127,-1.005
1667907992767,2022-11-08T13:46:32.767,367.450,-0.062,0.141,-1.003
1667907992807,2022-11-08T13:46:32.807,367.490,-0.062,0.127,-1.007
1667907992848,2022-11-08T13:46:32.848,367.531,-0.069,0.134,-0.999
1667907992889,2022-11-08T13:46:32.889,367.572,-0.058,0.109,-1.007
1667907992930,2022-11-08T13:46:32.930,367.613,-0.062,0.145,-1.002
1667907992969,2022-11-08T13:46:32.969,367.652,-0.060,0.130,-1.007
1667907993010,2022-11-08T13:46:33.010,367.693,-0.066,0.120,-1.001
1667907993051,2022-11-08T13:46:33.051,367.734,-0.066,0.132,-1.001
1667907993092,2022-11-08T13:46:33.092,367.775,-0.055,0.133,-1.006
1667907993132,2022-11-08T13:46:33.132,367.815,-0.060,0.153,-1.000
1667907993173,2022-11-08T13:46:33.173,367.856,-0.056,0.138,-1.006
1667907993214,2022-11-08T13:46:33.214,367.897,-0.059,0.141,-1.003
1667907993254,2022-11-08T13:46:33.254,367.937,-0.061,0.136,-1.005
1667907993295,2022-11-08T13:46:33.295,367.978,-0.064,0.135,-1.002
1667907993336,2022-11-08T13:46:33.336,368.019,-0.060,0.137,-1.004
1667907993377,2022-11-08T13:46:33.377,368.060,-0.058,0.143,-1.004
1667907993416,2022-11-08T13:46:33.416,368.099,-0.058,0.142,-1.004
1667907993457,2022-11-08T13:46:33.457,368.140,-0.063,0.125,-1.002
1667907993498,2022-11-08T13:46:33.498,368.181,-0.067,0.131,-0.999
1667907993539,2022-11-08T13:46:33.539,368.222,-0.060,0.136,-1.005
1667907993579,2022-11-08T13:46:33.579,368.262,-0.060,0.144,-1.004
1667907993620,2022-11-08T13:46:33.620,368.303,-0.064,0.135,-1.002
1667907993661,2022-11-08T13:46:33.661,368.344,-0.068,0.129,-1.001
1667907993702,2022-11-08T13:46:33.702,368.385,-0.061,0.141,-1.003
1667907993741,2022-11-08T13:46:33.741,368.424,-0.060,0.135,-1.004
1667907993782,2022-11-08T13:46:33.782,368.465,-0.065,0.128,-1.003
1667907993823,2022-11-08T13:46:33.823,368.506,-0.068,0.143,-0.998
1667907993863,2022-11-08T13:46:33.863,368.546,-0.062,0.136,-1.004
1667907993904,2022-11-08T13:46:33.904,368.587,-0.062,0.139,-1.006
1667907993945,2022-11-08T13:46:33.945,368.628,-0.067,0.133,-1.000
1667907993986,2022-11-08T13:46:33.986,368.669,-0.063,0.131,-1.003
1667907994026,2022-11-08T13:46:34.026,368.709,-0.062,0.143,-1.002
1667907994067,2022-11-08T13:46:34.067,368.750,-0.059,0.135,-1.006
1667907994108,2022-11-08T13:46:34.108,368.791,-0.066,0.131,-1.002
1667907994149,2022-11-08T13:46:34.149,368.832,-0.071,0.126,-1.001
1667907994188,2022-11-08T13:46:34.188,368.871,-0.062,0.131,-1.006
1667907994229,2022-11-08T13:46:34.229,368.912,-0.060,0.144,-1.005
1667907994270,2022-11-08T13:46:34.270,368.953,-0.064,0.146,-1.000
1667907994310,2022-11-08T13:46:34.310,368.993,-0.059,0.130,-1.004
1667907994351,2022-11-08T13:46:34.351,369.034,-0.065,0.138,-1.000
1667907994392,2022-11-08T13:46:34.392,369.075,-0.062,0.138,-1.002
1667907994433,2022-11-08T13:46:34.433,369.116,-0.058,0.133,-1.008
1667907994472,2022-11-08T13:46:34.472,369.155,-0.064,0.145,-1.001
1667907994513,2022-11-08T13:46:34.513,369.196,-0.063,0.116,-1.003
1667907994554,2022-11-08T13:46:34.554,369.237,-0.073,0.135,-0.999
1667907994595,2022-11-08T13:46:34.595,369.278,-0.055,0.135,-1.009
1667907994635,2022-11-08T13:46:34.635,369.318,-0.063,0.139,-1.002
1667907994676,2022-11-08T13:46:34.676,369.359,-0.067,0.130,-1.001
1667907994717,2022-11-08T13:46:34.717,369.400,-0.063,0.132,-1.003
1667907994757,2022-11-08T13:46:34.757,369.440,-0.061,0.142,-1.003
1667907994798,2022-11-08T13:46:34.798,369.481,-0.057,0.134,-1.007
1667907994839,2022-11-08T13:46:34.839,369.522,-0.067,0.134,-1.000
1667907994880,2022-11-08T13:46:34.880,369.563,-0.070,0.123,-1.000
1667907994919,2022-11-08T13:46:34.919,369.602,-0.062,0.136,-1.005
1667907994960,2022-11-08T13:46:34.960,369.643,-0.053,0.144,-1.010
1667907995001,2022-11-08T13:46:35.001,369.684,-0.068,0.128,-1.000
1667907995042,2022-11-08T13:46:35.042,369.725,-0.078,0.127,-0.993
1667907995082,2022-11-08T13:46:35.082,369.765,-0.058,0.127,-1.009
1667907995123,2022-11-08T13:46:35.123,369.806,-0.053,0.144,-1.010
1667907995164,2022-11-08T13:46:35.164,369.847,-0.062,0.131,-1.005
1667907995205,2022-11-08T13:46:35.205,369.888,-0.075,0.127,-0.996
1667907995244,2022-11-08T13:46:35.244,369.927,-0.064,0.129,-1.003
1667907995285,2022-11-08T13:46:35.285,369.968,-0.057,0.137,-1.003
1667907995326,2022-11-08T13:46:35.326,370.009,-0.069,0.141,-0.997
1667907995366,2022-11-08T13:46:35.366,370.049,-0.057,0.125,-1.010
1667907995407,2022-11-08T13:46:35.407,370.090,-0.062,0.141,-1.004
1667907995448,2022-11-08T13:46:35.448,370.131,-0.064,0.134,-1.003
1667907995489,2022-11-08T13:46:35.489,370.172,-0.066,0.127,-1.002
1667907995529,2022-11-08T13:46:35.529,370.212,-0.060,0.120,-1.007
1667907995570,2022-11-08T13:46:35.570,370.253,-0.067,0.141,-1.000
1667907995611,2022-11-08T13:46:35.611,370.294,-0.057,0.129,-1.008
1667907995652,2022-11-08T13:46:35.652,370.335,-0.067,0.131,-1.000
1667907995691,2022-11-08T13:46:35.691,370.374,-0.065,0.132,-1.002
1667907995732,2022-11-08T13:46:35.732,370.415,-0.049,0.133,-1.011
1667907995773,2022-11-08T13:46:35.773,370.456,-0.066,0.140,-1.002
1667907995813,2022-11-08T13:46:35.813,370.496,-0.068,0.112,-1.002
1667907995854,2022-11-08T13:46:35.854,370.537,-0.065,0.139,-1.002
1667907995895,2022-11-08T13:46:35.895,370.578,-0.052,0.142,-1.009
1667907995936,2022-11-08T13:46:35.936,370.619,-0.060,0.132,-1.003
1667907995975,2022-11-08T13:46:35.975,370.658,-0.075,0.129,-0.995
1667907996016,2022-11-08T13:46:36.016,370.699,-0.062,0.119,-1.007
1667907996057,2022-11-08T13:46:36.057,370.740,-0.048,0.151,-1.012
1667907996098,2022-11-08T13:46:36.098,370.781,-0.062,0.141,-1.001
1667907996138,2022-11-08T13:46:36.138,370.821,-0.066,0.117,-1.001
1667907996179,2022-11-08T13:46:36.179,370.862,-0.071,0.134,-0.998
1667907996220,2022-11-08T13:46:36.220,370.903,-0.058,0.128,-1.007
1667907996259,2022-11-08T13:46:36.259,370.942,-0.059,0.136,-1.006
1667907996300,2022-11-08T13:46:36.300,370.983,-0.064,0.134,-1.002
1667907996341,2022-11-08T13:46:36.341,371.024,-0.063,0.130,-1.002
1667907996383,2022-11-08T13:46:36.383,371.066,-0.062,0.139,-1.005
1667907996422,2022-11-08T13:46:36.422,371.105,-0.060,0.134,-1.005
1667907996463,2022-11-08T13:46:36.463,371.146,-0.063,0.137,-1.003
1667907996504,2022-11-08T13:46:36.504,371.187,-0.059,0.131,-1.005
1667907996545,2022-11-08T13:46:36.545,371.228,-0.060,0.141,-1.003
1667907996585,2022-11-08T13:46:36.585,371.268,-0.057,0.138,-1.005
1667907996626,2022-11-08T13:46:36.626,371.309,-0.065,0.144,-0.999
1667907996667,2022-11-08T13:46:36.667,371.350,-0.058,0.126,-1.007
1667907996708,2022-11-08T13:46:36.708,371.391,-0.074,0.150,-0.996
1667907996747,2022-11-08T13:46:36.747,371.430,-0.052,0.100,-1.011
1667907996788,2022-11-08T13:46:36.788,371.471,-0.058,0.158,-1.001
1667907996829,2022-11-08T13:46:36.829,371.512,-0.062,0.145,-1.001
1667907996869,2022-11-08T13:46:36.869,371.552,-0.056,0.103,-1.008
1667907996910,2022-11-08T13:46:36.910,371.593,-0.072,0.162,-0.993
1667907996951,2022-11-08T13:46:36.951,371.634,-0.048,0.114,-1.014
1667907996992,2022-11-08T13:46:36.992,371.675,-0.067,0.134,-1.000
1667907997031,2022-11-08T13:46:37.031,371.714,-0.062,0.131,-1.003
1667907997072,2022-11-08T13:46:37.072,371.755,-0.061,0.113,-1.006
1667907997113,2022-11-08T13:46:37.113,371.796,-0.066,0.135,-1.003
1667907997154,2022-11-08T13:46:37.154,371.837,-0.055,0.124,-1.010
1667907997194,2022-11-08T13:46:37.194,371.877,-0.059,0.135,-1.005
1667907997235,2022-11-08T13:46:37.235,371.918,-0.062,0.128,-1.004
1667907997276,2022-11-08T13:46:37.276,371.959,-0.067,0.120,-0.999
1667907997316,2022-11-08T13:46:37.316,371.999,-0.065,0.130,-1.001
1667907997357,2022-11-08T13:46:37.357,372.040,-0.051,0.124,-1.011
1667907997398,2022-11-08T13:46:37.398,372.081,-0.059,0.142,-1.005
1667907997439,2022-11-08T13:46:37.439,372.122,-0.064,0.117,-1.005
1667907997478,2022-11-08T13:46:37.478,372.161,-0.069,0.120,-1.000
1667907997519,2022-11-08T13:46:37.519,372.202,-0.060,0.141,-1.005
1667907997560,2022-11-08T13:46:37.560,372.243,-0.052,0.124,-1.011
1667907997601,2022-11-08T13:46:37.601,372.284,-0.071,0.133,-0.997
1667907997641,2022-11-08T13:46:37.641,372.324,-0.061,0.117,-1.005
1667907997682,2022-11-08T13:46:37.682,372.365,-0.056,0.135,-1.008
1667907997723,2022-11-08T13:46:37.723,372.406,-0.061,0.134,-1.005
1667907997762,2022-11-08T13:46:37.762,372.445,-0.071,0.113,-1.000
1667907997803,2022-11-08T13:46:37.803,372.486,-0.066,0.135,-1.002
1667907997844,2022-11-08T13:46:37.844,372.527,-0.049,0.128,-1.013
1667907997885,2022-11-08T13:46:37.885,372.568,-0.061,0.136,-1.004
1667907997925,2022-11-08T13:46:37.925,372.608,-0.067,0.122,-1.002
1667907997966,2022-11-08T13:46:37.966,372.649,-0.068,0.124,-1.002
1667907998007,2022-11-08T13:46:38.007,372.690,-0.060,0.134,-1.006
1667907998048,2022-11-08T13:46:38.048,372.731,-0.056,0.130,-1.008
1667907998088,2022-11-08T13:46:38.088,372.771,-0.068,0.134,-1.000
1667907998129,2022-11-08T13:46:38.129,372.812,-0.067,0.122,-1.002
1667907998170,2022-11-08T13:46:38.170,372.853,-0.062,0.132,-1.003
1667907998211,2022-11-08T13:46:38.211,372.894,-0.060,0.134,-1.005
1667907998250,2022-11-08T13:46:38.250,372.933,-0.063,0.130,-1.003
1667907998291,2022-11-08T13:46:38.291,372.974,-0.065,0.127,-1.004
1667907998332,2022-11-08T13:46:38.332,373.015,-0.063,0.130,-1.005
1667907998372,2022-11-08T13:46:38.372,373.055,-0.064,0.133,-1.004
1667907998413,2022-11-08T13:46:38.413,373.096,-0.065,0.131,-1.004
1667907998454,2022-11-08T13:46:38.454,373.137,-0.064,0.129,-1.003
1667907998495,2022-11-08T13:46:38.495,373.178,-0.063,0.130,-1.004
1667907998534,2022-11-08T13:46:38.534,373.217,-0.063,0.131,-1.004
1667907998575,2022-11-08T13:46:38.575,373.258,-0.063,0.130,-1.005
1667907998616,2022-11-08T13:46:38.616,373.299,-0.065,0.128,-1.004
1667907998657,2022-11-08T13:46:38.657,373.340,-0.064,0.129,-1.004
1667907998697,2022-11-08T13:46:38.697,373.380,-0.064,0.130,-1.005
1667907998738,2022-11-08T13:46:38.738,373.421,-0.063,0.129,-1.005
1667907998779,2022-11-08T13:46:38.779,373.462,-0.065,0.130,-1.004
1667907998819,2022-11-08T13:46:38.819,373.502,-0.065,0.127,-1.004
1667907998860,2022-11-08T13:46:38.860,373.543,-0.064,0.130,-1.003
1667907998901,2022-11-08T13:46:38.901,373.584,-0.063,0.131,-1.005
1667907998942,2022-11-08T13:46:38.942,373.625,-0.063,0.130,-1.003
1667907998981,2022-11-08T13:46:38.981,373.664,-0.066,0.128,-1.003
1667907999022,2022-11-08T13:46:39.022,373.705,-0.063,0.127,-1.005
1667907999063,2022-11-08T13:46:39.063,373.746,-0.062,0.129,-1.004
1667907999104,2022-11-08T13:46:39.104,373.787,-0.062,0.130,-1.006
1667907999144,2022-11-08T13:46:39.144,373.827,-0.063,0.127,-1.004
1667907999185,2022-11-08T13:46:39.185,373.868,-0.064,0.127,-1.003
1667907999226,2022-11-08T13:46:39.226,373.909,-0.063,0.128,-1.005
1667907999265,2022-11-08T13:46:39.265,373.948,-0.062,0.127,-1.005
1667907999306,2022-11-08T13:46:39.306,373.989,-0.063,0.127,-1.004
1667907999347,2022-11-08T13:46:39.347,374.030,-0.061,0.128,-1.004
1667907999388,2022-11-08T13:46:39.388,374.071,-0.063,0.128,-1.004
1667907999428,2022-11-08T13:46:39.428,374.111,-0.064,0.129,-1.004
1667907999469,2022-11-08T13:46:39.469,374.152,-0.064,0.128,-1.004
1667907999510,2022-11-08T13:46:39.510,374.193,-0.063,0.129,-1.005
1667907999551,2022-11-08T13:46:39.551,374.234,-0.063,0.128,-1.004
1667907999591,2022-11-08T13:46:39.591,374.274,-0.063,0.128,-1.005
1667907999632,2022-11-08T13:46:39.632,374.315,-0.063,0.123,-1.004
1667907999673,2022-11-08T13:46:39.673,374.356,-0.063,0.127,-1.004
1667907999714,2022-11-08T13:46:39.714,374.397,-0.062,0.128,-1.003
1667907999753,2022-11-08T13:46:39.753,374.436,-0.063,0.125,-1.005
1667907999794,2022-11-08T13:46:39.794,374.477,-0.063,0.128,-1.005
1667907999835,2022-11-08T13:46:39.835,374.518,-0.064,0.127,-1.004
1667907999875,2022-11-08T13:46:39.875,374.558,-0.063,0.126,-1.005
1667907999916,2022-11-08T13:46:39.916,374.599,-0.063,0.128,-1.005
1667907999957,2022-11-08T13:46:39.957,374.640,-0.063,0.129,-1.004
