epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667892568637,2022-11-08T09:29:28.637,0.000,1.982,0.122,-0.457
1667892568676,2022-11-08T09:29:28.676,0.039,1.707,0.335,-0.701
1667892568717,2022-11-08T09:29:28.717,0.080,0.274,0.213,-1.189
1667892568758,2022-11-08T09:29:28.758,0.121,-1.616,0.823,-0.823
1667892568800,2022-11-08T09:29:28.800,0.163,-3.323,1.372,-0.762
1667892568839,2022-11-08T09:29:28.839,0.202,-3.049,1.433,-1.189
1667892568880,2022-11-08T09:29:28.880,0.243,-0.671,0.854,-1.494
1667892568921,2022-11-08T09:29:28.921,0.284,-0.335,0.579,-0.701
1667892568962,2022-11-08T09:29:28.962,0.325,-0.976,0.701,0.762
1667892569002,2022-11-08T09:29:29.002,0.365,-0.976,-0.061,1.768
1667892569043,2022-11-08T09:29:29.043,0.406,3.232,-0.030,2.165
1667892569084,2022-11-08T09:29:29.084,0.447,2.012,-0.396,1.524
1667892569125,2022-11-08T09:29:29.125,0.488,1.707,-0.274,1.646
1667892569164,2022-11-08T09:29:29.164,0.527,1.738,-0.061,0.701
1667892569205,2022-11-08T09:29:29.205,0.568,-0.762,-0.305,-0.152
1667892569246,2022-11-08T09:29:29.246,0.609,-1.098,0.945,-0.305
1667892569286,2022-11-08T09:29:29.286,0.649,-2.713,0.945,-0.854
1667892569327,2022-11-08T09:29:29.327,0.690,-0.640,1.037,-0.823
1667892569368,2022-11-08T09:29:29.368,0.731,-0.396,0.549,-0.915
1667892569409,2022-11-08T09:29:29.409,0.772,-0.244,0.305,-0.152
1667892569448,2022-11-08T09:29:29.448,0.811,0.335,0.640,0.610
1667892569489,2022-11-08T09:29:29.489,0.852,-0.457,0.213,0.457
1667892569530,2022-11-08T09:29:29.530,0.893,0.061,0.579,0.488
1667892569571,2022-11-08T09:29:29.571,0.934,-0.884,0.427,0.000
1667892569611,2022-11-08T09:29:29.611,0.974,-0.152,0.518,-0.244
1667892569652,2022-11-08T09:29:29.652,1.015,-0.244,0.427,-0.549
1667892569693,2022-11-08T09:29:29.693,1.056,-0.793,0.305,-0.335
1667892569734,2022-11-08T09:29:29.734,1.097,-0.640,0.640,-0.091
1667892569774,2022-11-08T09:29:29.774,1.137,-0.488,0.518,-0.274
1667892569815,2022-11-08T09:29:29.815,1.178,-0.366,0.701,0.030
1667892569856,2022-11-08T09:29:29.856,1.219,-0.640,0.640,-0.030
1667892569895,2022-11-08T09:29:29.895,1.258,-0.152,0.579,-0.030
1667892569936,2022-11-08T09:29:29.936,1.299,-0.549,0.518,0.213
1667892569977,2022-11-08T09:29:29.977,1.340,-0.396,0.335,0.183
1667892570018,2022-11-08T09:29:30.018,1.381,-0.244,0.457,0.122
1667892570058,2022-11-08T09:29:30.058,1.421,-1.280,0.701,0.305
1667892570099,2022-11-08T09:29:30.099,1.462,-1.616,0.701,0.366
1667892570140,2022-11-08T09:29:30.140,1.503,-0.823,0.549,0.122
1667892570181,2022-11-08T09:29:30.181,1.544,-0.823,0.488,0.152
1667892570220,2022-11-08T09:29:30.220,1.583,-1.463,0.518,0.457
1667892570261,2022-11-08T09:29:30.261,1.624,-1.159,0.396,0.579
1667892570302,2022-11-08T09:29:30.302,1.665,-1.433,0.030,0.579
1667892570342,2022-11-08T09:29:30.342,1.705,-0.030,-0.091,0.457
1667892570383,2022-11-08T09:29:30.383,1.746,-0.793,0.274,0.610
1667892570424,2022-11-08T09:29:30.424,1.787,-1.250,0.122,0.762
1667892570465,2022-11-08T09:29:30.465,1.828,0.335,-0.183,0.488
1667892570505,2022-11-08T09:29:30.505,1.868,0.152,-0.152,0.274
1667892570546,2022-11-08T09:29:30.546,1.909,-0.701,0.213,0.335
1667892570587,2022-11-08T09:29:30.587,1.950,-0.213,0.274,-0.061
1667892570628,2022-11-08T09:29:30.628,1.991,1.006,0.366,-0.640
1667892570667,2022-11-08T09:29:30.667,2.030,0.030,0.701,-0.366
1667892570708,2022-11-08T09:29:30.708,2.071,1.341,0.701,-0.305
1667892570749,2022-11-08T09:29:30.749,2.112,3.720,0.061,-0.640
1667892570790,2022-11-08T09:29:30.790,2.153,1.768,0.457,0.000
1667892570830,2022-11-08T09:29:30.830,2.193,-2.348,1.128,0.579
1667892570871,2022-11-08T09:29:30.871,2.234,-1.799,1.159,0.122
1667892570912,2022-11-08T09:29:30.912,2.275,-0.701,1.006,-0.549
1667892570951,2022-11-08T09:29:30.951,2.314,-0.640,0.823,-0.671
1667892570992,2022-11-08T09:29:30.992,2.355,-0.427,0.213,-0.549
1667892571033,2022-11-08T09:29:31.033,2.396,0.793,-0.457,-0.122
1667892571074,2022-11-08T09:29:31.074,2.437,-1.677,-0.701,0.762
1667892571114,2022-11-08T09:29:31.114,2.477,-3.659,-2.348,0.366
1667892571155,2022-11-08T09:29:31.155,2.518,1.067,-3.567,-1.341
1667892571196,2022-11-08T09:29:31.196,2.559,1.220,-3.384,-1.341
1667892571237,2022-11-08T09:29:31.237,2.600,0.457,-2.866,-0.244
1667892571277,2022-11-08T09:29:31.277,2.640,1.128,-3.232,0.091
1667892571318,2022-11-08T09:29:31.318,2.681,-1.463,-1.951,0.549
1667892571359,2022-11-08T09:29:31.359,2.722,-0.671,-1.372,0.701
1667892571398,2022-11-08T09:29:31.398,2.761,1.006,-0.640,0.793
1667892571439,2022-11-08T09:29:31.439,2.802,0.579,0.335,1.494
1667892571480,2022-11-08T09:29:31.480,2.843,-0.518,0.244,1.372
1667892571521,2022-11-08T09:29:31.521,2.884,-1.067,-0.152,1.037
1667892571561,2022-11-08T09:29:31.561,2.924,-0.762,0.152,0.579
1667892571602,2022-11-08T09:29:31.602,2.965,-1.616,1.037,0.793
1667892571643,2022-11-08T09:29:31.643,3.006,-2.744,1.433,0.945
1667892571684,2022-11-08T09:29:31.684,3.047,-1.463,1.098,0.122
1667892571723,2022-11-08T09:29:31.723,3.086,-0.335,0.610,-0.061
1667892571764,2022-11-08T09:29:31.764,3.127,-0.732,0.579,0.335
1667892571805,2022-11-08T09:29:31.805,3.168,-0.732,0.945,0.610
1667892571846,2022-11-08T09:29:31.846,3.209,-0.823,1.067,0.701
1667892571886,2022-11-08T09:29:31.886,3.249,0.183,1.128,0.793
1667892571927,2022-11-08T09:29:31.927,3.290,0.793,0.854,0.305
1667892571968,2022-11-08T09:29:31.968,3.331,0.945,0.701,0.335
1667892572008,2022-11-08T09:29:32.008,3.371,0.030,1.220,0.701
1667892572049,2022-11-08T09:29:32.049,3.412,-0.457,0.732,0.244
1667892572090,2022-11-08T09:29:32.090,3.453,1.220,0.976,-0.305
1667892572131,2022-11-08T09:29:32.131,3.494,-0.213,1.433,-0.549
1667892572170,2022-11-08T09:29:32.170,3.533,-1.006,1.372,-0.427
1667892572211,2022-11-08T09:29:32.211,3.574,-0.274,1.159,-0.488
1667892572252,2022-11-08T09:29:32.252,3.615,0.854,1.250,-0.671
1667892572293,2022-11-08T09:29:32.293,3.656,-0.366,1.555,-0.274
1667892572333,2022-11-08T09:29:32.333,3.696,-0.061,1.341,-0.152
1667892572374,2022-11-08T09:29:32.374,3.737,0.945,1.067,-0.488
1667892572415,2022-11-08T09:29:32.415,3.778,-0.701,0.945,-0.549
1667892572454,2022-11-08T09:29:32.454,3.817,0.335,1.433,-0.640
1667892572495,2022-11-08T09:29:32.495,3.858,-0.945,1.494,-0.610
1667892572536,2022-11-08T09:29:32.536,3.899,-0.274,1.311,-0.579
1667892572577,2022-11-08T09:29:32.577,3.940,1.463,1.159,-0.762
1667892572617,2022-11-08T09:29:32.617,3.980,0.335,0.823,-0.640
1667892572658,2022-11-08T09:29:32.658,4.021,-0.915,0.915,0.091
1667892572699,2022-11-08T09:29:32.699,4.062,0.122,0.640,-0.366
1667892572740,2022-11-08T09:29:32.740,4.103,-0.061,0.549,-0.701
1667892572779,2022-11-08T09:29:32.779,4.142,-0.335,1.098,-0.518
1667892572821,2022-11-08T09:29:32.821,4.184,-1.098,0.945,-0.457
1667892572862,2022-11-08T09:29:32.862,4.225,0.030,0.762,-0.610
1667892572903,2022-11-08T09:29:32.903,4.266,0.457,0.732,-0.732
1667892572942,2022-11-08T09:29:32.942,4.305,-0.976,0.793,-0.183
1667892572983,2022-11-08T09:29:32.983,4.346,-0.427,0.701,0.000
1667892573024,2022-11-08T09:29:33.024,4.387,0.610,0.457,-0.183
1667892573064,2022-11-08T09:29:33.064,4.427,0.945,0.671,-0.061
1667892573105,2022-11-08T09:29:33.105,4.468,-0.030,0.793,0.061
1667892573146,2022-11-08T09:29:33.146,4.509,-0.610,0.549,-0.061
1667892573187,2022-11-08T09:29:33.187,4.550,0.457,0.823,-0.213
1667892573226,2022-11-08T09:29:33.226,4.589,-0.457,0.884,-0.366
1667892573267,2022-11-08T09:29:33.267,4.630,-0.183,0.915,-0.305
1667892573308,2022-11-08T09:29:33.308,4.671,-0.122,0.884,-0.274
1667892573349,2022-11-08T09:29:33.349,4.712,-0.122,0.549,-0.244
1667892573389,2022-11-08T09:29:33.389,4.752,-0.152,0.793,-0.030
1667892573430,2022-11-08T09:29:33.430,4.793,-0.884,0.732,-0.091
1667892573471,2022-11-08T09:29:33.471,4.834,-0.366,0.762,-0.366
1667892573510,2022-11-08T09:29:33.510,4.873,-0.457,1.006,-0.396
1667892573551,2022-11-08T09:29:33.551,4.914,-0.549,0.976,-0.274
1667892573592,2022-11-08T09:29:33.592,4.955,-0.549,0.671,-0.244
1667892573633,2022-11-08T09:29:33.633,4.996,-0.518,0.549,-0.122
1667892573673,2022-11-08T09:29:33.673,5.036,-0.427,0.518,-0.122
1667892573714,2022-11-08T09:29:33.714,5.077,-0.854,0.610,0.061
1667892573755,2022-11-08T09:29:33.755,5.118,-0.701,0.762,-0.030
1667892573796,2022-11-08T09:29:33.796,5.159,-0.549,0.671,-0.366
1667892573836,2022-11-08T09:29:33.836,5.199,-0.701,0.915,-0.244
1667892573877,2022-11-08T09:29:33.877,5.240,-0.579,0.854,-0.427
1667892573918,2022-11-08T09:29:33.918,5.281,-0.610,0.915,-0.610
1667892573959,2022-11-08T09:29:33.959,5.322,-0.823,1.067,-0.457
1667892573998,2022-11-08T09:29:33.998,5.361,-0.915,1.098,-0.366
1667892574039,2022-11-08T09:29:34.039,5.402,-0.854,1.280,-0.549
1667892574080,2022-11-08T09:29:34.080,5.443,-0.427,1.250,-0.823
1667892574120,2022-11-08T09:29:34.120,5.483,-0.488,1.098,-0.762
1667892574161,2022-11-08T09:29:34.161,5.524,-0.488,0.945,-0.396
1667892574202,2022-11-08T09:29:34.202,5.565,-0.701,1.128,-0.122
1667892574243,2022-11-08T09:29:34.243,5.606,-0.640,1.189,-0.122
1667892574282,2022-11-08T09:29:34.282,5.645,-0.305,1.220,-0.122
1667892574323,2022-11-08T09:29:34.323,5.686,-0.884,1.311,-0.183
1667892574364,2022-11-08T09:29:34.364,5.727,-1.067,1.341,-0.274
1667892574405,2022-11-08T09:29:34.405,5.768,-1.128,1.616,-0.152
1667892574445,2022-11-08T09:29:34.445,5.808,-1.250,2.104,0.244
1667892574486,2022-11-08T09:29:34.486,5.849,-1.646,1.799,-0.213
1667892574527,2022-11-08T09:29:34.527,5.890,-2.866,1.951,-0.183
1667892574567,2022-11-08T09:29:34.567,5.930,-3.506,2.409,0.122
1667892574608,2022-11-08T09:29:34.608,5.971,-2.774,2.409,-0.213
1667892574649,2022-11-08T09:29:34.649,6.012,-4.085,2.622,-0.122
1667892574690,2022-11-08T09:29:34.690,6.053,-4.573,2.835,0.061
1667892574729,2022-11-08T09:29:34.729,6.092,-2.652,2.470,-0.183
1667892574770,2022-11-08T09:29:34.770,6.133,-1.341,1.555,-0.427
1667892574811,2022-11-08T09:29:34.811,6.174,-1.220,1.463,-0.030
1667892574852,2022-11-08T09:29:34.852,6.215,-0.854,1.494,0.274
1667892574892,2022-11-08T09:29:34.892,6.255,-0.091,1.951,0.183
1667892574933,2022-11-08T09:29:34.933,6.296,1.189,2.104,-0.335
1667892574974,2022-11-08T09:29:34.974,6.337,-0.915,1.616,-0.091
1667892575015,2022-11-08T09:29:35.015,6.378,-1.646,1.829,0.152
1667892575054,2022-11-08T09:29:35.054,6.417,-0.518,1.829,-0.396
1667892575095,2022-11-08T09:29:35.095,6.458,-0.274,2.561,-0.518
1667892575136,2022-11-08T09:29:35.136,6.499,-0.152,3.262,-0.305
1667892575176,2022-11-08T09:29:35.176,6.539,-1.433,2.622,0.244
1667892575217,2022-11-08T09:29:35.217,6.580,-0.488,2.805,0.152
1667892575258,2022-11-08T09:29:35.258,6.621,-2.043,3.293,-0.030
1667892575299,2022-11-08T09:29:35.299,6.662,-4.390,2.622,0.030
1667892575339,2022-11-08T09:29:35.339,6.702,-6.128,3.750,-0.091
1667892575380,2022-11-08T09:29:35.380,6.743,-1.768,3.811,-1.067
1667892575421,2022-11-08T09:29:35.421,6.784,-0.549,4.116,-0.854
1667892575462,2022-11-08T09:29:35.462,6.825,1.585,5.274,-0.671
1667892575501,2022-11-08T09:29:35.501,6.864,0.335,4.451,-0.396
1667892575542,2022-11-08T09:29:35.542,6.905,-1.616,4.116,-0.183
1667892575583,2022-11-08T09:29:35.583,6.946,-1.738,3.872,-0.610
1667892575623,2022-11-08T09:29:35.623,6.986,-2.988,4.207,-0.945
1667892575664,2022-11-08T09:29:35.664,7.027,-2.104,4.817,-1.341
1667892575705,2022-11-08T09:29:35.705,7.068,-1.402,4.451,-1.616
1667892575746,2022-11-08T09:29:35.746,7.109,-0.671,3.445,-1.128
1667892575785,2022-11-08T09:29:35.785,7.148,-0.366,3.445,-0.854
1667892575826,2022-11-08T09:29:35.826,7.189,-1.402,3.323,-0.427
1667892575867,2022-11-08T09:29:35.867,7.230,-1.616,2.622,-0.274
1667892575908,2022-11-08T09:29:35.908,7.271,-0.701,2.104,-0.640
1667892575948,2022-11-08T09:29:35.948,7.311,-0.152,1.921,-0.823
1667892575989,2022-11-08T09:29:35.989,7.352,0.000,1.738,-1.067
1667892576030,2022-11-08T09:29:36.030,7.393,0.549,1.250,-0.854
1667892576071,2022-11-08T09:29:36.071,7.434,1.098,0.854,-0.671
1667892576111,2022-11-08T09:29:36.111,7.474,0.213,0.488,-0.335
1667892576152,2022-11-08T09:29:36.152,7.515,-0.640,0.579,0.213
1667892576193,2022-11-08T09:29:36.193,7.556,-0.305,0.518,-0.061
1667892576232,2022-11-08T09:29:36.232,7.595,0.945,0.366,-0.427
1667892576273,2022-11-08T09:29:36.273,7.636,0.122,0.457,-0.427
1667892576314,2022-11-08T09:29:36.314,7.677,-0.976,0.366,0.000
1667892576355,2022-11-08T09:29:36.355,7.718,1.128,0.122,0.000
1667892576395,2022-11-08T09:29:36.395,7.758,1.037,-0.305,0.122
1667892576436,2022-11-08T09:29:36.436,7.799,0.762,0.244,0.091
1667892576477,2022-11-08T09:29:36.477,7.840,0.091,0.427,0.061
1667892576518,2022-11-08T09:29:36.518,7.881,1.372,0.549,-0.274
1667892576557,2022-11-08T09:29:36.557,7.920,0.732,0.640,-0.945
1667892576598,2022-11-08T09:29:36.598,7.961,-1.128,0.854,-0.793
1667892576639,2022-11-08T09:29:36.639,8.002,-0.366,1.799,-0.518
1667892576679,2022-11-08T09:29:36.679,8.042,-2.195,1.585,-0.457
1667892576720,2022-11-08T09:29:36.720,8.083,-1.220,1.494,-0.579
1667892576761,2022-11-08T09:29:36.761,8.124,-2.652,1.372,-0.518
1667892576802,2022-11-08T09:29:36.802,8.165,-3.841,1.433,-0.152
1667892576842,2022-11-08T09:29:36.842,8.205,-3.171,1.799,0.274
1667892576883,2022-11-08T09:29:36.883,8.246,-4.268,1.006,0.640
1667892576924,2022-11-08T09:29:36.924,8.287,-0.366,0.274,0.427
1667892576965,2022-11-08T09:29:36.965,8.328,-0.091,-0.732,0.305
1667892577004,2022-11-08T09:29:37.004,8.367,0.335,-0.945,0.732
1667892577045,2022-11-08T09:29:37.045,8.408,1.311,-1.067,0.488
1667892577086,2022-11-08T09:29:37.086,8.449,0.122,-1.280,0.335
1667892577126,2022-11-08T09:29:37.126,8.489,-0.091,-0.305,0.274
1667892577167,2022-11-08T09:29:37.167,8.530,-2.043,0.518,0.244
1667892577208,2022-11-08T09:29:37.208,8.571,-0.793,0.793,-0.366
1667892577249,2022-11-08T09:29:37.249,8.612,-0.427,0.854,-0.823
1667892577288,2022-11-08T09:29:37.288,8.651,-0.701,0.915,-0.518
1667892577329,2022-11-08T09:29:37.329,8.692,-0.244,0.640,-0.122
1667892577370,2022-11-08T09:29:37.370,8.733,-0.213,-0.091,0.122
1667892577411,2022-11-08T09:29:37.411,8.774,0.061,-0.030,0.183
1667892577451,2022-11-08T09:29:37.451,8.814,-0.732,0.305,0.183
1667892577492,2022-11-08T09:29:37.492,8.855,-0.183,0.366,-0.030
1667892577533,2022-11-08T09:29:37.533,8.896,0.000,0.305,-0.274
1667892577574,2022-11-08T09:29:37.574,8.937,-0.610,0.518,-0.213
1667892577613,2022-11-08T09:29:37.613,8.976,-0.793,0.701,-0.030
1667892577654,2022-11-08T09:29:37.654,9.017,-0.335,0.549,0.000
1667892577696,2022-11-08T09:29:37.696,9.059,-0.183,0.427,-0.122
1667892577735,2022-11-08T09:29:37.735,9.098,-0.518,0.579,-0.091
1667892577776,2022-11-08T09:29:37.776,9.139,-0.274,0.671,-0.061
1667892577817,2022-11-08T09:29:37.817,9.180,-0.335,0.579,-0.122
1667892577858,2022-11-08T09:29:37.858,9.221,-0.366,0.732,-0.030
1667892577898,2022-11-08T09:29:37.898,9.261,-1.128,0.945,-0.061
1667892577939,2022-11-08T09:29:37.939,9.302,-0.579,0.976,-0.183
1667892577980,2022-11-08T09:29:37.980,9.343,-0.488,0.854,-0.335
1667892578021,2022-11-08T09:29:38.021,9.384,-0.701,0.732,-0.244
1667892578060,2022-11-08T09:29:38.060,9.423,-0.701,0.640,-0.030
1667892578101,2022-11-08T09:29:38.101,9.464,-0.793,0.335,0.061
1667892578142,2022-11-08T09:29:38.142,9.505,-0.671,0.396,0.183
1667892578182,2022-11-08T09:29:38.182,9.545,-0.793,0.427,0.061
1667892578223,2022-11-08T09:29:38.223,9.586,-0.518,0.488,0.000
1667892578264,2022-11-08T09:29:38.264,9.627,-0.579,0.610,-0.061
1667892578305,2022-11-08T09:29:38.305,9.668,-0.610,0.549,-0.091
1667892578344,2022-11-08T09:29:38.344,9.707,-0.610,0.549,0.030
1667892578385,2022-11-08T09:29:38.385,9.748,-0.915,0.366,0.030
1667892578426,2022-11-08T09:29:38.426,9.789,-0.640,0.396,0.152
1667892578467,2022-11-08T09:29:38.467,9.830,-1.098,0.335,0.213
1667892578507,2022-11-08T09:29:38.507,9.870,-0.518,0.366,0.152
1667892578548,2022-11-08T09:29:38.548,9.911,-0.854,0.427,0.061
1667892578589,2022-11-08T09:29:38.589,9.952,-0.701,0.396,0.030
1667892578630,2022-11-08T09:29:38.630,9.993,-0.610,0.579,-0.091
1667892578670,2022-11-08T09:29:38.670,10.033,-0.579,0.671,-0.061
1667892578711,2022-11-08T09:29:38.711,10.074,-0.610,0.701,-0.122
1667892578752,2022-11-08T09:29:38.752,10.115,-0.579,0.671,-0.152
1667892578791,2022-11-08T09:29:38.791,10.154,-0.366,0.610,-0.122
1667892578832,2022-11-08T09:29:38.832,10.195,-0.640,0.396,-0.030
1667892578873,2022-11-08T09:29:38.873,10.236,-0.305,0.335,0.122
1667892578914,2022-11-08T09:29:38.914,10.277,-0.427,0.305,0.183
1667892578954,2022-11-08T09:29:38.954,10.317,-0.274,0.305,0.183
1667892578995,2022-11-08T09:29:38.995,10.358,-0.244,0.305,0.091
1667892579036,2022-11-08T09:29:39.036,10.399,-0.671,0.488,-0.030
1667892579077,2022-11-08T09:29:39.077,10.440,-0.366,0.671,-0.152
1667892579116,2022-11-08T09:29:39.116,10.479,-0.183,0.579,-0.091
1667892579157,2022-11-08T09:29:39.157,10.520,-0.579,0.457,0.091
1667892579198,2022-11-08T09:29:39.198,10.561,-0.884,0.518,0.396
1667892579238,2022-11-08T09:29:39.238,10.601,-2.073,0.671,0.549
1667892579279,2022-11-08T09:29:39.279,10.642,-2.500,0.549,0.396
1667892579320,2022-11-08T09:29:39.320,10.683,-0.274,0.396,-0.091
1667892579361,2022-11-08T09:29:39.361,10.724,-0.122,0.000,0.152
1667892579401,2022-11-08T09:29:39.401,10.764,-0.762,-0.335,0.701
1667892579442,2022-11-08T09:29:39.442,10.805,-0.976,-0.640,0.854
1667892579483,2022-11-08T09:29:39.483,10.846,-1.006,-0.671,0.884
1667892579524,2022-11-08T09:29:39.524,10.887,-2.622,-0.274,0.823
1667892579563,2022-11-08T09:29:39.563,10.926,-0.793,-0.244,0.427
1667892579604,2022-11-08T09:29:39.604,10.967,0.854,-0.335,-0.091
1667892579645,2022-11-08T09:29:39.645,11.008,-0.274,-0.854,0.091
1667892579686,2022-11-08T09:29:39.686,11.049,2.317,-1.250,0.488
1667892579726,2022-11-08T09:29:39.726,11.089,1.738,-2.012,0.274
1667892579767,2022-11-08T09:29:39.767,11.130,2.287,-2.378,0.457
1667892579808,2022-11-08T09:29:39.808,11.171,3.780,-1.524,0.091
1667892579847,2022-11-08T09:29:39.847,11.210,-1.616,-0.945,0.396
1667892579888,2022-11-08T09:29:39.888,11.251,0.366,0.122,0.366
1667892579929,2022-11-08T09:29:39.929,11.292,-0.305,0.366,-0.915
1667892579970,2022-11-08T09:29:39.970,11.333,-0.366,0.732,-0.823
1667892580010,2022-11-08T09:29:40.010,11.373,-0.793,1.128,-0.457
1667892580051,2022-11-08T09:29:40.051,11.414,-2.530,0.701,-0.305
1667892580092,2022-11-08T09:29:40.092,11.455,0.091,0.762,-0.213
1667892580133,2022-11-08T09:29:40.133,11.496,-2.683,0.305,0.213
1667892580173,2022-11-08T09:29:40.173,11.536,-1.037,0.213,0.305
1667892580214,2022-11-08T09:29:40.214,11.577,0.640,0.244,-0.061
1667892580255,2022-11-08T09:29:40.255,11.618,-3.201,-0.244,0.854
1667892580294,2022-11-08T09:29:40.294,11.657,-0.701,-0.427,0.610
1667892580335,2022-11-08T09:29:40.335,11.698,0.396,-0.366,-0.183
1667892580376,2022-11-08T09:29:40.376,11.739,-1.982,-0.396,1.037
1667892580417,2022-11-08T09:29:40.417,11.780,-2.439,-1.524,1.738
1667892580457,2022-11-08T09:29:40.457,11.820,0.823,-1.951,0.823
1667892580498,2022-11-08T09:29:40.498,11.861,3.811,-1.677,0.061
1667892580539,2022-11-08T09:29:40.539,11.902,-0.488,-1.616,0.610
1667892580580,2022-11-08T09:29:40.580,11.943,-1.067,-1.067,0.427
1667892580619,2022-11-08T09:29:40.619,11.982,-0.091,-0.396,-0.854
1667892580660,2022-11-08T09:29:40.660,12.023,-1.463,0.274,-1.037
1667892580701,2022-11-08T09:29:40.701,12.064,-3.476,0.244,-1.067
1667892580741,2022-11-08T09:29:40.741,12.104,-2.713,0.213,-0.976
1667892580782,2022-11-08T09:29:40.782,12.145,-1.555,0.000,-0.976
1667892580823,2022-11-08T09:29:40.823,12.186,-1.860,-0.183,-0.366
1667892580864,2022-11-08T09:29:40.864,12.227,-1.829,-0.732,0.122
1667892580904,2022-11-08T09:29:40.904,12.267,-1.433,-0.976,0.579
1667892580945,2022-11-08T09:29:40.945,12.308,-1.067,-1.067,0.823
1667892580986,2022-11-08T09:29:40.986,12.349,-1.463,-1.250,0.823
1667892581027,2022-11-08T09:29:41.027,12.390,-1.280,-1.189,0.640
1667892581066,2022-11-08T09:29:41.066,12.429,-1.280,-0.915,0.457
1667892581107,2022-11-08T09:29:41.107,12.470,-1.402,-0.915,0.335
1667892581148,2022-11-08T09:29:41.148,12.511,-1.098,-0.793,0.183
1667892581188,2022-11-08T09:29:41.188,12.551,-1.433,-0.793,0.244
1667892581229,2022-11-08T09:29:41.229,12.592,-1.402,-0.762,0.030
1667892581270,2022-11-08T09:29:41.270,12.633,-1.189,-0.762,-0.061
1667892581311,2022-11-08T09:29:41.311,12.674,-1.220,-0.549,0.030
1667892581350,2022-11-08T09:29:41.350,12.713,-1.799,-0.457,0.061
1667892581391,2022-11-08T09:29:41.391,12.754,-1.463,-0.244,0.152
1667892581432,2022-11-08T09:29:41.432,12.795,-1.067,-0.152,-0.061
1667892581473,2022-11-08T09:29:41.473,12.836,-0.732,-0.030,-0.030
1667892581513,2022-11-08T09:29:41.513,12.876,-0.518,0.061,0.030
1667892581554,2022-11-08T09:29:41.554,12.917,-0.396,0.183,0.183
1667892581595,2022-11-08T09:29:41.595,12.958,-0.335,0.244,0.274
1667892581634,2022-11-08T09:29:41.634,12.997,-0.152,0.244,0.122
1667892581675,2022-11-08T09:29:41.675,13.038,-0.061,0.213,-0.061
1667892581717,2022-11-08T09:29:41.717,13.080,-0.122,0.366,-0.183
1667892581758,2022-11-08T09:29:41.758,13.121,-0.030,0.549,-0.244
1667892581797,2022-11-08T09:29:41.797,13.160,-0.274,0.610,-0.274
1667892581838,2022-11-08T09:29:41.838,13.201,-0.213,0.671,-0.244
1667892581879,2022-11-08T09:29:41.879,13.242,-0.152,0.701,-0.305
1667892581920,2022-11-08T09:29:41.920,13.283,-0.396,0.579,-0.213
1667892581960,2022-11-08T09:29:41.960,13.323,-0.732,0.640,-0.030
1667892582001,2022-11-08T09:29:42.001,13.364,-0.610,0.579,-0.030
1667892582042,2022-11-08T09:29:42.042,13.405,-0.183,0.457,-0.091
1667892582081,2022-11-08T09:29:42.081,13.444,0.000,0.427,0.030
1667892582122,2022-11-08T09:29:42.122,13.485,-0.122,0.396,0.091
1667892582163,2022-11-08T09:29:42.163,13.526,-0.274,0.366,0.030
1667892582204,2022-11-08T09:29:42.204,13.567,-0.152,0.457,-0.061
1667892582244,2022-11-08T09:29:42.244,13.607,0.091,0.457,-0.183
1667892582285,2022-11-08T09:29:42.285,13.648,-0.213,0.518,-0.061
1667892582326,2022-11-08T09:29:42.326,13.689,-0.457,0.457,0.030
1667892582367,2022-11-08T09:29:42.367,13.730,-0.213,0.427,-0.091
1667892582406,2022-11-08T09:29:42.406,13.769,-0.091,0.396,-0.061
1667892582447,2022-11-08T09:29:42.447,13.810,-0.305,0.366,0.000
1667892582488,2022-11-08T09:29:42.488,13.851,-0.366,0.366,0.061
1667892582529,2022-11-08T09:29:42.529,13.892,-0.457,0.427,0.030
1667892582569,2022-11-08T09:29:42.569,13.932,-0.274,0.488,-0.030
1667892582610,2022-11-08T09:29:42.610,13.973,-0.366,0.518,-0.122
1667892582651,2022-11-08T09:29:42.651,14.014,-0.335,0.518,-0.152
1667892582691,2022-11-08T09:29:42.691,14.054,-0.274,0.518,-0.152
1667892582732,2022-11-08T09:29:42.732,14.095,-0.305,0.488,-0.152
1667892582773,2022-11-08T09:29:42.773,14.136,-0.335,0.457,-0.122
1667892582814,2022-11-08T09:29:42.814,14.177,-0.396,0.427,-0.122
1667892582853,2022-11-08T09:29:42.853,14.216,-0.152,0.488,-0.122
1667892582894,2022-11-08T09:29:42.894,14.257,-0.244,0.549,-0.122
1667892582935,2022-11-08T09:29:42.935,14.298,-0.335,0.579,-0.183
1667892582976,2022-11-08T09:29:42.976,14.339,-0.183,0.549,-0.305
1667892583016,2022-11-08T09:29:43.016,14.379,-0.061,0.518,-0.335
1667892583057,2022-11-08T09:29:43.057,14.420,-0.244,0.549,-0.213
1667892583098,2022-11-08T09:29:43.098,14.461,-0.274,0.488,-0.183
1667892583137,2022-11-08T09:29:43.137,14.500,-0.152,0.396,-0.244
1667892583178,2022-11-08T09:29:43.178,14.541,-0.152,0.457,-0.152
1667892583219,2022-11-08T09:29:43.219,14.582,0.122,0.518,-0.152
1667892583260,2022-11-08T09:29:43.260,14.623,0.244,0.457,-0.183
