epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668254826754,2022-11-12T14.07.06.754,2.696,-0.236,-0.261,0.971
1668254826793,2022-11-12T14.07.06.793,2.735,-0.234,-0.251,0.973
1668254826834,2022-11-12T14.07.06.834,2.776,-0.232,-0.254,0.974
1668254826874,2022-11-12T14.07.06.874,2.816,-0.234,-0.258,0.971
1668254826913,2022-11-12T14.07.06.913,2.855,-0.235,-0.266,0.970
1668254826954,2022-11-12T14.07.06.954,2.896,-0.235,-0.252,0.973
1668254826994,2022-11-12T14.07.06.994,2.936,-0.235,-0.260,0.972
1668254827035,2022-11-12T14.07.07.035,2.977,-0.235,-0.257,0.972
1668254827075,2022-11-12T14.07.07.075,3.017,-0.236,-0.258,0.972
1668254827116,2022-11-12T14.07.07.116,3.058,-0.235,-0.256,0.973
1668254827155,2022-11-12T14.07.07.155,3.097,-0.236,-0.257,0.971
1668254827196,2022-11-12T14.07.07.196,3.138,-0.235,-0.254,0.970
1668254827236,2022-11-12T14.07.07.236,3.178,-0.236,-0.258,0.971
1668254827277,2022-11-12T14.07.07.277,3.219,-0.235,-0.256,0.971
1668254827316,2022-11-12T14.07.07.316,3.258,-0.234,-0.257,0.972
1668254827357,2022-11-12T14.07.07.357,3.299,-0.236,-0.259,0.973
1668254827397,2022-11-12T14.07.07.397,3.339,-0.235,-0.259,0.972
1668254827438,2022-11-12T14.07.07.438,3.380,-0.235,-0.250,0.971
1668254827477,2022-11-12T14.07.07.477,3.419,-0.236,-0.256,0.974
1668254827517,2022-11-12T14.07.07.517,3.459,-0.233,-0.254,0.972
1668254827558,2022-11-12T14.07.07.558,3.500,-0.236,-0.256,0.971
1668254827597,2022-11-12T14.07.07.597,3.539,-0.237,-0.254,0.973
1668254827638,2022-11-12T14.07.07.638,3.580,-0.233,-0.251,0.970
1668254827678,2022-11-12T14.07.07.678,3.620,-0.232,-0.254,0.974
1668254827719,2022-11-12T14.07.07.719,3.661,-0.236,-0.255,0.972
1668254827759,2022-11-12T14.07.07.759,3.701,-0.235,-0.259,0.971
1668254827800,2022-11-12T14.07.07.800,3.742,-0.233,-0.256,0.973
1668254827839,2022-11-12T14.07.07.839,3.781,-0.235,-0.260,0.972
1668254827880,2022-11-12T14.07.07.880,3.822,-0.237,-0.258,0.973
1668254827920,2022-11-12T14.07.07.920,3.862,-0.235,-0.259,0.973
1668254827961,2022-11-12T14.07.07.961,3.903,-0.236,-0.260,0.967
1668254828000,2022-11-12T14.07.08.000,3.942,-0.234,-0.248,0.973
1668254828040,2022-11-12T14.07.08.040,3.982,-0.232,-0.252,0.976
1668254828081,2022-11-12T14.07.08.081,4.023,-0.234,-0.259,0.971
1668254828120,2022-11-12T14.07.08.120,4.062,-0.236,-0.257,0.971
1668254828161,2022-11-12T14.07.08.161,4.103,-0.236,-0.257,0.972
1668254828201,2022-11-12T14.07.08.201,4.143,-0.235,-0.255,0.974
1668254828242,2022-11-12T14.07.08.242,4.184,-0.235,-0.258,0.972
1668254828282,2022-11-12T14.07.08.282,4.224,-0.236,-0.253,0.972
1668254828323,2022-11-12T14.07.08.323,4.265,-0.234,-0.251,0.974
1668254828362,2022-11-12T14.07.08.362,4.304,-0.234,-0.252,0.973
1668254828403,2022-11-12T14.07.08.403,4.345,-0.235,-0.258,0.970
1668254828443,2022-11-12T14.07.08.443,4.385,-0.234,-0.245,0.974
1668254828484,2022-11-12T14.07.08.484,4.426,-0.236,-0.252,0.973
1668254828523,2022-11-12T14.07.08.523,4.465,-0.235,-0.252,0.972
1668254828564,2022-11-12T14.07.08.564,4.506,-0.235,-0.249,0.973
1668254828604,2022-11-12T14.07.08.604,4.546,-0.234,-0.251,0.973
1668254828643,2022-11-12T14.07.08.643,4.585,-0.235,-0.255,0.974
1668254828684,2022-11-12T14.07.08.684,4.626,-0.235,-0.254,0.970
1668254828724,2022-11-12T14.07.08.724,4.666,-0.233,-0.250,0.973
1668254828765,2022-11-12T14.07.08.765,4.707,-0.235,-0.253,0.974
1668254828805,2022-11-12T14.07.08.805,4.747,-0.235,-0.254,0.972
1668254828846,2022-11-12T14.07.08.846,4.788,-0.232,-0.208,0.978
1668254828885,2022-11-12T14.07.08.885,4.827,-0.235,-0.281,0.970
1668254828926,2022-11-12T14.07.08.926,4.868,-0.232,-0.266,0.975
1668254828966,2022-11-12T14.07.08.966,4.908,-0.232,-0.248,0.976
1668254829007,2022-11-12T14.07.09.007,4.949,-0.229,-0.251,0.974
1668254829046,2022-11-12T14.07.09.046,4.988,-0.233,-0.260,0.970
1668254829087,2022-11-12T14.07.09.087,5.029,-0.232,-0.257,0.972
1668254829127,2022-11-12T14.07.09.127,5.069,-0.232,-0.253,0.975
1668254829166,2022-11-12T14.07.09.166,5.108,-0.230,-0.254,0.974
1668254829207,2022-11-12T14.07.09.207,5.149,-0.236,-0.255,0.970
1668254829247,2022-11-12T14.07.09.247,5.189,-0.232,-0.258,0.973
1668254829288,2022-11-12T14.07.09.288,5.230,-0.233,-0.252,0.977
1668254829327,2022-11-12T14.07.09.327,5.269,-0.233,-0.254,0.973
1668254829368,2022-11-12T14.07.09.368,5.310,-0.234,-0.254,0.971
1668254829408,2022-11-12T14.07.09.408,5.350,-0.235,-0.256,0.974
1668254829449,2022-11-12T14.07.09.449,5.391,-0.233,-0.254,0.973
1668254829489,2022-11-12T14.07.09.489,5.431,-0.234,-0.257,0.972
1668254829530,2022-11-12T14.07.09.530,5.472,-0.232,-0.258,0.973
1668254829569,2022-11-12T14.07.09.569,5.511,-0.232,-0.257,0.972
1668254829610,2022-11-12T14.07.09.610,5.552,-0.233,-0.259,0.971
1668254829650,2022-11-12T14.07.09.650,5.592,-0.235,-0.260,0.972
1668254829691,2022-11-12T14.07.09.691,5.633,-0.231,-0.256,0.973
1668254829730,2022-11-12T14.07.09.730,5.672,-0.232,-0.259,0.973
1668254829770,2022-11-12T14.07.09.770,5.712,-0.236,-0.259,0.971
1668254829811,2022-11-12T14.07.09.811,5.753,-0.232,-0.260,0.972
1668254829850,2022-11-12T14.07.09.850,5.792,-0.232,-0.259,0.974
1668254829891,2022-11-12T14.07.09.891,5.833,-0.233,-0.259,0.973
1668254829931,2022-11-12T14.07.09.931,5.873,-0.233,-0.259,0.971
1668254829972,2022-11-12T14.07.09.972,5.914,-0.234,-0.266,0.971
1668254830012,2022-11-12T14.07.10.012,5.954,-0.231,-0.254,0.973
1668254830053,2022-11-12T14.07.10.053,5.995,-0.233,-0.262,0.971
1668254830092,2022-11-12T14.07.10.092,6.034,-0.233,-0.261,0.970
1668254830133,2022-11-12T14.07.10.133,6.075,-0.231,-0.256,0.974
1668254830173,2022-11-12T14.07.10.173,6.115,-0.231,-0.264,0.974
1668254830214,2022-11-12T14.07.10.214,6.156,-0.233,-0.261,0.972
1668254830253,2022-11-12T14.07.10.253,6.195,-0.233,-0.261,0.971
1668254830293,2022-11-12T14.07.10.293,6.235,-0.232,-0.260,0.972
1668254830334,2022-11-12T14.07.10.334,6.276,-0.232,-0.259,0.972
1668254830373,2022-11-12T14.07.10.373,6.315,-0.232,-0.261,0.973
1668254830414,2022-11-12T14.07.10.414,6.356,-0.234,-0.265,0.972
1668254830454,2022-11-12T14.07.10.454,6.396,-0.232,-0.258,0.971
1668254830495,2022-11-12T14.07.10.495,6.437,-0.231,-0.261,0.973
1668254830534,2022-11-12T14.07.10.534,6.476,-0.233,-0.265,0.973
1668254830576,2022-11-12T14.07.10.576,6.518,-0.235,-0.261,0.971
1668254830615,2022-11-12T14.07.10.615,6.557,-0.232,-0.260,0.970
1668254830656,2022-11-12T14.07.10.656,6.598,-0.231,-0.267,0.973
1668254830696,2022-11-12T14.07.10.696,6.638,-0.233,-0.262,0.970
1668254830737,2022-11-12T14.07.10.737,6.679,-0.232,-0.254,0.973
1668254830776,2022-11-12T14.07.10.776,6.718,-0.234,-0.270,0.971
1668254830816,2022-11-12T14.07.10.816,6.758,-0.232,-0.259,0.971
1668254830857,2022-11-12T14.07.10.857,6.799,-0.229,-0.259,0.972
1668254830896,2022-11-12T14.07.10.896,6.838,-0.232,-0.265,0.973
1668254830937,2022-11-12T14.07.10.937,6.879,-0.232,-0.259,0.971
1668254830977,2022-11-12T14.07.10.977,6.919,-0.233,-0.262,0.970
1668254831018,2022-11-12T14.07.11.018,6.960,-0.232,-0.265,0.973
1668254831057,2022-11-12T14.07.11.057,6.999,-0.232,-0.262,0.971
1668254831098,2022-11-12T14.07.11.098,7.040,-0.233,-0.258,0.971
1668254831138,2022-11-12T14.07.11.138,7.080,-0.233,-0.260,0.973
1668254831179,2022-11-12T14.07.11.179,7.121,-0.232,-0.262,0.974
1668254831219,2022-11-12T14.07.11.219,7.161,-0.232,-0.264,0.971
1668254831260,2022-11-12T14.07.11.260,7.202,-0.232,-0.260,0.971
1668254831299,2022-11-12T14.07.11.299,7.241,-0.232,-0.259,0.974
1668254831339,2022-11-12T14.07.11.339,7.281,-0.234,-0.261,0.972
1668254831380,2022-11-12T14.07.11.380,7.322,-0.233,-0.261,0.973
1668254831419,2022-11-12T14.07.11.419,7.361,-0.234,-0.260,0.972
1668254831460,2022-11-12T14.07.11.460,7.402,-0.232,-0.261,0.971
1668254831500,2022-11-12T14.07.11.500,7.442,-0.235,-0.262,0.973
1668254831541,2022-11-12T14.07.11.541,7.483,-0.235,-0.265,0.972
1668254831580,2022-11-12T14.07.11.580,7.522,-0.234,-0.252,0.974
1668254831621,2022-11-12T14.07.11.621,7.563,-0.235,-0.262,0.970
1668254831661,2022-11-12T14.07.11.661,7.603,-0.234,-0.260,0.971
1668254831702,2022-11-12T14.07.11.702,7.644,-0.234,-0.262,0.971
1668254831742,2022-11-12T14.07.11.742,7.684,-0.234,-0.263,0.971
1668254831783,2022-11-12T14.07.11.783,7.725,-0.234,-0.261,0.971
1668254831822,2022-11-12T14.07.11.822,7.764,-0.233,-0.258,0.972
1668254831862,2022-11-12T14.07.11.862,7.804,-0.235,-0.263,0.970
1668254831903,2022-11-12T14.07.11.903,7.845,-0.234,-0.259,0.973
1668254831942,2022-11-12T14.07.11.942,7.884,-0.233,-0.258,0.972
1668254831983,2022-11-12T14.07.11.983,7.925,-0.234,-0.260,0.972
1668254832023,2022-11-12T14.07.12.023,7.965,-0.234,-0.261,0.971
1668254832064,2022-11-12T14.07.12.064,8.006,-0.233,-0.258,0.973
1668254832103,2022-11-12T14.07.12.103,8.045,-0.233,-0.258,0.972
1668254832144,2022-11-12T14.07.12.144,8.086,-0.233,-0.257,0.973
1668254832184,2022-11-12T14.07.12.184,8.126,-0.234,-0.258,0.972
1668254832225,2022-11-12T14.07.12.225,8.167,-0.233,-0.259,0.972
1668254832264,2022-11-12T14.07.12.264,8.206,-0.233,-0.260,0.972
1668254832305,2022-11-12T14.07.12.305,8.247,-0.234,-0.260,0.972
1668254832345,2022-11-12T14.07.12.345,8.287,-0.234,-0.260,0.972
1668254832385,2022-11-12T14.07.12.385,8.327,-0.234,-0.260,0.972
1668254832426,2022-11-12T14.07.12.426,8.368,-0.234,-0.259,0.972
1668254832465,2022-11-12T14.07.12.465,8.407,-0.233,-0.260,0.971
1668254832506,2022-11-12T14.07.12.506,8.448,-0.232,-0.260,0.972
1668254832546,2022-11-12T14.07.12.546,8.488,-0.233,-0.261,0.972
1668254832587,2022-11-12T14.07.12.587,8.529,-0.233,-0.258,0.971
1668254832626,2022-11-12T14.07.12.626,8.568,-0.232,-0.262,0.972
1668254832667,2022-11-12T14.07.12.667,8.609,-0.231,-0.260,0.973
1668254832707,2022-11-12T14.07.12.707,8.649,-0.234,-0.261,0.970
1668254832748,2022-11-12T14.07.12.748,8.690,-0.234,-0.265,0.969
1668254832787,2022-11-12T14.07.12.787,8.729,-0.233,-0.264,0.972
1668254832828,2022-11-12T14.07.12.828,8.770,-0.233,-0.264,0.969
1668254832868,2022-11-12T14.07.12.868,8.810,-0.233,-0.261,0.971
1668254832908,2022-11-12T14.07.12.908,8.850,-0.234,-0.267,0.972
1668254832949,2022-11-12T14.07.12.949,8.891,-0.232,-0.266,0.972
1668254832988,2022-11-12T14.07.12.988,8.930,-0.233,-0.262,0.971
1668254833029,2022-11-12T14.07.13.029,8.971,-0.232,-0.261,0.972
1668254833069,2022-11-12T14.07.13.069,9.011,-0.234,-0.265,0.970
1668254833110,2022-11-12T14.07.13.110,9.052,-0.234,-0.262,0.970
1668254833149,2022-11-12T14.07.13.149,9.091,-0.233,-0.265,0.972
1668254833190,2022-11-12T14.07.13.190,9.132,-0.233,-0.263,0.972
1668254833230,2022-11-12T14.07.13.230,9.172,-0.233,-0.262,0.970
1668254833271,2022-11-12T14.07.13.271,9.213,-0.232,-0.261,0.971
1668254833310,2022-11-12T14.07.13.310,9.252,-0.232,-0.263,0.972
1668254833351,2022-11-12T14.07.13.351,9.293,-0.234,-0.263,0.971
1668254833391,2022-11-12T14.07.13.391,9.333,-0.233,-0.261,0.969
1668254833432,2022-11-12T14.07.13.432,9.374,-0.232,-0.263,0.972
1668254833471,2022-11-12T14.07.13.471,9.413,-0.233,-0.262,0.972
1668254833511,2022-11-12T14.07.13.511,9.453,-0.235,-0.264,0.970
1668254833552,2022-11-12T14.07.13.552,9.494,-0.234,-0.265,0.971
1668254833592,2022-11-12T14.07.13.592,9.534,-0.234,-0.262,0.972
1668254833633,2022-11-12T14.07.13.633,9.575,-0.234,-0.261,0.972
1668254833672,2022-11-12T14.07.13.672,9.614,-0.234,-0.262,0.971
1668254833713,2022-11-12T14.07.13.713,9.655,-0.234,-0.261,0.972
1668254833753,2022-11-12T14.07.13.753,9.695,-0.234,-0.259,0.972
1668254833794,2022-11-12T14.07.13.794,9.736,-0.234,-0.260,0.972
1668254833833,2022-11-12T14.07.13.833,9.775,-0.234,-0.261,0.972
1668254833874,2022-11-12T14.07.13.874,9.816,-0.236,-0.260,0.972
1668254833914,2022-11-12T14.07.13.914,9.856,-0.234,-0.259,0.972
1668254833955,2022-11-12T14.07.13.955,9.897,-0.234,-0.262,0.971
1668254833994,2022-11-12T14.07.13.994,9.936,-0.235,-0.261,0.972
1668254834034,2022-11-12T14.07.14.034,9.976,-0.234,-0.258,0.971
1668254834075,2022-11-12T14.07.14.075,10.017,-0.234,-0.258,0.972
1668254834115,2022-11-12T14.07.14.115,10.057,-0.234,-0.260,0.972
1668254834156,2022-11-12T14.07.14.156,10.098,-0.235,-0.258,0.973
1668254834195,2022-11-12T14.07.14.195,10.137,-0.236,-0.259,0.972
1668254834236,2022-11-12T14.07.14.236,10.178,-0.234,-0.259,0.973
1668254834276,2022-11-12T14.07.14.276,10.218,-0.235,-0.258,0.974
1668254834317,2022-11-12T14.07.14.317,10.259,-0.235,-0.257,0.971
1668254834356,2022-11-12T14.07.14.356,10.298,-0.236,-0.256,0.972
1668254834397,2022-11-12T14.07.14.397,10.339,-0.235,-0.258,0.972
1668254834437,2022-11-12T14.07.14.437,10.379,-0.235,-0.254,0.973
1668254834478,2022-11-12T14.07.14.478,10.420,-0.237,-0.260,0.970
1668254834517,2022-11-12T14.07.14.517,10.459,-0.234,-0.254,0.973
1668254834557,2022-11-12T14.07.14.557,10.499,-0.236,-0.259,0.972
1668254834598,2022-11-12T14.07.14.598,10.540,-0.236,-0.253,0.974
1668254834638,2022-11-12T14.07.14.638,10.580,-0.235,-0.253,0.973
1668254834679,2022-11-12T14.07.14.679,10.621,-0.236,-0.254,0.973
1668254834718,2022-11-12T14.07.14.718,10.660,-0.238,-0.249,0.974
1668254834759,2022-11-12T14.07.14.759,10.701,-0.238,-0.250,0.973
1668254834799,2022-11-12T14.07.14.799,10.741,-0.237,-0.259,0.972
1668254834840,2022-11-12T14.07.14.840,10.782,-0.236,-0.253,0.972
1668254834879,2022-11-12T14.07.14.879,10.821,-0.238,-0.255,0.970
1668254834920,2022-11-12T14.07.14.920,10.862,-0.236,-0.250,0.973
1668254834960,2022-11-12T14.07.14.960,10.902,-0.234,-0.259,0.976
1668254835001,2022-11-12T14.07.15.001,10.943,-0.237,-0.251,0.973
1668254835040,2022-11-12T14.07.15.040,10.982,-0.239,-0.247,0.972
1668254835080,2022-11-12T14.07.15.080,11.022,-0.236,-0.250,0.973
1668254835121,2022-11-12T14.07.15.121,11.063,-0.234,-0.265,0.971
1668254835160,2022-11-12T14.07.15.160,11.102,-0.234,-0.257,0.974
1668254835201,2022-11-12T14.07.15.201,11.143,-0.233,-0.240,0.975
1668254835241,2022-11-12T14.07.15.241,11.183,-0.234,-0.250,0.975
1668254835282,2022-11-12T14.07.15.282,11.224,-0.236,-0.261,0.973
1668254835322,2022-11-12T14.07.15.322,11.264,-0.232,-0.241,0.975
1668254835363,2022-11-12T14.07.15.363,11.305,-0.233,-0.239,0.976
1668254835402,2022-11-12T14.07.15.402,11.344,-0.234,-0.253,0.972
1668254835443,2022-11-12T14.07.15.443,11.385,-0.236,-0.265,0.972
1668254835483,2022-11-12T14.07.15.483,11.425,-0.236,-0.256,0.973
1668254835522,2022-11-12T14.07.15.522,11.464,-0.234,-0.245,0.973
1668254835563,2022-11-12T14.07.15.563,11.505,-0.235,-0.254,0.973
1668254835603,2022-11-12T14.07.15.603,11.545,-0.235,-0.254,0.973
1668254835644,2022-11-12T14.07.15.644,11.586,-0.234,-0.251,0.973
1668254835683,2022-11-12T14.07.15.683,11.625,-0.234,-0.245,0.973
1668254835724,2022-11-12T14.07.15.724,11.666,-0.235,-0.259,0.972
1668254835764,2022-11-12T14.07.15.764,11.706,-0.235,-0.252,0.976
1668254835805,2022-11-12T14.07.15.805,11.747,-0.236,-0.258,0.973
1668254835845,2022-11-12T14.07.15.845,11.787,-0.235,-0.254,0.974
1668254835886,2022-11-12T14.07.15.886,11.828,-0.235,-0.254,0.974
1668254835925,2022-11-12T14.07.15.925,11.867,-0.235,-0.255,0.972
1668254835966,2022-11-12T14.07.15.966,11.908,-0.235,-0.252,0.972
1668254836006,2022-11-12T14.07.16.006,11.948,-0.236,-0.253,0.973
1668254836045,2022-11-12T14.07.16.045,11.987,-0.235,-0.257,0.971
1668254836086,2022-11-12T14.07.16.086,12.028,-0.236,-0.253,0.974
1668254836126,2022-11-12T14.07.16.126,12.068,-0.236,-0.255,0.973
1668254836167,2022-11-12T14.07.16.167,12.109,-0.236,-0.252,0.973
1668254836206,2022-11-12T14.07.16.206,12.148,-0.234,-0.254,0.974
1668254836247,2022-11-12T14.07.16.247,12.189,-0.235,-0.253,0.974
1668254836287,2022-11-12T14.07.16.287,12.229,-0.236,-0.246,0.974
1668254836328,2022-11-12T14.07.16.328,12.270,-0.237,-0.251,0.974
1668254836367,2022-11-12T14.07.16.367,12.309,-0.235,-0.258,0.972
1668254836409,2022-11-12T14.07.16.409,12.351,-0.235,-0.248,0.973
1668254836448,2022-11-12T14.07.16.448,12.390,-0.235,-0.257,0.973
1668254836489,2022-11-12T14.07.16.489,12.431,-0.234,-0.253,0.974
1668254836529,2022-11-12T14.07.16.529,12.471,-0.236,-0.257,0.971
1668254836568,2022-11-12T14.07.16.568,12.510,-0.234,-0.255,0.972
1668254836609,2022-11-12T14.07.16.609,12.551,-0.233,-0.254,0.974
1668254836649,2022-11-12T14.07.16.649,12.591,-0.235,-0.250,0.972
1668254836690,2022-11-12T14.07.16.690,12.632,-0.235,-0.259,0.972
1668254836729,2022-11-12T14.07.16.729,12.671,-0.235,-0.255,0.974
1668254836770,2022-11-12T14.07.16.770,12.712,-0.234,-0.254,0.973
1668254836810,2022-11-12T14.07.16.810,12.752,-0.233,-0.251,0.975
1668254836851,2022-11-12T14.07.16.851,12.793,-0.234,-0.253,0.974
1668254836890,2022-11-12T14.07.16.890,12.832,-0.234,-0.250,0.973
1668254836931,2022-11-12T14.07.16.931,12.873,-0.234,-0.253,0.973
1668254836971,2022-11-12T14.07.16.971,12.913,-0.233,-0.251,0.975
1668254837012,2022-11-12T14.07.17.012,12.954,-0.233,-0.253,0.974
1668254837052,2022-11-12T14.07.17.052,12.994,-0.234,-0.251,0.973
1668254837091,2022-11-12T14.07.17.091,13.033,-0.234,-0.253,0.973
1668254837132,2022-11-12T14.07.17.132,13.074,-0.234,-0.255,0.974
1668254837172,2022-11-12T14.07.17.172,13.114,-0.234,-0.256,0.974
1668254837213,2022-11-12T14.07.17.213,13.155,-0.234,-0.252,0.974
1668254837252,2022-11-12T14.07.17.252,13.194,-0.235,-0.256,0.973
1668254837293,2022-11-12T14.07.17.293,13.235,-0.233,-0.256,0.973
1668254837333,2022-11-12T14.07.17.333,13.275,-0.232,-0.255,0.972
1668254837374,2022-11-12T14.07.17.374,13.316,-0.233,-0.252,0.974
1668254837413,2022-11-12T14.07.17.413,13.355,-0.234,-0.255,0.974
1668254837454,2022-11-12T14.07.17.454,13.396,-0.233,-0.252,0.973
1668254837494,2022-11-12T14.07.17.494,13.436,-0.234,-0.254,0.973
1668254837535,2022-11-12T14.07.17.535,13.477,-0.234,-0.252,0.973
1668254837575,2022-11-12T14.07.17.575,13.517,-0.234,-0.252,0.972
1668254837616,2022-11-12T14.07.17.616,13.558,-0.234,-0.252,0.973
1668254837655,2022-11-12T14.07.17.655,13.597,-0.234,-0.249,0.975
1668254837695,2022-11-12T14.07.17.695,13.637,-0.234,-0.253,0.974
1668254837736,2022-11-12T14.07.17.736,13.678,-0.234,-0.254,0.972
1668254837775,2022-11-12T14.07.17.775,13.717,-0.233,-0.251,0.974
1668254837816,2022-11-12T14.07.17.816,13.758,-0.234,-0.251,0.974
1668254837856,2022-11-12T14.07.17.856,13.798,-0.233,-0.251,0.974
1668254837897,2022-11-12T14.07.17.897,13.839,-0.234,-0.253,0.974
1668254837936,2022-11-12T14.07.17.936,13.878,-0.234,-0.252,0.974
1668254837977,2022-11-12T14.07.17.977,13.919,-0.234,-0.250,0.974
1668254838017,2022-11-12T14.07.18.017,13.959,-0.234,-0.253,0.973
1668254838058,2022-11-12T14.07.18.058,14.000,-0.233,-0.252,0.974
1668254838097,2022-11-12T14.07.18.097,14.039,-0.233,-0.252,0.975
1668254838138,2022-11-12T14.07.18.138,14.080,-0.233,-0.253,0.973
1668254838178,2022-11-12T14.07.18.178,14.120,-0.233,-0.252,0.973
1668254838218,2022-11-12T14.07.18.218,14.160,-0.233,-0.252,0.974
1668254838259,2022-11-12T14.07.18.259,14.201,-0.233,-0.252,0.975
1668254838298,2022-11-12T14.07.18.298,14.240,-0.232,-0.255,0.974
1668254838339,2022-11-12T14.07.18.339,14.281,-0.233,-0.252,0.973
