epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668336147961,2022-11-13T12:42:27.961,2.316,-1.006,0.366,-0.061
1668336148002,2022-11-13T12:42:28.002,2.357,-0.640,0.305,0.091
1668336148041,2022-11-13T12:42:28.041,2.396,-0.854,0.610,-0.061
1668336148082,2022-11-13T12:42:28.082,2.437,-1.006,0.610,0.000
1668336148123,2022-11-13T12:42:28.123,2.478,-0.732,0.061,0.091
1668336148163,2022-11-13T12:42:28.163,2.518,-1.250,-0.396,0.030
1668336148204,2022-11-13T12:42:28.204,2.559,-1.768,0.091,0.061
1668336148245,2022-11-13T12:42:28.245,2.600,-1.707,0.061,0.213
1668336148286,2022-11-13T12:42:28.286,2.641,-1.189,0.213,-0.183
1668336148326,2022-11-13T12:42:28.326,2.681,-0.884,0.305,-0.244
1668336148367,2022-11-13T12:42:28.367,2.722,-1.220,0.274,-0.213
1668336148408,2022-11-13T12:42:28.408,2.763,-1.250,0.488,-0.244
1668336148449,2022-11-13T12:42:28.449,2.804,-0.732,0.366,-0.152
1668336148488,2022-11-13T12:42:28.488,2.843,-1.067,0.305,-0.274
1668336148529,2022-11-13T12:42:28.529,2.884,-0.854,0.152,-0.183
1668336148570,2022-11-13T12:42:28.570,2.925,0.213,-0.152,0.061
1668336148611,2022-11-13T12:42:28.611,2.966,0.122,0.000,0.000
1668336148651,2022-11-13T12:42:28.651,3.006,-0.518,0.335,-0.152
1668336148692,2022-11-13T12:42:28.692,3.047,-0.732,0.671,-0.366
1668336148733,2022-11-13T12:42:28.733,3.088,-0.610,0.488,-0.549
1668336148772,2022-11-13T12:42:28.772,3.127,0.427,0.061,-0.732
1668336148813,2022-11-13T12:42:28.813,3.168,1.402,-0.091,-0.976
1668336148854,2022-11-13T12:42:28.854,3.209,3.201,-0.915,-0.823
1668336148895,2022-11-13T12:42:28.895,3.250,2.805,-0.213,-0.854
1668336148935,2022-11-13T12:42:28.935,3.290,1.829,0.305,-0.884
1668336148976,2022-11-13T12:42:28.976,3.331,-0.549,0.366,-0.640
1668336149017,2022-11-13T12:42:29.017,3.372,-1.677,-0.579,-0.427
1668336149058,2022-11-13T12:42:29.058,3.413,-2.165,-0.732,-0.457
1668336149098,2022-11-13T12:42:29.098,3.453,-3.933,0.488,-0.213
1668336149139,2022-11-13T12:42:29.139,3.494,-4.695,0.488,-0.366
1668336149180,2022-11-13T12:42:29.180,3.535,-3.232,0.335,-0.305
1668336149219,2022-11-13T12:42:29.219,3.574,-3.110,0.335,-0.640
1668336149260,2022-11-13T12:42:29.260,3.615,-4.695,0.610,-0.793
1668336149301,2022-11-13T12:42:29.301,3.656,-3.476,0.183,-0.640
1668336149342,2022-11-13T12:42:29.342,3.697,-2.835,0.335,-0.244
1668336149382,2022-11-13T12:42:29.382,3.737,-2.256,-0.122,-0.366
1668336149423,2022-11-13T12:42:29.423,3.778,-1.677,0.366,-0.549
1668336149464,2022-11-13T12:42:29.464,3.819,-0.732,0.244,-0.274
1668336149505,2022-11-13T12:42:29.505,3.860,-1.524,0.213,-0.122
1668336149544,2022-11-13T12:42:29.544,3.899,-1.707,0.488,0.122
1668336149585,2022-11-13T12:42:29.585,3.940,-1.433,0.366,0.152
1668336149626,2022-11-13T12:42:29.626,3.981,-1.494,0.427,0.305
1668336149667,2022-11-13T12:42:29.667,4.022,-1.372,0.518,0.305
1668336149707,2022-11-13T12:42:29.707,4.062,-1.555,0.671,0.244
1668336149748,2022-11-13T12:42:29.748,4.103,-2.012,0.854,0.152
1668336149789,2022-11-13T12:42:29.789,4.144,-1.768,0.793,0.000
1668336149828,2022-11-13T12:42:29.828,4.183,-0.915,0.366,0.335
1668336149869,2022-11-13T12:42:29.869,4.224,-1.067,0.427,0.274
1668336149911,2022-11-13T12:42:29.911,4.266,-0.823,0.732,0.213
1668336149952,2022-11-13T12:42:29.952,4.307,-0.427,0.457,0.183
1668336149991,2022-11-13T12:42:29.991,4.346,-1.189,0.823,0.274
1668336150032,2022-11-13T12:42:30.032,4.387,-1.616,0.945,0.122
1668336150073,2022-11-13T12:42:30.073,4.428,-1.037,0.457,0.152
1668336150114,2022-11-13T12:42:30.114,4.469,-0.274,0.274,0.183
1668336150154,2022-11-13T12:42:30.154,4.509,-0.518,0.457,0.091
1668336150195,2022-11-13T12:42:30.195,4.550,-0.762,0.427,0.030
1668336150236,2022-11-13T12:42:30.236,4.591,-0.762,0.640,0.091
1668336150275,2022-11-13T12:42:30.275,4.630,-0.671,0.701,0.061
1668336150316,2022-11-13T12:42:30.316,4.671,-0.518,0.396,0.000
1668336150357,2022-11-13T12:42:30.357,4.712,-0.366,0.366,0.091
1668336150398,2022-11-13T12:42:30.398,4.753,-0.396,0.488,0.122
1668336150438,2022-11-13T12:42:30.438,4.793,-0.732,0.671,0.030
1668336150479,2022-11-13T12:42:30.479,4.834,-0.915,0.762,0.030
1668336150520,2022-11-13T12:42:30.520,4.875,-0.579,0.518,0.061
1668336150561,2022-11-13T12:42:30.561,4.916,-0.457,0.488,0.030
1668336150600,2022-11-13T12:42:30.600,4.955,-0.396,0.427,0.122
1668336150641,2022-11-13T12:42:30.641,4.996,-0.457,0.396,0.030
1668336150682,2022-11-13T12:42:30.682,5.037,-0.518,0.488,0.030
1668336150723,2022-11-13T12:42:30.723,5.078,-0.274,0.366,0.091
1668336150763,2022-11-13T12:42:30.763,5.118,-0.427,0.244,0.091
1668336150804,2022-11-13T12:42:30.804,5.159,-0.549,0.244,0.030
1668336150845,2022-11-13T12:42:30.845,5.200,-0.701,0.396,0.061
1668336150885,2022-11-13T12:42:30.885,5.240,-0.732,0.274,0.000
1668336150926,2022-11-13T12:42:30.926,5.281,-0.640,0.335,-0.061
1668336150967,2022-11-13T12:42:30.967,5.322,-0.518,0.366,0.000
1668336151008,2022-11-13T12:42:31.008,5.363,-0.762,0.518,-0.061
1668336151047,2022-11-13T12:42:31.047,5.402,-0.793,0.610,-0.122
1668336151088,2022-11-13T12:42:31.088,5.443,-0.732,0.579,-0.061
1668336151129,2022-11-13T12:42:31.129,5.484,-0.579,0.457,-0.091
1668336151170,2022-11-13T12:42:31.170,5.525,-0.610,0.305,-0.061
1668336151210,2022-11-13T12:42:31.210,5.565,-0.457,0.122,0.061
1668336151251,2022-11-13T12:42:31.251,5.606,-0.762,0.396,-0.091
1668336151292,2022-11-13T12:42:31.292,5.647,-0.793,0.518,-0.122
1668336151333,2022-11-13T12:42:31.333,5.688,-0.732,0.427,-0.152
1668336151372,2022-11-13T12:42:31.372,5.727,-0.671,0.335,-0.061
1668336151413,2022-11-13T12:42:31.413,5.768,-0.823,0.427,-0.091
1668336151454,2022-11-13T12:42:31.454,5.809,-0.945,0.518,-0.061
1668336151494,2022-11-13T12:42:31.494,5.849,-0.732,0.549,0.030
1668336151535,2022-11-13T12:42:31.535,5.890,-0.793,0.640,0.061
1668336151576,2022-11-13T12:42:31.576,5.931,-0.762,0.579,-0.030
1668336151617,2022-11-13T12:42:31.617,5.972,-0.610,0.457,-0.030
1668336151657,2022-11-13T12:42:31.657,6.012,-0.671,0.640,0.091
1668336151698,2022-11-13T12:42:31.698,6.053,-0.762,0.701,0.000
1668336151739,2022-11-13T12:42:31.739,6.094,-0.762,0.762,-0.061
1668336151780,2022-11-13T12:42:31.780,6.135,-0.976,0.610,0.030
1668336151819,2022-11-13T12:42:31.819,6.174,-0.854,0.854,0.030
1668336151860,2022-11-13T12:42:31.860,6.215,-0.396,0.762,-0.061
1668336151901,2022-11-13T12:42:31.901,6.256,-0.823,0.701,0.030
1668336151942,2022-11-13T12:42:31.942,6.297,-0.701,0.854,0.061
1668336151982,2022-11-13T12:42:31.982,6.337,-0.488,0.823,-0.030
1668336152023,2022-11-13T12:42:32.023,6.378,-0.793,0.762,-0.030
1668336152064,2022-11-13T12:42:32.064,6.419,-0.732,0.854,0.030
1668336152103,2022-11-13T12:42:32.103,6.458,-0.762,0.549,0.122
1668336152144,2022-11-13T12:42:32.144,6.499,-0.793,0.579,0.061
1668336152185,2022-11-13T12:42:32.185,6.540,-0.762,0.732,0.030
1668336152226,2022-11-13T12:42:32.226,6.581,-0.732,0.671,0.091
1668336152266,2022-11-13T12:42:32.266,6.621,-0.671,0.671,-0.030
1668336152307,2022-11-13T12:42:32.307,6.662,-0.854,0.701,-0.030
1668336152348,2022-11-13T12:42:32.348,6.703,-0.762,0.549,0.061
1668336152389,2022-11-13T12:42:32.389,6.744,-0.396,0.427,-0.061
1668336152429,2022-11-13T12:42:32.429,6.784,-0.274,0.457,-0.152
1668336152470,2022-11-13T12:42:32.470,6.825,0.030,0.396,0.061
1668336152511,2022-11-13T12:42:32.511,6.866,-0.183,0.366,0.000
1668336152550,2022-11-13T12:42:32.550,6.905,-0.366,0.457,-0.122
1668336152591,2022-11-13T12:42:32.591,6.946,-0.610,0.732,-0.122
1668336152632,2022-11-13T12:42:32.632,6.987,-0.396,0.518,-0.152
1668336152673,2022-11-13T12:42:32.673,7.028,-0.274,0.213,-0.152
1668336152713,2022-11-13T12:42:32.713,7.068,-0.244,0.152,0.000
1668336152754,2022-11-13T12:42:32.754,7.109,-0.335,0.274,-0.030
1668336152795,2022-11-13T12:42:32.795,7.150,-0.396,0.976,-0.091
1668336152836,2022-11-13T12:42:32.836,7.191,-0.518,0.854,-0.122
1668336152875,2022-11-13T12:42:32.875,7.230,-0.671,0.366,-0.122
1668336152916,2022-11-13T12:42:32.916,7.271,-0.640,0.457,0.000
1668336152957,2022-11-13T12:42:32.957,7.312,-0.610,0.701,-0.030
1668336152998,2022-11-13T12:42:32.998,7.353,-0.549,0.610,-0.122
1668336153038,2022-11-13T12:42:33.038,7.393,-0.549,0.518,-0.091
1668336153079,2022-11-13T12:42:33.079,7.434,-0.579,0.579,-0.030
1668336153120,2022-11-13T12:42:33.120,7.475,-0.640,0.488,0.000
1668336153160,2022-11-13T12:42:33.160,7.515,-0.640,0.396,0.000
1668336153201,2022-11-13T12:42:33.201,7.556,-0.549,0.579,0.000
1668336153242,2022-11-13T12:42:33.242,7.597,-0.579,0.701,-0.030
1668336153283,2022-11-13T12:42:33.283,7.638,-0.884,0.701,-0.030
1668336153322,2022-11-13T12:42:33.322,7.677,-1.067,0.793,0.030
1668336153363,2022-11-13T12:42:33.363,7.718,-0.884,0.732,0.061
1668336153404,2022-11-13T12:42:33.404,7.759,-0.732,0.610,0.091
1668336153445,2022-11-13T12:42:33.445,7.800,-0.610,0.518,0.030
1668336153485,2022-11-13T12:42:33.485,7.840,-0.701,0.549,0.061
1668336153526,2022-11-13T12:42:33.526,7.881,-0.640,0.427,0.091
1668336153567,2022-11-13T12:42:33.567,7.922,-0.762,0.549,0.122
1668336153608,2022-11-13T12:42:33.608,7.963,-0.518,0.457,0.091
1668336153647,2022-11-13T12:42:33.647,8.002,-0.579,0.457,0.061
1668336153688,2022-11-13T12:42:33.688,8.043,-0.366,0.274,0.061
1668336153729,2022-11-13T12:42:33.729,8.084,-0.457,0.366,0.030
1668336153769,2022-11-13T12:42:33.769,8.124,-0.274,0.305,-0.030
1668336153810,2022-11-13T12:42:33.810,8.165,-0.305,0.396,0.000
1668336153851,2022-11-13T12:42:33.851,8.206,-0.335,0.335,0.030
1668336153892,2022-11-13T12:42:33.892,8.247,-0.427,0.366,0.061
1668336153932,2022-11-13T12:42:33.932,8.287,-0.274,0.274,0.061
1668336153973,2022-11-13T12:42:33.973,8.328,-0.183,0.335,0.000
1668336154014,2022-11-13T12:42:34.014,8.369,0.000,0.213,-0.030
1668336154055,2022-11-13T12:42:34.055,8.410,0.213,0.030,0.122
1668336154094,2022-11-13T12:42:34.094,8.449,-0.030,0.274,0.183
1668336154135,2022-11-13T12:42:34.135,8.490,-0.335,0.701,0.091
1668336154176,2022-11-13T12:42:34.176,8.531,-0.244,0.579,0.122
1668336154216,2022-11-13T12:42:34.216,8.571,-0.457,0.549,-0.030
1668336154257,2022-11-13T12:42:34.257,8.612,-0.549,0.579,-0.091
1668336154298,2022-11-13T12:42:34.298,8.653,-0.396,0.457,0.000
1668336154339,2022-11-13T12:42:34.339,8.694,-0.396,0.579,-0.030
1668336154378,2022-11-13T12:42:34.378,8.733,-0.610,0.488,0.000
1668336154419,2022-11-13T12:42:34.419,8.774,-0.366,0.274,-0.030
1668336154460,2022-11-13T12:42:34.460,8.815,-0.366,0.549,-0.030
1668336154501,2022-11-13T12:42:34.501,8.856,-0.427,0.610,-0.030
1668336154541,2022-11-13T12:42:34.541,8.896,-0.549,0.549,-0.030
1668336154582,2022-11-13T12:42:34.582,8.937,-0.518,0.610,0.000
1668336154623,2022-11-13T12:42:34.623,8.978,-0.640,0.579,0.000
1668336154664,2022-11-13T12:42:34.664,9.019,-0.549,0.579,-0.061
1668336154703,2022-11-13T12:42:34.703,9.058,-0.488,0.518,-0.061
1668336154744,2022-11-13T12:42:34.744,9.099,-0.579,0.518,-0.030
1668336154786,2022-11-13T12:42:34.786,9.141,-0.701,0.610,-0.061
1668336154825,2022-11-13T12:42:34.825,9.180,-0.732,0.671,-0.030
1668336154866,2022-11-13T12:42:34.866,9.221,-0.701,0.640,0.030
1668336154907,2022-11-13T12:42:34.907,9.262,-0.793,0.732,0.000
1668336154948,2022-11-13T12:42:34.948,9.303,-0.671,0.518,-0.030
1668336154988,2022-11-13T12:42:34.988,9.343,-0.518,0.640,0.030
1668336155029,2022-11-13T12:42:35.029,9.384,-0.640,0.732,0.091
1668336155070,2022-11-13T12:42:35.070,9.425,-0.732,0.640,0.061
1668336155111,2022-11-13T12:42:35.111,9.466,-0.671,0.579,0.030
1668336155150,2022-11-13T12:42:35.150,9.505,-0.549,0.518,-0.030
1668336155191,2022-11-13T12:42:35.191,9.546,-0.549,0.549,-0.061
1668336155232,2022-11-13T12:42:35.232,9.587,-0.671,0.610,-0.091
1668336155273,2022-11-13T12:42:35.273,9.628,-0.488,0.488,-0.061
1668336155313,2022-11-13T12:42:35.313,9.668,-0.488,0.549,-0.061
1668336155354,2022-11-13T12:42:35.354,9.709,-0.518,0.549,-0.061
1668336155395,2022-11-13T12:42:35.395,9.750,-0.610,0.793,-0.030
1668336155434,2022-11-13T12:42:35.434,9.789,-0.640,0.762,0.091
1668336155475,2022-11-13T12:42:35.475,9.830,-0.671,0.579,0.030
1668336155516,2022-11-13T12:42:35.516,9.871,-0.701,0.610,0.000
1668336155557,2022-11-13T12:42:35.557,9.912,-0.518,0.427,0.000
1668336155597,2022-11-13T12:42:35.597,9.952,-0.671,0.640,0.061
1668336155638,2022-11-13T12:42:35.638,9.993,-0.762,0.610,0.030
1668336155679,2022-11-13T12:42:35.679,10.034,-0.610,0.579,0.030
1668336155720,2022-11-13T12:42:35.720,10.075,-0.701,0.762,0.061
1668336155760,2022-11-13T12:42:35.760,10.115,-0.945,0.823,0.122
1668336155801,2022-11-13T12:42:35.801,10.156,-0.732,0.701,0.061
1668336155842,2022-11-13T12:42:35.842,10.197,-0.640,0.427,0.030
1668336155883,2022-11-13T12:42:35.883,10.238,-0.579,0.396,0.030
1668336155922,2022-11-13T12:42:35.922,10.277,-0.823,0.701,0.030
1668336155963,2022-11-13T12:42:35.963,10.318,-0.640,0.762,-0.061
1668336156004,2022-11-13T12:42:36.004,10.359,-0.305,0.762,-0.122
1668336156044,2022-11-13T12:42:36.044,10.399,-0.152,0.549,-0.091
1668336156085,2022-11-13T12:42:36.085,10.440,-0.305,0.610,0.000
1668336156126,2022-11-13T12:42:36.126,10.481,-0.183,0.457,-0.061
1668336156167,2022-11-13T12:42:36.167,10.522,0.061,0.244,-0.061
1668336156206,2022-11-13T12:42:36.206,10.561,-0.030,0.274,0.061
1668336156247,2022-11-13T12:42:36.247,10.602,-0.518,0.396,-0.061
1668336156288,2022-11-13T12:42:36.288,10.643,-0.610,0.549,-0.244
1668336156329,2022-11-13T12:42:36.329,10.684,-0.518,0.427,-0.213
1668336156369,2022-11-13T12:42:36.369,10.724,-0.244,0.152,-0.152
1668336156410,2022-11-13T12:42:36.410,10.765,-0.152,0.274,-0.091
1668336156451,2022-11-13T12:42:36.451,10.806,0.000,0.274,-0.091
1668336156492,2022-11-13T12:42:36.492,10.847,-0.305,0.701,-0.183
1668336156532,2022-11-13T12:42:36.532,10.887,-0.823,1.098,-0.061
1668336156573,2022-11-13T12:42:36.573,10.928,-0.732,0.579,-0.061
1668336156614,2022-11-13T12:42:36.614,10.969,-0.732,0.427,0.030
1668336156653,2022-11-13T12:42:36.653,11.008,-0.701,0.488,0.030
1668336156694,2022-11-13T12:42:36.694,11.049,-0.915,0.854,0.000
1668336156735,2022-11-13T12:42:36.735,11.090,-0.915,0.823,0.030
1668336156776,2022-11-13T12:42:36.776,11.131,-0.732,0.610,0.030
1668336156816,2022-11-13T12:42:36.816,11.171,-0.945,0.518,0.000
1668336156857,2022-11-13T12:42:36.857,11.212,-0.976,0.457,-0.091
1668336156898,2022-11-13T12:42:36.898,11.253,-0.915,0.427,-0.122
1668336156939,2022-11-13T12:42:36.939,11.294,-0.915,0.640,-0.061
1668336156978,2022-11-13T12:42:36.978,11.333,-0.671,0.640,0.000
1668336157019,2022-11-13T12:42:37.019,11.374,-0.579,0.701,0.122
1668336157060,2022-11-13T12:42:37.060,11.415,-0.244,0.762,0.122
1668336157100,2022-11-13T12:42:37.100,11.455,-0.366,0.732,0.122
1668336157141,2022-11-13T12:42:37.141,11.496,-0.396,0.732,0.213
1668336157182,2022-11-13T12:42:37.182,11.537,-0.396,0.701,0.183
1668336157223,2022-11-13T12:42:37.223,11.578,-0.457,0.701,0.091
1668336157263,2022-11-13T12:42:37.263,11.618,-0.579,0.610,0.030
1668336157304,2022-11-13T12:42:37.304,11.659,-0.640,0.518,0.000
1668336157345,2022-11-13T12:42:37.345,11.700,-0.915,0.579,-0.091
1668336157386,2022-11-13T12:42:37.386,11.741,-0.610,0.305,-0.091
1668336157425,2022-11-13T12:42:37.425,11.780,-0.457,0.335,0.122
1668336157466,2022-11-13T12:42:37.466,11.821,-0.030,0.366,0.183
1668336157507,2022-11-13T12:42:37.507,11.862,0.549,-0.152,-0.061
1668336157548,2022-11-13T12:42:37.548,11.903,0.335,-0.122,-0.122
1668336157588,2022-11-13T12:42:37.588,11.943,-0.274,0.122,-0.152
1668336157629,2022-11-13T12:42:37.629,11.984,-0.457,0.061,-0.244
1668336157670,2022-11-13T12:42:37.670,12.025,-0.793,0.396,-0.213
1668336157709,2022-11-13T12:42:37.709,12.064,-0.488,0.671,0.000
1668336157750,2022-11-13T12:42:37.750,12.105,-0.457,0.610,-0.030
1668336157791,2022-11-13T12:42:37.791,12.146,-0.366,0.305,-0.183
1668336157832,2022-11-13T12:42:37.832,12.187,-0.884,0.610,-0.183
1668336157872,2022-11-13T12:42:37.872,12.227,-1.311,0.823,-0.091
1668336157913,2022-11-13T12:42:37.913,12.268,-2.012,1.128,0.061
1668336157954,2022-11-13T12:42:37.954,12.309,-2.134,1.768,0.274
1668336157995,2022-11-13T12:42:37.995,12.350,-1.646,1.646,0.305
1668336158035,2022-11-13T12:42:38.035,12.390,-0.549,0.762,0.091
1668336158076,2022-11-13T12:42:38.076,12.431,-0.457,0.701,0.152
1668336158117,2022-11-13T12:42:38.117,12.472,-0.457,0.762,0.183
1668336158158,2022-11-13T12:42:38.158,12.513,-0.579,0.366,0.000
1668336158197,2022-11-13T12:42:38.197,12.552,-0.274,0.366,0.000
1668336158238,2022-11-13T12:42:38.238,12.593,-0.701,0.640,0.061
1668336158279,2022-11-13T12:42:38.279,12.634,-0.823,0.427,-0.213
1668336158319,2022-11-13T12:42:38.319,12.674,-0.640,0.579,-0.213
1668336158360,2022-11-13T12:42:38.360,12.715,-0.671,0.549,0.000
1668336158401,2022-11-13T12:42:38.401,12.756,-0.701,0.640,0.122
1668336158442,2022-11-13T12:42:38.442,12.797,-0.945,0.884,-0.030
1668336158481,2022-11-13T12:42:38.481,12.836,-0.884,0.793,-0.274
1668336158522,2022-11-13T12:42:38.522,12.877,-0.854,0.671,-0.091
1668336158563,2022-11-13T12:42:38.563,12.918,-0.640,0.366,0.000
1668336158604,2022-11-13T12:42:38.604,12.959,-0.701,0.823,0.213
1668336158644,2022-11-13T12:42:38.644,12.999,-0.488,0.732,0.183
1668336158685,2022-11-13T12:42:38.685,13.040,-0.518,0.549,0.213
1668336158726,2022-11-13T12:42:38.726,13.081,-0.884,0.884,0.274
1668336158765,2022-11-13T12:42:38.765,13.120,-0.976,1.006,0.091
1668336158807,2022-11-13T12:42:38.807,13.162,-0.762,0.854,-0.061
1668336158848,2022-11-13T12:42:38.848,13.203,-0.640,0.793,0.091
1668336158889,2022-11-13T12:42:38.889,13.244,-0.854,0.793,0.091
1668336158928,2022-11-13T12:42:38.928,13.283,-2.012,1.128,-0.091
1668336158969,2022-11-13T12:42:38.969,13.324,-1.098,0.793,-0.213
1668336159010,2022-11-13T12:42:39.010,13.365,-0.488,0.366,-0.213
1668336159051,2022-11-13T12:42:39.051,13.406,-0.244,0.305,-0.305
1668336159091,2022-11-13T12:42:39.091,13.446,-0.030,0.274,-0.335
1668336159132,2022-11-13T12:42:39.132,13.487,-0.183,0.457,-0.335
1668336159173,2022-11-13T12:42:39.173,13.528,-0.213,0.549,-0.122
1668336159214,2022-11-13T12:42:39.214,13.569,0.061,0.244,-0.122
1668336159253,2022-11-13T12:42:39.253,13.608,0.061,0.213,-0.122
1668336159294,2022-11-13T12:42:39.294,13.649,0.061,0.305,-0.091
1668336159335,2022-11-13T12:42:39.335,13.690,-0.152,0.396,-0.091
1668336159375,2022-11-13T12:42:39.375,13.730,-0.091,0.457,-0.091
1668336159416,2022-11-13T12:42:39.416,13.771,-0.061,0.579,-0.091
1668336159457,2022-11-13T12:42:39.457,13.812,-0.244,0.518,-0.091
1668336159498,2022-11-13T12:42:39.498,13.853,-0.274,0.335,-0.183
1668336159537,2022-11-13T12:42:39.537,13.892,-0.305,0.671,-0.091
1668336159578,2022-11-13T12:42:39.578,13.933,-0.122,0.640,-0.030
1668336159619,2022-11-13T12:42:39.619,13.974,-0.183,0.884,0.000
1668336159661,2022-11-13T12:42:39.661,14.016,-0.305,0.945,0.030
1668336159700,2022-11-13T12:42:39.700,14.055,-0.274,0.640,0.030
1668336159741,2022-11-13T12:42:39.741,14.096,-0.122,0.152,0.122
1668336159782,2022-11-13T12:42:39.782,14.137,-0.091,0.091,0.091
1668336159823,2022-11-13T12:42:39.823,14.178,-0.366,0.274,0.213
1668336159863,2022-11-13T12:42:39.863,14.218,-0.732,0.488,0.244
1668336159904,2022-11-13T12:42:39.904,14.259,-0.671,0.549,0.183
1668336159945,2022-11-13T12:42:39.945,14.300,-0.854,0.823,0.366
1668336159984,2022-11-13T12:42:39.984,14.339,-0.945,0.976,0.335
1668336160025,2022-11-13T12:42:40.025,14.380,-0.610,0.701,0.183
1668336160066,2022-11-13T12:42:40.066,14.421,-0.549,0.945,0.152
1668336160107,2022-11-13T12:42:40.107,14.462,-1.098,1.159,0.213
1668336160147,2022-11-13T12:42:40.147,14.502,-1.341,1.098,0.091
1668336160188,2022-11-13T12:42:40.188,14.543,-1.280,1.341,0.152
1668336160229,2022-11-13T12:42:40.229,14.584,-1.372,1.280,0.213
1668336160270,2022-11-13T12:42:40.270,14.625,-1.220,1.037,0.152
