epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667567408432,2022-11-04T15.10.08.432,2.373,0.884,0.518,-0.213
1667567408473,2022-11-04T15.10.08.473,2.414,0.701,0.213,-0.579
1667567408512,2022-11-04T15.10.08.512,2.453,0.366,-0.366,-0.884
1667567408553,2022-11-04T15.10.08.553,2.494,0.274,-0.640,-0.823
1667567408593,2022-11-04T15.10.08.593,2.534,0.152,-0.274,-0.366
1667567408634,2022-11-04T15.10.08.634,2.575,-0.091,0.213,0.213
1667567408673,2022-11-04T15.10.08.673,2.614,0.579,0.671,0.762
1667567408713,2022-11-04T15.10.08.713,2.654,0.549,0.427,0.732
1667567408754,2022-11-04T15.10.08.754,2.695,-0.457,0.213,0.152
1667567408794,2022-11-04T15.10.08.794,2.735,-0.762,0.427,-0.061
1667567408835,2022-11-04T15.10.08.835,2.776,-0.488,0.396,-0.061
1667567408874,2022-11-04T15.10.08.874,2.815,-0.244,0.030,-0.152
1667567408915,2022-11-04T15.10.08.915,2.856,-0.305,0.030,0.030
1667567408955,2022-11-04T15.10.08.955,2.896,0.122,0.000,0.335
1667567408996,2022-11-04T15.10.08.996,2.937,0.000,-0.427,0.213
1667567409035,2022-11-04T15.10.09.035,2.976,-0.122,-0.518,-0.061
1667567409076,2022-11-04T15.10.09.076,3.017,0.122,-0.122,0.000
1667567409116,2022-11-04T15.10.09.116,3.057,0.122,0.122,0.183
1667567409157,2022-11-04T15.10.09.157,3.098,-0.183,-0.091,0.061
1667567409196,2022-11-04T15.10.09.196,3.137,-0.335,-0.091,-0.061
1667567409237,2022-11-04T15.10.09.237,3.178,-0.305,0.183,-0.061
1667567409277,2022-11-04T15.10.09.277,3.218,-0.305,0.061,0.000
1667567409316,2022-11-04T15.10.09.316,3.257,-0.427,0.000,0.030
1667567409357,2022-11-04T15.10.09.357,3.298,-0.183,0.000,0.000
1667567409397,2022-11-04T15.10.09.397,3.338,0.030,-0.091,0.061
1667567409438,2022-11-04T15.10.09.438,3.379,0.183,-0.030,0.091
1667567409478,2022-11-04T15.10.09.478,3.419,0.213,-0.061,0.091
1667567409519,2022-11-04T15.10.09.519,3.460,0.030,-0.549,0.122
1667567409558,2022-11-04T15.10.09.558,3.499,0.183,-0.823,0.091
1667567409599,2022-11-04T15.10.09.599,3.540,-0.061,-0.457,0.122
1667567409639,2022-11-04T15.10.09.639,3.580,-0.305,-0.030,-0.122
1667567409680,2022-11-04T15.10.09.680,3.621,-1.098,0.061,-0.244
1667567409719,2022-11-04T15.10.09.719,3.660,-1.220,0.213,-0.183
1667567409760,2022-11-04T15.10.09.760,3.701,-0.610,0.244,0.000
1667567409800,2022-11-04T15.10.09.800,3.741,-0.366,0.030,0.213
1667567409841,2022-11-04T15.10.09.841,3.782,-0.427,-0.091,0.122
1667567409880,2022-11-04T15.10.09.880,3.821,-0.335,-0.152,0.030
1667567409920,2022-11-04T15.10.09.920,3.861,-0.152,-0.213,0.091
1667567409961,2022-11-04T15.10.09.961,3.902,-0.213,-0.030,0.183
1667567410001,2022-11-04T15.10.10.001,3.942,-0.061,0.152,0.091
1667567410042,2022-11-04T15.10.10.042,3.983,-0.366,0.152,-0.061
1667567410081,2022-11-04T15.10.10.081,4.022,-0.366,-0.091,-0.122
1667567410122,2022-11-04T15.10.10.122,4.063,-0.183,-0.213,-0.152
1667567410162,2022-11-04T15.10.10.162,4.103,0.000,0.000,-0.091
1667567410203,2022-11-04T15.10.10.203,4.144,-0.183,-0.061,-0.091
1667567410242,2022-11-04T15.10.10.242,4.183,-0.335,0.000,0.091
1667567410283,2022-11-04T15.10.10.283,4.224,-0.183,0.061,0.305
1667567410323,2022-11-04T15.10.10.323,4.264,0.152,0.183,0.549
1667567410364,2022-11-04T15.10.10.364,4.305,0.305,0.305,0.427
1667567410403,2022-11-04T15.10.10.403,4.344,-0.091,0.335,0.244
1667567410444,2022-11-04T15.10.10.444,4.385,-0.213,0.274,0.213
1667567410484,2022-11-04T15.10.10.484,4.425,-0.091,-0.091,0.061
1667567410523,2022-11-04T15.10.10.523,4.464,-0.183,0.030,-0.091
1667567410565,2022-11-04T15.10.10.565,4.506,-0.305,0.366,-0.061
1667567410604,2022-11-04T15.10.10.604,4.545,-0.061,0.061,0.091
1667567410645,2022-11-04T15.10.10.645,4.586,-0.061,-0.244,0.061
1667567410685,2022-11-04T15.10.10.685,4.626,-0.183,0.122,0.000
1667567410726,2022-11-04T15.10.10.726,4.667,-0.030,0.244,-0.030
1667567410765,2022-11-04T15.10.10.765,4.706,0.061,-0.091,-0.183
1667567410806,2022-11-04T15.10.10.806,4.747,-0.793,-0.305,-0.335
1667567410846,2022-11-04T15.10.10.846,4.787,-0.549,0.061,-0.183
1667567410887,2022-11-04T15.10.10.887,4.828,0.000,0.427,0.213
1667567410926,2022-11-04T15.10.10.926,4.867,0.366,0.183,0.244
1667567410967,2022-11-04T15.10.10.967,4.908,0.183,-0.152,-0.030
1667567411007,2022-11-04T15.10.11.007,4.948,0.549,-0.122,-0.061
1667567411048,2022-11-04T15.10.11.048,4.989,0.732,0.549,0.152
1667567411087,2022-11-04T15.10.11.087,5.028,0.793,0.976,0.183
1667567411127,2022-11-04T15.10.11.127,5.068,0.091,0.091,0.152
1667567411168,2022-11-04T15.10.11.168,5.109,-0.030,-0.122,-0.091
1667567411208,2022-11-04T15.10.11.208,5.149,-0.488,-0.152,-0.305
1667567411249,2022-11-04T15.10.11.249,5.190,-0.366,-0.030,-0.244
1667567411288,2022-11-04T15.10.11.288,5.229,0.335,-0.274,-0.061
1667567411329,2022-11-04T15.10.11.329,5.270,-0.061,-1.067,0.061
1667567411369,2022-11-04T15.10.11.369,5.310,0.427,-1.799,0.122
1667567411410,2022-11-04T15.10.11.410,5.351,1.616,-1.616,0.488
1667567411449,2022-11-04T15.10.11.449,5.390,0.732,-0.610,0.396
1667567411490,2022-11-04T15.10.11.490,5.431,-0.488,-0.854,0.061
1667567411530,2022-11-04T15.10.11.530,5.471,-0.823,-1.098,0.244
1667567411571,2022-11-04T15.10.11.571,5.512,-0.671,-0.579,0.396
1667567411610,2022-11-04T15.10.11.610,5.551,0.030,0.152,0.000
1667567411651,2022-11-04T15.10.11.651,5.592,1.402,0.457,-0.671
1667567411691,2022-11-04T15.10.11.691,5.632,2.256,0.427,-0.335
1667567411731,2022-11-04T15.10.11.731,5.672,1.220,-0.244,-0.030
1667567411772,2022-11-04T15.10.11.772,5.713,-0.457,-0.366,0.061
1667567411811,2022-11-04T15.10.11.811,5.752,-0.396,0.457,0.366
1667567411852,2022-11-04T15.10.11.852,5.793,-1.220,0.366,0.823
1667567411892,2022-11-04T15.10.11.892,5.833,-0.945,-0.122,0.457
1667567411933,2022-11-04T15.10.11.933,5.874,-1.067,0.000,-0.305
1667567411972,2022-11-04T15.10.11.972,5.913,-0.610,0.152,-0.823
1667567412013,2022-11-04T15.10.12.013,5.954,0.000,0.457,-0.457
1667567412053,2022-11-04T15.10.12.053,5.994,0.061,0.366,0.091
1667567412094,2022-11-04T15.10.12.094,6.035,0.305,-0.183,0.366
1667567412133,2022-11-04T15.10.12.133,6.074,-0.457,-0.610,0.244
1667567412174,2022-11-04T15.10.12.174,6.115,-1.311,-0.732,-0.061
1667567412214,2022-11-04T15.10.12.214,6.155,-0.549,0.000,-0.091
1667567412255,2022-11-04T15.10.12.255,6.196,-0.030,0.427,-0.091
1667567412294,2022-11-04T15.10.12.294,6.235,-0.823,-0.122,-0.213
1667567412334,2022-11-04T15.10.12.334,6.275,-1.433,-0.518,-0.274
1667567412375,2022-11-04T15.10.12.375,6.316,-1.037,-0.091,0.061
1667567412415,2022-11-04T15.10.12.415,6.356,-0.244,0.701,0.549
1667567412456,2022-11-04T15.10.12.456,6.397,-0.488,0.366,0.610
1667567412495,2022-11-04T15.10.12.495,6.436,0.396,-0.640,0.213
1667567412536,2022-11-04T15.10.12.536,6.477,2.409,-1.006,-0.091
1667567412576,2022-11-04T15.10.12.576,6.517,4.268,-0.579,0.061
1667567412617,2022-11-04T15.10.12.617,6.558,4.451,-1.037,0.030
1667567412656,2022-11-04T15.10.12.656,6.597,4.634,-1.707,-0.457
1667567412697,2022-11-04T15.10.12.697,6.638,3.841,-1.341,-0.610
1667567412737,2022-11-04T15.10.12.737,6.678,3.567,-0.183,-0.457
1667567412778,2022-11-04T15.10.12.778,6.719,2.348,0.579,-0.396
1667567412817,2022-11-04T15.10.12.817,6.758,1.951,0.640,-0.884
1667567412858,2022-11-04T15.10.12.858,6.799,1.372,0.274,-1.250
1667567412898,2022-11-04T15.10.12.898,6.839,1.738,-0.030,-1.433
1667567412938,2022-11-04T15.10.12.938,6.879,1.829,-0.305,-1.738
1667567412979,2022-11-04T15.10.12.979,6.920,1.829,0.122,-1.372
1667567413018,2022-11-04T15.10.13.018,6.959,1.524,-0.183,-0.671
1667567413059,2022-11-04T15.10.13.059,7.000,1.159,-1.006,-0.091
1667567413099,2022-11-04T15.10.13.099,7.040,0.976,-0.884,0.122
1667567413140,2022-11-04T15.10.13.140,7.081,1.921,0.030,-0.091
1667567413179,2022-11-04T15.10.13.179,7.120,1.524,0.305,0.213
1667567413220,2022-11-04T15.10.13.220,7.161,-0.518,-0.244,0.671
1667567413260,2022-11-04T15.10.13.260,7.201,-1.006,-0.427,0.884
1667567413301,2022-11-04T15.10.13.301,7.242,-1.006,-0.427,0.488
1667567413340,2022-11-04T15.10.13.340,7.281,-0.732,-0.549,-0.091
1667567413381,2022-11-04T15.10.13.381,7.322,-0.884,0.030,-0.274
1667567413421,2022-11-04T15.10.13.421,7.362,-0.610,0.579,-0.030
1667567413462,2022-11-04T15.10.13.462,7.403,-0.518,0.579,0.000
1667567413502,2022-11-04T15.10.13.502,7.443,0.091,0.122,0.061
1667567413541,2022-11-04T15.10.13.541,7.482,-0.488,-0.396,0.549
1667567413582,2022-11-04T15.10.13.582,7.523,-0.945,-0.945,0.183
1667567413622,2022-11-04T15.10.13.622,7.563,-0.488,-1.037,0.000
1667567413663,2022-11-04T15.10.13.663,7.604,-0.091,-0.305,0.457
1667567413702,2022-11-04T15.10.13.702,7.643,-0.061,0.061,0.701
1667567413743,2022-11-04T15.10.13.743,7.684,-0.152,-0.061,0.335
1667567413783,2022-11-04T15.10.13.783,7.724,-0.122,-0.579,-0.305
1667567413824,2022-11-04T15.10.13.824,7.765,0.091,-0.671,-0.213
1667567413863,2022-11-04T15.10.13.863,7.804,0.152,0.152,0.061
1667567413904,2022-11-04T15.10.13.904,7.845,0.122,1.220,0.000
1667567413944,2022-11-04T15.10.13.944,7.885,-0.701,1.159,-0.152
1667567413985,2022-11-04T15.10.13.985,7.926,-0.915,0.457,-0.549
1667567414024,2022-11-04T15.10.14.024,7.965,0.915,0.396,-0.427
1667567414065,2022-11-04T15.10.14.065,8.006,0.762,1.524,0.976
1667567414105,2022-11-04T15.10.14.105,8.046,0.610,0.884,1.037
1667567414145,2022-11-04T15.10.14.145,8.086,0.000,-1.128,-0.518
1667567414186,2022-11-04T15.10.14.186,8.127,-0.701,-1.067,-1.402
1667567414225,2022-11-04T15.10.14.225,8.166,-0.305,0.335,-0.396
1667567414266,2022-11-04T15.10.14.266,8.207,0.305,1.037,1.006
1667567414306,2022-11-04T15.10.14.306,8.247,0.579,0.549,0.915
1667567414347,2022-11-04T15.10.14.347,8.288,0.030,-0.396,0.091
1667567414386,2022-11-04T15.10.14.386,8.327,-0.518,-0.396,-0.030
1667567414427,2022-11-04T15.10.14.427,8.368,-0.061,0.427,0.061
1667567414467,2022-11-04T15.10.14.467,8.408,0.000,0.427,-0.213
1667567414508,2022-11-04T15.10.14.508,8.449,0.244,-0.091,-0.488
1667567414547,2022-11-04T15.10.14.547,8.488,0.427,-0.305,-0.183
1667567414588,2022-11-04T15.10.14.588,8.529,0.945,-0.244,0.152
1667567414628,2022-11-04T15.10.14.628,8.569,0.976,-0.305,0.122
1667567414669,2022-11-04T15.10.14.669,8.610,0.671,-0.152,0.030
1667567414709,2022-11-04T15.10.14.709,8.650,0.549,0.213,0.122
1667567414748,2022-11-04T15.10.14.748,8.689,0.305,0.213,0.122
1667567414789,2022-11-04T15.10.14.789,8.730,-0.091,0.061,0.122
1667567414829,2022-11-04T15.10.14.829,8.770,-0.183,0.122,0.122
1667567414870,2022-11-04T15.10.14.870,8.811,-0.061,0.122,0.122
1667567414909,2022-11-04T15.10.14.909,8.850,-0.061,0.152,0.091
1667567414950,2022-11-04T15.10.14.950,8.891,-0.122,0.213,0.061
1667567414990,2022-11-04T15.10.14.990,8.931,0.061,0.122,0.091
1667567415031,2022-11-04T15.10.15.031,8.972,0.183,-0.030,0.091
1667567415070,2022-11-04T15.10.15.070,9.011,0.152,0.000,0.122
1667567415111,2022-11-04T15.10.15.111,9.052,0.244,-0.030,0.213
1667567415151,2022-11-04T15.10.15.151,9.092,0.610,0.183,0.244
1667567415192,2022-11-04T15.10.15.192,9.133,0.335,-0.061,0.030
1667567415231,2022-11-04T15.10.15.231,9.172,-0.183,-0.091,-0.091
1667567415273,2022-11-04T15.10.15.273,9.214,-0.061,0.213,0.030
1667567415312,2022-11-04T15.10.15.312,9.253,0.091,0.183,0.213
1667567415352,2022-11-04T15.10.15.352,9.293,-0.030,-0.030,0.091
1667567415393,2022-11-04T15.10.15.393,9.334,-0.122,-0.030,0.000
1667567415432,2022-11-04T15.10.15.432,9.373,-0.244,0.091,0.061
1667567415473,2022-11-04T15.10.15.473,9.414,-0.274,0.152,0.061
1667567415513,2022-11-04T15.10.15.513,9.454,0.000,0.030,0.122
1667567415554,2022-11-04T15.10.15.554,9.495,0.000,-0.061,0.091
1667567415593,2022-11-04T15.10.15.593,9.534,-0.091,-0.030,0.061
1667567415634,2022-11-04T15.10.15.634,9.575,-0.152,0.030,0.030
1667567415674,2022-11-04T15.10.15.674,9.615,0.091,0.122,0.000
1667567415715,2022-11-04T15.10.15.715,9.656,-0.061,0.091,0.000
1667567415754,2022-11-04T15.10.15.754,9.695,-0.396,0.152,0.061
1667567415795,2022-11-04T15.10.15.795,9.736,-0.549,0.488,0.122
1667567415835,2022-11-04T15.10.15.835,9.776,-0.122,0.366,0.061
1667567415876,2022-11-04T15.10.15.876,9.817,0.457,-0.427,-0.061
1667567415916,2022-11-04T15.10.15.916,9.857,0.518,-0.396,-0.030
1667567415955,2022-11-04T15.10.15.955,9.896,0.396,-0.213,-0.152
1667567415996,2022-11-04T15.10.15.996,9.937,0.061,-0.030,-0.244
1667567416036,2022-11-04T15.10.16.036,9.977,-0.091,0.335,0.000
1667567416077,2022-11-04T15.10.16.077,10.018,-0.091,0.213,0.152
1667567416116,2022-11-04T15.10.16.116,10.057,-0.274,-0.061,0.091
1667567416157,2022-11-04T15.10.16.157,10.098,-0.396,0.061,0.030
1667567416197,2022-11-04T15.10.16.197,10.138,0.061,0.457,0.244
1667567416238,2022-11-04T15.10.16.238,10.179,0.152,0.244,0.183
1667567416277,2022-11-04T15.10.16.277,10.218,-0.091,-0.183,0.030
1667567416318,2022-11-04T15.10.16.318,10.259,-0.183,-0.152,-0.030
1667567416358,2022-11-04T15.10.16.358,10.299,-0.091,0.213,0.000
1667567416399,2022-11-04T15.10.16.399,10.340,0.030,0.274,0.061
1667567416439,2022-11-04T15.10.16.439,10.380,-0.244,0.000,0.030
1667567416478,2022-11-04T15.10.16.478,10.419,-0.274,-0.061,0.061
1667567416519,2022-11-04T15.10.16.519,10.460,-0.396,0.061,0.122
1667567416559,2022-11-04T15.10.16.559,10.500,-0.274,0.122,0.091
1667567416600,2022-11-04T15.10.16.600,10.541,-0.061,0.091,0.000
1667567416639,2022-11-04T15.10.16.639,10.580,-0.091,-0.061,-0.030
1667567416680,2022-11-04T15.10.16.680,10.621,0.122,-0.061,0.030
1667567416720,2022-11-04T15.10.16.720,10.661,0.122,-0.122,-0.030
1667567416761,2022-11-04T15.10.16.761,10.702,0.030,0.000,-0.122
1667567416800,2022-11-04T15.10.16.800,10.741,-0.061,0.244,0.000
1667567416841,2022-11-04T15.10.16.841,10.782,-0.061,0.152,0.152
1667567416881,2022-11-04T15.10.16.881,10.822,-0.274,0.030,0.091
1667567416922,2022-11-04T15.10.16.922,10.863,-0.213,0.091,-0.030
1667567416961,2022-11-04T15.10.16.961,10.902,-0.122,0.152,0.061
1667567417002,2022-11-04T15.10.17.002,10.943,-0.091,0.152,0.091
1667567417042,2022-11-04T15.10.17.042,10.983,-0.152,0.030,0.122
1667567417083,2022-11-04T15.10.17.083,11.024,-0.152,0.030,0.061
1667567417123,2022-11-04T15.10.17.123,11.064,-0.122,0.091,-0.122
1667567417162,2022-11-04T15.10.17.162,11.103,-0.030,0.152,-0.030
1667567417203,2022-11-04T15.10.17.203,11.144,-0.030,0.152,0.061
1667567417243,2022-11-04T15.10.17.243,11.184,-0.091,0.030,0.061
1667567417284,2022-11-04T15.10.17.284,11.225,-0.061,0.000,0.030
1667567417323,2022-11-04T15.10.17.323,11.264,-0.183,0.061,0.091
1667567417364,2022-11-04T15.10.17.364,11.305,-0.274,0.152,0.122
1667567417404,2022-11-04T15.10.17.404,11.345,-0.213,-0.030,0.030
1667567417445,2022-11-04T15.10.17.445,11.386,-0.183,0.000,0.030
1667567417484,2022-11-04T15.10.17.484,11.425,0.213,0.061,-0.091
1667567417525,2022-11-04T15.10.17.525,11.466,-0.122,0.000,-0.183
1667567417565,2022-11-04T15.10.17.565,11.506,-0.213,0.183,-0.030
1667567417606,2022-11-04T15.10.17.606,11.547,0.061,0.061,0.213
1667567417646,2022-11-04T15.10.17.646,11.587,0.274,-0.030,0.122
1667567417687,2022-11-04T15.10.17.687,11.628,0.091,0.061,0.061
1667567417726,2022-11-04T15.10.17.726,11.667,-0.122,0.152,0.061
1667567417766,2022-11-04T15.10.17.766,11.707,-0.335,0.183,0.061
1667567417807,2022-11-04T15.10.17.807,11.748,-0.305,0.061,0.061
1667567417846,2022-11-04T15.10.17.846,11.787,-0.061,0.091,0.000
1667567417887,2022-11-04T15.10.17.887,11.828,0.061,0.152,0.000
1667567417927,2022-11-04T15.10.17.927,11.868,-0.122,0.213,0.152
1667567417968,2022-11-04T15.10.17.968,11.909,-0.671,0.518,0.274
1667567418007,2022-11-04T15.10.18.007,11.948,-1.463,0.762,0.366
1667567418048,2022-11-04T15.10.18.048,11.989,-0.335,0.640,0.427
1667567418088,2022-11-04T15.10.18.088,12.029,0.061,0.213,0.183
1667567418129,2022-11-04T15.10.18.129,12.070,-0.061,0.152,0.091
1667567418169,2022-11-04T15.10.18.169,12.110,0.091,-0.030,0.061
1667567418210,2022-11-04T15.10.18.210,12.151,0.030,-0.213,-0.122
1667567418249,2022-11-04T15.10.18.249,12.190,0.305,0.061,-0.061
1667567418290,2022-11-04T15.10.18.290,12.231,0.213,-0.030,0.000
1667567418330,2022-11-04T15.10.18.330,12.271,-0.183,0.061,0.030
1667567418369,2022-11-04T15.10.18.369,12.310,-0.152,-0.122,0.091
1667567418410,2022-11-04T15.10.18.410,12.351,-0.244,-0.183,0.213
1667567418450,2022-11-04T15.10.18.450,12.391,-0.274,-0.213,0.030
1667567418491,2022-11-04T15.10.18.491,12.432,-0.152,-0.274,-0.061
1667567418530,2022-11-04T15.10.18.530,12.471,-0.183,0.000,0.061
1667567418571,2022-11-04T15.10.18.571,12.512,-0.305,0.091,0.061
1667567418611,2022-11-04T15.10.18.611,12.552,-0.335,-0.030,-0.030
1667567418652,2022-11-04T15.10.18.652,12.593,-0.244,-0.091,-0.061
1667567418691,2022-11-04T15.10.18.691,12.632,0.000,0.061,-0.091
1667567418732,2022-11-04T15.10.18.732,12.673,0.183,0.061,-0.030
1667567418772,2022-11-04T15.10.18.772,12.713,0.061,-0.061,-0.061
1667567418813,2022-11-04T15.10.18.813,12.754,-0.030,-0.030,0.000
1667567418853,2022-11-04T15.10.18.853,12.794,-0.122,0.030,0.000
1667567418894,2022-11-04T15.10.18.894,12.835,-0.122,0.091,0.030
1667567418933,2022-11-04T15.10.18.933,12.874,0.000,0.122,0.030
1667567418973,2022-11-04T15.10.18.973,12.914,-0.183,0.000,0.000
1667567419014,2022-11-04T15.10.19.014,12.955,-0.244,0.000,0.061
1667567419053,2022-11-04T15.10.19.053,12.994,-0.061,0.000,0.030
1667567419094,2022-11-04T15.10.19.094,13.035,-0.213,-0.091,-0.122
1667567419134,2022-11-04T15.10.19.134,13.075,-0.244,0.091,-0.091
1667567419175,2022-11-04T15.10.19.175,13.116,0.061,0.152,0.122
1667567419214,2022-11-04T15.10.19.214,13.155,0.091,0.030,0.152
1667567419255,2022-11-04T15.10.19.255,13.196,-0.091,0.030,0.030
1667567419295,2022-11-04T15.10.19.295,13.236,-0.152,0.091,0.122
1667567419336,2022-11-04T15.10.19.336,13.277,-0.213,-0.152,0.091
1667567419376,2022-11-04T15.10.19.376,13.317,-0.152,-0.366,-0.091
1667567419417,2022-11-04T15.10.19.417,13.358,0.030,0.091,-0.061
1667567419456,2022-11-04T15.10.19.456,13.397,-0.335,0.366,0.122
1667567419497,2022-11-04T15.10.19.497,13.438,-0.244,0.366,0.122
1667567419537,2022-11-04T15.10.19.537,13.478,-0.183,0.183,0.030
1667567419576,2022-11-04T15.10.19.576,13.517,-0.213,0.152,0.030
1667567419617,2022-11-04T15.10.19.617,13.558,-0.091,0.061,0.061
1667567419657,2022-11-04T15.10.19.657,13.598,-0.091,0.091,0.091
1667567419698,2022-11-04T15.10.19.698,13.639,-0.061,0.152,0.030
1667567419737,2022-11-04T15.10.19.737,13.678,-0.061,0.061,0.000
1667567419778,2022-11-04T15.10.19.778,13.719,-0.183,-0.061,0.061
1667567419818,2022-11-04T15.10.19.818,13.759,-0.091,0.122,0.061
1667567419859,2022-11-04T15.10.19.859,13.800,-0.122,0.091,-0.030
1667567419898,2022-11-04T15.10.19.898,13.839,-0.396,0.061,-0.183
1667567419940,2022-11-04T15.10.19.940,13.881,-0.396,0.183,-0.061
1667567419979,2022-11-04T15.10.19.979,13.920,-0.457,0.030,0.152
1667567420020,2022-11-04T15.10.20.020,13.961,-0.732,-0.213,-0.122
1667567420060,2022-11-04T15.10.20.060,14.001,-0.823,-0.091,-0.274
1667567420101,2022-11-04T15.10.20.101,14.042,-0.579,0.030,-0.152
1667567420140,2022-11-04T15.10.20.140,14.081,-0.579,0.030,-0.122
1667567420180,2022-11-04T15.10.20.180,14.121,-0.701,0.000,-0.152
1667567420221,2022-11-04T15.10.20.221,14.162,-1.067,-0.091,-0.213
1667567420260,2022-11-04T15.10.20.260,14.201,-1.037,-0.030,-0.183
1667567420301,2022-11-04T15.10.20.301,14.242,-0.732,0.000,-0.183
1667567420341,2022-11-04T15.10.20.341,14.282,-0.732,-0.122,-0.274
1667567420382,2022-11-04T15.10.20.382,14.323,-1.006,-0.305,-0.335
1667567420421,2022-11-04T15.10.20.421,14.362,-1.463,-0.457,-0.305
1667567420462,2022-11-04T15.10.20.462,14.403,-1.707,-0.457,-0.183
1667567420502,2022-11-04T15.10.20.502,14.443,-1.341,-0.366,-0.061
1667567420543,2022-11-04T15.10.20.543,14.484,-1.067,-0.549,-0.030
