epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668440325833,2022-11-14T17.38.45.833,1.207,-0.230,-0.134,0.990
1668440325874,2022-11-14T17.38.45.874,1.248,-0.231,-0.134,0.989
1668440325914,2022-11-14T17.38.45.914,1.288,-0.230,-0.133,0.991
1668440325955,2022-11-14T17.38.45.955,1.329,-0.230,-0.135,0.991
1668440325994,2022-11-14T17.38.45.994,1.368,-0.231,-0.134,0.990
1668440326035,2022-11-14T17.38.46.035,1.409,-0.230,-0.134,0.990
1668440326075,2022-11-14T17.38.46.075,1.449,-0.230,-0.134,0.990
1668440326116,2022-11-14T17.38.46.116,1.490,-0.231,-0.133,0.990
1668440326156,2022-11-14T17.38.46.156,1.530,-0.230,-0.135,0.991
1668440326197,2022-11-14T17.38.46.197,1.571,-0.230,-0.132,0.991
1668440326236,2022-11-14T17.38.46.236,1.610,-0.230,-0.134,0.990
1668440326276,2022-11-14T17.38.46.276,1.650,-0.229,-0.136,0.990
1668440326317,2022-11-14T17.38.46.317,1.691,-0.230,-0.133,0.989
1668440326356,2022-11-14T17.38.46.356,1.730,-0.232,-0.134,0.990
1668440326397,2022-11-14T17.38.46.397,1.771,-0.231,-0.133,0.991
1668440326437,2022-11-14T17.38.46.437,1.811,-0.229,-0.134,0.990
1668440326478,2022-11-14T17.38.46.478,1.852,-0.230,-0.135,0.991
1668440326517,2022-11-14T17.38.46.517,1.891,-0.231,-0.132,0.989
1668440326558,2022-11-14T17.38.46.558,1.932,-0.231,-0.132,0.990
1668440326598,2022-11-14T17.38.46.598,1.972,-0.231,-0.135,0.991
1668440326639,2022-11-14T17.38.46.639,2.013,-0.231,-0.134,0.990
1668440326678,2022-11-14T17.38.46.678,2.052,-0.230,-0.133,0.990
1668440326719,2022-11-14T17.38.46.719,2.093,-0.231,-0.134,0.990
1668440326759,2022-11-14T17.38.46.759,2.133,-0.230,-0.135,0.991
1668440326799,2022-11-14T17.38.46.799,2.173,-0.230,-0.133,0.990
1668440326840,2022-11-14T17.38.46.840,2.214,-0.231,-0.132,0.991
1668440326879,2022-11-14T17.38.46.879,2.253,-0.230,-0.135,0.990
1668440326920,2022-11-14T17.38.46.920,2.294,-0.231,-0.134,0.990
1668440326960,2022-11-14T17.38.46.960,2.334,-0.230,-0.133,0.990
1668440327001,2022-11-14T17.38.47.001,2.375,-0.229,-0.134,0.990
1668440327040,2022-11-14T17.38.47.040,2.414,-0.231,-0.132,0.991
1668440327081,2022-11-14T17.38.47.081,2.455,-0.231,-0.134,0.990
1668440327121,2022-11-14T17.38.47.121,2.495,-0.232,-0.132,0.988
1668440327162,2022-11-14T17.38.47.162,2.536,-0.230,-0.133,0.991
1668440327201,2022-11-14T17.38.47.201,2.575,-0.228,-0.134,0.991
1668440327242,2022-11-14T17.38.47.242,2.616,-0.231,-0.132,0.990
1668440327282,2022-11-14T17.38.47.282,2.656,-0.235,-0.131,0.989
1668440327323,2022-11-14T17.38.47.323,2.697,-0.231,-0.134,0.990
1668440327363,2022-11-14T17.38.47.363,2.737,-0.231,-0.133,0.990
1668440327402,2022-11-14T17.38.47.402,2.776,-0.231,-0.134,0.991
1668440327443,2022-11-14T17.38.47.443,2.817,-0.230,-0.135,0.991
1668440327483,2022-11-14T17.38.47.483,2.857,-0.230,-0.133,0.990
1668440327524,2022-11-14T17.38.47.524,2.898,-0.231,-0.133,0.991
1668440327563,2022-11-14T17.38.47.563,2.937,-0.230,-0.134,0.991
1668440327604,2022-11-14T17.38.47.604,2.978,-0.231,-0.132,0.989
1668440327644,2022-11-14T17.38.47.644,3.018,-0.232,-0.133,0.989
1668440327685,2022-11-14T17.38.47.685,3.059,-0.232,-0.132,0.990
1668440327724,2022-11-14T17.38.47.724,3.098,-0.230,-0.135,0.991
1668440327765,2022-11-14T17.38.47.765,3.139,-0.230,-0.132,0.990
1668440327805,2022-11-14T17.38.47.805,3.179,-0.230,-0.134,0.991
1668440327846,2022-11-14T17.38.47.846,3.220,-0.234,-0.132,0.992
1668440327886,2022-11-14T17.38.47.886,3.260,-0.234,-0.132,0.989
1668440327925,2022-11-14T17.38.47.925,3.299,-0.230,-0.134,0.990
1668440327966,2022-11-14T17.38.47.966,3.340,-0.230,-0.134,0.992
1668440328006,2022-11-14T17.38.48.006,3.380,-0.231,-0.132,0.990
1668440328047,2022-11-14T17.38.48.047,3.421,-0.232,-0.132,0.990
1668440328086,2022-11-14T17.38.48.086,3.460,-0.231,-0.132,0.992
1668440328127,2022-11-14T17.38.48.127,3.501,-0.230,-0.135,0.991
1668440328167,2022-11-14T17.38.48.167,3.541,-0.230,-0.133,0.990
1668440328208,2022-11-14T17.38.48.208,3.582,-0.232,-0.132,0.989
1668440328247,2022-11-14T17.38.48.247,3.621,-0.231,-0.133,0.990
1668440328288,2022-11-14T17.38.48.288,3.662,-0.230,-0.134,0.990
1668440328328,2022-11-14T17.38.48.328,3.702,-0.231,-0.134,0.990
1668440328369,2022-11-14T17.38.48.369,3.743,-0.231,-0.132,0.992
1668440328408,2022-11-14T17.38.48.408,3.782,-0.231,-0.134,0.991
1668440328449,2022-11-14T17.38.48.449,3.823,-0.232,-0.133,0.989
1668440328489,2022-11-14T17.38.48.489,3.863,-0.231,-0.133,0.989
1668440328529,2022-11-14T17.38.48.529,3.903,-0.232,-0.133,0.991
1668440328570,2022-11-14T17.38.48.570,3.944,-0.231,-0.134,0.992
1668440328609,2022-11-14T17.38.48.609,3.983,-0.231,-0.133,0.990
1668440328650,2022-11-14T17.38.48.650,4.024,-0.232,-0.133,0.989
1668440328690,2022-11-14T17.38.48.690,4.064,-0.231,-0.132,0.991
1668440328731,2022-11-14T17.38.48.731,4.105,-0.231,-0.134,0.992
1668440328770,2022-11-14T17.38.48.770,4.144,-0.232,-0.134,0.991
1668440328811,2022-11-14T17.38.48.811,4.185,-0.232,-0.132,0.991
1668440328851,2022-11-14T17.38.48.851,4.225,-0.230,-0.134,0.992
1668440328892,2022-11-14T17.38.48.892,4.266,-0.231,-0.133,0.991
1668440328931,2022-11-14T17.38.48.931,4.305,-0.231,-0.133,0.991
1668440328972,2022-11-14T17.38.48.972,4.346,-0.231,-0.133,0.990
1668440329012,2022-11-14T17.38.49.012,4.386,-0.231,-0.132,0.990
1668440329052,2022-11-14T17.38.49.052,4.426,-0.230,-0.134,0.992
1668440329093,2022-11-14T17.38.49.093,4.467,-0.232,-0.133,0.991
1668440329132,2022-11-14T17.38.49.132,4.506,-0.231,-0.133,0.990
1668440329173,2022-11-14T17.38.49.173,4.547,-0.229,-0.133,0.992
1668440329213,2022-11-14T17.38.49.213,4.587,-0.230,-0.134,0.991
1668440329254,2022-11-14T17.38.49.254,4.628,-0.230,-0.132,0.990
1668440329293,2022-11-14T17.38.49.293,4.667,-0.231,-0.131,0.990
1668440329334,2022-11-14T17.38.49.334,4.708,-0.230,-0.131,0.991
1668440329374,2022-11-14T17.38.49.374,4.748,-0.230,-0.135,0.989
1668440329415,2022-11-14T17.38.49.415,4.789,-0.231,-0.133,0.990
1668440329454,2022-11-14T17.38.49.454,4.828,-0.231,-0.134,0.991
1668440329495,2022-11-14T17.38.49.495,4.869,-0.231,-0.132,0.990
1668440329535,2022-11-14T17.38.49.535,4.909,-0.232,-0.133,0.990
1668440329576,2022-11-14T17.38.49.576,4.950,-0.230,-0.134,0.990
1668440329615,2022-11-14T17.38.49.615,4.989,-0.231,-0.135,0.990
1668440329655,2022-11-14T17.38.49.655,5.029,-0.231,-0.131,0.991
1668440329696,2022-11-14T17.38.49.696,5.070,-0.229,-0.136,0.992
1668440329736,2022-11-14T17.38.49.736,5.110,-0.232,-0.135,0.990
1668440329777,2022-11-14T17.38.49.777,5.151,-0.234,-0.126,0.990
1668440329816,2022-11-14T17.38.49.816,5.190,-0.230,-0.134,0.991
1668440329857,2022-11-14T17.38.49.857,5.231,-0.230,-0.136,0.991
1668440329897,2022-11-14T17.38.49.897,5.271,-0.230,-0.134,0.989
1668440329938,2022-11-14T17.38.49.938,5.312,-0.230,-0.131,0.990
1668440329977,2022-11-14T17.38.49.977,5.351,-0.233,-0.132,0.991
1668440330018,2022-11-14T17.38.50.018,5.392,-0.234,-0.131,0.990
1668440330058,2022-11-14T17.38.50.058,5.432,-0.228,-0.134,0.991
1668440330099,2022-11-14T17.38.50.099,5.473,-0.226,-0.143,0.992
1668440330138,2022-11-14T17.38.50.138,5.512,-0.231,-0.134,0.991
1668440330178,2022-11-14T17.38.50.178,5.552,-0.236,-0.127,0.990
1668440330219,2022-11-14T17.38.50.219,5.593,-0.231,-0.131,0.990
1668440330259,2022-11-14T17.38.50.259,5.633,-0.230,-0.142,0.989
1668440330300,2022-11-14T17.38.50.300,5.674,-0.229,-0.135,0.991
1668440330339,2022-11-14T17.38.50.339,5.713,-0.233,-0.133,0.990
1668440330380,2022-11-14T17.38.50.380,5.754,-0.232,-0.136,0.991
1668440330420,2022-11-14T17.38.50.420,5.794,-0.231,-0.134,0.990
1668440330461,2022-11-14T17.38.50.461,5.835,-0.231,-0.136,0.990
1668440330500,2022-11-14T17.38.50.500,5.874,-0.231,-0.134,0.991
1668440330541,2022-11-14T17.38.50.541,5.915,-0.231,-0.138,0.991
1668440330581,2022-11-14T17.38.50.581,5.955,-0.233,-0.132,0.990
1668440330622,2022-11-14T17.38.50.622,5.996,-0.230,-0.135,0.990
1668440330661,2022-11-14T17.38.50.661,6.035,-0.229,-0.139,0.990
1668440330702,2022-11-14T17.38.50.702,6.076,-0.231,-0.134,0.990
1668440330742,2022-11-14T17.38.50.742,6.116,-0.231,-0.133,0.989
1668440330782,2022-11-14T17.38.50.782,6.156,-0.231,-0.136,0.991
1668440330823,2022-11-14T17.38.50.823,6.197,-0.231,-0.136,0.990
1668440330862,2022-11-14T17.38.50.862,6.236,-0.231,-0.132,0.990
1668440330903,2022-11-14T17.38.50.903,6.277,-0.232,-0.135,0.991
1668440330943,2022-11-14T17.38.50.943,6.317,-0.231,-0.134,0.991
1668440330984,2022-11-14T17.38.50.984,6.358,-0.230,-0.134,0.991
1668440331023,2022-11-14T17.38.51.023,6.397,-0.231,-0.133,0.990
1668440331064,2022-11-14T17.38.51.064,6.438,-0.231,-0.131,0.990
1668440331104,2022-11-14T17.38.51.104,6.478,-0.231,-0.137,0.991
1668440331145,2022-11-14T17.38.51.145,6.519,-0.233,-0.130,0.990
1668440331184,2022-11-14T17.38.51.184,6.558,-0.232,-0.134,0.990
1668440331225,2022-11-14T17.38.51.225,6.599,-0.231,-0.134,0.989
1668440331265,2022-11-14T17.38.51.265,6.639,-0.232,-0.131,0.990
1668440331304,2022-11-14T17.38.51.304,6.678,-0.232,-0.131,0.990
1668440331345,2022-11-14T17.38.51.345,6.719,-0.232,-0.135,0.990
1668440331385,2022-11-14T17.38.51.385,6.759,-0.231,-0.135,0.992
1668440331426,2022-11-14T17.38.51.426,6.800,-0.233,-0.133,0.988
1668440331466,2022-11-14T17.38.51.466,6.840,-0.232,-0.132,0.990
1668440331507,2022-11-14T17.38.51.507,6.881,-0.231,-0.132,0.992
1668440331546,2022-11-14T17.38.51.546,6.920,-0.230,-0.137,0.990
1668440331587,2022-11-14T17.38.51.587,6.961,-0.233,-0.132,0.990
1668440331627,2022-11-14T17.38.51.627,7.001,-0.233,-0.130,0.989
1668440331668,2022-11-14T17.38.51.668,7.042,-0.233,-0.135,0.990
1668440331707,2022-11-14T17.38.51.707,7.081,-0.230,-0.139,0.989
1668440331748,2022-11-14T17.38.51.748,7.122,-0.229,-0.136,0.990
1668440331788,2022-11-14T17.38.51.788,7.162,-0.230,-0.135,0.992
1668440331829,2022-11-14T17.38.51.829,7.203,-0.231,-0.138,0.992
1668440331868,2022-11-14T17.38.51.868,7.242,-0.233,-0.134,0.990
1668440331908,2022-11-14T17.38.51.908,7.282,-0.231,-0.139,0.990
1668440331949,2022-11-14T17.38.51.949,7.323,-0.229,-0.136,0.990
1668440331989,2022-11-14T17.38.51.989,7.363,-0.228,-0.139,0.992
1668440332030,2022-11-14T17.38.52.030,7.404,-0.230,-0.139,0.991
1668440332069,2022-11-14T17.38.52.069,7.443,-0.231,-0.138,0.990
1668440332110,2022-11-14T17.38.52.110,7.484,-0.229,-0.139,0.991
1668440332150,2022-11-14T17.38.52.150,7.524,-0.232,-0.136,0.989
1668440332191,2022-11-14T17.38.52.191,7.565,-0.232,-0.132,0.990
1668440332230,2022-11-14T17.38.52.230,7.604,-0.229,-0.136,0.990
1668440332271,2022-11-14T17.38.52.271,7.645,-0.230,-0.136,0.990
1668440332311,2022-11-14T17.38.52.311,7.685,-0.231,-0.136,0.989
1668440332352,2022-11-14T17.38.52.352,7.726,-0.232,-0.136,0.990
1668440332391,2022-11-14T17.38.52.391,7.765,-0.234,-0.132,0.989
1668440332431,2022-11-14T17.38.52.431,7.805,-0.230,-0.135,0.991
1668440332472,2022-11-14T17.38.52.472,7.846,-0.227,-0.139,0.992
1668440332511,2022-11-14T17.38.52.511,7.885,-0.227,-0.141,0.991
1668440332552,2022-11-14T17.38.52.552,7.926,-0.227,-0.136,0.992
1668440332592,2022-11-14T17.38.52.592,7.966,-0.229,-0.137,0.991
1668440332633,2022-11-14T17.38.52.633,8.007,-0.227,-0.137,0.992
1668440332673,2022-11-14T17.38.52.673,8.047,-0.227,-0.139,0.992
1668440332714,2022-11-14T17.38.52.714,8.088,-0.231,-0.137,0.991
1668440332753,2022-11-14T17.38.52.753,8.127,-0.231,-0.135,0.989
1668440332794,2022-11-14T17.38.52.794,8.168,-0.229,-0.137,0.991
1668440332834,2022-11-14T17.38.52.834,8.208,-0.233,-0.134,0.989
1668440332875,2022-11-14T17.38.52.875,8.249,-0.224,-0.141,0.992
1668440332914,2022-11-14T17.38.52.914,8.288,-0.227,-0.144,0.990
1668440332954,2022-11-14T17.38.52.954,8.328,-0.233,-0.135,0.988
1668440332995,2022-11-14T17.38.52.995,8.369,-0.230,-0.133,0.991
1668440333034,2022-11-14T17.38.53.034,8.408,-0.232,-0.141,0.992
1668440333075,2022-11-14T17.38.53.075,8.449,-0.230,-0.136,0.990
1668440333115,2022-11-14T17.38.53.115,8.489,-0.231,-0.139,0.990
1668440333156,2022-11-14T17.38.53.156,8.530,-0.233,-0.135,0.989
1668440333196,2022-11-14T17.38.53.196,8.570,-0.229,-0.135,0.991
1668440333237,2022-11-14T17.38.53.237,8.611,-0.228,-0.142,0.991
1668440333276,2022-11-14T17.38.53.276,8.650,-0.229,-0.141,0.991
1668440333317,2022-11-14T17.38.53.317,8.691,-0.231,-0.138,0.991
1668440333357,2022-11-14T17.38.53.357,8.731,-0.229,-0.139,0.990
1668440333398,2022-11-14T17.38.53.398,8.772,-0.228,-0.142,0.989
1668440333437,2022-11-14T17.38.53.437,8.811,-0.232,-0.134,0.990
1668440333478,2022-11-14T17.38.53.478,8.852,-0.233,-0.135,0.990
1668440333518,2022-11-14T17.38.53.518,8.892,-0.231,-0.135,0.991
1668440333557,2022-11-14T17.38.53.557,8.931,-0.230,-0.132,0.991
1668440333598,2022-11-14T17.38.53.598,8.972,-0.230,-0.138,0.990
1668440333638,2022-11-14T17.38.53.638,9.012,-0.230,-0.136,0.989
1668440333679,2022-11-14T17.38.53.679,9.053,-0.229,-0.135,0.990
1668440333719,2022-11-14T17.38.53.719,9.093,-0.231,-0.134,0.989
1668440333760,2022-11-14T17.38.53.760,9.134,-0.230,-0.136,0.991
1668440333799,2022-11-14T17.38.53.799,9.173,-0.232,-0.136,0.991
1668440333840,2022-11-14T17.38.53.840,9.214,-0.229,-0.135,0.990
1668440333880,2022-11-14T17.38.53.880,9.254,-0.231,-0.140,0.990
1668440333921,2022-11-14T17.38.53.921,9.295,-0.229,-0.137,0.991
1668440333960,2022-11-14T17.38.53.960,9.334,-0.229,-0.136,0.990
1668440334001,2022-11-14T17.38.54.001,9.375,-0.231,-0.136,0.990
1668440334041,2022-11-14T17.38.54.041,9.415,-0.228,-0.138,0.991
1668440334082,2022-11-14T17.38.54.082,9.456,-0.229,-0.142,0.990
1668440334121,2022-11-14T17.38.54.121,9.495,-0.230,-0.135,0.991
1668440334161,2022-11-14T17.38.54.161,9.535,-0.231,-0.138,0.989
1668440334202,2022-11-14T17.38.54.202,9.576,-0.229,-0.137,0.992
1668440334241,2022-11-14T17.38.54.241,9.615,-0.231,-0.138,0.992
1668440334282,2022-11-14T17.38.54.282,9.656,-0.230,-0.136,0.990
1668440334322,2022-11-14T17.38.54.322,9.696,-0.229,-0.134,0.991
1668440334363,2022-11-14T17.38.54.363,9.737,-0.231,-0.138,0.989
1668440334403,2022-11-14T17.38.54.403,9.777,-0.231,-0.135,0.990
1668440334444,2022-11-14T17.38.54.444,9.818,-0.229,-0.140,0.991
1668440334483,2022-11-14T17.38.54.483,9.857,-0.230,-0.139,0.992
1668440334524,2022-11-14T17.38.54.524,9.898,-0.230,-0.136,0.991
1668440334564,2022-11-14T17.38.54.564,9.938,-0.230,-0.137,0.989
1668440334605,2022-11-14T17.38.54.605,9.979,-0.229,-0.138,0.990
1668440334644,2022-11-14T17.38.54.644,10.018,-0.228,-0.141,0.992
1668440334684,2022-11-14T17.38.54.684,10.058,-0.231,-0.136,0.991
1668440334725,2022-11-14T17.38.54.725,10.099,-0.230,-0.135,0.991
1668440334764,2022-11-14T17.38.54.764,10.138,-0.231,-0.135,0.990
1668440334805,2022-11-14T17.38.54.805,10.179,-0.230,-0.134,0.990
1668440334845,2022-11-14T17.38.54.845,10.219,-0.232,-0.134,0.989
1668440334886,2022-11-14T17.38.54.886,10.260,-0.232,-0.132,0.991
1668440334926,2022-11-14T17.38.54.926,10.300,-0.230,-0.136,0.990
1668440334967,2022-11-14T17.38.54.967,10.341,-0.230,-0.136,0.991
1668440335006,2022-11-14T17.38.55.006,10.380,-0.233,-0.133,0.991
1668440335047,2022-11-14T17.38.55.047,10.421,-0.231,-0.136,0.991
1668440335087,2022-11-14T17.38.55.087,10.461,-0.230,-0.134,0.991
1668440335128,2022-11-14T17.38.55.128,10.502,-0.230,-0.137,0.990
1668440335167,2022-11-14T17.38.55.167,10.541,-0.229,-0.135,0.991
1668440335208,2022-11-14T17.38.55.208,10.582,-0.232,-0.135,0.991
1668440335248,2022-11-14T17.38.55.248,10.622,-0.230,-0.137,0.989
1668440335287,2022-11-14T17.38.55.287,10.661,-0.227,-0.135,0.992
1668440335328,2022-11-14T17.38.55.328,10.702,-0.231,-0.140,0.991
1668440335368,2022-11-14T17.38.55.368,10.742,-0.232,-0.129,0.991
1668440335409,2022-11-14T17.38.55.409,10.783,-0.230,-0.132,0.990
1668440335448,2022-11-14T17.38.55.448,10.822,-0.230,-0.139,0.992
1668440335490,2022-11-14T17.38.55.490,10.864,-0.229,-0.138,0.990
1668440335529,2022-11-14T17.38.55.529,10.903,-0.228,-0.137,0.990
1668440335570,2022-11-14T17.38.55.570,10.944,-0.229,-0.138,0.992
1668440335610,2022-11-14T17.38.55.610,10.984,-0.233,-0.131,0.992
1668440335651,2022-11-14T17.38.55.651,11.025,-0.230,-0.137,0.991
1668440335690,2022-11-14T17.38.55.690,11.064,-0.227,-0.144,0.991
1668440335731,2022-11-14T17.38.55.731,11.105,-0.228,-0.141,0.991
1668440335771,2022-11-14T17.38.55.771,11.145,-0.231,-0.137,0.990
1668440335810,2022-11-14T17.38.55.810,11.184,-0.230,-0.138,0.990
1668440335851,2022-11-14T17.38.55.851,11.225,-0.232,-0.135,0.991
1668440335891,2022-11-14T17.38.55.891,11.265,-0.232,-0.137,0.989
1668440335932,2022-11-14T17.38.55.932,11.306,-0.228,-0.139,0.990
1668440335971,2022-11-14T17.38.55.971,11.345,-0.227,-0.142,0.991
1668440336012,2022-11-14T17.38.56.012,11.386,-0.230,-0.137,0.990
1668440336052,2022-11-14T17.38.56.052,11.426,-0.233,-0.135,0.990
1668440336093,2022-11-14T17.38.56.093,11.467,-0.225,-0.146,0.990
1668440336133,2022-11-14T17.38.56.133,11.507,-0.225,-0.146,0.992
1668440336174,2022-11-14T17.38.56.174,11.548,-0.229,-0.137,0.991
1668440336213,2022-11-14T17.38.56.213,11.587,-0.231,-0.138,0.991
1668440336254,2022-11-14T17.38.56.254,11.628,-0.229,-0.137,0.990
1668440336294,2022-11-14T17.38.56.294,11.668,-0.228,-0.139,0.990
1668440336335,2022-11-14T17.38.56.335,11.709,-0.228,-0.140,0.991
1668440336374,2022-11-14T17.38.56.374,11.748,-0.230,-0.138,0.991
1668440336414,2022-11-14T17.38.56.414,11.788,-0.229,-0.137,0.990
1668440336455,2022-11-14T17.38.56.455,11.829,-0.230,-0.136,0.991
1668440336494,2022-11-14T17.38.56.494,11.868,-0.232,-0.138,0.989
1668440336535,2022-11-14T17.38.56.535,11.909,-0.230,-0.135,0.990
1668440336575,2022-11-14T17.38.56.575,11.949,-0.229,-0.139,0.989
1668440336616,2022-11-14T17.38.56.616,11.990,-0.231,-0.138,0.990
1668440336656,2022-11-14T17.38.56.656,12.030,-0.230,-0.137,0.990
1668440336697,2022-11-14T17.38.56.697,12.071,-0.229,-0.137,0.991
1668440336736,2022-11-14T17.38.56.736,12.110,-0.227,-0.143,0.993
1668440336777,2022-11-14T17.38.56.777,12.151,-0.231,-0.136,0.989
1668440336817,2022-11-14T17.38.56.817,12.191,-0.230,-0.135,0.989
1668440336858,2022-11-14T17.38.56.858,12.232,-0.230,-0.138,0.991
1668440336897,2022-11-14T17.38.56.897,12.271,-0.229,-0.136,0.992
1668440336937,2022-11-14T17.38.56.937,12.311,-0.227,-0.137,0.990
1668440336978,2022-11-14T17.38.56.978,12.352,-0.230,-0.136,0.990
1668440337017,2022-11-14T17.38.57.017,12.391,-0.230,-0.137,0.990
1668440337058,2022-11-14T17.38.57.058,12.432,-0.227,-0.138,0.992
1668440337098,2022-11-14T17.38.57.098,12.472,-0.229,-0.144,0.992
1668440337139,2022-11-14T17.38.57.139,12.513,-0.228,-0.139,0.992
1668440337178,2022-11-14T17.38.57.178,12.552,-0.228,-0.138,0.991
1668440337219,2022-11-14T17.38.57.219,12.593,-0.230,-0.137,0.990
1668440337259,2022-11-14T17.38.57.259,12.633,-0.230,-0.136,0.990
1668440337300,2022-11-14T17.38.57.300,12.674,-0.229,-0.138,0.990
1668440337340,2022-11-14T17.38.57.340,12.714,-0.228,-0.139,0.992
1668440337381,2022-11-14T17.38.57.381,12.755,-0.230,-0.139,0.991
1668440337420,2022-11-14T17.38.57.420,12.794,-0.232,-0.136,0.991
1668440337460,2022-11-14T17.38.57.460,12.834,-0.230,-0.137,0.990
1668440337501,2022-11-14T17.38.57.501,12.875,-0.228,-0.138,0.991
1668440337540,2022-11-14T17.38.57.540,12.914,-0.229,-0.142,0.992
1668440337581,2022-11-14T17.38.57.581,12.955,-0.228,-0.142,0.992
1668440337621,2022-11-14T17.38.57.621,12.995,-0.230,-0.138,0.990
1668440337662,2022-11-14T17.38.57.662,13.036,-0.230,-0.136,0.991
1668440337701,2022-11-14T17.38.57.701,13.075,-0.228,-0.141,0.992
1668440337742,2022-11-14T17.38.57.742,13.116,-0.227,-0.143,0.991
1668440337782,2022-11-14T17.38.57.782,13.156,-0.230,-0.140,0.990
1668440337823,2022-11-14T17.38.57.823,13.197,-0.231,-0.138,0.990
1668440337863,2022-11-14T17.38.57.863,13.237,-0.230,-0.140,0.990
1668440337904,2022-11-14T17.38.57.904,13.278,-0.229,-0.141,0.992
1668440337943,2022-11-14T17.38.57.943,13.317,-0.230,-0.136,0.989
1668440337984,2022-11-14T17.38.57.984,13.358,-0.228,-0.138,0.989
1668440338024,2022-11-14T17.38.58.024,13.398,-0.229,-0.146,0.992
1668440338063,2022-11-14T17.38.58.063,13.437,-0.229,-0.141,0.990
1668440338104,2022-11-14T17.38.58.104,13.478,-0.229,-0.135,0.991
1668440338144,2022-11-14T17.38.58.144,13.518,-0.229,-0.140,0.991
1668440338185,2022-11-14T17.38.58.185,13.559,-0.230,-0.143,0.991
1668440338224,2022-11-14T17.38.58.224,13.598,-0.232,-0.136,0.991
1668440338265,2022-11-14T17.38.58.265,13.639,-0.230,-0.136,0.990
1668440338305,2022-11-14T17.38.58.305,13.679,-0.229,-0.142,0.990
1668440338346,2022-11-14T17.38.58.346,13.720,-0.226,-0.142,0.992
1668440338386,2022-11-14T17.38.58.386,13.760,-0.234,-0.137,0.991
1668440338427,2022-11-14T17.38.58.427,13.801,-0.231,-0.133,0.989
1668440338466,2022-11-14T17.38.58.466,13.840,-0.230,-0.142,0.990
1668440338507,2022-11-14T17.38.58.507,13.881,-0.228,-0.141,0.990
1668440338547,2022-11-14T17.38.58.547,13.921,-0.229,-0.140,0.989
1668440338586,2022-11-14T17.38.58.586,13.960,-0.230,-0.140,0.992
1668440338627,2022-11-14T17.38.58.627,14.001,-0.231,-0.139,0.992
1668440338667,2022-11-14T17.38.58.667,14.041,-0.230,-0.139,0.990
1668440338708,2022-11-14T17.38.58.708,14.082,-0.230,-0.138,0.992
1668440338747,2022-11-14T17.38.58.747,14.121,-0.229,-0.140,0.990
1668440338788,2022-11-14T17.38.58.788,14.162,-0.230,-0.135,0.990
1668440338828,2022-11-14T17.38.58.828,14.202,-0.230,-0.140,0.990
1668440338869,2022-11-14T17.38.58.869,14.243,-0.230,-0.141,0.991
1668440338908,2022-11-14T17.38.58.908,14.282,-0.231,-0.135,0.990
