epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667146410324,2022-10-30T18.13.30.324,1.546,0.275,-0.738,-0.648
1667146410363,2022-10-30T18.13.30.363,1.585,0.299,-0.755,-0.610
1667146410403,2022-10-30T18.13.30.403,1.625,0.315,-0.759,-0.593
1667146410442,2022-10-30T18.13.30.442,1.664,0.318,-0.746,-0.602
1667146410482,2022-10-30T18.13.30.482,1.704,0.302,-0.727,-0.633
1667146410521,2022-10-30T18.13.30.521,1.743,0.301,-0.719,-0.646
1667146410561,2022-10-30T18.13.30.561,1.783,0.311,-0.717,-0.650
1667146410600,2022-10-30T18.13.30.600,1.822,0.302,-0.716,-0.654
1667146410640,2022-10-30T18.13.30.640,1.862,0.291,-0.713,-0.652
1667146410680,2022-10-30T18.13.30.680,1.902,0.293,-0.721,-0.658
1667146410719,2022-10-30T18.13.30.719,1.941,0.302,-0.728,-0.655
1667146410759,2022-10-30T18.13.30.759,1.981,0.298,-0.709,-0.655
1667146410798,2022-10-30T18.13.30.798,2.020,0.292,-0.703,-0.663
1667146410838,2022-10-30T18.13.30.838,2.060,0.292,-0.693,-0.669
1667146410877,2022-10-30T18.13.30.877,2.099,0.296,-0.673,-0.683
1667146410917,2022-10-30T18.13.30.917,2.139,0.296,-0.677,-0.692
1667146410956,2022-10-30T18.13.30.956,2.178,0.299,-0.683,-0.686
1667146410996,2022-10-30T18.13.30.996,2.218,0.297,-0.685,-0.686
1667146411037,2022-10-30T18.13.31.037,2.259,0.291,-0.687,-0.691
1667146411077,2022-10-30T18.13.31.077,2.299,0.291,-0.689,-0.688
1667146411116,2022-10-30T18.13.31.116,2.338,0.293,-0.683,-0.683
1667146411156,2022-10-30T18.13.31.156,2.378,0.289,-0.684,-0.687
1667146411195,2022-10-30T18.13.31.195,2.417,0.285,-0.665,-0.692
1667146411235,2022-10-30T18.13.31.235,2.457,0.294,-0.688,-0.687
1667146411274,2022-10-30T18.13.31.274,2.496,0.309,-0.713,-0.657
1667146411314,2022-10-30T18.13.31.314,2.536,0.319,-0.718,-0.643
1667146411353,2022-10-30T18.13.31.353,2.575,0.310,-0.700,-0.655
1667146411393,2022-10-30T18.13.31.393,2.615,0.292,-0.680,-0.683
1667146411432,2022-10-30T18.13.31.432,2.654,0.289,-0.690,-0.694
1667146411472,2022-10-30T18.13.31.472,2.694,0.289,-0.698,-0.687
1667146411512,2022-10-30T18.13.31.512,2.734,0.288,-0.696,-0.678
1667146411551,2022-10-30T18.13.31.551,2.773,0.288,-0.693,-0.679
1667146411591,2022-10-30T18.13.31.591,2.813,0.287,-0.686,-0.687
1667146411630,2022-10-30T18.13.31.630,2.852,0.286,-0.678,-0.689
1667146411670,2022-10-30T18.13.31.670,2.892,0.285,-0.689,-0.686
1667146411709,2022-10-30T18.13.31.709,2.931,0.282,-0.694,-0.687
1667146411749,2022-10-30T18.13.31.749,2.971,0.280,-0.698,-0.691
1667146411788,2022-10-30T18.13.31.788,3.010,0.279,-0.696,-0.690
1667146411828,2022-10-30T18.13.31.828,3.050,0.278,-0.692,-0.690
1667146411869,2022-10-30T18.13.31.869,3.091,0.279,-0.683,-0.688
1667146411909,2022-10-30T18.13.31.909,3.131,0.283,-0.690,-0.685
1667146411948,2022-10-30T18.13.31.948,3.170,0.280,-0.700,-0.683
1667146411988,2022-10-30T18.13.31.988,3.210,0.277,-0.699,-0.686
1667146412027,2022-10-30T18.13.32.027,3.249,0.277,-0.698,-0.685
1667146412067,2022-10-30T18.13.32.067,3.289,0.277,-0.691,-0.687
1667146412106,2022-10-30T18.13.32.106,3.328,0.277,-0.700,-0.692
1667146412146,2022-10-30T18.13.32.146,3.368,0.276,-0.698,-0.687
1667146412185,2022-10-30T18.13.32.185,3.407,0.276,-0.687,-0.688
1667146412225,2022-10-30T18.13.32.225,3.447,0.279,-0.697,-0.686
1667146412265,2022-10-30T18.13.32.265,3.487,0.280,-0.693,-0.686
1667146412304,2022-10-30T18.13.32.304,3.526,0.279,-0.687,-0.687
1667146412344,2022-10-30T18.13.32.344,3.566,0.282,-0.689,-0.685
1667146412383,2022-10-30T18.13.32.383,3.605,0.284,-0.699,-0.682
1667146412423,2022-10-30T18.13.32.423,3.645,0.282,-0.694,-0.684
1667146412462,2022-10-30T18.13.32.462,3.684,0.281,-0.692,-0.689
1667146412502,2022-10-30T18.13.32.502,3.724,0.283,-0.690,-0.685
1667146412541,2022-10-30T18.13.32.541,3.763,0.283,-0.690,-0.686
1667146412581,2022-10-30T18.13.32.581,3.803,0.280,-0.690,-0.692
1667146412620,2022-10-30T18.13.32.620,3.842,0.283,-0.676,-0.692
1667146412660,2022-10-30T18.13.32.660,3.882,0.286,-0.685,-0.688
1667146412701,2022-10-30T18.13.32.701,3.923,0.287,-0.698,-0.680
1667146412741,2022-10-30T18.13.32.741,3.963,0.285,-0.693,-0.684
1667146412780,2022-10-30T18.13.32.780,4.002,0.284,-0.685,-0.695
1667146412820,2022-10-30T18.13.32.820,4.042,0.287,-0.677,-0.696
1667146412859,2022-10-30T18.13.32.859,4.081,0.285,-0.678,-0.690
1667146412899,2022-10-30T18.13.32.899,4.121,0.286,-0.689,-0.685
1667146412938,2022-10-30T18.13.32.938,4.160,0.287,-0.691,-0.687
1667146412978,2022-10-30T18.13.32.978,4.200,0.293,-0.683,-0.695
1667146413017,2022-10-30T18.13.33.017,4.239,0.297,-0.678,-0.689
1667146413057,2022-10-30T18.13.33.057,4.279,0.294,-0.676,-0.684
1667146413097,2022-10-30T18.13.33.097,4.319,0.290,-0.682,-0.689
1667146413136,2022-10-30T18.13.33.136,4.358,0.287,-0.683,-0.695
1667146413176,2022-10-30T18.13.33.176,4.398,0.289,-0.684,-0.692
1667146413215,2022-10-30T18.13.33.215,4.437,0.290,-0.679,-0.687
1667146413255,2022-10-30T18.13.33.255,4.477,0.288,-0.682,-0.688
1667146413294,2022-10-30T18.13.33.294,4.516,0.287,-0.680,-0.701
1667146413334,2022-10-30T18.13.33.334,4.556,0.294,-0.672,-0.698
1667146413373,2022-10-30T18.13.33.373,4.595,0.298,-0.679,-0.688
1667146413413,2022-10-30T18.13.33.413,4.635,0.290,-0.690,-0.690
1667146413453,2022-10-30T18.13.33.453,4.675,0.286,-0.689,-0.695
1667146413494,2022-10-30T18.13.33.494,4.716,0.287,-0.679,-0.693
1667146413533,2022-10-30T18.13.33.533,4.755,0.288,-0.674,-0.692
1667146413573,2022-10-30T18.13.33.573,4.795,0.292,-0.679,-0.693
1667146413612,2022-10-30T18.13.33.612,4.834,0.288,-0.681,-0.696
1667146413652,2022-10-30T18.13.33.652,4.874,0.290,-0.684,-0.693
1667146413691,2022-10-30T18.13.33.691,4.913,0.292,-0.685,-0.690
1667146413731,2022-10-30T18.13.33.731,4.953,0.293,-0.686,-0.697
1667146413770,2022-10-30T18.13.33.770,4.992,0.292,-0.689,-0.704
1667146413810,2022-10-30T18.13.33.810,5.032,0.290,-0.687,-0.701
1667146413849,2022-10-30T18.13.33.849,5.071,0.292,-0.670,-0.696
1667146413889,2022-10-30T18.13.33.889,5.111,0.295,-0.660,-0.695
1667146413929,2022-10-30T18.13.33.929,5.151,0.304,-0.659,-0.694
1667146413968,2022-10-30T18.13.33.968,5.190,0.305,-0.663,-0.697
1667146414008,2022-10-30T18.13.34.008,5.230,0.300,-0.646,-0.703
1667146414047,2022-10-30T18.13.34.047,5.269,0.303,-0.641,-0.701
1667146414087,2022-10-30T18.13.34.087,5.309,0.302,-0.665,-0.696
1667146414126,2022-10-30T18.13.34.126,5.348,0.295,-0.673,-0.699
1667146414166,2022-10-30T18.13.34.166,5.388,0.295,-0.673,-0.711
1667146414205,2022-10-30T18.13.34.205,5.427,0.293,-0.666,-0.718
1667146414245,2022-10-30T18.13.34.245,5.467,0.289,-0.660,-0.712
1667146414285,2022-10-30T18.13.34.285,5.507,0.291,-0.664,-0.701
1667146414324,2022-10-30T18.13.34.324,5.546,0.293,-0.669,-0.701
1667146414365,2022-10-30T18.13.34.365,5.587,0.296,-0.670,-0.708
1667146414405,2022-10-30T18.13.34.405,5.627,0.290,-0.662,-0.718
1667146414444,2022-10-30T18.13.34.444,5.666,0.285,-0.651,-0.716
1667146414484,2022-10-30T18.13.34.484,5.706,0.293,-0.662,-0.704
1667146414523,2022-10-30T18.13.34.523,5.745,0.297,-0.672,-0.702
1667146414563,2022-10-30T18.13.34.563,5.785,0.293,-0.662,-0.706
1667146414602,2022-10-30T18.13.34.602,5.824,0.289,-0.660,-0.708
1667146414642,2022-10-30T18.13.34.642,5.864,0.287,-0.668,-0.712
1667146414682,2022-10-30T18.13.34.682,5.904,0.292,-0.658,-0.714
1667146414721,2022-10-30T18.13.34.721,5.943,0.297,-0.660,-0.711
1667146414761,2022-10-30T18.13.34.761,5.983,0.291,-0.665,-0.705
1667146414800,2022-10-30T18.13.34.800,6.022,0.289,-0.665,-0.703
1667146414840,2022-10-30T18.13.34.840,6.062,0.291,-0.663,-0.709
1667146414879,2022-10-30T18.13.34.879,6.101,0.291,-0.661,-0.712
1667146414919,2022-10-30T18.13.34.919,6.141,0.292,-0.663,-0.709
1667146414958,2022-10-30T18.13.34.958,6.180,0.289,-0.665,-0.708
1667146414998,2022-10-30T18.13.34.998,6.220,0.290,-0.664,-0.710
1667146415037,2022-10-30T18.13.35.037,6.259,0.293,-0.664,-0.709
1667146415077,2022-10-30T18.13.35.077,6.299,0.291,-0.661,-0.710
1667146415117,2022-10-30T18.13.35.117,6.339,0.290,-0.656,-0.710
1667146415158,2022-10-30T18.13.35.158,6.380,0.290,-0.664,-0.710
1667146415197,2022-10-30T18.13.35.197,6.419,0.289,-0.666,-0.710
1667146415237,2022-10-30T18.13.35.237,6.459,0.292,-0.660,-0.706
1667146415276,2022-10-30T18.13.35.276,6.498,0.288,-0.661,-0.708
1667146415316,2022-10-30T18.13.35.316,6.538,0.284,-0.661,-0.717
1667146415355,2022-10-30T18.13.35.355,6.577,0.294,-0.657,-0.713
1667146415395,2022-10-30T18.13.35.395,6.617,0.295,-0.663,-0.708
1667146415434,2022-10-30T18.13.35.434,6.656,0.289,-0.662,-0.704
1667146415474,2022-10-30T18.13.35.474,6.696,0.286,-0.660,-0.708
1667146415514,2022-10-30T18.13.35.514,6.736,0.287,-0.660,-0.715
1667146415553,2022-10-30T18.13.35.553,6.775,0.291,-0.665,-0.713
1667146415593,2022-10-30T18.13.35.593,6.815,0.288,-0.665,-0.710
1667146415632,2022-10-30T18.13.35.632,6.854,0.284,-0.657,-0.709
1667146415672,2022-10-30T18.13.35.672,6.894,0.290,-0.659,-0.708
1667146415711,2022-10-30T18.13.35.711,6.933,0.291,-0.666,-0.708
1667146415751,2022-10-30T18.13.35.751,6.973,0.285,-0.665,-0.713
1667146415790,2022-10-30T18.13.35.790,7.012,0.285,-0.663,-0.714
1667146415830,2022-10-30T18.13.35.830,7.052,0.287,-0.667,-0.711
1667146415869,2022-10-30T18.13.35.869,7.091,0.286,-0.663,-0.712
1667146415909,2022-10-30T18.13.35.909,7.131,0.286,-0.659,-0.709
1667146415949,2022-10-30T18.13.35.949,7.171,0.287,-0.663,-0.706
1667146415988,2022-10-30T18.13.35.988,7.210,0.282,-0.670,-0.712
1667146416029,2022-10-30T18.13.36.029,7.251,0.280,-0.652,-0.720
1667146416069,2022-10-30T18.13.36.069,7.291,0.294,-0.655,-0.713
1667146416108,2022-10-30T18.13.36.108,7.330,0.295,-0.670,-0.699
1667146416148,2022-10-30T18.13.36.148,7.370,0.288,-0.670,-0.703
1667146416187,2022-10-30T18.13.36.187,7.409,0.285,-0.659,-0.714
1667146416227,2022-10-30T18.13.36.227,7.449,0.286,-0.653,-0.718
1667146416266,2022-10-30T18.13.36.266,7.488,0.291,-0.663,-0.712
1667146416306,2022-10-30T18.13.36.306,7.528,0.283,-0.665,-0.709
1667146416346,2022-10-30T18.13.36.346,7.568,0.284,-0.662,-0.710
1667146416385,2022-10-30T18.13.36.385,7.607,0.293,-0.653,-0.712
1667146416425,2022-10-30T18.13.36.425,7.647,0.288,-0.648,-0.717
1667146416464,2022-10-30T18.13.36.464,7.686,0.282,-0.660,-0.713
1667146416504,2022-10-30T18.13.36.504,7.726,0.285,-0.660,-0.708
1667146416543,2022-10-30T18.13.36.543,7.765,0.280,-0.665,-0.710
1667146416583,2022-10-30T18.13.36.583,7.805,0.279,-0.676,-0.710
1667146416622,2022-10-30T18.13.36.622,7.844,0.280,-0.677,-0.709
1667146416662,2022-10-30T18.13.36.662,7.884,0.281,-0.668,-0.709
1667146416702,2022-10-30T18.13.36.702,7.924,0.278,-0.669,-0.716
1667146416741,2022-10-30T18.13.36.741,7.963,0.279,-0.658,-0.719
1667146416781,2022-10-30T18.13.36.781,8.003,0.283,-0.658,-0.718
1667146416820,2022-10-30T18.13.36.820,8.042,0.279,-0.668,-0.717
1667146416861,2022-10-30T18.13.36.861,8.083,0.274,-0.678,-0.711
1667146416901,2022-10-30T18.13.36.901,8.123,0.278,-0.674,-0.708
1667146416940,2022-10-30T18.13.36.940,8.162,0.286,-0.660,-0.714
1667146416980,2022-10-30T18.13.36.980,8.202,0.288,-0.648,-0.718
1667146417019,2022-10-30T18.13.37.019,8.241,0.281,-0.652,-0.713
1667146417059,2022-10-30T18.13.37.059,8.281,0.277,-0.670,-0.708
1667146417098,2022-10-30T18.13.37.098,8.320,0.281,-0.683,-0.707
1667146417138,2022-10-30T18.13.37.138,8.360,0.283,-0.674,-0.714
1667146417178,2022-10-30T18.13.37.178,8.400,0.287,-0.654,-0.718
1667146417217,2022-10-30T18.13.37.217,8.439,0.288,-0.645,-0.714
1667146417257,2022-10-30T18.13.37.257,8.479,0.285,-0.661,-0.711
1667146417296,2022-10-30T18.13.37.296,8.518,0.286,-0.670,-0.707
1667146417336,2022-10-30T18.13.37.336,8.558,0.288,-0.667,-0.709
1667146417375,2022-10-30T18.13.37.375,8.597,0.285,-0.657,-0.714
1667146417415,2022-10-30T18.13.37.415,8.637,0.283,-0.656,-0.718
1667146417454,2022-10-30T18.13.37.454,8.676,0.289,-0.651,-0.715
1667146417494,2022-10-30T18.13.37.494,8.716,0.297,-0.658,-0.707
1667146417534,2022-10-30T18.13.37.534,8.756,0.292,-0.664,-0.708
1667146417573,2022-10-30T18.13.37.573,8.795,0.287,-0.659,-0.713
1667146417613,2022-10-30T18.13.37.613,8.835,0.290,-0.655,-0.715
1667146417652,2022-10-30T18.13.37.652,8.874,0.294,-0.650,-0.711
1667146417693,2022-10-30T18.13.37.693,8.915,0.294,-0.653,-0.708
1667146417733,2022-10-30T18.13.37.733,8.955,0.291,-0.657,-0.710
1667146417772,2022-10-30T18.13.37.772,8.994,0.289,-0.658,-0.713
1667146417812,2022-10-30T18.13.37.812,9.034,0.292,-0.662,-0.715
1667146417851,2022-10-30T18.13.37.851,9.073,0.291,-0.657,-0.715
1667146417891,2022-10-30T18.13.37.891,9.113,0.290,-0.656,-0.711
1667146417931,2022-10-30T18.13.37.931,9.153,0.290,-0.662,-0.709
1667146417970,2022-10-30T18.13.37.970,9.192,0.291,-0.662,-0.710
1667146418010,2022-10-30T18.13.38.010,9.232,0.290,-0.660,-0.709
1667146418049,2022-10-30T18.13.38.049,9.271,0.289,-0.660,-0.707
1667146418089,2022-10-30T18.13.38.089,9.311,0.283,-0.662,-0.714
1667146418128,2022-10-30T18.13.38.128,9.350,0.285,-0.658,-0.716
1667146418168,2022-10-30T18.13.38.168,9.390,0.294,-0.660,-0.709
1667146418207,2022-10-30T18.13.38.207,9.429,0.290,-0.670,-0.707
1667146418247,2022-10-30T18.13.38.247,9.469,0.285,-0.665,-0.707
1667146418286,2022-10-30T18.13.38.286,9.508,0.282,-0.661,-0.712
1667146418326,2022-10-30T18.13.38.326,9.548,0.284,-0.662,-0.715
1667146418366,2022-10-30T18.13.38.366,9.588,0.286,-0.664,-0.711
1667146418405,2022-10-30T18.13.38.405,9.627,0.282,-0.666,-0.710
1667146418445,2022-10-30T18.13.38.445,9.667,0.280,-0.663,-0.710
1667146418484,2022-10-30T18.13.38.484,9.706,0.282,-0.665,-0.712
1667146418525,2022-10-30T18.13.38.525,9.747,0.285,-0.667,-0.712
1667146418565,2022-10-30T18.13.38.565,9.787,0.282,-0.663,-0.710
1667146418604,2022-10-30T18.13.38.604,9.826,0.278,-0.663,-0.711
1667146418644,2022-10-30T18.13.38.644,9.866,0.277,-0.668,-0.714
1667146418683,2022-10-30T18.13.38.683,9.905,0.279,-0.670,-0.713
1667146418723,2022-10-30T18.13.38.723,9.945,0.278,-0.664,-0.711
1667146418763,2022-10-30T18.13.38.763,9.985,0.274,-0.665,-0.712
1667146418802,2022-10-30T18.13.38.802,10.024,0.274,-0.667,-0.715
1667146418842,2022-10-30T18.13.38.842,10.064,0.278,-0.658,-0.714
1667146418881,2022-10-30T18.13.38.881,10.103,0.281,-0.667,-0.710
1667146418921,2022-10-30T18.13.38.921,10.143,0.276,-0.673,-0.709
1667146418960,2022-10-30T18.13.38.960,10.182,0.270,-0.671,-0.713
1667146419000,2022-10-30T18.13.39.000,10.222,0.270,-0.662,-0.721
1667146419039,2022-10-30T18.13.39.039,10.261,0.273,-0.659,-0.719
1667146419079,2022-10-30T18.13.39.079,10.301,0.276,-0.673,-0.710
1667146419119,2022-10-30T18.13.39.119,10.341,0.273,-0.675,-0.712
1667146419158,2022-10-30T18.13.39.158,10.380,0.271,-0.665,-0.717
1667146419198,2022-10-30T18.13.39.198,10.420,0.275,-0.663,-0.716
1667146419237,2022-10-30T18.13.39.237,10.459,0.277,-0.664,-0.714
1667146419277,2022-10-30T18.13.39.277,10.499,0.274,-0.663,-0.713
1667146419316,2022-10-30T18.13.39.316,10.538,0.273,-0.665,-0.715
1667146419357,2022-10-30T18.13.39.357,10.579,0.273,-0.666,-0.717
1667146419397,2022-10-30T18.13.39.397,10.619,0.275,-0.659,-0.719
1667146419436,2022-10-30T18.13.39.436,10.658,0.277,-0.663,-0.715
1667146419476,2022-10-30T18.13.39.476,10.698,0.278,-0.664,-0.713
1667146419515,2022-10-30T18.13.39.515,10.737,0.277,-0.658,-0.715
1667146419555,2022-10-30T18.13.39.555,10.777,0.278,-0.663,-0.715
1667146419595,2022-10-30T18.13.39.595,10.817,0.276,-0.663,-0.719
1667146419634,2022-10-30T18.13.39.634,10.856,0.281,-0.649,-0.722
1667146419674,2022-10-30T18.13.39.674,10.896,0.282,-0.653,-0.720
1667146419713,2022-10-30T18.13.39.713,10.935,0.276,-0.663,-0.715
1667146419753,2022-10-30T18.13.39.753,10.975,0.277,-0.668,-0.713
1667146419792,2022-10-30T18.13.39.792,11.014,0.281,-0.659,-0.718
1667146419832,2022-10-30T18.13.39.832,11.054,0.280,-0.646,-0.722
1667146419871,2022-10-30T18.13.39.871,11.093,0.279,-0.654,-0.722
1667146419911,2022-10-30T18.13.39.911,11.133,0.278,-0.659,-0.723
1667146419951,2022-10-30T18.13.39.951,11.173,0.280,-0.656,-0.717
1667146419990,2022-10-30T18.13.39.990,11.212,0.281,-0.655,-0.719
1667146420030,2022-10-30T18.13.40.030,11.252,0.281,-0.653,-0.722
1667146420069,2022-10-30T18.13.40.069,11.291,0.279,-0.649,-0.719
1667146420109,2022-10-30T18.13.40.109,11.331,0.280,-0.656,-0.718
1667146420148,2022-10-30T18.13.40.148,11.370,0.280,-0.656,-0.721
1667146420188,2022-10-30T18.13.40.188,11.410,0.280,-0.652,-0.723
1667146420229,2022-10-30T18.13.40.229,11.451,0.280,-0.651,-0.720
1667146420268,2022-10-30T18.13.40.268,11.490,0.280,-0.655,-0.715
1667146420308,2022-10-30T18.13.40.308,11.530,0.276,-0.658,-0.723
1667146420348,2022-10-30T18.13.40.348,11.570,0.279,-0.647,-0.726
1667146420387,2022-10-30T18.13.40.387,11.609,0.283,-0.652,-0.723
1667146420427,2022-10-30T18.13.40.427,11.649,0.276,-0.660,-0.720
1667146420466,2022-10-30T18.13.40.466,11.688,0.272,-0.659,-0.720
1667146420506,2022-10-30T18.13.40.506,11.728,0.276,-0.657,-0.720
1667146420545,2022-10-30T18.13.40.545,11.767,0.279,-0.651,-0.721
1667146420585,2022-10-30T18.13.40.585,11.807,0.277,-0.656,-0.723
1667146420624,2022-10-30T18.13.40.624,11.846,0.273,-0.660,-0.721
1667146420664,2022-10-30T18.13.40.664,11.886,0.272,-0.659,-0.721
1667146420703,2022-10-30T18.13.40.703,11.925,0.274,-0.664,-0.719
1667146420743,2022-10-30T18.13.40.743,11.965,0.275,-0.657,-0.721
1667146420783,2022-10-30T18.13.40.783,12.005,0.275,-0.653,-0.722
1667146420822,2022-10-30T18.13.40.822,12.044,0.272,-0.655,-0.722
1667146420862,2022-10-30T18.13.40.862,12.084,0.270,-0.660,-0.723
1667146420901,2022-10-30T18.13.40.901,12.123,0.273,-0.666,-0.721
1667146420941,2022-10-30T18.13.40.941,12.163,0.272,-0.661,-0.718
1667146420980,2022-10-30T18.13.40.980,12.202,0.269,-0.658,-0.719
1667146421020,2022-10-30T18.13.41.020,12.242,0.267,-0.663,-0.724
1667146421059,2022-10-30T18.13.41.059,12.281,0.272,-0.654,-0.723
1667146421100,2022-10-30T18.13.41.100,12.322,0.274,-0.658,-0.719
1667146421140,2022-10-30T18.13.41.140,12.362,0.271,-0.666,-0.715
1667146421180,2022-10-30T18.13.41.180,12.402,0.269,-0.665,-0.715
1667146421219,2022-10-30T18.13.41.219,12.441,0.264,-0.673,-0.731
1667146421259,2022-10-30T18.13.41.259,12.481,0.255,-0.716,-0.757
1667146421298,2022-10-30T18.13.41.298,12.520,0.273,-0.747,-0.753
1667146421338,2022-10-30T18.13.41.338,12.560,0.279,-0.708,-0.739
1667146421377,2022-10-30T18.13.41.377,12.599,0.301,-0.673,-0.750
1667146421417,2022-10-30T18.13.41.417,12.639,0.316,-0.682,-0.736
1667146421456,2022-10-30T18.13.41.456,12.678,0.318,-0.720,-0.724
1667146421496,2022-10-30T18.13.41.496,12.718,0.372,-0.729,-0.747
1667146421536,2022-10-30T18.13.41.536,12.758,0.408,-0.609,-0.776
1667146421575,2022-10-30T18.13.41.575,12.797,0.382,-0.377,-0.823
1667146421615,2022-10-30T18.13.41.615,12.837,0.395,-0.281,-0.864
1667146421654,2022-10-30T18.13.41.654,12.876,0.386,-0.316,-0.901
1667146421694,2022-10-30T18.13.41.694,12.916,0.381,-0.261,-0.855
1667146421733,2022-10-30T18.13.41.733,12.955,0.412,-0.140,-0.765
1667146421773,2022-10-30T18.13.41.773,12.995,0.377,0.106,-0.693
1667146421812,2022-10-30T18.13.41.812,13.034,0.247,0.266,-0.752
1667146421852,2022-10-30T18.13.41.852,13.074,0.055,0.291,-0.932
1667146421891,2022-10-30T18.13.41.891,13.113,-0.100,0.144,-1.087
1667146421932,2022-10-30T18.13.41.932,13.154,-0.152,0.004,-1.160
1667146421972,2022-10-30T18.13.41.972,13.194,-0.104,0.022,-1.151
1667146422012,2022-10-30T18.13.42.012,13.234,0.001,0.055,-1.087
1667146422051,2022-10-30T18.13.42.051,13.273,0.065,0.185,-1.018
1667146422091,2022-10-30T18.13.42.091,13.313,0.119,0.227,-0.965
1667146422130,2022-10-30T18.13.42.130,13.352,0.170,0.239,-0.933
1667146422170,2022-10-30T18.13.42.170,13.392,0.201,0.310,-0.913
1667146422209,2022-10-30T18.13.42.209,13.431,0.203,0.310,-0.912
1667146422249,2022-10-30T18.13.42.249,13.471,0.197,0.328,-0.910
1667146422288,2022-10-30T18.13.42.288,13.510,0.214,0.334,-0.891
1667146422328,2022-10-30T18.13.42.328,13.550,0.276,0.325,-0.855
1667146422368,2022-10-30T18.13.42.368,13.590,0.271,0.350,-0.840
1667146422407,2022-10-30T18.13.42.407,13.629,0.191,0.366,-0.851
1667146422447,2022-10-30T18.13.42.447,13.669,0.061,0.320,-0.866
1667146422486,2022-10-30T18.13.42.486,13.708,-0.079,0.336,-0.896
1667146422526,2022-10-30T18.13.42.526,13.748,-0.165,0.330,-0.947
1667146422565,2022-10-30T18.13.42.565,13.787,-0.245,0.382,-1.007
1667146422605,2022-10-30T18.13.42.605,13.827,-0.270,0.385,-1.025
1667146422644,2022-10-30T18.13.42.644,13.866,-0.246,0.377,-0.956
1667146422684,2022-10-30T18.13.42.684,13.906,-0.210,0.442,-0.897
1667146422723,2022-10-30T18.13.42.723,13.945,-0.188,0.481,-0.858
1667146422763,2022-10-30T18.13.42.763,13.985,-0.210,0.460,-0.860
1667146422804,2022-10-30T18.13.42.804,14.026,-0.236,0.449,-0.880
1667146422844,2022-10-30T18.13.42.844,14.066,-0.253,0.420,-0.880
1667146422883,2022-10-30T18.13.42.883,14.105,-0.247,0.419,-0.873
