epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668428292357,2022-11-14T14.18.12.357,4.988,-0.213,0.671,0.091
1668428292398,2022-11-14T14.18.12.398,5.029,0.457,0.000,0.274
1668428292438,2022-11-14T14.18.12.438,5.069,0.213,0.213,-0.061
1668428292479,2022-11-14T14.18.12.479,5.110,-0.122,0.152,-0.152
1668428292518,2022-11-14T14.18.12.518,5.149,-0.030,0.152,0.183
1668428292559,2022-11-14T14.18.12.559,5.190,0.122,0.000,0.244
1668428292599,2022-11-14T14.18.12.599,5.230,-0.061,0.244,0.152
1668428292638,2022-11-14T14.18.12.638,5.269,-0.244,0.030,-0.061
1668428292679,2022-11-14T14.18.12.679,5.310,0.000,-0.030,0.000
1668428292719,2022-11-14T14.18.12.719,5.350,0.091,-0.061,0.213
1668428292760,2022-11-14T14.18.12.760,5.391,-0.274,0.000,-0.152
1668428292799,2022-11-14T14.18.12.799,5.430,-0.610,0.030,-0.213
1668428292840,2022-11-14T14.18.12.840,5.471,-0.061,0.091,0.030
1668428292880,2022-11-14T14.18.12.880,5.511,0.122,0.000,0.122
1668428292921,2022-11-14T14.18.12.921,5.552,-0.061,0.030,0.091
1668428292961,2022-11-14T14.18.12.961,5.592,-0.030,-0.122,-0.122
1668428293002,2022-11-14T14.18.13.002,5.633,-0.091,-0.335,-0.274
1668428293041,2022-11-14T14.18.13.041,5.672,-0.549,-0.152,-0.427
1668428293081,2022-11-14T14.18.13.081,5.712,-0.183,0.274,0.030
1668428293122,2022-11-14T14.18.13.122,5.753,-0.579,0.457,0.030
1668428293161,2022-11-14T14.18.13.161,5.792,0.000,-0.091,0.122
1668428293202,2022-11-14T14.18.13.202,5.833,-0.213,0.183,0.183
1668428293242,2022-11-14T14.18.13.242,5.873,-0.305,0.061,0.122
1668428293283,2022-11-14T14.18.13.283,5.914,0.427,0.244,0.335
1668428293322,2022-11-14T14.18.13.322,5.953,-0.213,0.274,0.183
1668428293363,2022-11-14T14.18.13.363,5.994,-0.030,0.244,0.122
1668428293403,2022-11-14T14.18.13.403,6.034,-0.091,0.000,0.213
1668428293444,2022-11-14T14.18.13.444,6.075,-0.244,0.091,0.274
1668428293484,2022-11-14T14.18.13.484,6.115,-0.183,0.122,0.244
1668428293525,2022-11-14T14.18.13.525,6.156,-0.152,0.183,0.183
1668428293564,2022-11-14T14.18.13.564,6.195,-0.183,0.122,0.122
1668428293605,2022-11-14T14.18.13.605,6.236,-0.915,0.000,0.030
1668428293645,2022-11-14T14.18.13.645,6.276,-0.366,0.122,0.091
1668428293684,2022-11-14T14.18.13.684,6.315,-0.549,0.213,-0.213
1668428293725,2022-11-14T14.18.13.725,6.356,-0.732,-0.122,-0.305
1668428293765,2022-11-14T14.18.13.765,6.396,-0.457,0.091,-0.183
1668428293806,2022-11-14T14.18.13.806,6.437,-0.061,0.457,0.000
1668428293845,2022-11-14T14.18.13.845,6.476,-0.244,0.274,0.091
1668428293886,2022-11-14T14.18.13.886,6.517,0.061,0.122,0.122
1668428293926,2022-11-14T14.18.13.926,6.557,0.244,0.122,0.152
1668428293967,2022-11-14T14.18.13.967,6.598,-0.122,0.335,-0.030
1668428294006,2022-11-14T14.18.14.006,6.637,0.122,0.091,0.000
1668428294048,2022-11-14T14.18.14.048,6.679,-0.061,-0.122,0.030
1668428294087,2022-11-14T14.18.14.087,6.718,0.000,0.000,0.122
1668428294128,2022-11-14T14.18.14.128,6.759,0.030,-0.213,0.152
1668428294168,2022-11-14T14.18.14.168,6.799,-0.152,0.183,0.030
1668428294207,2022-11-14T14.18.14.207,6.838,-0.183,0.427,0.000
1668428294248,2022-11-14T14.18.14.248,6.879,-0.122,0.091,0.152
1668428294288,2022-11-14T14.18.14.288,6.919,0.274,-0.091,0.152
1668428294329,2022-11-14T14.18.14.329,6.960,0.640,0.030,-0.061
1668428294368,2022-11-14T14.18.14.368,6.999,0.396,0.091,-0.030
1668428294409,2022-11-14T14.18.14.409,7.040,0.091,0.274,0.244
1668428294449,2022-11-14T14.18.14.449,7.080,0.305,0.000,0.366
1668428294490,2022-11-14T14.18.14.490,7.121,1.646,-2.226,1.250
1668428294529,2022-11-14T14.18.14.529,7.160,3.994,-2.591,1.585
1668428294570,2022-11-14T14.18.14.570,7.201,3.293,-1.341,0.640
1668428294610,2022-11-14T14.18.14.610,7.241,0.427,-0.244,-0.396
1668428294651,2022-11-14T14.18.14.651,7.282,0.549,0.396,-0.061
1668428294691,2022-11-14T14.18.14.691,7.322,0.640,1.951,0.030
1668428294730,2022-11-14T14.18.14.730,7.361,-0.427,1.128,-0.457
1668428294771,2022-11-14T14.18.14.771,7.402,-1.402,0.061,-0.762
1668428294811,2022-11-14T14.18.14.811,7.442,-1.341,0.152,-0.579
1668428294852,2022-11-14T14.18.14.852,7.483,-1.159,0.091,-0.640
1668428294891,2022-11-14T14.18.14.891,7.522,-0.579,0.152,-0.579
1668428294932,2022-11-14T14.18.14.932,7.563,-0.915,-0.091,-0.488
1668428294972,2022-11-14T14.18.14.972,7.603,-0.884,-0.335,-0.213
1668428295013,2022-11-14T14.18.15.013,7.644,-0.274,0.366,-0.213
1668428295052,2022-11-14T14.18.15.052,7.683,-0.244,0.274,0.030
1668428295093,2022-11-14T14.18.15.093,7.724,-0.396,-0.091,0.091
1668428295133,2022-11-14T14.18.15.133,7.764,-1.098,-0.030,-0.091
1668428295174,2022-11-14T14.18.15.174,7.805,-0.183,0.366,-0.122
1668428295214,2022-11-14T14.18.15.214,7.845,-0.671,0.305,-0.274
1668428295253,2022-11-14T14.18.15.253,7.884,-0.305,-0.183,-0.030
1668428295294,2022-11-14T14.18.15.294,7.925,0.335,0.427,0.335
1668428295334,2022-11-14T14.18.15.334,7.965,-0.030,0.305,0.274
1668428295375,2022-11-14T14.18.15.375,8.006,-0.091,0.335,0.061
1668428295414,2022-11-14T14.18.15.414,8.045,0.091,0.030,0.122
1668428295455,2022-11-14T14.18.15.455,8.086,0.396,-0.091,0.213
1668428295495,2022-11-14T14.18.15.495,8.126,0.976,-0.762,0.000
1668428295536,2022-11-14T14.18.15.536,8.167,4.238,-2.561,0.854
1668428295575,2022-11-14T14.18.15.575,8.206,4.726,-2.317,1.433
1668428295616,2022-11-14T14.18.15.616,8.247,3.110,-1.250,0.030
1668428295656,2022-11-14T14.18.15.656,8.287,-0.183,0.396,0.244
1668428295697,2022-11-14T14.18.15.697,8.328,-2.652,1.311,-0.213
1668428295736,2022-11-14T14.18.15.736,8.367,-4.329,2.012,-0.488
1668428295776,2022-11-14T14.18.15.776,8.407,-3.171,1.768,-0.305
1668428295817,2022-11-14T14.18.15.817,8.448,-2.043,1.067,-0.396
1668428295857,2022-11-14T14.18.15.857,8.488,-1.433,0.732,-0.671
1668428295898,2022-11-14T14.18.15.898,8.529,-0.976,0.671,-0.244
1668428295937,2022-11-14T14.18.15.937,8.568,-0.335,0.579,0.000
1668428295978,2022-11-14T14.18.15.978,8.609,-0.640,0.305,0.000
1668428296018,2022-11-14T14.18.16.018,8.649,-0.152,-0.122,-0.061
1668428296059,2022-11-14T14.18.16.059,8.690,-0.213,-0.793,-0.305
1668428296098,2022-11-14T14.18.16.098,8.729,0.793,-1.341,0.091
1668428296139,2022-11-14T14.18.16.139,8.770,2.226,-0.701,0.244
1668428296179,2022-11-14T14.18.16.179,8.810,0.488,0.274,0.213
1668428296220,2022-11-14T14.18.16.220,8.851,-0.366,0.274,0.183
1668428296259,2022-11-14T14.18.16.259,8.890,0.061,0.244,0.396
1668428296299,2022-11-14T14.18.16.299,8.930,-0.793,0.213,-0.030
1668428296340,2022-11-14T14.18.16.340,8.971,-0.457,0.274,-0.091
1668428296380,2022-11-14T14.18.16.380,9.011,-0.244,0.061,0.122
1668428296421,2022-11-14T14.18.16.421,9.052,-0.183,0.091,0.152
1668428296460,2022-11-14T14.18.16.460,9.091,-0.427,-0.122,0.061
1668428296501,2022-11-14T14.18.16.501,9.132,-0.854,-1.463,0.030
1668428296541,2022-11-14T14.18.16.541,9.172,-0.823,-2.012,0.030
1668428296582,2022-11-14T14.18.16.582,9.213,-0.366,-0.549,-0.091
1668428296621,2022-11-14T14.18.16.621,9.252,0.274,2.226,-0.396
1668428296662,2022-11-14T14.18.16.662,9.293,2.348,6.341,-0.976
1668428296702,2022-11-14T14.18.16.702,9.333,1.677,7.835,-1.524
1668428296743,2022-11-14T14.18.16.743,9.374,0.122,4.512,-1.098
1668428296782,2022-11-14T14.18.16.782,9.413,-0.244,-0.152,0.061
1668428296822,2022-11-14T14.18.16.822,9.453,-0.244,-1.067,0.671
1668428296863,2022-11-14T14.18.16.863,9.494,-1.037,-0.457,0.457
1668428296902,2022-11-14T14.18.16.902,9.533,0.000,-0.122,0.152
1668428296943,2022-11-14T14.18.16.943,9.574,-0.274,-0.244,-0.274
1668428296983,2022-11-14T14.18.16.983,9.614,-0.244,-0.366,-0.427
1668428297024,2022-11-14T14.18.17.024,9.655,0.640,0.640,-0.274
1668428297064,2022-11-14T14.18.17.064,9.695,0.152,0.762,0.000
1668428297105,2022-11-14T14.18.17.105,9.736,-0.152,-0.152,0.152
1668428297144,2022-11-14T14.18.17.144,9.775,0.366,-0.274,0.335
1668428297185,2022-11-14T14.18.17.185,9.816,0.884,0.122,0.732
1668428297225,2022-11-14T14.18.17.225,9.856,-0.549,0.366,0.305
1668428297266,2022-11-14T14.18.17.266,9.897,-0.030,0.244,0.091
1668428297305,2022-11-14T14.18.17.305,9.936,0.457,-0.244,0.061
1668428297345,2022-11-14T14.18.17.345,9.976,0.030,-0.610,0.030
1668428297386,2022-11-14T14.18.17.386,10.017,0.793,-0.244,0.610
1668428297425,2022-11-14T14.18.17.425,10.056,0.061,-0.091,0.213
1668428297466,2022-11-14T14.18.17.466,10.097,-0.427,-0.305,-0.213
1668428297506,2022-11-14T14.18.17.506,10.137,-0.579,-0.579,-0.213
1668428297547,2022-11-14T14.18.17.547,10.178,-0.518,-0.061,0.061
1668428297587,2022-11-14T14.18.17.587,10.218,-0.335,0.335,0.335
1668428297628,2022-11-14T14.18.17.628,10.259,-0.396,0.305,0.091
1668428297667,2022-11-14T14.18.17.667,10.298,-0.183,-0.366,-0.061
1668428297708,2022-11-14T14.18.17.708,10.339,-0.549,-0.549,-0.396
1668428297748,2022-11-14T14.18.17.748,10.379,-0.152,0.244,-0.213
1668428297789,2022-11-14T14.18.17.789,10.420,-0.274,0.061,-0.061
1668428297828,2022-11-14T14.18.17.828,10.459,-0.488,-0.091,-0.030
1668428297868,2022-11-14T14.18.17.868,10.499,-0.823,0.030,-0.061
1668428297909,2022-11-14T14.18.17.909,10.540,-0.518,0.152,0.213
1668428297948,2022-11-14T14.18.17.948,10.579,1.067,0.396,0.793
1668428297989,2022-11-14T14.18.17.989,10.620,1.616,0.061,0.793
1668428298029,2022-11-14T14.18.18.029,10.660,0.396,0.030,0.183
1668428298070,2022-11-14T14.18.18.070,10.701,0.213,0.122,0.183
1668428298110,2022-11-14T14.18.18.110,10.741,-0.244,0.305,0.213
1668428298151,2022-11-14T14.18.18.151,10.782,-0.701,0.030,-0.305
1668428298190,2022-11-14T14.18.18.190,10.821,-1.128,-0.640,-0.884
1668428298231,2022-11-14T14.18.18.231,10.862,-0.823,-0.122,-0.579
1668428298271,2022-11-14T14.18.18.271,10.902,-0.366,1.006,0.427
1668428298312,2022-11-14T14.18.18.312,10.943,0.061,0.793,0.823
1668428298351,2022-11-14T14.18.18.351,10.982,-0.793,0.518,0.427
1668428298391,2022-11-14T14.18.18.391,11.022,-0.244,0.000,-0.152
1668428298432,2022-11-14T14.18.18.432,11.063,0.244,-0.823,-0.488
1668428298471,2022-11-14T14.18.18.471,11.102,1.890,-0.427,0.152
1668428298512,2022-11-14T14.18.18.512,11.143,1.616,0.213,0.610
1668428298552,2022-11-14T14.18.18.552,11.183,1.860,0.366,0.884
1668428298593,2022-11-14T14.18.18.593,11.224,0.061,0.335,0.274
1668428298632,2022-11-14T14.18.18.632,11.263,-1.463,-0.488,-0.610
1668428298673,2022-11-14T14.18.18.673,11.304,-0.396,-0.640,-0.335
1668428298713,2022-11-14T14.18.18.713,11.344,0.396,0.091,0.091
1668428298754,2022-11-14T14.18.18.754,11.385,0.762,-0.244,0.915
1668428298794,2022-11-14T14.18.18.794,11.425,0.640,0.762,1.067
1668428298835,2022-11-14T14.18.18.835,11.466,-0.488,0.579,-0.122
1668428298874,2022-11-14T14.18.18.874,11.505,-1.280,-0.030,-0.640
1668428298915,2022-11-14T14.18.18.915,11.546,-1.006,0.579,-0.305
1668428298955,2022-11-14T14.18.18.955,11.586,-0.762,0.274,-0.274
1668428298994,2022-11-14T14.18.18.994,11.625,-1.037,0.274,-0.061
1668428299035,2022-11-14T14.18.19.035,11.666,-1.433,0.762,0.030
1668428299075,2022-11-14T14.18.19.075,11.706,-0.823,0.427,0.061
1668428299116,2022-11-14T14.18.19.116,11.747,-0.945,-0.091,-0.305
1668428299155,2022-11-14T14.18.19.155,11.786,-0.549,0.305,-0.061
1668428299196,2022-11-14T14.18.19.196,11.827,-0.427,0.579,-0.091
1668428299236,2022-11-14T14.18.19.236,11.867,0.183,-0.122,0.152
1668428299277,2022-11-14T14.18.19.277,11.908,1.098,0.518,0.671
1668428299317,2022-11-14T14.18.19.317,11.948,0.213,0.518,0.457
1668428299358,2022-11-14T14.18.19.358,11.989,0.274,-0.244,0.091
1668428299397,2022-11-14T14.18.19.397,12.028,0.915,-0.610,0.061
1668428299438,2022-11-14T14.18.19.438,12.069,0.793,-0.457,0.183
1668428299478,2022-11-14T14.18.19.478,12.109,0.152,0.671,0.366
1668428299519,2022-11-14T14.18.19.519,12.150,-3.994,2.470,0.335
1668428299558,2022-11-14T14.18.19.558,12.189,-10.244,6.738,0.884
1668428299598,2022-11-14T14.18.19.598,12.229,-8.963,4.695,-0.061
1668428299639,2022-11-14T14.18.19.639,12.270,-2.043,-0.305,-1.707
1668428299678,2022-11-14T14.18.19.678,12.309,-1.220,-2.530,-3.049
1668428299719,2022-11-14T14.18.19.719,12.350,1.494,-2.073,-1.799
1668428299759,2022-11-14T14.18.19.759,12.390,2.805,-2.043,-1.189
1668428299800,2022-11-14T14.18.19.800,12.431,0.701,-2.561,-1.494
1668428299839,2022-11-14T14.18.19.839,12.470,-0.976,-0.518,-0.427
1668428299881,2022-11-14T14.18.19.881,12.512,-0.091,-0.061,-0.091
1668428299920,2022-11-14T14.18.19.920,12.551,-0.274,-0.488,-0.915
1668428299961,2022-11-14T14.18.19.961,12.592,-0.976,-0.549,-0.915
1668428300001,2022-11-14T14.18.20.001,12.632,-1.585,-2.348,-0.915
1668428300042,2022-11-14T14.18.20.042,12.673,-4.299,-1.341,-1.860
1668428300081,2022-11-14T14.18.20.081,12.712,-3.872,0.488,0.427
1668428300121,2022-11-14T14.18.20.121,12.752,-0.518,-0.122,1.189
1668428300162,2022-11-14T14.18.20.162,12.793,0.213,0.335,-0.335
1668428300201,2022-11-14T14.18.20.201,12.832,-0.366,0.091,0.000
1668428300242,2022-11-14T14.18.20.242,12.873,2.104,0.549,1.220
1668428300282,2022-11-14T14.18.20.282,12.913,1.799,0.823,0.854
1668428300323,2022-11-14T14.18.20.323,12.954,0.000,0.122,0.610
1668428300362,2022-11-14T14.18.20.362,12.993,-0.244,-0.122,0.427
1668428300403,2022-11-14T14.18.20.403,13.034,0.640,0.305,-0.457
1668428300443,2022-11-14T14.18.20.443,13.074,-0.030,-0.640,-0.762
1668428300484,2022-11-14T14.18.20.484,13.115,-0.244,-0.457,-0.427
1668428300524,2022-11-14T14.18.20.524,13.155,-0.122,0.335,0.091
1668428300565,2022-11-14T14.18.20.565,13.196,0.000,0.762,0.396
1668428300604,2022-11-14T14.18.20.604,13.235,-0.244,0.945,0.396
1668428300645,2022-11-14T14.18.20.645,13.276,-0.457,0.213,0.488
1668428300685,2022-11-14T14.18.20.685,13.316,0.701,0.305,0.549
1668428300724,2022-11-14T14.18.20.724,13.355,1.128,0.213,0.671
1668428300765,2022-11-14T14.18.20.765,13.396,0.579,-0.030,0.244
1668428300805,2022-11-14T14.18.20.805,13.436,0.305,0.152,0.091
1668428300846,2022-11-14T14.18.20.846,13.477,0.518,-0.061,0.213
1668428300885,2022-11-14T14.18.20.885,13.516,-0.274,0.427,0.000
1668428300926,2022-11-14T14.18.20.926,13.557,-0.945,0.915,0.274
1668428300966,2022-11-14T14.18.20.966,13.597,-1.006,0.640,0.366
1668428301007,2022-11-14T14.18.21.007,13.638,-0.518,0.061,-0.030
1668428301047,2022-11-14T14.18.21.047,13.678,0.061,-0.061,0.030
1668428301088,2022-11-14T14.18.21.088,13.719,-0.030,0.122,0.183
1668428301127,2022-11-14T14.18.21.127,13.758,-0.213,0.152,-0.091
1668428301168,2022-11-14T14.18.21.168,13.799,-0.244,-0.030,-0.335
1668428301208,2022-11-14T14.18.21.208,13.839,-0.518,-0.335,-0.610
1668428301247,2022-11-14T14.18.21.247,13.878,-0.213,-0.091,-0.122
1668428301288,2022-11-14T14.18.21.288,13.919,-0.122,1.646,0.823
1668428301328,2022-11-14T14.18.21.328,13.959,-4.116,3.415,0.823
1668428301369,2022-11-14T14.18.21.369,14.000,-2.835,2.774,0.305
1668428301408,2022-11-14T14.18.21.408,14.039,0.061,0.030,-0.579
1668428301449,2022-11-14T14.18.21.449,14.080,-0.335,-0.427,-1.006
1668428301489,2022-11-14T14.18.21.489,14.120,-1.067,-0.701,-1.585
1668428301530,2022-11-14T14.18.21.530,14.161,-0.335,-0.488,-1.189
1668428301569,2022-11-14T14.18.21.569,14.200,1.067,0.488,0.396
1668428301610,2022-11-14T14.18.21.610,14.241,0.335,0.640,0.549
1668428301650,2022-11-14T14.18.21.650,14.281,0.366,0.122,0.244
1668428301691,2022-11-14T14.18.21.691,14.322,0.274,-0.213,0.030
1668428301731,2022-11-14T14.18.21.731,14.362,0.061,-0.091,0.061
1668428301772,2022-11-14T14.18.21.772,14.403,-0.244,1.220,0.244
1668428301811,2022-11-14T14.18.21.811,14.442,-0.183,0.884,0.549
1668428301851,2022-11-14T14.18.21.851,14.482,-0.549,0.061,0.518
1668428301892,2022-11-14T14.18.21.892,14.523,-0.671,-0.488,0.091
