epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1669054922128,2022-11-21T20:22:02.128,4.920,-0.039,-0.545,-0.849
1669054922168,2022-11-21T20:22:02.168,4.960,-0.037,-0.540,-0.849
1669054922208,2022-11-21T20:22:02.208,5.000,-0.028,-0.534,-0.853
1669054922248,2022-11-21T20:22:02.248,5.040,-0.042,-0.537,-0.850
1669054922288,2022-11-21T20:22:02.288,5.080,-0.027,-0.533,-0.855
1669054922328,2022-11-21T20:22:02.328,5.120,-0.028,-0.529,-0.858
1669054922368,2022-11-21T20:22:02.368,5.160,-0.037,-0.537,-0.848
1669054922408,2022-11-21T20:22:02.408,5.200,-0.031,-0.541,-0.848
1669054922448,2022-11-21T20:22:02.448,5.240,-0.026,-0.532,-0.855
1669054922488,2022-11-21T20:22:02.488,5.280,-0.031,-0.534,-0.852
1669054922528,2022-11-21T20:22:02.528,5.320,-0.040,-0.544,-0.845
1669054922568,2022-11-21T20:22:02.568,5.360,-0.030,-0.533,-0.851
1669054922608,2022-11-21T20:22:02.608,5.400,-0.030,-0.538,-0.848
1669054922648,2022-11-21T20:22:02.648,5.440,-0.028,-0.547,-0.846
1669054922688,2022-11-21T20:22:02.688,5.480,-0.024,-0.535,-0.852
1669054922728,2022-11-21T20:22:02.728,5.520,-0.022,-0.541,-0.850
1669054922768,2022-11-21T20:22:02.768,5.560,-0.038,-0.540,-0.845
1669054922808,2022-11-21T20:22:02.808,5.600,-0.032,-0.544,-0.848
1669054922848,2022-11-21T20:22:02.848,5.640,-0.031,-0.540,-0.849
1669054922888,2022-11-21T20:22:02.888,5.680,-0.028,-0.533,-0.851
1669054922928,2022-11-21T20:22:02.928,5.720,-0.025,-0.535,-0.853
1669054922968,2022-11-21T20:22:02.968,5.760,-0.026,-0.544,-0.848
1669054923008,2022-11-21T20:22:03.008,5.800,-0.029,-0.543,-0.847
1669054923048,2022-11-21T20:22:03.048,5.840,-0.033,-0.538,-0.846
1669054923088,2022-11-21T20:22:03.088,5.880,-0.027,-0.539,-0.850
1669054923128,2022-11-21T20:22:03.128,5.920,-0.028,-0.540,-0.849
1669054923168,2022-11-21T20:22:03.168,5.960,-0.031,-0.538,-0.848
1669054923208,2022-11-21T20:22:03.208,6.000,-0.032,-0.543,-0.845
1669054923248,2022-11-21T20:22:03.248,6.040,-0.028,-0.548,-0.846
1669054923288,2022-11-21T20:22:03.288,6.080,-0.030,-0.539,-0.848
1669054923328,2022-11-21T20:22:03.328,6.120,-0.031,-0.534,-0.849
1669054923368,2022-11-21T20:22:03.368,6.160,-0.025,-0.539,-0.850
1669054923408,2022-11-21T20:22:03.408,6.200,-0.026,-0.543,-0.848
1669054923448,2022-11-21T20:22:03.448,6.240,-0.033,-0.539,-0.848
1669054923488,2022-11-21T20:22:03.488,6.280,-0.035,-0.541,-0.846
1669054923528,2022-11-21T20:22:03.528,6.320,-0.026,-0.542,-0.847
1669054923568,2022-11-21T20:22:03.568,6.360,-0.025,-0.540,-0.850
1669054923608,2022-11-21T20:22:03.608,6.400,-0.035,-0.542,-0.847
1669054923648,2022-11-21T20:22:03.648,6.440,-0.029,-0.542,-0.848
1669054923688,2022-11-21T20:22:03.688,6.480,-0.037,-0.545,-0.845
1669054923728,2022-11-21T20:22:03.728,6.520,-0.035,-0.540,-0.847
1669054923768,2022-11-21T20:22:03.768,6.560,-0.026,-0.539,-0.850
1669054923808,2022-11-21T20:22:03.808,6.600,-0.027,-0.538,-0.851
1669054923848,2022-11-21T20:22:03.848,6.640,-0.030,-0.537,-0.849
1669054923888,2022-11-21T20:22:03.888,6.680,-0.031,-0.544,-0.846
1669054923928,2022-11-21T20:22:03.928,6.720,-0.030,-0.536,-0.849
1669054923968,2022-11-21T20:22:03.968,6.760,-0.029,-0.535,-0.852
1669054924008,2022-11-21T20:22:04.008,6.800,-0.029,-0.540,-0.851
1669054924048,2022-11-21T20:22:04.048,6.840,-0.028,-0.536,-0.851
1669054924088,2022-11-21T20:22:04.088,6.880,-0.032,-0.535,-0.850
1669054924128,2022-11-21T20:22:04.128,6.920,-0.028,-0.536,-0.852
1669054924168,2022-11-21T20:22:04.168,6.960,-0.035,-0.541,-0.847
1669054924208,2022-11-21T20:22:04.208,7.000,-0.028,-0.535,-0.851
1669054924248,2022-11-21T20:22:04.248,7.040,-0.028,-0.536,-0.851
1669054924288,2022-11-21T20:22:04.288,7.080,-0.034,-0.542,-0.849
1669054924328,2022-11-21T20:22:04.328,7.120,-0.025,-0.536,-0.851
1669054924368,2022-11-21T20:22:04.368,7.160,-0.031,-0.533,-0.849
1669054924408,2022-11-21T20:22:04.408,7.200,-0.030,-0.538,-0.848
1669054924448,2022-11-21T20:22:04.448,7.240,-0.026,-0.544,-0.848
1669054924488,2022-11-21T20:22:04.488,7.280,-0.023,-0.532,-0.854
1669054924528,2022-11-21T20:22:04.528,7.320,-0.041,-0.535,-0.849
1669054924568,2022-11-21T20:22:04.568,7.360,-0.027,-0.541,-0.849
1669054924608,2022-11-21T20:22:04.608,7.400,-0.028,-0.540,-0.848
1669054924648,2022-11-21T20:22:04.648,7.440,-0.032,-0.538,-0.850
1669054924688,2022-11-21T20:22:04.688,7.480,-0.034,-0.539,-0.848
1669054924728,2022-11-21T20:22:04.728,7.520,-0.026,-0.540,-0.851
1669054924768,2022-11-21T20:22:04.768,7.560,-0.030,-0.536,-0.850
1669054924808,2022-11-21T20:22:04.808,7.600,-0.026,-0.536,-0.850
1669054924848,2022-11-21T20:22:04.848,7.640,-0.026,-0.535,-0.852
1669054924888,2022-11-21T20:22:04.888,7.680,-0.031,-0.534,-0.852
1669054924928,2022-11-21T20:22:04.928,7.720,-0.028,-0.538,-0.850
1669054924968,2022-11-21T20:22:04.968,7.760,-0.023,-0.539,-0.849
1669054925008,2022-11-21T20:22:05.008,7.800,-0.026,-0.536,-0.852
1669054925048,2022-11-21T20:22:05.048,7.840,-0.031,-0.537,-0.850
1669054925088,2022-11-21T20:22:05.088,7.880,-0.031,-0.537,-0.851
1669054925128,2022-11-21T20:22:05.128,7.920,-0.027,-0.538,-0.850
1669054925168,2022-11-21T20:22:05.168,7.960,-0.026,-0.540,-0.849
1669054925208,2022-11-21T20:22:05.208,8.000,-0.030,-0.542,-0.847
1669054925248,2022-11-21T20:22:05.248,8.040,-0.031,-0.539,-0.849
1669054925288,2022-11-21T20:22:05.288,8.080,-0.029,-0.540,-0.848
1669054925328,2022-11-21T20:22:05.328,8.120,-0.030,-0.540,-0.849
1669054925368,2022-11-21T20:22:05.368,8.160,-0.029,-0.539,-0.849
1669054925408,2022-11-21T20:22:05.408,8.200,-0.028,-0.539,-0.849
1669054925448,2022-11-21T20:22:05.448,8.240,-0.030,-0.540,-0.849
1669054925488,2022-11-21T20:22:05.488,8.280,-0.029,-0.541,-0.849
1669054925528,2022-11-21T20:22:05.528,8.320,-0.028,-0.540,-0.850
1669054925568,2022-11-21T20:22:05.568,8.360,-0.029,-0.536,-0.849
1669054925608,2022-11-21T20:22:05.608,8.400,-0.029,-0.540,-0.847
1669054925648,2022-11-21T20:22:05.648,8.440,-0.032,-0.542,-0.848
1669054925688,2022-11-21T20:22:05.688,8.480,-0.028,-0.542,-0.849
1669054925728,2022-11-21T20:22:05.728,8.520,-0.029,-0.537,-0.850
1669054925768,2022-11-21T20:22:05.768,8.560,-0.030,-0.540,-0.848
1669054925808,2022-11-21T20:22:05.808,8.600,-0.031,-0.542,-0.849
1669054925848,2022-11-21T20:22:05.848,8.640,-0.029,-0.539,-0.849
1669054925888,2022-11-21T20:22:05.888,8.680,-0.031,-0.541,-0.846
1669054925928,2022-11-21T20:22:05.928,8.720,-0.029,-0.539,-0.848
1669054925968,2022-11-21T20:22:05.968,8.760,-0.026,-0.537,-0.849
1669054926008,2022-11-21T20:22:06.008,8.800,-0.027,-0.539,-0.850
1669054926048,2022-11-21T20:22:06.048,8.840,-0.030,-0.540,-0.850
1669054926088,2022-11-21T20:22:06.088,8.880,-0.031,-0.542,-0.848
1669054926128,2022-11-21T20:22:06.128,8.920,-0.029,-0.539,-0.848
1669054926168,2022-11-21T20:22:06.168,8.960,-0.029,-0.541,-0.849
1669054926208,2022-11-21T20:22:06.208,9.000,-0.028,-0.537,-0.850
1669054926248,2022-11-21T20:22:06.248,9.040,-0.031,-0.542,-0.847
1669054926288,2022-11-21T20:22:06.288,9.080,-0.028,-0.542,-0.849
1669054926328,2022-11-21T20:22:06.328,9.120,-0.030,-0.539,-0.848
1669054926368,2022-11-21T20:22:06.368,9.160,-0.028,-0.538,-0.849
1669054926408,2022-11-21T20:22:06.408,9.200,-0.029,-0.540,-0.849
1669054926448,2022-11-21T20:22:06.448,9.240,-0.029,-0.540,-0.849
1669054926488,2022-11-21T20:22:06.488,9.280,-0.029,-0.538,-0.850
1669054926528,2022-11-21T20:22:06.528,9.320,-0.030,-0.539,-0.849
1669054926568,2022-11-21T20:22:06.568,9.360,-0.030,-0.541,-0.849
1669054926608,2022-11-21T20:22:06.608,9.400,-0.029,-0.537,-0.850
1669054926648,2022-11-21T20:22:06.648,9.440,-0.030,-0.539,-0.850
1669054926688,2022-11-21T20:22:06.688,9.480,-0.030,-0.540,-0.849
1669054926728,2022-11-21T20:22:06.728,9.520,-0.030,-0.539,-0.848
1669054926768,2022-11-21T20:22:06.768,9.560,-0.032,-0.540,-0.847
1669054926808,2022-11-21T20:22:06.808,9.600,-0.030,-0.538,-0.849
1669054926848,2022-11-21T20:22:06.848,9.640,-0.030,-0.539,-0.849
1669054926888,2022-11-21T20:22:06.888,9.680,-0.030,-0.538,-0.850
1669054926928,2022-11-21T20:22:06.928,9.720,-0.030,-0.539,-0.849
1669054926968,2022-11-21T20:22:06.968,9.760,-0.028,-0.536,-0.851
1669054927008,2022-11-21T20:22:07.008,9.800,-0.032,-0.537,-0.850
1669054927048,2022-11-21T20:22:07.048,9.840,-0.028,-0.538,-0.849
1669054927088,2022-11-21T20:22:07.088,9.880,-0.030,-0.538,-0.850
1669054927128,2022-11-21T20:22:07.128,9.920,-0.029,-0.534,-0.851
1669054927168,2022-11-21T20:22:07.168,9.960,-0.031,-0.536,-0.851
1669054927208,2022-11-21T20:22:07.208,10.000,-0.030,-0.536,-0.852
1669054927248,2022-11-21T20:22:07.248,10.040,-0.026,-0.535,-0.853
1669054927288,2022-11-21T20:22:07.288,10.080,-0.030,-0.533,-0.852
1669054927328,2022-11-21T20:22:07.328,10.120,-0.033,-0.540,-0.848
1669054927368,2022-11-21T20:22:07.368,10.160,-0.031,-0.536,-0.852
1669054927408,2022-11-21T20:22:07.408,10.200,-0.032,-0.535,-0.851
1669054927448,2022-11-21T20:22:07.448,10.240,-0.030,-0.537,-0.850
1669054927488,2022-11-21T20:22:07.488,10.280,-0.031,-0.537,-0.850
1669054927528,2022-11-21T20:22:07.528,10.320,-0.031,-0.535,-0.852
1669054927568,2022-11-21T20:22:07.568,10.360,-0.031,-0.536,-0.850
1669054927608,2022-11-21T20:22:07.608,10.400,-0.031,-0.536,-0.850
1669054927648,2022-11-21T20:22:07.648,10.440,-0.031,-0.536,-0.851
1669054927688,2022-11-21T20:22:07.688,10.480,-0.031,-0.536,-0.850
1669054927728,2022-11-21T20:22:07.728,10.520,-0.031,-0.538,-0.849
1669054927768,2022-11-21T20:22:07.768,10.560,-0.030,-0.536,-0.851
1669054927808,2022-11-21T20:22:07.808,10.600,-0.033,-0.536,-0.851
1669054927848,2022-11-21T20:22:07.848,10.640,-0.030,-0.539,-0.850
1669054927888,2022-11-21T20:22:07.888,10.680,-0.030,-0.537,-0.849
1669054927928,2022-11-21T20:22:07.928,10.720,-0.031,-0.535,-0.850
1669054927968,2022-11-21T20:22:07.968,10.760,-0.032,-0.539,-0.849
1669054928008,2022-11-21T20:22:08.008,10.800,-0.031,-0.541,-0.849
1669054928048,2022-11-21T20:22:08.048,10.840,-0.028,-0.537,-0.851
1669054928088,2022-11-21T20:22:08.088,10.880,-0.031,-0.537,-0.851
1669054928128,2022-11-21T20:22:08.128,10.920,-0.031,-0.540,-0.848
1669054928168,2022-11-21T20:22:08.168,10.960,-0.025,-0.538,-0.851
1669054928208,2022-11-21T20:22:08.208,11.000,-0.032,-0.540,-0.848
1669054928248,2022-11-21T20:22:08.248,11.040,-0.036,-0.536,-0.850
1669054928288,2022-11-21T20:22:08.288,11.080,-0.033,-0.535,-0.852
1669054928328,2022-11-21T20:22:08.328,11.120,-0.024,-0.532,-0.854
1669054928368,2022-11-21T20:22:08.368,11.160,-0.027,-0.535,-0.851
1669054928408,2022-11-21T20:22:08.408,11.200,-0.033,-0.536,-0.851
1669054928448,2022-11-21T20:22:08.448,11.240,-0.030,-0.539,-0.852
1669054928488,2022-11-21T20:22:08.488,11.280,-0.032,-0.539,-0.850
1669054928528,2022-11-21T20:22:08.528,11.320,-0.033,-0.536,-0.850
1669054928568,2022-11-21T20:22:08.568,11.360,-0.031,-0.537,-0.851
1669054928608,2022-11-21T20:22:08.608,11.400,-0.031,-0.537,-0.850
1669054928648,2022-11-21T20:22:08.648,11.440,-0.029,-0.539,-0.850
1669054928688,2022-11-21T20:22:08.688,11.480,-0.029,-0.541,-0.850
1669054928728,2022-11-21T20:22:08.728,11.520,-0.031,-0.536,-0.850
1669054928768,2022-11-21T20:22:08.768,11.560,-0.033,-0.537,-0.850
1669054928808,2022-11-21T20:22:08.808,11.600,-0.031,-0.540,-0.848
1669054928848,2022-11-21T20:22:08.848,11.640,-0.028,-0.542,-0.849
1669054928888,2022-11-21T20:22:08.888,11.680,-0.032,-0.541,-0.846
1669054928928,2022-11-21T20:22:08.928,11.720,-0.035,-0.541,-0.848
1669054928968,2022-11-21T20:22:08.968,11.760,-0.033,-0.538,-0.849
1669054929008,2022-11-21T20:22:09.008,11.800,-0.033,-0.539,-0.847
1669054929048,2022-11-21T20:22:09.048,11.840,-0.031,-0.543,-0.846
1669054929088,2022-11-21T20:22:09.088,11.880,-0.031,-0.542,-0.847
1669054929128,2022-11-21T20:22:09.128,11.920,-0.025,-0.544,-0.848
1669054929168,2022-11-21T20:22:09.168,11.960,-0.035,-0.545,-0.846
1669054929208,2022-11-21T20:22:09.208,12.000,-0.031,-0.541,-0.849
1669054929248,2022-11-21T20:22:09.248,12.040,-0.033,-0.541,-0.847
1669054929288,2022-11-21T20:22:09.288,12.080,-0.031,-0.543,-0.846
1669054929328,2022-11-21T20:22:09.328,12.120,-0.034,-0.543,-0.845
1669054929368,2022-11-21T20:22:09.368,12.160,-0.030,-0.543,-0.846
1669054929408,2022-11-21T20:22:09.408,12.200,-0.032,-0.542,-0.848
1669054929448,2022-11-21T20:22:09.448,12.240,-0.033,-0.541,-0.846
1669054929488,2022-11-21T20:22:09.488,12.280,-0.032,-0.544,-0.847
1669054929528,2022-11-21T20:22:09.528,12.320,-0.032,-0.542,-0.846
1669054929568,2022-11-21T20:22:09.568,12.360,-0.033,-0.541,-0.846
1669054929608,2022-11-21T20:22:09.608,12.400,-0.032,-0.542,-0.847
1669054929648,2022-11-21T20:22:09.648,12.440,-0.034,-0.540,-0.848
1669054929688,2022-11-21T20:22:09.688,12.480,-0.034,-0.540,-0.847
1669054929728,2022-11-21T20:22:09.728,12.520,-0.030,-0.545,-0.846
1669054929768,2022-11-21T20:22:09.768,12.560,-0.033,-0.542,-0.848
1669054929808,2022-11-21T20:22:09.808,12.600,-0.034,-0.540,-0.848
1669054929848,2022-11-21T20:22:09.848,12.640,-0.033,-0.545,-0.847
1669054929888,2022-11-21T20:22:09.888,12.680,-0.035,-0.542,-0.847
1669054929928,2022-11-21T20:22:09.928,12.720,-0.033,-0.542,-0.848
1669054929968,2022-11-21T20:22:09.968,12.760,-0.028,-0.544,-0.848
1669054930008,2022-11-21T20:22:10.008,12.800,-0.031,-0.542,-0.847
1669054930048,2022-11-21T20:22:10.048,12.840,-0.040,-0.540,-0.848
1669054930088,2022-11-21T20:22:10.088,12.880,-0.029,-0.542,-0.849
1669054930128,2022-11-21T20:22:10.128,12.920,-0.034,-0.541,-0.845
1669054930168,2022-11-21T20:22:10.168,12.960,-0.025,-0.538,-0.851
1669054930208,2022-11-21T20:22:10.208,13.000,-0.039,-0.544,-0.846
1669054930248,2022-11-21T20:22:10.248,13.040,-0.024,-0.535,-0.853
1669054930288,2022-11-21T20:22:10.288,13.080,-0.033,-0.543,-0.848
1669054930328,2022-11-21T20:22:10.328,13.120,-0.031,-0.542,-0.848
1669054930368,2022-11-21T20:22:10.368,13.160,-0.035,-0.532,-0.849
1669054930408,2022-11-21T20:22:10.408,13.200,-0.027,-0.538,-0.852
1669054930448,2022-11-21T20:22:10.448,13.240,-0.039,-0.532,-0.853
1669054930488,2022-11-21T20:22:10.488,13.280,-0.031,-0.534,-0.852
1669054930528,2022-11-21T20:22:10.528,13.320,-0.021,-0.547,-0.846
1669054930568,2022-11-21T20:22:10.568,13.360,-0.017,-0.545,-0.850
1669054930608,2022-11-21T20:22:10.608,13.400,-0.042,-0.534,-0.849
1669054930648,2022-11-21T20:22:10.648,13.440,-0.044,-0.533,-0.849
1669054930688,2022-11-21T20:22:10.688,13.480,-0.027,-0.539,-0.853
1669054930728,2022-11-21T20:22:10.728,13.520,-0.030,-0.541,-0.848
1669054930768,2022-11-21T20:22:10.768,13.560,-0.030,-0.533,-0.852
1669054930808,2022-11-21T20:22:10.808,13.600,-0.033,-0.537,-0.852
1669054930848,2022-11-21T20:22:10.848,13.640,-0.029,-0.530,-0.853
1669054930888,2022-11-21T20:22:10.888,13.680,-0.029,-0.532,-0.852
1669054930928,2022-11-21T20:22:10.928,13.720,-0.027,-0.543,-0.848
1669054930968,2022-11-21T20:22:10.968,13.760,-0.025,-0.539,-0.851
1669054931008,2022-11-21T20:22:11.008,13.800,-0.039,-0.532,-0.852
1669054931048,2022-11-21T20:22:11.048,13.840,-0.037,-0.540,-0.847
