epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667146413612,2022-10-30T18.13.33.612,4.913,-0.427,-0.671,0.305
1667146413652,2022-10-30T18.13.33.652,4.953,0.183,-0.549,-0.122
1667146413691,2022-10-30T18.13.33.691,4.992,-0.945,-0.244,0.061
1667146413731,2022-10-30T18.13.33.731,5.032,-1.921,-0.305,-0.549
1667146413770,2022-10-30T18.13.33.770,5.071,-3.232,0.335,-1.128
1667146413810,2022-10-30T18.13.33.810,5.111,-2.927,2.104,-2.256
1667146413849,2022-10-30T18.13.33.849,5.150,-3.110,2.439,-3.262
1667146413889,2022-10-30T18.13.33.889,5.190,-4.726,1.372,-2.195
1667146413929,2022-10-30T18.13.33.929,5.230,-3.902,1.037,-1.677
1667146413968,2022-10-30T18.13.33.968,5.269,-2.439,0.274,-1.799
1667146414008,2022-10-30T18.13.34.008,5.309,-5.061,-0.793,-0.457
1667146414047,2022-10-30T18.13.34.047,5.348,-2.530,-0.701,0.793
1667146414087,2022-10-30T18.13.34.087,5.388,2.043,-1.494,1.280
1667146414126,2022-10-30T18.13.34.126,5.427,-0.366,-2.896,2.378
1667146414166,2022-10-30T18.13.34.166,5.467,-2.195,-3.537,1.677
1667146414205,2022-10-30T18.13.34.205,5.506,-1.250,-2.530,0.183
1667146414245,2022-10-30T18.13.34.245,5.546,-0.427,-0.823,0.091
1667146414285,2022-10-30T18.13.34.285,5.586,1.677,0.091,0.030
1667146414326,2022-10-30T18.13.34.326,5.627,0.549,-0.823,0.488
1667146414365,2022-10-30T18.13.34.365,5.666,-1.250,-1.646,0.488
1667146414405,2022-10-30T18.13.34.405,5.706,-1.067,-1.646,-0.640
1667146414444,2022-10-30T18.13.34.444,5.745,-0.762,-0.335,-0.183
1667146414484,2022-10-30T18.13.34.484,5.785,1.250,0.793,0.396
1667146414523,2022-10-30T18.13.34.523,5.824,0.732,-0.030,0.122
1667146414563,2022-10-30T18.13.34.563,5.864,-0.976,-1.006,-0.213
1667146414602,2022-10-30T18.13.34.602,5.903,-0.396,-0.945,0.152
1667146414642,2022-10-30T18.13.34.642,5.943,-0.335,-0.427,0.244
1667146414682,2022-10-30T18.13.34.682,5.983,-1.982,0.030,0.549
1667146414721,2022-10-30T18.13.34.721,6.022,-0.457,-0.854,0.549
1667146414761,2022-10-30T18.13.34.761,6.062,1.037,0.061,-0.152
1667146414800,2022-10-30T18.13.34.800,6.101,0.030,0.122,0.274
1667146414840,2022-10-30T18.13.34.840,6.141,-0.366,-0.945,0.030
1667146414879,2022-10-30T18.13.34.879,6.180,-0.030,-0.579,-0.030
1667146414919,2022-10-30T18.13.34.919,6.220,0.488,-0.152,0.152
1667146414958,2022-10-30T18.13.34.958,6.259,-0.274,-0.366,0.457
1667146414998,2022-10-30T18.13.34.998,6.299,-0.183,-0.854,0.213
1667146415037,2022-10-30T18.13.35.037,6.338,0.030,-0.427,0.000
1667146415077,2022-10-30T18.13.35.077,6.378,-0.610,-0.244,0.122
1667146415117,2022-10-30T18.13.35.117,6.418,-0.366,-0.213,-0.030
1667146415158,2022-10-30T18.13.35.158,6.459,0.366,-0.244,0.305
1667146415197,2022-10-30T18.13.35.197,6.498,-0.579,-0.244,0.366
1667146415237,2022-10-30T18.13.35.237,6.538,-0.488,-0.091,-0.213
1667146415276,2022-10-30T18.13.35.276,6.577,0.091,-0.762,0.152
1667146415316,2022-10-30T18.13.35.316,6.617,-1.250,-0.701,0.396
1667146415355,2022-10-30T18.13.35.355,6.656,-0.976,-0.122,0.701
1667146415395,2022-10-30T18.13.35.395,6.696,0.915,-0.366,0.183
1667146415434,2022-10-30T18.13.35.434,6.735,0.671,0.213,0.122
1667146415474,2022-10-30T18.13.35.474,6.775,0.152,-0.732,0.274
1667146415514,2022-10-30T18.13.35.514,6.815,-0.457,-1.037,0.396
1667146415553,2022-10-30T18.13.35.553,6.854,0.091,-0.305,0.488
1667146415593,2022-10-30T18.13.35.593,6.894,0.915,-0.335,-0.061
1667146415632,2022-10-30T18.13.35.632,6.933,-0.518,-0.549,0.457
1667146415672,2022-10-30T18.13.35.672,6.973,0.183,-0.854,0.549
1667146415711,2022-10-30T18.13.35.711,7.012,0.427,-0.549,0.762
1667146415751,2022-10-30T18.13.35.751,7.052,-0.976,-0.823,0.854
1667146415790,2022-10-30T18.13.35.790,7.091,0.122,-0.488,0.213
1667146415830,2022-10-30T18.13.35.830,7.131,0.549,-0.030,0.030
1667146415869,2022-10-30T18.13.35.869,7.170,-0.457,-0.457,0.061
1667146415909,2022-10-30T18.13.35.909,7.210,-0.122,-0.396,0.000
1667146415949,2022-10-30T18.13.35.949,7.250,0.000,-0.122,0.396
1667146415990,2022-10-30T18.13.35.990,7.291,-0.732,-0.732,0.274
1667146416029,2022-10-30T18.13.36.029,7.330,-2.988,0.976,0.213
1667146416069,2022-10-30T18.13.36.069,7.370,0.274,2.622,0.518
1667146416108,2022-10-30T18.13.36.108,7.409,2.256,0.549,0.213
1667146416148,2022-10-30T18.13.36.148,7.449,0.183,-0.213,0.274
1667146416187,2022-10-30T18.13.36.187,7.488,-1.402,-1.433,0.000
1667146416227,2022-10-30T18.13.36.227,7.528,-0.762,-1.006,0.122
1667146416266,2022-10-30T18.13.36.266,7.567,0.488,-0.549,0.488
1667146416306,2022-10-30T18.13.36.306,7.607,-0.488,-0.762,0.701
1667146416346,2022-10-30T18.13.36.346,7.647,-0.732,-0.610,0.549
1667146416385,2022-10-30T18.13.36.385,7.686,-2.012,0.610,0.793
1667146416425,2022-10-30T18.13.36.425,7.726,-0.915,0.152,1.250
1667146416464,2022-10-30T18.13.36.464,7.765,2.043,-0.640,1.067
1667146416504,2022-10-30T18.13.36.504,7.805,0.945,0.335,1.951
1667146416543,2022-10-30T18.13.36.543,7.844,0.671,-0.732,2.256
1667146416583,2022-10-30T18.13.36.583,7.884,0.122,-0.732,2.439
1667146416622,2022-10-30T18.13.36.622,7.923,-0.610,-0.915,1.738
1667146416662,2022-10-30T18.13.36.662,7.963,-0.854,-1.555,0.915
1667146416702,2022-10-30T18.13.36.702,8.003,-0.549,-1.616,0.305
1667146416741,2022-10-30T18.13.36.741,8.042,-1.250,-0.518,-0.030
1667146416781,2022-10-30T18.13.36.781,8.082,-0.366,-0.457,0.579
1667146416822,2022-10-30T18.13.36.822,8.123,0.854,-0.457,0.122
1667146416861,2022-10-30T18.13.36.861,8.162,1.341,0.793,-0.366
1667146416901,2022-10-30T18.13.36.901,8.202,-0.549,0.183,-0.427
1667146416940,2022-10-30T18.13.36.940,8.241,-0.610,-0.793,-1.738
1667146416980,2022-10-30T18.13.36.980,8.281,0.579,-0.518,-1.890
1667146417019,2022-10-30T18.13.37.019,8.320,1.006,0.549,-0.640
1667146417059,2022-10-30T18.13.37.059,8.360,1.189,1.037,0.610
1667146417098,2022-10-30T18.13.37.098,8.399,0.945,0.000,-0.152
1667146417138,2022-10-30T18.13.37.138,8.439,-1.524,-0.579,-1.067
1667146417178,2022-10-30T18.13.37.178,8.479,-2.226,-0.061,-1.799
1667146417217,2022-10-30T18.13.37.217,8.518,-1.250,0.823,-1.159
1667146417257,2022-10-30T18.13.37.257,8.558,0.305,0.945,-0.244
1667146417296,2022-10-30T18.13.37.296,8.597,-0.488,0.945,-0.061
1667146417336,2022-10-30T18.13.37.336,8.637,-1.311,0.183,-0.701
1667146417375,2022-10-30T18.13.37.375,8.676,-0.884,-0.396,-1.311
1667146417415,2022-10-30T18.13.37.415,8.716,-0.915,0.213,-1.098
1667146417454,2022-10-30T18.13.37.454,8.755,-1.524,1.098,-0.213
1667146417494,2022-10-30T18.13.37.494,8.795,0.488,0.854,-0.213
1667146417534,2022-10-30T18.13.37.534,8.835,0.549,0.061,-0.518
1667146417573,2022-10-30T18.13.37.573,8.874,-0.793,-0.122,-0.396
1667146417613,2022-10-30T18.13.37.613,8.914,-0.335,0.091,-0.793
1667146417654,2022-10-30T18.13.37.654,8.955,0.030,0.457,-0.518
1667146417693,2022-10-30T18.13.37.693,8.994,0.335,0.183,0.244
1667146417733,2022-10-30T18.13.37.733,9.034,0.457,-0.610,0.610
1667146417772,2022-10-30T18.13.37.772,9.073,0.091,-1.159,0.762
1667146417812,2022-10-30T18.13.37.812,9.113,0.122,-0.915,0.640
1667146417851,2022-10-30T18.13.37.851,9.152,0.061,-0.457,0.396
1667146417891,2022-10-30T18.13.37.891,9.192,0.915,-0.030,0.335
1667146417931,2022-10-30T18.13.37.931,9.232,1.189,0.244,0.610
1667146417970,2022-10-30T18.13.37.970,9.271,0.884,-0.183,0.335
1667146418010,2022-10-30T18.13.38.010,9.311,0.457,-0.549,0.518
1667146418049,2022-10-30T18.13.38.049,9.350,0.640,-0.732,0.762
1667146418089,2022-10-30T18.13.38.089,9.390,0.061,-1.280,0.915
1667146418128,2022-10-30T18.13.38.128,9.429,-0.854,-0.579,1.159
1667146418168,2022-10-30T18.13.38.168,9.469,0.488,-0.579,1.463
1667146418207,2022-10-30T18.13.38.207,9.508,2.073,-1.067,0.610
1667146418247,2022-10-30T18.13.38.247,9.548,-0.091,-0.549,0.945
1667146418286,2022-10-30T18.13.38.286,9.587,-1.189,-1.524,1.037
1667146418326,2022-10-30T18.13.38.326,9.627,0.274,-1.067,0.579
1667146418366,2022-10-30T18.13.38.366,9.667,0.366,-0.396,0.884
1667146418405,2022-10-30T18.13.38.405,9.706,0.518,-0.793,0.793
1667146418445,2022-10-30T18.13.38.445,9.746,-0.030,-1.159,0.854
1667146418486,2022-10-30T18.13.38.486,9.787,0.091,-1.189,0.884
1667146418525,2022-10-30T18.13.38.525,9.826,0.122,-0.732,0.793
1667146418565,2022-10-30T18.13.38.565,9.866,0.030,-0.701,0.518
1667146418604,2022-10-30T18.13.38.604,9.905,-0.305,-0.945,1.067
1667146418644,2022-10-30T18.13.38.644,9.945,-0.244,-1.189,1.189
1667146418683,2022-10-30T18.13.38.683,9.984,-0.122,-0.976,0.762
1667146418723,2022-10-30T18.13.38.723,10.024,-0.579,-0.976,0.640
1667146418763,2022-10-30T18.13.38.763,10.064,0.396,-1.189,0.579
1667146418802,2022-10-30T18.13.38.802,10.103,-0.335,-0.610,0.701
1667146418842,2022-10-30T18.13.38.842,10.143,-0.579,-0.183,0.915
1667146418881,2022-10-30T18.13.38.881,10.182,0.579,-1.098,1.220
1667146418921,2022-10-30T18.13.38.921,10.222,0.091,-0.915,1.037
1667146418960,2022-10-30T18.13.38.960,10.261,-0.823,-0.915,0.732
1667146419000,2022-10-30T18.13.39.000,10.301,-0.915,-1.524,0.030
1667146419039,2022-10-30T18.13.39.039,10.340,0.061,-0.488,0.152
1667146419079,2022-10-30T18.13.39.079,10.380,0.976,0.335,0.396
1667146419119,2022-10-30T18.13.39.119,10.420,-0.488,-0.335,0.122
1667146419158,2022-10-30T18.13.39.158,10.459,-0.823,-0.854,-0.671
1667146419198,2022-10-30T18.13.39.198,10.499,-0.488,0.213,-0.671
1667146419237,2022-10-30T18.13.39.237,10.538,-0.823,0.518,-0.213
1667146419277,2022-10-30T18.13.39.277,10.578,-1.006,0.122,-0.427
1667146419316,2022-10-30T18.13.39.316,10.617,-0.915,0.244,-0.244
1667146419357,2022-10-30T18.13.39.357,10.658,-1.006,-0.152,-0.518
1667146419397,2022-10-30T18.13.39.397,10.698,-1.250,0.030,-0.457
1667146419436,2022-10-30T18.13.39.436,10.737,-0.030,0.366,-0.427
1667146419476,2022-10-30T18.13.39.476,10.777,-0.427,0.122,-0.518
1667146419515,2022-10-30T18.13.39.515,10.816,-1.098,-0.244,-0.549
1667146419555,2022-10-30T18.13.39.555,10.856,-0.122,0.152,-0.732
1667146419595,2022-10-30T18.13.39.595,10.896,-2.470,0.152,-0.183
1667146419634,2022-10-30T18.13.39.634,10.935,-2.805,-0.427,0.091
1667146419674,2022-10-30T18.13.39.674,10.975,-0.213,-0.579,-0.183
1667146419713,2022-10-30T18.13.39.713,11.014,0.396,0.488,0.152
1667146419753,2022-10-30T18.13.39.753,11.054,-0.366,0.274,-0.030
1667146419792,2022-10-30T18.13.39.792,11.093,-1.250,-0.457,-0.854
1667146419832,2022-10-30T18.13.39.832,11.133,-1.524,-0.274,-0.610
1667146419871,2022-10-30T18.13.39.871,11.172,-0.732,-0.396,0.122
1667146419911,2022-10-30T18.13.39.911,11.212,-0.305,-0.305,0.091
1667146419951,2022-10-30T18.13.39.951,11.252,-1.037,0.000,0.030
1667146419990,2022-10-30T18.13.39.990,11.291,-0.976,-0.366,-0.091
1667146420030,2022-10-30T18.13.40.030,11.331,-0.396,-0.335,-0.488
1667146420069,2022-10-30T18.13.40.069,11.370,0.000,0.457,-0.152
1667146420109,2022-10-30T18.13.40.109,11.410,0.152,0.213,0.244
1667146420148,2022-10-30T18.13.40.148,11.449,-0.762,-0.518,0.335
1667146420188,2022-10-30T18.13.40.188,11.489,-0.518,-0.488,0.091
1667146420229,2022-10-30T18.13.40.229,11.530,-0.213,-0.396,0.457
1667146420268,2022-10-30T18.13.40.268,11.569,0.518,-0.396,0.549
1667146420308,2022-10-30T18.13.40.308,11.609,-0.884,-0.945,0.915
1667146420348,2022-10-30T18.13.40.348,11.649,-2.439,-0.701,1.280
1667146420387,2022-10-30T18.13.40.387,11.688,0.488,-0.610,1.128
1667146420427,2022-10-30T18.13.40.427,11.728,1.250,-0.457,0.762
1667146420466,2022-10-30T18.13.40.466,11.767,0.427,-0.518,0.884
1667146420506,2022-10-30T18.13.40.506,11.807,1.006,-0.579,0.244
1667146420545,2022-10-30T18.13.40.545,11.846,0.518,-0.793,0.335
1667146420585,2022-10-30T18.13.40.585,11.886,1.067,-1.037,0.762
1667146420624,2022-10-30T18.13.40.624,11.925,0.518,-0.732,1.037
1667146420664,2022-10-30T18.13.40.664,11.965,0.366,-0.976,1.098
1667146420703,2022-10-30T18.13.40.703,12.004,0.793,-1.067,0.549
1667146420743,2022-10-30T18.13.40.743,12.044,-0.305,-1.037,0.366
1667146420783,2022-10-30T18.13.40.783,12.084,-0.244,-0.976,0.396
1667146420822,2022-10-30T18.13.40.822,12.123,0.762,-0.427,0.549
1667146420862,2022-10-30T18.13.40.862,12.163,1.006,-0.305,0.671
1667146420901,2022-10-30T18.13.40.901,12.202,0.945,-0.305,0.518
1667146420941,2022-10-30T18.13.40.941,12.242,0.213,-0.518,0.305
1667146420980,2022-10-30T18.13.40.980,12.281,0.213,-1.006,0.274
1667146421020,2022-10-30T18.13.41.020,12.321,0.183,-0.488,0.274
1667146421061,2022-10-30T18.13.41.061,12.362,-1.372,0.030,0.823
1667146421100,2022-10-30T18.13.41.100,12.401,0.122,-1.037,0.945
1667146421140,2022-10-30T18.13.41.140,12.441,1.098,-0.427,0.518
1667146421180,2022-10-30T18.13.41.180,12.481,-0.732,-0.549,0.823
1667146421219,2022-10-30T18.13.41.219,12.520,-2.805,-1.494,0.335
1667146421259,2022-10-30T18.13.41.259,12.560,1.402,0.701,-10.213
1667146421298,2022-10-30T18.13.41.298,12.599,7.073,9.268,-19.909
1667146421338,2022-10-30T18.13.41.338,12.639,-4.848,24.939,-11.585
1667146421377,2022-10-30T18.13.41.377,12.678,-12.622,37.835,-9.024
1667146421417,2022-10-30T18.13.41.417,12.718,-11.951,19.909,-9.421
1667146421456,2022-10-30T18.13.41.456,12.757,-19.604,9.512,-9.055
1667146421496,2022-10-30T18.13.41.496,12.797,-36.311,21.341,-12.104
1667146421536,2022-10-30T18.13.41.536,12.837,-66.982,21.799,-13.415
1667146421575,2022-10-30T18.13.41.575,12.876,-87.043,14.817,-5.579
1667146421615,2022-10-30T18.13.41.615,12.916,-68.079,25.366,9.207
1667146421654,2022-10-30T18.13.41.654,12.955,-85.183,27.683,22.287
1667146421694,2022-10-30T18.13.41.694,12.995,-187.896,19.451,58.750
1667146421733,2022-10-30T18.13.41.733,13.034,-315.274,-5.183,115.884
1667146421773,2022-10-30T18.13.41.773,13.074,-374.085,-74.665,164.238
1667146421812,2022-10-30T18.13.41.812,13.113,-307.561,-145.793,166.555
1667146421852,2022-10-30T18.13.41.852,13.153,-154.604,-165.274,115.305
1667146421891,2022-10-30T18.13.41.891,13.192,-8.506,-131.829,46.555
1667146421932,2022-10-30T18.13.41.932,13.233,35.396,-76.280,13.628
1667146421972,2022-10-30T18.13.41.972,13.273,10.884,-19.512,18.811
1667146422012,2022-10-30T18.13.42.012,13.313,-16.585,19.055,33.018
1667146422051,2022-10-30T18.13.42.051,13.352,-38.110,43.598,32.774
1667146422091,2022-10-30T18.13.42.091,13.392,-21.860,59.177,23.506
1667146422130,2022-10-30T18.13.42.130,13.431,-20.000,41.921,22.530
1667146422170,2022-10-30T18.13.42.170,13.471,-27.805,18.598,31.311
1667146422209,2022-10-30T18.13.42.209,13.510,-26.098,11.433,35.671
1667146422249,2022-10-30T18.13.42.249,13.550,-28.750,14.207,30.396
1667146422288,2022-10-30T18.13.42.288,13.589,-20.976,13.293,21.006
1667146422328,2022-10-30T18.13.42.328,13.629,-15.396,4.726,6.098
1667146422368,2022-10-30T18.13.42.368,13.669,-24.604,-28.262,-19.817
1667146422407,2022-10-30T18.13.42.407,13.708,-24.543,-87.652,-41.159
1667146422447,2022-10-30T18.13.42.447,13.748,-5.457,-141.280,-45.366
1667146422486,2022-10-30T18.13.42.486,13.787,0.000,-147.500,-38.323
1667146422526,2022-10-30T18.13.42.526,13.827,0.762,-97.561,-16.006
1667146422565,2022-10-30T18.13.42.565,13.866,-9.970,-54.665,0.396
1667146422605,2022-10-30T18.13.42.605,13.906,-2.226,-19.543,-2.439
1667146422644,2022-10-30T18.13.42.644,13.945,-10.457,0.732,-5.000
1667146422684,2022-10-30T18.13.42.684,13.985,-29.573,0.061,7.409
1667146422723,2022-10-30T18.13.42.723,14.024,-31.524,-5.427,10.518
1667146422763,2022-10-30T18.13.42.763,14.064,-20.335,-17.409,11.341
1667146422804,2022-10-30T18.13.42.804,14.105,-8.354,-18.262,1.829
1667146422844,2022-10-30T18.13.42.844,14.145,6.067,-5.549,-4.695
