epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668070204677,2022-11-10T10.50.04.677,2.011,-0.234,-0.218,0.979
1668070204718,2022-11-10T10.50.04.718,2.052,-0.229,-0.227,0.980
1668070204758,2022-11-10T10.50.04.758,2.092,-0.234,-0.224,0.977
1668070204799,2022-11-10T10.50.04.799,2.133,-0.230,-0.220,0.979
1668070204838,2022-11-10T10.50.04.838,2.172,-0.232,-0.226,0.979
1668070204879,2022-11-10T10.50.04.879,2.213,-0.235,-0.225,0.980
1668070204919,2022-11-10T10.50.04.919,2.253,-0.232,-0.224,0.979
1668070204960,2022-11-10T10.50.04.960,2.294,-0.229,-0.227,0.980
1668070204999,2022-11-10T10.50.04.999,2.333,-0.230,-0.227,0.978
1668070205040,2022-11-10T10.50.05.040,2.374,-0.230,-0.226,0.979
1668070205080,2022-11-10T10.50.05.080,2.414,-0.229,-0.227,0.979
1668070205119,2022-11-10T10.50.05.119,2.453,-0.233,-0.222,0.978
1668070205160,2022-11-10T10.50.05.160,2.494,-0.230,-0.226,0.980
1668070205200,2022-11-10T10.50.05.200,2.534,-0.228,-0.223,0.979
1668070205241,2022-11-10T10.50.05.241,2.575,-0.228,-0.231,0.979
1668070205281,2022-11-10T10.50.05.281,2.615,-0.231,-0.226,0.980
1668070205322,2022-11-10T10.50.05.322,2.656,-0.228,-0.228,0.978
1668070205361,2022-11-10T10.50.05.361,2.695,-0.229,-0.229,0.979
1668070205402,2022-11-10T10.50.05.402,2.736,-0.230,-0.228,0.980
1668070205442,2022-11-10T10.50.05.442,2.776,-0.231,-0.230,0.979
1668070205483,2022-11-10T10.50.05.483,2.817,-0.231,-0.225,0.979
1668070205522,2022-11-10T10.50.05.522,2.856,-0.231,-0.225,0.978
1668070205563,2022-11-10T10.50.05.563,2.897,-0.231,-0.228,0.978
1668070205603,2022-11-10T10.50.05.603,2.937,-0.230,-0.219,0.979
1668070205642,2022-11-10T10.50.05.642,2.976,-0.230,-0.234,0.978
1668070205683,2022-11-10T10.50.05.683,3.017,-0.227,-0.231,0.980
1668070205723,2022-11-10T10.50.05.723,3.057,-0.230,-0.228,0.979
1668070205764,2022-11-10T10.50.05.764,3.098,-0.230,-0.232,0.978
1668070205803,2022-11-10T10.50.05.803,3.137,-0.229,-0.232,0.977
1668070205844,2022-11-10T10.50.05.844,3.178,-0.232,-0.225,0.977
1668070205884,2022-11-10T10.50.05.884,3.218,-0.227,-0.228,0.980
1668070205925,2022-11-10T10.50.05.925,3.259,-0.231,-0.228,0.979
1668070205965,2022-11-10T10.50.05.965,3.299,-0.230,-0.230,0.978
1668070206006,2022-11-10T10.50.06.006,3.340,-0.232,-0.223,0.979
1668070206045,2022-11-10T10.50.06.045,3.379,-0.230,-0.231,0.978
1668070206086,2022-11-10T10.50.06.086,3.420,-0.231,-0.225,0.979
1668070206126,2022-11-10T10.50.06.126,3.460,-0.231,-0.228,0.979
1668070206165,2022-11-10T10.50.06.165,3.499,-0.231,-0.231,0.979
1668070206206,2022-11-10T10.50.06.206,3.540,-0.231,-0.226,0.979
1668070206246,2022-11-10T10.50.06.246,3.580,-0.232,-0.227,0.978
1668070206287,2022-11-10T10.50.06.287,3.621,-0.231,-0.228,0.979
1668070206326,2022-11-10T10.50.06.326,3.660,-0.232,-0.227,0.979
1668070206367,2022-11-10T10.50.06.367,3.701,-0.233,-0.224,0.978
1668070206407,2022-11-10T10.50.06.407,3.741,-0.231,-0.233,0.977
1668070206448,2022-11-10T10.50.06.448,3.782,-0.230,-0.227,0.979
1668070206488,2022-11-10T10.50.06.488,3.822,-0.232,-0.227,0.979
1668070206529,2022-11-10T10.50.06.529,3.863,-0.233,-0.228,0.980
1668070206568,2022-11-10T10.50.06.568,3.902,-0.232,-0.232,0.978
1668070206609,2022-11-10T10.50.06.609,3.943,-0.231,-0.223,0.979
1668070206649,2022-11-10T10.50.06.649,3.983,-0.233,-0.227,0.979
1668070206688,2022-11-10T10.50.06.688,4.022,-0.230,-0.231,0.978
1668070206729,2022-11-10T10.50.06.729,4.063,-0.231,-0.227,0.979
1668070206769,2022-11-10T10.50.06.769,4.103,-0.233,-0.228,0.977
1668070206810,2022-11-10T10.50.06.810,4.144,-0.233,-0.228,0.979
1668070206849,2022-11-10T10.50.06.849,4.183,-0.233,-0.229,0.978
1668070206890,2022-11-10T10.50.06.890,4.224,-0.231,-0.228,0.979
1668070206930,2022-11-10T10.50.06.930,4.264,-0.231,-0.230,0.979
1668070206971,2022-11-10T10.50.06.971,4.305,-0.233,-0.229,0.979
1668070207011,2022-11-10T10.50.07.011,4.345,-0.231,-0.231,0.978
1668070207052,2022-11-10T10.50.07.052,4.386,-0.231,-0.230,0.978
1668070207091,2022-11-10T10.50.07.091,4.425,-0.233,-0.230,0.978
1668070207132,2022-11-10T10.50.07.132,4.466,-0.232,-0.228,0.978
1668070207172,2022-11-10T10.50.07.172,4.506,-0.233,-0.229,0.979
1668070207211,2022-11-10T10.50.07.211,4.545,-0.232,-0.227,0.978
1668070207252,2022-11-10T10.50.07.252,4.586,-0.231,-0.230,0.977
1668070207292,2022-11-10T10.50.07.292,4.626,-0.231,-0.229,0.978
1668070207333,2022-11-10T10.50.07.333,4.667,-0.233,-0.230,0.978
1668070207372,2022-11-10T10.50.07.372,4.706,-0.232,-0.229,0.979
1668070207413,2022-11-10T10.50.07.413,4.747,-0.232,-0.227,0.978
1668070207453,2022-11-10T10.50.07.453,4.787,-0.233,-0.229,0.979
1668070207494,2022-11-10T10.50.07.494,4.828,-0.232,-0.230,0.979
1668070207533,2022-11-10T10.50.07.533,4.867,-0.232,-0.229,0.979
1668070207574,2022-11-10T10.50.07.574,4.908,-0.232,-0.229,0.978
1668070207614,2022-11-10T10.50.07.614,4.948,-0.232,-0.229,0.978
1668070207655,2022-11-10T10.50.07.655,4.989,-0.233,-0.229,0.978
1668070207695,2022-11-10T10.50.07.695,5.029,-0.233,-0.230,0.978
1668070207734,2022-11-10T10.50.07.734,5.068,-0.230,-0.229,0.978
1668070207775,2022-11-10T10.50.07.775,5.109,-0.231,-0.231,0.978
1668070207815,2022-11-10T10.50.07.815,5.149,-0.232,-0.231,0.979
1668070207856,2022-11-10T10.50.07.856,5.190,-0.233,-0.229,0.978
1668070207895,2022-11-10T10.50.07.895,5.229,-0.231,-0.227,0.979
1668070207936,2022-11-10T10.50.07.936,5.270,-0.232,-0.229,0.978
1668070207976,2022-11-10T10.50.07.976,5.310,-0.232,-0.230,0.977
1668070208017,2022-11-10T10.50.08.017,5.351,-0.231,-0.230,0.978
1668070208056,2022-11-10T10.50.08.056,5.390,-0.232,-0.231,0.979
1668070208097,2022-11-10T10.50.08.097,5.431,-0.232,-0.230,0.978
1668070208137,2022-11-10T10.50.08.137,5.471,-0.233,-0.228,0.979
1668070208178,2022-11-10T10.50.08.178,5.512,-0.232,-0.229,0.979
1668070208218,2022-11-10T10.50.08.218,5.552,-0.231,-0.230,0.979
1668070208257,2022-11-10T10.50.08.257,5.591,-0.232,-0.228,0.979
1668070208298,2022-11-10T10.50.08.298,5.632,-0.230,-0.228,0.979
1668070208338,2022-11-10T10.50.08.338,5.672,-0.231,-0.231,0.978
1668070208379,2022-11-10T10.50.08.379,5.713,-0.230,-0.229,0.978
1668070208418,2022-11-10T10.50.08.418,5.752,-0.231,-0.229,0.978
1668070208459,2022-11-10T10.50.08.459,5.793,-0.232,-0.228,0.978
1668070208499,2022-11-10T10.50.08.499,5.833,-0.231,-0.230,0.978
1668070208540,2022-11-10T10.50.08.540,5.874,-0.230,-0.229,0.978
1668070208579,2022-11-10T10.50.08.579,5.913,-0.232,-0.228,0.978
1668070208620,2022-11-10T10.50.08.620,5.954,-0.231,-0.228,0.978
1668070208660,2022-11-10T10.50.08.660,5.994,-0.231,-0.227,0.979
1668070208701,2022-11-10T10.50.08.701,6.035,-0.233,-0.229,0.979
1668070208740,2022-11-10T10.50.08.740,6.074,-0.232,-0.228,0.979
1668070208780,2022-11-10T10.50.08.780,6.114,-0.232,-0.227,0.980
1668070208821,2022-11-10T10.50.08.821,6.155,-0.232,-0.225,0.979
1668070208861,2022-11-10T10.50.08.861,6.195,-0.232,-0.226,0.979
1668070208902,2022-11-10T10.50.08.902,6.236,-0.231,-0.229,0.979
1668070208941,2022-11-10T10.50.08.941,6.275,-0.233,-0.227,0.979
1668070208982,2022-11-10T10.50.08.982,6.316,-0.231,-0.227,0.978
1668070209022,2022-11-10T10.50.09.022,6.356,-0.229,-0.228,0.980
1668070209063,2022-11-10T10.50.09.063,6.397,-0.232,-0.227,0.978
1668070209102,2022-11-10T10.50.09.102,6.436,-0.232,-0.224,0.978
1668070209143,2022-11-10T10.50.09.143,6.477,-0.231,-0.227,0.977
1668070209183,2022-11-10T10.50.09.183,6.517,-0.231,-0.227,0.979
1668070209224,2022-11-10T10.50.09.224,6.558,-0.231,-0.229,0.979
1668070209263,2022-11-10T10.50.09.263,6.597,-0.231,-0.229,0.980
1668070209304,2022-11-10T10.50.09.304,6.638,-0.232,-0.227,0.979
1668070209344,2022-11-10T10.50.09.344,6.678,-0.233,-0.228,0.978
1668070209384,2022-11-10T10.50.09.384,6.718,-0.232,-0.230,0.978
1668070209425,2022-11-10T10.50.09.425,6.759,-0.229,-0.229,0.978
1668070209464,2022-11-10T10.50.09.464,6.798,-0.231,-0.226,0.980
1668070209505,2022-11-10T10.50.09.505,6.839,-0.231,-0.230,0.979
1668070209545,2022-11-10T10.50.09.545,6.879,-0.232,-0.224,0.977
1668070209586,2022-11-10T10.50.09.586,6.920,-0.234,-0.227,0.980
1668070209625,2022-11-10T10.50.09.625,6.959,-0.231,-0.228,0.980
1668070209666,2022-11-10T10.50.09.666,7.000,-0.231,-0.229,0.978
1668070209706,2022-11-10T10.50.09.706,7.040,-0.230,-0.229,0.978
1668070209747,2022-11-10T10.50.09.747,7.081,-0.230,-0.227,0.979
1668070209786,2022-11-10T10.50.09.786,7.120,-0.238,-0.222,0.978
1668070209827,2022-11-10T10.50.09.827,7.161,-0.233,-0.236,0.977
1668070209867,2022-11-10T10.50.09.867,7.201,-0.233,-0.229,0.979
1668070209906,2022-11-10T10.50.09.906,7.240,-0.232,-0.233,0.977
1668070209948,2022-11-10T10.50.09.948,7.282,-0.231,-0.233,0.978
1668070209987,2022-11-10T10.50.09.987,7.321,-0.230,-0.234,0.978
1668070210028,2022-11-10T10.50.10.028,7.362,-0.232,-0.232,0.979
1668070210068,2022-11-10T10.50.10.068,7.402,-0.231,-0.235,0.977
1668070210109,2022-11-10T10.50.10.109,7.443,-0.232,-0.231,0.977
1668070210148,2022-11-10T10.50.10.148,7.482,-0.232,-0.234,0.976
1668070210189,2022-11-10T10.50.10.189,7.523,-0.230,-0.229,0.979
1668070210229,2022-11-10T10.50.10.229,7.563,-0.232,-0.232,0.979
1668070210270,2022-11-10T10.50.10.270,7.604,-0.234,-0.229,0.977
1668070210309,2022-11-10T10.50.10.309,7.643,-0.232,-0.230,0.977
1668070210350,2022-11-10T10.50.10.350,7.684,-0.232,-0.228,0.980
1668070210390,2022-11-10T10.50.10.390,7.724,-0.233,-0.236,0.978
1668070210429,2022-11-10T10.50.10.429,7.763,-0.233,-0.245,0.973
1668070210470,2022-11-10T10.50.10.470,7.804,-0.232,-0.238,0.976
1668070210510,2022-11-10T10.50.10.510,7.844,-0.232,-0.235,0.978
1668070210551,2022-11-10T10.50.10.551,7.885,-0.233,-0.234,0.978
1668070210591,2022-11-10T10.50.10.591,7.925,-0.232,-0.236,0.978
1668070210632,2022-11-10T10.50.10.632,7.966,-0.233,-0.230,0.979
1668070210671,2022-11-10T10.50.10.671,8.005,-0.231,-0.230,0.978
1668070210712,2022-11-10T10.50.10.712,8.046,-0.232,-0.233,0.977
1668070210752,2022-11-10T10.50.10.752,8.086,-0.230,-0.234,0.978
1668070210793,2022-11-10T10.50.10.793,8.127,-0.230,-0.234,0.977
1668070210832,2022-11-10T10.50.10.832,8.166,-0.230,-0.230,0.979
1668070210873,2022-11-10T10.50.10.873,8.207,-0.232,-0.232,0.979
1668070210913,2022-11-10T10.50.10.913,8.247,-0.232,-0.229,0.978
1668070210954,2022-11-10T10.50.10.954,8.288,-0.230,-0.236,0.977
1668070210993,2022-11-10T10.50.10.993,8.327,-0.232,-0.235,0.976
1668070211033,2022-11-10T10.50.11.033,8.367,-0.232,-0.234,0.977
1668070211074,2022-11-10T10.50.11.074,8.408,-0.230,-0.233,0.977
1668070211114,2022-11-10T10.50.11.114,8.448,-0.231,-0.236,0.976
1668070211155,2022-11-10T10.50.11.155,8.489,-0.234,-0.233,0.979
1668070211194,2022-11-10T10.50.11.194,8.528,-0.230,-0.233,0.979
1668070211235,2022-11-10T10.50.11.235,8.569,-0.232,-0.234,0.977
1668070211275,2022-11-10T10.50.11.275,8.609,-0.231,-0.233,0.978
1668070211316,2022-11-10T10.50.11.316,8.650,-0.229,-0.236,0.977
1668070211355,2022-11-10T10.50.11.355,8.689,-0.230,-0.240,0.977
1668070211396,2022-11-10T10.50.11.396,8.730,-0.232,-0.233,0.977
1668070211436,2022-11-10T10.50.11.436,8.770,-0.231,-0.236,0.976
1668070211477,2022-11-10T10.50.11.477,8.811,-0.230,-0.237,0.978
1668070211516,2022-11-10T10.50.11.516,8.850,-0.230,-0.239,0.977
1668070211556,2022-11-10T10.50.11.556,8.890,-0.228,-0.239,0.977
1668070211597,2022-11-10T10.50.11.597,8.931,-0.233,-0.233,0.977
1668070211636,2022-11-10T10.50.11.636,8.970,-0.232,-0.233,0.978
1668070211677,2022-11-10T10.50.11.677,9.011,-0.230,-0.239,0.976
1668070211717,2022-11-10T10.50.11.717,9.051,-0.229,-0.231,0.978
1668070211758,2022-11-10T10.50.11.758,9.092,-0.233,-0.237,0.974
1668070211798,2022-11-10T10.50.11.798,9.132,-0.237,-0.245,0.976
1668070211839,2022-11-10T10.50.11.839,9.173,-0.232,-0.235,0.979
1668070211878,2022-11-10T10.50.11.878,9.212,-0.238,-0.233,0.976
1668070211919,2022-11-10T10.50.11.919,9.253,-0.238,-0.220,0.980
1668070211959,2022-11-10T10.50.11.959,9.293,-0.236,-0.232,0.977
1668070212000,2022-11-10T10.50.12.000,9.334,-0.235,-0.230,0.975
1668070212039,2022-11-10T10.50.12.039,9.373,-0.233,-0.228,0.978
1668070212079,2022-11-10T10.50.12.079,9.413,-0.234,-0.230,0.978
1668070212120,2022-11-10T10.50.12.120,9.454,-0.231,-0.231,0.977
1668070212159,2022-11-10T10.50.12.159,9.493,-0.231,-0.230,0.979
1668070212200,2022-11-10T10.50.12.200,9.534,-0.234,-0.226,0.979
1668070212240,2022-11-10T10.50.12.240,9.574,-0.235,-0.226,0.978
1668070212281,2022-11-10T10.50.12.281,9.615,-0.233,-0.225,0.980
1668070212321,2022-11-10T10.50.12.321,9.655,-0.233,-0.229,0.977
1668070212362,2022-11-10T10.50.12.362,9.696,-0.231,-0.227,0.979
1668070212401,2022-11-10T10.50.12.401,9.735,-0.233,-0.227,0.980
1668070212442,2022-11-10T10.50.12.442,9.776,-0.232,-0.226,0.979
1668070212482,2022-11-10T10.50.12.482,9.816,-0.233,-0.227,0.977
1668070212523,2022-11-10T10.50.12.523,9.857,-0.233,-0.227,0.979
1668070212562,2022-11-10T10.50.12.562,9.896,-0.232,-0.227,0.980
1668070212602,2022-11-10T10.50.12.602,9.936,-0.234,-0.227,0.979
1668070212643,2022-11-10T10.50.12.643,9.977,-0.233,-0.226,0.979
1668070212682,2022-11-10T10.50.12.682,10.016,-0.233,-0.229,0.977
1668070212723,2022-11-10T10.50.12.723,10.057,-0.233,-0.226,0.978
1668070212763,2022-11-10T10.50.12.763,10.097,-0.234,-0.233,0.977
1668070212804,2022-11-10T10.50.12.804,10.138,-0.232,-0.229,0.978
1668070212844,2022-11-10T10.50.12.844,10.178,-0.231,-0.229,0.979
1668070212885,2022-11-10T10.50.12.885,10.219,-0.234,-0.229,0.979
1668070212924,2022-11-10T10.50.12.924,10.258,-0.233,-0.225,0.977
1668070212965,2022-11-10T10.50.12.965,10.299,-0.234,-0.224,0.979
1668070213005,2022-11-10T10.50.13.005,10.339,-0.232,-0.225,0.978
1668070213046,2022-11-10T10.50.13.046,10.380,-0.231,-0.225,0.979
1668070213085,2022-11-10T10.50.13.085,10.419,-0.232,-0.225,0.979
1668070213125,2022-11-10T10.50.13.125,10.459,-0.232,-0.223,0.980
1668070213166,2022-11-10T10.50.13.166,10.500,-0.231,-0.223,0.980
1668070213205,2022-11-10T10.50.13.205,10.539,-0.232,-0.227,0.978
1668070213246,2022-11-10T10.50.13.246,10.580,-0.233,-0.227,0.978
1668070213286,2022-11-10T10.50.13.286,10.620,-0.227,-0.218,0.979
1668070213327,2022-11-10T10.50.13.327,10.661,-0.233,-0.236,0.978
1668070213366,2022-11-10T10.50.13.366,10.700,-0.227,-0.235,0.977
1668070213407,2022-11-10T10.50.13.407,10.741,-0.229,-0.219,0.981
1668070213447,2022-11-10T10.50.13.447,10.781,-0.229,-0.232,0.979
1668070213488,2022-11-10T10.50.13.488,10.822,-0.233,-0.228,0.978
1668070213528,2022-11-10T10.50.13.528,10.862,-0.228,-0.224,0.981
1668070213569,2022-11-10T10.50.13.569,10.903,-0.231,-0.216,0.980
1668070213608,2022-11-10T10.50.13.608,10.942,-0.227,-0.234,0.979
1668070213648,2022-11-10T10.50.13.648,10.982,-0.226,-0.230,0.979
1668070213689,2022-11-10T10.50.13.689,11.023,-0.227,-0.229,0.980
1668070213728,2022-11-10T10.50.13.728,11.062,-0.226,-0.235,0.977
1668070213769,2022-11-10T10.50.13.769,11.103,-0.223,-0.242,0.978
1668070213809,2022-11-10T10.50.13.809,11.143,-0.223,-0.233,0.978
1668070213850,2022-11-10T10.50.13.850,11.184,-0.224,-0.238,0.978
1668070213889,2022-11-10T10.50.13.889,11.223,-0.222,-0.234,0.982
1668070213930,2022-11-10T10.50.13.930,11.264,-0.228,-0.241,0.976
1668070213970,2022-11-10T10.50.13.970,11.304,-0.228,-0.243,0.977
1668070214011,2022-11-10T10.50.14.011,11.345,-0.227,-0.237,0.978
1668070214051,2022-11-10T10.50.14.051,11.385,-0.226,-0.244,0.978
1668070214092,2022-11-10T10.50.14.092,11.426,-0.228,-0.236,0.978
1668070214131,2022-11-10T10.50.14.131,11.465,-0.227,-0.236,0.978
1668070214172,2022-11-10T10.50.14.172,11.506,-0.225,-0.248,0.977
1668070214212,2022-11-10T10.50.14.212,11.546,-0.225,-0.245,0.977
1668070214251,2022-11-10T10.50.14.251,11.585,-0.223,-0.249,0.977
1668070214292,2022-11-10T10.50.14.292,11.626,-0.226,-0.240,0.978
1668070214332,2022-11-10T10.50.14.332,11.666,-0.233,-0.230,0.977
1668070214373,2022-11-10T10.50.14.373,11.707,-0.229,-0.254,0.974
1668070214412,2022-11-10T10.50.14.412,11.746,-0.219,-0.234,0.981
1668070214453,2022-11-10T10.50.14.453,11.787,-0.225,-0.243,0.976
1668070214493,2022-11-10T10.50.14.493,11.827,-0.227,-0.243,0.976
1668070214534,2022-11-10T10.50.14.534,11.868,-0.231,-0.242,0.976
1668070214573,2022-11-10T10.50.14.573,11.907,-0.226,-0.238,0.978
1668070214615,2022-11-10T10.50.14.615,11.949,-0.225,-0.239,0.977
1668070214654,2022-11-10T10.50.14.654,11.988,-0.225,-0.246,0.976
1668070214695,2022-11-10T10.50.14.695,12.029,-0.227,-0.242,0.978
1668070214735,2022-11-10T10.50.14.735,12.069,-0.225,-0.243,0.976
1668070214774,2022-11-10T10.50.14.774,12.108,-0.224,-0.245,0.976
1668070214815,2022-11-10T10.50.14.815,12.149,-0.226,-0.240,0.977
1668070214855,2022-11-10T10.50.14.855,12.189,-0.225,-0.243,0.976
1668070214896,2022-11-10T10.50.14.896,12.230,-0.225,-0.241,0.976
1668070214935,2022-11-10T10.50.14.935,12.269,-0.225,-0.239,0.979
1668070214976,2022-11-10T10.50.14.976,12.310,-0.225,-0.241,0.978
1668070215016,2022-11-10T10.50.15.016,12.350,-0.223,-0.246,0.977
1668070215057,2022-11-10T10.50.15.057,12.391,-0.224,-0.242,0.977
1668070215096,2022-11-10T10.50.15.096,12.430,-0.226,-0.241,0.976
1668070215137,2022-11-10T10.50.15.137,12.471,-0.224,-0.244,0.977
1668070215177,2022-11-10T10.50.15.177,12.511,-0.225,-0.242,0.977
1668070215218,2022-11-10T10.50.15.218,12.552,-0.225,-0.242,0.978
1668070215258,2022-11-10T10.50.15.258,12.592,-0.225,-0.241,0.977
1668070215297,2022-11-10T10.50.15.297,12.631,-0.225,-0.241,0.977
1668070215338,2022-11-10T10.50.15.338,12.672,-0.224,-0.243,0.979
1668070215378,2022-11-10T10.50.15.378,12.712,-0.225,-0.241,0.977
1668070215419,2022-11-10T10.50.15.419,12.753,-0.226,-0.242,0.977
1668070215458,2022-11-10T10.50.15.458,12.792,-0.223,-0.240,0.979
1668070215499,2022-11-10T10.50.15.499,12.833,-0.225,-0.243,0.977
1668070215539,2022-11-10T10.50.15.539,12.873,-0.224,-0.243,0.977
1668070215580,2022-11-10T10.50.15.580,12.914,-0.225,-0.240,0.979
1668070215619,2022-11-10T10.50.15.619,12.953,-0.225,-0.243,0.977
1668070215660,2022-11-10T10.50.15.660,12.994,-0.223,-0.243,0.978
1668070215700,2022-11-10T10.50.15.700,13.034,-0.224,-0.243,0.978
1668070215740,2022-11-10T10.50.15.740,13.074,-0.225,-0.243,0.978
1668070215781,2022-11-10T10.50.15.781,13.115,-0.224,-0.242,0.979
1668070215820,2022-11-10T10.50.15.820,13.154,-0.223,-0.243,0.978
1668070215861,2022-11-10T10.50.15.861,13.195,-0.224,-0.244,0.977
1668070215901,2022-11-10T10.50.15.901,13.235,-0.224,-0.241,0.978
1668070215942,2022-11-10T10.50.15.942,13.276,-0.224,-0.243,0.977
1668070215981,2022-11-10T10.50.15.981,13.315,-0.225,-0.242,0.977
1668070216022,2022-11-10T10.50.16.022,13.356,-0.224,-0.244,0.978
1668070216062,2022-11-10T10.50.16.062,13.396,-0.224,-0.240,0.978
1668070216103,2022-11-10T10.50.16.103,13.437,-0.223,-0.243,0.978
1668070216142,2022-11-10T10.50.16.142,13.476,-0.224,-0.244,0.977
1668070216183,2022-11-10T10.50.16.183,13.517,-0.224,-0.242,0.977
1668070216223,2022-11-10T10.50.16.223,13.557,-0.224,-0.244,0.978
1668070216262,2022-11-10T10.50.16.262,13.596,-0.224,-0.242,0.978
1668070216303,2022-11-10T10.50.16.303,13.637,-0.224,-0.243,0.976
1668070216343,2022-11-10T10.50.16.343,13.677,-0.224,-0.243,0.977
1668070216384,2022-11-10T10.50.16.384,13.718,-0.224,-0.242,0.977
1668070216424,2022-11-10T10.50.16.424,13.758,-0.223,-0.242,0.978
1668070216465,2022-11-10T10.50.16.465,13.799,-0.223,-0.242,0.977
1668070216504,2022-11-10T10.50.16.504,13.838,-0.225,-0.241,0.976
1668070216545,2022-11-10T10.50.16.545,13.879,-0.223,-0.240,0.977
1668070216585,2022-11-10T10.50.16.585,13.919,-0.224,-0.241,0.978
1668070216626,2022-11-10T10.50.16.626,13.960,-0.223,-0.241,0.978
1668070216665,2022-11-10T10.50.16.665,13.999,-0.225,-0.240,0.977
1668070216706,2022-11-10T10.50.16.706,14.040,-0.224,-0.237,0.979
1668070216746,2022-11-10T10.50.16.746,14.080,-0.224,-0.238,0.979
1668070216785,2022-11-10T10.50.16.785,14.119,-0.224,-0.239,0.979
1668070216826,2022-11-10T10.50.16.826,14.160,-0.224,-0.236,0.979
1668070216866,2022-11-10T10.50.16.866,14.200,-0.224,-0.243,0.977
1668070216907,2022-11-10T10.50.16.907,14.241,-0.225,-0.240,0.978
1668070216947,2022-11-10T10.50.16.947,14.281,-0.223,-0.245,0.977
