epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668438031744,2022-11-14T17.00.31.744,1.810,-0.030,0.152,0.061
1668438031784,2022-11-14T17.00.31.784,1.850,-0.030,0.183,0.061
1668438031825,2022-11-14T17.00.31.825,1.891,-0.091,0.122,0.030
1668438031864,2022-11-14T17.00.31.864,1.930,-0.091,0.091,0.091
1668438031905,2022-11-14T17.00.31.905,1.971,-0.183,0.152,0.030
1668438031945,2022-11-14T17.00.31.945,2.011,0.000,0.213,0.000
1668438031986,2022-11-14T17.00.31.986,2.052,-0.091,0.152,0.030
1668438032026,2022-11-14T17.00.32.026,2.092,-0.091,0.152,0.061
1668438032067,2022-11-14T17.00.32.067,2.133,0.091,0.213,0.061
1668438032106,2022-11-14T17.00.32.106,2.172,-0.030,0.183,0.091
1668438032146,2022-11-14T17.00.32.146,2.212,-0.030,0.183,0.152
1668438032187,2022-11-14T17.00.32.187,2.253,-0.091,0.152,0.061
1668438032226,2022-11-14T17.00.32.226,2.292,-0.183,0.122,-0.061
1668438032267,2022-11-14T17.00.32.267,2.333,-0.274,0.122,0.000
1668438032307,2022-11-14T17.00.32.307,2.373,0.091,0.091,0.122
1668438032348,2022-11-14T17.00.32.348,2.414,0.061,0.122,0.061
1668438032387,2022-11-14T17.00.32.387,2.453,-0.030,0.122,0.091
1668438032428,2022-11-14T17.00.32.428,2.494,-0.061,0.152,0.152
1668438032468,2022-11-14T17.00.32.468,2.534,0.122,0.152,0.213
1668438032509,2022-11-14T17.00.32.509,2.575,0.061,0.152,0.152
1668438032548,2022-11-14T17.00.32.548,2.614,0.061,0.122,0.122
1668438032590,2022-11-14T17.00.32.590,2.656,0.122,0.183,0.183
1668438032629,2022-11-14T17.00.32.629,2.695,0.274,0.244,0.244
1668438032670,2022-11-14T17.00.32.670,2.736,0.152,0.183,0.183
1668438032710,2022-11-14T17.00.32.710,2.776,0.091,0.091,0.122
1668438032749,2022-11-14T17.00.32.749,2.815,0.061,0.030,0.061
1668438032790,2022-11-14T17.00.32.790,2.856,0.000,0.000,0.000
1668438032830,2022-11-14T17.00.32.830,2.896,0.030,0.122,0.091
1668438032871,2022-11-14T17.00.32.871,2.937,0.000,0.091,0.030
1668438032910,2022-11-14T17.00.32.910,2.976,-0.091,0.183,0.000
1668438032951,2022-11-14T17.00.32.951,3.017,0.091,0.152,-0.030
1668438032991,2022-11-14T17.00.32.991,3.057,0.488,0.183,0.091
1668438033032,2022-11-14T17.00.33.032,3.098,-0.152,0.091,0.000
1668438033071,2022-11-14T17.00.33.071,3.137,-0.274,0.152,-0.091
1668438033112,2022-11-14T17.00.33.112,3.178,-0.183,0.122,0.000
1668438033152,2022-11-14T17.00.33.152,3.218,-0.183,-0.030,-0.030
1668438033193,2022-11-14T17.00.33.193,3.259,0.000,-0.091,-0.061
1668438033233,2022-11-14T17.00.33.233,3.299,-0.091,-0.579,-0.091
1668438033272,2022-11-14T17.00.33.272,3.338,-0.396,-0.427,-0.152
1668438033313,2022-11-14T17.00.33.313,3.379,-0.488,0.061,0.030
1668438033353,2022-11-14T17.00.33.353,3.419,0.366,0.244,0.335
1668438033394,2022-11-14T17.00.33.394,3.460,0.183,0.244,0.152
1668438033433,2022-11-14T17.00.33.433,3.499,0.030,0.091,0.091
1668438033474,2022-11-14T17.00.33.474,3.540,-0.122,-0.030,0.030
1668438033514,2022-11-14T17.00.33.514,3.580,0.091,0.030,0.061
1668438033555,2022-11-14T17.00.33.555,3.621,0.152,0.152,0.122
1668438033594,2022-11-14T17.00.33.594,3.660,-0.091,0.091,0.061
1668438033635,2022-11-14T17.00.33.635,3.701,-0.030,0.061,0.030
1668438033675,2022-11-14T17.00.33.675,3.741,-0.061,0.030,-0.030
1668438033716,2022-11-14T17.00.33.716,3.782,-0.122,0.061,-0.030
1668438033756,2022-11-14T17.00.33.756,3.822,0.030,0.152,-0.030
1668438033795,2022-11-14T17.00.33.795,3.861,-0.091,0.091,0.030
1668438033836,2022-11-14T17.00.33.836,3.902,0.030,0.122,0.091
1668438033876,2022-11-14T17.00.33.876,3.942,-0.061,0.091,0.122
1668438033917,2022-11-14T17.00.33.917,3.983,-0.091,0.091,0.030
1668438033956,2022-11-14T17.00.33.956,4.022,-0.244,0.030,0.000
1668438033997,2022-11-14T17.00.33.997,4.063,0.122,0.030,0.152
1668438034037,2022-11-14T17.00.34.037,4.103,0.183,0.122,0.091
1668438034078,2022-11-14T17.00.34.078,4.144,0.000,0.091,0.061
1668438034117,2022-11-14T17.00.34.117,4.183,-0.213,0.091,0.091
1668438034158,2022-11-14T17.00.34.158,4.224,0.030,0.030,0.213
1668438034198,2022-11-14T17.00.34.198,4.264,0.091,0.091,0.122
1668438034239,2022-11-14T17.00.34.239,4.305,0.030,0.152,0.091
1668438034278,2022-11-14T17.00.34.278,4.344,0.030,0.152,0.122
1668438034319,2022-11-14T17.00.34.319,4.385,0.000,0.091,0.152
1668438034359,2022-11-14T17.00.34.359,4.425,0.061,0.152,0.183
1668438034399,2022-11-14T17.00.34.399,4.465,0.030,0.183,0.183
1668438034440,2022-11-14T17.00.34.440,4.506,-0.122,0.122,0.000
1668438034479,2022-11-14T17.00.34.479,4.545,-0.213,0.091,-0.030
1668438034520,2022-11-14T17.00.34.520,4.586,-0.183,0.061,-0.091
1668438034560,2022-11-14T17.00.34.560,4.626,-0.091,0.091,0.000
1668438034601,2022-11-14T17.00.34.601,4.667,0.000,0.183,0.091
1668438034640,2022-11-14T17.00.34.640,4.706,0.000,0.152,0.061
1668438034681,2022-11-14T17.00.34.681,4.747,0.000,0.152,0.091
1668438034721,2022-11-14T17.00.34.721,4.787,0.152,0.213,0.183
1668438034762,2022-11-14T17.00.34.762,4.828,-0.030,0.152,0.122
1668438034801,2022-11-14T17.00.34.801,4.867,-0.274,0.091,0.000
1668438034842,2022-11-14T17.00.34.842,4.908,-0.183,-0.030,0.030
1668438034882,2022-11-14T17.00.34.882,4.948,0.213,0.061,0.122
1668438034923,2022-11-14T17.00.34.923,4.989,0.091,0.213,0.152
1668438034963,2022-11-14T17.00.34.963,5.029,-0.030,0.183,0.152
1668438035002,2022-11-14T17.00.35.002,5.068,-0.091,0.183,0.152
1668438035043,2022-11-14T17.00.35.043,5.109,0.030,0.122,0.183
1668438035083,2022-11-14T17.00.35.083,5.149,0.183,0.122,0.122
1668438035124,2022-11-14T17.00.35.124,5.190,0.213,0.183,0.183
1668438035163,2022-11-14T17.00.35.163,5.229,-0.335,0.091,0.030
1668438035204,2022-11-14T17.00.35.204,5.270,-0.396,0.030,-0.122
1668438035244,2022-11-14T17.00.35.244,5.310,-0.183,0.061,-0.122
1668438035285,2022-11-14T17.00.35.285,5.351,-0.061,0.152,-0.061
1668438035324,2022-11-14T17.00.35.324,5.390,-0.152,0.152,-0.030
1668438035365,2022-11-14T17.00.35.365,5.431,-0.366,0.091,-0.061
1668438035405,2022-11-14T17.00.35.405,5.471,0.091,0.244,0.061
1668438035446,2022-11-14T17.00.35.446,5.512,0.183,0.274,0.152
1668438035486,2022-11-14T17.00.35.486,5.552,-0.030,0.213,0.091
1668438035527,2022-11-14T17.00.35.527,5.593,-0.091,0.244,0.122
1668438035566,2022-11-14T17.00.35.566,5.632,0.091,0.305,0.152
1668438035606,2022-11-14T17.00.35.606,5.672,0.122,0.183,0.122
1668438035647,2022-11-14T17.00.35.647,5.713,-0.030,0.091,0.061
1668438035686,2022-11-14T17.00.35.686,5.752,-0.091,0.152,0.030
1668438035727,2022-11-14T17.00.35.727,5.793,-0.213,0.152,0.061
1668438035767,2022-11-14T17.00.35.767,5.833,0.152,0.122,0.152
1668438035808,2022-11-14T17.00.35.808,5.874,-0.061,0.122,0.091
1668438035847,2022-11-14T17.00.35.847,5.913,-0.152,0.152,-0.030
1668438035888,2022-11-14T17.00.35.888,5.954,-0.244,0.122,-0.030
1668438035928,2022-11-14T17.00.35.928,5.994,-0.152,0.091,0.152
1668438035969,2022-11-14T17.00.35.969,6.035,-0.244,0.152,0.030
1668438036008,2022-11-14T17.00.36.008,6.074,-0.213,0.183,0.000
1668438036049,2022-11-14T17.00.36.049,6.115,-0.061,0.183,0.091
1668438036089,2022-11-14T17.00.36.089,6.155,-0.061,0.183,0.061
1668438036129,2022-11-14T17.00.36.129,6.195,0.030,0.244,0.030
1668438036170,2022-11-14T17.00.36.170,6.236,0.122,0.244,0.122
1668438036209,2022-11-14T17.00.36.209,6.275,-0.091,0.183,0.152
1668438036250,2022-11-14T17.00.36.250,6.316,0.061,0.122,0.152
1668438036290,2022-11-14T17.00.36.290,6.356,0.488,0.274,0.274
1668438036331,2022-11-14T17.00.36.331,6.397,0.427,0.183,0.213
1668438036370,2022-11-14T17.00.36.370,6.436,-0.305,-0.091,-0.152
1668438036411,2022-11-14T17.00.36.411,6.477,-0.183,-0.030,0.122
1668438036451,2022-11-14T17.00.36.451,6.517,-0.091,0.000,0.244
1668438036492,2022-11-14T17.00.36.492,6.558,0.549,0.152,0.518
1668438036531,2022-11-14T17.00.36.531,6.597,0.640,0.122,0.305
1668438036572,2022-11-14T17.00.36.572,6.638,-0.274,0.000,-0.091
1668438036612,2022-11-14T17.00.36.612,6.678,-0.305,-0.122,-0.183
1668438036653,2022-11-14T17.00.36.653,6.719,0.000,0.000,-0.122
1668438036693,2022-11-14T17.00.36.693,6.759,0.000,-0.122,-0.244
1668438036732,2022-11-14T17.00.36.732,6.798,-1.220,-0.183,-0.305
1668438036773,2022-11-14T17.00.36.773,6.839,-0.793,0.122,0.335
1668438036813,2022-11-14T17.00.36.813,6.879,0.732,0.518,0.427
1668438036854,2022-11-14T17.00.36.854,6.920,0.396,0.335,0.030
1668438036893,2022-11-14T17.00.36.893,6.959,-0.396,-0.030,-0.305
1668438036934,2022-11-14T17.00.36.934,7.000,-0.518,-0.030,-0.183
1668438036974,2022-11-14T17.00.36.974,7.040,-0.030,0.122,0.030
1668438037015,2022-11-14T17.00.37.015,7.081,0.152,0.152,0.122
1668438037054,2022-11-14T17.00.37.054,7.120,0.030,0.122,0.030
1668438037095,2022-11-14T17.00.37.095,7.161,-0.244,0.061,-0.152
1668438037135,2022-11-14T17.00.37.135,7.201,-0.244,0.030,-0.152
1668438037176,2022-11-14T17.00.37.176,7.242,0.030,0.152,0.061
1668438037215,2022-11-14T17.00.37.215,7.281,0.305,0.274,0.335
1668438037256,2022-11-14T17.00.37.256,7.322,0.274,0.366,0.396
1668438037296,2022-11-14T17.00.37.296,7.362,0.335,0.335,0.488
1668438037336,2022-11-14T17.00.37.336,7.402,0.579,0.396,0.579
1668438037377,2022-11-14T17.00.37.377,7.443,0.732,0.244,0.610
1668438037416,2022-11-14T17.00.37.416,7.482,0.427,0.091,0.427
1668438037457,2022-11-14T17.00.37.457,7.523,0.061,0.061,0.305
1668438037497,2022-11-14T17.00.37.497,7.563,0.396,0.091,0.335
1668438037538,2022-11-14T17.00.37.538,7.604,0.213,0.122,0.244
1668438037577,2022-11-14T17.00.37.577,7.643,-0.061,0.122,0.091
1668438037618,2022-11-14T17.00.37.618,7.684,-0.335,0.122,0.091
1668438037658,2022-11-14T17.00.37.658,7.724,-0.244,0.061,0.152
1668438037699,2022-11-14T17.00.37.699,7.765,-0.213,0.030,-0.030
1668438037738,2022-11-14T17.00.37.738,7.804,-0.122,-0.030,-0.244
1668438037779,2022-11-14T17.00.37.779,7.845,-0.152,0.061,-0.061
1668438037819,2022-11-14T17.00.37.819,7.885,0.091,0.213,0.152
1668438037860,2022-11-14T17.00.37.860,7.926,0.457,0.366,0.244
1668438037900,2022-11-14T17.00.37.900,7.966,0.274,0.274,0.274
1668438037939,2022-11-14T17.00.37.939,8.005,-0.213,0.091,0.091
1668438037980,2022-11-14T17.00.37.980,8.046,-0.274,0.061,0.000
1668438038020,2022-11-14T17.00.38.020,8.086,0.274,0.122,0.213
1668438038061,2022-11-14T17.00.38.061,8.127,0.122,0.091,0.244
1668438038100,2022-11-14T17.00.38.100,8.166,0.061,0.213,0.244
1668438038141,2022-11-14T17.00.38.141,8.207,0.091,0.213,0.183
1668438038181,2022-11-14T17.00.38.181,8.247,0.122,0.244,0.213
1668438038222,2022-11-14T17.00.38.222,8.288,0.152,0.244,0.274
1668438038261,2022-11-14T17.00.38.261,8.327,-0.152,0.152,0.152
1668438038302,2022-11-14T17.00.38.302,8.368,-0.335,0.122,0.000
1668438038342,2022-11-14T17.00.38.342,8.408,-0.366,0.000,0.030
1668438038383,2022-11-14T17.00.38.383,8.449,0.091,0.030,0.061
1668438038423,2022-11-14T17.00.38.423,8.489,0.030,0.122,0.091
1668438038464,2022-11-14T17.00.38.464,8.530,-0.152,0.152,0.061
1668438038503,2022-11-14T17.00.38.503,8.569,-0.183,0.183,0.061
1668438038543,2022-11-14T17.00.38.543,8.609,-0.122,0.152,0.061
1668438038584,2022-11-14T17.00.38.584,8.650,-0.061,0.122,0.030
1668438038623,2022-11-14T17.00.38.623,8.689,-0.030,0.213,0.061
1668438038664,2022-11-14T17.00.38.664,8.730,-0.061,0.213,0.183
1668438038704,2022-11-14T17.00.38.704,8.770,-0.122,0.183,0.183
1668438038745,2022-11-14T17.00.38.745,8.811,0.000,0.244,0.213
1668438038784,2022-11-14T17.00.38.784,8.850,0.030,0.213,0.183
1668438038825,2022-11-14T17.00.38.825,8.891,-0.122,0.061,-0.030
1668438038865,2022-11-14T17.00.38.865,8.931,-0.213,0.000,-0.030
1668438038906,2022-11-14T17.00.38.906,8.972,-0.091,0.061,0.061
1668438038945,2022-11-14T17.00.38.945,9.011,-0.091,0.061,0.061
1668438038986,2022-11-14T17.00.38.986,9.052,-0.091,0.091,-0.030
1668438039026,2022-11-14T17.00.39.026,9.092,-0.061,0.061,0.000
1668438039066,2022-11-14T17.00.39.066,9.132,-0.152,0.061,0.030
1668438039107,2022-11-14T17.00.39.107,9.173,0.030,0.091,0.091
1668438039146,2022-11-14T17.00.39.146,9.212,0.152,0.183,0.030
1668438039187,2022-11-14T17.00.39.187,9.253,-0.305,0.061,0.061
1668438039227,2022-11-14T17.00.39.227,9.293,0.061,-0.030,0.122
1668438039268,2022-11-14T17.00.39.268,9.334,0.244,0.091,0.091
1668438039307,2022-11-14T17.00.39.307,9.373,0.061,0.122,0.122
1668438039348,2022-11-14T17.00.39.348,9.414,-0.274,0.061,0.030
1668438039388,2022-11-14T17.00.39.388,9.454,-0.122,0.091,0.091
1668438039429,2022-11-14T17.00.39.429,9.495,0.000,0.122,0.061
1668438039468,2022-11-14T17.00.39.468,9.534,-0.152,0.091,-0.091
1668438039509,2022-11-14T17.00.39.509,9.575,-0.183,0.122,-0.061
1668438039549,2022-11-14T17.00.39.549,9.615,-0.122,0.152,0.061
1668438039590,2022-11-14T17.00.39.590,9.656,-0.030,0.183,0.000
1668438039630,2022-11-14T17.00.39.630,9.696,-0.274,0.122,-0.091
1668438039669,2022-11-14T17.00.39.669,9.735,-0.213,0.122,-0.061
1668438039710,2022-11-14T17.00.39.710,9.776,-0.152,0.152,0.000
1668438039750,2022-11-14T17.00.39.750,9.816,0.091,0.335,0.152
1668438039791,2022-11-14T17.00.39.791,9.857,0.427,0.610,0.457
1668438039830,2022-11-14T17.00.39.830,9.896,0.061,0.549,0.793
1668438039871,2022-11-14T17.00.39.871,9.937,0.000,0.000,0.335
1668438039911,2022-11-14T17.00.39.911,9.977,-0.183,-0.061,-0.030
1668438039952,2022-11-14T17.00.39.952,10.018,-0.030,0.122,-0.183
1668438039991,2022-11-14T17.00.39.991,10.057,-0.122,0.152,-0.213
1668438040032,2022-11-14T17.00.40.032,10.098,-0.335,0.091,0.000
1668438040072,2022-11-14T17.00.40.072,10.138,-0.152,0.061,0.030
1668438040113,2022-11-14T17.00.40.113,10.179,0.000,0.030,-0.061
1668438040152,2022-11-14T17.00.40.152,10.218,-0.091,0.030,-0.152
1668438040194,2022-11-14T17.00.40.194,10.260,-0.213,0.030,-0.183
1668438040233,2022-11-14T17.00.40.233,10.299,-0.335,0.000,-0.091
1668438040273,2022-11-14T17.00.40.273,10.339,-0.122,0.061,0.030
1668438040314,2022-11-14T17.00.40.314,10.380,-0.061,0.122,0.122
1668438040353,2022-11-14T17.00.40.353,10.419,-0.030,0.152,0.091
1668438040394,2022-11-14T17.00.40.394,10.460,0.213,0.213,0.091
1668438040434,2022-11-14T17.00.40.434,10.500,-0.213,0.091,0.000
1668438040475,2022-11-14T17.00.40.475,10.541,-0.183,0.091,0.030
1668438040514,2022-11-14T17.00.40.514,10.580,0.030,0.152,0.091
1668438040555,2022-11-14T17.00.40.555,10.621,-0.122,0.091,0.030
1668438040595,2022-11-14T17.00.40.595,10.661,-0.030,0.152,-0.061
1668438040636,2022-11-14T17.00.40.636,10.702,-0.305,0.030,-0.061
1668438040675,2022-11-14T17.00.40.675,10.741,-0.061,0.152,0.030
1668438040716,2022-11-14T17.00.40.716,10.782,0.061,0.244,0.091
1668438040756,2022-11-14T17.00.40.756,10.822,-0.152,0.183,0.091
1668438040796,2022-11-14T17.00.40.796,10.862,-0.183,0.152,0.122
1668438040837,2022-11-14T17.00.40.837,10.903,0.061,0.183,0.122
1668438040876,2022-11-14T17.00.40.876,10.942,-0.183,0.091,0.030
1668438040917,2022-11-14T17.00.40.917,10.983,-0.091,-0.030,-0.030
1668438040957,2022-11-14T17.00.40.957,11.023,-0.213,-0.061,-0.030
1668438040998,2022-11-14T17.00.40.998,11.064,-0.244,0.030,0.000
1668438041037,2022-11-14T17.00.41.037,11.103,0.030,0.152,0.030
1668438041078,2022-11-14T17.00.41.078,11.144,-0.122,0.091,0.061
1668438041118,2022-11-14T17.00.41.118,11.184,0.091,0.122,-0.061
1668438041159,2022-11-14T17.00.41.159,11.225,-0.457,-0.061,-0.122
1668438041198,2022-11-14T17.00.41.198,11.264,-0.183,0.030,0.030
1668438041239,2022-11-14T17.00.41.239,11.305,0.305,0.152,0.091
1668438041279,2022-11-14T17.00.41.279,11.345,-0.061,0.152,0.061
1668438041320,2022-11-14T17.00.41.320,11.386,-0.122,0.152,0.061
1668438041360,2022-11-14T17.00.41.360,11.426,-0.274,0.091,0.061
1668438041399,2022-11-14T17.00.41.399,11.465,0.213,0.244,0.061
1668438041440,2022-11-14T17.00.41.440,11.506,0.000,0.152,0.030
1668438041480,2022-11-14T17.00.41.480,11.546,-0.274,0.122,0.000
1668438041521,2022-11-14T17.00.41.521,11.587,0.000,0.152,0.091
1668438041560,2022-11-14T17.00.41.560,11.626,0.152,0.152,0.091
1668438041601,2022-11-14T17.00.41.601,11.667,-0.061,0.152,0.030
1668438041641,2022-11-14T17.00.41.641,11.707,0.152,0.183,0.000
1668438041682,2022-11-14T17.00.41.682,11.748,-0.061,0.152,0.091
1668438041721,2022-11-14T17.00.41.721,11.787,-0.335,0.061,0.061
1668438041762,2022-11-14T17.00.41.762,11.828,-0.152,-0.030,0.000
1668438041802,2022-11-14T17.00.41.802,11.868,-0.030,0.000,0.030
1668438041843,2022-11-14T17.00.41.843,11.909,0.061,0.122,0.061
1668438041882,2022-11-14T17.00.41.882,11.948,-0.030,0.122,0.122
1668438041923,2022-11-14T17.00.41.923,11.989,-0.091,0.152,0.152
1668438041963,2022-11-14T17.00.41.963,12.029,0.030,0.091,0.122
1668438042003,2022-11-14T17.00.42.003,12.069,0.061,0.122,0.030
1668438042044,2022-11-14T17.00.42.044,12.110,-0.030,0.183,0.000
1668438042083,2022-11-14T17.00.42.083,12.149,-0.244,0.152,0.030
1668438042124,2022-11-14T17.00.42.124,12.190,-0.030,0.244,0.091
1668438042164,2022-11-14T17.00.42.164,12.230,0.000,0.183,0.000
1668438042205,2022-11-14T17.00.42.205,12.271,-0.122,0.122,0.030
1668438042244,2022-11-14T17.00.42.244,12.310,-0.091,0.061,0.061
1668438042285,2022-11-14T17.00.42.285,12.351,-0.244,0.000,0.061
1668438042325,2022-11-14T17.00.42.325,12.391,-0.091,0.030,0.091
1668438042366,2022-11-14T17.00.42.366,12.432,-0.091,0.122,0.061
1668438042405,2022-11-14T17.00.42.405,12.471,0.122,0.305,0.000
1668438042446,2022-11-14T17.00.42.446,12.512,-0.030,0.274,-0.030
1668438042486,2022-11-14T17.00.42.486,12.552,-0.335,0.213,-0.091
1668438042527,2022-11-14T17.00.42.527,12.593,-0.701,0.030,-0.305
1668438042567,2022-11-14T17.00.42.567,12.633,-0.884,0.030,-0.305
1668438042606,2022-11-14T17.00.42.606,12.672,-0.030,0.030,-0.030
1668438042647,2022-11-14T17.00.42.647,12.713,-0.305,-0.061,-0.061
1668438042687,2022-11-14T17.00.42.687,12.753,-0.518,0.061,-0.030
1668438042728,2022-11-14T17.00.42.728,12.794,0.183,0.244,0.091
1668438042767,2022-11-14T17.00.42.767,12.833,0.305,0.213,0.122
1668438042808,2022-11-14T17.00.42.808,12.874,-0.244,0.091,0.061
1668438042848,2022-11-14T17.00.42.848,12.914,-0.183,0.091,0.091
1668438042889,2022-11-14T17.00.42.889,12.955,0.122,0.091,0.122
1668438042928,2022-11-14T17.00.42.928,12.994,0.396,0.183,0.091
1668438042969,2022-11-14T17.00.42.969,13.035,0.061,0.061,-0.122
1668438043009,2022-11-14T17.00.43.009,13.075,-0.213,-0.122,-0.274
1668438043050,2022-11-14T17.00.43.050,13.116,0.030,0.030,0.183
1668438043090,2022-11-14T17.00.43.090,13.156,1.159,0.488,1.189
1668438043129,2022-11-14T17.00.43.129,13.195,2.043,0.579,1.799
1668438043170,2022-11-14T17.00.43.170,13.236,1.311,0.091,0.854
1668438043210,2022-11-14T17.00.43.210,13.276,-0.183,-0.091,-0.061
1668438043251,2022-11-14T17.00.43.251,13.317,-0.854,-0.122,-0.610
1668438043290,2022-11-14T17.00.43.290,13.356,-0.366,-0.457,-0.579
1668438043331,2022-11-14T17.00.43.331,13.397,-0.030,0.183,-0.396
1668438043371,2022-11-14T17.00.43.371,13.437,0.000,0.488,-0.244
1668438043412,2022-11-14T17.00.43.412,13.478,-0.213,0.427,0.000
1668438043451,2022-11-14T17.00.43.451,13.517,-0.427,0.122,0.000
1668438043492,2022-11-14T17.00.43.492,13.558,-0.488,-0.152,-0.427
1668438043532,2022-11-14T17.00.43.532,13.598,-0.183,-0.183,-0.518
1668438043573,2022-11-14T17.00.43.573,13.639,-0.579,-0.152,-0.549
1668438043612,2022-11-14T17.00.43.612,13.678,-0.610,-0.183,-0.305
1668438043653,2022-11-14T17.00.43.653,13.719,0.030,-0.091,-0.030
1668438043693,2022-11-14T17.00.43.693,13.759,-0.305,0.152,0.122
1668438043733,2022-11-14T17.00.43.733,13.799,-0.152,0.122,0.244
1668438043774,2022-11-14T17.00.43.774,13.840,-0.183,0.030,0.091
1668438043813,2022-11-14T17.00.43.813,13.879,0.183,0.152,0.091
1668438043854,2022-11-14T17.00.43.854,13.920,0.244,0.335,0.213
1668438043894,2022-11-14T17.00.43.894,13.960,0.091,0.396,0.274
1668438043935,2022-11-14T17.00.43.935,14.001,-0.091,0.274,0.213
1668438043974,2022-11-14T17.00.43.974,14.040,0.061,0.183,0.061
1668438044015,2022-11-14T17.00.44.015,14.081,-0.061,0.183,0.091
1668438044055,2022-11-14T17.00.44.055,14.121,0.000,0.152,0.183
1668438044096,2022-11-14T17.00.44.096,14.162,-0.061,0.183,0.122
1668438044135,2022-11-14T17.00.44.135,14.201,-0.061,0.152,0.061
1668438044176,2022-11-14T17.00.44.176,14.242,-0.061,0.183,-0.030
1668438044216,2022-11-14T17.00.44.216,14.282,-0.274,0.091,0.000
1668438044257,2022-11-14T17.00.44.257,14.323,0.000,0.061,0.061
1668438044297,2022-11-14T17.00.44.297,14.363,0.000,0.091,0.061
1668438044336,2022-11-14T17.00.44.336,14.402,-0.152,0.152,0.000
1668438044377,2022-11-14T17.00.44.377,14.443,-0.061,0.152,0.122
1668438044417,2022-11-14T17.00.44.417,14.483,-0.061,0.122,0.152
1668438044458,2022-11-14T17.00.44.458,14.524,0.000,0.152,0.061
1668438044497,2022-11-14T17.00.44.497,14.563,-0.122,0.122,-0.030
1668438044538,2022-11-14T17.00.44.538,14.604,0.061,0.183,0.122
1668438044578,2022-11-14T17.00.44.578,14.644,0.213,0.244,0.213
1668438044619,2022-11-14T17.00.44.619,14.685,0.030,0.213,0.244
