epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668440326236,2022-11-14T17.38.46.236,1.690,-0.213,-0.030,-0.061
1668440326276,2022-11-14T17.38.46.276,1.730,-0.152,0.091,0.091
1668440326317,2022-11-14T17.38.46.317,1.771,0.000,0.183,0.213
1668440326356,2022-11-14T17.38.46.356,1.810,-0.061,0.091,0.122
1668440326397,2022-11-14T17.38.46.397,1.851,-0.091,0.061,0.061
1668440326437,2022-11-14T17.38.46.437,1.891,-0.091,0.091,0.000
1668440326478,2022-11-14T17.38.46.478,1.932,-0.030,0.183,0.213
1668440326517,2022-11-14T17.38.46.517,1.971,0.244,0.335,0.335
1668440326558,2022-11-14T17.38.46.558,2.012,0.000,0.244,0.091
1668440326598,2022-11-14T17.38.46.598,2.052,-0.183,0.152,0.061
1668440326639,2022-11-14T17.38.46.639,2.093,-0.122,0.213,0.091
1668440326678,2022-11-14T17.38.46.678,2.132,-0.030,0.122,0.030
1668440326719,2022-11-14T17.38.46.719,2.173,-0.091,0.091,0.000
1668440326759,2022-11-14T17.38.46.759,2.213,-0.152,0.122,0.030
1668440326800,2022-11-14T17.38.46.800,2.254,-0.091,0.152,0.091
1668440326840,2022-11-14T17.38.46.840,2.294,-0.183,0.091,-0.030
1668440326879,2022-11-14T17.38.46.879,2.333,-0.244,0.030,-0.091
1668440326920,2022-11-14T17.38.46.920,2.374,0.091,0.000,0.152
1668440326960,2022-11-14T17.38.46.960,2.414,0.030,-0.030,0.213
1668440327001,2022-11-14T17.38.47.001,2.455,-0.091,0.091,0.183
1668440327040,2022-11-14T17.38.47.040,2.494,0.030,0.244,0.183
1668440327081,2022-11-14T17.38.47.081,2.535,0.030,0.091,0.213
1668440327121,2022-11-14T17.38.47.121,2.575,0.061,0.122,0.244
1668440327162,2022-11-14T17.38.47.162,2.616,-0.152,0.122,0.122
1668440327201,2022-11-14T17.38.47.201,2.655,-0.061,0.183,0.183
1668440327242,2022-11-14T17.38.47.242,2.696,0.244,0.396,0.396
1668440327282,2022-11-14T17.38.47.282,2.736,0.091,0.305,0.091
1668440327323,2022-11-14T17.38.47.323,2.777,-0.183,0.091,-0.061
1668440327363,2022-11-14T17.38.47.363,2.817,-0.122,0.122,0.000
1668440327402,2022-11-14T17.38.47.402,2.856,-0.152,0.152,-0.030
1668440327443,2022-11-14T17.38.47.443,2.897,-0.091,0.183,-0.030
1668440327483,2022-11-14T17.38.47.483,2.937,0.030,0.274,0.122
1668440327524,2022-11-14T17.38.47.524,2.978,-0.122,0.274,0.000
1668440327563,2022-11-14T17.38.47.563,3.017,-0.122,0.183,0.030
1668440327604,2022-11-14T17.38.47.604,3.058,0.061,0.213,0.152
1668440327644,2022-11-14T17.38.47.644,3.098,-0.061,0.183,0.061
1668440327685,2022-11-14T17.38.47.685,3.139,-0.122,0.183,0.061
1668440327724,2022-11-14T17.38.47.724,3.178,-0.244,0.122,0.000
1668440327765,2022-11-14T17.38.47.765,3.219,-0.183,0.183,0.091
1668440327805,2022-11-14T17.38.47.805,3.259,-0.244,0.335,0.152
1668440327846,2022-11-14T17.38.47.846,3.300,0.061,0.213,0.274
1668440327886,2022-11-14T17.38.47.886,3.340,-0.152,0.000,0.061
1668440327927,2022-11-14T17.38.47.927,3.381,-0.244,-0.030,0.061
1668440327966,2022-11-14T17.38.47.966,3.420,-0.152,0.122,0.122
1668440328006,2022-11-14T17.38.48.006,3.460,-0.030,0.213,0.152
1668440328047,2022-11-14T17.38.48.047,3.501,0.000,0.122,0.122
1668440328086,2022-11-14T17.38.48.086,3.540,-0.244,0.091,-0.091
1668440328127,2022-11-14T17.38.48.127,3.581,-0.213,0.122,0.000
1668440328167,2022-11-14T17.38.48.167,3.621,0.030,0.183,0.183
1668440328208,2022-11-14T17.38.48.208,3.662,0.000,0.122,0.091
1668440328247,2022-11-14T17.38.48.247,3.701,-0.152,0.091,0.000
1668440328288,2022-11-14T17.38.48.288,3.742,-0.244,0.091,0.030
1668440328328,2022-11-14T17.38.48.328,3.782,-0.061,0.152,0.122
1668440328369,2022-11-14T17.38.48.369,3.823,0.061,0.183,0.122
1668440328408,2022-11-14T17.38.48.408,3.862,-0.061,0.152,0.030
1668440328449,2022-11-14T17.38.48.449,3.903,-0.030,0.213,0.122
1668440328489,2022-11-14T17.38.48.489,3.943,-0.122,0.183,0.061
1668440328529,2022-11-14T17.38.48.529,3.983,-0.122,0.122,-0.030
1668440328570,2022-11-14T17.38.48.570,4.024,-0.030,0.152,0.030
1668440328609,2022-11-14T17.38.48.609,4.063,-0.061,0.152,0.122
1668440328650,2022-11-14T17.38.48.650,4.104,-0.061,0.152,0.122
1668440328690,2022-11-14T17.38.48.690,4.144,-0.183,0.091,-0.030
1668440328731,2022-11-14T17.38.48.731,4.185,-0.335,0.030,-0.152
1668440328770,2022-11-14T17.38.48.770,4.224,-0.091,-0.061,-0.122
1668440328811,2022-11-14T17.38.48.811,4.265,0.061,-0.122,-0.122
1668440328851,2022-11-14T17.38.48.851,4.305,-0.183,0.000,-0.030
1668440328892,2022-11-14T17.38.48.892,4.346,-0.091,0.213,0.091
1668440328931,2022-11-14T17.38.48.931,4.385,-0.061,0.152,0.061
1668440328972,2022-11-14T17.38.48.972,4.426,0.000,0.030,0.091
1668440329012,2022-11-14T17.38.49.012,4.466,-0.030,0.030,0.061
1668440329053,2022-11-14T17.38.49.053,4.507,-0.122,0.061,0.061
1668440329093,2022-11-14T17.38.49.093,4.547,0.061,0.152,0.244
1668440329132,2022-11-14T17.38.49.132,4.586,0.030,0.152,0.274
1668440329173,2022-11-14T17.38.49.173,4.627,-0.183,0.122,0.183
1668440329213,2022-11-14T17.38.49.213,4.667,-0.091,0.091,0.061
1668440329254,2022-11-14T17.38.49.254,4.708,-0.061,0.122,0.061
1668440329293,2022-11-14T17.38.49.293,4.747,-0.122,0.152,0.122
1668440329334,2022-11-14T17.38.49.334,4.788,-0.274,0.061,-0.030
1668440329374,2022-11-14T17.38.49.374,4.828,-0.183,0.152,-0.091
1668440329415,2022-11-14T17.38.49.415,4.869,-0.091,0.152,-0.061
1668440329454,2022-11-14T17.38.49.454,4.908,-0.122,0.122,0.000
1668440329495,2022-11-14T17.38.49.495,4.949,-0.030,0.152,0.030
1668440329535,2022-11-14T17.38.49.535,4.989,-0.030,0.183,0.061
1668440329576,2022-11-14T17.38.49.576,5.030,-0.122,0.152,0.061
1668440329615,2022-11-14T17.38.49.615,5.069,-0.122,0.183,0.152
1668440329655,2022-11-14T17.38.49.655,5.109,-0.030,0.183,0.122
1668440329696,2022-11-14T17.38.49.696,5.150,-0.305,0.061,0.000
1668440329736,2022-11-14T17.38.49.736,5.190,0.244,0.122,0.335
1668440329777,2022-11-14T17.38.49.777,5.231,0.366,0.366,0.244
1668440329816,2022-11-14T17.38.49.816,5.270,-0.640,0.061,-0.396
1668440329857,2022-11-14T17.38.49.857,5.311,-0.335,0.183,-0.366
1668440329897,2022-11-14T17.38.49.897,5.351,0.122,0.305,0.061
1668440329938,2022-11-14T17.38.49.938,5.392,0.061,0.000,0.152
1668440329977,2022-11-14T17.38.49.977,5.431,-0.122,0.000,0.000
1668440330018,2022-11-14T17.38.50.018,5.472,-0.183,0.183,-0.213
1668440330058,2022-11-14T17.38.50.058,5.512,-0.762,-0.091,-0.671
1668440330099,2022-11-14T17.38.50.099,5.553,-0.396,-0.122,-0.396
1668440330138,2022-11-14T17.38.50.138,5.592,0.640,0.335,0.427
1668440330179,2022-11-14T17.38.50.179,5.633,0.457,0.366,0.366
1668440330219,2022-11-14T17.38.50.219,5.673,-0.854,0.000,-0.518
1668440330259,2022-11-14T17.38.50.259,5.713,-1.037,-0.091,-0.549
1668440330300,2022-11-14T17.38.50.300,5.754,-0.122,0.183,0.122
1668440330339,2022-11-14T17.38.50.339,5.793,0.061,0.244,0.183
1668440330380,2022-11-14T17.38.50.380,5.834,-0.122,0.122,0.000
1668440330420,2022-11-14T17.38.50.420,5.874,-0.183,0.122,-0.091
1668440330461,2022-11-14T17.38.50.461,5.915,-0.183,0.122,-0.152
1668440330500,2022-11-14T17.38.50.500,5.954,-0.122,0.091,-0.183
1668440330541,2022-11-14T17.38.50.541,5.995,-0.213,0.000,-0.213
1668440330581,2022-11-14T17.38.50.581,6.035,0.091,0.244,-0.030
1668440330622,2022-11-14T17.38.50.622,6.076,-0.335,0.152,-0.244
1668440330661,2022-11-14T17.38.50.661,6.115,-0.061,0.030,-0.061
1668440330702,2022-11-14T17.38.50.702,6.156,0.488,0.213,0.335
1668440330742,2022-11-14T17.38.50.742,6.196,0.183,0.335,0.488
1668440330782,2022-11-14T17.38.50.782,6.236,-0.122,0.091,0.244
1668440330823,2022-11-14T17.38.50.823,6.277,0.274,0.427,0.091
1668440330862,2022-11-14T17.38.50.862,6.316,0.305,0.274,0.152
1668440330903,2022-11-14T17.38.50.903,6.357,0.030,0.030,-0.091
1668440330943,2022-11-14T17.38.50.943,6.397,0.122,0.152,-0.091
1668440330984,2022-11-14T17.38.50.984,6.438,0.183,0.244,0.061
1668440331023,2022-11-14T17.38.51.023,6.477,0.305,0.427,0.274
1668440331064,2022-11-14T17.38.51.064,6.518,0.122,0.305,0.183
1668440331104,2022-11-14T17.38.51.104,6.558,-0.030,0.152,0.091
1668440331145,2022-11-14T17.38.51.145,6.599,0.366,0.274,0.152
1668440331184,2022-11-14T17.38.51.184,6.638,-0.030,0.152,-0.030
1668440331225,2022-11-14T17.38.51.225,6.679,0.030,0.213,0.122
1668440331265,2022-11-14T17.38.51.265,6.719,0.122,0.274,0.152
1668440331304,2022-11-14T17.38.51.304,6.758,-0.152,0.183,-0.122
1668440331345,2022-11-14T17.38.51.345,6.799,-0.457,0.030,-0.305
1668440331385,2022-11-14T17.38.51.385,6.839,-0.213,0.091,-0.152
1668440331426,2022-11-14T17.38.51.426,6.880,0.000,0.274,0.030
1668440331466,2022-11-14T17.38.51.466,6.920,-0.244,0.122,-0.122
1668440331507,2022-11-14T17.38.51.507,6.961,-0.549,0.000,-0.366
1668440331546,2022-11-14T17.38.51.546,7.000,-0.366,-0.061,-0.244
1668440331587,2022-11-14T17.38.51.587,7.041,0.152,-0.030,0.000
1668440331627,2022-11-14T17.38.51.627,7.081,-0.396,-0.030,-0.183
1668440331668,2022-11-14T17.38.51.668,7.122,-1.159,0.000,-0.579
1668440331707,2022-11-14T17.38.51.707,7.161,-0.976,-0.122,-0.701
1668440331748,2022-11-14T17.38.51.748,7.202,-0.213,-0.183,-0.549
1668440331788,2022-11-14T17.38.51.788,7.242,-0.091,-0.244,-0.335
1668440331829,2022-11-14T17.38.51.829,7.283,0.000,-0.091,-0.030
1668440331868,2022-11-14T17.38.51.868,7.322,-0.762,-0.091,0.244
1668440331908,2022-11-14T17.38.51.908,7.362,-2.622,-0.671,-0.091
1668440331949,2022-11-14T17.38.51.949,7.403,-0.915,-0.366,-0.274
1668440331989,2022-11-14T17.38.51.989,7.443,0.213,0.061,-0.335
1668440332030,2022-11-14T17.38.52.030,7.484,0.945,0.366,-0.061
1668440332069,2022-11-14T17.38.52.069,7.523,0.762,0.396,0.030
1668440332110,2022-11-14T17.38.52.110,7.564,0.427,0.427,0.244
1668440332150,2022-11-14T17.38.52.150,7.604,0.793,0.549,0.610
1668440332191,2022-11-14T17.38.52.191,7.645,0.427,0.427,0.366
1668440332230,2022-11-14T17.38.52.230,7.684,-0.183,0.183,-0.061
1668440332271,2022-11-14T17.38.52.271,7.725,-0.030,0.122,0.061
1668440332311,2022-11-14T17.38.52.311,7.765,0.030,0.091,0.122
1668440332352,2022-11-14T17.38.52.352,7.806,0.030,-0.030,0.183
1668440332391,2022-11-14T17.38.52.391,7.845,-0.183,-0.213,0.000
1668440332431,2022-11-14T17.38.52.431,7.885,-1.006,-0.793,-0.579
1668440332472,2022-11-14T17.38.52.472,7.926,-1.128,-1.220,-1.098
1668440332511,2022-11-14T17.38.52.511,7.965,-0.183,-0.823,-0.732
1668440332552,2022-11-14T17.38.52.552,8.006,0.213,0.000,-0.091
1668440332592,2022-11-14T17.38.52.592,8.046,-0.091,0.518,0.183
1668440332633,2022-11-14T17.38.52.633,8.087,-0.366,0.488,0.152
1668440332673,2022-11-14T17.38.52.673,8.127,-0.152,0.488,0.213
1668440332714,2022-11-14T17.38.52.714,8.168,0.091,0.640,0.488
1668440332753,2022-11-14T17.38.52.753,8.207,-0.122,0.610,0.488
1668440332794,2022-11-14T17.38.52.794,8.248,-0.183,0.305,0.030
1668440332834,2022-11-14T17.38.52.834,8.288,-0.274,0.122,-0.305
1668440332875,2022-11-14T17.38.52.875,8.329,-1.006,0.030,-0.366
1668440332914,2022-11-14T17.38.52.914,8.368,-0.183,0.305,0.244
1668440332954,2022-11-14T17.38.52.954,8.408,0.701,0.549,0.701
1668440332995,2022-11-14T17.38.52.995,8.449,0.183,0.183,0.183
1668440333034,2022-11-14T17.38.53.034,8.488,-0.183,0.183,0.000
1668440333075,2022-11-14T17.38.53.075,8.529,-0.122,0.427,0.305
1668440333115,2022-11-14T17.38.53.115,8.569,-0.305,0.122,0.244
1668440333156,2022-11-14T17.38.53.156,8.610,-0.061,0.152,0.000
1668440333196,2022-11-14T17.38.53.196,8.650,-0.549,-0.091,-0.549
1668440333237,2022-11-14T17.38.53.237,8.691,-0.762,-0.305,-0.640
1668440333276,2022-11-14T17.38.53.276,8.730,-0.061,0.000,0.000
1668440333317,2022-11-14T17.38.53.317,8.771,0.213,0.183,0.274
1668440333357,2022-11-14T17.38.53.357,8.811,0.274,0.061,0.305
1668440333398,2022-11-14T17.38.53.398,8.852,0.457,0.091,0.579
1668440333437,2022-11-14T17.38.53.437,8.891,0.945,0.427,0.884
1668440333478,2022-11-14T17.38.53.478,8.932,0.427,0.366,0.488
1668440333518,2022-11-14T17.38.53.518,8.972,0.244,0.305,0.335
1668440333557,2022-11-14T17.38.53.557,9.011,0.152,0.366,0.244
1668440333598,2022-11-14T17.38.53.598,9.052,-0.305,0.122,-0.061
1668440333638,2022-11-14T17.38.53.638,9.092,-0.030,0.152,0.091
1668440333679,2022-11-14T17.38.53.679,9.133,-0.152,0.183,0.122
1668440333719,2022-11-14T17.38.53.719,9.173,-0.244,0.000,0.030
1668440333760,2022-11-14T17.38.53.760,9.214,-0.366,-0.213,-0.152
1668440333799,2022-11-14T17.38.53.799,9.253,-0.305,-0.122,-0.152
1668440333840,2022-11-14T17.38.53.840,9.294,-0.427,-0.061,-0.213
1668440333880,2022-11-14T17.38.53.880,9.334,-0.335,-0.030,-0.152
1668440333921,2022-11-14T17.38.53.921,9.375,-0.091,0.152,-0.030
1668440333960,2022-11-14T17.38.53.960,9.414,-0.091,0.183,-0.091
1668440334001,2022-11-14T17.38.54.001,9.455,-0.183,0.213,-0.030
1668440334041,2022-11-14T17.38.54.041,9.495,-0.335,0.122,-0.183
1668440334082,2022-11-14T17.38.54.082,9.536,-0.122,0.152,0.000
1668440334121,2022-11-14T17.38.54.121,9.575,0.274,0.183,0.152
1668440334161,2022-11-14T17.38.54.161,9.615,-0.030,-0.122,-0.152
1668440334202,2022-11-14T17.38.54.202,9.656,0.091,-0.244,-0.122
1668440334241,2022-11-14T17.38.54.241,9.695,0.274,0.122,0.122
1668440334282,2022-11-14T17.38.54.282,9.736,0.244,0.457,0.427
1668440334322,2022-11-14T17.38.54.322,9.776,-0.030,0.274,0.152
1668440334363,2022-11-14T17.38.54.363,9.817,-0.213,0.061,-0.061
1668440334403,2022-11-14T17.38.54.403,9.857,-0.244,0.061,-0.061
1668440334444,2022-11-14T17.38.54.444,9.898,-0.610,-0.091,-0.244
1668440334483,2022-11-14T17.38.54.483,9.937,-0.213,0.000,0.000
1668440334524,2022-11-14T17.38.54.524,9.978,0.030,0.061,0.061
1668440334564,2022-11-14T17.38.54.564,10.018,-0.061,0.000,0.000
1668440334605,2022-11-14T17.38.54.605,10.059,-0.091,0.061,0.000
1668440334644,2022-11-14T17.38.54.644,10.098,0.213,0.213,0.274
1668440334685,2022-11-14T17.38.54.685,10.139,0.640,0.457,0.640
1668440334725,2022-11-14T17.38.54.725,10.179,0.640,0.518,0.671
1668440334764,2022-11-14T17.38.54.764,10.218,0.640,0.579,0.732
1668440334805,2022-11-14T17.38.54.805,10.259,0.396,0.396,0.610
1668440334845,2022-11-14T17.38.54.845,10.299,0.305,0.305,0.488
1668440334886,2022-11-14T17.38.54.886,10.340,-0.061,0.274,0.244
1668440334926,2022-11-14T17.38.54.926,10.380,-0.396,0.122,0.000
1668440334967,2022-11-14T17.38.54.967,10.421,-0.152,0.091,0.000
1668440335006,2022-11-14T17.38.55.006,10.460,-0.183,-0.030,-0.152
1668440335047,2022-11-14T17.38.55.047,10.501,-0.274,-0.183,-0.244
1668440335087,2022-11-14T17.38.55.087,10.541,-0.030,-0.183,-0.122
1668440335128,2022-11-14T17.38.55.128,10.582,-0.274,-0.061,0.000
1668440335167,2022-11-14T17.38.55.167,10.621,-0.274,0.091,0.091
1668440335208,2022-11-14T17.38.55.208,10.662,-0.183,0.000,-0.213
1668440335248,2022-11-14T17.38.55.248,10.702,-0.152,0.000,-0.244
1668440335287,2022-11-14T17.38.55.287,10.741,-0.030,-0.030,-0.122
1668440335328,2022-11-14T17.38.55.328,10.782,0.183,0.091,0.152
1668440335368,2022-11-14T17.38.55.368,10.822,0.366,0.396,0.274
1668440335409,2022-11-14T17.38.55.409,10.863,-0.549,-0.030,-0.366
1668440335448,2022-11-14T17.38.55.448,10.902,-0.915,-0.244,-0.610
1668440335490,2022-11-14T17.38.55.490,10.944,-0.549,0.030,-0.305
1668440335529,2022-11-14T17.38.55.529,10.983,-0.274,0.030,-0.213
1668440335570,2022-11-14T17.38.55.570,11.024,-0.152,0.000,-0.183
1668440335610,2022-11-14T17.38.55.610,11.064,-0.213,0.091,-0.152
1668440335651,2022-11-14T17.38.55.651,11.105,-1.037,-0.030,-0.488
1668440335690,2022-11-14T17.38.55.690,11.144,-0.976,-0.030,-0.335
1668440335731,2022-11-14T17.38.55.731,11.185,0.122,0.213,0.244
1668440335771,2022-11-14T17.38.55.771,11.225,0.457,0.274,0.305
1668440335812,2022-11-14T17.38.55.812,11.266,0.122,0.152,0.152
1668440335851,2022-11-14T17.38.55.851,11.305,0.030,0.213,0.061
1668440335891,2022-11-14T17.38.55.891,11.345,-0.457,0.061,-0.305
1668440335932,2022-11-14T17.38.55.932,11.386,-0.884,-0.183,-0.640
1668440335971,2022-11-14T17.38.55.971,11.425,-0.640,-0.061,-0.305
1668440336012,2022-11-14T17.38.56.012,11.466,-0.091,0.183,0.000
1668440336052,2022-11-14T17.38.56.052,11.506,-0.579,-0.061,-0.549
1668440336093,2022-11-14T17.38.56.093,11.547,-1.280,-0.427,-1.037
1668440336133,2022-11-14T17.38.56.133,11.587,0.152,0.030,-0.091
1668440336174,2022-11-14T17.38.56.174,11.628,0.854,0.366,0.549
1668440336213,2022-11-14T17.38.56.213,11.667,0.335,0.274,0.457
1668440336254,2022-11-14T17.38.56.254,11.708,0.183,0.244,0.335
1668440336294,2022-11-14T17.38.56.294,11.748,0.000,0.244,0.213
1668440336335,2022-11-14T17.38.56.335,11.789,0.244,0.274,0.366
1668440336374,2022-11-14T17.38.56.374,11.828,0.427,0.366,0.549
1668440336414,2022-11-14T17.38.56.414,11.868,0.305,0.335,0.549
1668440336455,2022-11-14T17.38.56.455,11.909,0.244,0.213,0.335
1668440336494,2022-11-14T17.38.56.494,11.948,0.030,0.213,0.274
1668440336535,2022-11-14T17.38.56.535,11.989,0.000,0.244,0.274
1668440336575,2022-11-14T17.38.56.575,12.029,-0.274,0.030,-0.030
1668440336616,2022-11-14T17.38.56.616,12.070,0.152,0.030,0.061
1668440336656,2022-11-14T17.38.56.656,12.110,0.061,0.061,-0.030
1668440336697,2022-11-14T17.38.56.697,12.151,-0.274,-0.030,-0.152
1668440336736,2022-11-14T17.38.56.736,12.190,-0.274,-0.030,-0.122
1668440336777,2022-11-14T17.38.56.777,12.231,0.488,0.366,0.396
1668440336817,2022-11-14T17.38.56.817,12.271,0.183,0.244,0.305
1668440336858,2022-11-14T17.38.56.858,12.312,-0.244,0.000,0.000
1668440336897,2022-11-14T17.38.56.897,12.351,-0.305,0.030,-0.213
1668440336937,2022-11-14T17.38.56.937,12.391,-0.366,0.030,-0.274
1668440336978,2022-11-14T17.38.56.978,12.432,-0.244,0.000,-0.061
1668440337017,2022-11-14T17.38.57.017,12.471,-0.396,-0.091,-0.183
1668440337058,2022-11-14T17.38.57.058,12.512,-0.549,-0.305,-0.427
1668440337098,2022-11-14T17.38.57.098,12.552,-0.305,-0.244,-0.366
1668440337139,2022-11-14T17.38.57.139,12.593,0.244,0.305,0.213
1668440337178,2022-11-14T17.38.57.178,12.632,0.335,0.488,0.488
1668440337219,2022-11-14T17.38.57.219,12.673,0.335,0.488,0.610
1668440337259,2022-11-14T17.38.57.259,12.713,0.030,0.152,0.305
1668440337300,2022-11-14T17.38.57.300,12.754,-0.244,-0.152,-0.152
1668440337340,2022-11-14T17.38.57.340,12.794,-0.335,0.030,-0.183
1668440337381,2022-11-14T17.38.57.381,12.835,-0.274,0.152,0.061
1668440337420,2022-11-14T17.38.57.420,12.874,-0.183,0.213,0.091
1668440337460,2022-11-14T17.38.57.460,12.914,-0.396,0.183,-0.152
1668440337501,2022-11-14T17.38.57.501,12.955,-0.579,-0.030,-0.396
1668440337540,2022-11-14T17.38.57.540,12.994,-0.671,-0.152,-0.488
1668440337581,2022-11-14T17.38.57.581,13.035,-0.335,0.061,-0.122
1668440337621,2022-11-14T17.38.57.621,13.075,0.122,0.396,0.274
1668440337662,2022-11-14T17.38.57.662,13.116,0.061,0.030,0.183
1668440337701,2022-11-14T17.38.57.701,13.155,-0.366,-0.213,-0.213
1668440337742,2022-11-14T17.38.57.742,13.196,-0.274,0.091,-0.122
1668440337782,2022-11-14T17.38.57.782,13.236,0.091,0.366,0.244
1668440337823,2022-11-14T17.38.57.823,13.277,0.152,0.274,0.335
1668440337863,2022-11-14T17.38.57.863,13.317,-0.030,0.183,0.091
1668440337904,2022-11-14T17.38.57.904,13.358,-0.122,0.244,-0.030
1668440337943,2022-11-14T17.38.57.943,13.397,-0.244,0.305,-0.061
1668440337984,2022-11-14T17.38.57.984,13.438,-0.549,-0.061,-0.183
1668440338024,2022-11-14T17.38.58.024,13.478,-0.366,-0.274,-0.274
1668440338063,2022-11-14T17.38.58.063,13.517,0.427,0.366,0.244
1668440338104,2022-11-14T17.38.58.104,13.558,0.305,0.366,0.488
1668440338144,2022-11-14T17.38.58.144,13.598,0.000,0.274,0.335
1668440338185,2022-11-14T17.38.58.185,13.639,0.213,0.335,0.335
1668440338224,2022-11-14T17.38.58.224,13.678,0.427,0.549,0.366
1668440338265,2022-11-14T17.38.58.265,13.719,-0.274,0.244,0.061
1668440338305,2022-11-14T17.38.58.305,13.759,-0.457,-0.030,-0.091
1668440338346,2022-11-14T17.38.58.346,13.800,0.091,-0.030,0.030
1668440338386,2022-11-14T17.38.58.386,13.840,0.457,0.122,0.274
1668440338427,2022-11-14T17.38.58.427,13.881,-0.274,0.305,0.000
1668440338466,2022-11-14T17.38.58.466,13.920,-0.823,0.183,-0.274
1668440338507,2022-11-14T17.38.58.507,13.961,-0.305,-0.091,-0.122
1668440338547,2022-11-14T17.38.58.547,14.001,0.122,-0.274,-0.061
1668440338586,2022-11-14T17.38.58.586,14.040,0.030,-0.061,0.091
1668440338627,2022-11-14T17.38.58.627,14.081,0.030,0.335,0.213
1668440338667,2022-11-14T17.38.58.667,14.121,-0.122,0.152,0.213
1668440338708,2022-11-14T17.38.58.708,14.162,0.000,0.152,0.183
1668440338747,2022-11-14T17.38.58.747,14.201,0.000,0.396,0.091
1668440338788,2022-11-14T17.38.58.788,14.242,-0.030,0.152,0.122
1668440338828,2022-11-14T17.38.58.828,14.282,-0.366,-0.183,-0.152
1668440338869,2022-11-14T17.38.58.869,14.323,-0.122,0.091,-0.183
1668440338908,2022-11-14T17.38.58.908,14.362,-0.122,0.274,-0.091
1668440338949,2022-11-14T17.38.58.949,14.403,-0.640,0.244,-0.122
1668440338989,2022-11-14T17.38.58.989,14.443,-0.335,0.274,0.213
1668440339030,2022-11-14T17.38.59.030,14.484,0.427,0.305,0.366
1668440339070,2022-11-14T17.38.59.070,14.524,-0.061,0.152,0.061
1668440339111,2022-11-14T17.38.59.111,14.565,-0.640,-0.091,-0.274
