epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668438032387,2022-11-14T17.00.32.387,2.373,-0.171,-0.082,1.002
1668438032428,2022-11-14T17.00.32.428,2.414,-0.172,-0.083,1.002
1668438032468,2022-11-14T17.00.32.468,2.454,-0.172,-0.082,1.003
1668438032509,2022-11-14T17.00.32.509,2.495,-0.173,-0.082,1.004
1668438032548,2022-11-14T17.00.32.548,2.534,-0.172,-0.082,1.004
1668438032590,2022-11-14T17.00.32.590,2.576,-0.172,-0.081,1.003
1668438032629,2022-11-14T17.00.32.629,2.615,-0.172,-0.081,1.003
1668438032669,2022-11-14T17.00.32.669,2.655,-0.172,-0.082,1.003
1668438032710,2022-11-14T17.00.32.710,2.696,-0.172,-0.083,1.002
1668438032749,2022-11-14T17.00.32.749,2.735,-0.173,-0.082,1.002
1668438032790,2022-11-14T17.00.32.790,2.776,-0.172,-0.081,1.003
1668438032830,2022-11-14T17.00.32.830,2.816,-0.172,-0.081,1.003
1668438032871,2022-11-14T17.00.32.871,2.857,-0.172,-0.080,1.003
1668438032910,2022-11-14T17.00.32.910,2.896,-0.171,-0.080,1.001
1668438032951,2022-11-14T17.00.32.951,2.937,-0.172,-0.081,1.003
1668438032991,2022-11-14T17.00.32.991,2.977,-0.172,-0.080,1.003
1668438033032,2022-11-14T17.00.33.032,3.018,-0.171,-0.080,1.003
1668438033071,2022-11-14T17.00.33.071,3.057,-0.172,-0.082,1.003
1668438033112,2022-11-14T17.00.33.112,3.098,-0.171,-0.080,1.003
1668438033152,2022-11-14T17.00.33.152,3.138,-0.171,-0.081,1.003
1668438033193,2022-11-14T17.00.33.193,3.179,-0.172,-0.080,1.003
1668438033233,2022-11-14T17.00.33.233,3.219,-0.171,-0.080,1.003
1668438033272,2022-11-14T17.00.33.272,3.258,-0.170,-0.079,1.003
1668438033313,2022-11-14T17.00.33.313,3.299,-0.169,-0.086,1.003
1668438033353,2022-11-14T17.00.33.353,3.339,-0.170,-0.080,1.003
1668438033394,2022-11-14T17.00.33.394,3.380,-0.172,-0.080,1.003
1668438033433,2022-11-14T17.00.33.433,3.419,-0.171,-0.080,1.005
1668438033474,2022-11-14T17.00.33.474,3.460,-0.169,-0.081,1.003
1668438033514,2022-11-14T17.00.33.514,3.500,-0.169,-0.082,1.003
1668438033555,2022-11-14T17.00.33.555,3.541,-0.171,-0.080,1.003
1668438033594,2022-11-14T17.00.33.594,3.580,-0.171,-0.082,1.002
1668438033635,2022-11-14T17.00.33.635,3.621,-0.170,-0.080,1.003
1668438033675,2022-11-14T17.00.33.675,3.661,-0.170,-0.080,1.003
1668438033716,2022-11-14T17.00.33.716,3.702,-0.170,-0.082,1.004
1668438033756,2022-11-14T17.00.33.756,3.742,-0.171,-0.079,1.004
1668438033795,2022-11-14T17.00.33.795,3.781,-0.170,-0.082,1.003
1668438033836,2022-11-14T17.00.33.836,3.822,-0.171,-0.080,1.004
1668438033876,2022-11-14T17.00.33.876,3.862,-0.170,-0.081,1.003
1668438033917,2022-11-14T17.00.33.917,3.903,-0.170,-0.080,1.003
1668438033956,2022-11-14T17.00.33.956,3.942,-0.170,-0.082,1.002
1668438033997,2022-11-14T17.00.33.997,3.983,-0.171,-0.080,1.002
1668438034037,2022-11-14T17.00.34.037,4.023,-0.170,-0.079,1.003
1668438034078,2022-11-14T17.00.34.078,4.064,-0.170,-0.080,1.003
1668438034117,2022-11-14T17.00.34.117,4.103,-0.169,-0.082,1.002
1668438034158,2022-11-14T17.00.34.158,4.144,-0.169,-0.081,1.004
1668438034198,2022-11-14T17.00.34.198,4.184,-0.170,-0.081,1.003
1668438034239,2022-11-14T17.00.34.239,4.225,-0.171,-0.081,1.003
1668438034278,2022-11-14T17.00.34.278,4.264,-0.169,-0.080,1.004
1668438034319,2022-11-14T17.00.34.319,4.305,-0.169,-0.080,1.003
1668438034359,2022-11-14T17.00.34.359,4.345,-0.169,-0.081,1.002
1668438034399,2022-11-14T17.00.34.399,4.385,-0.169,-0.080,1.003
1668438034440,2022-11-14T17.00.34.440,4.426,-0.171,-0.080,1.003
1668438034479,2022-11-14T17.00.34.479,4.465,-0.170,-0.079,1.004
1668438034520,2022-11-14T17.00.34.520,4.506,-0.170,-0.080,1.004
1668438034560,2022-11-14T17.00.34.560,4.546,-0.170,-0.081,1.003
1668438034601,2022-11-14T17.00.34.601,4.587,-0.169,-0.081,1.003
1668438034640,2022-11-14T17.00.34.640,4.626,-0.170,-0.080,1.003
1668438034681,2022-11-14T17.00.34.681,4.667,-0.170,-0.082,1.003
1668438034721,2022-11-14T17.00.34.721,4.707,-0.170,-0.079,1.004
1668438034762,2022-11-14T17.00.34.762,4.748,-0.170,-0.080,1.003
1668438034801,2022-11-14T17.00.34.801,4.787,-0.169,-0.081,1.004
1668438034842,2022-11-14T17.00.34.842,4.828,-0.169,-0.082,1.003
1668438034882,2022-11-14T17.00.34.882,4.868,-0.169,-0.079,1.003
1668438034923,2022-11-14T17.00.34.923,4.909,-0.169,-0.080,1.003
1668438034963,2022-11-14T17.00.34.963,4.949,-0.170,-0.079,1.003
1668438035002,2022-11-14T17.00.35.002,4.988,-0.170,-0.080,1.003
1668438035043,2022-11-14T17.00.35.043,5.029,-0.169,-0.081,1.003
1668438035083,2022-11-14T17.00.35.083,5.069,-0.169,-0.081,1.004
1668438035124,2022-11-14T17.00.35.124,5.110,-0.170,-0.078,1.003
1668438035163,2022-11-14T17.00.35.163,5.149,-0.169,-0.079,1.003
1668438035204,2022-11-14T17.00.35.204,5.190,-0.169,-0.081,1.002
1668438035244,2022-11-14T17.00.35.244,5.230,-0.169,-0.081,1.003
1668438035285,2022-11-14T17.00.35.285,5.271,-0.170,-0.081,1.002
1668438035324,2022-11-14T17.00.35.324,5.310,-0.170,-0.079,1.002
1668438035365,2022-11-14T17.00.35.365,5.351,-0.169,-0.081,1.003
1668438035405,2022-11-14T17.00.35.405,5.391,-0.169,-0.081,1.003
1668438035446,2022-11-14T17.00.35.446,5.432,-0.172,-0.078,1.005
1668438035486,2022-11-14T17.00.35.486,5.472,-0.172,-0.080,1.005
1668438035525,2022-11-14T17.00.35.525,5.511,-0.170,-0.082,1.004
1668438035566,2022-11-14T17.00.35.566,5.552,-0.169,-0.080,1.003
1668438035606,2022-11-14T17.00.35.606,5.592,-0.171,-0.080,1.004
1668438035647,2022-11-14T17.00.35.647,5.633,-0.170,-0.080,1.003
1668438035686,2022-11-14T17.00.35.686,5.672,-0.170,-0.078,1.003
1668438035727,2022-11-14T17.00.35.727,5.713,-0.170,-0.081,1.003
1668438035767,2022-11-14T17.00.35.767,5.753,-0.171,-0.079,1.002
1668438035808,2022-11-14T17.00.35.808,5.794,-0.171,-0.079,1.004
1668438035847,2022-11-14T17.00.35.847,5.833,-0.170,-0.080,1.004
1668438035888,2022-11-14T17.00.35.888,5.874,-0.170,-0.081,1.002
1668438035928,2022-11-14T17.00.35.928,5.914,-0.170,-0.080,1.004
1668438035969,2022-11-14T17.00.35.969,5.955,-0.170,-0.078,1.003
1668438036008,2022-11-14T17.00.36.008,5.994,-0.169,-0.080,1.003
1668438036049,2022-11-14T17.00.36.049,6.035,-0.170,-0.079,1.004
1668438036089,2022-11-14T17.00.36.089,6.075,-0.169,-0.080,1.004
1668438036129,2022-11-14T17.00.36.129,6.115,-0.170,-0.081,1.003
1668438036170,2022-11-14T17.00.36.170,6.156,-0.171,-0.079,1.003
1668438036209,2022-11-14T17.00.36.209,6.195,-0.170,-0.080,1.002
1668438036250,2022-11-14T17.00.36.250,6.236,-0.169,-0.082,1.003
1668438036290,2022-11-14T17.00.36.290,6.276,-0.170,-0.080,1.003
1668438036331,2022-11-14T17.00.36.331,6.317,-0.170,-0.076,1.004
1668438036370,2022-11-14T17.00.36.370,6.356,-0.171,-0.080,1.003
1668438036411,2022-11-14T17.00.36.411,6.397,-0.169,-0.080,1.003
1668438036451,2022-11-14T17.00.36.451,6.437,-0.170,-0.081,1.003
1668438036492,2022-11-14T17.00.36.492,6.478,-0.169,-0.081,1.005
1668438036531,2022-11-14T17.00.36.531,6.517,-0.171,-0.074,1.004
1668438036572,2022-11-14T17.00.36.572,6.558,-0.170,-0.078,1.003
1668438036612,2022-11-14T17.00.36.612,6.598,-0.169,-0.080,1.003
1668438036653,2022-11-14T17.00.36.653,6.639,-0.171,-0.079,1.002
1668438036693,2022-11-14T17.00.36.693,6.679,-0.171,-0.073,1.003
1668438036732,2022-11-14T17.00.36.732,6.718,-0.171,-0.079,1.003
1668438036773,2022-11-14T17.00.36.773,6.759,-0.163,-0.088,1.005
1668438036813,2022-11-14T17.00.36.813,6.799,-0.168,-0.077,1.004
1668438036854,2022-11-14T17.00.36.854,6.840,-0.172,-0.075,1.002
1668438036893,2022-11-14T17.00.36.893,6.879,-0.170,-0.078,1.003
1668438036934,2022-11-14T17.00.36.934,6.920,-0.169,-0.081,1.003
1668438036974,2022-11-14T17.00.36.974,6.960,-0.169,-0.081,1.004
1668438037015,2022-11-14T17.00.37.015,7.001,-0.170,-0.080,1.004
1668438037054,2022-11-14T17.00.37.054,7.040,-0.168,-0.078,1.003
1668438037095,2022-11-14T17.00.37.095,7.081,-0.168,-0.078,1.004
1668438037135,2022-11-14T17.00.37.135,7.121,-0.168,-0.082,1.004
1668438037176,2022-11-14T17.00.37.176,7.162,-0.168,-0.080,1.004
1668438037215,2022-11-14T17.00.37.215,7.201,-0.170,-0.079,1.004
1668438037256,2022-11-14T17.00.37.256,7.242,-0.169,-0.079,1.004
1668438037296,2022-11-14T17.00.37.296,7.282,-0.168,-0.080,1.004
1668438037336,2022-11-14T17.00.37.336,7.322,-0.169,-0.079,1.002
1668438037377,2022-11-14T17.00.37.377,7.363,-0.169,-0.078,1.003
1668438037416,2022-11-14T17.00.37.416,7.402,-0.171,-0.075,1.003
1668438037457,2022-11-14T17.00.37.457,7.443,-0.170,-0.079,1.002
1668438037497,2022-11-14T17.00.37.497,7.483,-0.169,-0.077,1.004
1668438037538,2022-11-14T17.00.37.538,7.524,-0.170,-0.076,1.003
1668438037577,2022-11-14T17.00.37.577,7.563,-0.170,-0.075,1.003
1668438037618,2022-11-14T17.00.37.618,7.604,-0.170,-0.078,1.002
1668438037658,2022-11-14T17.00.37.658,7.644,-0.169,-0.076,1.003
1668438037699,2022-11-14T17.00.37.699,7.685,-0.169,-0.077,1.003
1668438037738,2022-11-14T17.00.37.738,7.724,-0.168,-0.076,1.003
1668438037779,2022-11-14T17.00.37.779,7.765,-0.169,-0.079,1.004
1668438037819,2022-11-14T17.00.37.819,7.805,-0.168,-0.079,1.005
1668438037859,2022-11-14T17.00.37.859,7.845,-0.170,-0.077,1.003
1668438037900,2022-11-14T17.00.37.900,7.886,-0.172,-0.074,1.002
1668438037939,2022-11-14T17.00.37.939,7.925,-0.169,-0.075,1.003
1668438037980,2022-11-14T17.00.37.980,7.966,-0.168,-0.080,1.004
1668438038020,2022-11-14T17.00.38.020,8.006,-0.169,-0.076,1.003
1668438038061,2022-11-14T17.00.38.061,8.047,-0.170,-0.075,1.003
1668438038100,2022-11-14T17.00.38.100,8.086,-0.169,-0.076,1.005
1668438038141,2022-11-14T17.00.38.141,8.127,-0.169,-0.076,1.002
1668438038181,2022-11-14T17.00.38.181,8.167,-0.169,-0.077,1.002
1668438038222,2022-11-14T17.00.38.222,8.208,-0.171,-0.074,1.003
1668438038261,2022-11-14T17.00.38.261,8.247,-0.169,-0.076,1.004
1668438038302,2022-11-14T17.00.38.302,8.288,-0.171,-0.076,1.003
1668438038342,2022-11-14T17.00.38.342,8.328,-0.168,-0.078,1.003
1668438038383,2022-11-14T17.00.38.383,8.369,-0.170,-0.075,1.004
1668438038423,2022-11-14T17.00.38.423,8.409,-0.171,-0.075,1.004
1668438038462,2022-11-14T17.00.38.462,8.448,-0.169,-0.077,1.003
1668438038503,2022-11-14T17.00.38.503,8.489,-0.171,-0.076,1.003
1668438038543,2022-11-14T17.00.38.543,8.529,-0.169,-0.076,1.002
1668438038584,2022-11-14T17.00.38.584,8.570,-0.169,-0.077,1.003
1668438038623,2022-11-14T17.00.38.623,8.609,-0.169,-0.076,1.003
1668438038664,2022-11-14T17.00.38.664,8.650,-0.170,-0.076,1.003
1668438038704,2022-11-14T17.00.38.704,8.690,-0.170,-0.076,1.004
1668438038745,2022-11-14T17.00.38.745,8.731,-0.170,-0.076,1.004
1668438038784,2022-11-14T17.00.38.784,8.770,-0.170,-0.075,1.005
1668438038825,2022-11-14T17.00.38.825,8.811,-0.171,-0.075,1.004
1668438038865,2022-11-14T17.00.38.865,8.851,-0.169,-0.077,1.003
1668438038906,2022-11-14T17.00.38.906,8.892,-0.168,-0.076,1.003
1668438038945,2022-11-14T17.00.38.945,8.931,-0.169,-0.075,1.002
1668438038986,2022-11-14T17.00.38.986,8.972,-0.169,-0.076,1.002
1668438039026,2022-11-14T17.00.39.026,9.012,-0.170,-0.076,1.003
1668438039066,2022-11-14T17.00.39.066,9.052,-0.169,-0.077,1.004
1668438039107,2022-11-14T17.00.39.107,9.093,-0.169,-0.077,1.003
1668438039146,2022-11-14T17.00.39.146,9.132,-0.171,-0.074,1.004
1668438039187,2022-11-14T17.00.39.187,9.173,-0.168,-0.078,1.002
1668438039227,2022-11-14T17.00.39.227,9.213,-0.168,-0.076,1.002
1668438039268,2022-11-14T17.00.39.268,9.254,-0.170,-0.075,1.002
1668438039307,2022-11-14T17.00.39.307,9.293,-0.169,-0.075,1.004
1668438039348,2022-11-14T17.00.39.348,9.334,-0.168,-0.077,1.002
1668438039388,2022-11-14T17.00.39.388,9.374,-0.168,-0.077,1.002
1668438039429,2022-11-14T17.00.39.429,9.415,-0.169,-0.074,1.003
1668438039468,2022-11-14T17.00.39.468,9.454,-0.170,-0.076,1.003
1668438039509,2022-11-14T17.00.39.509,9.495,-0.169,-0.075,1.004
1668438039549,2022-11-14T17.00.39.549,9.535,-0.169,-0.076,1.003
1668438039590,2022-11-14T17.00.39.590,9.576,-0.169,-0.075,1.004
1668438039630,2022-11-14T17.00.39.630,9.616,-0.169,-0.076,1.004
1668438039669,2022-11-14T17.00.39.669,9.655,-0.169,-0.076,1.004
1668438039710,2022-11-14T17.00.39.710,9.696,-0.168,-0.077,1.003
1668438039750,2022-11-14T17.00.39.750,9.736,-0.168,-0.079,1.003
1668438039791,2022-11-14T17.00.39.791,9.777,-0.170,-0.074,1.002
1668438039830,2022-11-14T17.00.39.830,9.816,-0.171,-0.075,1.003
1668438039871,2022-11-14T17.00.39.871,9.857,-0.169,-0.073,1.002
1668438039911,2022-11-14T17.00.39.911,9.897,-0.169,-0.076,1.004
1668438039952,2022-11-14T17.00.39.952,9.938,-0.170,-0.075,1.003
1668438039991,2022-11-14T17.00.39.991,9.977,-0.171,-0.075,1.003
1668438040032,2022-11-14T17.00.40.032,10.018,-0.169,-0.077,1.004
1668438040072,2022-11-14T17.00.40.072,10.058,-0.169,-0.076,1.003
1668438040113,2022-11-14T17.00.40.113,10.099,-0.169,-0.075,1.002
1668438040152,2022-11-14T17.00.40.152,10.138,-0.170,-0.075,1.003
1668438040192,2022-11-14T17.00.40.192,10.178,-0.170,-0.076,1.003
1668438040233,2022-11-14T17.00.40.233,10.219,-0.168,-0.076,1.003
1668438040273,2022-11-14T17.00.40.273,10.259,-0.168,-0.077,1.003
1668438040314,2022-11-14T17.00.40.314,10.300,-0.168,-0.075,1.004
1668438040353,2022-11-14T17.00.40.353,10.339,-0.169,-0.078,1.003
1668438040394,2022-11-14T17.00.40.394,10.380,-0.170,-0.073,1.004
1668438040434,2022-11-14T17.00.40.434,10.420,-0.170,-0.076,1.003
1668438040475,2022-11-14T17.00.40.475,10.461,-0.167,-0.077,1.004
1668438040514,2022-11-14T17.00.40.514,10.500,-0.169,-0.075,1.003
1668438040555,2022-11-14T17.00.40.555,10.541,-0.169,-0.076,1.002
1668438040595,2022-11-14T17.00.40.595,10.581,-0.169,-0.075,1.003
1668438040636,2022-11-14T17.00.40.636,10.622,-0.168,-0.077,1.003
1668438040675,2022-11-14T17.00.40.675,10.661,-0.167,-0.077,1.004
1668438040716,2022-11-14T17.00.40.716,10.702,-0.170,-0.074,1.003
1668438040756,2022-11-14T17.00.40.756,10.742,-0.170,-0.076,1.003
1668438040796,2022-11-14T17.00.40.796,10.782,-0.168,-0.077,1.004
1668438040837,2022-11-14T17.00.40.837,10.823,-0.168,-0.075,1.003
1668438040876,2022-11-14T17.00.40.876,10.862,-0.168,-0.075,1.003
1668438040917,2022-11-14T17.00.40.917,10.903,-0.170,-0.076,1.003
1668438040957,2022-11-14T17.00.40.957,10.943,-0.169,-0.075,1.002
1668438040998,2022-11-14T17.00.40.998,10.984,-0.166,-0.077,1.002
1668438041037,2022-11-14T17.00.41.037,11.023,-0.170,-0.075,1.003
1668438041078,2022-11-14T17.00.41.078,11.064,-0.167,-0.078,1.004
1668438041118,2022-11-14T17.00.41.118,11.104,-0.171,-0.074,1.005
1668438041159,2022-11-14T17.00.41.159,11.145,-0.167,-0.078,1.004
1668438041198,2022-11-14T17.00.41.198,11.184,-0.167,-0.080,1.003
1668438041239,2022-11-14T17.00.41.239,11.225,-0.170,-0.074,1.003
1668438041279,2022-11-14T17.00.41.279,11.265,-0.168,-0.076,1.003
1668438041320,2022-11-14T17.00.41.320,11.306,-0.168,-0.075,1.004
1668438041360,2022-11-14T17.00.41.360,11.346,-0.166,-0.079,1.004
1668438041399,2022-11-14T17.00.41.399,11.385,-0.167,-0.076,1.002
1668438041440,2022-11-14T17.00.41.440,11.426,-0.169,-0.075,1.003
1668438041480,2022-11-14T17.00.41.480,11.466,-0.168,-0.077,1.003
1668438041521,2022-11-14T17.00.41.521,11.507,-0.168,-0.077,1.004
1668438041560,2022-11-14T17.00.41.560,11.546,-0.168,-0.075,1.004
1668438041601,2022-11-14T17.00.41.601,11.587,-0.167,-0.077,1.004
1668438041641,2022-11-14T17.00.41.641,11.627,-0.169,-0.074,1.002
1668438041682,2022-11-14T17.00.41.682,11.668,-0.168,-0.076,1.003
1668438041721,2022-11-14T17.00.41.721,11.707,-0.167,-0.076,1.004
1668438041762,2022-11-14T17.00.41.762,11.748,-0.168,-0.075,1.004
1668438041802,2022-11-14T17.00.41.802,11.788,-0.167,-0.076,1.004
1668438041843,2022-11-14T17.00.41.843,11.829,-0.168,-0.076,1.004
1668438041882,2022-11-14T17.00.41.882,11.868,-0.168,-0.075,1.003
1668438041923,2022-11-14T17.00.41.923,11.909,-0.168,-0.076,1.005
1668438041963,2022-11-14T17.00.41.963,11.949,-0.168,-0.077,1.005
1668438042003,2022-11-14T17.00.42.003,11.989,-0.167,-0.076,1.005
1668438042044,2022-11-14T17.00.42.044,12.030,-0.169,-0.074,1.003
1668438042083,2022-11-14T17.00.42.083,12.069,-0.167,-0.076,1.002
1668438042124,2022-11-14T17.00.42.124,12.110,-0.168,-0.077,1.004
1668438042164,2022-11-14T17.00.42.164,12.150,-0.169,-0.074,1.005
1668438042205,2022-11-14T17.00.42.205,12.191,-0.169,-0.076,1.003
1668438042244,2022-11-14T17.00.42.244,12.230,-0.167,-0.074,1.003
1668438042285,2022-11-14T17.00.42.285,12.271,-0.167,-0.077,1.005
1668438042325,2022-11-14T17.00.42.325,12.311,-0.167,-0.076,1.005
1668438042366,2022-11-14T17.00.42.366,12.352,-0.167,-0.077,1.004
1668438042405,2022-11-14T17.00.42.405,12.391,-0.168,-0.074,1.004
1668438042446,2022-11-14T17.00.42.446,12.432,-0.168,-0.075,1.003
1668438042486,2022-11-14T17.00.42.486,12.472,-0.169,-0.075,1.003
1668438042526,2022-11-14T17.00.42.526,12.512,-0.168,-0.075,1.003
1668438042567,2022-11-14T17.00.42.567,12.553,-0.166,-0.081,1.004
1668438042606,2022-11-14T17.00.42.606,12.592,-0.168,-0.076,1.003
1668438042647,2022-11-14T17.00.42.647,12.633,-0.168,-0.074,1.004
1668438042687,2022-11-14T17.00.42.687,12.673,-0.166,-0.080,1.004
1668438042728,2022-11-14T17.00.42.728,12.714,-0.168,-0.079,1.003
1668438042767,2022-11-14T17.00.42.767,12.753,-0.168,-0.075,1.004
1668438042808,2022-11-14T17.00.42.808,12.794,-0.167,-0.078,1.003
1668438042848,2022-11-14T17.00.42.848,12.834,-0.167,-0.078,1.003
1668438042889,2022-11-14T17.00.42.889,12.875,-0.166,-0.077,1.004
1668438042928,2022-11-14T17.00.42.928,12.914,-0.169,-0.075,1.003
1668438042969,2022-11-14T17.00.42.969,12.955,-0.168,-0.075,1.004
1668438043009,2022-11-14T17.00.43.009,12.995,-0.166,-0.077,1.004
1668438043050,2022-11-14T17.00.43.050,13.036,-0.166,-0.082,1.004
1668438043090,2022-11-14T17.00.43.090,13.076,-0.166,-0.080,1.004
1668438043129,2022-11-14T17.00.43.129,13.115,-0.169,-0.072,1.003
1668438043170,2022-11-14T17.00.43.170,13.156,-0.168,-0.068,1.002
1668438043210,2022-11-14T17.00.43.210,13.196,-0.168,-0.069,1.004
1668438043251,2022-11-14T17.00.43.251,13.237,-0.168,-0.076,1.004
1668438043290,2022-11-14T17.00.43.290,13.276,-0.166,-0.074,1.003
1668438043331,2022-11-14T17.00.43.331,13.317,-0.166,-0.073,1.004
1668438043371,2022-11-14T17.00.43.371,13.357,-0.168,-0.074,1.005
1668438043412,2022-11-14T17.00.43.412,13.398,-0.170,-0.075,1.003
1668438043451,2022-11-14T17.00.43.451,13.437,-0.167,-0.074,1.003
1668438043492,2022-11-14T17.00.43.492,13.478,-0.167,-0.077,1.005
1668438043532,2022-11-14T17.00.43.532,13.518,-0.169,-0.074,1.004
1668438043573,2022-11-14T17.00.43.573,13.559,-0.167,-0.073,1.004
1668438043612,2022-11-14T17.00.43.612,13.598,-0.165,-0.079,1.006
1668438043653,2022-11-14T17.00.43.653,13.639,-0.167,-0.073,1.003
1668438043693,2022-11-14T17.00.43.693,13.679,-0.166,-0.076,1.005
1668438043733,2022-11-14T17.00.43.733,13.719,-0.167,-0.075,1.004
1668438043774,2022-11-14T17.00.43.774,13.760,-0.164,-0.077,1.004
1668438043813,2022-11-14T17.00.43.813,13.799,-0.166,-0.077,1.004
1668438043854,2022-11-14T17.00.43.854,13.840,-0.169,-0.074,1.004
1668438043894,2022-11-14T17.00.43.894,13.880,-0.168,-0.075,1.004
1668438043935,2022-11-14T17.00.43.935,13.921,-0.166,-0.076,1.004
1668438043974,2022-11-14T17.00.43.974,13.960,-0.167,-0.074,1.004
1668438044015,2022-11-14T17.00.44.015,14.001,-0.166,-0.075,1.003
1668438044055,2022-11-14T17.00.44.055,14.041,-0.166,-0.075,1.004
1668438044096,2022-11-14T17.00.44.096,14.082,-0.167,-0.074,1.004
1668438044135,2022-11-14T17.00.44.135,14.121,-0.166,-0.076,1.004
1668438044176,2022-11-14T17.00.44.176,14.162,-0.167,-0.074,1.004
1668438044216,2022-11-14T17.00.44.216,14.202,-0.166,-0.076,1.005
1668438044256,2022-11-14T17.00.44.256,14.242,-0.167,-0.074,1.004
1668438044297,2022-11-14T17.00.44.297,14.283,-0.166,-0.074,1.004
