epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667567408351,2022-11-04T15.10.08.351,2.212,0.113,-0.084,1.007
1667567408392,2022-11-04T15.10.08.392,2.253,0.114,-0.087,1.010
1667567408432,2022-11-04T15.10.08.432,2.293,0.113,-0.080,1.007
1667567408473,2022-11-04T15.10.08.473,2.334,0.112,-0.081,1.005
1667567408512,2022-11-04T15.10.08.512,2.373,0.110,-0.081,1.006
1667567408553,2022-11-04T15.10.08.553,2.414,0.112,-0.081,1.008
1667567408593,2022-11-04T15.10.08.593,2.454,0.116,-0.083,1.011
1667567408634,2022-11-04T15.10.08.634,2.495,0.115,-0.086,1.010
1667567408673,2022-11-04T15.10.08.673,2.534,0.109,-0.081,1.004
1667567408713,2022-11-04T15.10.08.713,2.574,0.109,-0.073,1.006
1667567408754,2022-11-04T15.10.08.754,2.615,0.116,-0.078,1.009
1667567408794,2022-11-04T15.10.08.794,2.655,0.115,-0.081,1.008
1667567408835,2022-11-04T15.10.08.835,2.696,0.106,-0.081,1.005
1667567408874,2022-11-04T15.10.08.874,2.735,0.111,-0.080,1.008
1667567408915,2022-11-04T15.10.08.915,2.776,0.115,-0.085,1.008
1667567408955,2022-11-04T15.10.08.955,2.816,0.111,-0.080,1.006
1667567408996,2022-11-04T15.10.08.996,2.857,0.112,-0.079,1.005
1667567409035,2022-11-04T15.10.09.035,2.896,0.114,-0.083,1.009
1667567409076,2022-11-04T15.10.09.076,2.937,0.114,-0.081,1.009
1667567409116,2022-11-04T15.10.09.116,2.977,0.112,-0.078,1.005
1667567409157,2022-11-04T15.10.09.157,3.018,0.113,-0.079,1.007
1667567409196,2022-11-04T15.10.09.196,3.057,0.115,-0.080,1.010
1667567409237,2022-11-04T15.10.09.237,3.098,0.113,-0.082,1.007
1667567409277,2022-11-04T15.10.09.277,3.138,0.112,-0.081,1.007
1667567409316,2022-11-04T15.10.09.316,3.177,0.115,-0.082,1.009
1667567409357,2022-11-04T15.10.09.357,3.218,0.113,-0.082,1.007
1667567409397,2022-11-04T15.10.09.397,3.258,0.112,-0.082,1.007
1667567409438,2022-11-04T15.10.09.438,3.299,0.114,-0.082,1.008
1667567409478,2022-11-04T15.10.09.478,3.339,0.114,-0.080,1.005
1667567409519,2022-11-04T15.10.09.519,3.380,0.116,-0.080,1.005
1667567409558,2022-11-04T15.10.09.558,3.419,0.116,-0.078,1.008
1667567409599,2022-11-04T15.10.09.599,3.460,0.117,-0.080,1.009
1667567409639,2022-11-04T15.10.09.639,3.500,0.117,-0.078,1.009
1667567409680,2022-11-04T15.10.09.680,3.541,0.114,-0.080,1.009
1667567409719,2022-11-04T15.10.09.719,3.580,0.116,-0.081,1.008
1667567409760,2022-11-04T15.10.09.760,3.621,0.115,-0.083,1.006
1667567409800,2022-11-04T15.10.09.800,3.661,0.115,-0.082,1.007
1667567409841,2022-11-04T15.10.09.841,3.702,0.117,-0.081,1.007
1667567409880,2022-11-04T15.10.09.880,3.741,0.116,-0.083,1.007
1667567409920,2022-11-04T15.10.09.920,3.781,0.115,-0.082,1.007
1667567409961,2022-11-04T15.10.09.961,3.822,0.116,-0.082,1.008
1667567410001,2022-11-04T15.10.10.001,3.862,0.117,-0.081,1.007
1667567410042,2022-11-04T15.10.10.042,3.903,0.116,-0.082,1.006
1667567410081,2022-11-04T15.10.10.081,3.942,0.115,-0.084,1.006
1667567410122,2022-11-04T15.10.10.122,3.983,0.116,-0.082,1.007
1667567410162,2022-11-04T15.10.10.162,4.023,0.118,-0.084,1.007
1667567410203,2022-11-04T15.10.10.203,4.064,0.118,-0.082,1.007
1667567410242,2022-11-04T15.10.10.242,4.103,0.118,-0.085,1.008
1667567410283,2022-11-04T15.10.10.283,4.144,0.116,-0.084,1.008
1667567410323,2022-11-04T15.10.10.323,4.184,0.115,-0.082,1.007
1667567410364,2022-11-04T15.10.10.364,4.225,0.116,-0.080,1.006
1667567410403,2022-11-04T15.10.10.403,4.264,0.119,-0.082,1.008
1667567410444,2022-11-04T15.10.10.444,4.305,0.116,-0.083,1.004
1667567410484,2022-11-04T15.10.10.484,4.345,0.112,-0.082,1.005
1667567410523,2022-11-04T15.10.10.523,4.384,0.119,-0.080,1.010
1667567410565,2022-11-04T15.10.10.565,4.426,0.118,-0.083,1.005
1667567410604,2022-11-04T15.10.10.604,4.465,0.115,-0.082,1.004
1667567410645,2022-11-04T15.10.10.645,4.506,0.116,-0.082,1.008
1667567410685,2022-11-04T15.10.10.685,4.546,0.119,-0.085,1.009
1667567410726,2022-11-04T15.10.10.726,4.587,0.115,-0.083,1.004
1667567410765,2022-11-04T15.10.10.765,4.626,0.113,-0.075,1.004
1667567410806,2022-11-04T15.10.10.806,4.667,0.120,-0.082,1.008
1667567410846,2022-11-04T15.10.10.846,4.707,0.120,-0.088,1.010
1667567410887,2022-11-04T15.10.10.887,4.748,0.116,-0.087,1.006
1667567410926,2022-11-04T15.10.10.926,4.787,0.115,-0.081,1.005
1667567410967,2022-11-04T15.10.10.967,4.828,0.117,-0.082,1.009
1667567411007,2022-11-04T15.10.11.007,4.868,0.116,-0.082,1.008
1667567411048,2022-11-04T15.10.11.048,4.909,0.117,-0.085,1.009
1667567411087,2022-11-04T15.10.11.087,4.948,0.117,-0.080,1.005
1667567411127,2022-11-04T15.10.11.127,4.988,0.116,-0.080,1.006
1667567411168,2022-11-04T15.10.11.168,5.029,0.115,-0.075,1.006
1667567411208,2022-11-04T15.10.11.208,5.069,0.119,-0.081,1.007
1667567411249,2022-11-04T15.10.11.249,5.110,0.117,-0.086,1.007
1667567411288,2022-11-04T15.10.11.288,5.149,0.112,-0.079,1.003
1667567411329,2022-11-04T15.10.11.329,5.190,0.114,-0.079,1.007
1667567411369,2022-11-04T15.10.11.369,5.230,0.118,-0.085,1.006
1667567411410,2022-11-04T15.10.11.410,5.271,0.121,-0.073,1.008
1667567411449,2022-11-04T15.10.11.449,5.310,0.123,-0.073,1.006
1667567411490,2022-11-04T15.10.11.490,5.351,0.120,-0.080,1.006
1667567411530,2022-11-04T15.10.11.530,5.391,0.120,-0.081,1.010
1667567411571,2022-11-04T15.10.11.571,5.432,0.124,-0.088,1.010
1667567411610,2022-11-04T15.10.11.610,5.471,0.120,-0.096,1.008
1667567411651,2022-11-04T15.10.11.651,5.512,0.121,-0.090,1.005
1667567411691,2022-11-04T15.10.11.691,5.552,0.130,-0.068,1.006
1667567411731,2022-11-04T15.10.11.731,5.592,0.130,-0.057,1.004
1667567411772,2022-11-04T15.10.11.772,5.633,0.127,-0.066,1.011
1667567411811,2022-11-04T15.10.11.811,5.672,0.117,-0.072,1.006
1667567411852,2022-11-04T15.10.11.852,5.713,0.115,-0.086,1.005
1667567411892,2022-11-04T15.10.11.892,5.753,0.119,-0.080,1.008
1667567411933,2022-11-04T15.10.11.933,5.794,0.125,-0.081,1.005
1667567411972,2022-11-04T15.10.11.972,5.833,0.129,-0.078,1.006
1667567412013,2022-11-04T15.10.12.013,5.874,0.123,-0.080,1.005
1667567412053,2022-11-04T15.10.12.053,5.914,0.120,-0.082,1.005
1667567412094,2022-11-04T15.10.12.094,5.955,0.122,-0.072,1.003
1667567412133,2022-11-04T15.10.12.133,5.994,0.123,-0.071,1.005
1667567412174,2022-11-04T15.10.12.174,6.035,0.128,-0.080,1.010
1667567412214,2022-11-04T15.10.12.214,6.075,0.124,-0.082,1.007
1667567412255,2022-11-04T15.10.12.255,6.116,0.120,-0.074,1.004
1667567412294,2022-11-04T15.10.12.294,6.155,0.123,-0.077,1.005
1667567412334,2022-11-04T15.10.12.334,6.195,0.125,-0.082,1.007
1667567412375,2022-11-04T15.10.12.375,6.236,0.123,-0.080,1.008
1667567412415,2022-11-04T15.10.12.415,6.276,0.118,-0.080,1.006
1667567412456,2022-11-04T15.10.12.456,6.317,0.124,-0.091,1.008
1667567412495,2022-11-04T15.10.12.495,6.356,0.119,-0.098,1.010
1667567412536,2022-11-04T15.10.12.536,6.397,0.130,-0.090,1.010
1667567412576,2022-11-04T15.10.12.576,6.437,0.129,-0.078,1.006
1667567412617,2022-11-04T15.10.12.617,6.478,0.123,-0.083,1.004
1667567412656,2022-11-04T15.10.12.656,6.517,0.127,-0.069,1.006
1667567412697,2022-11-04T15.10.12.697,6.558,0.136,-0.069,1.009
1667567412737,2022-11-04T15.10.12.737,6.598,0.133,-0.055,1.006
1667567412778,2022-11-04T15.10.12.778,6.639,0.129,-0.062,1.004
1667567412817,2022-11-04T15.10.12.817,6.678,0.129,-0.061,1.005
1667567412858,2022-11-04T15.10.12.858,6.719,0.125,-0.063,1.005
1667567412898,2022-11-04T15.10.12.898,6.759,0.130,-0.054,1.002
1667567412938,2022-11-04T15.10.12.938,6.799,0.134,-0.050,1.005
1667567412979,2022-11-04T15.10.12.979,6.840,0.129,-0.054,1.003
1667567413018,2022-11-04T15.10.13.018,6.879,0.124,-0.052,1.000
1667567413059,2022-11-04T15.10.13.059,6.920,0.127,-0.050,1.004
1667567413099,2022-11-04T15.10.13.099,6.960,0.134,-0.053,1.007
1667567413140,2022-11-04T15.10.13.140,7.001,0.134,-0.044,1.004
1667567413179,2022-11-04T15.10.13.179,7.040,0.126,-0.038,1.002
1667567413220,2022-11-04T15.10.13.220,7.081,0.124,-0.047,1.005
1667567413260,2022-11-04T15.10.13.260,7.121,0.124,-0.050,1.006
1667567413301,2022-11-04T15.10.13.301,7.162,0.130,-0.050,1.004
1667567413340,2022-11-04T15.10.13.340,7.201,0.140,-0.048,1.006
1667567413381,2022-11-04T15.10.13.381,7.242,0.150,-0.060,1.008
1667567413421,2022-11-04T15.10.13.421,7.282,0.133,-0.062,1.008
1667567413462,2022-11-04T15.10.13.462,7.323,0.110,-0.057,1.005
1667567413502,2022-11-04T15.10.13.502,7.363,0.112,-0.041,1.002
1667567413541,2022-11-04T15.10.13.541,7.402,0.142,-0.050,1.002
1667567413582,2022-11-04T15.10.13.582,7.443,0.146,-0.063,1.005
1667567413622,2022-11-04T15.10.13.622,7.483,0.131,-0.062,1.009
1667567413663,2022-11-04T15.10.13.663,7.524,0.127,-0.053,1.005
1667567413702,2022-11-04T15.10.13.702,7.563,0.135,-0.049,1.003
1667567413743,2022-11-04T15.10.13.743,7.604,0.142,-0.058,1.007
1667567413783,2022-11-04T15.10.13.783,7.644,0.129,-0.064,1.008
1667567413824,2022-11-04T15.10.13.824,7.685,0.122,-0.060,1.007
1667567413863,2022-11-04T15.10.13.863,7.724,0.137,-0.050,1.007
1667567413904,2022-11-04T15.10.13.904,7.765,0.142,-0.045,0.999
1667567413944,2022-11-04T15.10.13.944,7.805,0.152,-0.054,1.002
1667567413985,2022-11-04T15.10.13.985,7.846,0.142,-0.074,1.009
1667567414024,2022-11-04T15.10.14.024,7.885,0.112,-0.059,1.011
1667567414065,2022-11-04T15.10.14.065,7.926,0.124,-0.047,1.003
1667567414105,2022-11-04T15.10.14.105,7.966,0.127,-0.042,0.995
1667567414145,2022-11-04T15.10.14.145,8.006,0.135,-0.044,1.003
1667567414186,2022-11-04T15.10.14.186,8.047,0.141,-0.058,1.010
1667567414225,2022-11-04T15.10.14.225,8.086,0.132,-0.059,1.006
1667567414266,2022-11-04T15.10.14.266,8.127,0.129,-0.055,1.004
1667567414306,2022-11-04T15.10.14.306,8.167,0.130,-0.044,1.002
1667567414347,2022-11-04T15.10.14.347,8.208,0.135,-0.047,1.005
1667567414386,2022-11-04T15.10.14.386,8.247,0.137,-0.056,1.009
1667567414427,2022-11-04T15.10.14.427,8.288,0.133,-0.053,1.004
1667567414467,2022-11-04T15.10.14.467,8.328,0.132,-0.050,1.004
1667567414508,2022-11-04T15.10.14.508,8.369,0.131,-0.053,1.005
1667567414547,2022-11-04T15.10.14.547,8.408,0.131,-0.056,1.005
1667567414588,2022-11-04T15.10.14.588,8.449,0.132,-0.054,1.004
1667567414628,2022-11-04T15.10.14.628,8.489,0.135,-0.050,1.005
1667567414669,2022-11-04T15.10.14.669,8.530,0.134,-0.051,1.006
1667567414709,2022-11-04T15.10.14.709,8.570,0.132,-0.050,1.004
1667567414748,2022-11-04T15.10.14.748,8.609,0.132,-0.046,1.004
1667567414789,2022-11-04T15.10.14.789,8.650,0.133,-0.049,1.004
1667567414829,2022-11-04T15.10.14.829,8.690,0.135,-0.048,1.004
1667567414870,2022-11-04T15.10.14.870,8.731,0.134,-0.048,1.004
1667567414909,2022-11-04T15.10.14.909,8.770,0.134,-0.046,1.006
1667567414950,2022-11-04T15.10.14.950,8.811,0.133,-0.049,1.003
1667567414990,2022-11-04T15.10.14.990,8.851,0.131,-0.048,1.005
1667567415031,2022-11-04T15.10.15.031,8.892,0.134,-0.048,1.005
1667567415070,2022-11-04T15.10.15.070,8.931,0.135,-0.049,1.005
1667567415111,2022-11-04T15.10.15.111,8.972,0.134,-0.051,1.006
1667567415151,2022-11-04T15.10.15.151,9.012,0.133,-0.047,1.003
1667567415192,2022-11-04T15.10.15.192,9.053,0.132,-0.045,1.005
1667567415231,2022-11-04T15.10.15.231,9.092,0.135,-0.049,1.008
1667567415271,2022-11-04T15.10.15.271,9.132,0.136,-0.050,1.005
1667567415312,2022-11-04T15.10.15.312,9.173,0.133,-0.045,1.003
1667567415352,2022-11-04T15.10.15.352,9.213,0.133,-0.045,1.003
1667567415393,2022-11-04T15.10.15.393,9.254,0.135,-0.047,1.005
1667567415432,2022-11-04T15.10.15.432,9.293,0.136,-0.047,1.005
1667567415473,2022-11-04T15.10.15.473,9.334,0.133,-0.047,1.004
1667567415513,2022-11-04T15.10.15.513,9.374,0.133,-0.048,1.004
1667567415554,2022-11-04T15.10.15.554,9.415,0.135,-0.048,1.005
1667567415593,2022-11-04T15.10.15.593,9.454,0.135,-0.047,1.006
1667567415634,2022-11-04T15.10.15.634,9.495,0.134,-0.047,1.004
1667567415674,2022-11-04T15.10.15.674,9.535,0.133,-0.049,1.005
1667567415715,2022-11-04T15.10.15.715,9.576,0.133,-0.047,1.005
1667567415754,2022-11-04T15.10.15.754,9.615,0.136,-0.047,1.007
1667567415795,2022-11-04T15.10.15.795,9.656,0.135,-0.048,1.005
1667567415835,2022-11-04T15.10.15.835,9.696,0.131,-0.049,1.001
1667567415875,2022-11-04T15.10.15.875,9.736,0.132,-0.047,1.004
1667567415916,2022-11-04T15.10.15.916,9.777,0.134,-0.046,1.006
1667567415955,2022-11-04T15.10.15.955,9.816,0.134,-0.045,1.006
1667567415996,2022-11-04T15.10.15.996,9.857,0.136,-0.046,1.008
1667567416036,2022-11-04T15.10.16.036,9.897,0.135,-0.047,1.005
1667567416077,2022-11-04T15.10.16.077,9.938,0.133,-0.044,1.004
1667567416116,2022-11-04T15.10.16.116,9.977,0.134,-0.044,1.006
1667567416157,2022-11-04T15.10.16.157,10.018,0.137,-0.047,1.008
1667567416197,2022-11-04T15.10.16.197,10.058,0.133,-0.048,1.003
1667567416238,2022-11-04T15.10.16.238,10.099,0.132,-0.047,1.003
1667567416277,2022-11-04T15.10.16.277,10.138,0.134,-0.046,1.006
1667567416318,2022-11-04T15.10.16.318,10.179,0.138,-0.046,1.006
1667567416358,2022-11-04T15.10.16.358,10.219,0.135,-0.046,1.006
1667567416399,2022-11-04T15.10.16.399,10.260,0.133,-0.045,1.003
1667567416439,2022-11-04T15.10.16.439,10.300,0.134,-0.046,1.004
1667567416478,2022-11-04T15.10.16.478,10.339,0.135,-0.047,1.004
1667567416519,2022-11-04T15.10.16.519,10.380,0.136,-0.047,1.005
1667567416559,2022-11-04T15.10.16.559,10.420,0.135,-0.046,1.006
1667567416600,2022-11-04T15.10.16.600,10.461,0.135,-0.045,1.004
1667567416639,2022-11-04T15.10.16.639,10.500,0.134,-0.047,1.005
1667567416680,2022-11-04T15.10.16.680,10.541,0.136,-0.047,1.004
1667567416720,2022-11-04T15.10.16.720,10.581,0.138,-0.044,1.002
1667567416761,2022-11-04T15.10.16.761,10.622,0.134,-0.046,1.006
1667567416800,2022-11-04T15.10.16.800,10.661,0.136,-0.049,1.005
1667567416841,2022-11-04T15.10.16.841,10.702,0.135,-0.046,1.003
1667567416881,2022-11-04T15.10.16.881,10.742,0.137,-0.044,1.004
1667567416922,2022-11-04T15.10.16.922,10.783,0.136,-0.045,1.005
1667567416961,2022-11-04T15.10.16.961,10.822,0.135,-0.046,1.005
1667567417002,2022-11-04T15.10.17.002,10.863,0.136,-0.047,1.004
1667567417042,2022-11-04T15.10.17.042,10.903,0.135,-0.046,1.004
1667567417082,2022-11-04T15.10.17.082,10.943,0.136,-0.045,1.005
1667567417123,2022-11-04T15.10.17.123,10.984,0.136,-0.046,1.004
1667567417162,2022-11-04T15.10.17.162,11.023,0.135,-0.046,1.004
1667567417203,2022-11-04T15.10.17.203,11.064,0.135,-0.046,1.004
1667567417243,2022-11-04T15.10.17.243,11.104,0.135,-0.047,1.004
1667567417284,2022-11-04T15.10.17.284,11.145,0.139,-0.045,1.005
1667567417323,2022-11-04T15.10.17.323,11.184,0.137,-0.045,1.004
1667567417364,2022-11-04T15.10.17.364,11.225,0.135,-0.046,1.004
1667567417404,2022-11-04T15.10.17.404,11.265,0.135,-0.045,1.005
1667567417445,2022-11-04T15.10.17.445,11.306,0.137,-0.047,1.003
1667567417484,2022-11-04T15.10.17.484,11.345,0.136,-0.045,1.003
1667567417525,2022-11-04T15.10.17.525,11.386,0.135,-0.047,1.005
1667567417565,2022-11-04T15.10.17.565,11.426,0.137,-0.048,1.005
1667567417606,2022-11-04T15.10.17.606,11.467,0.135,-0.045,1.005
1667567417646,2022-11-04T15.10.17.646,11.507,0.136,-0.042,1.004
1667567417685,2022-11-04T15.10.17.685,11.546,0.138,-0.047,1.005
1667567417726,2022-11-04T15.10.17.726,11.587,0.136,-0.046,1.004
1667567417766,2022-11-04T15.10.17.766,11.627,0.136,-0.045,1.004
1667567417807,2022-11-04T15.10.17.807,11.668,0.135,-0.045,1.003
1667567417846,2022-11-04T15.10.17.846,11.707,0.137,-0.047,1.004
1667567417887,2022-11-04T15.10.17.887,11.748,0.136,-0.047,1.005
1667567417927,2022-11-04T15.10.17.927,11.788,0.135,-0.044,1.004
1667567417968,2022-11-04T15.10.17.968,11.829,0.137,-0.042,1.005
1667567418007,2022-11-04T15.10.18.007,11.868,0.139,-0.052,1.007
1667567418048,2022-11-04T15.10.18.048,11.909,0.132,-0.047,1.002
1667567418088,2022-11-04T15.10.18.088,11.949,0.135,-0.045,1.006
1667567418129,2022-11-04T15.10.18.129,11.990,0.136,-0.050,1.004
1667567418169,2022-11-04T15.10.18.169,12.030,0.135,-0.047,1.003
1667567418210,2022-11-04T15.10.18.210,12.071,0.137,-0.045,1.005
1667567418249,2022-11-04T15.10.18.249,12.110,0.137,-0.047,1.004
1667567418289,2022-11-04T15.10.18.289,12.150,0.133,-0.044,1.004
1667567418330,2022-11-04T15.10.18.330,12.191,0.137,-0.047,1.004
1667567418369,2022-11-04T15.10.18.369,12.230,0.135,-0.046,1.004
1667567418410,2022-11-04T15.10.18.410,12.271,0.135,-0.046,1.004
1667567418450,2022-11-04T15.10.18.450,12.311,0.138,-0.045,1.004
1667567418491,2022-11-04T15.10.18.491,12.352,0.138,-0.047,1.005
1667567418530,2022-11-04T15.10.18.530,12.391,0.136,-0.047,1.004
1667567418571,2022-11-04T15.10.18.571,12.432,0.134,-0.046,1.005
1667567418611,2022-11-04T15.10.18.611,12.472,0.136,-0.047,1.004
1667567418652,2022-11-04T15.10.18.652,12.513,0.139,-0.047,1.005
1667567418691,2022-11-04T15.10.18.691,12.552,0.137,-0.048,1.004
1667567418732,2022-11-04T15.10.18.732,12.593,0.136,-0.047,1.003
1667567418772,2022-11-04T15.10.18.772,12.633,0.137,-0.046,1.004
1667567418813,2022-11-04T15.10.18.813,12.674,0.137,-0.046,1.004
1667567418853,2022-11-04T15.10.18.853,12.714,0.139,-0.046,1.005
1667567418892,2022-11-04T15.10.18.892,12.753,0.138,-0.047,1.004
1667567418933,2022-11-04T15.10.18.933,12.794,0.136,-0.045,1.003
1667567418973,2022-11-04T15.10.18.973,12.834,0.136,-0.047,1.004
1667567419014,2022-11-04T15.10.19.014,12.875,0.137,-0.048,1.004
1667567419053,2022-11-04T15.10.19.053,12.914,0.139,-0.045,1.004
1667567419094,2022-11-04T15.10.19.094,12.955,0.138,-0.044,1.005
1667567419134,2022-11-04T15.10.19.134,12.995,0.139,-0.049,1.006
1667567419175,2022-11-04T15.10.19.175,13.036,0.136,-0.046,1.004
1667567419214,2022-11-04T15.10.19.214,13.075,0.138,-0.045,1.003
1667567419255,2022-11-04T15.10.19.255,13.116,0.139,-0.047,1.005
1667567419295,2022-11-04T15.10.19.295,13.156,0.137,-0.048,1.004
1667567419336,2022-11-04T15.10.19.336,13.197,0.138,-0.048,1.005
1667567419376,2022-11-04T15.10.19.376,13.237,0.138,-0.044,1.002
1667567419417,2022-11-04T15.10.19.417,13.278,0.140,-0.044,1.004
1667567419456,2022-11-04T15.10.19.456,13.317,0.139,-0.047,1.005
1667567419496,2022-11-04T15.10.19.496,13.357,0.137,-0.049,1.002
1667567419537,2022-11-04T15.10.19.537,13.398,0.137,-0.047,1.004
1667567419576,2022-11-04T15.10.19.576,13.437,0.138,-0.047,1.004
1667567419617,2022-11-04T15.10.19.617,13.478,0.138,-0.047,1.003
1667567419657,2022-11-04T15.10.19.657,13.518,0.139,-0.046,1.004
1667567419698,2022-11-04T15.10.19.698,13.559,0.138,-0.047,1.005
1667567419737,2022-11-04T15.10.19.737,13.598,0.139,-0.045,1.003
1667567419778,2022-11-04T15.10.19.778,13.639,0.138,-0.048,1.004
1667567419818,2022-11-04T15.10.19.818,13.679,0.140,-0.047,1.003
1667567419859,2022-11-04T15.10.19.859,13.720,0.139,-0.044,1.003
1667567419898,2022-11-04T15.10.19.898,13.759,0.138,-0.047,1.005
1667567419940,2022-11-04T15.10.19.940,13.801,0.139,-0.049,1.005
1667567419979,2022-11-04T15.10.19.979,13.840,0.137,-0.047,1.003
1667567420020,2022-11-04T15.10.20.020,13.881,0.139,-0.045,1.003
1667567420060,2022-11-04T15.10.20.060,13.921,0.141,-0.048,1.005
1667567420101,2022-11-04T15.10.20.101,13.962,0.141,-0.049,1.004
1667567420140,2022-11-04T15.10.20.140,14.001,0.138,-0.048,1.004
1667567420180,2022-11-04T15.10.20.180,14.041,0.137,-0.047,1.004
1667567420221,2022-11-04T15.10.20.221,14.082,0.141,-0.049,1.006
1667567420260,2022-11-04T15.10.20.260,14.121,0.141,-0.051,1.004
1667567420301,2022-11-04T15.10.20.301,14.162,0.138,-0.049,1.003
1667567420341,2022-11-04T15.10.20.341,14.202,0.139,-0.050,1.002
1667567420382,2022-11-04T15.10.20.382,14.243,0.139,-0.049,1.004
1667567420421,2022-11-04T15.10.20.421,14.282,0.141,-0.051,1.004
1667567420462,2022-11-04T15.10.20.462,14.323,0.142,-0.055,1.005
1667567420502,2022-11-04T15.10.20.502,14.363,0.141,-0.054,1.004
1667567420543,2022-11-04T15.10.20.543,14.404,0.141,-0.056,1.004
1667567420583,2022-11-04T15.10.20.583,14.444,0.142,-0.060,1.005
1667567420624,2022-11-04T15.10.20.624,14.485,0.140,-0.056,1.003
1667567420663,2022-11-04T15.10.20.663,14.524,0.144,-0.053,1.004
1667567420704,2022-11-04T15.10.20.704,14.565,0.146,-0.052,1.003
1667567420744,2022-11-04T15.10.20.744,14.605,0.149,-0.054,1.004
1667567420783,2022-11-04T15.10.20.783,14.644,0.146,-0.059,1.002
1667567420824,2022-11-04T15.10.20.824,14.685,0.140,-0.053,1.004
