epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668456039971,2022-11-14T22.00.39.971,5.151,0.022,0.226,-0.985
1668456040010,2022-11-14T22.00.40.010,5.190,0.014,0.222,-0.987
1668456040051,2022-11-14T22.00.40.051,5.231,0.022,0.225,-0.984
1668456040091,2022-11-14T22.00.40.091,5.271,0.021,0.220,-0.985
1668456040130,2022-11-14T22.00.40.130,5.310,0.016,0.221,-0.986
1668456040170,2022-11-14T22.00.40.170,5.350,0.018,0.222,-0.987
1668456040209,2022-11-14T22.00.40.209,5.389,0.018,0.227,-0.984
1668456040249,2022-11-14T22.00.40.249,5.429,0.020,0.232,-0.982
1668456040289,2022-11-14T22.00.40.289,5.469,0.019,0.224,-0.985
1668456040328,2022-11-14T22.00.40.328,5.508,0.018,0.216,-0.987
1668456040368,2022-11-14T22.00.40.368,5.548,0.018,0.215,-0.989
1668456040407,2022-11-14T22.00.40.407,5.587,0.018,0.225,-0.985
1668456040447,2022-11-14T22.00.40.447,5.627,0.018,0.228,-0.985
1668456040486,2022-11-14T22.00.40.486,5.666,0.016,0.223,-0.986
1668456040526,2022-11-14T22.00.40.526,5.706,0.020,0.227,-0.985
1668456040565,2022-11-14T22.00.40.565,5.745,0.018,0.233,-0.982
1668456040605,2022-11-14T22.00.40.605,5.785,0.018,0.233,-0.982
1668456040645,2022-11-14T22.00.40.645,5.825,0.017,0.223,-0.985
1668456040684,2022-11-14T22.00.40.684,5.864,0.020,0.230,-0.985
1668456040724,2022-11-14T22.00.40.724,5.904,0.017,0.231,-0.985
1668456040763,2022-11-14T22.00.40.763,5.943,0.016,0.228,-0.986
1668456040803,2022-11-14T22.00.40.803,5.983,0.018,0.229,-0.984
1668456040844,2022-11-14T22.00.40.844,6.024,0.020,0.229,-0.984
1668456040883,2022-11-14T22.00.40.883,6.063,0.017,0.229,-0.984
1668456040923,2022-11-14T22.00.40.923,6.103,0.015,0.225,-0.985
1668456040962,2022-11-14T22.00.40.962,6.142,0.016,0.232,-0.984
1668456041002,2022-11-14T22.00.41.002,6.182,0.017,0.231,-0.983
1668456041041,2022-11-14T22.00.41.041,6.221,0.018,0.229,-0.984
1668456041081,2022-11-14T22.00.41.081,6.261,0.018,0.229,-0.984
1668456041121,2022-11-14T22.00.41.121,6.301,0.014,0.224,-0.985
1668456041160,2022-11-14T22.00.41.160,6.340,0.017,0.226,-0.984
1668456041200,2022-11-14T22.00.41.200,6.380,0.018,0.225,-0.985
1668456041239,2022-11-14T22.00.41.239,6.419,0.016,0.222,-0.986
1668456041279,2022-11-14T22.00.41.279,6.459,0.016,0.221,-0.987
1668456041318,2022-11-14T22.00.41.318,6.498,0.016,0.225,-0.985
1668456041358,2022-11-14T22.00.41.358,6.538,0.016,0.226,-0.985
1668456041397,2022-11-14T22.00.41.397,6.577,0.015,0.223,-0.985
1668456041437,2022-11-14T22.00.41.437,6.617,0.015,0.228,-0.985
1668456041477,2022-11-14T22.00.41.477,6.657,0.016,0.232,-0.985
1668456041516,2022-11-14T22.00.41.516,6.696,0.016,0.231,-0.983
1668456041556,2022-11-14T22.00.41.556,6.736,0.016,0.235,-0.983
1668456041595,2022-11-14T22.00.41.595,6.775,0.017,0.238,-0.982
1668456041635,2022-11-14T22.00.41.635,6.815,0.016,0.240,-0.981
1668456041676,2022-11-14T22.00.41.676,6.856,0.015,0.245,-0.981
1668456041715,2022-11-14T22.00.41.715,6.895,0.016,0.248,-0.979
1668456041755,2022-11-14T22.00.41.755,6.935,0.016,0.248,-0.979
1668456041794,2022-11-14T22.00.41.794,6.974,0.017,0.247,-0.978
1668456041834,2022-11-14T22.00.41.834,7.014,0.017,0.247,-0.981
1668456041874,2022-11-14T22.00.41.874,7.054,0.017,0.246,-0.979
1668456041913,2022-11-14T22.00.41.913,7.093,0.015,0.239,-0.981
1668456041953,2022-11-14T22.00.41.953,7.133,0.016,0.239,-0.981
1668456041992,2022-11-14T22.00.41.992,7.172,0.016,0.241,-0.981
1668456042032,2022-11-14T22.00.42.032,7.212,0.017,0.239,-0.982
1668456042071,2022-11-14T22.00.42.071,7.251,0.017,0.242,-0.980
1668456042111,2022-11-14T22.00.42.111,7.291,0.016,0.240,-0.982
1668456042150,2022-11-14T22.00.42.150,7.330,0.016,0.237,-0.982
1668456042190,2022-11-14T22.00.42.190,7.370,0.016,0.240,-0.981
1668456042229,2022-11-14T22.00.42.229,7.409,0.016,0.238,-0.981
1668456042269,2022-11-14T22.00.42.269,7.449,0.017,0.240,-0.982
1668456042309,2022-11-14T22.00.42.309,7.489,0.016,0.241,-0.980
1668456042348,2022-11-14T22.00.42.348,7.528,0.015,0.238,-0.983
1668456042388,2022-11-14T22.00.42.388,7.568,0.016,0.239,-0.982
1668456042427,2022-11-14T22.00.42.427,7.607,0.018,0.244,-0.980
1668456042467,2022-11-14T22.00.42.467,7.647,0.016,0.240,-0.980
1668456042508,2022-11-14T22.00.42.508,7.688,0.017,0.242,-0.981
1668456042547,2022-11-14T22.00.42.547,7.727,0.017,0.244,-0.980
1668456042587,2022-11-14T22.00.42.587,7.767,0.016,0.238,-0.982
1668456042626,2022-11-14T22.00.42.626,7.806,0.017,0.240,-0.982
1668456042666,2022-11-14T22.00.42.666,7.846,0.018,0.242,-0.981
1668456042706,2022-11-14T22.00.42.706,7.886,0.017,0.241,-0.981
1668456042745,2022-11-14T22.00.42.745,7.925,0.016,0.241,-0.981
1668456042785,2022-11-14T22.00.42.785,7.965,0.017,0.240,-0.980
1668456042824,2022-11-14T22.00.42.824,8.004,0.018,0.237,-0.982
1668456042864,2022-11-14T22.00.42.864,8.044,0.018,0.241,-0.981
1668456042903,2022-11-14T22.00.42.903,8.083,0.018,0.239,-0.981
1668456042943,2022-11-14T22.00.42.943,8.123,0.017,0.242,-0.981
1668456042982,2022-11-14T22.00.42.982,8.162,0.017,0.241,-0.982
1668456043022,2022-11-14T22.00.43.022,8.202,0.018,0.239,-0.983
1668456043061,2022-11-14T22.00.43.061,8.241,0.017,0.244,-0.979
1668456043101,2022-11-14T22.00.43.101,8.281,0.019,0.239,-0.982
1668456043141,2022-11-14T22.00.43.141,8.321,0.019,0.245,-0.980
1668456043180,2022-11-14T22.00.43.180,8.360,0.018,0.240,-0.980
1668456043220,2022-11-14T22.00.43.220,8.400,0.018,0.241,-0.980
1668456043259,2022-11-14T22.00.43.259,8.439,0.018,0.241,-0.981
1668456043299,2022-11-14T22.00.43.299,8.479,0.019,0.243,-0.980
1668456043340,2022-11-14T22.00.43.340,8.520,0.017,0.240,-0.980
1668456043379,2022-11-14T22.00.43.379,8.559,0.018,0.242,-0.980
1668456043419,2022-11-14T22.00.43.419,8.599,0.018,0.243,-0.981
1668456043458,2022-11-14T22.00.43.458,8.638,0.018,0.244,-0.980
1668456043498,2022-11-14T22.00.43.498,8.678,0.018,0.244,-0.980
1668456043538,2022-11-14T22.00.43.538,8.718,0.019,0.240,-0.984
1668456043577,2022-11-14T22.00.43.577,8.757,0.019,0.242,-0.981
1668456043617,2022-11-14T22.00.43.617,8.797,0.019,0.245,-0.980
1668456043656,2022-11-14T22.00.43.656,8.836,0.017,0.242,-0.982
1668456043696,2022-11-14T22.00.43.696,8.876,0.017,0.242,-0.983
1668456043735,2022-11-14T22.00.43.735,8.915,0.016,0.243,-0.980
1668456043775,2022-11-14T22.00.43.775,8.955,0.020,0.247,-0.973
1668456043814,2022-11-14T22.00.43.814,8.994,0.013,0.241,-0.985
1668456043854,2022-11-14T22.00.43.854,9.034,0.022,0.230,-0.978
1668456043894,2022-11-14T22.00.43.894,9.074,0.012,0.262,-0.966
1668456043933,2022-11-14T22.00.43.933,9.113,-0.004,0.234,-0.984
1668456043973,2022-11-14T22.00.43.973,9.153,-0.014,0.234,-0.991
1668456044012,2022-11-14T22.00.44.012,9.192,-0.025,0.241,-0.990
1668456044052,2022-11-14T22.00.44.052,9.232,-0.016,0.242,-0.981
1668456044091,2022-11-14T22.00.44.091,9.271,-0.014,0.237,-0.982
1668456044131,2022-11-14T22.00.44.131,9.311,-0.018,0.234,-0.983
1668456044170,2022-11-14T22.00.44.170,9.350,-0.018,0.242,-0.982
1668456044211,2022-11-14T22.00.44.211,9.391,-0.013,0.254,-0.978
1668456044251,2022-11-14T22.00.44.251,9.431,-0.024,0.229,-0.990
1668456044291,2022-11-14T22.00.44.291,9.471,-0.024,0.245,-0.981
1668456044330,2022-11-14T22.00.44.330,9.510,-0.018,0.240,-0.970
1668456044370,2022-11-14T22.00.44.370,9.550,-0.035,0.308,-0.967
1668456044409,2022-11-14T22.00.44.409,9.589,-0.048,0.285,-0.969
1668456044449,2022-11-14T22.00.44.449,9.629,-0.049,0.231,-0.983
1668456044488,2022-11-14T22.00.44.488,9.668,-0.047,0.255,-0.977
1668456044528,2022-11-14T22.00.44.528,9.708,-0.058,0.249,-0.980
1668456044567,2022-11-14T22.00.44.567,9.747,-0.062,0.237,-0.985
1668456044607,2022-11-14T22.00.44.607,9.787,-0.065,0.249,-0.979
1668456044646,2022-11-14T22.00.44.646,9.826,-0.066,0.263,-0.974
1668456044686,2022-11-14T22.00.44.686,9.866,-0.079,0.266,-0.973
1668456044726,2022-11-14T22.00.44.726,9.906,-0.067,0.268,-0.965
1668456044765,2022-11-14T22.00.44.765,9.945,-0.082,0.258,-0.983
1668456044805,2022-11-14T22.00.44.805,9.985,-0.091,0.227,-1.000
1668456044844,2022-11-14T22.00.44.844,10.024,-0.067,0.285,-0.965
1668456044884,2022-11-14T22.00.44.884,10.064,-0.062,0.322,-0.952
1668456044923,2022-11-14T22.00.44.923,10.103,-0.074,0.252,-0.981
1668456044963,2022-11-14T22.00.44.963,10.143,-0.071,0.266,-0.969
1668456045002,2022-11-14T22.00.45.002,10.182,-0.077,0.283,-0.970
1668456045043,2022-11-14T22.00.45.043,10.223,-0.069,0.270,-0.968
1668456045083,2022-11-14T22.00.45.083,10.263,-0.058,0.286,-0.974
1668456045123,2022-11-14T22.00.45.123,10.303,-0.076,0.269,-0.972
1668456045162,2022-11-14T22.00.45.162,10.342,-0.064,0.272,-0.965
1668456045202,2022-11-14T22.00.45.202,10.382,-0.068,0.268,-0.959
1668456045241,2022-11-14T22.00.45.241,10.421,-0.063,0.263,-0.964
1668456045281,2022-11-14T22.00.45.281,10.461,-0.075,0.256,-0.975
1668456045320,2022-11-14T22.00.45.320,10.500,-0.064,0.309,-0.964
1668456045360,2022-11-14T22.00.45.360,10.540,-0.082,0.284,-0.980
1668456045399,2022-11-14T22.00.45.399,10.579,-0.078,0.228,-0.982
1668456045439,2022-11-14T22.00.45.439,10.619,-0.076,0.263,-0.985
1668456045478,2022-11-14T22.00.45.478,10.658,-0.083,0.291,-0.970
1668456045518,2022-11-14T22.00.45.518,10.698,-0.086,0.302,-0.947
1668456045558,2022-11-14T22.00.45.558,10.738,-0.083,0.293,-0.959
1668456045597,2022-11-14T22.00.45.597,10.777,-0.084,0.275,-0.967
1668456045637,2022-11-14T22.00.45.637,10.817,-0.083,0.271,-0.972
1668456045676,2022-11-14T22.00.45.676,10.856,-0.081,0.254,-0.980
1668456045716,2022-11-14T22.00.45.716,10.896,-0.079,0.252,-0.974
1668456045755,2022-11-14T22.00.45.755,10.935,-0.077,0.259,-0.975
1668456045795,2022-11-14T22.00.45.795,10.975,-0.084,0.251,-0.975
1668456045834,2022-11-14T22.00.45.834,11.014,-0.089,0.265,-0.973
1668456045874,2022-11-14T22.00.45.874,11.054,-0.094,0.263,-0.976
1668456045915,2022-11-14T22.00.45.915,11.095,-0.091,0.260,-0.974
1668456045955,2022-11-14T22.00.45.955,11.135,-0.094,0.261,-0.973
1668456045994,2022-11-14T22.00.45.994,11.174,-0.085,0.261,-0.972
1668456046034,2022-11-14T22.00.46.034,11.214,-0.090,0.255,-0.975
1668456046073,2022-11-14T22.00.46.073,11.253,-0.093,0.252,-0.976
1668456046113,2022-11-14T22.00.46.113,11.293,-0.079,0.267,-0.965
1668456046152,2022-11-14T22.00.46.152,11.332,-0.093,0.261,-0.979
1668456046192,2022-11-14T22.00.46.192,11.372,-0.097,0.248,-0.978
1668456046231,2022-11-14T22.00.46.231,11.411,-0.090,0.256,-0.973
1668456046271,2022-11-14T22.00.46.271,11.451,-0.087,0.264,-0.973
1668456046311,2022-11-14T22.00.46.311,11.491,-0.086,0.256,-0.977
1668456046350,2022-11-14T22.00.46.350,11.530,-0.091,0.255,-0.976
1668456046390,2022-11-14T22.00.46.390,11.570,-0.092,0.255,-0.974
1668456046429,2022-11-14T22.00.46.429,11.609,-0.089,0.251,-0.975
1668456046469,2022-11-14T22.00.46.469,11.649,-0.085,0.254,-0.975
1668456046508,2022-11-14T22.00.46.508,11.688,-0.083,0.267,-0.974
1668456046548,2022-11-14T22.00.46.548,11.728,-0.085,0.264,-0.972
1668456046587,2022-11-14T22.00.46.587,11.767,-0.088,0.263,-0.973
1668456046627,2022-11-14T22.00.46.627,11.807,-0.087,0.253,-0.976
1668456046666,2022-11-14T22.00.46.666,11.846,-0.092,0.248,-0.979
1668456046706,2022-11-14T22.00.46.706,11.886,-0.089,0.266,-0.970
1668456046747,2022-11-14T22.00.46.747,11.927,-0.084,0.258,-0.973
1668456046787,2022-11-14T22.00.46.787,11.967,-0.081,0.257,-0.975
1668456046826,2022-11-14T22.00.46.826,12.006,-0.077,0.264,-0.973
1668456046866,2022-11-14T22.00.46.866,12.046,-0.078,0.261,-0.974
1668456046905,2022-11-14T22.00.46.905,12.085,-0.080,0.251,-0.977
1668456046945,2022-11-14T22.00.46.945,12.125,-0.080,0.247,-0.977
1668456046984,2022-11-14T22.00.46.984,12.164,-0.081,0.241,-0.979
1668456047024,2022-11-14T22.00.47.024,12.204,-0.082,0.234,-0.982
1668456047063,2022-11-14T22.00.47.063,12.243,-0.079,0.230,-0.982
1668456047103,2022-11-14T22.00.47.103,12.283,-0.081,0.238,-0.981
1668456047143,2022-11-14T22.00.47.143,12.323,-0.084,0.234,-0.981
1668456047182,2022-11-14T22.00.47.182,12.362,-0.080,0.237,-0.978
1668456047222,2022-11-14T22.00.47.222,12.402,-0.077,0.231,-0.983
1668456047261,2022-11-14T22.00.47.261,12.441,-0.077,0.226,-0.984
1668456047301,2022-11-14T22.00.47.301,12.481,-0.078,0.234,-0.980
1668456047340,2022-11-14T22.00.47.340,12.520,-0.081,0.229,-0.982
1668456047380,2022-11-14T22.00.47.380,12.560,-0.077,0.221,-0.984
1668456047419,2022-11-14T22.00.47.419,12.599,-0.080,0.224,-0.985
1668456047459,2022-11-14T22.00.47.459,12.639,-0.080,0.222,-0.984
1668456047499,2022-11-14T22.00.47.499,12.679,-0.077,0.226,-0.984
1668456047538,2022-11-14T22.00.47.538,12.718,-0.079,0.226,-0.984
1668456047579,2022-11-14T22.00.47.579,12.759,-0.077,0.221,-0.985
1668456047619,2022-11-14T22.00.47.619,12.799,-0.077,0.224,-0.984
1668456047658,2022-11-14T22.00.47.658,12.838,-0.078,0.220,-0.985
1668456047698,2022-11-14T22.00.47.698,12.878,-0.078,0.217,-0.986
1668456047737,2022-11-14T22.00.47.737,12.917,-0.079,0.212,-0.987
1668456047777,2022-11-14T22.00.47.777,12.957,-0.077,0.213,-0.986
1668456047816,2022-11-14T22.00.47.816,12.996,-0.075,0.216,-0.985
1668456047856,2022-11-14T22.00.47.856,13.036,-0.080,0.212,-0.987
1668456047895,2022-11-14T22.00.47.895,13.075,-0.082,0.201,-0.991
1668456047935,2022-11-14T22.00.47.935,13.115,-0.077,0.208,-0.990
1668456047975,2022-11-14T22.00.47.975,13.155,-0.077,0.214,-0.985
1668456048014,2022-11-14T22.00.48.014,13.194,-0.079,0.208,-0.987
1668456048054,2022-11-14T22.00.48.054,13.234,-0.078,0.212,-0.987
1668456048093,2022-11-14T22.00.48.093,13.273,-0.077,0.210,-0.988
1668456048133,2022-11-14T22.00.48.133,13.313,-0.075,0.211,-0.988
1668456048172,2022-11-14T22.00.48.172,13.352,-0.074,0.208,-0.989
1668456048212,2022-11-14T22.00.48.212,13.392,-0.075,0.220,-0.985
1668456048251,2022-11-14T22.00.48.251,13.431,-0.075,0.198,-0.990
1668456048291,2022-11-14T22.00.48.291,13.471,-0.075,0.209,-0.988
1668456048331,2022-11-14T22.00.48.331,13.511,-0.071,0.216,-0.987
1668456048370,2022-11-14T22.00.48.370,13.550,-0.078,0.199,-0.989
1668456048411,2022-11-14T22.00.48.411,13.591,-0.080,0.189,-0.992
1668456048451,2022-11-14T22.00.48.451,13.631,-0.078,0.197,-0.990
1668456048490,2022-11-14T22.00.48.490,13.670,-0.075,0.195,-0.991
1668456048530,2022-11-14T22.00.48.530,13.710,-0.078,0.191,-0.991
1668456048569,2022-11-14T22.00.48.569,13.749,-0.078,0.201,-0.991
1668456048609,2022-11-14T22.00.48.609,13.789,-0.076,0.188,-0.992
1668456048648,2022-11-14T22.00.48.648,13.828,-0.078,0.186,-0.992
1668456048688,2022-11-14T22.00.48.688,13.868,-0.080,0.190,-0.992
1668456048728,2022-11-14T22.00.48.728,13.908,-0.075,0.193,-0.991
1668456048767,2022-11-14T22.00.48.767,13.947,-0.076,0.193,-0.991
1668456048807,2022-11-14T22.00.48.807,13.987,-0.077,0.199,-0.990
1668456048846,2022-11-14T22.00.48.846,14.026,-0.079,0.202,-0.989
1668456048886,2022-11-14T22.00.48.886,14.066,-0.078,0.200,-0.990
1668456048925,2022-11-14T22.00.48.925,14.105,-0.074,0.196,-0.991
1668456048965,2022-11-14T22.00.48.965,14.145,-0.075,0.203,-0.989
1668456049004,2022-11-14T22.00.49.004,14.184,-0.076,0.206,-0.990
1668456049044,2022-11-14T22.00.49.044,14.224,-0.077,0.210,-0.988
1668456049083,2022-11-14T22.00.49.083,14.263,-0.076,0.207,-0.987
1668456049123,2022-11-14T22.00.49.123,14.303,-0.074,0.209,-0.989
