epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1669053046619,2022-11-21T19:50:46.619,2.960,-0.083,-0.457,-0.898
1669053046659,2022-11-21T19:50:46.659,3.000,-0.083,-0.458,-0.899
1669053046699,2022-11-21T19:50:46.699,3.040,-0.086,-0.458,-0.896
1669053046739,2022-11-21T19:50:46.739,3.080,-0.084,-0.459,-0.896
1669053046779,2022-11-21T19:50:46.779,3.120,-0.084,-0.459,-0.896
1669053046819,2022-11-21T19:50:46.819,3.160,-0.085,-0.461,-0.895
1669053046859,2022-11-21T19:50:46.859,3.200,-0.086,-0.461,-0.895
1669053046899,2022-11-21T19:50:46.899,3.240,-0.088,-0.462,-0.895
1669053046939,2022-11-21T19:50:46.939,3.280,-0.087,-0.461,-0.895
1669053046979,2022-11-21T19:50:46.979,3.320,-0.088,-0.462,-0.895
1669053047019,2022-11-21T19:50:47.019,3.360,-0.089,-0.462,-0.896
1669053047059,2022-11-21T19:50:47.059,3.400,-0.089,-0.463,-0.896
1669053047099,2022-11-21T19:50:47.099,3.440,-0.088,-0.463,-0.895
1669053047139,2022-11-21T19:50:47.139,3.480,-0.103,-0.482,-0.883
1669053047179,2022-11-21T19:50:47.179,3.520,-0.072,-0.448,-0.906
1669053047219,2022-11-21T19:50:47.219,3.560,-0.079,-0.450,-0.901
1669053047259,2022-11-21T19:50:47.259,3.600,-0.088,-0.469,-0.893
1669053047299,2022-11-21T19:50:47.299,3.640,-0.083,-0.458,-0.897
1669053047339,2022-11-21T19:50:47.339,3.680,-0.085,-0.459,-0.896
1669053047379,2022-11-21T19:50:47.379,3.720,-0.088,-0.460,-0.896
1669053047419,2022-11-21T19:50:47.419,3.760,-0.089,-0.459,-0.895
1669053047459,2022-11-21T19:50:47.459,3.800,-0.090,-0.461,-0.894
1669053047499,2022-11-21T19:50:47.499,3.840,-0.090,-0.460,-0.895
1669053047539,2022-11-21T19:50:47.539,3.880,-0.088,-0.461,-0.895
1669053047579,2022-11-21T19:50:47.579,3.920,-0.089,-0.462,-0.893
1669053047619,2022-11-21T19:50:47.619,3.960,-0.087,-0.462,-0.894
1669053047659,2022-11-21T19:50:47.659,4.000,-0.085,-0.463,-0.894
1669053047699,2022-11-21T19:50:47.699,4.040,-0.085,-0.461,-0.895
1669053047739,2022-11-21T19:50:47.739,4.080,-0.089,-0.465,-0.893
1669053047779,2022-11-21T19:50:47.779,4.120,-0.089,-0.461,-0.894
1669053047819,2022-11-21T19:50:47.819,4.160,-0.092,-0.465,-0.892
1669053047859,2022-11-21T19:50:47.859,4.200,-0.090,-0.464,-0.893
1669053047899,2022-11-21T19:50:47.899,4.240,-0.088,-0.461,-0.896
1669053047939,2022-11-21T19:50:47.939,4.280,-0.088,-0.460,-0.897
1669053047979,2022-11-21T19:50:47.979,4.320,-0.088,-0.461,-0.894
1669053048019,2022-11-21T19:50:48.019,4.360,-0.084,-0.461,-0.898
1669053048059,2022-11-21T19:50:48.059,4.400,-0.087,-0.459,-0.896
1669053048099,2022-11-21T19:50:48.099,4.440,-0.087,-0.458,-0.896
1669053048139,2022-11-21T19:50:48.139,4.480,-0.087,-0.459,-0.897
1669053048179,2022-11-21T19:50:48.179,4.520,-0.088,-0.461,-0.896
1669053048219,2022-11-21T19:50:48.219,4.560,-0.087,-0.460,-0.896
1669053048259,2022-11-21T19:50:48.259,4.600,-0.083,-0.461,-0.897
1669053048299,2022-11-21T19:50:48.299,4.640,-0.083,-0.458,-0.897
1669053048339,2022-11-21T19:50:48.339,4.680,-0.085,-0.458,-0.898
1669053048379,2022-11-21T19:50:48.379,4.720,-0.088,-0.461,-0.894
1669053048419,2022-11-21T19:50:48.419,4.760,-0.087,-0.463,-0.895
1669053048459,2022-11-21T19:50:48.459,4.800,-0.083,-0.461,-0.897
1669053048499,2022-11-21T19:50:48.499,4.840,-0.083,-0.458,-0.896
1669053048539,2022-11-21T19:50:48.539,4.880,-0.084,-0.459,-0.896
1669053048579,2022-11-21T19:50:48.579,4.920,-0.084,-0.461,-0.897
1669053048619,2022-11-21T19:50:48.619,4.960,-0.084,-0.463,-0.895
1669053048659,2022-11-21T19:50:48.659,5.000,-0.086,-0.461,-0.896
1669053048699,2022-11-21T19:50:48.699,5.040,-0.085,-0.459,-0.896
1669053048739,2022-11-21T19:50:48.739,5.080,-0.086,-0.458,-0.896
1669053048779,2022-11-21T19:50:48.779,5.120,-0.083,-0.455,-0.898
1669053048819,2022-11-21T19:50:48.819,5.160,-0.093,-0.460,-0.895
1669053048859,2022-11-21T19:50:48.859,5.200,-0.089,-0.460,-0.896
1669053048899,2022-11-21T19:50:48.899,5.240,-0.074,-0.462,-0.897
1669053048939,2022-11-21T19:50:48.939,5.280,-0.074,-0.475,-0.892
1669053048979,2022-11-21T19:50:48.979,5.320,-0.087,-0.465,-0.893
1669053049019,2022-11-21T19:50:49.019,5.360,-0.086,-0.458,-0.895
1669053049059,2022-11-21T19:50:49.059,5.400,-0.080,-0.463,-0.894
1669053049099,2022-11-21T19:50:49.099,5.440,-0.078,-0.461,-0.899
1669053049139,2022-11-21T19:50:49.139,5.480,-0.074,-0.460,-0.896
1669053049179,2022-11-21T19:50:49.179,5.520,-0.082,-0.467,-0.891
1669053049219,2022-11-21T19:50:49.219,5.560,-0.083,-0.467,-0.892
1669053049259,2022-11-21T19:50:49.259,5.600,-0.072,-0.474,-0.892
1669053049299,2022-11-21T19:50:49.299,5.640,-0.069,-0.473,-0.895
1669053049339,2022-11-21T19:50:49.339,5.680,-0.082,-0.464,-0.896
1669053049379,2022-11-21T19:50:49.379,5.720,-0.088,-0.461,-0.893
1669053049419,2022-11-21T19:50:49.419,5.760,-0.086,-0.461,-0.891
1669053049459,2022-11-21T19:50:49.459,5.800,-0.094,-0.464,-0.886
1669053049499,2022-11-21T19:50:49.499,5.840,-0.080,-0.468,-0.894
1669053049539,2022-11-21T19:50:49.539,5.880,-0.077,-0.458,-0.898
1669053049579,2022-11-21T19:50:49.579,5.920,-0.083,-0.468,-0.893
1669053049619,2022-11-21T19:50:49.619,5.960,-0.074,-0.472,-0.894
1669053049659,2022-11-21T19:50:49.659,6.000,-0.074,-0.466,-0.895
1669053049699,2022-11-21T19:50:49.699,6.040,-0.086,-0.460,-0.894
1669053049739,2022-11-21T19:50:49.739,6.080,-0.087,-0.461,-0.894
1669053049779,2022-11-21T19:50:49.779,6.120,-0.080,-0.462,-0.895
1669053049819,2022-11-21T19:50:49.819,6.160,-0.081,-0.464,-0.892
1669053049859,2022-11-21T19:50:49.859,6.200,-0.078,-0.467,-0.892
1669053049899,2022-11-21T19:50:49.899,6.240,-0.078,-0.467,-0.894
1669053049939,2022-11-21T19:50:49.939,6.280,-0.083,-0.467,-0.894
1669053049979,2022-11-21T19:50:49.979,6.320,-0.081,-0.463,-0.895
1669053050019,2022-11-21T19:50:50.019,6.360,-0.080,-0.463,-0.894
1669053050059,2022-11-21T19:50:50.059,6.400,-0.080,-0.465,-0.892
1669053050099,2022-11-21T19:50:50.099,6.440,-0.083,-0.463,-0.893
1669053050139,2022-11-21T19:50:50.139,6.480,-0.084,-0.464,-0.894
1669053050179,2022-11-21T19:50:50.179,6.520,-0.079,-0.466,-0.895
1669053050219,2022-11-21T19:50:50.219,6.560,-0.080,-0.465,-0.893
1669053050259,2022-11-21T19:50:50.259,6.600,-0.082,-0.464,-0.893
1669053050299,2022-11-21T19:50:50.299,6.640,-0.083,-0.465,-0.894
1669053050339,2022-11-21T19:50:50.339,6.680,-0.080,-0.463,-0.895
1669053050379,2022-11-21T19:50:50.379,6.720,-0.081,-0.463,-0.894
1669053050419,2022-11-21T19:50:50.419,6.760,-0.079,-0.465,-0.893
1669053050459,2022-11-21T19:50:50.459,6.800,-0.080,-0.466,-0.893
1669053050499,2022-11-21T19:50:50.499,6.840,-0.081,-0.464,-0.893
1669053050539,2022-11-21T19:50:50.539,6.880,-0.081,-0.462,-0.894
1669053050579,2022-11-21T19:50:50.579,6.920,-0.079,-0.464,-0.895
1669053050619,2022-11-21T19:50:50.619,6.960,-0.081,-0.466,-0.895
1669053050659,2022-11-21T19:50:50.659,7.000,-0.081,-0.464,-0.894
1669053050699,2022-11-21T19:50:50.699,7.040,-0.081,-0.464,-0.894
1669053050739,2022-11-21T19:50:50.739,7.080,-0.081,-0.464,-0.893
1669053050779,2022-11-21T19:50:50.779,7.120,-0.079,-0.464,-0.895
1669053050819,2022-11-21T19:50:50.819,7.160,-0.081,-0.464,-0.894
1669053050859,2022-11-21T19:50:50.859,7.200,-0.082,-0.465,-0.894
1669053050899,2022-11-21T19:50:50.899,7.240,-0.079,-0.463,-0.896
1669053050939,2022-11-21T19:50:50.939,7.280,-0.079,-0.465,-0.895
1669053050979,2022-11-21T19:50:50.979,7.320,-0.082,-0.463,-0.895
1669053051019,2022-11-21T19:50:51.019,7.360,-0.079,-0.462,-0.897
1669053051059,2022-11-21T19:50:51.059,7.400,-0.081,-0.464,-0.896
1669053051099,2022-11-21T19:50:51.099,7.440,-0.082,-0.463,-0.894
1669053051139,2022-11-21T19:50:51.139,7.480,-0.080,-0.463,-0.895
1669053051179,2022-11-21T19:50:51.179,7.520,-0.081,-0.463,-0.895
1669053051219,2022-11-21T19:50:51.219,7.560,-0.079,-0.462,-0.896
1669053051259,2022-11-21T19:50:51.259,7.600,-0.078,-0.463,-0.895
1669053051299,2022-11-21T19:50:51.299,7.640,-0.080,-0.465,-0.894
1669053051339,2022-11-21T19:50:51.339,7.680,-0.079,-0.463,-0.895
1669053051379,2022-11-21T19:50:51.379,7.720,-0.078,-0.463,-0.896
1669053051419,2022-11-21T19:50:51.419,7.760,-0.083,-0.462,-0.893
1669053051459,2022-11-21T19:50:51.459,7.800,-0.083,-0.460,-0.895
1669053051499,2022-11-21T19:50:51.499,7.840,-0.080,-0.463,-0.896
1669053051539,2022-11-21T19:50:51.539,7.880,-0.078,-0.468,-0.894
1669053051579,2022-11-21T19:50:51.579,7.920,-0.081,-0.464,-0.894
1669053051619,2022-11-21T19:50:51.619,7.960,-0.079,-0.459,-0.896
1669053051659,2022-11-21T19:50:51.659,8.000,-0.079,-0.462,-0.895
1669053051699,2022-11-21T19:50:51.699,8.040,-0.080,-0.465,-0.894
1669053051739,2022-11-21T19:50:51.739,8.080,-0.081,-0.463,-0.895
1669053051779,2022-11-21T19:50:51.779,8.120,-0.080,-0.466,-0.896
1669053051819,2022-11-21T19:50:51.819,8.160,-0.081,-0.464,-0.894
1669053051859,2022-11-21T19:50:51.859,8.200,-0.081,-0.462,-0.895
1669053051899,2022-11-21T19:50:51.899,8.240,-0.079,-0.463,-0.896
1669053051939,2022-11-21T19:50:51.939,8.280,-0.079,-0.463,-0.895
1669053051979,2022-11-21T19:50:51.979,8.320,-0.081,-0.462,-0.894
1669053052019,2022-11-21T19:50:52.019,8.360,-0.079,-0.464,-0.894
1669053052059,2022-11-21T19:50:52.059,8.400,-0.079,-0.464,-0.896
1669053052099,2022-11-21T19:50:52.099,8.440,-0.078,-0.461,-0.896
1669053052139,2022-11-21T19:50:52.139,8.480,-0.078,-0.462,-0.896
1669053052179,2022-11-21T19:50:52.179,8.520,-0.080,-0.464,-0.895
1669053052219,2022-11-21T19:50:52.219,8.560,-0.080,-0.463,-0.895
1669053052259,2022-11-21T19:50:52.259,8.600,-0.079,-0.463,-0.895
1669053052299,2022-11-21T19:50:52.299,8.640,-0.079,-0.462,-0.895
1669053052339,2022-11-21T19:50:52.339,8.680,-0.079,-0.462,-0.894
1669053052379,2022-11-21T19:50:52.379,8.720,-0.080,-0.464,-0.895
1669053052419,2022-11-21T19:50:52.419,8.760,-0.080,-0.463,-0.895
1669053052459,2022-11-21T19:50:52.459,8.800,-0.081,-0.462,-0.894
1669053052499,2022-11-21T19:50:52.499,8.840,-0.080,-0.464,-0.895
1669053052539,2022-11-21T19:50:52.539,8.880,-0.078,-0.464,-0.896
1669053052579,2022-11-21T19:50:52.579,8.920,-0.078,-0.463,-0.897
1669053052619,2022-11-21T19:50:52.619,8.960,-0.081,-0.464,-0.894
1669053052659,2022-11-21T19:50:52.659,9.000,-0.081,-0.464,-0.894
1669053052699,2022-11-21T19:50:52.699,9.040,-0.078,-0.464,-0.895
1669053052739,2022-11-21T19:50:52.739,9.080,-0.080,-0.463,-0.894
1669053052779,2022-11-21T19:50:52.779,9.120,-0.081,-0.465,-0.894
1669053052819,2022-11-21T19:50:52.819,9.160,-0.077,-0.465,-0.896
1669053052859,2022-11-21T19:50:52.859,9.200,-0.080,-0.463,-0.894
1669053052899,2022-11-21T19:50:52.899,9.240,-0.079,-0.462,-0.894
1669053052939,2022-11-21T19:50:52.939,9.280,-0.082,-0.466,-0.896
1669053052979,2022-11-21T19:50:52.979,9.320,-0.080,-0.459,-0.895
1669053053019,2022-11-21T19:50:53.019,9.360,-0.081,-0.464,-0.893
1669053053059,2022-11-21T19:50:53.059,9.400,-0.079,-0.469,-0.894
1669053053099,2022-11-21T19:50:53.099,9.440,-0.082,-0.465,-0.894
1669053053139,2022-11-21T19:50:53.139,9.480,-0.080,-0.460,-0.895
1669053053179,2022-11-21T19:50:53.179,9.520,-0.081,-0.460,-0.896
1669053053219,2022-11-21T19:50:53.219,9.560,-0.078,-0.464,-0.895
1669053053259,2022-11-21T19:50:53.259,9.600,-0.080,-0.466,-0.895
1669053053299,2022-11-21T19:50:53.299,9.640,-0.083,-0.467,-0.892
1669053053339,2022-11-21T19:50:53.339,9.680,-0.082,-0.467,-0.894
1669053053379,2022-11-21T19:50:53.379,9.720,-0.081,-0.464,-0.895
1669053053419,2022-11-21T19:50:53.419,9.760,-0.080,-0.463,-0.896
1669053053459,2022-11-21T19:50:53.459,9.800,-0.080,-0.465,-0.895
1669053053499,2022-11-21T19:50:53.499,9.840,-0.081,-0.467,-0.893
1669053053539,2022-11-21T19:50:53.539,9.880,-0.081,-0.465,-0.893
1669053053579,2022-11-21T19:50:53.579,9.920,-0.083,-0.463,-0.893
1669053053619,2022-11-21T19:50:53.619,9.960,-0.083,-0.465,-0.892
1669053053659,2022-11-21T19:50:53.659,10.000,-0.079,-0.466,-0.894
1669053053699,2022-11-21T19:50:53.699,10.040,-0.081,-0.464,-0.895
1669053053739,2022-11-21T19:50:53.739,10.080,-0.082,-0.466,-0.894
1669053053779,2022-11-21T19:50:53.779,10.120,-0.080,-0.467,-0.894
1669053053819,2022-11-21T19:50:53.819,10.160,-0.083,-0.467,-0.893
1669053053859,2022-11-21T19:50:53.859,10.200,-0.082,-0.464,-0.894
1669053053899,2022-11-21T19:50:53.899,10.240,-0.081,-0.462,-0.894
1669053053939,2022-11-21T19:50:53.939,10.280,-0.080,-0.464,-0.894
1669053053979,2022-11-21T19:50:53.979,10.320,-0.079,-0.466,-0.893
1669053054019,2022-11-21T19:50:54.019,10.360,-0.083,-0.466,-0.894
1669053054059,2022-11-21T19:50:54.059,10.400,-0.081,-0.466,-0.894
1669053054099,2022-11-21T19:50:54.099,10.440,-0.081,-0.464,-0.894
1669053054139,2022-11-21T19:50:54.139,10.480,-0.080,-0.461,-0.895
1669053054179,2022-11-21T19:50:54.179,10.520,-0.081,-0.464,-0.894
1669053054219,2022-11-21T19:50:54.219,10.560,-0.081,-0.466,-0.894
1669053054259,2022-11-21T19:50:54.259,10.600,-0.080,-0.465,-0.895
1669053054299,2022-11-21T19:50:54.299,10.640,-0.080,-0.463,-0.895
1669053054339,2022-11-21T19:50:54.339,10.680,-0.080,-0.462,-0.895
1669053054379,2022-11-21T19:50:54.379,10.720,-0.080,-0.464,-0.895
1669053054419,2022-11-21T19:50:54.419,10.760,-0.079,-0.464,-0.896
1669053054459,2022-11-21T19:50:54.459,10.800,-0.081,-0.463,-0.896
1669053054499,2022-11-21T19:50:54.499,10.840,-0.082,-0.464,-0.893
1669053054539,2022-11-21T19:50:54.539,10.880,-0.079,-0.464,-0.895
1669053054579,2022-11-21T19:50:54.579,10.920,-0.079,-0.464,-0.896
1669053054619,2022-11-21T19:50:54.619,10.960,-0.081,-0.461,-0.895
1669053054659,2022-11-21T19:50:54.659,11.000,-0.079,-0.464,-0.894
1669053054699,2022-11-21T19:50:54.699,11.040,-0.079,-0.464,-0.894
1669053054739,2022-11-21T19:50:54.739,11.080,-0.080,-0.463,-0.894
1669053054779,2022-11-21T19:50:54.779,11.120,-0.080,-0.463,-0.894
1669053054819,2022-11-21T19:50:54.819,11.160,-0.081,-0.463,-0.894
1669053054859,2022-11-21T19:50:54.859,11.200,-0.079,-0.464,-0.894
1669053054899,2022-11-21T19:50:54.899,11.240,-0.079,-0.464,-0.896
1669053054939,2022-11-21T19:50:54.939,11.280,-0.081,-0.464,-0.895
1669053054979,2022-11-21T19:50:54.979,11.320,-0.080,-0.463,-0.894
1669053055019,2022-11-21T19:50:55.019,11.360,-0.080,-0.464,-0.893
1669053055059,2022-11-21T19:50:55.059,11.400,-0.081,-0.463,-0.895
1669053055099,2022-11-21T19:50:55.099,11.440,-0.081,-0.463,-0.895
1669053055139,2022-11-21T19:50:55.139,11.480,-0.081,-0.463,-0.894
1669053055179,2022-11-21T19:50:55.179,11.520,-0.081,-0.464,-0.895
1669053055219,2022-11-21T19:50:55.219,11.560,-0.080,-0.465,-0.893
1669053055259,2022-11-21T19:50:55.259,11.600,-0.079,-0.464,-0.895
1669053055299,2022-11-21T19:50:55.299,11.640,-0.080,-0.464,-0.895
1669053055339,2022-11-21T19:50:55.339,11.680,-0.080,-0.463,-0.894
1669053055379,2022-11-21T19:50:55.379,11.720,-0.080,-0.464,-0.895
1669053055419,2022-11-21T19:50:55.419,11.760,-0.079,-0.465,-0.895
1669053055459,2022-11-21T19:50:55.459,11.800,-0.080,-0.464,-0.896
1669053055499,2022-11-21T19:50:55.499,11.840,-0.081,-0.464,-0.895
1669053055539,2022-11-21T19:50:55.539,11.880,-0.080,-0.464,-0.895
1669053055579,2022-11-21T19:50:55.579,11.920,-0.082,-0.464,-0.894
1669053055619,2022-11-21T19:50:55.619,11.960,-0.079,-0.465,-0.894
1669053055659,2022-11-21T19:50:55.659,12.000,-0.080,-0.463,-0.894
1669053055699,2022-11-21T19:50:55.699,12.040,-0.082,-0.463,-0.894
1669053055739,2022-11-21T19:50:55.739,12.080,-0.081,-0.463,-0.895
1669053055779,2022-11-21T19:50:55.779,12.120,-0.081,-0.463,-0.896
1669053055819,2022-11-21T19:50:55.819,12.160,-0.080,-0.463,-0.895
1669053055859,2022-11-21T19:50:55.859,12.200,-0.080,-0.465,-0.895
1669053055899,2022-11-21T19:50:55.899,12.240,-0.080,-0.464,-0.895
1669053055939,2022-11-21T19:50:55.939,12.280,-0.081,-0.463,-0.894
1669053055979,2022-11-21T19:50:55.979,12.320,-0.081,-0.464,-0.895
1669053056019,2022-11-21T19:50:56.019,12.360,-0.081,-0.464,-0.894
1669053056059,2022-11-21T19:50:56.059,12.400,-0.081,-0.463,-0.895
1669053056099,2022-11-21T19:50:56.099,12.440,-0.081,-0.464,-0.895
1669053056139,2022-11-21T19:50:56.139,12.480,-0.081,-0.464,-0.895
1669053056179,2022-11-21T19:50:56.179,12.520,-0.080,-0.463,-0.895
1669053056219,2022-11-21T19:50:56.219,12.560,-0.079,-0.464,-0.894
1669053056259,2022-11-21T19:50:56.259,12.600,-0.080,-0.465,-0.895
1669053056299,2022-11-21T19:50:56.299,12.640,-0.081,-0.465,-0.893
1669053056339,2022-11-21T19:50:56.339,12.680,-0.083,-0.466,-0.892
1669053056379,2022-11-21T19:50:56.379,12.720,-0.080,-0.464,-0.896
1669053056419,2022-11-21T19:50:56.419,12.760,-0.081,-0.465,-0.895
1669053056459,2022-11-21T19:50:56.459,12.800,-0.081,-0.464,-0.893
1669053056499,2022-11-21T19:50:56.499,12.840,-0.079,-0.464,-0.894
1669053056539,2022-11-21T19:50:56.539,12.880,-0.080,-0.465,-0.895
1669053056579,2022-11-21T19:50:56.579,12.920,-0.081,-0.464,-0.896
1669053056619,2022-11-21T19:50:56.619,12.960,-0.080,-0.465,-0.894
1669053056659,2022-11-21T19:50:56.659,13.000,-0.078,-0.466,-0.895
1669053056699,2022-11-21T19:50:56.699,13.040,-0.082,-0.464,-0.894
1669053056739,2022-11-21T19:50:56.739,13.080,-0.081,-0.463,-0.894
1669053056779,2022-11-21T19:50:56.779,13.120,-0.082,-0.464,-0.894
1669053056819,2022-11-21T19:50:56.819,13.160,-0.082,-0.463,-0.895
1669053056859,2022-11-21T19:50:56.859,13.200,-0.081,-0.465,-0.893
1669053056899,2022-11-21T19:50:56.899,13.240,-0.080,-0.466,-0.897
1669053056939,2022-11-21T19:50:56.939,13.280,-0.077,-0.469,-0.893
1669053056979,2022-11-21T19:50:56.979,13.320,-0.079,-0.464,-0.896
1669053057019,2022-11-21T19:50:57.019,13.360,-0.088,-0.467,-0.891
1669053057059,2022-11-21T19:50:57.059,13.400,-0.088,-0.469,-0.890
1669053057099,2022-11-21T19:50:57.099,13.440,-0.091,-0.469,-0.889
1669053057139,2022-11-21T19:50:57.139,13.480,-0.076,-0.469,-0.893
1669053057179,2022-11-21T19:50:57.179,13.520,-0.082,-0.471,-0.891
1669053057219,2022-11-21T19:50:57.219,13.560,-0.079,-0.468,-0.894
1669053057259,2022-11-21T19:50:57.259,13.600,-0.079,-0.463,-0.893
1669053057299,2022-11-21T19:50:57.299,13.640,-0.086,-0.464,-0.895
1669053057339,2022-11-21T19:50:57.339,13.680,-0.080,-0.463,-0.895
1669053057379,2022-11-21T19:50:57.379,13.720,-0.075,-0.454,-0.896
1669053057419,2022-11-21T19:50:57.419,13.760,-0.089,-0.469,-0.892
1669053057459,2022-11-21T19:50:57.459,13.800,-0.081,-0.469,-0.894
1669053057499,2022-11-21T19:50:57.499,13.840,-0.092,-0.472,-0.888
